hold,rsi,dist,maxdist,minatr,exitbuf,train_pf,test_pf,all_pf,train_tpd,test_tpd,all_tpd,trades,net,dd,score
10,42.0,1.35,2.5,0.0004,0.3,1.0615267305812404,2.1756986468792445,1.3847057365328554,0.6152202937249667,0.8672521957340026,0.6355224554276687,176,5453.802857142959,2871.377142857151,1.4670220295332101
12,42.0,1.35,2.5,0.0004,0.2,0.8906002904506519,2.372829938914242,1.2847525295317574,0.6092296317594628,0.8672521957340026,0.631911532385466,175,4659.444285714316,3739.1671428571744,1.4667946133639815
8,37.0,1.5,2.5,0.0,0.3,1.3046112890694541,1.89138344997373,1.5307697847783752,0.4165805678389883,0.6790205162144275,0.4585872263597382,127,5232.440000000045,1397.4400000000078,1.4644354930292036
8,37.0,1.5,2.5,0.0002,0.3,1.3046112890694541,1.89138344997373,1.5307697847783752,0.4165805678389883,0.6790205162144275,0.4585872263597382,127,5232.440000000045,1397.4400000000078,1.4644354930292036
8,37.0,1.5,2.5,0.0004,0.2,1.2971924720226025,1.8962865571172085,1.523292506925526,0.4106294168698599,0.6624843161856964,0.44775445723313023,124,5268.420000000032,1397.4400000000078,1.462750092955156
8,37.0,1.5,2.5,0.0003,0.3,1.2988195015096657,1.89138344997373,1.5272103150571987,0.4106294168698599,0.6790205162144275,0.4549763033175355,126,5197.350000000045,1397.4400000000078,1.4620951060429113
8,40.0,1.35,2.5,0.0003,0.3,1.0207480492246024,2.162123123326271,1.3703719011652848,0.5738112354934785,0.8577101257445401,0.61024599413225,169,4774.941428571478,2356.6971428571505,1.4620281834569278
8,37.0,1.35,3.0,0.0004,0.2,1.2133845435785313,2.0679961561945017,1.4875766656753309,0.5653710247349824,0.8431618569636136,0.5958023019634394,165,6258.021428571494,3352.5328571428618,1.460673868701111
10,35.0,1.35,3.0,0.0003,0.2,1.219398622703571,2.039561402418143,1.4839798208090025,0.4879842958983366,0.7588456712672522,0.5235838411193862,145,5860.755714285822,2834.455714285698,1.4605937715532562
10,35.0,1.35,3.0,0.0004,0.2,1.219398622703571,2.039561402418143,1.4839798208090025,0.4879842958983366,0.7588456712672522,0.5235838411193862,145,5860.755714285822,2834.455714285698,1.4605937715532562
8,45.0,1.35,3.0,0.0003,0.3,1.3869978411335744,1.8931111633401232,1.5446927541665334,0.7571942076614974,0.9530112508272667,0.751071992778154,208,8181.822857142936,2830.5257142856926,1.4602258628300926
12,37.0,1.35,3.0,0.0003,0.2,0.9802613848214298,2.2677005235955,1.3635734884112833,0.5534227328140174,0.8577101257445401,0.5958023019634394,165,5381.442857142867,3611.6928571428944,1.4596846088894742
8,42.0,1.5,2.5,0.0003,0.2,1.2574611713879005,1.9906088635664791,1.4906916921518032,0.5323803068580935,0.7028457974851092,0.5380275332881967,149,5860.791428571469,2550.160000000007,1.4586741965466612
10,35.0,1.35,2.5,0.0,0.3,1.0492112551761703,2.1096116027923166,1.4088790505078659,0.4165633523431689,0.7239212400502724,0.4694199954863462,130,4333.015714285804,1945.757142857157,1.4585021306407608
10,35.0,1.35,2.5,0.0002,0.3,1.0492112551761703,2.1096116027923166,1.4088790505078659,0.4165633523431689,0.7239212400502724,0.4694199954863462,130,4333.015714285804,1945.757142857157,1.4585021306407608
10,37.0,1.35,3.0,0.0003,0.2,1.1424698318484428,2.0940254153680327,1.4426709017543518,0.5534456038846988,0.8577101257445401,0.5958023019634394,165,6024.201428571522,2950.7828571428913,1.4577297046124809
8,42.0,1.35,2.5,0.0,0.3,1.184278574952943,2.0064724111451535,1.4428012581874965,0.6329670329670329,0.8934480476505625,0.6571879936808847,182,5965.4128571429255,2120.957142857141,1.456773165789384
8,42.0,1.35,2.5,0.0002,0.3,1.184278574952943,2.0064724111451535,1.4428012581874965,0.6329670329670329,0.8934480476505625,0.6571879936808847,182,5965.4128571429255,2120.957142857141,1.456773165789384
8,37.0,1.35,2.5,0.0004,0.4,1.1510300644182379,1.9999786773329156,1.4481308027045419,0.48799437946852914,0.8191057760675896,0.5416452474390963,150,4975.891428571477,1592.6428571428692,1.456677058102949
10,35.0,1.35,2.5,0.0003,0.3,1.0442004729062166,2.1096116027923166,1.405567831064323,0.41061244730969504,0.7239212400502724,0.46580907244414355,129,4297.925714285806,1945.757142857157,1.4564066450324538
10,35.0,1.35,2.5,0.0004,0.3,1.0442004729062166,2.1096116027923166,1.405567831064323,0.41061244730969504,0.7239212400502724,0.46580907244414355,129,4297.925714285806,1945.757142857157,1.4564066450324538
10,45.0,1.35,3.0,0.0003,0.2,1.2820492523530322,2.0014095839101804,1.4953018575851478,0.7393867197929718,0.9530112508272667,0.7402392236515459,205,7953.41571428582,3375.895714285731,1.4559420871188742
10,37.0,1.35,2.5,0.0,0.4,1.0500680669124203,2.090308052506497,1.4007509651769376,0.48204322849940073,0.8339193381592553,0.5452562157553569,151,4747.33142857149,1846.9828571428725,1.4551591584648982
10,37.0,1.35,2.5,0.0002,0.4,1.0500680669124203,2.090308052506497,1.4007509651769376,0.48204322849940073,0.8339193381592553,0.5452562157553569,151,4747.33142857149,1846.9828571428725,1.4551591584648982
12,35.0,1.35,2.5,0.0,0.2,0.8903268759372908,2.2456224584853084,1.3248121260856105,0.41654613827017645,0.7239212400502724,0.4694199954863462,130,4033.5471428571277,2233.6771428571838,1.4545349360084354
12,35.0,1.35,2.5,0.0002,0.2,0.8903268759372908,2.2456224584853084,1.3248121260856105,0.41654613827017645,0.7239212400502724,0.4694199954863462,130,4033.5471428571277,2233.6771428571838,1.4545349360084354
8,35.0,1.35,3.0,0.0,0.2,1.25455297696818,2.026783361049399,1.5064555007616944,0.49990701134461596,0.7708908406524467,0.5344166102459942,148,5899.185714285778,3331.8371428571377,1.453747573093199
8,35.0,1.35,3.0,0.0002,0.2,1.25455297696818,2.026783361049399,1.5064555007616944,0.49990701134461596,0.7708908406524467,0.5344166102459942,148,5899.185714285778,3331.8371428571377,1.453747573093199
8,40.0,1.35,2.5,0.0004,0.3,1.0207480492246024,2.1458157812964167,1.365376667026429,0.5738112354934785,0.8431618569636136,0.6030241480478448,167,4710.541428571495,2356.6971428571505,1.4533297404115015
10,37.0,1.35,2.5,0.0003,0.4,1.0455994645609057,2.090308052506497,1.397788805997693,0.47609207753027233,0.8339193381592553,0.5416452474390963,150,4712.241428571492,1846.9828571428725,1.4532690276253575
10,42.0,1.35,2.5,0.0,0.3,1.065013250991856,2.1425184480694526,1.382581582043347,0.6211358734723221,0.8934480476505625,0.6499661475964793,180,5459.552857142942,2871.377142857151,1.4532599238819965
