episode_id,market_cluster_id,symbol,timestamp_msc,server_day,server_hour,session,day_of_week,shock_direction,target_msc,quote_msc,processing_msc,spread_atr_ratio,tick_activity,atr14_m5,spread_atr_threshold,tick_activity_threshold,atr_threshold,quantile_history_n,quantile_ready,low_spread_atr,high_tick_activity,high_atr,high_movement_filter,direction_label,selected_outcome_r,continuation_result,reversal_result,continuation_first_touch_msc,reversal_first_touch_msc,continuation_stressed_r,reversal_stressed_r,continuation_mfe,continuation_mae,max_abs_move_price,max_abs_move_atr,analysis_eligible,exclusion_reason,ema20_distance_m1,ema50_distance_m1,ema20_slope_m1,ema50_slope_m1,ema_alignment_m1,ema_alignment_m5,ema_alignment_m15,shock_alignment_m5,shock_alignment_m15,return_1m,return_5m,return_15m,shock_pre_momentum_5m,trend_efficiency_15m,daily_range_position,atr14_m1,atr14_m15,realized_vol_1m,realized_vol_5m,realized_vol_15m,short_long_vol_ratio,shock_pre_vol_ratio,volatility_percentile,entry_spread,spread_prevol_ratio,quote_age_ms,severity,initial_shock_spread_ratio,confirmation_delay_ms,repeat_count,repeat_direction_balance,origin_recross_available,usd_factor_alignment
ts15g_economic_path_r3_202503_USDCAD_mh_23,1034,USDCAD,1741171199000,2025-03-05,10,LONDON,Wednesday,SHORT,1741171259000,1741171259209,1741171259263,0.896660487171,103.0,0.000729661096,,,,16,False,False,False,False,False,NEUTRAL_TIMEOUT,0.90290179,TIMEOUT,SL_FIRST,1741172099184.0,1741171556146.0,0.90290179,-1.15290179,0.00116,0.00029,0.00116,1.589779154129385,True,,-0.282581901553,-0.564092615966,0.154196933306,0.022901866251,-1.0,-1.0,-1.0,1.0,1.0,-0.000142365807,-0.000111116513,0.000250057306,0.000111116513,0.144578313253,0.212189616253,0.000323422303,0.001315726954,0.000142365807,0.000137459626,0.000124364511,1.144746248371,0.061148586067,0.2734375,0.00029,1.773308995938,54.0,2.0,0.038461538462,250.0,1.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_230,5545,USDCAD,1741966249000,2025-03-14,15,OVERLAP,Friday,SHORT,1741966309000,1741966312060,1741966312652,1.257245801639,110.0,0.000538960379,0.703756585239,145.5,0.000881664141,146,True,False,False,False,False,NEUTRAL_TIMEOUT,0.21527778,TIMEOUT,SL_FIRST,1741967149179.0,1741966939268.0,0.21527778,-1.09953704,0.00057,0.00041,0.00057,1.0575916564731374,True,,0.961905692202,-0.14299324139,-0.122272989815,-0.186061905319,-1.0,-1.0,-1.0,1.0,1.0,8.6693727e-05,0.000135245497,-7.6284263e-05,-0.000135245497,0.100917431193,0.291086350975,0.000214755141,0.000863217568,8.6693727e-05,6.7440488e-05,6.2391601e-05,1.389509564231,1.112795205559,0.03125,0.00027,3.00454705501,592.0,1.0,0.4,250.0,1.0,1.0,1.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_231,5552,USDCAD,1741967592750,2025-03-14,15,OVERLAP,Friday,LONG,1741967652750,1741967653455,1741967654131,1.184139140388,89.0,0.00055001996,0.7050675275268,145.2,0.0008813922732,147,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.13541667,SL_FIRST,TIMEOUT,1741968329984.0,1741968493239.0,-1.09953704,-0.13541667,0.0,0.0011,0.0011,1.999927420815783,True,,-1.556785009981,-2.479068315477,-0.363870586753,-0.24721527132,-1.0,-1.0,-1.0,-1.0,-1.0,-6.2439728e-05,-0.000228926613,-0.000308691756,-0.000228926613,0.203661327231,0.065459610028,0.000228013745,0.000869166914,6.2439728e-05,0.000110742962,0.000120284306,0.519101205414,0.52451546385,0.40625,0.00027,1.416191752395,676.0,1.0,0.4,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_232,5559,USDCAD,1741969299000,2025-03-14,16,NEW_YORK,Friday,SHORT,1741969359000,1741969359057,1741969359408,0.947252771805,85.0,0.000585014993,0.7060154706735,145.0,0.0008773728746999997,148,True,False,False,False,False,REVERSAL,1.11921296,SL_FIRST,TP_FIRST,1741969860326.0,1741970034517.0,-1.09027778,1.11921296,0.0,0.00109,0.00109,1.8632001111807406,True,,-3.09764845261,-4.684819057482,-0.507533945294,-0.382660429864,-1.0,-1.0,-1.0,1.0,1.0,-0.000281229984,-0.000322886959,-0.000791408401,0.000322886959,0.5,0.007976071785,0.000285034795,0.00089983181,0.000281229984,0.00015100163,0.000128962881,2.180704877708,0.395315487234,0.546875,0.00027,1.524788307903,351.0,1.0,0.28,250.0,1.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_233,5570,USDCAD,1741971600750,2025-03-14,17,NEW_YORK,Friday,LONG,1741971660750,1741971660926,1741971661169,0.704668308287,181.0,0.00067891405,0.706237415538,145.0,0.0008658584147999997,149,True,True,True,False,False,REVERSAL,1.121875,SL_FIRST,TP_FIRST,1741971842725.0,1741971942460.0,-1.08125,1.121875,0.0,0.0012,0.0012,1.767528599533328,True,,0.575988551907,-0.818548513336,-0.211347263472,-0.259989768115,-1.0,-1.0,-1.0,-1.0,-1.0,0.000462050226,0.000458575367,-0.000312544497,0.000458575367,0.104895104895,0.169918699187,0.000411541142,0.000999050691,0.000462050226,0.000239732303,0.000248667852,1.858101969609,1.762414816754,1.0,0.00029,0.804882357258,243.0,2.0,1.133928571428,250.0,9.0,0.777777777778,1.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_234,5615,USDCAD,1741973818750,2025-03-14,17,NEW_YORK,Friday,SHORT,1741973878750,1741973878755,1741973879296,0.748379896945,155.0,0.000821550572,0.7055595348225,145.3,0.0008543439548999999,150,True,False,True,False,False,NEUTRAL_TIMEOUT,-0.27801724,TIMEOUT,TIMEOUT,1741974720062.0,1741974720062.0,-0.27801724,-0.38146552,0.00046,0.00066,0.00066,0.8033589440431915,True,,0.493087213979,0.460157635101,0.308740625065,0.107475181106,-1.0,-1.0,-1.0,1.0,1.0,-4.1677375e-05,0.000243152649,0.000500264039,-0.000243152649,0.277992277992,0.251069900143,0.00037414153,0.001150698841,4.1677375e-05,9.492355e-05,0.000145952161,0.285555041764,0.046179614924,0.4609375,0.00028,1.293029217874,541.0,1.0,0.035714285715,250.0,0.0,0.0,0.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_235,5628,USDCAD,1741975621000,2025-03-14,18,NEW_YORK,Friday,LONG,1741975681000,1741975681081,1741975681153,0.677068352332,123.0,0.000877964171,0.705941489052,146.0,0.000842829495,151,True,True,False,True,False,NEUTRAL_TIMEOUT,-0.28663793,TIMEOUT,TIMEOUT,1741976521397.0,1741976521397.0,-0.37284483,-0.28663793,0.0,0.00083,0.00083,0.9453688742840509,True,,-0.48874020388,-0.443543443983,-0.166773140558,-0.054391438354,1.0,-1.0,-1.0,-1.0,-1.0,7.2962902e-05,-0.000277905153,0.0,-0.000277905153,0.0,0.206847360913,0.000413547612,0.001168060007,7.2962902e-05,0.000191561653,0.000235611515,0.309674600939,0.099833156696,0.8671875,0.00028,0.69883209687,72.0,2.0,0.181818181818,250.0,1.0,1.0,1.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_236,5635,USDCAD,1741977735000,2025-03-14,18,NEW_YORK,Friday,SHORT,1741977795000,1741977795155,1741977798070,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_237,5643,USDCAD,1741982767500,2025-03-14,20,NEW_YORK,Friday,LONG,1741982827500,1741982827507,1741982829180,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_238,5645,USDCAD,1741984471750,2025-03-14,20,NEW_YORK,Friday,SHORT,1741984531750,1741984531788,1741984537279,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_239,5651,USDCAD,1741989990250,2025-03-14,22,OTHER,Friday,LONG,1741990050250,1741990050502,1741990061073,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_24,1046,USDCAD,1741172181000,2025-03-05,10,LONDON,Wednesday,LONG,1741172241000,1741172242604,1741172245100,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_240,5654,USDCAD,1741994105500,2025-03-14,23,OTHER,Friday,LONG,1741994165500,1741994165669,1741994172048,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_241,5657,USDCAD,1741996477500,2025-03-14,23,OTHER,Friday,SHORT,1741996537500,1741996538333,1741996539542,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_242,5660,USDCAD,1742169932250,2025-03-17,0,TOKYO,Monday,LONG,1742169992250,1742169992492,1742170008657,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_243,5661,USDCAD,1742173204250,2025-03-17,1,TOKYO,Monday,SHORT,1742173264250,1742173265117,1742173265387,3.434785182419,161.0,0.000393868818,0.7050502625165,145.7,0.0008674237681999996,152,True,False,True,False,False,NEUTRAL_TIMEOUT,-0.234375,TIMEOUT,TIMEOUT,1742174111398.0,1742174111398.0,-0.30729167,-0.234375,0.0,0.00079,0.00079,2.005743953053933,True,,-2.529095328068,-4.075789831362,-0.776545130466,-0.476798908489,-1.0,-1.0,-1.0,1.0,1.0,-7.657261e-05,7.6578474e-05,-0.000501096158,-7.6578474e-05,0.489795918367,0.136138613861,0.000136835341,0.000937996174,7.657261e-05,8.1211247e-05,9.8630111e-05,0.776361388701,0.177580762958,0.75,0.00047,2.782098619676,270.0,1.0,0.061224489796,250.0,1.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_244,5674,USDCAD,1742182457000,2025-03-17,3,TOKYO,Monday,LONG,1742182517000,1742182527340,1742182539247,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_245,5676,USDCAD,1742183782000,2025-03-17,3,TOKYO,Monday,SHORT,1742183842000,1742183842350,1742183842361,2.277393406895,61.0,0.000330958941,0.705432216746,146.0,0.0008568833653999997,153,True,False,False,False,False,NEUTRAL_TIMEOUT,0.18509615,TIMEOUT,TIMEOUT,1742184682382.0,1742184682382.0,-0.87259615,0.18509615,0.0,0.00087,0.00087,2.6287248725514867,True,,-1.829892940008,-1.642134378977,-0.233528670501,-0.057767030665,1.0,1.0,-1.0,-1.0,1.0,-6.2635711e-05,-0.000118308605,-0.000309660541,0.000118308605,0.410138248848,0.384928716904,0.000122947576,0.00079190255,6.2635711e-05,8.5320508e-05,6.1898414e-05,1.011911400714,0.154447399066,0.46875,0.00028,2.883018115879,11.0,2.0,0.053571428572,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_246,5724,USDCAD,1742195535250,2025-03-17,7,TOKYO,Monday,LONG,1742195595250,1742195597772,1742195602389,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_247,5734,USDCAD,1742199721250,2025-03-17,8,LONDON,Monday,LONG,1742199781250,1742199781529,1742199786712,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_248,5745,USDCAD,1742202051750,2025-03-17,9,LONDON,Monday,LONG,1742202111750,1742202111808,1742202117726,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_249,5754,USDCAD,1742204405750,2025-03-17,9,LONDON,Monday,SHORT,1742204465750,1742204467808,1742204470876,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_25,1061,USDCAD,1741173423000,2025-03-05,11,LONDON,Wednesday,LONG,1741173483000,1741173483168,1741173483520,0.962757909949,81.0,0.000727676254,,,,17,False,False,False,False,False,NEUTRAL_TIMEOUT,-0.22916667,TIMEOUT,TIMEOUT,1741174323042.0,1741174323042.0,-0.22916667,-0.43287037,0.00022,0.0009,0.0009,1.2368137548157507,True,,0.054031170553,-0.981662951121,-0.102498484422,-0.170500772888,-1.0,-1.0,-1.0,-1.0,-1.0,0.000145979313,8.3414141e-05,-4.8655036e-05,8.3414141e-05,0.02380952381,0.115438108484,0.00029083116,0.001285315698,0.000145979313,0.000123389069,0.000183410585,0.795915420162,0.067811955379,0.8515625,0.00028,1.898734750591,352.0,1.0,0.037037037037,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_250,5762,USDCAD,1742205413250,2025-03-17,9,LONDON,Monday,SHORT,1742205473250,1742205477368,1742205480480,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_251,5771,USDCAD,1742206489250,2025-03-17,10,LONDON,Monday,SHORT,1742206549250,1742206549482,1742206555147,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_252,5784,USDCAD,1742207789500,2025-03-17,10,LONDON,Monday,SHORT,1742207849500,1742207854005,1742207854059,1.190821991397,76.0,0.000390088226,0.7058141709755,146.0,0.0008463429625999997,154,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.16852679,TIMEOUT,TIMEOUT,1742208690942.0,1742208690942.0,-0.16852679,-0.48102679,0.00017,0.00038,0.00038,0.9741386042243686,True,,-0.394586382549,-0.809863125408,-0.193593707196,-0.121682822135,-1.0,-1.0,-1.0,1.0,1.0,1.7403138e-05,-0.000295807025,0.000135752513,0.000295807025,0.076023391813,0.317718940937,0.000209939018,0.000597816754,1.7403138e-05,0.00011611775,0.000141197451,0.123253913945,0.076022427894,0.984375,0.00025,1.267040464908,54.0,2.0,0.055555555555,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_253,5798,USDCAD,1742209192500,2025-03-17,10,LONDON,Monday,LONG,1742209252500,1742209252605,1742209252710,1.339342398277,107.0,0.000407068385,0.7060894522950001,145.8,0.0008385737103999999,155,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.06026786,TIMEOUT,TIMEOUT,1742210092790.0,1742210092790.0,-0.578125,-0.06026786,0.0,0.00068,0.00068,1.6704809930154612,True,,0.46626674013,-0.13653869293,-0.225270058048,-0.158207529039,-1.0,-1.0,-1.0,-1.0,-1.0,0.000107919743,-6.2657732e-05,-0.000170559069,-6.2657732e-05,0.184905660377,0.28716904277,0.000209057818,0.0006261557,0.000107919743,0.000112538673,7.6618582e-05,1.408532244132,0.798351967681,0.484375,0.00028,2.794231886879,105.0,3.0,0.307692307692,250.0,4.0,1.0,1.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_254,5820,USDCAD,1742210295750,2025-03-17,11,LONDON,Monday,LONG,1742210355750,1742210355846,1742210360353,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_255,5832,USDCAD,1742211697750,2025-03-17,11,LONDON,Monday,SHORT,1742211757750,1742211757783,1742211757925,1.311464787799,70.0,0.000449011979,0.7063113971595001,145.5,0.0008321900335,156,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.31026786,TIMEOUT,TIMEOUT,1742212602738.0,1742212602738.0,-0.328125,-0.31026786,5e-05,0.00062,0.00062,1.380809486154043,True,,-0.117511604104,-0.103953762623,-0.216294593772,-0.077333572531,1.0,-1.0,-1.0,1.0,1.0,-8.3539281e-05,-0.000114864712,-5.2212868e-05,0.000114864712,0.047923322684,0.283095723014,0.000198251606,0.000632139678,8.3539281e-05,9.2997756e-05,8.7831555e-05,0.95113061831,0.072886718445,0.3359375,0.00026,1.895054679564,142.0,1.0,0.037037037037,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_256,5838,USDCAD,1742212665500,2025-03-17,11,LONDON,Monday,SHORT,1742212725500,1742212725671,1742212726390,1.485660325243,58.0,0.000421492112,0.706533342024,145.2,0.0008258063565999997,157,True,False,False,False,False,NEUTRAL_TIMEOUT,0.01897321,TIMEOUT,TIMEOUT,1742213569422.0,1742213569422.0,0.01897321,-0.66852679,0.00016,0.00031,0.00031,0.7354823285518567,True,,-0.796377436315,-0.777880354028,-0.130169647303,-0.041650933037,1.0,-1.0,-1.0,1.0,1.0,-0.00017056085,-0.000341092613,-0.000149677411,0.000341092613,0.138263665595,0.230142566191,0.000188468384,0.000647542626,0.00017056085,9.7033739e-05,9.2190148e-05,1.850098442833,0.077293263909,0.4375,0.00028,2.164211389449,719.0,1.0,0.04,250.0,1.0,-1.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_257,5841,USDCAD,1742213680250,2025-03-17,12,LONDON,Monday,SHORT,1742213740250,1742213742220,1742213743578,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_258,5853,USDCAD,1742221634250,2025-03-17,14,OVERLAP,Monday,SHORT,1742221694250,1742221694771,1742221694968,1.923337752389,54.0,0.00036058988,0.7087468165003,145.0,0.0008214296332999999,158,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.29352679,TIMEOUT,TIMEOUT,1742222534442.0,1742222534442.0,-0.29352679,-0.35602679,0.0,0.00049,0.00049,1.3588845033587742,True,,-1.577913256632,-2.016252195644,-0.343964578696,-0.178519786112,-1.0,-1.0,-1.0,1.0,1.0,-0.000121947608,-9.0591072e-05,-0.000397146127,9.0591072e-05,0.478991596638,0.055634807418,0.000145580255,0.000627728601,0.000121947608,6.1661386e-05,7.9253488e-05,1.538703349843,0.125195672751,0.5703125,0.00028,2.336985891331,197.0,1.0,0.057692307693,250.0,0.0,0.0,0.0,-1.0
ts15g_economic_path_r3_202503_USDCAD_mh_259,5854,USDCAD,1742223660000,2025-03-17,15,OVERLAP,Monday,SHORT,1742223720000,1742223720086,1742223720198,1.835722708794,58.0,0.000349683494,0.7149433502002,145.0,0.0008210668172,159,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.265625,TIMEOUT,TIMEOUT,1742224560250.0,1742224560250.0,-0.37276786,-0.265625,0.0,0.00045,0.00045,1.2868780131783972,True,,-4.089187126383,-4.743831690056,-1.068906209338,-0.465361770542,-1.0,-1.0,-1.0,1.0,1.0,-4.8799191e-05,-0.000498336855,-0.000613302409,0.000498336855,0.661654135338,0.0,0.000147081037,0.000633896768,4.8799191e-05,0.00012890615,9.0730511e-05,0.537847642328,0.046794580886,0.71875,0.00027,2.526907367846,112.0,1.0,0.018518518519,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_26,1083,USDCAD,1741174861750,2025-03-05,11,LONDON,Wednesday,SHORT,1741174921750,1741174924304,1741174925571,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_260,5860,USDCAD,1742225403500,2025-03-17,15,OVERLAP,Monday,SHORT,1742225463500,1742225463899,1742225463925,1.586529953838,171.0,0.00038288243,0.7211398839001,145.0,0.0008207040011,160,True,False,True,False,False,NEUTRAL_TIMEOUT,-0.16875,TIMEOUT,TIMEOUT,1742226304257.0,1742226304257.0,-0.16875,-0.46875,0.00018,0.00063,0.00063,1.6454137109399354,True,,0.275491646084,-0.011375495662,-0.05167912097,-0.053023484008,-1.0,-1.0,-1.0,1.0,1.0,-0.000167281193,-0.000209097119,7.66799e-05,0.000209097119,0.0625,0.143033292232,0.000195394987,0.000642826238,0.000167281193,8.2322246e-05,9.8622052e-05,1.696184466335,0.374373971163,0.90625,0.00031,2.579020690228,26.0,1.0,0.083333333333,250.0,6.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_261,5897,USDCAD,1742226459000,2025-03-17,15,OVERLAP,Monday,LONG,1742226519000,1742226520971,1742226522080,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_262,5906,USDCAD,1742227782000,2025-03-17,16,NEW_YORK,Monday,SHORT,1742227842000,1742227843244,1742227843360,0.900945062836,121.0,0.000532008716,0.7273364176,145.0,0.000820341185,161,True,False,False,False,False,NEUTRAL_TIMEOUT,0.55671296,SL_FIRST,TIMEOUT,1742228159610.0,1742228682916.0,-1.1087963,0.55671296,0.0,0.00111,0.00111,2.0864319824414306,True,,-4.059327648048,-5.007482800148,-0.688423505841,-0.364091963236,-1.0,-1.0,-1.0,1.0,1.0,-0.000387217637,-0.000742907103,-0.000742907103,0.000742907103,0.375661375661,0.000919117647,0.00029968531,0.000696543262,0.000387217637,0.000221029249,0.000176577923,2.192899491011,0.829804987135,1.0,0.00027,1.179196560665,116.0,2.0,0.678571428572,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_263,5912,USDCAD,1742229206250,2025-03-17,16,NEW_YORK,Monday,SHORT,1742229266250,1742229266522,1742229266729,0.945472903498,148.0,0.000543499263,0.7308261824161,145.0,0.0008195611468999999,162,True,False,True,False,False,CONTINUATION,1.12268519,TP_FIRST,SL_FIRST,1742229854485.0,1742229453099.0,1.12268519,-1.09027778,0.0013,0.00035,0.0013,2.3919075673153216,True,,-2.487329464469,-3.353548285485,-0.614014950248,-0.33247883396,-1.0,-1.0,-1.0,1.0,1.0,-0.000146536505,-0.000701087412,-0.000498834029,0.000701087412,0.319910514541,0.028828828829,0.000296148096,0.000789884209,0.000146536505,0.000183101006,0.000144912668,1.011205625779,0.021315370962,0.84375,0.00028,1.193660773832,207.0,1.0,0.017241379311,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_264,5928,USDCAD,1742231135500,2025-03-17,17,NEW_YORK,Monday,LONG,1742231195500,1742231195513,1742231196920,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_USDCAD_mh_265,5938,USDCAD,1742232690250,2025-03-17,17,NEW_YORK,Monday,SHORT,1742232750250,1742232751026,1742232751125,1.034568754819,100.0,0.000597958369,0.7343159472322001,145.39999999999998,0.0008187811087999999,163,True,False,False,False,False,NEUTRAL_TIMEOUT,0.12152778,TIMEOUT,TIMEOUT,1742233590781.0,1742233590781.0,0.12152778,-0.79513889,0.00043,0.001,0.001,1.6723572272637595,True,,-0.613956869682,-0.745139105511,0.035243622965,-0.004336125339,-1.0,-1.0,-1.0,1.0,1.0,-0.00024784575,-7.6803843e-05,-0.000254826431,7.6803843e-05,0.194666666667,0.194029850746,0.000270644168,0.000947310817,0.00024784575,0.000176941596,0.000123385799,2.008705648073,0.482844855586,0.234375,0.00028,2.458119264794,99.0,1.0,0.203703703704,250.0,1.0,1.0,0.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_266,5943,USDCAD,1742233816750,2025-03-17,17,NEW_YORK,Monday,SHORT,1742233876750,1742233877096,1742233877327,1.128506379865,85.0,0.000598253974,0.7378057120482999,145.1,0.0008180010707,164,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.315,TIMEOUT,TIMEOUT,1742234716806.0,1742234716806.0,-0.375,-0.315,9e-05,0.00066,0.00066,1.1032103900408023,True,,-0.905742315485,-1.962872736254,-0.378333744395,-0.272461427399,-1.0,-1.0,-1.0,1.0,1.0,9.0813832e-05,-4.889634e-05,-0.000548200641,4.889634e-05,0.403598971722,0.128487994809,0.000221531756,0.000981309,9.0813832e-05,6.3565284e-05,0.00012830205,0.707812787614,0.195899192211,0.2265625,0.00025,2.448739902655,231.0,1.0,0.071428571428,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_USDCAD_mh_267,5946,USDCAD,1742235312750,2025-03-17,18,NEW_YORK,Monday,SHORT,1742235372750,1742235372832,1742235374221,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
