period_id,variant,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip,2025-04,29,8,0.27586206896551724,-178.87,162.38000000000002,-341.2499999999999,0.4758388278388281,-7.4289,-0.2561689655172414,0.4833686845856949,194.72000000000003,1.9472000000000003,-0.9186010682004929,5,0.1724137931034483,4,0.13793103448275862,20,0.6896551724137931,0.6712310344827588,0.6337965517241378,0.5862068965517241,0.41379310344827586,0.2413793103448276,0.13793103448275862,0.0,USDJPY:9|EURUSD:7|EURJPY:5|AUDJPY:4|GBPJPY:2|GBPUSD:2,SHORT:19|LONG:10,london:13|new_york:8|london_newyork_overlap:5|tokyo:3
full2025_validation,anchor_flip,2025-05,10,3,0.3,10.570000000000004,83.08,-72.50999999999999,1.145772996828024,0.4387,0.04387,1.1392300612523405,32.58,0.3258,0.32443216697360355,0,0.0,2,0.2,8,0.8,0.56683,0.5473199999999999,0.4,0.3,0.3,0.2,0.0,USDJPY:6|EURUSD:2|GBPUSD:2,LONG:5|SHORT:5,london_newyork_overlap:6|london:3|tokyo:1
full2025_validation,anchor_flip,2025-06,7,3,0.42857142857142855,-1.0100000000000016,34.95,-35.96,0.9719132369299222,-0.1382,-0.019742857142857142,0.9124596186735923,32.68000000000001,0.32680000000000003,-0.03090575275397801,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.6885142857142857,0.41761428571428566,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,USDJPY:6|EURUSD:1,LONG:4|SHORT:3,london_newyork_overlap:3|london:2|tokyo:2
full2025_validation,anchor_flip,2025-07,12,5,0.4166666666666667,64.2,132.17,-67.97,1.9445343533912018,2.7551,0.22959166666666667,1.9573632636041418,46.529999999999994,0.46529999999999994,1.3797549967762737,0,0.0,4,0.3333333333333333,8,0.6666666666666666,0.7307416666666665,0.44716666666666666,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.0,USDJPY:6|EURUSD:3|GBPJPY:2|GBPUSD:1,SHORT:7|LONG:5,london_newyork_overlap:5|new_york:3|tokyo:3|london:1
full2025_validation,anchor_flip,2025-08,8,0,0.0,-76.46,0,-76.46,0.0,-3.2260999999999993,-0.4032624999999999,0.0,76.46,0.7646,-1.0,0,0.0,0,0.0,8,1.0,0.40283749999999996,0.4533375,0.375,0.125,0.0,0.0,0.0,USDJPY:7|EURJPY:1,SHORT:6|LONG:2,london_newyork_overlap:6|london:1|tokyo:1
full2025_validation,anchor_flip,2025-09,9,3,0.3333333333333333,27.849999999999998,93.53,-65.68,1.4240255785627283,1.1660000000000004,0.1295555555555556,1.423414917568451,24.78,0.24780000000000002,1.1238902340597254,1,0.1111111111111111,3,0.3333333333333333,5,0.5555555555555556,0.6705888888888889,0.4733111111111111,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1|GBPUSD:1,SHORT:6|LONG:3,london_newyork_overlap:7|london:2
full2025_validation,anchor_flip,2025-10,10,2,0.2,-29.239999999999995,64.32000000000001,-93.56,0.6874732791791365,-1.3151000000000002,-0.13151000000000002,0.6698217424052222,54.459999999999994,0.5446,-0.5369078222548659,0,0.0,2,0.2,8,0.8,0.52299,0.6332099999999999,0.4,0.3,0.2,0.2,0.1,USDJPY:8|GBPJPY:1|GBPUSD:1,LONG:5|SHORT:5,london_newyork_overlap:5|tokyo:4|london:1
full2025_validation,anchor_flip,2025-11,1,0,0.0,-8.36,0,-8.36,0.0,-0.3537,-0.3537,0.0,8.36,0.0836,-1.0,0,0.0,0,0.0,1,1.0,0.3211,0.4512,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_flip,2025-12,1,0,0.0,-11.44,0,-11.44,0.0,-0.4783,-0.4783,0.0,11.44,0.1144,-1.0,0,0.0,0,0.0,1,1.0,0.0067,0.5819,0.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_flip_pullback,2025-01,4,3,0.75,59.38,71.13,-11.75,6.053617021276596,2.4287,0.607175,5.986039827550811,11.75,0.11750000000000001,5.053617021276596,0,0.0,2,0.5,2,0.5,1.028675,0.45995,1.0,0.75,0.5,0.5,0.0,USDJPY:2|EURJPY:1|EURUSD:1,LONG:2|SHORT:2,london_newyork_overlap:3|new_york:1
