period_id,variant,m15_wave1_quality_bucket,m15_wave1_quality_high,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,light,none,false,anchor_not_aligned,no_anchor_flip_entry,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_and_anchor,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_exhaustion,none,false,anchor_aligned,anchor_flip_entry_direction,23,9,0.391304347826087,105.01000000000002,255.41999999999996,-150.41,1.6981583671298448,4.321000000000001,0.18786956521739134,1.691006204823131,49.269999999999996,0.49269999999999997,2.131317231581084,0,0.0,8,0.34782608695652173,15,0.6521739130434783,0.7515913043478263,0.4766695652173913,0.6521739130434783,0.391304347826087,0.34782608695652173,0.34782608695652173,0.0,USDJPY:12|EURJPY:4|GBPJPY:4|EURUSD:2|AUDJPY:1,SHORT:19|LONG:4,london_newyork_overlap:10|london:9|tokyo:3|new_york:1
q1_quick,light_or_anchor_exhaustion,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_exhaustion,none,false,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-117.16,11.19,-128.35,0.08718348266458902,-4.770499999999999,-0.5300555555555555,0.08902553134607673,117.16,1.1716,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_flip,none,false,anchor_aligned,anchor_flip_entry_direction,34,11,0.3235294117647059,-44.13000000000001,232.72999999999996,-276.85999999999996,0.8406053601098028,-1.7387000000000006,-0.051138235294117665,0.850589923606397,80.47,0.8047000000000001,-0.5484031316018393,2,0.058823529411764705,7,0.20588235294117646,25,0.7352941176470589,0.5907058823529412,0.5204647058823529,0.5,0.2647058823529412,0.23529411764705882,0.20588235294117646,0.0,USDJPY:23|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:25|LONG:9,london_newyork_overlap:14|london:9|tokyo:8|new_york:3
q1_quick,light_or_anchor_flip,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_flip,none,false,anchor_not_aligned,no_anchor_flip_entry,8,1,0.125,-88.50999999999999,11.19,-99.69999999999999,0.11223671013039119,-3.7704999999999993,-0.4713124999999999,0.11003847334009961,88.50999999999999,0.8851,-1.0,1,0.125,0,0.0,7,0.875,0.521675,0.615525,0.5,0.25,0.0,0.0,0.0,GBPJPY:4|USDJPY:3|EURJPY:1,LONG:4|SHORT:4,new_york:3|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_m5pattern,none,false,anchor_aligned,anchor_flip_entry_direction,34,11,0.3235294117647059,-44.13000000000001,232.72999999999996,-276.85999999999996,0.8406053601098028,-1.7387000000000006,-0.051138235294117665,0.850589923606397,80.47,0.8047000000000001,-0.5484031316018393,2,0.058823529411764705,7,0.20588235294117646,25,0.7352941176470589,0.5907058823529412,0.5204647058823529,0.5,0.2647058823529412,0.23529411764705882,0.20588235294117646,0.0,USDJPY:23|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:25|LONG:9,london_newyork_overlap:14|london:9|tokyo:8|new_york:3
q1_quick,light_or_anchor_m5pattern,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_m5pattern,none,false,anchor_not_aligned,no_anchor_flip_entry,8,1,0.125,-88.50999999999999,11.19,-99.69999999999999,0.11223671013039119,-3.7704999999999993,-0.4713124999999999,0.11003847334009961,88.50999999999999,0.8851,-1.0,1,0.125,0,0.0,7,0.875,0.521675,0.615525,0.5,0.25,0.0,0.0,0.0,GBPJPY:4|USDJPY:3|EURJPY:1,LONG:4|SHORT:4,new_york:3|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,one_anchor_flip_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,7,2,0.2857142857142857,-1.1700000000000053,63.32,-64.49,0.9818576523492015,-0.11209999999999978,-0.016014285714285682,0.9587336646420026,52.74000000000001,0.5274000000000001,-0.022184300341297026,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.6003714285714287,0.6385,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,USDJPY:4|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:4|SHORT:3,london_newyork_overlap:5|london:2
q1_quick,one_light_anchor_diag,none,false,anchor_aligned,anchor_flip_entry_direction,4,3,0.75,89.46,97.19,-7.73,12.573091849935317,3.6036,0.9009,12.461832061068701,7.730000000000004,0.07730000000000004,11.57309184993531,0,0.0,3,0.75,1,0.25,1.0184250000000001,0.577775,0.75,0.75,0.75,0.75,0.0,USDJPY:3|EURUSD:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:2
q1_quick,one_light_anchor_diag,none,false,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_anchor_diag,none,false,anchor_not_aligned,no_anchor_flip_entry,5,1,0.2,-43.669999999999995,10.71,-54.379999999999995,0.19694740713497613,-1.7814000000000003,-0.35628000000000004,0.20742124933262143,44.3,0.443,-0.9857787810383747,0,0.0,0,0.0,5,1.0,0.39902000000000004,0.5695399999999999,0.4,0.0,0.0,0.0,0.0,GBPJPY:4|USDJPY:1,LONG:3|SHORT:2,new_york:3|london_newyork_overlap:2
q1_quick,one_light_or_anchor,none,false,anchor_aligned,anchor_flip_entry_direction,16,4,0.25,-46.26,97.56,-143.82,0.6783479349186483,-1.9727999999999999,-0.12329999999999999,0.669647342509796,85.17999999999999,0.8518,-0.5430852312749472,1,0.0625,3,0.1875,12,0.75,0.511975,0.54005,0.3125,0.25,0.1875,0.1875,0.0,USDJPY:13|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:13|LONG:3,london:5|tokyo:5|london_newyork_overlap:4|new_york:2
q1_quick,one_light_or_anchor,none,false,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor,none,false,anchor_not_aligned,no_anchor_flip_entry,3,1,0.3333333333333333,-11.88,11.19,-23.07,0.4850455136540962,-0.5016,-0.16720000000000002,0.48171109733415995,23.07,0.23070000000000002,-0.5149544863459038,0,0.0,0,0.0,3,1.0,0.4089666666666667,0.4741666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
