period_id,variant,anchor_flip_entry_bucket,m15_bias_flip_direction,anchor_flip_pullback_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_anchor_m5pattern,no_anchor_flip_entry,LONG,no_flip,3,2,0.6666666666666666,17.4,41.1,-23.7,1.7341772151898736,0.7788999999999999,0.2596333333333333,1.7789,23.7,0.23700000000000002,0.7341772151898733,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.6858666666666666,0.5583333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_m5pattern,no_anchor_flip_entry,NONE,no_flip,31,11,0.3548387096774194,23.09000000000001,284.40999999999997,-261.32000000000005,1.0883590999540789,0.9675000000000004,0.03120967741935485,1.0877002148315342,126.31,1.2631,0.18280421185971032,4,0.12903225806451613,8,0.25806451612903225,19,0.6129032258064516,0.7587612903225806,0.5138419354838709,0.6451612903225806,0.45161290322580644,0.3548387096774194,0.1935483870967742,0.0,USDJPY:18|EURUSD:7|EURJPY:4|GBPJPY:2,SHORT:23|LONG:8,london_newyork_overlap:12|london:8|new_york:8|tokyo:3
full2025_validation,light_or_anchor_m5pattern,no_anchor_flip_entry,SHORT,no_flip,2,0,0.0,-15.17,0,-15.17,0.0,-0.65,-0.325,0.0,15.17,0.1517,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
full2025_validation,one_anchor_flip_pullback,anchor_flip_entry_direction,LONG,flip_has_pullback_age,11,3,0.2727272727272727,7.329999999999991,96.59,-89.25999999999999,1.0821196504593324,0.2301000000000002,0.020918181818181836,1.061916422247935,49.8,0.498,0.14718875502008016,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.6195454545454546,0.4889272727272727,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,USDJPY:9|EURJPY:1|EURUSD:1,LONG:11,london_newyork_overlap:5|london:4|new_york:1|tokyo:1
full2025_validation,one_anchor_flip_pullback,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,12,3,0.25,-58.18,95.74,-153.92,0.6220114345114345,-2.5994,-0.21661666666666668,0.6009640477725584,97.12,0.9712000000000001,-0.5990527182866556,3,0.25,3,0.25,6,0.5,0.5462333333333332,0.6770999999999999,0.5,0.25,0.25,0.16666666666666666,0.0,USDJPY:6|EURUSD:2|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:12,london_newyork_overlap:4|tokyo:4|london:2|new_york:2
full2025_validation,one_light_anchor_diag,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,2,1.0,66.34,66.34,0,inf,2.6315,1.31575,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31575,0.5429,1.0,1.0,1.0,1.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,anchor_flip_entry_direction,LONG,flip_no_pullback_age,1,0,0.0,-4.68,0,-4.68,0.0,-0.1873,-0.1873,0.0,4.68,0.0468,-1.0,0,0.0,0,0.0,1,1.0,0.2049,0.265,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,3,2,0.6666666666666666,37.84,62.95,-25.11,2.5069693349263242,1.5938,0.5312666666666667,2.581307669411648,25.11,0.2511,1.5069693349263242,1,0.3333333333333333,2,0.6666666666666666,0,0.0,1.0982,0.6997,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,USDJPY:3,SHORT:3,tokyo:2|london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,3,1,0.3333333333333333,19.9,32.72,-12.82,2.552262090483619,0.7772,0.25906666666666667,2.4529818657693028,12.82,0.12819999999999998,1.5522620904836193,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.8479333333333333,0.3852333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,USDJPY:3,SHORT:3,london:2|london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,no_anchor_flip_entry,LONG,no_flip,3,2,0.6666666666666666,19.51,43.21,-23.7,1.8232067510548524,0.7788999999999999,0.2596333333333333,1.7789,23.7,0.23700000000000002,0.8232067510548524,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.6858666666666666,0.5583333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,one_light_anchor_diag,no_anchor_flip_entry,NONE,no_flip,22,9,0.4090909090909091,49.68000000000001,227.23000000000002,-177.54999999999998,1.2798085046465786,2.0828000000000007,0.0946727272727273,1.2861224826221935,77.41,0.7741,0.641777548120398,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.7768818181818182,0.5270499999999999,0.6363636363636364,0.45454545454545453,0.4090909090909091,0.18181818181818182,0.0,USDJPY:12|EURUSD:5|EURJPY:3|GBPJPY:2,SHORT:14|LONG:8,london_newyork_overlap:9|new_york:7|london:4|tokyo:2
full2025_validation,one_light_anchor_diag,no_anchor_flip_entry,SHORT,no_flip,1,0,0.0,-4.66,0,-4.66,0.0,-0.2131,-0.2131,0.0,4.66,0.0466,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
full2025_validation,one_light_or_anchor,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,1,0.5,19.99,32.26,-12.27,2.6291768541157294,0.7756,0.3878,2.4656084656084656,12.27,0.1227,1.6291768541157294,0,0.0,1,0.5,1,0.5,0.6524,0.46699999999999997,0.5,0.5,0.5,0.5,0.0,USDJPY:2,LONG:2,london:1|tokyo:1
full2025_validation,one_light_or_anchor,anchor_flip_entry_direction,LONG,flip_no_pullback_age,13,1,0.07692307692307693,-87.81,27.9,-115.71,0.24112004148301788,-3.5576999999999996,-0.2736692307692307,0.26949611925588274,92.08,0.9208,-0.953627280625543,0,0.0,1,0.07692307692307693,12,0.9230769230769231,0.28524615384615387,0.4968923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,USDJPY:7|EURUSD:3|GBPUSD:3,LONG:13,london_newyork_overlap:9|new_york:2|london:1|tokyo:1
full2025_validation,one_light_or_anchor,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,3,1,0.3333333333333333,0.13000000000000078,31.79,-31.659999999999997,1.0041061276058119,-0.08770000000000011,-0.02923333333333337,0.9369336976844527,31.659999999999997,0.31659999999999994,0.004106127605811775,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.49049999999999994,0.7445333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:2|GBPJPY:1,SHORT:3,london_newyork_overlap:2|london:1
full2025_validation,one_light_or_anchor,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,26,5,0.19230769230769232,-150.51,121.53,-272.04,0.44673577415086013,-6.269700000000001,-0.24114230769230774,0.44212802306337085,157.64,1.5764,-0.9547703628520681,3,0.11538461538461539,3,0.11538461538461539,20,0.7692307692307693,0.639519230769231,0.5709115384615384,0.5769230769230769,0.3076923076923077,0.15384615384615385,0.11538461538461539,0.0,USDJPY:18|AUDJPY:3|EURJPY:2|EURUSD:1|GBPJPY:1|GBPUSD:1,SHORT:26,london:9|tokyo:8|london_newyork_overlap:5|new_york:4
full2025_validation,one_light_or_anchor,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
full2025_validation,one_light_or_anchor,no_anchor_flip_entry,NONE,no_flip,19,9,0.47368421052631576,92.91,223.88,-130.97,1.7093990990303123,3.9587000000000003,0.20835263157894737,1.7326177477560836,38.230000000000004,0.38230000000000003,2.4302903478943234,2,0.10526315789473684,6,0.3157894736842105,11,0.5789473684210527,0.8405789473684211,0.48911052631578944,0.6842105263157895,0.5263157894736842,0.47368421052631576,0.21052631578947367,0.0,USDJPY:12|EURUSD:5|EURJPY:2,SHORT:13|LONG:6,london_newyork_overlap:8|new_york:5|london:4|tokyo:2
full2025_validation,one_light_or_anchor,no_anchor_flip_entry,SHORT,no_flip,1,0,0.0,-4.81,0,-4.81,0.0,-0.2131,-0.2131,0.0,4.81,0.0481,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
q1_quick,anchor_aligned,no_anchor_flip_entry,NONE,no_flip,72,17,0.2361111111111111,-311.64999999999986,376.15000000000003,-687.8000000000003,0.5468886304158184,-12.771500000000003,-0.1773819444444445,0.558844356323467,337.4299999999999,3.374299999999999,-0.9235989686749844,9,0.125,11,0.1527777777777778,52,0.7222222222222222,0.6114305555555556,0.5513222222222223,0.5138888888888888,0.3333333333333333,0.2777777777777778,0.125,0.0,USDJPY:39|EURJPY:11|EURUSD:8|GBPJPY:6|GBPUSD:6|AUDJPY:2,SHORT:41|LONG:31,london_newyork_overlap:25|new_york:18|tokyo:15|london:14
q1_quick,anchor_diag,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,0,0.0,-27.21,0,-27.21,0.0,-1.1628,-0.5814,0.0,27.21,0.2721,-1.0,0,0.0,0,0.0,2,1.0,0.27865,0.74475,0.5,0.0,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,anchor_diag,anchor_flip_entry_direction,LONG,flip_no_pullback_age,2,1,0.5,-10.129999999999999,3.15,-13.28,0.2371987951807229,-0.42750000000000005,-0.21375000000000002,0.23263327948303714,13.28,0.1328,-0.762801204819277,0,0.0,0,0.0,2,1.0,0.5045000000000001,0.5008,0.5,0.0,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,anchor_diag,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-14.620000000000003,31.79,-46.41,0.684981684981685,-0.7223,-0.180575,0.6433438672723681,34.63,0.34630000000000005,-0.42217730291654637,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_diag,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,14,5,0.35714285714285715,11.549999999999997,121.29,-109.74000000000001,1.1052487698195734,0.6546000000000001,0.046757142857142865,1.1406139239146782,73.4,0.734,0.15735694822888277,2,0.14285714285714285,4,0.2857142857142857,8,0.5714285714285714,0.7127071428571429,0.4939,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.0,USDJPY:10|AUDJPY:1|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:14,tokyo:5|london:4|london_newyork_overlap:4|new_york:1
q1_quick,anchor_diag,no_anchor_flip_entry,LONG,no_flip,4,4,1.0,40.0,40.0,0,inf,1.8265999999999998,0.45664999999999994,inf,0.0,0.0,inf,0,0.0,0,0.0,4,1.0,0.9065000000000001,0.33520000000000005,1.0,0.5,0.25,0.25,0.0,GBPJPY:2|AUDJPY:1|USDJPY:1,SHORT:4,new_york:3|london:1
q1_quick,anchor_diag,no_anchor_flip_entry,NONE,no_flip,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_diag,no_anchor_flip_entry,SHORT,no_flip,4,0,0.0,-34.85,0,-34.85,0.0,-1.5158,-0.37895,0.0,34.85,0.34850000000000003,-1.0,0,0.0,0,0.0,4,1.0,0.2586,0.5157250000000001,0.0,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:2,LONG:4,london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,anchor_flip,anchor_flip_entry_direction,LONG,flip_has_pullback_age,3,0,0.0,-32.22,0,-32.22,0.0,-1.3757000000000001,-0.45856666666666673,0.0,32.22,0.3222,-1.0,0,0.0,0,0.0,3,1.0,0.29153333333333337,0.6344,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:2|EURUSD:1,LONG:3,london_newyork_overlap:2|london:1
q1_quick,anchor_flip,anchor_flip_entry_direction,LONG,flip_no_pullback_age,6,3,0.5,-19.6,16.22,-35.82,0.4528196538246789,-0.7818000000000002,-0.13030000000000003,0.46034375647131914,32.47,0.3247,-0.6036341238065908,0,0.0,0,0.0,6,1.0,0.49688333333333334,0.44048333333333334,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|new_york:2|london_newyork_overlap:1
q1_quick,anchor_flip,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-16.680000000000003,31.79,-48.47,0.6558696100680833,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.4546197874080132,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_flip,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,22,7,0.3181818181818182,21.35000000000001,188.45999999999998,-167.10999999999996,1.127760157979774,0.8588999999999994,0.039040909090909064,1.121490303690397,55.919999999999995,0.5591999999999999,0.3817954220314737,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.6567772727272726,0.4672318181818182,0.5,0.3181818181818182,0.2727272727272727,0.2727272727272727,0.0,USDJPY:15|GBPJPY:3|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:22,london_newyork_overlap:9|london:7|tokyo:5|new_york:1
q1_quick,anchor_flip_pullback,anchor_flip_entry_direction,LONG,flip_has_pullback_age,5,2,0.4,7.1200000000000045,39.34,-32.22,1.2209807572936067,0.23720000000000027,0.04744000000000005,1.172421312786218,32.22,0.3222,0.2209807572936066,0,0.0,1,0.2,4,0.8,0.6133,0.45633999999999997,0.6,0.4,0.2,0.2,0.0,USDJPY:3|EURUSD:2,LONG:5,london_newyork_overlap:3|london:1|new_york:1
q1_quick,anchor_flip_pullback,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-16.650000000000002,31.79,-48.44,0.6562758051197358,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.45380212591986924,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_range_blocked,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,0,0.0,-27.21,0,-27.21,0.0,-1.1628,-0.5814,0.0,27.21,0.2721,-1.0,0,0.0,0,0.0,2,1.0,0.27865,0.74475,0.5,0.0,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,anchor_range_blocked,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-14.620000000000003,31.79,-46.41,0.684981684981685,-0.7223,-0.180575,0.6433438672723681,34.63,0.34630000000000005,-0.42217730291654637,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_range_blocked,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,11,6,0.5454545454545454,82.8,151.59,-68.79,2.2036633231574356,3.7348000000000003,0.33952727272727273,2.2938405043996397,33.51,0.33509999999999995,2.4709042076991943,1,0.09090909090909091,5,0.45454545454545453,5,0.45454545454545453,0.7860636363636363,0.47457272727272726,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,USDJPY:6|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:11,london:4|london_newyork_overlap:4|tokyo:2|new_york:1
q1_quick,anchor_range_blocked,no_anchor_flip_entry,LONG,no_flip,1,1,1.0,17.53,17.53,0,inf,0.7714,0.7714,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.9571,0.4143,1.0,1.0,0.0,0.0,0.0,AUDJPY:1,SHORT:1,new_york:1
q1_quick,anchor_range_blocked,no_anchor_flip_entry,NONE,no_flip,65,10,0.15384615384615385,-537.78,200.36,-738.1400000000001,0.2714390224076733,-22.830899999999996,-0.3512446153846153,0.27265342011449767,550.87,5.508699999999999,-0.9762375878156371,12,0.18461538461538463,5,0.07692307692307693,48,0.7384615384615385,0.48929384615384613,0.6272046153846156,0.38461538461538464,0.26153846153846155,0.18461538461538463,0.06153846153846154,0.0,USDJPY:37|EURJPY:8|EURUSD:8|GBPJPY:6|GBPUSD:5|AUDJPY:1,SHORT:37|LONG:28,london_newyork_overlap:25|new_york:15|tokyo:14|london:11
q1_quick,anchor_range_blocked,no_anchor_flip_entry,SHORT,no_flip,3,0,0.0,-20.619999999999997,0,-20.619999999999997,0.0,-0.8843000000000001,-0.2947666666666667,0.0,20.619999999999997,0.20619999999999997,-1.0,0,0.0,0,0.0,3,1.0,0.21793333333333334,0.4487333333333334,0.0,0.0,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
q1_quick,anchor_range_light_only,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,0,0.0,-27.21,0,-27.21,0.0,-1.1628,-0.5814,0.0,27.21,0.2721,-1.0,0,0.0,0,0.0,2,1.0,0.27865,0.74475,0.5,0.0,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,anchor_range_light_only,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-14.620000000000003,31.79,-46.41,0.684981684981685,-0.7223,-0.180575,0.6433438672723681,34.63,0.34630000000000005,-0.42217730291654637,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_range_light_only,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,11,6,0.5454545454545454,82.8,151.59,-68.79,2.2036633231574356,3.7348000000000003,0.33952727272727273,2.2938405043996397,33.51,0.33509999999999995,2.4709042076991943,1,0.09090909090909091,5,0.45454545454545453,5,0.45454545454545453,0.7860636363636363,0.47457272727272726,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,USDJPY:6|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:11,london:4|london_newyork_overlap:4|tokyo:2|new_york:1
q1_quick,anchor_range_light_only,no_anchor_flip_entry,LONG,no_flip,3,2,0.6666666666666666,6.009999999999998,28.72,-22.71,1.264641127256715,0.23760000000000003,0.0792,1.2376,22.71,0.2271,0.264641127256715,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.6069999999999999,0.6052333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,AUDJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,new_york:3
q1_quick,anchor_range_light_only,no_anchor_flip_entry,NONE,no_flip,65,10,0.15384615384615385,-547.4999999999999,200.36,-747.8600000000002,0.2679111063568047,-23.241499999999995,-0.3575615384615384,0.26913292180164095,560.5899999999999,5.605899999999999,-0.9766496013129025,12,0.18461538461538463,5,0.07692307692307693,48,0.7384615384615385,0.4929661538461537,0.6332323076923078,0.38461538461538464,0.26153846153846155,0.18461538461538463,0.06153846153846154,0.0,USDJPY:37|EURJPY:8|EURUSD:8|GBPJPY:6|GBPUSD:5|AUDJPY:1,SHORT:36|LONG:29,london_newyork_overlap:26|new_york:14|tokyo:14|london:11
q1_quick,anchor_range_light_only,no_anchor_flip_entry,SHORT,no_flip,3,0,0.0,-20.619999999999997,0,-20.619999999999997,0.0,-0.8843000000000001,-0.2947666666666667,0.0,20.619999999999997,0.20619999999999997,-1.0,0,0.0,0,0.0,3,1.0,0.21793333333333334,0.4487333333333334,0.0,0.0,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
q1_quick,base,no_anchor_flip_entry,NONE,no_flip,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,no_anchor_flip_entry,NONE,no_flip,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_and_anchor,no_anchor_flip_entry,NONE,no_flip,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_exhaustion,anchor_flip_entry_direction,LONG,flip_has_pullback_age,2,1,0.5,16.57,32.68,-16.11,2.0285536933581625,0.6624,0.3312,2.034030596315954,16.11,0.1611,1.0285536933581627,0,0.0,1,0.5,1,0.5,1.0226,0.73745,1.0,0.5,0.5,0.5,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_exhaustion,anchor_flip_entry_direction,LONG,flip_no_pullback_age,2,1,0.5,-2.1,3.15,-5.25,0.6,-0.0865,-0.04325,0.5997223507635354,5.25,0.0525,-0.4,0,0.0,0,0.0,2,1.0,0.52905,0.25245,0.5,0.0,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
q1_quick,light_or_anchor_exhaustion,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-16.680000000000003,31.79,-48.47,0.6558696100680833,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.4546197874080132,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_exhaustion,anchor_flip_entry_direction,SHORT,flip_no_pullback_age,15,6,0.4,107.22,187.8,-80.58,2.33060312732688,4.4674000000000005,0.2978266666666667,2.325126805683267,28.9,0.289,3.710034602076125,0,0.0,6,0.4,9,0.6,0.8034933333333333,0.38872,0.6666666666666666,0.4666666666666667,0.4,0.4,0.0,USDJPY:8|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:15,london:6|london_newyork_overlap:6|tokyo:3
q1_quick,light_or_anchor_exhaustion,no_anchor_flip_entry,LONG,no_flip,2,1,0.5,-13.03,11.19,-24.22,0.4620148637489678,-0.5338,-0.2669,0.4662,24.22,0.24219999999999997,-0.5379851362510322,1,0.5,0,0.0,1,0.5,0.43195,0.7007,0.5,0.0,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,SHORT:2,new_york:2
q1_quick,light_or_anchor_exhaustion,no_anchor_flip_entry,NONE,no_flip,7,1,0.14285714285714285,-61.77,31.07,-92.84,0.3346617837139164,-2.4709000000000003,-0.35298571428571435,0.344275781540258,74.58,0.7458,-0.8282381335478681,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_exhaustion,no_anchor_flip_entry,SHORT,no_flip,2,0,0.0,-15.780000000000001,0,-15.780000000000001,0.0,-0.65,-0.325,0.0,15.780000000000001,0.15780000000000002,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,light_or_anchor_flip,anchor_flip_entry_direction,LONG,flip_has_pullback_age,3,0,0.0,-32.22,0,-32.22,0.0,-1.3757000000000001,-0.45856666666666673,0.0,32.22,0.3222,-1.0,0,0.0,0,0.0,3,1.0,0.29153333333333337,0.6344,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:2|EURUSD:1,LONG:3,london_newyork_overlap:2|london:1
q1_quick,light_or_anchor_flip,anchor_flip_entry_direction,LONG,flip_no_pullback_age,6,3,0.5,-19.6,16.22,-35.82,0.4528196538246789,-0.7818000000000002,-0.13030000000000003,0.46034375647131914,32.47,0.3247,-0.6036341238065908,0,0.0,0,0.0,6,1.0,0.49688333333333334,0.44048333333333334,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|new_york:2|london_newyork_overlap:1
q1_quick,light_or_anchor_flip,anchor_flip_entry_direction,SHORT,flip_has_pullback_age,4,1,0.25,-16.680000000000003,31.79,-48.47,0.6558696100680833,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.4546197874080132,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
