period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,one_light_anchor_diag,new_york,9,4,0.4444444444444444,60.85,104.58,-43.730000000000004,2.391493254058998,2.5662,0.2851333333333333,2.4206155890168293,31.939999999999998,0.31939999999999996,1.9051346274264247,0,0.0,3,0.3333333333333333,6,0.6666666666666666,0.7447666666666666,0.4068666666666667,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,GBPJPY:3|EURJPY:2|EURUSD:2|USDJPY:2,SHORT:5|LONG:4,new_york:9
full2025_validation,one_light_anchor_diag,tokyo,5,4,0.8,87.36,112.47,-25.11,4.479091995221028,3.6249000000000002,0.7249800000000001,4.596487746800277,25.11,0.2511,3.4790919952210277,1,0.2,3,0.6,1,0.2,1.18588,0.4514,1.0,0.8,0.8,0.4,0.0,USDJPY:4|EURJPY:1,SHORT:5,tokyo:5
full2025_validation,one_light_or_anchor,london,16,7,0.4375,61.849999999999994,186.34,-124.49000000000001,1.496827054381878,2.511,0.1569375,1.4842442241678557,61.26,0.6125999999999999,1.0096310806398954,1,0.0625,5,0.3125,10,0.625,0.761525,0.5950375000000001,0.75,0.5,0.375,0.25,0.0,USDJPY:13|GBPJPY:2|GBPUSD:1,SHORT:12|LONG:4,london:16
full2025_validation,one_light_or_anchor,london_newyork_overlap,24,2,0.08333333333333333,-226.89,46.07,-272.96,0.16877930832356391,-9.514899999999999,-0.3964541666666666,0.16833613034053563,226.89,2.2689,-1.0,3,0.125,1,0.041666666666666664,20,0.8333333333333334,0.3629166666666666,0.5788749999999999,0.25,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,USDJPY:12|EURUSD:7|GBPUSD:3|EURJPY:2,SHORT:13|LONG:11,london_newyork_overlap:24
full2025_validation,one_light_or_anchor,new_york,13,6,0.46153846153846156,72.69,135.07,-62.38,2.1652773324783583,3.1965999999999997,0.24589230769230766,2.2426044703595727,26.78,0.26780000000000004,2.714339058999253,0,0.0,4,0.3076923076923077,9,0.6923076923076923,0.7771384615384616,0.3747923076923077,0.7692307692307693,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.0,USDJPY:6|AUDJPY:2|EURUSD:2|GBPJPY:2|EURJPY:1,SHORT:8|LONG:5,new_york:13
full2025_validation,one_light_or_anchor,tokyo,12,3,0.25,-26.560000000000006,81.07000000000001,-107.63000000000001,0.7532286537210815,-1.1203999999999998,-0.09336666666666665,0.7480265377263016,87.73,0.8773,-0.3027470648580874,1,0.08333333333333333,2,0.16666666666666666,9,0.75,0.7419916666666667,0.5121583333333334,0.5,0.4166666666666667,0.25,0.16666666666666666,0.0,USDJPY:10|AUDJPY:1|EURJPY:1,SHORT:10|LONG:2,tokyo:12
q1_quick,anchor_aligned,london,14,4,0.2857142857142857,-0.48000000000000753,80.25,-80.73,0.99405425492382,0.020299999999999985,0.0014499999999999988,1.0059301238607152,52.27,0.5227,-0.009183087813277358,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.7246285714285713,0.4034785714285714,0.6428571428571429,0.5,0.5,0.07142857142857142,0.0,USDJPY:8|EURJPY:2|GBPJPY:2|EURUSD:1|GBPUSD:1,SHORT:9|LONG:5,london:14
q1_quick,anchor_aligned,london_newyork_overlap,25,3,0.12,-234.01000000000005,91.64,-325.65,0.2814064179333641,-9.800199999999998,-0.3920079999999999,0.285538277599166,234.01000000000005,2.3401000000000005,-1.0,5,0.2,3,0.12,17,0.68,0.5369760000000001,0.6529240000000001,0.44,0.28,0.2,0.08,0.0,USDJPY:12|EURUSD:5|GBPUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:16|LONG:9,london_newyork_overlap:25
q1_quick,anchor_aligned,new_york,18,5,0.2777777777777778,-100.13000000000001,80.39000000000001,-180.52,0.44532461777088417,-4.0768,-0.2264888888888889,0.46269522240527183,164.27,1.6427,-0.609545260851038,3,0.16666666666666666,2,0.1111111111111111,13,0.7222222222222222,0.5034833333333333,0.5670666666666667,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,USDJPY:9|EURJPY:4|EURUSD:2|GBPUSD:2|AUDJPY:1,SHORT:10|LONG:8,new_york:18
q1_quick,anchor_aligned,tokyo,15,5,0.3333333333333333,22.97,123.86999999999999,-100.9,1.2276511397423189,1.0852,0.07234666666666666,1.25700414446418,44.33,0.4432999999999999,0.518159260094744,1,0.06666666666666667,4,0.26666666666666666,10,0.6666666666666666,0.7594066666666668,0.5010800000000001,0.6,0.4,0.4,0.26666666666666666,0.0,USDJPY:10|EURJPY:3|GBPJPY:2,LONG:9|SHORT:6,tokyo:15
q1_quick,anchor_diag,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0,USDJPY:13|GBPJPY:4|EURJPY:2|EURUSD:1|GBPUSD:1,SHORT:15|LONG:6,london:21
q1_quick,anchor_diag,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0,USDJPY:20|EURUSD:7|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,SHORT:24|LONG:14,london_newyork_overlap:38
q1_quick,anchor_diag,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,USDJPY:14|EURJPY:3|EURUSD:3|GBPJPY:3|AUDJPY:2|GBPUSD:2,SHORT:15|LONG:12,new_york:27
q1_quick,anchor_diag,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0,USDJPY:14|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:11|LONG:10,tokyo:21
q1_quick,anchor_flip,london,10,4,0.4,47.150000000000006,122.97000000000001,-75.82,1.621867581113163,2.0125,0.20125,1.6262836870604342,36.69,0.3669,1.285091305532843,0,0.0,4,0.4,6,0.6,0.61164,0.51105,0.4,0.4,0.4,0.4,0.0,USDJPY:7|GBPJPY:2|EURJPY:1,SHORT:9|LONG:1,london:10
q1_quick,anchor_flip,london_newyork_overlap,14,3,0.21428571428571427,-53.010000000000005,95.36,-148.37,0.6427175304980791,-2.3515,-0.16796428571428573,0.6251454623710765,71.12,0.7112,-0.7453599550056244,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.5890571428571428,0.6175571428571428,0.5,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,USDJPY:8|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:11|LONG:3,london_newyork_overlap:14
q1_quick,anchor_flip,new_york,3,2,0.6666666666666666,-4.5,5.07,-9.57,0.5297805642633229,-0.18519999999999998,-0.06173333333333333,0.5356068204613842,9.57,0.09570000000000001,-0.4702194357366771,0,0.0,0,0.0,3,1.0,0.393,0.3298333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,USDJPY:2|EURUSD:1,LONG:2|SHORT:1,new_york:3
q1_quick,anchor_flip,tokyo,8,2,0.25,-36.79,13.069999999999999,-49.86,0.262133975130365,-1.4967000000000001,-0.18708750000000002,0.2641592920353982,49.66,0.4966,-0.7408376963350786,0,0.0,0,0.0,8,1.0,0.6117125,0.404025,0.5,0.25,0.125,0.0,0.0,USDJPY:7|AUDJPY:1,SHORT:5|LONG:3,tokyo:8
q1_quick,anchor_flip_pullback,london,3,0,0.0,-48.959999999999994,0,-48.959999999999994,0.0,-2.0673,-0.6890999999999999,0.0,48.959999999999994,0.4895999999999999,-1.0,0,0.0,0,0.0,3,1.0,0.06936666666666667,0.7753333333333333,0.0,0.0,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,SHORT:2|LONG:1,london:3
q1_quick,anchor_flip_pullback,london_newyork_overlap,5,2,0.4,31.620000000000005,63.32,-31.699999999999996,1.9974763406940066,1.2708000000000002,0.25416000000000005,1.9529094181163766,19.949999999999996,0.19949999999999993,1.5849624060150382,0,0.0,2,0.4,3,0.6,0.8197800000000001,0.59626,0.8,0.4,0.4,0.4,0.0,USDJPY:3|EURJPY:1|EURUSD:1,LONG:3|SHORT:2,london_newyork_overlap:5
q1_quick,anchor_flip_pullback,new_york,1,1,1.0,7.81,7.81,0,inf,0.3114,0.3114,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.8904,0.1272,1.0,1.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,anchor_range_blocked,london,18,5,0.2777777777777778,12.88000000000001,149.22,-136.33999999999997,1.0944697080827346,0.6621999999999997,0.03678888888888887,1.1129494439516956,102.94,1.0293999999999999,0.12512142995919964,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.6359444444444443,0.5289333333333334,0.5,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.0,USDJPY:12|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:11|LONG:7,london:18
q1_quick,anchor_range_blocked,london_newyork_overlap,33,3,0.09090909090909091,-359.32,93.55,-452.86999999999995,0.20657142226245945,-15.289499999999997,-0.46331818181818174,0.20453363023391333,359.32,3.5932,-1.0,7,0.21212121212121213,3,0.09090909090909091,23,0.696969696969697,0.423730303030303,0.7129969696969698,0.30303030303030304,0.21212121212121213,0.15151515151515152,0.09090909090909091,0.0,USDJPY:15|EURUSD:6|EURJPY:5|GBPJPY:4|GBPUSD:3,SHORT:21|LONG:12,london_newyork_overlap:33
q1_quick,anchor_range_blocked,new_york,18,5,0.2777777777777778,-116.44,70.3,-186.74000000000004,0.3764592481525114,-4.9484,-0.2749111111111111,0.376964141821112,161.11,1.6111,-0.7227360188690956,4,0.2222222222222222,1,0.05555555555555555,13,0.7222222222222222,0.4589833333333333,0.5857277777777778,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,USDJPY:10|AUDJPY:2|EURUSD:2|GBPJPY:2|GBPUSD:2,SHORT:13|LONG:5,new_york:18
q1_quick,anchor_range_blocked,tokyo,17,5,0.29411764705882354,-37.019999999999996,88.2,-125.22,0.7043603258265453,-1.5183999999999997,-0.08931764705882352,0.714704445530044,52.95,0.5295,-0.6991501416430593,1,0.058823529411764705,2,0.11764705882352941,14,0.8235294117647058,0.6504764705882353,0.5175647058823529,0.5294117647058824,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.0,USDJPY:11|EURJPY:3|GBPJPY:2|AUDJPY:1,LONG:9|SHORT:8,tokyo:17
q1_quick,anchor_range_light_only,london,18,5,0.2777777777777778,12.88000000000001,149.22,-136.33999999999997,1.0944697080827346,0.6621999999999997,0.03678888888888887,1.1129494439516956,102.94,1.0293999999999999,0.12512142995919964,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.6359444444444443,0.5289333333333334,0.5,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.0,USDJPY:12|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:11|LONG:7,london:18
q1_quick,anchor_range_light_only,london_newyork_overlap,34,3,0.08823529411764706,-377.58,93.55,-471.12999999999994,0.19856515186891094,-16.0442,-0.47188823529411766,0.19680608745713504,377.58,3.7758,-1.0,7,0.20588235294117646,3,0.08823529411764706,24,0.7058823529411765,0.4232911764705883,0.7142235294117648,0.29411764705882354,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.0,USDJPY:16|EURUSD:6|EURJPY:5|GBPJPY:4|GBPUSD:3,SHORT:22|LONG:12,london_newyork_overlap:34
q1_quick,anchor_range_light_only,new_york,19,6,0.3157894736842105,-119.42000000000002,81.49000000000001,-200.91000000000005,0.4056044995271514,-5.1381000000000006,-0.27042631578947374,0.4024283870067339,164.09000000000003,1.6409000000000002,-0.7277713449936011,5,0.2631578947368421,1,0.05263157894736842,13,0.6842105263157895,0.47134210526315795,0.6095578947368422,0.42105263157894735,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,USDJPY:10|GBPJPY:3|AUDJPY:2|EURUSD:2|GBPUSD:2,SHORT:13|LONG:6,new_york:19
q1_quick,anchor_range_light_only,tokyo,17,5,0.29411764705882354,-37.019999999999996,88.2,-125.22,0.7043603258265453,-1.5183999999999997,-0.08931764705882352,0.714704445530044,52.95,0.5295,-0.6991501416430593,1,0.058823529411764705,2,0.11764705882352941,14,0.8235294117647058,0.6504764705882353,0.5175647058823529,0.5294117647058824,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.0,USDJPY:11|EURJPY:3|GBPJPY:2|AUDJPY:1,LONG:9|SHORT:8,tokyo:17
q1_quick,base,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0,USDJPY:13|GBPJPY:4|EURJPY:2|EURUSD:1|GBPUSD:1,SHORT:15|LONG:6,london:21
q1_quick,base,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0,USDJPY:20|EURUSD:7|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,SHORT:24|LONG:14,london_newyork_overlap:38
q1_quick,base,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,USDJPY:14|EURJPY:3|EURUSD:3|GBPJPY:3|AUDJPY:2|GBPUSD:2,SHORT:15|LONG:12,new_york:27
q1_quick,base,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0,USDJPY:14|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:11|LONG:10,tokyo:21
q1_quick,light,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,USDJPY:4|EURJPY:2,SHORT:6,london:6
q1_quick,light,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:5
q1_quick,light,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,GBPJPY:3|USDJPY:3,LONG:3|SHORT:3,new_york:6
q1_quick,light,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0,USDJPY:1,LONG:1,tokyo:1
q1_quick,light_and_anchor,new_york,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_exhaustion,london,11,4,0.36363636363636365,21.299999999999997,124.36999999999999,-103.07,1.2066556709032696,1.0067000000000002,0.09151818181818183,1.238933852324781,80.13,0.8012999999999999,0.2658180456757768,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.7494636363636363,0.5363636363636363,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.0,USDJPY:6|EURJPY:3|GBPJPY:2,SHORT:10|LONG:1,london:11
q1_quick,light_or_anchor_exhaustion,london_newyork_overlap,12,4,0.3333333333333333,22.069999999999993,127.9,-105.83,1.2085420013228765,0.8386999999999994,0.06989166666666662,1.1912264301511664,54.2,0.542,0.4071955719557194,0,0.0,4,0.3333333333333333,8,0.6666666666666666,0.7185166666666666,0.5721000000000002,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:6|GBPJPY:3|EURJPY:2|EURUSD:1,SHORT:9|LONG:3,london_newyork_overlap:12
q1_quick,light_or_anchor_exhaustion,new_york,7,3,0.42857142857142855,2.479999999999995,45.41,-42.93,1.0577684602841835,0.08949999999999975,0.01278571428571425,1.0496229762696827,33.62,0.33619999999999994,0.07376561570493739,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.5800857142857143,0.45604285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,GBPJPY:3|USDJPY:3|EURUSD:1,LONG:4|SHORT:3,new_york:7
q1_quick,light_or_anchor_exhaustion,tokyo,4,0,0.0,-31.42,0,-31.42,0.0,-1.2686000000000002,-0.31715000000000004,0.0,31.42,0.31420000000000003,-1.0,0,0.0,0,0.0,4,1.0,0.72545,0.413,0.75,0.5,0.0,0.0,0.0,USDJPY:3|AUDJPY:1,SHORT:3|LONG:1,tokyo:4
q1_quick,light_or_anchor_flip,london,11,4,0.36363636363636365,13.689999999999994,119.37,-105.67999999999999,1.129542013626041,0.7424999999999998,0.06749999999999999,1.1656109202837133,73.31,0.7331,0.18674123584776967,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.6351363636363637,0.5800454545454545,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.0,USDJPY:7|EURJPY:2|GBPJPY:2,SHORT:10|LONG:1,london:11
q1_quick,light_or_anchor_flip,london_newyork_overlap,16,3,0.1875,-91.65000000000002,95.22,-186.86999999999995,0.5095520950393323,-3.9770000000000003,-0.24856250000000002,0.4964930494011597,91.65000000000002,0.9165000000000001,-1.0,2,0.125,3,0.1875,11,0.6875,0.57303125,0.64380625,0.5,0.1875,0.1875,0.1875,0.0,USDJPY:9|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:12|LONG:4,london_newyork_overlap:16
q1_quick,light_or_anchor_flip,new_york,8,4,0.5,19.039999999999996,47.33,-28.290000000000003,1.6730293389890418,0.7746999999999997,0.09683749999999997,1.6442947438456421,18.98,0.1898,1.0031612223393043,0,0.0,1,0.125,7,0.875,0.54905,0.363,0.625,0.25,0.125,0.0,0.0,USDJPY:4|GBPJPY:3|EURUSD:1,LONG:5|SHORT:3,new_york:8
q1_quick,light_or_anchor_flip,tokyo,9,2,0.2222222222222222,-47.14,13.069999999999999,-60.21,0.2170735758179704,-1.9336000000000002,-0.21484444444444448,0.2174511311667813,60.01,0.6001,-0.7855357440426596,0,0.0,0,0.0,9,1.0,0.6499999999999999,0.4173888888888889,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,USDJPY:8|AUDJPY:1,SHORT:5|LONG:4,tokyo:9
q1_quick,light_or_anchor_m5pattern,london,11,4,0.36363636363636365,13.689999999999994,119.37,-105.67999999999999,1.129542013626041,0.7424999999999998,0.06749999999999999,1.1656109202837133,73.31,0.7331,0.18674123584776967,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.6351363636363637,0.5800454545454545,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.0,USDJPY:7|EURJPY:2|GBPJPY:2,SHORT:10|LONG:1,london:11
q1_quick,light_or_anchor_m5pattern,london_newyork_overlap,16,3,0.1875,-91.65000000000002,95.22,-186.86999999999995,0.5095520950393323,-3.9770000000000003,-0.24856250000000002,0.4964930494011597,91.65000000000002,0.9165000000000001,-1.0,2,0.125,3,0.1875,11,0.6875,0.57303125,0.64380625,0.5,0.1875,0.1875,0.1875,0.0,USDJPY:9|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:12|LONG:4,london_newyork_overlap:16
q1_quick,light_or_anchor_m5pattern,new_york,8,4,0.5,19.039999999999996,47.33,-28.290000000000003,1.6730293389890418,0.7746999999999997,0.09683749999999997,1.6442947438456421,18.98,0.1898,1.0031612223393043,0,0.0,1,0.125,7,0.875,0.54905,0.363,0.625,0.25,0.125,0.0,0.0,USDJPY:4|GBPJPY:3|EURUSD:1,LONG:5|SHORT:3,new_york:8
q1_quick,light_or_anchor_m5pattern,tokyo,9,2,0.2222222222222222,-47.14,13.069999999999999,-60.21,0.2170735758179704,-1.9336000000000002,-0.21484444444444448,0.2174511311667813,60.01,0.6001,-0.7855357440426596,0,0.0,0,0.0,9,1.0,0.6499999999999999,0.4173888888888889,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,USDJPY:8|AUDJPY:1,SHORT:5|LONG:4,tokyo:9
q1_quick,one_anchor_flip_pullback,london,2,0,0.0,-32.79,0,-32.79,0.0,-1.3829,-0.69145,0.0,32.79,0.32789999999999997,-1.0,0,0.0,0,0.0,2,1.0,0.05185,0.7441,0.0,0.0,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:1|SHORT:1,london:2
q1_quick,one_anchor_flip_pullback,london_newyork_overlap,5,2,0.4,31.620000000000005,63.32,-31.699999999999996,1.9974763406940066,1.2708000000000002,0.25416000000000005,1.9529094181163766,19.949999999999996,0.19949999999999993,1.5849624060150382,0,0.0,2,0.4,3,0.6,0.8197800000000001,0.59626,0.8,0.4,0.4,0.4,0.0,USDJPY:3|EURJPY:1|EURUSD:1,LONG:3|SHORT:2,london_newyork_overlap:5
q1_quick,one_light_anchor_diag,london,2,1,0.5,24.99,32.72,-7.73,4.232858990944372,0.9977,0.49885,4.173346055979644,7.73,0.07730000000000001,3.232858990944372,0,0.0,1,0.5,1,0.5,0.7339,0.4676,0.5,0.5,0.5,0.5,0.0,USDJPY:2,SHORT:2,london:2
q1_quick,one_light_anchor_diag,london_newyork_overlap,4,2,0.5,24.83,64.47,-39.64,1.6263874873864783,0.9803999999999998,0.24509999999999996,1.603137496155029,21.38,0.21379999999999996,1.1613657623947615,0,0.0,2,0.5,2,0.5,0.8819,0.7577499999999999,0.75,0.5,0.5,0.5,0.0,USDJPY:2|EURUSD:1|GBPJPY:1,LONG:2|SHORT:2,london_newyork_overlap:4
q1_quick,one_light_anchor_diag,new_york,4,2,0.5,28.590000000000003,43.33,-14.74,2.939620081411126,1.1413999999999997,0.28534999999999994,2.834753255103681,10.079999999999998,0.10079999999999997,2.8363095238095246,0,0.0,1,0.25,3,0.75,0.5926750000000001,0.42922499999999997,0.5,0.25,0.25,0.0,0.0,GBPJPY:3|USDJPY:1,LONG:3|SHORT:1,new_york:4
q1_quick,one_light_or_anchor,london,5,2,0.4,24.650000000000002,63.66,-39.01,1.6318892591643168,0.9337000000000001,0.18674000000000002,1.5563036224976168,19.99,0.1999,1.2331165582791397,0,0.0,2,0.4,3,0.6,0.5938199999999999,0.5384,0.4,0.4,0.4,0.4,0.0,USDJPY:4|GBPJPY:1,SHORT:4|LONG:1,london:5
q1_quick,one_light_or_anchor,london_newyork_overlap,5,1,0.2,-39.38,31.79,-71.17,0.44667697063369394,-1.6302,-0.32604,0.4442057890968599,39.38,0.39380000000000004,-1.0,1,0.2,1,0.2,3,0.6,0.51938,0.7512000000000001,0.2,0.2,0.2,0.2,0.0,USDJPY:4|EURUSD:1,SHORT:5,london_newyork_overlap:5
q1_quick,one_light_or_anchor,new_york,5,3,0.6,31.54,45.919999999999995,-14.379999999999999,3.1933240611961056,1.2355999999999998,0.24711999999999995,3.019284196764177,9.57,0.09570000000000001,3.295715778474399,0,0.0,1,0.2,4,0.8,0.5351799999999999,0.38076,0.6,0.2,0.2,0.0,0.0,USDJPY:3|GBPJPY:2,LONG:3|SHORT:2,new_york:5
q1_quick,one_light_or_anchor,tokyo,5,0,0.0,-42.33,0,-42.33,0.0,-1.7162,-0.34324,0.0,42.33,0.42329999999999995,-1.0,0,0.0,0,0.0,5,1.0,0.49478,0.44715999999999995,0.2,0.2,0.0,0.0,0.0,USDJPY:4|AUDJPY:1,SHORT:4|LONG:1,tokyo:5
