period_id,variant,anchor_break_quality_bucket,m15_anchor_break_direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,one_light_or_anchor,normal,LONG,14,1,0.07142857142857142,-116.78999999999999,11.19,-127.97999999999999,0.08743553680262542,-4.933199999999999,-0.3523714285714285,0.08634292699188799,116.78999999999999,1.1679,-1.0,0,0.0,0,0.0,14,1.0,0.21649285714285718,0.5208571428571428,0.21428571428571427,0.0,0.0,0.0,0.0,USDJPY:7|EURUSD:3|GBPUSD:3|GBPJPY:1,LONG:13|SHORT:1,london_newyork_overlap:9|london:2|new_york:2|tokyo:1
full2025_validation,one_light_or_anchor,normal,SHORT,26,5,0.19230769230769232,-159.07,129.61,-288.68000000000006,0.44897464320354713,-6.648800000000001,-0.255723076923077,0.4436895478429666,197.98999999999998,1.9798999999999998,-0.8034244153745139,3,0.11538461538461539,4,0.15384615384615385,19,0.7307692307692307,0.6143307692307692,0.6055692307692306,0.5384615384615384,0.2692307692307692,0.15384615384615385,0.15384615384615385,0.0,USDJPY:17|AUDJPY:3|GBPJPY:3|EURJPY:1|EURUSD:1|GBPUSD:1,SHORT:25|LONG:1,london:9|tokyo:7|london_newyork_overlap:5|new_york:5
full2025_validation,one_light_or_anchor,strong,LONG,1,1,1.0,32.26,32.26,0,inf,1.3048,1.3048,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3048,0.2995,1.0,1.0,1.0,1.0,0.0,USDJPY:1,LONG:1,tokyo:1
full2025_validation,one_light_or_anchor,strong,SHORT,1,0,0.0,-11.67,0,-11.67,0.0,-0.5369,-0.5369,0.0,11.67,0.11670000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.0649,0.557,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,one_light_or_anchor,weak,LONG,1,1,1.0,27.9,27.9,0,inf,1.3125,1.3125,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3125,0.2035,1.0,1.0,1.0,1.0,0.0,USDJPY:1,LONG:1,new_york:1
full2025_validation,one_light_or_anchor,weak,SHORT,3,1,0.3333333333333333,15.55,23.71,-8.16,2.905637254901961,0.6152,0.20506666666666665,2.7388355002826454,4.859999999999999,0.0486,3.1995884773662557,0,0.0,0,0.0,3,1.0,0.7481333333333334,0.3473,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_aligned,none,NONE,72,17,0.2361111111111111,-311.64999999999986,376.15000000000003,-687.8000000000003,0.5468886304158184,-12.771500000000003,-0.1773819444444445,0.558844356323467,337.4299999999999,3.374299999999999,-0.9235989686749844,9,0.125,11,0.1527777777777778,52,0.7222222222222222,0.6114305555555556,0.5513222222222223,0.5138888888888888,0.3333333333333333,0.2777777777777778,0.125,0.0,USDJPY:39|EURJPY:11|EURUSD:8|GBPJPY:6|GBPUSD:6|AUDJPY:2,SHORT:41|LONG:31,london_newyork_overlap:25|new_york:18|tokyo:15|london:14
q1_quick,anchor_diag,none,NONE,77,15,0.19480519480519481,-526.6399999999999,275.82,-802.46,0.34371806694414675,-22.3754,-0.2905896103896104,0.3473420158385229,540.5199999999999,5.405199999999999,-0.9743210241989195,14,0.18181818181818182,8,0.1038961038961039,55,0.7142857142857143,0.5502857142857142,0.5911285714285714,0.4675324675324675,0.2987012987012987,0.2077922077922078,0.07792207792207792,0.0,USDJPY:44|EURJPY:9|EURUSD:8|GBPJPY:8|GBPUSD:6|AUDJPY:2,SHORT:43|LONG:34,london_newyork_overlap:29|new_york:21|tokyo:14|london:13
q1_quick,anchor_diag,normal,LONG,7,4,0.5714285714285714,-0.49000000000000155,40.0,-40.489999999999995,0.9878982464806126,0.10669999999999982,0.015242857142857117,1.0620384906099192,27.21,0.2721,-0.018008085262771097,0,0.0,0,0.0,7,1.0,0.6534000000000001,0.5077285714285714,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,USDJPY:3|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_diag,normal,SHORT,20,6,0.3,-22.84000000000001,153.07999999999998,-175.92000000000002,0.8701682582992267,-0.9575000000000005,-0.04787500000000002,0.8735188830033155,109.51,1.0951,-0.20856542781481152,2,0.1,5,0.25,13,0.65,0.576395,0.560475,0.4,0.25,0.25,0.25,0.0,USDJPY:13|GBPJPY:4|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:16|LONG:4,london_newyork_overlap:7|london:6|tokyo:5|new_york:2
q1_quick,anchor_diag,weak,LONG,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,anchor_diag,weak,SHORT,2,0,0.0,-15.079999999999998,0,-15.079999999999998,0.0,-0.626,-0.313,0.0,15.079999999999998,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0.80765,0.4604,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,anchor_flip,normal,LONG,8,2,0.25,-54.970000000000006,13.069999999999999,-68.03999999999999,0.19209288653733098,-2.2871,-0.2858875,0.19023509417929474,67.84,0.6784,-0.8102889150943396,0,0.0,0,0.0,8,1.0,0.404675,0.5335375,0.375,0.125,0.125,0.0,0.0,USDJPY:7|EURUSD:1,LONG:8,london_newyork_overlap:3|tokyo:3|london:1|new_york:1
q1_quick,anchor_flip,normal,SHORT,24,8,0.3333333333333333,19.75,220.25,-200.49999999999994,1.0985037406483793,0.7626000000000001,0.031775000000000005,1.0900471135566603,73.92,0.7392,0.26718073593073594,2,0.08333333333333333,7,0.2916666666666667,15,0.625,0.6235291666666666,0.5212958333333333,0.4583333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,USDJPY:16|GBPJPY:4|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:24,london_newyork_overlap:10|london:9|tokyo:4|new_york:1
q1_quick,anchor_flip,weak,LONG,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,anchor_flip,weak,SHORT,2,0,0.0,-15.079999999999998,0,-15.079999999999998,0.0,-0.626,-0.313,0.0,15.079999999999998,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0.80765,0.4604,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,anchor_flip_pullback,normal,LONG,5,2,0.4,7.1200000000000045,39.34,-32.22,1.2209807572936067,0.23720000000000027,0.04744000000000005,1.172421312786218,32.22,0.3222,0.2209807572936066,0,0.0,1,0.2,4,0.8,0.6133,0.45633999999999997,0.6,0.4,0.2,0.2,0.0,USDJPY:3|EURUSD:2,LONG:5,london_newyork_overlap:3|london:1|new_york:1
q1_quick,anchor_flip_pullback,normal,SHORT,3,1,0.3333333333333333,-4.900000000000002,31.79,-36.69,0.8664486236031617,-0.23520000000000008,-0.07840000000000003,0.8470840647552175,36.69,0.3669,-0.13355137639683845,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5036666666666666,0.8381333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:2|GBPJPY:1,SHORT:3,london:2|london_newyork_overlap:1
q1_quick,anchor_flip_pullback,weak,SHORT,1,0,0.0,-11.75,0,-11.75,0.0,-0.4871,-0.4871,0.0,11.75,0.11750000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_range_blocked,none,NONE,65,10,0.15384615384615385,-537.78,200.36,-738.1400000000001,0.2714390224076733,-22.830899999999996,-0.3512446153846153,0.27265342011449767,550.87,5.508699999999999,-0.9762375878156371,12,0.18461538461538463,5,0.07692307692307693,48,0.7384615384615385,0.48929384615384613,0.6272046153846156,0.38461538461538464,0.26153846153846155,0.18461538461538463,0.06153846153846154,0.0,USDJPY:37|EURJPY:8|EURUSD:8|GBPJPY:6|GBPUSD:5|AUDJPY:1,SHORT:37|LONG:28,london_newyork_overlap:25|new_york:15|tokyo:14|london:11
q1_quick,anchor_range_blocked,normal,LONG,3,1,0.3333333333333333,-9.679999999999998,17.53,-27.21,0.6442484380742375,-0.3914000000000001,-0.1304666666666667,0.6633986928104575,27.21,0.2721,-0.3557515619257625,0,0.0,0,0.0,3,1.0,0.5048,0.6345999999999999,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,AUDJPY:1|EURUSD:1|USDJPY:1,LONG:2|SHORT:1,london:1|london_newyork_overlap:1|new_york:1
q1_quick,anchor_range_blocked,normal,SHORT,17,7,0.4117647058823529,59.34,183.38,-124.04,1.4783940664301838,2.6153000000000004,0.15384117647058826,1.4926163119231495,49.02,0.4902,1.2105263157894737,1,0.058823529411764705,6,0.35294117647058826,10,0.5882352941176471,0.6359705882352942,0.5341705882352941,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,USDJPY:10|GBPJPY:4|EURJPY:2|AUDJPY:1,SHORT:14|LONG:3,london:6|london_newyork_overlap:6|tokyo:3|new_york:2
q1_quick,anchor_range_blocked,weak,SHORT,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_range_light_only,none,NONE,65,10,0.15384615384615385,-547.4999999999999,200.36,-747.8600000000002,0.2679111063568047,-23.241499999999995,-0.3575615384615384,0.26913292180164095,560.5899999999999,5.605899999999999,-0.9766496013129025,12,0.18461538461538463,5,0.07692307692307693,48,0.7384615384615385,0.4929661538461537,0.6332323076923078,0.38461538461538464,0.26153846153846155,0.18461538461538463,0.06153846153846154,0.0,USDJPY:37|EURJPY:8|EURUSD:8|GBPJPY:6|GBPUSD:5|AUDJPY:1,SHORT:36|LONG:29,london_newyork_overlap:26|new_york:14|tokyo:14|london:11
q1_quick,anchor_range_light_only,normal,LONG,5,2,0.4,-21.200000000000003,28.72,-49.92,0.5753205128205128,-0.9252,-0.18504,0.5722211947475495,49.92,0.4992,-0.4246794871794872,1,0.2,0,0.0,4,0.8,0.47565999999999997,0.6610400000000001,0.6,0.2,0.0,0.0,0.0,USDJPY:2|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,new_york:3|london:1|london_newyork_overlap:1
q1_quick,anchor_range_light_only,normal,SHORT,17,7,0.4117647058823529,59.34,183.38,-124.04,1.4783940664301838,2.6153000000000004,0.15384117647058826,1.4926163119231495,49.02,0.4902,1.2105263157894737,1,0.058823529411764705,6,0.35294117647058826,10,0.5882352941176471,0.6359705882352942,0.5341705882352941,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,USDJPY:10|GBPJPY:4|EURJPY:2|AUDJPY:1,SHORT:14|LONG:3,london:6|london_newyork_overlap:6|tokyo:3|new_york:2
q1_quick,anchor_range_light_only,weak,SHORT,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,base,none,NONE,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,none,NONE,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_and_anchor,none,NONE,2,1,0.5,26.58,31.07,-4.49,6.919821826280623,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,5.919821826280621,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_exhaustion,none,NONE,7,1,0.14285714285714285,-61.77,31.07,-92.84,0.3346617837139164,-2.4709000000000003,-0.35298571428571435,0.344275781540258,74.58,0.7458,-0.8282381335478681,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_exhaustion,normal,LONG,5,2,0.4,-1.7100000000000009,43.87,-45.58,0.9624835454146555,-0.08750000000000002,-0.017500000000000005,0.952873377497711,24.22,0.24219999999999997,-0.07060280759702729,1,0.2,1,0.2,3,0.6,0.66974,0.62068,0.6,0.2,0.2,0.2,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,LONG:3|SHORT:2,london_newyork_overlap:2|new_york:2|london:1
q1_quick,light_or_anchor_exhaustion,normal,SHORT,19,7,0.3684210526315789,89.83999999999999,219.58999999999997,-129.75000000000003,1.6924084778420032,3.7211000000000007,0.19584736842105266,1.6864864864864866,54.09,0.5409,1.6609354779071914,0,0.0,7,0.3684210526315789,12,0.631578947368421,0.7214315789473685,0.4659736842105263,0.5789473684210527,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.0,USDJPY:10|GBPJPY:5|EURJPY:3|AUDJPY:1,SHORT:17|LONG:2,london:8|london_newyork_overlap:7|tokyo:3|new_york:1
q1_quick,light_or_anchor_exhaustion,weak,LONG,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,light_or_anchor_exhaustion,weak,SHORT,2,0,0.0,-15.079999999999998,0,-15.079999999999998,0.0,-0.626,-0.313,0.0,15.079999999999998,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0.80765,0.4604,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_flip,none,NONE,7,1,0.14285714285714285,-57.95,31.07,-89.02,0.34902269152999327,-2.4709000000000003,-0.35298571428571435,0.344275781540258,70.76,0.7076000000000001,-0.8189655172413793,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_flip,normal,LONG,9,3,0.3333333333333333,-43.78,24.259999999999998,-68.03999999999999,0.3565549676660788,-1.8209,-0.2023222222222222,0.35529670018410997,56.65,0.5665,-0.7728155339805826,0,0.0,0,0.0,9,1.0,0.43028888888888883,0.5188555555555556,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:1|GBPJPY:1,LONG:8|SHORT:1,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,light_or_anchor_flip,normal,SHORT,25,8,0.32,7.600000000000005,216.51,-208.90999999999997,1.03637930209181,0.3947999999999998,0.015791999999999994,1.0446773116661197,78.74000000000001,0.7874000000000001,0.09652019304038613,2,0.08,7,0.28,16,0.64,0.63008,0.520784,0.48,0.32,0.28,0.28,0.0,USDJPY:16|GBPJPY:5|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:23|LONG:2,london_newyork_overlap:10|london:8|tokyo:5|new_york:2
q1_quick,light_or_anchor_flip,weak,LONG,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,light_or_anchor_flip,weak,SHORT,2,0,0.0,-15.079999999999998,0,-15.079999999999998,0.0,-0.626,-0.313,0.0,15.079999999999998,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0.80765,0.4604,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_m5pattern,none,NONE,7,1,0.14285714285714285,-57.95,31.07,-89.02,0.34902269152999327,-2.4709000000000003,-0.35298571428571435,0.344275781540258,70.76,0.7076000000000001,-0.8189655172413793,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_m5pattern,normal,LONG,9,3,0.3333333333333333,-43.78,24.259999999999998,-68.03999999999999,0.3565549676660788,-1.8209,-0.2023222222222222,0.35529670018410997,56.65,0.5665,-0.7728155339805826,0,0.0,0,0.0,9,1.0,0.43028888888888883,0.5188555555555556,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:1|GBPJPY:1,LONG:8|SHORT:1,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,light_or_anchor_m5pattern,normal,SHORT,25,8,0.32,7.600000000000005,216.51,-208.90999999999997,1.03637930209181,0.3947999999999998,0.015791999999999994,1.0446773116661197,78.74000000000001,0.7874000000000001,0.09652019304038613,2,0.08,7,0.28,16,0.64,0.63008,0.520784,0.48,0.32,0.28,0.28,0.0,USDJPY:16|GBPJPY:5|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:23|LONG:2,london_newyork_overlap:10|london:8|tokyo:5|new_york:2
q1_quick,light_or_anchor_m5pattern,weak,LONG,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0,EURUSD:1,LONG:1,new_york:1
q1_quick,light_or_anchor_m5pattern,weak,SHORT,2,0,0.0,-15.079999999999998,0,-15.079999999999998,0.0,-0.626,-0.313,0.0,15.079999999999998,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0.80765,0.4604,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,one_anchor_flip_pullback,normal,LONG,4,1,0.25,-1.9100000000000001,31.53,-33.44,0.9428827751196174,-0.07419999999999996,-0.01854999999999999,0.9460638220542269,33.44,0.3344,-0.05711722488038278,0,0.0,1,0.25,3,0.75,0.544025,0.538625,0.5,0.25,0.25,0.25,0.0,USDJPY:3|EURUSD:1,LONG:4,london_newyork_overlap:3|london:1
q1_quick,one_anchor_flip_pullback,normal,SHORT,2,1,0.5,12.489999999999998,31.79,-19.3,1.6471502590673575,0.44919999999999993,0.22459999999999997,1.5261801569638045,19.3,0.193,0.6471502590673575,0,0.0,1,0.5,1,0.5,0.7032999999999999,0.8383,0.5,0.5,0.5,0.5,0.0,GBPJPY:1|USDJPY:1,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,one_anchor_flip_pullback,weak,SHORT,1,0,0.0,-11.75,0,-11.75,0.0,-0.4871,-0.4871,0.0,11.75,0.11750000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_light_anchor_diag,none,NONE,4,1,0.25,-17.1,32.62,-49.72,0.656074014481094,-0.7372000000000001,-0.18430000000000002,0.6376505283853526,31.459999999999997,0.3146,-0.5435473617291801,0,0.0,1,0.25,3,0.75,0.618575,0.6760499999999999,0.5,0.25,0.25,0.0,0.0,GBPJPY:2|USDJPY:2,LONG:3|SHORT:1,london_newyork_overlap:2|new_york:2
q1_quick,one_light_anchor_diag,normal,LONG,2,2,1.0,43.39,43.39,0,inf,1.7691999999999999,0.8845999999999999,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,0.9691,0.4772,1.0,0.5,0.5,0.5,0.0,EURUSD:1|GBPJPY:1,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,one_light_anchor_diag,normal,SHORT,4,2,0.5,52.11999999999999,64.50999999999999,-12.39,5.206618240516544,2.0875000000000004,0.5218750000000001,4.9573459715639805,12.39,0.12390000000000001,4.206618240516544,0,0.0,2,0.5,2,0.5,0.7384000000000001,0.5061249999999999,0.5,0.5,0.5,0.5,0.0,USDJPY:3|GBPJPY:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:1|new_york:1
q1_quick,one_light_or_anchor,none,NONE,2,1,0.5,14.359999999999996,32.62,-18.26,1.7864184008762318,0.5425999999999999,0.27129999999999993,1.7189611766264739,18.26,0.1826,0.7864184008762319,0,0.0,1,0.5,1,0.5,0.85305,0.6395,0.5,0.5,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,one_light_or_anchor,normal,LONG,4,1,0.25,-24.71,11.19,-35.9,0.3116991643454039,-1.0189000000000001,-0.25472500000000003,0.3139182546629856,24.71,0.24710000000000001,-1.0,0,0.0,0,0.0,4,1.0,0.25720000000000004,0.579325,0.25,0.0,0.0,0.0,0.0,USDJPY:3|GBPJPY:1,LONG:3|SHORT:1,new_york:2|london:1|tokyo:1
q1_quick,one_light_or_anchor,normal,SHORT,13,4,0.3076923076923077,-11.870000000000005,97.56,-109.43,0.8915288312163027,-0.5619000000000002,-0.043223076923076933,0.8768006314543183,66.34,0.6634,-0.17892674103105222,1,0.07692307692307693,3,0.23076923076923078,9,0.6923076923076923,0.5373461538461539,0.5160692307692307,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,USDJPY:9|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:12|LONG:1,london:4|london_newyork_overlap:4|tokyo:3|new_york:2
q1_quick,one_light_or_anchor,weak,SHORT,1,0,0.0,-3.3,0,-3.3,0.0,-0.1389,-0.1389,0.0,3.3,0.033,-1.0,0,0.0,0,0.0,1,1.0,0.9954,0.2824,1.0,1.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
