period_id,variant,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_anchor_flip,GBPUSD,7,3,0.42857142857142855,53.16,93.97,-40.81,2.3026219063954914,2.1385000000000005,0.30550000000000005,2.2085334840350384,21.07,0.2107,2.523018509729473,0,0.0,3,0.42857142857142855,4,0.5714285714285714,0.7854142857142857,0.4329,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,GBPUSD:7,LONG:5|SHORT:2,london_newyork_overlap:5|london:2
full2025_validation,light_or_anchor_flip,USDJPY,85,26,0.3058823529411765,-105.73999999999998,589.9200000000001,-695.6600000000001,0.8480004599948251,-4.259800000000002,-0.050115294117647084,0.8551472738525155,204.63999999999993,2.0463999999999993,-0.5167122752150118,6,0.07058823529411765,17,0.2,62,0.7294117647058823,0.655901176470588,0.5361823529411763,0.5529411764705883,0.35294117647058826,0.25882352941176473,0.16470588235294117,0.011764705882352941,USDJPY:85,SHORT:55|LONG:30,london_newyork_overlap:33|london:23|tokyo:20|new_york:9
full2025_validation,light_or_anchor_m5pattern,AUDJPY,5,1,0.2,-23.800000000000004,31.66,-55.46000000000001,0.5708618824377929,-0.9759999999999999,-0.19519999999999998,0.5723612145642554,37.870000000000005,0.37870000000000004,-0.6284658040665435,0,0.0,1,0.2,4,0.8,0.65588,0.56782,0.6,0.4,0.2,0.2,0.0,AUDJPY:5,SHORT:4|LONG:1,new_york:3|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_m5pattern,EURJPY,12,2,0.16666666666666666,-85.40000000000002,58.739999999999995,-144.14000000000001,0.40752046621340354,-3.5333,-0.29444166666666666,0.4257037903907418,97.05000000000001,0.9705000000000001,-0.8799587841318909,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.4672083333333334,0.6390666666666668,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,EURJPY:12,SHORT:10|LONG:2,london_newyork_overlap:5|london:3|new_york:2|tokyo:2
full2025_validation,light_or_anchor_m5pattern,EURUSD,22,6,0.2727272727272727,-87.58999999999999,117.36999999999999,-204.95999999999998,0.5726483216237315,-3.6969,-0.16804090909090907,0.5760338539874766,116.83,1.1683000000000001,-0.7497218180261919,3,0.13636363636363635,3,0.13636363636363635,16,0.7272727272727273,0.5398045454545455,0.5035,0.4090909090909091,0.22727272727272727,0.22727272727272727,0.13636363636363635,0.0,EURUSD:22,SHORT:12|LONG:10,london_newyork_overlap:14|london:4|new_york:4
full2025_validation,light_or_anchor_m5pattern,GBPJPY,13,4,0.3076923076923077,-20.22,103.75,-123.97000000000001,0.8368960232314269,-0.8584,-0.06603076923076924,0.8367005288589583,78.72,0.7872,-0.25685975609756095,1,0.07692307692307693,3,0.23076923076923078,9,0.6923076923076923,0.5830538461538463,0.5353461538461539,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,GBPJPY:13,SHORT:9|LONG:4,london_newyork_overlap:5|london:4|new_york:4
full2025_validation,light_or_anchor_m5pattern,GBPUSD,7,3,0.42857142857142855,53.16,93.97,-40.81,2.3026219063954914,2.1385000000000005,0.30550000000000005,2.2085334840350384,21.07,0.2107,2.523018509729473,0,0.0,3,0.42857142857142855,4,0.5714285714285714,0.7854142857142857,0.4329,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,GBPUSD:7,LONG:5|SHORT:2,london_newyork_overlap:5|london:2
full2025_validation,light_or_anchor_m5pattern,USDJPY,83,26,0.3132530120481928,-77.75999999999995,593.8700000000002,-671.6300000000002,0.8842219674523175,-3.1816000000000004,-0.038332530120481934,0.8876934372529088,191.18999999999994,1.9118999999999993,-0.40671583241801335,6,0.07228915662650602,17,0.20481927710843373,60,0.7228915662650602,0.6595168674698793,0.5349409638554216,0.5542168674698795,0.3493975903614458,0.26506024096385544,0.1686746987951807,0.012048192771084338,USDJPY:83,SHORT:53|LONG:30,london_newyork_overlap:32|london:23|tokyo:19|new_york:9
full2025_validation,one_anchor_flip_pullback,AUDJPY,1,0,0.0,-9.8,0,-9.8,0.0,-0.4169,-0.4169,0.0,9.8,0.098,-1.0,0,0.0,0,0.0,1,1.0,0.2278,0.5877,0.0,0.0,0.0,0.0,0.0,AUDJPY:1,SHORT:1,new_york:1
full2025_validation,one_anchor_flip_pullback,EURJPY,2,0,0.0,-23.89,0,-23.89,0.0,-1.0382,-0.5191,0.0,23.89,0.2389,-1.0,0,0.0,0,0.0,2,1.0,0.42910000000000004,0.6745,0.5,0.0,0.0,0.0,0.0,EURJPY:2,LONG:1|SHORT:1,london:1|london_newyork_overlap:1
full2025_validation,one_anchor_flip_pullback,EURUSD,3,0,0.0,-64.74000000000001,0,-64.74000000000001,0.0,-2.7712000000000003,-0.9237333333333334,0.0,64.74000000000001,0.6474000000000001,-1.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0.4307666666666667,0.9975333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,EURUSD:3,SHORT:2|LONG:1,london:1|london_newyork_overlap:1|new_york:1
full2025_validation,one_anchor_flip_pullback,GBPJPY,2,1,0.5,12.0,31.3,-19.3,1.621761658031088,0.4593999999999999,0.22969999999999996,1.5381281480613798,19.3,0.193,0.6217616580310881,0,0.0,1,0.5,1,0.5,0.7317499999999999,0.51565,0.5,0.5,0.5,0.5,0.0,GBPJPY:2,SHORT:2,london:1|london_newyork_overlap:1
full2025_validation,one_anchor_flip_pullback,USDJPY,15,5,0.3333333333333333,35.58,161.02999999999997,-125.45000000000002,1.283618971701873,1.3976000000000008,0.09317333333333339,1.2713522958936025,102.73,1.0273,0.3463447873065317,2,0.13333333333333333,5,0.3333333333333333,8,0.5333333333333333,0.6351999999999999,0.5028533333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.0,USDJPY:15,LONG:9|SHORT:6,london_newyork_overlap:6|tokyo:5|london:3|new_york:1
full2025_validation,one_light_anchor_diag,EURJPY,4,1,0.25,-3.269999999999996,32.5,-35.769999999999996,0.9085826111266425,-0.1398999999999999,-0.03497499999999998,0.9036899352884483,35.769999999999996,0.35769999999999996,-0.09141738887335746,0,0.0,1,0.25,3,0.75,0.563875,0.5632,0.5,0.25,0.25,0.25,0.0,EURJPY:4,SHORT:3|LONG:1,new_york:2|london_newyork_overlap:1|tokyo:1
full2025_validation,one_light_anchor_diag,EURUSD,7,3,0.42857142857142855,15.21,78.65,-63.440000000000005,1.2397540983606556,0.5594999999999998,0.07992857142857139,1.209558410427357,32.94,0.32939999999999997,0.4617486338797815,2,0.2857142857142857,2,0.2857142857142857,3,0.42857142857142855,0.8115714285714285,0.5441285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,EURUSD:7,SHORT:4|LONG:3,london_newyork_overlap:5|new_york:2
full2025_validation,one_light_anchor_diag,GBPJPY,4,1,0.25,-25.409999999999997,10.71,-36.12,0.29651162790697677,-1.0267000000000002,-0.25667500000000004,0.31227811641771047,26.04,0.2604,-0.9758064516129031,0,0.0,0,0.0,4,1.0,0.396575,0.52325,0.5,0.0,0.0,0.0,0.0,GBPJPY:4,LONG:3|SHORT:1,new_york:3|london_newyork_overlap:1
full2025_validation,one_light_anchor_diag,USDJPY,20,11,0.55,197.39999999999998,310.59000000000003,-113.19,2.743970315398887,8.0709,0.403545,2.751801528043063,26.210000000000008,0.2621000000000001,7.531476535673404,2,0.1,9,0.45,9,0.45,0.9241949999999999,0.49937,0.75,0.6,0.55,0.3,0.0,USDJPY:20,SHORT:15|LONG:5,london:7|london_newyork_overlap:7|tokyo:4|new_york:2
full2025_validation,one_light_or_anchor,AUDJPY,3,0,0.0,-40.64,0,-40.64,0.0,-1.6576,-0.5525333333333333,0.0,40.64,0.4064,-1.0,0,0.0,0,0.0,3,1.0,0.6157333333333334,0.5762,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,AUDJPY:3,SHORT:3,new_york:2|tokyo:1
full2025_validation,one_light_or_anchor,EURJPY,4,0,0.0,-53.89,0,-53.89,0.0,-2.2492,-0.5623,0.0,53.89,0.5388999999999999,-1.0,1,0.25,0,0.0,3,0.75,0.3035,0.6282249999999999,0.25,0.0,0.0,0.0,0.0,EURJPY:4,SHORT:3|LONG:1,london_newyork_overlap:2|new_york:1|tokyo:1
full2025_validation,one_light_or_anchor,EURUSD,9,2,0.2222222222222222,-24.08,44.78,-68.86,0.6503049665988964,-1.0032,-0.11146666666666667,0.6575641725832877,41.25,0.41250000000000003,-0.5837575757575757,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0.538888888888889,0.43993333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,EURUSD:9,LONG:5|SHORT:4,london_newyork_overlap:7|new_york:2
full2025_validation,one_light_or_anchor,GBPJPY,4,1,0.25,-39.23,11.19,-50.42,0.22193573978579928,-1.6406,-0.41015,0.2212834630719575,39.23,0.3922999999999999,-1.0,1,0.25,0,0.0,3,0.75,0.35845,0.640375,0.5,0.0,0.0,0.0,0.0,GBPJPY:4,SHORT:3|LONG:1,london:2|new_york:2
full2025_validation,one_light_or_anchor,GBPUSD,4,0,0.0,-40.81,0,-40.81,0.0,-1.7695,-0.442375,0.0,40.81,0.4081,-1.0,0,0.0,0,0.0,4,1.0,0.39747499999999997,0.551775,0.5,0.25,0.0,0.0,0.0,GBPUSD:4,LONG:3|SHORT:1,london_newyork_overlap:3|london:1
full2025_validation,one_light_or_anchor,USDJPY,41,15,0.36585365853658536,79.74,392.58,-312.84,1.254890678941312,3.3924000000000003,0.08274146341463415,1.2623158708679685,58.12000000000001,0.5812000000000002,1.3719889883000684,2,0.04878048780487805,11,0.2682926829268293,28,0.6829268292682927,0.7064926829268294,0.5234707317073171,0.5853658536585366,0.3902439024390244,0.3170731707317073,0.21951219512195122,0.0,USDJPY:41,SHORT:29|LONG:12,london:13|london_newyork_overlap:12|tokyo:10|new_york:6
q1_quick,anchor_aligned,AUDJPY,2,0,0.0,-21.33,0,-21.33,0.0,-0.9113,-0.45565,0.0,21.33,0.2133,-1.0,0,0.0,0,0.0,2,1.0,0.18005,0.58985,0.0,0.0,0.0,0.0,0.0,AUDJPY:2,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,anchor_aligned,EURJPY,11,4,0.36363636363636365,34.4,121.14,-86.74000000000001,1.3965875028821766,1.5396,0.13996363636363637,1.4165133643545067,41.519999999999996,0.41519999999999996,0.8285163776493256,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.7799454545454544,0.4587636363636364,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0,EURJPY:11,SHORT:6|LONG:5,new_york:4|tokyo:3|london:2|london_newyork_overlap:2
q1_quick,anchor_aligned,EURUSD,8,0,0.0,-134.12,0,-134.12,0.0,-5.741900000000001,-0.7177375000000001,0.0,134.12,1.3412,-1.0,3,0.375,0,0.0,5,0.625,0.38042500000000007,0.7978999999999999,0.375,0.0,0.0,0.0,0.0,EURUSD:8,SHORT:6|LONG:2,london_newyork_overlap:5|new_york:2|london:1
q1_quick,anchor_aligned,GBPJPY,6,2,0.3333333333333333,7.120000000000001,31.700000000000003,-24.58,1.2896663954434502,0.3461,0.057683333333333336,1.3241243678591494,24.58,0.24579999999999996,0.28966639544345,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.8694666666666668,0.40010000000000007,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,GBPJPY:6,SHORT:5|LONG:1,london:2|london_newyork_overlap:2|tokyo:2
q1_quick,anchor_aligned,GBPUSD,6,1,0.16666666666666666,-57.03,6.18,-63.21,0.09776934029425723,-2.4351000000000003,-0.40585000000000004,0.09967833770843347,57.03,0.5703,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.21525000000000002,0.49526666666666674,0.16666666666666666,0.0,0.0,0.0,0.0,GBPUSD:6,SHORT:4|LONG:2,london_newyork_overlap:3|new_york:2|london:1
q1_quick,anchor_aligned,USDJPY,39,10,0.2564102564102564,-140.69,217.13,-357.81999999999994,0.6068134816388129,-5.568899999999999,-0.14279230769230766,0.6244335041812785,166.47,1.6646999999999998,-0.8451372619691235,4,0.10256410256410256,6,0.15384615384615385,29,0.7435897435897436,0.6546615384615383,0.5567615384615384,0.5384615384615384,0.38461538461538464,0.28205128205128205,0.1282051282051282,0.0,USDJPY:39,LONG:20|SHORT:19,london_newyork_overlap:12|tokyo:10|new_york:9|london:8
q1_quick,anchor_diag,AUDJPY,4,1,0.25,-12.08,17.56,-29.64,0.592442645074224,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.5146996165317427,0,0.0,0,0.0,4,1.0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0,AUDJPY:4,SHORT:3|LONG:1,new_york:2|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_diag,EURJPY,11,4,0.36363636363636365,26.239999999999995,118.92999999999999,-92.69,1.2830941849174669,1.1832000000000003,0.10756363636363639,1.2928350451676773,34.8,0.348,0.754022988505747,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.7765454545454545,0.5392454545454546,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0,EURJPY:11,SHORT:7|LONG:4,london_newyork_overlap:3|new_york:3|tokyo:3|london:2
q1_quick,anchor_diag,EURUSD,11,1,0.09090909090909091,-151.43000000000004,3.15,-154.58,0.020377797903997928,-6.492100000000001,-0.5901909090909091,0.01957201322923116,151.43000000000004,1.5143000000000004,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0.2935454545454546,0.7149090909090909,0.2727272727272727,0.0,0.0,0.0,0.0,EURUSD:11,SHORT:7|LONG:4,london_newyork_overlap:7|new_york:3|london:1
q1_quick,anchor_diag,GBPJPY,14,4,0.2857142857142857,-27.450000000000003,69.50999999999999,-96.96000000000001,0.7168935643564355,-1.0239,-0.07313571428571429,0.7553755733944955,73.23,0.7323000000000001,-0.37484637443670626,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0,GBPJPY:14,SHORT:10|LONG:4,london:4|london_newyork_overlap:4|new_york:3|tokyo:3
q1_quick,anchor_diag,GBPUSD,6,1,0.16666666666666666,-69.74000000000001,6.18,-75.92,0.08140147523709167,-3.0084,-0.5014,0.08224527150701648,69.74000000000001,0.6974000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.23606666666666665,0.6596000000000001,0.16666666666666666,0.0,0.0,0.0,0.0,GBPUSD:6,SHORT:4|LONG:2,london_newyork_overlap:3|new_york:2|london:1
q1_quick,anchor_diag,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0,USDJPY:61,SHORT:34|LONG:27,london_newyork_overlap:20|new_york:14|tokyo:14|london:13
q1_quick,anchor_flip,AUDJPY,1,0,0.0,-9.13,0,-9.13,0.0,-0.375,-0.375,0.0,9.13,0.0913,-1.0,0,0.0,0,0.0,1,1.0,0.3484,0.375,0.0,0.0,0.0,0.0,0.0,AUDJPY:1,SHORT:1,tokyo:1
q1_quick,anchor_flip,EURJPY,3,1,0.3333333333333333,10.620000000000001,32.43,-21.81,1.486932599724897,0.388,0.12933333333333333,1.4224738675958188,21.81,0.2181,0.4869325997248969,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.658,0.5379333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:3,SHORT:3,london_newyork_overlap:2|london:1
q1_quick,anchor_flip,EURUSD,3,1,0.3333333333333333,-20.43,3.15,-23.58,0.13358778625954199,-0.887,-0.2956666666666667,0.12748376942750345,23.58,0.23579999999999998,-0.8664122137404581,0,0.0,0,0.0,3,1.0,0.4758666666666667,0.5052666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,EURUSD:3,LONG:2|SHORT:1,london_newyork_overlap:2|new_york:1
q1_quick,anchor_flip,GBPJPY,4,2,0.5,39.03,61.42,-22.39,2.743188923626619,1.6755,0.418875,2.776022895908416,20.19,0.2019,1.9331352154531947,0,0.0,2,0.5,2,0.5,0.88195,0.4042,0.75,0.5,0.5,0.5,0.0,GBPJPY:4,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_flip,USDJPY,24,7,0.2916666666666667,-67.24,139.47,-206.70999999999998,0.6747133665521746,-2.8224000000000005,-0.11760000000000002,0.6743096504690799,112.47,1.1247,-0.5978483151062505,2,0.08333333333333333,4,0.16666666666666666,18,0.75,0.5482541666666666,0.5356916666666667,0.4166666666666667,0.25,0.20833333333333334,0.16666666666666666,0.0,USDJPY:24,SHORT:17|LONG:7,london_newyork_overlap:8|london:7|tokyo:7|new_york:2
q1_quick,anchor_flip_pullback,EURJPY,1,0,0.0,-11.75,0,-11.75,0.0,-0.4871,-0.4871,0.0,11.75,0.11750000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0,EURJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_flip_pullback,EURUSD,2,1,0.5,-7.13,7.81,-14.94,0.5227576974564926,-0.32220000000000004,-0.16110000000000002,0.4914772727272727,14.94,0.14939999999999998,-0.47724230254350736,0,0.0,0,0.0,2,1.0,0.72385,0.4911,1.0,0.5,0.0,0.0,0.0,EURUSD:2,LONG:2,london_newyork_overlap:1|new_york:1
q1_quick,anchor_flip_pullback,GBPJPY,1,0,0.0,-20.19,0,-20.19,0.0,-0.8537,-0.8537,0.0,20.19,0.2019,-1.0,0,0.0,0,0.0,1,1.0,0.1037,0.8537,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,london:1
q1_quick,anchor_flip_pullback,USDJPY,5,2,0.4,29.54,63.32,-33.78,1.8744819419775014,1.1779,0.23557999999999998,1.8257273045916578,33.78,0.3378,0.8744819419775014,0,0.0,2,0.4,3,0.6,0.60522,0.59204,0.4,0.4,0.4,0.4,0.0,USDJPY:5,LONG:3|SHORT:2,london_newyork_overlap:3|london:2
q1_quick,anchor_range_blocked,AUDJPY,3,1,0.3333333333333333,-5.939999999999998,17.53,-23.47,0.7469109501491267,-0.1916,-0.06386666666666667,0.8010384215991693,23.47,0.23469999999999996,-0.2530890498508734,0,0.0,0,0.0,3,1.0,0.4950333333333334,0.5354,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,AUDJPY:3,SHORT:3,new_york:2|tokyo:1
q1_quick,anchor_range_blocked,EURJPY,11,3,0.2727272727272727,-12.500000000000004,90.06,-102.56,0.8781201248049922,-0.5490999999999999,-0.04991818181818181,0.8773317248620512,36.67,0.3667,-0.3408781019907282,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.6314909090909091,0.6143545454545455,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,EURJPY:11,SHORT:7|LONG:4,london_newyork_overlap:5|london:3|tokyo:3
q1_quick,anchor_range_blocked,EURUSD,9,0,0.0,-146.96,0,-146.96,0.0,-6.2387,-0.6931888888888889,0.0,146.96,1.4696,-1.0,3,0.3333333333333333,0,0.0,6,0.6666666666666666,0.2620777777777778,0.8003555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,EURUSD:9,SHORT:6|LONG:3,london_newyork_overlap:6|new_york:2|london:1
q1_quick,anchor_range_blocked,GBPJPY,10,2,0.2,-13.499999999999996,59.69,-73.19,0.8155485722093182,-0.5646000000000001,-0.05646000000000001,0.8226480288990106,38.849999999999994,0.38849999999999996,-0.34749034749034746,0,0.0,2,0.2,8,0.8,0.60842,0.50165,0.5,0.4,0.3,0.2,0.0,GBPJPY:10,SHORT:7|LONG:3,london_newyork_overlap:4|london:2|new_york:2|tokyo:2
q1_quick,anchor_range_blocked,GBPUSD,5,1,0.2,-52.0,6.18,-58.18,0.10622206943966998,-2.2677,-0.45354,0.1062546801718362,52.0,0.52,-1.0,1,0.2,0,0.0,4,0.8,0.23974,0.54772,0.2,0.0,0.0,0.0,0.0,GBPUSD:5,SHORT:4|LONG:1,london_newyork_overlap:3|new_york:2
q1_quick,anchor_range_blocked,USDJPY,48,11,0.22916666666666666,-269.00000000000006,227.81,-496.8099999999999,0.4585455204202815,-11.282400000000003,-0.23505000000000006,0.4614451965211414,282.09000000000003,2.8209000000000004,-0.953596369952852,8,0.16666666666666666,6,0.125,34,0.7083333333333334,0.5557666666666667,0.6056041666666666,0.4375,0.3125,0.22916666666666666,0.10416666666666667,0.0,USDJPY:48,SHORT:26|LONG:22,london_newyork_overlap:15|london:12|tokyo:11|new_york:10
q1_quick,anchor_range_light_only,AUDJPY,3,1,0.3333333333333333,-5.939999999999998,17.53,-23.47,0.7469109501491267,-0.1916,-0.06386666666666667,0.8010384215991693,23.47,0.23469999999999996,-0.2530890498508734,0,0.0,0,0.0,3,1.0,0.4950333333333334,0.5354,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,AUDJPY:3,SHORT:3,new_york:2|tokyo:1
q1_quick,anchor_range_light_only,EURJPY,11,3,0.2727272727272727,-12.500000000000004,90.06,-102.56,0.8781201248049922,-0.5490999999999999,-0.04991818181818181,0.8773317248620512,36.67,0.3667,-0.3408781019907282,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.6314909090909091,0.6143545454545455,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,EURJPY:11,SHORT:7|LONG:4,london_newyork_overlap:5|london:3|tokyo:3
q1_quick,anchor_range_light_only,EURUSD,9,0,0.0,-146.96,0,-146.96,0.0,-6.2387,-0.6931888888888889,0.0,146.96,1.4696,-1.0,3,0.3333333333333333,0,0.0,6,0.6666666666666666,0.2620777777777778,0.8003555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,EURUSD:9,SHORT:6|LONG:3,london_newyork_overlap:6|new_york:2|london:1
q1_quick,anchor_range_light_only,GBPJPY,11,3,0.2727272727272727,0.4400000000000045,70.88,-70.44,1.0062464508801816,0.008699999999999878,0.0007909090909090799,1.0028279807567289,36.81,0.36810000000000004,0.01195327356696562,0,0.0,2,0.18181818181818182,9,0.8181818181818182,0.6263636363636365,0.4837909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,GBPJPY:11,SHORT:7|LONG:4,london_newyork_overlap:4|new_york:3|london:2|tokyo:2
q1_quick,anchor_range_light_only,GBPUSD,5,1,0.2,-52.0,6.18,-58.18,0.10622206943966998,-2.2677,-0.45354,0.1062546801718362,52.0,0.52,-1.0,1,0.2,0,0.0,4,0.8,0.23974,0.54772,0.2,0.0,0.0,0.0,0.0,GBPUSD:5,SHORT:4|LONG:1,london_newyork_overlap:3|new_york:2
q1_quick,anchor_range_light_only,USDJPY,49,11,0.22448979591836735,-304.17999999999995,227.81,-531.99,0.4282223350062971,-12.800100000000004,-0.261226530612245,0.43027360006409365,317.2699999999999,3.172699999999999,-0.9587417656885303,9,0.1836734693877551,6,0.12244897959183673,34,0.6938775510204082,0.5504816326530613,0.6236122448979592,0.42857142857142855,0.30612244897959184,0.22448979591836735,0.10204081632653061,0.0,USDJPY:49,SHORT:27|LONG:22,london_newyork_overlap:16|london:12|tokyo:11|new_york:10
q1_quick,base,AUDJPY,4,1,0.25,-12.08,17.56,-29.64,0.592442645074224,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.5146996165317427,0,0.0,0,0.0,4,1.0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0,AUDJPY:4,SHORT:3|LONG:1,new_york:2|london_newyork_overlap:1|tokyo:1
q1_quick,base,EURJPY,11,4,0.36363636363636365,26.239999999999995,118.92999999999999,-92.69,1.2830941849174669,1.1832000000000003,0.10756363636363639,1.2928350451676773,34.8,0.348,0.754022988505747,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.7765454545454545,0.5392454545454546,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0,EURJPY:11,SHORT:7|LONG:4,london_newyork_overlap:3|new_york:3|tokyo:3|london:2
q1_quick,base,EURUSD,11,1,0.09090909090909091,-151.43000000000004,3.15,-154.58,0.020377797903997928,-6.492100000000001,-0.5901909090909091,0.01957201322923116,151.43000000000004,1.5143000000000004,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0.2935454545454546,0.7149090909090909,0.2727272727272727,0.0,0.0,0.0,0.0,EURUSD:11,SHORT:7|LONG:4,london_newyork_overlap:7|new_york:3|london:1
q1_quick,base,GBPJPY,14,4,0.2857142857142857,-27.450000000000003,69.50999999999999,-96.96000000000001,0.7168935643564355,-1.0239,-0.07313571428571429,0.7553755733944955,73.23,0.7323000000000001,-0.37484637443670626,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0,GBPJPY:14,SHORT:10|LONG:4,london:4|london_newyork_overlap:4|new_york:3|tokyo:3
q1_quick,base,GBPUSD,6,1,0.16666666666666666,-69.74000000000001,6.18,-75.92,0.08140147523709167,-3.0084,-0.5014,0.08224527150701648,69.74000000000001,0.6974000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.23606666666666665,0.6596000000000001,0.16666666666666666,0.0,0.0,0.0,0.0,GBPUSD:6,SHORT:4|LONG:2,london_newyork_overlap:3|new_york:2|london:1
q1_quick,base,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0,USDJPY:61,SHORT:34|LONG:27,london_newyork_overlap:20|new_york:14|tokyo:14|london:13
q1_quick,light,EURJPY,2,1,0.5,8.169999999999998,33.16,-24.99,1.3269307723089234,0.2962,0.1481,1.294931793288858,24.99,0.24989999999999998,0.32693077230892353,1,0.5,1,0.5,0,0.0,0.85965,0.5491,0.5,0.5,0.5,0.5,0.0,EURJPY:2,SHORT:2,london:2
q1_quick,light,EURUSD,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0,EURUSD:1,LONG:1,london_newyork_overlap:1
q1_quick,light,GBPJPY,4,1,0.25,-24.560000000000002,11.0,-35.56,0.3093363329583802,-1.0267000000000002,-0.25667500000000004,0.31227811641771047,26.16,0.2616,-0.9388379204892967,0,0.0,0,0.0,4,1.0,0.396575,0.52325,0.5,0.0,0.0,0.0,0.0,GBPJPY:4,LONG:3|SHORT:1,new_york:3|london_newyork_overlap:1
