scenario,position_id,side,entry_time,entry_price,stop_loss_price,initial_risk_price_distance,target_reward_multiple,target_price,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,obstacle_buffer_r,hard_obstacle_present_before_target,soft_obstacle_present_before_target,clean_path_to_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,net_profit,result_r,outcome
session_one_shot_target_1_5_clean_path,23,short,2025.08.11 10:45:00,147.407,147.796,0.3889999999999816,1.5,146.824,147.377,current_day_low,0.030000000000001137,0.07712082262211455,0.2,0,1,1,0,,2,0,2,-3.26,-0.09706703183706215,loss
session_one_shot_target_1_5_clean_path,25,long,2025.08.12 11:45:00,148.455,148.031,0.4240000000000066,1.5,149.091,148.5,round_number,0.044999999999987494,0.10613207547166696,0.2,0,1,1,0,,1,0,1,-3.07,-0.08896483490565898,loss
session_one_shot_target_1_5_clean_path,27,short,2025.08.13 10:15:00,147.545,148.168,0.6230000000000189,1.5,146.611,147.537,current_day_low,0.007999999999981355,0.01284109149274657,0.2,0,1,1,0,,2,0,2,0.87,0.025910080256821042,win
session_one_shot_target_1_5_clean_path,30,short,2025.08.20 09:10:00,147.346,147.821,0.4749999999999943,1.5,146.634,147.329,current_day_low,0.016999999999995907,0.035789473684202336,0.2,0,1,1,0,,2,0,2,2.6500000000000004,0.08231457894736939,win
session_one_shot_target_1_5_clean_path,33,long,2025.08.22 07:55:00,148.753,148.183,0.5699999999999932,1.5,149.608,149.0,round_number,0.2470000000000141,0.43333333333336327,0.2,0,1,1,0,,1,0,1,-2.84,-0.08157221832358773,loss
session_one_shot_target_1_5_clean_path,35,short,2025.08.28 09:05:00,147.048,147.484,0.43600000000000705,1.5,146.394,147.0,round_number,0.04800000000000182,0.11009174311926845,0.2,0,1,1,0,,2,0,2,-3.44,-0.10667586321934773,loss
session_one_shot_target_1_5_clean_path,37,short,2025.09.10 15:35:00,147.235,147.574,0.33899999999999864,1.5,146.727,147.057,current_day_low,0.1780000000000257,0.5250737463127623,0.2,0,1,1,0,,2,0,2,-15.06,-0.43564122713864484,loss
session_one_shot_target_1_5_clean_path,39,long,2025.09.17 10:20:00,146.635,146.195,0.4399999999999977,1.5,147.295,147.0,round_number,0.3650000000000091,0.8295454545454795,0.2,0,1,1,0,,1,0,1,-3.68,-0.11205980165289314,loss
session_one_shot_target_1_5_clean_path,41,long,2025.09.18 07:35:00,147.172,146.754,0.41800000000000637,1.5,147.799,147.5,round_number,0.32800000000000296,0.7846889952153061,0.2,0,1,1,0,,1,0,1,15.55,0.4544747906698495,win
session_one_shot_target_1_5_clean_path,44,short,2025.09.26 08:05:00,149.61,149.96,0.3499999999999943,1.5,149.085,149.608,current_day_low,0.0020000000000095497,0.005714285714313092,0.2,0,1,1,0,,2,0,2,-4.86,-0.14625525306122683,loss
session_one_shot_target_1_5_clean_path,46,long,2025.10.07 09:15:00,150.638,150.162,0.4759999999999991,1.5,151.352,150.669,current_day_high,0.03100000000000591,0.06512605042018062,0.2,0,1,1,0,,2,0,2,-5.45,-0.1713567016806726,loss
session_one_shot_target_1_5_clean_path,48,short,2025.10.17 08:20:00,149.855,150.442,0.5870000000000175,1.5,148.975,149.851,current_day_low,0.003999999999990678,0.006814310051091241,0.2,0,1,1,0,,2,0,2,-4.32,-0.1385150596252088,loss
session_one_shot_target_1_5_clean_path,50,long,2025.10.24 08:05:00,152.934,152.454,0.47999999999998977,1.5,153.654,153.0,round_number,0.0660000000000025,0.13750000000000814,0.2,0,1,1,0,,1,0,1,-1.96,-0.061223866666667966,loss
session_one_shot_target_1_5_clean_path,52,long,2025.10.27 08:15:00,153.24,152.638,0.6020000000000039,1.5,154.143,153.5,round_number,0.2599999999999909,0.4318936877076233,0.2,0,1,1,0,,1,0,1,-4.18,-0.13272454734219183,loss
session_one_shot_target_1_5_clean_path,54,short,2025.11.06 10:05:00,153.713,154.144,0.4310000000000116,1.5,153.067,153.694,current_day_low,0.019000000000005457,0.044083526682146046,0.2,0,1,1,0,,2,0,2,2.26,0.06693261794276695,win
session_one_shot_target_1_5_clean_path,57,long,2025.11.17 10:35:00,154.801,154.399,0.4019999999999868,1.5,155.404,154.806,current_day_high,0.005000000000023874,0.012437810945333428,0.2,0,1,1,0,,3,0,3,-2.94,-0.08647459242250569,loss
session_one_shot_target_1_5_clean_path,59,short,2025.12.16 14:50:00,154.684,155.221,0.5370000000000061,1.5,153.879,154.676,current_day_low,0.008000000000009777,0.014897579143407235,0.2,0,1,1,0,,2,0,2,5.99,0.1726536629422699,win
session_one_shot_target_1_5_clean_path,62,long,2025.12.18 07:35:00,155.826,155.408,0.41800000000000637,1.5,156.453,156.0,round_number,0.1740000000000066,0.4162679425837415,0.2,0,1,1,0,,1,0,1,7.31,0.22542955741626447,win
session_one_shot_target_1_5_clean_path,64,short,2025.12.22 15:15:00,157.113,157.707,0.5939999999999941,1.5,156.222,157.0,round_number,0.11299999999999955,0.19023569023569137,0.2,0,1,1,0,,2,0,2,-7.9,-0.2304358772914351,loss
session_one_shot_target_1_5_clean_path,66,short,2025.12.30 10:25:00,155.885,156.341,0.4560000000000173,1.5,155.201,155.88,recent_equal_lows,0.0049999999999954525,0.010964912280691366,0.2,0,1,1,0,,3,0,3,-3.5300000000000002,-0.110665077751192,loss
session_one_shot_target_2_0_clean_path_reference,2,long,2025.01.23 07:05:00,156.717,156.267,0.45000000000001705,2.0,157.617,157.0,round_number,0.28299999999998704,0.6288888888888362,0.2,0,1,1,0,,1,0,1,0.96,0.027860799999998947,win
session_one_shot_target_2_0_clean_path_reference,5,short,2025.02.13 08:10:00,154.101,154.67,0.5689999999999884,2.0,152.963,154.08,current_day_low,0.020999999999986585,0.0369068541300299,0.2,0,1,1,0,,2,0,2,-2.04,-0.06243810193321745,loss
session_one_shot_target_2_0_clean_path_reference,7,long,2025.04.29 07:45:00,142.525,141.929,0.5960000000000036,2.0,143.717,143.0,round_number,0.4749999999999943,0.7969798657717977,0.2,0,1,1,0,,1,0,1,-5.24,-0.15057282624906695,loss
session_one_shot_target_2_0_clean_path_reference,9,long,2025.05.08 08:15:00,144.049,143.425,0.6239999999999952,2.0,145.297,144.064,current_day_high,0.014999999999986358,0.02403846153843986,0.2,0,1,1,0,,2,0,2,-6.62,-0.21590626831501997,loss
session_one_shot_target_2_0_clean_path_reference,11,long,2025.07.15 14:25:00,147.915,147.536,0.3789999999999907,2.0,148.673,147.921,current_day_high,0.006000000000000227,0.01583113456464479,0.2,0,1,1,0,,2,0,2,-3.69,-0.10779638116501178,loss
session_one_shot_target_2_0_clean_path_reference,13,long,2025.07.16 07:15:00,149.116,148.689,0.4270000000000209,2.0,149.97,149.5,round_number,0.38399999999998613,0.8992974238875113,0.2,0,1,1,0,,1,0,1,-4.75,-0.1371937939110003,loss
session_one_shot_target_2_0_clean_path_reference,15,long,2025.07.28 09:20:00,148.047,147.5,0.546999999999997,2.0,149.141,148.5,round_number,0.45300000000000296,0.8281535648994615,0.2,0,1,1,0,,1,0,1,-3.77,-0.11416368677635651,loss
session_one_shot_target_2_0_clean_path_reference,17,short,2025.08.01 08:35:00,150.513,150.921,0.40799999999998704,2.0,149.697,150.512,current_day_low,0.0010000000000047748,0.0024509803921686437,0.2,0,1,1,0,,2,0,2,-4.78,-0.14449639297386077,loss
session_one_shot_target_2_0_clean_path_reference,19,long,2025.08.12 11:45:00,148.455,148.031,0.4240000000000066,2.0,149.303,148.5,round_number,0.044999999999987494,0.10613207547166696,0.2,0,1,1,0,,1,0,1,-3.07,-0.09085281249999859,loss
session_one_shot_target_2_0_clean_path_reference,21,short,2025.08.13 10:15:00,147.545,148.168,0.6230000000000189,2.0,146.299,147.537,current_day_low,0.007999999999981355,0.01284109149274657,0.2,0,1,1,0,,2,0,2,0.87,0.025910080256821042,win
session_one_shot_target_2_0_clean_path_reference,24,short,2025.08.20 09:10:00,147.346,147.821,0.4749999999999943,2.0,146.396,147.329,current_day_low,0.016999999999995907,0.035789473684202336,0.2,0,1,1,0,,2,0,2,2.6500000000000004,0.08231457894736939,win
session_one_shot_target_2_0_clean_path_reference,27,long,2025.08.22 07:55:00,148.753,148.183,0.5699999999999932,2.0,149.893,149.0,round_number,0.2470000000000141,0.43333333333336327,0.2,0,1,1,0,,1,0,1,-2.84,-0.08157221832358773,loss
session_one_shot_target_2_0_clean_path_reference,29,short,2025.08.28 09:05:00,147.048,147.484,0.43600000000000705,2.0,146.176,147.0,round_number,0.04800000000000182,0.11009174311926845,0.2,0,1,1,0,,2,0,2,-3.44,-0.10667586321934773,loss
session_one_shot_target_2_0_clean_path_reference,31,short,2025.09.10 15:35:00,147.235,147.574,0.33899999999999864,2.0,146.557,147.057,current_day_low,0.1780000000000257,0.5250737463127623,0.2,0,1,1,0,,2,0,2,-15.06,-0.43564122713864484,loss
session_one_shot_target_2_0_clean_path_reference,33,long,2025.09.18 07:35:00,147.172,146.754,0.41800000000000637,2.0,148.008,147.5,round_number,0.32800000000000296,0.7846889952153061,0.2,0,1,1,0,,1,0,1,15.55,0.4568990530302961,win
session_one_shot_target_2_0_clean_path_reference,36,short,2025.09.26 08:05:00,149.61,149.96,0.3499999999999943,2.0,148.91,149.608,current_day_low,0.0020000000000095497,0.005714285714313092,0.2,0,1,1,0,,2,0,2,-4.86,-0.14625525306122683,loss
session_one_shot_target_2_0_clean_path_reference,38,long,2025.10.07 09:15:00,150.638,150.162,0.4759999999999991,2.0,151.59,150.669,current_day_high,0.03100000000000591,0.06512605042018062,0.2,0,1,1,0,,2,0,2,-5.45,-0.1713567016806726,loss
session_one_shot_target_2_0_clean_path_reference,40,short,2025.10.17 08:20:00,149.855,150.442,0.5870000000000175,2.0,148.681,149.851,current_day_low,0.003999999999990678,0.006814310051091241,0.2,0,1,1,0,,2,0,2,-4.32,-0.1385150596252088,loss
session_one_shot_target_2_0_clean_path_reference,42,long,2025.10.24 08:05:00,152.934,152.454,0.47999999999998977,2.0,153.894,153.0,round_number,0.0660000000000025,0.13750000000000814,0.2,0,1,1,0,,1,0,1,-1.96,-0.061223866666667966,loss
session_one_shot_target_2_0_clean_path_reference,44,long,2025.10.27 08:15:00,153.24,152.638,0.6020000000000039,2.0,154.444,153.5,round_number,0.2599999999999909,0.4318936877076233,0.2,0,1,1,0,,1,0,1,-4.18,-0.13272454734219183,loss
session_one_shot_target_2_0_clean_path_reference,46,long,2025.11.17 10:35:00,154.801,154.399,0.4019999999999868,2.0,155.605,154.806,current_day_high,0.005000000000023874,0.012437810945333428,0.2,0,1,1,0,,3,0,3,-2.94,-0.08617192881745404,loss
session_one_shot_target_2_0_clean_path_reference,48,short,2025.12.16 14:50:00,154.684,155.221,0.5370000000000061,2.0,153.61,154.676,current_day_low,0.008000000000009777,0.014897579143407235,0.2,0,1,1,0,,2,0,2,5.99,0.1726536629422699,win
session_one_shot_target_2_0_clean_path_reference,51,long,2025.12.18 07:35:00,155.826,155.408,0.41800000000000637,2.0,156.662,156.0,round_number,0.1740000000000066,0.4162679425837415,0.2,0,1,1,0,,1,0,1,7.31,0.22542955741626447,win
session_one_shot_target_2_0_clean_path_reference,53,short,2025.12.22 15:15:00,157.113,157.707,0.5939999999999941,2.0,155.925,157.0,round_number,0.11299999999999955,0.19023569023569137,0.2,0,1,1,0,,2,0,2,-7.9,-0.2304358772914351,loss
session_one_shot_target_2_0_clean_path_reference,55,short,2025.12.30 10:25:00,155.885,156.341,0.4560000000000173,2.0,154.973,155.88,recent_equal_lows,0.0049999999999954525,0.010964912280691366,0.2,0,1,1,0,,3,0,3,-3.85,-0.11063895285087301,loss
session_one_shot_target_1_2_clean_path_reference,2,short,2025.01.03 08:55:00,157.157,157.571,0.41399999999998727,1.2,156.66,157.0,round_number,0.1570000000000107,0.3792270531401341,0.2,0,1,1,0,,1,0,1,-6.28,-0.18340470457079716,loss
session_one_shot_target_1_2_clean_path_reference,4,long,2025.01.23 07:05:00,156.717,156.267,0.45000000000001705,1.2,157.257,157.0,round_number,0.28299999999998704,0.6288888888888362,0.2,0,1,1,0,,1,0,1,0.96,0.027952533333332277,win
session_one_shot_target_1_2_clean_path_reference,7,short,2025.02.13 08:10:00,154.101,154.67,0.5689999999999884,1.2,153.418,154.08,current_day_low,0.020999999999986585,0.0369068541300299,0.2,0,1,1,0,,2,0,2,-2.04,-0.06243810193321745,loss
session_one_shot_target_1_2_clean_path_reference,9,long,2025.04.29 07:45:00,142.525,141.929,0.5960000000000036,1.2,143.24,143.0,round_number,0.4749999999999943,0.7969798657717977,0.2,0,1,1,0,,1,0,1,-5.24,-0.15057282624906695,loss
session_one_shot_target_1_2_clean_path_reference,11,long,2025.05.08 08:15:00,144.049,143.425,0.6239999999999952,1.2,144.798,144.064,current_day_high,0.014999999999986358,0.02403846153843986,0.2,0,1,1,0,,2,0,2,-6.62,-0.21590626831501997,loss
session_one_shot_target_1_2_clean_path_reference,13,long,2025.06.25 08:20:00,145.113,144.59,0.5229999999999961,1.2,145.741,145.5,round_number,0.38700000000000045,0.7399617590822243,0.2,0,1,1,0,,1,0,1,-6.39,-0.19539661567877772,loss
session_one_shot_target_1_2_clean_path_reference,15,long,2025.07.15 14:25:00,147.915,147.536,0.3789999999999907,1.2,148.37,147.921,current_day_high,0.006000000000000227,0.01583113456464479,0.2,0,1,1,0,,2,0,2,-3.69,-0.10861421757662132,loss
session_one_shot_target_1_2_clean_path_reference,17,long,2025.07.16 07:15:00,149.116,148.689,0.4270000000000209,1.2,149.628,149.5,round_number,0.38399999999998613,0.8992974238875113,0.2,0,1,1,0,,1,0,1,-4.75,-0.1371937939110003,loss
session_one_shot_target_1_2_clean_path_reference,19,long,2025.07.22 08:25:00,147.745,147.188,0.5570000000000164,1.2,148.413,147.749,current_day_high,0.003999999999990678,0.0071813285457640215,0.2,0,1,1,0,,2,0,2,7.41,0.2203621364452359,win
session_one_shot_target_1_2_clean_path_reference,22,long,2025.07.28 09:20:00,148.047,147.5,0.546999999999997,1.2,148.703,148.5,round_number,0.45300000000000296,0.8281535648994615,0.2,0,1,1,0,,1,0,1,-3.77,-0.11322329270769918,loss
session_one_shot_target_1_2_clean_path_reference,24,short,2025.07.29 08:25:00,148.244,148.711,0.46700000000001296,1.2,147.684,148.228,current_day_low,0.015999999999991132,0.03426124197000147,0.2,0,1,1,0,,2,0,2,-8.3,-0.2391327428460124,loss
session_one_shot_target_1_2_clean_path_reference,26,short,2025.08.01 08:35:00,150.513,150.921,0.40799999999998704,1.2,150.023,150.512,current_day_low,0.0010000000000047748,0.0024509803921686437,0.2,0,1,1,0,,2,0,2,-4.78,-0.1448410294117693,loss
session_one_shot_target_1_2_clean_path_reference,28,short,2025.08.06 07:35:00,147.297,147.754,0.45699999999999363,1.2,146.749,147.0,round_number,0.29699999999999704,0.6498905908096306,0.2,0,1,1,0,,1,0,1,-6.27,-0.1878043982494556,loss
session_one_shot_target_1_2_clean_path_reference,30,short,2025.08.11 10:45:00,147.407,147.796,0.3889999999999816,1.2,146.94,147.377,current_day_low,0.030000000000001137,0.07712082262211455,0.2,0,1,1,0,,2,0,2,-3.26,-0.09500930591260087,loss
session_one_shot_target_1_2_clean_path_reference,32,long,2025.08.12 11:45:00,148.455,148.031,0.4240000000000066,1.2,148.964,148.5,round_number,0.044999999999987494,0.10613207547166696,0.2,0,1,1,0,,1,0,1,-3.07,-0.08896483490565898,loss
session_one_shot_target_1_2_clean_path_reference,34,short,2025.08.13 10:15:00,147.545,148.168,0.6230000000000189,1.2,146.797,147.537,current_day_low,0.007999999999981355,0.01284109149274657,0.2,0,1,1,0,,2,0,2,0.87,0.025910080256821042,win
session_one_shot_target_1_2_clean_path_reference,37,short,2025.08.20 09:10:00,147.346,147.821,0.4749999999999943,1.2,146.776,147.329,current_day_low,0.016999999999995907,0.035789473684202336,0.2,0,1,1,0,,2,0,2,2.6500000000000004,0.08231457894736939,win
session_one_shot_target_1_2_clean_path_reference,40,long,2025.08.22 07:55:00,148.753,148.183,0.5699999999999932,1.2,149.437,149.0,round_number,0.2470000000000141,0.43333333333336327,0.2,0,1,1,0,,1,0,1,-2.84,-0.08157221832358773,loss
session_one_shot_target_1_2_clean_path_reference,42,short,2025.08.28 09:05:00,147.048,147.484,0.43600000000000705,1.2,146.525,147.0,round_number,0.04800000000000182,0.11009174311926845,0.2,0,1,1,0,,2,0,2,-3.44,-0.10667586321934773,loss
session_one_shot_target_1_2_clean_path_reference,44,long,2025.09.04 10:20:00,148.321,147.771,0.5500000000000114,1.2,148.981,148.5,round_number,0.17900000000000205,0.32545454545454244,0.2,0,1,1,0,,1,0,1,-4.19,-0.12450987070706815,loss
session_one_shot_target_1_2_clean_path_reference,46,short,2025.09.10 15:35:00,147.235,147.574,0.33899999999999864,1.2,146.828,147.057,current_day_low,0.1780000000000257,0.5250737463127623,0.2,0,1,1,0,,2,0,2,-15.06,-0.4391152448377599,loss
session_one_shot_target_1_2_clean_path_reference,48,long,2025.09.12 07:15:00,147.533,147.101,0.43199999999998795,1.2,148.051,148.0,round_number,0.46700000000001296,1.0810185185185788,0.2,0,1,1,0,,1,0,1,-5.3,-0.16437918771044227,loss
session_one_shot_target_1_2_clean_path_reference,50,long,2025.09.17 10:20:00,146.635,146.195,0.4399999999999977,1.2,147.163,147.0,round_number,0.3650000000000091,0.8295454545454795,0.2,0,1,1,0,,1,0,1,-3.68,-0.1121358347107444,loss
session_one_shot_target_1_2_clean_path_reference,52,long,2025.09.18 07:35:00,147.172,146.754,0.41800000000000637,1.2,147.674,147.5,round_number,0.32800000000000296,0.7846889952153061,0.2,0,1,1,0,,1,0,1,15.55,0.4544747906698495,win
session_one_shot_target_1_2_clean_path_reference,55,short,2025.09.26 08:05:00,149.61,149.96,0.3499999999999943,1.2,149.19,149.608,current_day_low,0.0020000000000095497,0.005714285714313092,0.2,0,1,1,0,,2,0,2,-4.86,-0.14625525306122683,loss
session_one_shot_target_1_2_clean_path_reference,57,long,2025.10.07 09:15:00,150.638,150.162,0.4759999999999991,1.2,151.209,150.669,current_day_high,0.03100000000000591,0.06512605042018062,0.2,0,1,1,0,,2,0,2,-5.45,-0.1713567016806726,loss
session_one_shot_target_1_2_clean_path_reference,59,long,2025.10.13 10:35:00,152.346,151.722,0.6239999999999952,1.2,153.095,152.5,round_number,0.15399999999999636,0.24679487179486786,0.2,0,1,1,0,,1,0,1,-4.68,-0.14116031250000105,loss
session_one_shot_target_1_2_clean_path_reference,61,short,2025.10.17 08:20:00,149.855,150.442,0.5870000000000175,1.2,149.151,149.851,current_day_low,0.003999999999990678,0.006814310051091241,0.2,0,1,1,0,,2,0,2,-4.86,-0.14007986371379483,loss
session_one_shot_target_1_2_clean_path_reference,63,long,2025.10.24 08:05:00,152.934,152.454,0.47999999999998977,1.2,153.51,153.0,round_number,0.0660000000000025,0.13750000000000814,0.2,0,1,1,0,,1,0,1,-1.96,-0.061223866666667966,loss
session_one_shot_target_1_2_clean_path_reference,65,long,2025.10.27 08:15:00,153.24,152.638,0.6020000000000039,1.2,153.962,153.5,round_number,0.2599999999999909,0.4318936877076233,0.2,0,1,1,0,,1,0,1,-4.18,-0.13272454734219183,loss
session_one_shot_target_1_2_clean_path_reference,67,short,2025.11.06 10:05:00,153.713,154.144,0.4310000000000116,1.2,153.196,153.694,current_day_low,0.019000000000005457,0.044083526682146046,0.2,0,1,1,0,,2,0,2,2.26,0.06693261794276695,win
session_one_shot_target_1_2_clean_path_reference,70,long,2025.11.17 10:35:00,154.801,154.399,0.4019999999999868,1.2,155.283,154.806,current_day_high,0.005000000000023874,0.012437810945333428,0.2,0,1,1,0,,3,0,3,-2.94,-0.08647459242250569,loss
session_one_shot_target_1_2_clean_path_reference,72,short,2025.12.16 14:50:00,154.684,155.221,0.5370000000000061,1.2,154.04,154.676,current_day_low,0.008000000000009777,0.014897579143407235,0.2,0,1,1,0,,2,0,2,4.78,0.15308560728325918,win
session_one_shot_target_1_2_clean_path_reference,75,long,2025.12.18 07:35:00,155.826,155.408,0.41800000000000637,1.2,156.328,156.0,round_number,0.1740000000000066,0.4162679425837415,0.2,0,1,1,0,,1,0,1,7.31,0.22542955741626447,win
session_one_shot_target_1_2_clean_path_reference,77,short,2025.12.22 15:15:00,157.113,157.707,0.5939999999999941,1.2,156.4,157.0,round_number,0.11299999999999955,0.19023569023569137,0.2,0,1,1,0,,2,0,2,-7.9,-0.2304358772914351,loss
session_one_shot_target_1_2_clean_path_reference,79,short,2025.12.30 10:25:00,155.885,156.341,0.4560000000000173,1.2,155.338,155.88,recent_equal_lows,0.0049999999999954525,0.010964912280691366,0.2,0,1,1,0,,3,0,3,-3.5300000000000002,-0.110665077751192,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,2,short,2025.01.03 08:55:00,157.157,157.571,0.41399999999998727,1.5,156.536,157.0,round_number,0.1570000000000107,0.3792270531401341,0.2,0,1,1,0,,1,0,1,-6.28,-0.18340470457079716,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,4,long,2025.01.23 07:05:00,156.717,156.267,0.45000000000001705,1.5,157.392,157.0,round_number,0.28299999999998704,0.6288888888888362,0.2,0,1,1,0,,1,0,1,0.96,0.027952533333332277,win
session_one_shot_target_1_5_soft_obstacle_diagnostics,7,short,2025.02.13 08:10:00,154.101,154.67,0.5689999999999884,1.5,153.248,154.08,current_day_low,0.020999999999986585,0.0369068541300299,0.2,0,1,1,0,,2,0,2,-2.04,-0.06243810193321745,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,9,long,2025.04.29 07:45:00,142.525,141.929,0.5960000000000036,1.5,143.419,143.0,round_number,0.4749999999999943,0.7969798657717977,0.2,0,1,1,0,,1,0,1,-5.24,-0.15057282624906695,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,11,long,2025.05.08 08:15:00,144.049,143.425,0.6239999999999952,1.5,144.985,144.064,current_day_high,0.014999999999986358,0.02403846153843986,0.2,0,1,1,0,,2,0,2,-6.62,-0.21590626831501997,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,13,long,2025.06.25 08:20:00,145.113,144.59,0.5229999999999961,1.5,145.898,145.5,round_number,0.38700000000000045,0.7399617590822243,0.2,0,1,1,0,,1,0,1,-6.39,-0.19539661567877772,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,15,long,2025.07.15 14:25:00,147.915,147.536,0.3789999999999907,1.5,148.484,147.921,current_day_high,0.006000000000000227,0.01583113456464479,0.2,0,1,1,0,,2,0,2,-3.69,-0.10861421757662132,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,17,long,2025.07.16 07:15:00,149.116,148.689,0.4270000000000209,1.5,149.757,149.5,round_number,0.38399999999998613,0.8992974238875113,0.2,0,1,1,0,,1,0,1,-4.75,-0.1371937939110003,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,19,long,2025.07.28 09:20:00,148.047,147.5,0.546999999999997,1.5,148.868,148.5,round_number,0.45300000000000296,0.8281535648994615,0.2,0,1,1,0,,1,0,1,-3.77,-0.11416368677635651,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,21,short,2025.08.01 08:35:00,150.513,150.921,0.40799999999998704,1.5,149.901,150.512,current_day_low,0.0010000000000047748,0.0024509803921686437,0.2,0,1,1,0,,2,0,2,-4.78,-0.14449639297386077,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,23,short,2025.08.11 10:45:00,147.407,147.796,0.3889999999999816,1.5,146.824,147.377,current_day_low,0.030000000000001137,0.07712082262211455,0.2,0,1,1,0,,2,0,2,-3.26,-0.09706703183706215,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,25,long,2025.08.12 11:45:00,148.455,148.031,0.4240000000000066,1.5,149.091,148.5,round_number,0.044999999999987494,0.10613207547166696,0.2,0,1,1,0,,1,0,1,-3.07,-0.08896483490565898,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,27,short,2025.08.13 10:15:00,147.545,148.168,0.6230000000000189,1.5,146.611,147.537,current_day_low,0.007999999999981355,0.01284109149274657,0.2,0,1,1,0,,2,0,2,0.87,0.025910080256821042,win
session_one_shot_target_1_5_soft_obstacle_diagnostics,30,short,2025.08.20 09:10:00,147.346,147.821,0.4749999999999943,1.5,146.634,147.329,current_day_low,0.016999999999995907,0.035789473684202336,0.2,0,1,1,0,,2,0,2,2.6500000000000004,0.08231457894736939,win
session_one_shot_target_1_5_soft_obstacle_diagnostics,33,long,2025.08.22 07:55:00,148.753,148.183,0.5699999999999932,1.5,149.608,149.0,round_number,0.2470000000000141,0.43333333333336327,0.2,0,1,1,0,,1,0,1,-2.84,-0.08157221832358773,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,35,short,2025.08.28 09:05:00,147.048,147.484,0.43600000000000705,1.5,146.394,147.0,round_number,0.04800000000000182,0.11009174311926845,0.2,0,1,1,0,,2,0,2,-3.44,-0.10667586321934773,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,37,short,2025.09.10 15:35:00,147.235,147.574,0.33899999999999864,1.5,146.727,147.057,current_day_low,0.1780000000000257,0.5250737463127623,0.2,0,1,1,0,,2,0,2,-15.06,-0.43564122713864484,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,39,long,2025.09.17 10:20:00,146.635,146.195,0.4399999999999977,1.5,147.295,147.0,round_number,0.3650000000000091,0.8295454545454795,0.2,0,1,1,0,,1,0,1,-3.68,-0.11205980165289314,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,41,long,2025.09.18 07:35:00,147.172,146.754,0.41800000000000637,1.5,147.799,147.5,round_number,0.32800000000000296,0.7846889952153061,0.2,0,1,1,0,,1,0,1,15.55,0.4544747906698495,win
session_one_shot_target_1_5_soft_obstacle_diagnostics,44,short,2025.09.26 08:05:00,149.61,149.96,0.3499999999999943,1.5,149.085,149.608,current_day_low,0.0020000000000095497,0.005714285714313092,0.2,0,1,1,0,,2,0,2,-4.86,-0.14625525306122683,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,46,long,2025.10.07 09:15:00,150.638,150.162,0.4759999999999991,1.5,151.352,150.669,current_day_high,0.03100000000000591,0.06512605042018062,0.2,0,1,1,0,,2,0,2,-5.45,-0.1713567016806726,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,48,short,2025.10.17 08:20:00,149.855,150.442,0.5870000000000175,1.5,148.975,149.851,current_day_low,0.003999999999990678,0.006814310051091241,0.2,0,1,1,0,,2,0,2,-4.32,-0.1385150596252088,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,50,long,2025.10.24 08:05:00,152.934,152.454,0.47999999999998977,1.5,153.654,153.0,round_number,0.0660000000000025,0.13750000000000814,0.2,0,1,1,0,,1,0,1,-1.96,-0.061223866666667966,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,52,long,2025.10.27 08:15:00,153.24,152.638,0.6020000000000039,1.5,154.143,153.5,round_number,0.2599999999999909,0.4318936877076233,0.2,0,1,1,0,,1,0,1,-4.18,-0.13272454734219183,loss
session_one_shot_target_1_5_soft_obstacle_diagnostics,54,short,2025.11.06 10:05:00,153.713,154.144,0.4310000000000116,1.5,153.067,153.694,current_day_low,0.019000000000005457,0.044083526682146046,0.2,0,1,1,0,,2,0,2,2.26,0.06693261794276695,win
session_one_shot_target_1_5_soft_obstacle_diagnostics,57,long,2025.11.17 10:35:00,154.801,154.399,0.4019999999999868,1.5,155.404,154.806,current_day_high,0.005000000000023874,0.012437810945333428,0.2,0,1,1,0,,3,0,3,-2.94,-0.08647459242250569,loss
