session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
ny,2,1.0,0.35,0.75,14.0,100.0,20,0.08692896273826232,-0.1699999999999999,0.45,5,0.09090909090909091,-0.314,0.4,-0.0954142074523475
all,2,0.0,0.45,0.7,12.0,100.0,116,0.30250731186106106,-0.19568965517241377,0.4396551724137931,30,0.366910140988619,-0.38999999999999985,0.36666666666666664,-0.09548704337491415
all,1,0.0,0.55,0.6,14.0,65.0,17,0.04439245981013519,-0.1335294117647058,0.47058823529411764,5,0.12339331619537275,-0.314,0.4,-0.09559797862620825
all,1,1.0,0.55,0.6,14.0,65.0,17,0.04439245981013519,-0.1335294117647058,0.47058823529411764,5,0.12339331619537275,-0.314,0.4,-0.09559797862620825
ny,2,3.0,0.7,0.6,12.0,100.0,99,0.259103425087013,-0.09444444444444439,0.48484848484848486,34,0.45314452311536857,-0.41794117647058815,0.35294117647058826,-0.09560519139376783
london_ny,2,1.0,0.7,0.7,8.0,100.0,189,0.4804618195620129,-0.2169312169312169,0.42857142857142855,71,0.8446445536783841,-0.45239436619718326,0.3380281690140845,-0.09563995593259338
london,3,2.0,0.7,0.65,12.0,100.0,157,0.4022918965087725,-0.3027388535031847,0.3885350318471338,54,0.6422730651689106,-0.3829629629629629,0.37037037037037035,-0.09595893610282202
ny,2,2.0,0.45,0.7,10.0,100.0,40,0.10776829815895823,-0.11649999999999994,0.475,13,0.17350201584874184,-0.34769230769230763,0.38461538461538464,-0.09599634036820831
all,2,2.0,0.55,0.65,14.0,100.0,170,0.43380027112516945,-0.2584117647058823,0.4117647058823529,48,0.5825782797420878,-0.41583333333333333,0.3541666666666667,-0.09604239675535825
ny,4,1.0,0.55,0.6,10.0,100.0,122,0.3235657058661019,-0.11467213114754095,0.47540983606557374,29,0.38650562265722616,-0.43586206896551716,0.3448275862068966,-0.09610596566680218
ny,4,2.0,0.55,0.6,10.0,100.0,108,0.2864352150290082,-0.142037037037037,0.46296296296296297,28,0.37317784256559766,-0.4085714285714285,0.35714285714285715,-0.09611507339631474
ny,4,3.0,0.55,0.65,12.0,100.0,91,0.2438248346311647,-0.1932967032967032,0.43956043956043955,24,0.31986672219908374,-0.36833333333333335,0.375,-0.09616635175508573
london,3,1.0,0.7,0.75,14.0,100.0,114,0.29211003950318515,-0.34692982456140337,0.3684210526315789,40,0.48724781119147315,-0.31925,0.4,-0.0962054043800647
ny,4,0.0,0.45,0.7,8.0,100.0,68,0.1716810435514412,-0.12602941176470583,0.47058823529411764,16,0.21354094258306688,-0.36999999999999994,0.375,-0.096340261877947
ny,3,2.0,0.35,0.6,12.0,100.0,29,0.09177215189873418,-0.1727586206896551,0.4482758620689655,10,0.13733250679509798,-0.317,0.4,-0.0964335006547359
ny,4,2.0,0.35,0.6,12.0,100.0,29,0.09177215189873418,-0.1727586206896551,0.4482758620689655,10,0.13733250679509798,-0.317,0.4,-0.0964335006547359
all,2,0.0,0.45,0.65,10.0,100.0,141,0.3639949086606551,-0.18801418439716308,0.44680851063829785,34,0.4158314931204349,-0.4205882352941176,0.35294117647058826,-0.09643401785068077
london_ny,3,1.0,0.45,0.75,14.0,100.0,73,0.19606453417886785,-0.22493150684931498,0.4246575342465753,23,0.2812977747579412,-0.3356521739130435,0.391304347826087,-0.09645356130002154
london,3,0.0,0.7,0.75,12.0,100.0,136,0.34848215238976477,-0.25249999999999995,0.4117647058823529,46,0.5603349828701941,-0.38499999999999995,0.3695652173913043,-0.09650881248879892
london_ny,1,0.0,0.55,0.6,12.0,100.0,43,0.11588561161850577,-0.13813953488372085,0.46511627906976744,18,0.23990004164931278,-0.3427777777777778,0.3888888888888889,-0.09655608181066574
london_ny,1,1.0,0.55,0.6,12.0,100.0,43,0.11588561161850577,-0.13813953488372085,0.46511627906976744,18,0.23990004164931278,-0.3427777777777778,0.3888888888888889,-0.09655608181066574
all,2,0.0,0.55,0.7,14.0,100.0,177,0.4487165944861097,-0.24203389830508468,0.4180790960451977,46,0.558304184752834,-0.43021739130434783,0.34782608695652173,-0.0965747233528395
ny,4,0.0,0.55,0.6,10.0,65.0,36,0.09645817633760362,-0.18416666666666662,0.4444444444444444,5,0.1044916914592555,-0.314,0.4,-0.09661947584359039
all,4,3.0,0.55,0.75,12.0,100.0,187,0.48888445093998784,-0.2101604278074866,0.43315508021390375,57,0.660311331000362,-0.4608771929824562,0.3333333333333333,-0.09665884487157651
ny,2,3.0,0.45,0.65,12.0,100.0,36,0.0970205120527025,-0.18388888888888882,0.4444444444444444,15,0.2001946336716252,-0.31466666666666665,0.4,-0.09675145314501504
all,2,0.0,0.55,0.7,8.0,100.0,219,0.5551917186014578,-0.18223744292237437,0.4474885844748858,57,0.6671001300390117,-0.5007017543859649,0.3157894736842105,-0.09677155774570217
ny_open,1,0.0,0.55,0.6,8.0,100.0,17,0.04942459115687462,-0.13117647058823523,0.47058823529411764,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09682096412156624
ny_open,1,0.0,0.55,0.6,10.0,100.0,17,0.04942459115687462,-0.13117647058823523,0.47058823529411764,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09682096412156624
ny_open,1,1.0,0.55,0.6,8.0,100.0,17,0.04942459115687462,-0.13117647058823523,0.47058823529411764,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09682096412156624
ny_open,1,1.0,0.55,0.6,10.0,100.0,17,0.04942459115687462,-0.13117647058823523,0.47058823529411764,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09682096412156624
ny_open,4,0.0,0.45,0.7,12.0,100.0,36,0.09785101503440075,-0.18444444444444438,0.4444444444444444,10,0.15627543545498943,-0.31499999999999995,0.4,-0.0968464636597865
ny,2,1.0,0.55,0.65,14.0,100.0,69,0.18306096504965272,-0.17376811594202896,0.4492753623188406,21,0.27988338192419826,-0.3542857142857142,0.38095238095238093,-0.09701099539586652
london_ny,3,3.0,0.45,0.75,14.0,100.0,62,0.16652211621856028,-0.20129032258064514,0.43548387096774194,23,0.2812977747579412,-0.3356521739130435,0.391304347826087,-0.09709249120229077
london_ny,4,2.0,0.7,0.75,8.0,100.0,230,0.584688986768587,-0.15526086956521737,0.45652173913043476,82,0.9755049774877113,-0.5251219512195122,0.3048780487804878,-0.09710536277353603
london,3,0.0,0.45,0.7,12.0,100.0,52,0.14092140921409213,-0.3974999999999999,0.34615384615384615,16,0.2537305214470569,-0.23749999999999996,0.4375,-0.09713302584948921
london,4,0.0,0.45,0.7,12.0,100.0,52,0.14092140921409213,-0.3974999999999999,0.34615384615384615,16,0.2537305214470569,-0.23749999999999996,0.4375,-0.09713302584948921
london_ny,4,1.0,0.55,0.65,14.0,100.0,166,0.4296807592752373,-0.25746987951807226,0.40963855421686746,48,0.5846973734297678,-0.41687499999999994,0.3541666666666667,-0.09725297967105692
london_open,2,2.0,0.7,0.65,14.0,100.0,66,0.1696279572003534,-0.3242424242424242,0.3787878787878788,24,0.32904884318766064,-0.2820833333333333,0.4166666666666667,-0.09725433280235354
london_open,2,3.0,0.7,0.65,14.0,100.0,66,0.1696279572003534,-0.3242424242424242,0.3787878787878788,24,0.32904884318766064,-0.2820833333333333,0.4166666666666667,-0.09725433280235354
london_ny,3,3.0,0.7,0.75,14.0,100.0,176,0.44741418117944054,-0.22142045454545445,0.42613636363636365,64,0.7795964979063571,-0.4403125,0.34375,-0.0972600614913846
london_ny,3,0.0,0.45,0.75,14.0,100.0,78,0.19692825583841786,-0.22961538461538458,0.4230769230769231,23,0.2812977747579412,-0.3356521739130435,0.391304347826087,-0.09729662307980805
london_ny,3,3.0,0.45,0.7,12.0,100.0,77,0.20680972498111516,-0.24519480519480513,0.4155844155844156,28,0.34244946492271106,-0.3328571428571428,0.39285714285714285,-0.09739779526351719
london_ny,3,0.0,0.7,0.75,10.0,100.0,248,0.6239920323598018,-0.13983870967741932,0.4637096774193548,85,1.0110688914587809,-0.5487058823529414,0.29411764705882354,-0.097489733945497
ny,4,3.0,0.55,0.7,10.0,100.0,88,0.23578665326969772,-0.13499999999999995,0.4659090909090909,22,0.29321116201582675,-0.39409090909090894,0.36363636363636365,-0.09752448752787857
london_ny,1,1.0,0.7,0.7,14.0,100.0,56,0.14235905764800383,-0.22053571428571425,0.42857142857142855,20,0.26655560183256977,-0.31849999999999995,0.4,-0.09753175989897062
london_ny,3,1.0,0.7,0.75,10.0,100.0,231,0.5872311127980158,-0.15922077922077915,0.45454545454545453,82,0.99885801294252,-0.5252439024390245,0.3048780487804878,-0.09754261177679222
all,2,0.0,0.55,0.65,14.0,100.0,190,0.4816731805218126,-0.2387368421052631,0.42105263157894735,50,0.6068523747313413,-0.4472,0.34,-0.09760010073774271
london_ny,4,3.0,0.7,0.75,8.0,100.0,212,0.5389307182388716,-0.17325471698113204,0.4481132075471698,79,0.9623144271031595,-0.4998734177215192,0.31645569620253167,-0.09775660772552405
london_ny,2,0.0,0.45,0.7,8.0,100.0,81,0.21140200636163445,-0.211358024691358,0.43209876543209874,26,0.31798878885680315,-0.35076923076923067,0.38461538461538464,-0.0977708807789551
london_ny,3,0.0,0.35,0.7,14.0,100.0,48,0.12298166484293684,-0.2872916666666666,0.3958333333333333,12,0.17903025279734772,-0.28083333333333327,0.4166666666666667,-0.09777866703141264
london_ny,4,0.0,0.35,0.7,14.0,100.0,48,0.12298166484293684,-0.2872916666666666,0.3958333333333333,12,0.17903025279734772,-0.28083333333333327,0.4166666666666667,-0.09777866703141264
ny,3,0.0,0.35,0.6,10.0,100.0,36,0.09372542284014788,-0.18055555555555547,0.4444444444444444,10,0.13733250679509798,-0.317,0.4,-0.0977938043208593
ny,4,0.0,0.35,0.6,10.0,100.0,36,0.09372542284014788,-0.18055555555555547,0.4444444444444444,10,0.13733250679509798,-0.317,0.4,-0.0977938043208593
london,3,3.0,0.45,0.75,12.0,100.0,31,0.08514940248543171,-0.3067741935483871,0.3870967741935484,14,0.22201420626617477,-0.2571428571428571,0.42857142857142855,-0.09782726236005648
london,4,3.0,0.45,0.75,12.0,100.0,31,0.08514940248543171,-0.3067741935483871,0.3870967741935484,14,0.22201420626617477,-0.2571428571428571,0.42857142857142855,-0.09782726236005648
london_ny,4,1.0,0.45,0.75,12.0,100.0,79,0.21217942739904877,-0.21265822784810123,0.43037974683544306,26,0.31798878885680315,-0.35076923076923067,0.38461538461538464,-0.09796138813265368
london_ny,3,2.0,0.7,0.7,10.0,100.0,247,0.627905129268874,-0.20611336032388658,0.4331983805668016,88,1.0719451846212409,-0.5214772727272727,0.3068181818181818,-0.09796468172811698
london_ny,4,1.0,0.45,0.75,10.0,100.0,85,0.22827728976668718,-0.20199999999999993,0.43529411764705883,29,0.35467980295566504,-0.36206896551724127,0.3793103448275862,-0.0979798361643096
ny,3,1.0,0.45,0.65,14.0,100.0,57,0.1536158107501123,-0.11701754385964905,0.47368421052631576,16,0.21354094258306688,-0.36999999999999994,0.375,-0.09799613609559155
london_open,3,0.0,0.7,0.7,14.0,100.0,88,0.2261706096004712,-0.2336363636363636,0.42045454545454547,31,0.4250214224507284,-0.34741935483870956,0.3870967741935484,-0.0980994557925157
london,2,2.0,0.45,0.6,10.0,100.0,41,0.11261695167428064,-0.13926829268292676,0.4634146341463415,18,0.28544683662793896,-0.3444444444444444,0.3888888888888889,-0.09827064760552323
all,2,3.0,0.45,0.65,10.0,100.0,112,0.29246797051383183,-0.1841071428571428,0.44642857142857145,33,0.4036011550874809,-0.396969696969697,0.36363636363636365,-0.0982791331699609
london,3,1.0,0.45,0.7,12.0,100.0,49,0.13279132791327913,-0.39530612244897956,0.3469387755102041,16,0.2537305214470569,-0.23749999999999996,0.4375,-0.09828102013162987
london,4,1.0,0.45,0.7,12.0,100.0,49,0.13279132791327913,-0.39530612244897956,0.3469387755102041,16,0.2537305214470569,-0.23749999999999996,0.4375,-0.09828102013162987
ny,3,2.0,0.45,0.6,10.0,100.0,59,0.15895823978446338,-0.19016949152542367,0.4406779661016949,18,0.24023356040595026,-0.33999999999999997,0.3888888888888889,-0.09831946315421845
london,2,3.0,0.7,0.6,8.0,100.0,125,0.32126507045521474,-0.2774399999999999,0.4,53,0.6303791195176345,-0.3664150943396226,0.37735849056603776,-0.09838592930518343
ny,3,1.0,0.45,0.6,8.0,100.0,72,0.19397930737712588,-0.12138888888888882,0.4722222222222222,19,0.2535798693173919,-0.38526315789473675,0.3684210526315789,-0.0983971209807151
london_ny,1,2.0,0.55,0.6,12.0,100.0,41,0.11049558317113341,-0.1417073170731707,0.4634146341463415,18,0.23990004164931278,-0.3427777777777778,0.3888888888888889,-0.09843272618420149
all,3,2.0,0.55,0.75,12.0,100.0,204,0.5280414150129422,-0.22514705882352934,0.4264705882352941,58,0.6718957403161578,-0.4736206896551724,0.3275862068965517,-0.0984682890055251
all,4,1.0,0.7,0.6,14.0,65.0,121,0.31218253648310895,-0.20702479338842972,0.4380165289256198,16,0.2528811326967402,-0.37124999999999997,0.375,-0.09849040569205691
ny_open,4,0.0,0.45,0.65,14.0,100.0,39,0.10956872920954824,-0.20230769230769224,0.4358974358974359,10,0.15627543545498943,-0.31499999999999995,0.4,-0.09850292082475698
london_open,2,0.0,0.7,0.65,14.0,100.0,71,0.182478560018562,-0.25999999999999995,0.4084507042253521,25,0.3427592116538132,-0.3188,0.4,-0.09854175278501998
ny_open,1,0.0,0.7,0.7,10.0,100.0,20,0.058146577831617204,-0.287,0.4,7,0.12504652028284333,-0.2571428571428571,0.42857142857142855,-0.0986278272908194
ny_open,1,1.0,0.7,0.7,10.0,100.0,20,0.058146577831617204,-0.287,0.4,7,0.12504652028284333,-0.2571428571428571,0.42857142857142855,-0.0986278272908194
all,1,2.0,0.7,0.65,14.0,100.0,93,0.23641772073686348,-0.21677419354838706,0.43010752688172044,21,0.27988338192419826,-0.3604761904761904,0.38095238095238093,-0.09868496583726624
london_ny,4,0.0,0.55,0.65,8.0,100.0,209,0.527666736797812,-0.22358851674641145,0.4258373205741627,61,0.7430529120669965,-0.4747540983606557,0.32786885245901637,-0.09874494897740517
london,3,0.0,0.45,0.75,12.0,100.0,43,0.11810933506275512,-0.3406976744186046,0.37209302325581395,14,0.22201420626617477,-0.2571428571428571,0.42857142857142855,-0.09877015956552206
london,4,0.0,0.45,0.75,12.0,100.0,43,0.11810933506275512,-0.3406976744186046,0.37209302325581395,14,0.22201420626617477,-0.2571428571428571,0.42857142857142855,-0.09877015956552206
london_open,3,1.0,0.7,0.65,14.0,100.0,93,0.2390212124186798,-0.2823655913978495,0.3978494623655914,33,0.4524421593830334,-0.3324242424242424,0.3939393939393939,-0.09897337237452405
all,1,0.0,0.45,0.6,14.0,65.0,15,0.03916981747953105,-0.14466666666666667,0.4666666666666667,5,0.12339331619537275,-0.314,0.4,-0.09906603650409379
all,1,1.0,0.45,0.6,14.0,65.0,15,0.03916981747953105,-0.14466666666666667,0.4666666666666667,5,0.12339331619537275,-0.314,0.4,-0.09906603650409379
london_ny,4,0.0,0.45,0.75,12.0,100.0,84,0.21207658321060385,-0.21773809523809515,0.42857142857142855,26,0.31798878885680315,-0.35076923076923067,0.38461538461538464,-0.09908834636154215
london_ny,4,2.0,0.45,0.7,10.0,100.0,90,0.24165128377244505,-0.25544444444444436,0.4111111111111111,31,0.379140479021573,-0.34580645161290313,0.3870967741935484,-0.09910630238529591
ny,3,3.0,0.45,0.6,8.0,100.0,54,0.14553076807905377,-0.18185185185185182,0.4444444444444444,18,0.24023356040595026,-0.33999999999999997,0.3888888888888889,-0.0991531056434485
ny,3,3.0,0.45,0.6,10.0,100.0,54,0.14553076807905377,-0.18185185185185182,0.4444444444444444,18,0.24023356040595026,-0.33999999999999997,0.3888888888888889,-0.0991531056434485
ny,4,0.0,0.45,0.7,10.0,100.0,64,0.16158215863665054,-0.12968749999999998,0.46875,16,0.21354094258306688,-0.36999999999999994,0.375,-0.09918356827266986
london_ny,2,1.0,0.45,0.7,12.0,100.0,67,0.1799513191394119,-0.14283582089552235,0.4626865671641791,24,0.2935281127908952,-0.37166666666666665,0.375,-0.0991925719930131
all,3,3.0,0.55,0.75,8.0,100.0,202,0.5280997812292917,-0.17490099009900986,0.4504950495049505,60,0.6950645589477494,-0.4978333333333333,0.31666666666666665,-0.09919382263202939
ny,3,3.0,0.55,0.6,8.0,100.0,98,0.2625805911412543,-0.1501020408163265,0.45918367346938777,25,0.3331945022907122,-0.40159999999999996,0.36,-0.09926510626154503
ny,3,3.0,0.55,0.6,10.0,100.0,98,0.2625805911412543,-0.1501020408163265,0.45918367346938777,25,0.3331945022907122,-0.40159999999999996,0.36,-0.09926510626154503
london_ny,4,0.0,0.45,0.75,10.0,100.0,90,0.22722491058278982,-0.20733333333333326,0.43333333333333335,29,0.35467980295566504,-0.36206896551724127,0.3793103448275862,-0.09935501788344199
london_ny,2,3.0,0.7,0.75,8.0,100.0,143,0.36352402220829544,-0.15965034965034958,0.45454545454545453,61,0.7430529120669965,-0.4385245901639344,0.3442622950819672,-0.09940782882671184
london_open,2,1.0,0.45,0.75,14.0,100.0,15,0.044509468565187824,-0.27733333333333315,0.4,7,0.12986343725843855,-0.2571428571428571,0.42857142857142855,-0.0994219158107719
london_open,2,2.0,0.45,0.75,14.0,100.0,15,0.044509468565187824,-0.27733333333333315,0.4,7,0.12986343725843855,-0.2571428571428571,0.42857142857142855,-0.0994219158107719
london_open,2,3.0,0.45,0.75,14.0,100.0,15,0.044509468565187824,-0.27733333333333315,0.4,7,0.12986343725843855,-0.2571428571428571,0.42857142857142855,-0.0994219158107719
ny,3,0.0,0.55,0.6,10.0,65.0,34,0.09109938876329231,-0.19205882352941167,0.4411764705882353,5,0.1044916914592555,-0.314,0.4,-0.09943306342381211
ny,4,0.0,0.55,0.6,12.0,65.0,34,0.09109938876329231,-0.19205882352941173,0.4411764705882353,5,0.1044916914592555,-0.314,0.4,-0.09943306342381211
ny,4,1.0,0.55,0.6,12.0,65.0,34,0.09109938876329231,-0.19205882352941173,0.4411764705882353,5,0.1044916914592555,-0.314,0.4,-0.09943306342381211
london,3,2.0,0.45,0.7,8.0,100.0,47,0.12909624995231372,-0.3168085106382978,0.3829787234042553,19,0.30130499421838003,-0.27368421052631575,0.42105263157894735,-0.09944614754593141
london,4,2.0,0.45,0.7,8.0,100.0,47,0.12909624995231372,-0.3168085106382978,0.3829787234042553,19,0.30130499421838003,-0.27368421052631575,0.42105263157894735,-0.09944614754593141
ny,4,3.0,0.55,0.7,8.0,100.0,89,0.2384660470568534,-0.1464044943820224,0.4606741573033708,22,0.29321116201582675,-0.39409090909090894,0.36363636363636365,-0.09953125432713791
london_open,3,0.0,0.7,0.75,14.0,100.0,76,0.19533090597558364,-0.17447368421052625,0.4473684210526316,29,0.3976006855184233,-0.3644827586206895,0.3793103448275862,-0.09954634149090863
ny,2,2.0,0.45,0.7,12.0,100.0,36,0.0970205120527025,-0.1230555555555555,0.4722222222222222,13,0.17350201584874184,-0.34769230769230763,0.38461538461538464,-0.09959589758945947
all,1,0.0,0.7,0.6,14.0,65.0,29,0.07482060791743933,-0.17862068965517233,0.4482758620689655,5,0.12339331619537275,-0.314,0.4,-0.0996462232440983
all,1,1.0,0.7,0.6,14.0,65.0,29,0.07482060791743933,-0.17862068965517233,0.4482758620689655,5,0.12339331619537275,-0.314,0.4,-0.0996462232440983
london_ny,3,1.0,0.35,0.65,14.0,100.0,49,0.13279132791327913,-0.3044897959183673,0.3877551020408163,12,0.17903025279734772,-0.28083333333333327,0.4166666666666667,-0.09966027183231016
london_ny,4,1.0,0.35,0.65,14.0,100.0,49,0.13279132791327913,-0.3044897959183673,0.3877551020408163,12,0.17903025279734772,-0.28083333333333327,0.4166666666666667,-0.09966027183231016
ny,3,1.0,0.35,0.6,12.0,100.0,32,0.10126582278481013,-0.19593749999999993,0.4375,10,0.13733250679509798,-0.317,0.4,-0.09970933544303795
ny,4,1.0,0.35,0.6,12.0,100.0,32,0.10126582278481013,-0.19593749999999993,0.4375,10,0.13733250679509798,-0.317,0.4,-0.09970933544303795
ny,4,1.0,0.45,0.7,12.0,100.0,55,0.14822578230273994,-0.12018181818181811,0.4727272727272727,16,0.21354094258306688,-0.36999999999999994,0.375,-0.09975484353945197
london_ny,1,2.0,0.7,0.7,14.0,100.0,54,0.13727480558914654,-0.22629629629629627,0.42592592592592593,20,0.26655560183256977,-0.31849999999999995,0.4,-0.0998330018451336
ny,4,1.0,0.45,0.65,8.0,100.0,70,0.18859099328331683,-0.12314285714285708,0.4714285714285714,19,0.2535798693173919,-0.38526315789473675,0.3684210526315789,-0.0998652599899531
ny,1,3.0,0.45,0.75,8.0,100.0,13,0.03503518490792035,0.18384615384615388,0.6153846153846154,6,0.08007785346865008,-0.4616666666666667,0.3333333333333333,-0.09987116814662107
ny,1,3.0,0.45,0.75,10.0,100.0,13,0.03503518490792035,0.18384615384615388,0.6153846153846154,6,0.08007785346865008,-0.4616666666666667,0.3333333333333333,-0.09987116814662107
ny,4,2.0,0.45,0.7,8.0,100.0,55,0.14817863757974892,-0.12090909090909087,0.4727272727272727,16,0.21354094258306688,-0.36999999999999994,0.375,-0.09990972702950474
ny_open,1,0.0,0.55,0.7,8.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
ny_open,1,0.0,0.55,0.7,10.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
ny_open,1,1.0,0.55,0.7,8.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
ny_open,1,1.0,0.55,0.7,10.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
ny_open,1,2.0,0.55,0.65,8.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
ny_open,1,2.0,0.55,0.65,10.0,100.0,15,0.043609933373712904,-0.13999999999999999,0.4666666666666667,5,0.0893189430591738,-0.31999999999999995,0.4,-0.09994467999192407
london_open,4,0.0,0.7,0.7,14.0,100.0,89,0.22874073016411292,-0.2442696629213483,0.4157303370786517,31,0.4250214224507284,-0.34741935483870956,0.3870967741935484,-0.09994830195557898
ny,3,1.0,0.55,0.7,14.0,100.0,95,0.25204045912633344,-0.09505263157894732,0.4842105263157895,20,0.26655560183256977,-0.42349999999999993,0.35,-0.09996690817473323
london,4,3.0,0.7,0.65,12.0,100.0,154,0.3957985668008246,-0.3149350649350649,0.38311688311688313,54,0.6422730651689106,-0.3829629629629629,0.37037037037037035,-0.09996775176730019
london_ny,4,0.0,0.7,0.6,14.0,65.0,84,0.2197275204359673,-0.21583333333333327,0.42857142857142855,13,0.20735489587948605,-0.3515384615384616,0.38461538461538464,-0.09999788529296726
london_ny,4,2.0,0.45,0.75,8.0,100.0,80,0.21479713603818615,-0.19762499999999994,0.4375,29,0.35467980295566504,-0.36275862068965503,0.3793103448275862,-0.10000091761994889
london_ny,2,3.0,0.55,0.6,8.0,100.0,116,0.30117647058823527,-0.21146551724137924,0.43103448275862066,52,0.6334221545489152,-0.3913461538461538,0.36538461538461536,-0.10007339288500544
all,1,0.0,0.7,0.6,8.0,65.0,34,0.08772071273079093,-0.19235294117647053,0.4411764705882353,5,0.12339331619537275,-0.314,0.4,-0.10016762215972416
all,1,0.0,0.7,0.6,10.0,65.0,34,0.08772071273079093,-0.19235294117647053,0.4411764705882353,5,0.12339331619537275,-0.314,0.4,-0.10016762215972416
all,1,1.0,0.7,0.6,8.0,65.0,34,0.08772071273079093,-0.19235294117647053,0.4411764705882353,5,0.12339331619537275,-0.314,0.4,-0.10016762215972416
all,1,1.0,0.7,0.6,10.0,65.0,34,0.08772071273079093,-0.19235294117647053,0.4411764705882353,5,0.12339331619537275,-0.314,0.4,-0.10016762215972416
london,2,3.0,0.7,0.6,10.0,100.0,122,0.3135547087642896,-0.2918852459016392,0.39344262295081966,50,0.594697282563806,-0.3604,0.38,-0.10017397627992893
all,2,2.0,0.55,0.7,14.0,100.0,158,0.4031790755163339,-0.255506329113924,0.41139240506329117,45,0.5461671372582072,-0.41311111111111104,0.35555555555555557,-0.1002402749107979
ny,4,3.0,0.45,0.7,8.0,100.0,48,0.12936068273693668,-0.10583333333333328,0.4791666666666667,16,0.21354094258306688,-0.36999999999999994,0.375,-0.10033619678594598
ny,4,3.0,0.45,0.7,10.0,100.0,48,0.12936068273693668,-0.10583333333333328,0.4791666666666667,16,0.21354094258306688,-0.36999999999999994,0.375,-0.10033619678594598
london,4,0.0,0.7,0.6,14.0,65.0,53,0.14020906435434385,-0.36735849056603764,0.3584905660377358,7,0.16694269625703875,-0.25714285714285706,0.42857142857142855,-0.1003624997975948
all,1,3.0,0.7,0.65,14.0,100.0,88,0.22370709058972027,-0.21306818181818177,0.4318181818181818,21,0.27988338192419826,-0.3604761904761904,0.38095238095238093,-0.10040035677383077
ny,4,2.0,0.45,0.65,10.0,100.0,57,0.1535698248765155,-0.1947368421052631,0.43859649122807015,18,0.24023356040595026,-0.33999999999999997,0.3888888888888889,-0.10041468999545711
ny_open,2,1.0,0.55,0.7,14.0,100.0,37,0.09816312618604565,-0.2113513513513513,0.43243243243243246,10,0.1561991539212496,-0.30999999999999994,0.4,-0.1005160234114395
london_open,4,1.0,0.7,0.65,14.0,100.0,94,0.2415913329823215,-0.2919148936170213,0.39361702127659576,33,0.4524421593830334,-0.3324242424242424,0.3939393939393939,-0.10058083076007987
ny,2,1.0,0.55,0.6,10.0,100.0,82,0.21747858918869142,-0.11573170731707311,0.47560975609756095,25,0.3331945022907122,-0.40159999999999996,0.36,-0.10059013582079829
london,2,2.0,0.45,0.65,14.0,100.0,32,0.0878961574043166,-0.26374999999999993,0.40625,12,0.19029789108529266,-0.28333333333333327,0.4166666666666667,-0.10069160185246998
london_ny,2,0.0,0.55,0.6,12.0,100.0,134,0.3445560466050623,-0.19291044776119398,0.44029850746268656,51,0.6212409592691283,-0.4186274509803921,0.35294117647058826,-0.10074419015220962
all,2,3.0,0.45,0.75,14.0,100.0,78,0.20578212597559634,-0.17487179487179486,0.44871794871794873,24,0.2935281127908952,-0.37083333333333335,0.375,-0.10075703634334228
all,3,1.0,0.7,0.6,14.0,65.0,113,0.29154236878174633,-0.2173451327433628,0.4336283185840708,16,0.2528811326967402,-0.37124999999999997,0.375,-0.10077388408012097
all,2,2.0,0.55,0.7,8.0,100.0,193,0.4924908960421041,-0.1715544041450777,0.45077720207253885,56,0.6553966189856957,-0.4882142857142857,0.32142857142857145,-0.10082741294553922
ny,2,0.0,0.45,0.7,10.0,100.0,48,0.12527753359855728,-0.15416666666666665,0.4583333333333333,13,0.17350201584874184,-0.34769230769230763,0.38461538461538464,-0.10086115994695516
ny_open,2,2.0,0.55,0.7,14.0,100.0,32,0.08489783886360706,-0.20124999999999996,0.4375,10,0.1561991539212496,-0.30999999999999994,0.4,-0.10089543222727855
ny,1,0.0,0.7,0.7,10.0,100.0,29,0.0763095140202286,-0.10310344827586201,0.4827586206896552,13,0.17326114119117034,-0.35153846153846147,0.38461538461538464,-0.10095162504741313
ny,1,1.0,0.7,0.7,10.0,100.0,29,0.0763095140202286,-0.10310344827586201,0.4827586206896552,13,0.17326114119117034,-0.35153846153846147,0.38461538461538464,-0.10095162504741313
london_ny,4,2.0,0.55,0.7,14.0,100.0,143,0.37014667817083696,-0.26657342657342653,0.40559440559440557,44,0.5359725923106204,-0.3963636363636363,0.36363636363636365,-0.1010056294007976
