entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,top_context_tf,structure_tf,primary_entry_tf,secondary_entry_tf,use_secondary_entry_tf,htf_alignment_mode,htf_permission_mode,allowed_direction,top_context_direction_state,structure_direction_state,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,selected_candidate_pattern,primary_best_pattern,primary_best_score,secondary_best_pattern,secondary_best_score,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,transcript_context_mode,transcript_context_passed,transcript_stage,transcript_reject_reason,top_sma75_state,structure_sma75_state,primary_sma75_state,structure_break_age_bars,structure_break_level,primary_break_age_bars,primary_break_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,base_pattern_score,target_room_score,retest_score,fib_source_tf,fib_impulse_high,fib_impulse_low,fib_retrace_ratio,fib_zone,fib_score,fib_required_pass,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,period_id,from_date,to_date,preset,tester_ini,log_folder,note,InpTranscriptContextMode,InpTranscriptRequireStructureBreak,InpTranscriptRequireSmaReclaim,InpTranscriptRequirePriorImpulse,InpTranscriptUsePrimaryFailureExit,InpRetestToleranceATR,InpBreakBufferATR,InpTargetRewardMultiple,InpMaxHoldBars,year,month
2025.01.10 19:05:00,2025.01.10 21:35:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,bos_up,first_pullback_after_bos,157.72490000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,true,false,LONG,PERIOD_M5,bos_up,bos_up,2.600,none,0.000,bos_up,2.600,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_failed|primary_break_no_recent_confirmed_swing_break,none,below_75sma_flat_or_rising,below_75sma_falling,below_75sma_falling,-1,0.00000000,-1,0.00000000,157.86600000,157.76800000,157.86600000,pre_session_high,0.3083,session_high|opening_range_high|neckline_level,157.76800000,0.1675,false,true,true,false,1.40,158.14300000,2.600,-0.300,0.200,PERIOD_M15,158.87100000,157.22200000,0.6568,deep_618_786,0.000,true,0-30,true,false,none,order_sent,2.500,157.78800000,157.89200000,157.53500000,158.14300000,0.25300000,0.4111,157.53500000,157.53500000,false,false,none,0.0000,,-1,0.4111,0.0000,time,false,false,false,true,0.4111,0.0000,9.88,0.00,0.00,9.88,0.150,1.403,30,0.11942857,20.00,2.500,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,20,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.13 10:05:00,2025.01.13 10:07:45,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.13 10:00:00,10,7,16,london,2025.01.13 07:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,157.48300000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,-1,0.00000000,0,157.44900000,157.39325000,157.38000000,157.30035714,recent_equal_lows,0.5395,session_low|opening_range_low|neckline_level,157.38000000,0.1078,false,true,true,false,1.40,157.15500000,4.200,-0.300,0.200,PERIOD_M15,157.58900000,157.23900000,0.4343,preferred_382_618,0.000,true,0-30,true,false,none,order_sent,4.500,157.39100000,157.56500000,157.55900000,157.15500000,0.16800000,-1.0357,157.55900000,157.55900000,false,false,none,0.0000,,-1,0.0000,1.0357,full_sl,true,false,false,false,-1.0357,0.0000,-25.40,0.00,0.00,-25.40,0.230,1.405,0,0.10200000,16.00,4.500,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,22,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.13 16:05:00,2025.01.13 18:17:42,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,neckline_break_retest,157.18200000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,false,true,true,LONG,PERIOD_M5,inverse_head_and_shoulders,inverse_head_and_shoulders,4.500,none,0.000,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,-1,0.00000000,0,157.14300000,157.25600000,157.22200000,157.25600000,top_context_confirmed_swing_low,0.0774,neckline_level,157.18200000,0.5152,false,true,true,false,1.40,157.64900000,4.500,-0.300,0.200,PERIOD_M15,157.45100000,157.21400000,0.9198,outside,0.000,true,0-30,true,false,none,order_sent,4.600,157.23300000,157.65700000,156.93600000,157.64900000,0.29700000,1.4276,156.93600000,156.93600000,false,false,none,0.0000,,-1,1.4276,0.0000,tp,false,false,true,false,1.4276,0.0000,34.96,0.00,0.00,34.96,0.130,1.401,26,0.09900000,18.00,4.600,other,false,not_invalidated,DEAL_REASON_TP,24,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.14 16:10:01,2025.01.14 16:18:54,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.01.14 16:05:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,5,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.02490000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,no_ordered_dow_wave3_break,dow_range_or_transition,no_ordered_dow_wave3_break,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_NONE_no_ordered_dow_wave3_break,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_NONE_no_ordered_dow_wave3_break|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_continuation,none,below_75sma_falling,above_75sma_rising,below_75sma_falling,-1,0.00000000,0,1.02552000,1.02494792,1.02490000,1.02427000,session_low,0.5963,neckline_level,1.02490000,0.0213,false,true,true,false,1.40,1.02340000,4.200,-0.300,0.200,PERIOD_M15,1.02741000,1.02388000,0.2946,outside,0.000,true,0-30,true,false,none,order_sent,4.500,1.02492000,1.02601000,1.02601000,1.02340000,0.00109000,-1.0000,1.02601000,1.02601000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.98,0.00,0.00,-23.98,0.220,1.394,1,0.00093786,18.00,4.500,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,27,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.14 16:05:00,2025.01.14 16:35:43,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.21540000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,dow_range_or_transition,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,below_75sma_falling,below_75sma_falling,below_75sma_falling,0,1.21730000,0,1.21540000,1.21435000,1.21367000,1.21367000,current_day_low,0.1138,session_low|opening_range_low|neckline_level,1.21405000,0.0000,false,true,true,false,1.40,1.20937000,4.200,-0.300,0.200,PERIOD_M15,1.21922000,1.21730000,-1.6927,outside,0.000,true,0-30,true,false,none,order_sent,4.850,1.21405000,1.21739000,1.21739000,1.20937000,0.00334000,-1.0000,1.21739000,1.21739000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.38,0.00,0.00,-23.38,0.070,1.401,6,0.00141071,20.00,4.850,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,26,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.14 19:05:00,2025.01.14 19:08:37,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.14 19:00:00,19,16,1,new_york,2025.01.14 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,157.96800000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,dow_trend_up_hh_hl,structure_trend_bias_dow_trend_up_hh_hl,false,false,true,SHORT,PERIOD_M5,double_top,double_top,4.200,none,0.000,double_top,4.200,none,0.000,SHORT,false,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_no_recent_confirmed_swing_break|primary_break_no_recent_confirmed_swing_break,none,above_75sma_flat_or_falling,above_75sma_rising,above_75sma_rising,-1,0.00000000,-1,0.00000000,157.95700000,157.89700000,157.89700000,session_low,0.4174,neckline_level,157.96800000,0.2357,false,true,false,false,1.40,157.78500000,4.200,-0.300,0.200,PERIOD_M15,158.14400000,157.61500000,0.6238,deep_618_786,0.000,true,0-30,true,false,none,order_sent,4.100,157.94500000,158.06300000,158.06000000,157.78500000,0.11500000,-1.0261,158.06000000,158.06000000,false,false,none,0.0000,,-1,0.0000,1.0261,full_sl,true,false,false,false,-1.0261,0.0000,-24.64,0.00,0.00,-24.64,0.330,1.391,0,0.09757143,19.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,30,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.15 10:05:00,2025.01.15 12:35:04,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.15 10:00:00,10,7,16,london,2025.01.15 07:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,choch_up,first_pullback_after_choch,1.22313000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,false,true,false,LONG,PERIOD_M5,choch_up,choch_up,3.100,none,0.000,choch_up,3.100,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_ordered_dow_wave3_break_above_swing_high,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_ordered_dow_wave3_break_above_swing_high|structure_break_recent_confirmed_swing_break_continuation|primary_break_recent_confirmed_swing_break_continuation,none,above_75sma_flat_or_falling,above_75sma_rising,above_75sma_rising,0,1.22069000,0,1.22164000,1.22363000,1.22343000,1.22373000,failed_breakout_level,0.0475,session_high|opening_range_high|neckline_level,1.22363000,0.0678,false,true,true,false,1.40,1.22971000,3.100,-0.300,0.200,PERIOD_M15,1.22069000,1.21983000,-3.2907,outside,0.000,true,0-30,true,false,none,order_sent,3.750,1.22352000,1.22260000,1.21910000,1.22971000,0.00442000,-0.2081,1.21910000,1.21910000,false,false,none,0.0000,,-1,0.0000,0.2081,time,false,false,false,true,-0.2081,0.0000,-4.60,0.00,0.00,-4.60,0.050,1.400,30,0.00162214,20.00,3.750,choch_failed,false,not_invalidated,DEAL_REASON_EXPERT,32,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.15 16:05:00,2025.01.15 16:56:27,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,1.23006000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,dow_range_or_transition,ordered_dow_wave3_break_above_swing_high,false,false,true,SHORT,PERIOD_M5,sweep_high_reclaim,sweep_high_reclaim,3.400,none,0.000,sweep_high_reclaim,3.400,none,0.000,SHORT,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_ordered_dow_wave3_break_above_swing_high,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_ordered_dow_wave3_break_above_swing_high|structure_break_recent_confirmed_swing_break_failed|primary_break_no_recent_confirmed_swing_break,none,above_75sma_flat_or_falling,above_75sma_rising,above_75sma_rising,-1,0.00000000,-1,0.00000000,1.22931000,1.22923000,1.22923000,wick_cluster_zone,0.0473,session_low|opening_range_low|neckline_level,1.22930000,0.0000,false,false,true,false,1.40,1.22722000,3.400,-0.300,0.200,PERIOD_M15,1.22296000,1.22004000,3.1712,outside,0.000,true,0-30,true,false,none,order_sent,3.300,1.22930000,1.22718000,1.23078000,1.22722000,0.00148000,1.4324,1.23078000,1.23078000,false,false,none,0.0000,,-1,1.4324,0.0000,tp,false,false,true,false,1.4324,0.0000,33.92,0.00,0.00,33.92,0.160,1.405,10,0.00146714,20.00,3.300,other,false,not_invalidated,DEAL_REASON_TP,34,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.15 16:15:00,2025.01.15 18:33:35,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.15 16:10:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,10,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,neckline_break_retest,161.56200000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_trend_up_hh_hl,ordered_dow_wave3_break_below_swing_low,dow_trend_up_hh_hl,ordered_dow_wave3_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,head_and_shoulders,head_and_shoulders,4.500,none,0.000,head_and_shoulders,4.500,none,0.000,SHORT,true,PERIOD_H1_LONG_dow_trend_up_hh_hl|PERIOD_M15_SHORT_ordered_dow_wave3_break_below_swing_low,true,h1_counter_m15_reversal,true,top_LONG_dow_trend_up_hh_hl|structure_SHORT_ordered_dow_wave3_break_below_swing_low|structure_break_recent_confirmed_swing_break_retest|primary_break_recent_confirmed_swing_break_retest,none,above_75sma_flat_or_falling,below_75sma_falling,below_75sma_falling,0,161.52800000,0,161.56100000,161.52300000,161.43000000,161.43000000,current_day_low,0.2033,neckline_level,161.56200000,0.3025,false,true,true,false,1.40,160.93000000,4.500,-0.300,0.200,PERIOD_M15,161.78300000,161.52800000,-0.0510,outside,0.000,true,0-30,true,false,none,order_sent,5.150,161.51500000,160.92900000,161.93300000,160.93000000,0.41800000,1.4019,161.93300000,161.93300000,false,false,none,0.0000,,-1,1.4019,0.0000,tp,false,false,true,false,1.4019,0.0000,33.37,0.00,0.00,33.37,0.090,1.400,27,0.15535714,30.00,5.150,other,false,not_invalidated,DEAL_REASON_TP,35,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
2025.01.15 19:40:00,2025.01.15 19:55:29,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.01.15 19:35:00,19,16,1,new_york,2025.01.15 16:00,35,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.22210000,PERIOD_M5,PERIOD_H1,PERIOD_M15,PERIOD_M5,PERIOD_M5,false,htf_soft_alignment,current_post_filter,transcript_post_filter,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,dow_range_or_transition,structure_trend_bias_dow_trend_up_hh_hl,false,true,false,LONG,PERIOD_M5,double_bottom,double_bottom,4.200,none,0.000,double_bottom,4.200,none,0.000,LONG,false,PERIOD_H1_NONE_dow_range_or_transition|PERIOD_M15_LONG_structure_trend_bias_dow_trend_up_hh_hl,true,h1_counter_m15_reversal,true,top_NONE_dow_range_or_transition|structure_LONG_structure_trend_bias_dow_trend_up_hh_hl|structure_break_recent_confirmed_swing_break_failed|primary_break_recent_confirmed_swing_break_retest,none,above_75sma_flat_or_falling,near_75sma,below_75sma_falling,-1,0.00000000,0,1.22210000,1.22401000,1.22272000,1.22401000,top_context_confirmed_swing_high,0.7530,session_high|opening_range_high|neckline_level,1.22272000,0.0389,false,true,true,false,1.40,1.22508000,4.200,-0.300,0.200,PERIOD_M15,1.23052000,1.22004000,0.7405,deep_618_786,0.000,true,30-60,true,false,none,order_sent,4.300,1.22276000,1.22109000,1.22110000,1.22508000,0.00166000,-1.0060,1.22110000,1.22110000,false,false,none,0.0000,,-1,0.0000,1.0060,full_sl,true,false,false,false,-1.0060,0.0000,-23.38,0.00,0.00,-23.38,0.140,1.398,3,0.00102857,20.00,4.300,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,39,no_break_even,c7_jan_counter_m15break_diagnostic_no_sma_gate,jan_search,2025.01.01,2025.01.31,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_c7_jan_counter_m15break_diagnostic_no_sma_gate.ini,fx_session_reversal_transcript_c7_jan_counter_m15break_diagnostic_no_sma_gate,M15 break and 75SMA are diagnostic only; checks whether H1 counter context alone restores trade count.,1,false,false,false,false,0.28,0.08,1.40,30,2025,2025-01
