direction,session,max_prior_touches,min_breakout_body_pips,min_breakout_close_location,min_body_to_range,min_body_vs_avg,max_retest_delay_bars,min_retest_close_location,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
sell,all,3,6.0,0.6,0.7,1.0,24,0.6,11,0.02756892230576441,-0.5618181818181818,0.2727272727272727,3,0.03333333333333333,1.0066666666666666,1.0,3.943030303030303
sell,all,3,6.0,0.6,0.7,1.3,24,0.6,11,0.02756892230576441,-0.5618181818181818,0.2727272727272727,3,0.03333333333333333,1.0066666666666666,1.0,3.943030303030303
sell,all,3,6.0,0.7,0.7,1.0,24,0.6,11,0.02756892230576441,-0.5618181818181818,0.2727272727272727,3,0.03333333333333333,1.0066666666666666,1.0,3.943030303030303
sell,all,3,6.0,0.7,0.7,1.3,24,0.6,11,0.02756892230576441,-0.5618181818181818,0.2727272727272727,3,0.03333333333333333,1.0066666666666666,1.0,3.943030303030303
sell,all,3,6.0,0.6,0.6,1.3,24,0.7,12,0.03007518796992481,-0.6091666666666666,0.25,3,0.03333333333333333,1.0,1.0,3.815
sell,all,3,6.0,0.7,0.6,1.3,24,0.7,12,0.03007518796992481,-0.6091666666666666,0.25,3,0.03333333333333333,1.0,1.0,3.815
sell,all,3,6.0,0.6,0.6,1.3,24,0.6,13,0.03258145363408521,-0.653076923076923,0.23076923076923078,4,0.044444444444444446,1.005,1.0,3.763290598290598
sell,all,3,6.0,0.7,0.6,1.3,24,0.6,13,0.03258145363408521,-0.653076923076923,0.23076923076923078,4,0.044444444444444446,1.005,1.0,3.763290598290598
sell,all,3,6.0,0.7,0.6,1.0,24,0.7,13,0.03258145363408521,-0.6507692307692309,0.23076923076923078,3,0.03333333333333333,1.0,1.0,3.7317948717948717
sell,all,3,6.0,0.7,0.6,1.0,24,0.6,14,0.03508771929824561,-0.6885714285714285,0.21428571428571427,4,0.044444444444444446,1.005,1.0,3.6923015873015865
sell,all,3,6.0,0.6,0.6,1.3,24,0.8,9,0.022556390977443608,-0.671111111111111,0.2222222222222222,3,0.03333333333333333,1.0,1.0,3.6911111111111112
sell,all,3,6.0,0.7,0.6,1.3,24,0.8,9,0.022556390977443608,-0.671111111111111,0.2222222222222222,3,0.03333333333333333,1.0,1.0,3.6911111111111112
sell,all,3,6.0,0.6,0.6,1.0,24,0.7,14,0.03508771929824561,-0.6864285714285715,0.21428571428571427,3,0.03333333333333333,1.0,1.0,3.6604761904761904
sell,all,3,6.0,0.6,0.6,1.0,24,0.6,15,0.03759398496240601,-0.7193333333333333,0.2,4,0.044444444444444446,1.005,1.0,3.6307777777777774
sell,all,3,6.0,0.7,0.6,1.0,24,0.8,10,0.02506265664160401,-0.719,0.2,3,0.03333333333333333,1.0,1.0,3.5953333333333335
sell,all,3,6.0,0.6,0.6,1.0,24,0.8,11,0.02756892230576441,-0.7581818181818182,0.18181818181818182,3,0.03333333333333333,1.0,1.0,3.5169696969696966
sell,all,3,4.0,0.6,0.6,1.6,48,0.6,18,0.045112781954887216,-0.0616666666666666,0.5,5,0.05555555555555555,0.5640000000000001,0.8,2.7522222222222226
sell,all,3,5.0,0.6,0.6,1.6,48,0.6,18,0.045112781954887216,-0.0616666666666666,0.5,5,0.05555555555555555,0.5640000000000001,0.8,2.7522222222222226
sell,all,2,8.0,0.6,0.7,1.6,48,0.6,6,0.015037593984962405,0.6733333333333333,0.8333333333333334,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.746666666666667
sell,all,2,8.0,0.7,0.7,1.6,48,0.6,6,0.015037593984962405,0.6733333333333333,0.8333333333333334,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.746666666666667
sell,all,2,8.0,0.8,0.7,1.0,48,0.6,6,0.015037593984962405,0.6733333333333333,0.8333333333333334,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.746666666666667
sell,all,2,8.0,0.8,0.7,1.3,48,0.6,6,0.015037593984962405,0.6733333333333333,0.8333333333333334,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.746666666666667
sell,all,2,8.0,0.8,0.7,1.6,48,0.6,6,0.015037593984962405,0.6733333333333333,0.8333333333333334,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.746666666666667
sell,all,3,8.0,0.6,0.6,1.6,48,0.6,10,0.02506265664160401,0.157,0.6,4,0.044444444444444446,0.455,0.75,2.6334444444444443
sell,all,3,4.0,0.7,0.6,1.6,48,0.6,17,0.042606516290726815,-0.1258823529411764,0.47058823529411764,5,0.05555555555555555,0.5640000000000001,0.8,2.623790849673203
sell,all,3,5.0,0.7,0.6,1.6,48,0.6,17,0.042606516290726815,-0.1258823529411764,0.47058823529411764,5,0.05555555555555555,0.5640000000000001,0.8,2.623790849673203
sell,all,3,4.0,0.6,0.6,1.3,48,0.6,23,0.05764411027568922,-0.20521739130434774,0.43478260869565216,5,0.05555555555555555,0.5640000000000001,0.8,2.46512077294686
sell,all,3,5.0,0.6,0.6,1.3,48,0.6,23,0.05764411027568922,-0.20521739130434774,0.43478260869565216,5,0.05555555555555555,0.5640000000000001,0.8,2.46512077294686
sell,all,3,8.0,0.7,0.6,1.6,48,0.6,9,0.022556390977443608,0.060000000000000005,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.4394444444444443
sell,all,3,8.0,0.8,0.6,1.6,48,0.6,9,0.022556390977443608,0.060000000000000005,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.4394444444444443
sell,all,1,4.0,0.6,0.6,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,1,4.0,0.7,0.6,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,1,5.0,0.6,0.6,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,1,5.0,0.7,0.6,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,4.0,0.6,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,4.0,0.7,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,5.0,0.6,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,5.0,0.7,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,6.0,0.6,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,6.0,0.7,0.7,1.6,48,0.6,9,0.022556390977443608,0.058888888888888914,0.5555555555555556,4,0.044444444444444446,0.455,0.75,2.437222222222222
sell,all,2,4.0,0.6,0.6,1.6,48,0.6,11,0.02756892230576441,0.03818181818181821,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.395808080808081
sell,all,2,4.0,0.7,0.6,1.6,48,0.6,11,0.02756892230576441,0.03818181818181821,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.395808080808081
sell,all,2,5.0,0.6,0.6,1.6,48,0.6,11,0.02756892230576441,0.03818181818181821,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.395808080808081
sell,all,2,5.0,0.7,0.6,1.6,48,0.6,11,0.02756892230576441,0.03818181818181821,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.395808080808081
sell,all,2,4.0,0.6,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,4.0,0.6,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,4.0,0.7,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,4.0,0.7,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,5.0,0.6,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,5.0,0.6,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,5.0,0.7,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,5.0,0.7,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,6.0,0.6,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,6.0,0.6,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,6.0,0.7,0.7,1.0,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,2,6.0,0.7,0.7,1.3,48,0.6,11,0.02756892230576441,0.034545454545454574,0.5454545454545454,4,0.044444444444444446,0.455,0.75,2.3885353535353535
sell,all,3,4.0,0.7,0.6,1.3,48,0.6,22,0.05513784461152882,-0.2613636363636363,0.4090909090909091,5,0.05555555555555555,0.5640000000000001,0.8,2.352828282828283
sell,all,3,5.0,0.7,0.6,1.3,48,0.6,22,0.05513784461152882,-0.2613636363636363,0.4090909090909091,5,0.05555555555555555,0.5640000000000001,0.8,2.352828282828283
sell,all,3,4.0,0.8,0.6,1.6,48,0.6,15,0.03759398496240601,0.012666666666666708,0.5333333333333333,4,0.044444444444444446,0.455,0.75,2.3447777777777774
sell,all,3,5.0,0.8,0.6,1.6,48,0.6,15,0.03759398496240601,0.012666666666666708,0.5333333333333333,4,0.044444444444444446,0.455,0.75,2.3447777777777774
sell,all,3,4.0,0.6,0.6,1.0,48,0.6,25,0.06265664160401002,-0.28079999999999994,0.4,5,0.05555555555555555,0.5640000000000001,0.8,2.3139555555555558
sell,all,3,5.0,0.6,0.6,1.0,48,0.6,25,0.06265664160401002,-0.28079999999999994,0.4,5,0.05555555555555555,0.5640000000000001,0.8,2.3139555555555558
sell,all,3,6.0,0.6,0.6,1.6,48,0.6,15,0.03759398496240601,-0.28399999999999986,0.4,5,0.05555555555555555,0.5640000000000001,0.8,2.307555555555556
sell,all,3,4.0,0.7,0.6,1.0,48,0.6,23,0.05764411027568922,-0.29999999999999993,0.391304347826087,5,0.05555555555555555,0.5640000000000001,0.8,2.275555555555556
sell,all,3,5.0,0.7,0.6,1.0,48,0.6,23,0.05764411027568922,-0.29999999999999993,0.391304347826087,5,0.05555555555555555,0.5640000000000001,0.8,2.275555555555556
sell,all,2,8.0,0.6,0.6,1.6,48,0.6,7,0.017543859649122806,0.41142857142857153,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2228571428571433
sell,all,2,8.0,0.7,0.6,1.6,48,0.6,7,0.017543859649122806,0.41142857142857153,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2228571428571433
sell,all,2,8.0,0.8,0.6,1.6,48,0.6,7,0.017543859649122806,0.41142857142857153,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2228571428571433
sell,all,2,8.0,0.6,0.7,1.0,48,0.6,7,0.017543859649122806,0.40857142857142864,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2171428571428575
sell,all,2,8.0,0.6,0.7,1.3,48,0.6,7,0.017543859649122806,0.40857142857142864,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2171428571428575
sell,all,2,8.0,0.7,0.7,1.0,48,0.6,7,0.017543859649122806,0.40857142857142864,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2171428571428575
sell,all,2,8.0,0.7,0.7,1.3,48,0.6,7,0.017543859649122806,0.40857142857142864,0.7142857142857143,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.2171428571428575
sell,all,3,4.0,0.8,0.6,1.3,48,0.6,18,0.045112781954887216,-0.05999999999999997,0.5,4,0.044444444444444446,0.455,0.75,2.199444444444444
sell,all,3,5.0,0.8,0.6,1.3,48,0.6,18,0.045112781954887216,-0.05999999999999997,0.5,4,0.044444444444444446,0.455,0.75,2.199444444444444
sell,all,2,4.0,0.6,0.6,1.3,48,0.6,14,0.03508771929824561,-0.06285714285714282,0.5,4,0.044444444444444446,0.455,0.75,2.1937301587301588
sell,all,2,4.0,0.7,0.6,1.3,48,0.6,14,0.03508771929824561,-0.06285714285714282,0.5,4,0.044444444444444446,0.455,0.75,2.1937301587301588
sell,all,2,5.0,0.6,0.6,1.3,48,0.6,14,0.03508771929824561,-0.06285714285714282,0.5,4,0.044444444444444446,0.455,0.75,2.1937301587301588
sell,all,2,5.0,0.7,0.6,1.3,48,0.6,14,0.03508771929824561,-0.06285714285714282,0.5,4,0.044444444444444446,0.455,0.75,2.1937301587301588
sell,all,2,6.0,0.6,0.6,1.6,48,0.6,10,0.02506265664160401,-0.06299999999999994,0.5,4,0.044444444444444446,0.455,0.75,2.1934444444444443
sell,all,2,6.0,0.7,0.6,1.6,48,0.6,10,0.02506265664160401,-0.06299999999999994,0.5,4,0.044444444444444446,0.455,0.75,2.1934444444444443
sell,all,1,4.0,0.6,0.6,1.0,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,4.0,0.6,0.6,1.3,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,4.0,0.7,0.6,1.0,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,4.0,0.7,0.6,1.3,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,5.0,0.6,0.6,1.0,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,5.0,0.6,0.6,1.3,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,5.0,0.7,0.6,1.0,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,5.0,0.7,0.6,1.3,48,0.6,12,0.03007518796992481,-0.06416666666666664,0.5,4,0.044444444444444446,0.455,0.75,2.191111111111111
sell,all,1,4.0,0.6,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,4.0,0.7,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,5.0,0.6,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,5.0,0.7,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,6.0,0.6,0.6,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,6.0,0.6,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,6.0,0.7,0.6,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,6.0,0.7,0.7,1.6,48,0.6,8,0.020050125313283207,-0.06499999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1894444444444443
sell,all,1,4.0,0.6,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,4.0,0.6,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,4.0,0.7,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,4.0,0.7,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,5.0,0.6,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,5.0,0.6,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,5.0,0.7,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,5.0,0.7,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,6.0,0.6,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,6.0,0.6,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,6.0,0.7,0.7,1.0,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,1,6.0,0.7,0.7,1.3,48,0.6,10,0.02506265664160401,-0.06699999999999995,0.5,4,0.044444444444444446,0.455,0.75,2.1854444444444443
sell,all,3,6.0,0.7,0.6,1.6,48,0.6,14,0.03508771929824561,-0.3778571428571427,0.35714285714285715,5,0.05555555555555555,0.5640000000000001,0.8,2.1198412698412703
sell,all,3,6.0,0.6,0.6,1.3,48,0.6,20,0.05012531328320802,-0.3934999999999999,0.35,5,0.05555555555555555,0.5640000000000001,0.8,2.0885555555555557
sell,all,3,4.0,0.8,0.6,1.0,48,0.6,19,0.047619047619047616,-0.11736842105263155,0.47368421052631576,4,0.044444444444444446,0.455,0.75,2.084707602339181
sell,all,3,5.0,0.8,0.6,1.0,48,0.6,19,0.047619047619047616,-0.11736842105263155,0.47368421052631576,4,0.044444444444444446,0.455,0.75,2.084707602339181
sell,all,2,4.0,0.6,0.6,1.0,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,2,4.0,0.7,0.6,1.0,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,2,5.0,0.6,0.6,1.0,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,2,5.0,0.7,0.6,1.0,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,3,4.0,0.6,0.7,1.6,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,3,4.0,0.7,0.7,1.6,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,3,5.0,0.6,0.7,1.6,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,3,5.0,0.7,0.7,1.6,48,0.6,15,0.03759398496240601,-0.13533333333333328,0.4666666666666667,4,0.044444444444444446,0.455,0.75,2.0487777777777776
sell,all,3,8.0,0.6,0.6,1.0,48,0.6,13,0.03258145363408521,-0.14692307692307688,0.46153846153846156,4,0.044444444444444446,0.455,0.75,2.0255982905982903
sell,all,3,8.0,0.6,0.6,1.3,48,0.6,13,0.03258145363408521,-0.14692307692307688,0.46153846153846156,4,0.044444444444444446,0.455,0.75,2.0255982905982903
sell,all,2,6.0,0.6,0.6,1.3,48,0.6,13,0.03258145363408521,-0.1484615384615384,0.46153846153846156,4,0.044444444444444446,0.455,0.75,2.0225213675213674
sell,all,2,6.0,0.7,0.6,1.3,48,0.6,13,0.03258145363408521,-0.1484615384615384,0.46153846153846156,4,0.044444444444444446,0.455,0.75,2.0225213675213674
sell,all,1,8.0,0.8,0.6,1.0,48,0.6,6,0.015037593984962405,0.3066666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0133333333333336
sell,all,1,8.0,0.8,0.6,1.3,48,0.6,6,0.015037593984962405,0.3066666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0133333333333336
sell,all,2,4.0,0.8,0.7,1.0,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,2,4.0,0.8,0.7,1.3,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,2,5.0,0.8,0.7,1.0,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,2,5.0,0.8,0.7,1.3,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,2,6.0,0.8,0.7,1.0,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,2,6.0,0.8,0.7,1.3,48,0.6,9,0.022556390977443608,0.3022222222222223,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0044444444444447
sell,all,1,8.0,0.6,0.7,1.0,48,0.6,6,0.015037593984962405,0.3016666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0033333333333334
sell,all,1,8.0,0.6,0.7,1.3,48,0.6,6,0.015037593984962405,0.3016666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0033333333333334
sell,all,1,8.0,0.7,0.7,1.0,48,0.6,6,0.015037593984962405,0.3016666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0033333333333334
sell,all,1,8.0,0.7,0.7,1.3,48,0.6,6,0.015037593984962405,0.3016666666666667,0.6666666666666666,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,2.0033333333333334
sell,all,3,8.0,0.8,0.6,1.0,48,0.6,11,0.02756892230576441,-0.16,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9994444444444444
sell,all,3,8.0,0.8,0.6,1.3,48,0.6,11,0.02756892230576441,-0.16,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9994444444444444
sell,all,1,6.0,0.6,0.6,1.0,48,0.6,11,0.02756892230576441,-0.1654545454545454,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9885353535353536
sell,all,1,6.0,0.6,0.6,1.3,48,0.6,11,0.02756892230576441,-0.1654545454545454,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9885353535353536
sell,all,1,6.0,0.7,0.6,1.0,48,0.6,11,0.02756892230576441,-0.1654545454545454,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9885353535353536
sell,all,1,6.0,0.7,0.6,1.3,48,0.6,11,0.02756892230576441,-0.1654545454545454,0.45454545454545453,4,0.044444444444444446,0.455,0.75,1.9885353535353536
sell,all,3,6.0,0.6,0.6,1.0,48,0.6,22,0.05513784461152882,-0.4622727272727273,0.3181818181818182,5,0.05555555555555555,0.5640000000000001,0.8,1.9510101010101013
sell,all,3,6.0,0.7,0.6,1.3,48,0.6,19,0.047619047619047616,-0.46842105263157885,0.3157894736842105,5,0.05555555555555555,0.5640000000000001,0.8,1.9387134502923982
sell,all,2,6.0,0.6,0.6,1.0,48,0.6,14,0.03508771929824561,-0.21999999999999995,0.42857142857142855,4,0.044444444444444446,0.455,0.75,1.8794444444444445
sell,all,2,6.0,0.7,0.6,1.0,48,0.6,14,0.03508771929824561,-0.21999999999999995,0.42857142857142855,4,0.044444444444444446,0.455,0.75,1.8794444444444445
sell,all,3,6.0,0.7,0.6,1.0,48,0.6,20,0.05012531328320802,-0.5025,0.3,5,0.05555555555555555,0.5640000000000001,0.8,1.870555555555556
sell,all,3,4.0,0.6,0.7,1.0,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,4.0,0.6,0.7,1.3,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,4.0,0.7,0.7,1.0,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,4.0,0.7,0.7,1.3,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,5.0,0.6,0.7,1.0,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,5.0,0.6,0.7,1.3,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,5.0,0.7,0.7,1.0,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,3,5.0,0.7,0.7,1.3,48,0.6,19,0.047619047619047616,-0.23631578947368412,0.42105263157894735,4,0.044444444444444446,0.455,0.75,1.8468128654970761
sell,all,2,8.0,0.8,0.6,1.0,48,0.6,8,0.020050125313283207,0.21625000000000003,0.625,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,1.8325000000000005
sell,all,2,8.0,0.8,0.6,1.3,48,0.6,8,0.020050125313283207,0.21625000000000003,0.625,3,0.03333333333333333,0.2733333333333334,0.6666666666666666,1.8325000000000005
sell,all,3,8.0,0.7,0.6,1.0,48,0.6,12,0.03007518796992481,-0.24499999999999997,0.4166666666666667,4,0.044444444444444446,0.455,0.75,1.8294444444444444
sell,all,3,8.0,0.7,0.6,1.3,48,0.6,12,0.03007518796992481,-0.24499999999999997,0.4166666666666667,4,0.044444444444444446,0.455,0.75,1.8294444444444444
