Time;SetupId;SignalTime;EntryTime;SignalBarTime;EntryBarTime;ExitBarTime;Symbol;Direction;StrategyName;ContextTF;PatternTF;EntryTF;SessionName;SignalPrice;EntryPrice;StopLoss;TakeProfit;RiskPoints;RewardPoints;RR;LotSize;PlannedRiskMoney;RiskPercent;PatternType;NecklinePrice;LeftPeakOrBottom;RightPeakOrBottom;FiboExtensionValue;ATRValue;SpreadPoints;ContextFilterPassed;FiboFilterPassed;ATRFilterPassed;SpreadFilterPassed;EntryReason;RejectReason;Result;ProfitMoney;ProfitR;MFE;MAE;MFE_R;MAE_R;HoldingBars;ExitReason;FilterMode;ContextFilterReason;IsExecutable;ContextEMAShort;ContextEMALong;ContextEMAShortAboveLong;ContextEMAShortSlopeATR;ContextEMALongSlopeATR;ContextPriceVsEMAShort;ContextPriceVsEMALong;HTFTrendState;PatternADX;EntryADX;PatternADXBucket;EntryADXBucket;PatternDIDirection;EntryDIDirection;PatternATR;EntryATR;PatternATRPercentile;EntryATRPercentile;PatternATRBucket;EntryATRBucket;SLDistanceATR;TPDistanceATR;DoubleTopBottomHeightATR;NecklineDistanceATR;RightPeakOrBottomDepthATR;LeftRightSymmetryRatio;BreakCandleBodyATR;BreakCandleClosePosition;BreakCandleDirectionStrength;BreakCandleStrengthBucket;ContextDirectionAligned;TrendAlignmentTag;EntryOpenCount;SameDirectionOpenCount;OppositeDirectionOpenCount;BarsSinceLastEntry;ApproximateDuplicateSetup;MFEReached05;MFEReached10;MFE05ThenSL;MFE10ThenSL;StopConditionTriggered;StopReason;DrawdownPercent;DrawdownR
2026.01.05 15:30:00;LONG_1767612000_156.867;2026.01.05 15:25:00;2026.01.05 15:30:00;2026.01.05 15:25:00;2026.01.05 15:30:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.9080000000;156.9260000000;156.7740000000;157.1540000000;152.0000000000;228.0000000000;1.5000000000;0.1000000000;9.7000000000;0.1000000000;double_bottom_neckline_break;156.8670000000;156.7710000000;156.7850000000;188.9437314906;0.0723571429;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.7156476475;156.4606118747;1;0.3444767444;0.2281748356;above;above;bullish;33.4447940691;35.7964285202;high;high;plus_di;plus_di;0.1072857143;0.0723571429;88.5000000000;86.5000000000;high_vol;high_vol;2.1006910168;3.1510365252;1.1332675222;0.5666337611;1.1332675222;0.8541666667;1.1609081935;0.8877551020;0.8571428571;high;1;TrendFollow;0;0;0;138;0;0;0;0;0;false;;0.1124736812;1.0000000000
2026.01.05 16:05:00;SHORT_1767611400_156.771;2026.01.05 16:00:00;2026.01.05 16:05:00;2026.01.05 16:00:00;2026.01.05 16:05:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7610000000;156.7610000000;156.8780000000;156.5860000000;117.0000000000;175.0000000000;1.4957264957;0.1300000000;9.7000000000;0.1000000000;double_top_neckline_break;156.7710000000;156.8740000000;156.8670000000;178.6771105309;0.0737142857;21.0000000000;1;1;1;1;double_top_neckline_close_break;;LIVE_ENTRY;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;1;156.7251097763;156.4745094483;1;0.2378579382;0.1830411147;above;above;bullish;29.5756327186;36.2169792817;middle;high;plus_di;minus_di;0.1076428571;0.0737142857;89.5000000000;88.0000000000;high_vol;high_vol;1.5872093023;2.3740310078;1.3023255814;0.1356589147;1.3023255814;0.9320388350;0.7189922481;0.0116279070;0.6162790698;high;0;CounterTrend;0;0;0;145;0;0;0;0;0;false;;0.1298696105;1.0000000000
2026.01.05 17:25:45;SHORT_1767611400_156.771;2026.01.05 16:00:00;2026.01.05 16:05:00;2026.01.05 16:00:00;2026.01.05 16:05:00;2026.01.05 17:25:00;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7610000000;156.7610000000;156.8780000000;156.5860000000;117.0000000000;175.0000000000;1.4957264957;0.1300000000;9.7000000000;0.1000000000;double_top_neckline_break;156.7710000000;156.8740000000;156.8670000000;178.6771105309;0.0737142857;21.0000000000;1;1;1;1;double_top_neckline_close_break;;WIN;14.5300000000;1.4979381443;1.4957264957;-0.8803418803;1.4957264957;-0.8803418803;16;take_profit;FILTER_ALL;fibo_and_atr;1;156.7251097763;156.4745094483;1;0.2378579382;0.1830411147;above;above;bullish;29.5756327186;36.2169792817;middle;high;plus_di;minus_di;0.1076428571;0.0737142857;89.5000000000;88.0000000000;high_vol;high_vol;1.5872093023;2.3740310078;1.3023255814;0.1356589147;1.3023255814;0.9320388350;0.7189922481;0.0116279070;0.6162790698;high;0;CounterTrend;0;0;0;145;0;1;1;0;0;false;;0.0000000000;0.0000000000
2026.01.05 18:30:00;SHORT_1767635700_156.443;2026.01.05 18:25:00;2026.01.05 18:30:00;2026.01.05 18:25:00;2026.01.05 18:30:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.4370000000;156.4380000000;156.6810000000;156.0730000000;243.0000000000;365.0000000000;1.5020576132;0.0600000000;9.3100000000;0.1000000000;double_top_neckline_break;156.4430000000;156.6550000000;156.6690000000;178.6771105309;0.0810000000;16.0000000000;1;1;1;1;double_top_neckline_close_break;break_candle_strength_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.7251097763;156.4745094483;1;0.2378579382;0.1830411147;above;above;bullish;27.9535821976;31.3336377378;middle;middle;minus_di;minus_di;0.1355000000;0.0810000000;99.0000000000;94.0000000000;high_vol;high_vol;3.0000000000;4.5061728395;2.6172839506;0.0740740741;2.7901234568;0.9380530973;0.3950617284;0.0000000000;0.5161290323;middle;0;CounterTrend;0;0;0;29;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 05:55:00;SHORT_1767677400_156.334;2026.01.06 05:50:00;2026.01.06 05:55:00;2026.01.06 05:50:00;2026.01.06 05:55:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.3270000000;156.3270000000;156.4390000000;156.1590000000;112.0000000000;168.0000000000;1.5000000000;0.1300000000;9.3100000000;0.1000000000;double_top_neckline_break;156.3340000000;156.4240000000;156.4310000000;178.6771105309;0.0501428571;19.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6388102749;156.4649470873;1;-0.2236566124;-0.0247821276;below;below;mixed;34.4136267620;18.0808259264;high;low;minus_di;plus_di;0.1117142857;0.0501428571;85.0000000000;43.0000000000;high_vol;normal_vol;2.2336182336;3.3504273504;1.7948717949;0.1396011396;1.9344729345;0.9278350515;0.1595441595;0.0833333333;0.2222222222;low;0;MixedTrend;0;0;0;166;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 06:10:00;SHORT_1767677400_156.334;2026.01.06 06:05:00;2026.01.06 06:10:00;2026.01.06 06:05:00;2026.01.06 06:10:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.3060000000;156.3060000000;156.4380000000;156.1080000000;132.0000000000;198.0000000000;1.5000000000;0.1100000000;9.2800000000;0.1000000000;double_top_neckline_break;156.3340000000;156.4240000000;156.4310000000;178.6771105309;0.0481428571;18.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6388102749;156.4649470873;1;-0.2236566124;-0.0247821276;below;below;mixed;33.6082987781;14.9711716789;high;low;minus_di;minus_di;0.1095714286;0.0481428571;81.5000000000;41.5000000000;high_vol;normal_vol;2.7418397626;4.1127596439;1.8694362018;0.5816023739;2.0148367953;0.9278350515;0.7893175074;0.3000000000;0.6333333333;high;0;MixedTrend;0;0;0;169;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 10:10:01;SHORT_1767691200_156.223;2026.01.06 10:05:00;2026.01.06 10:10:01;2026.01.06 10:05:00;2026.01.06 10:10:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.2060000000;156.2060000000;156.3760000000;155.9510000000;170.0000000000;255.0000000000;1.5000000000;0.0900000000;9.7800000000;0.1000000000;double_top_neckline_break;156.2230000000;156.3770000000;156.3650000000;178.6771105309;0.0750714286;18.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6181616773;156.4632628878;1;-0.1793001466;-0.0137719352;below;below;mixed;28.2686470257;19.4869148541;middle;low;minus_di;minus_di;0.0925714286;0.0750714286;59.5000000000;89.0000000000;normal_vol;high_vol;2.2645099905;3.3967649857;1.8915318744;0.2264509990;1.8915318744;0.9220779221;0.8392007612;0.4473684211;0.5526315789;high;0;MixedTrend;0;0;0;217;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 11:35:00;LONG_1767697800_156.381;2026.01.06 11:30:00;2026.01.06 11:35:00;2026.01.06 11:30:00;2026.01.06 11:35:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.4380000000;156.4580000000;156.2150000000;156.8230000000;243.0000000000;365.0000000000;1.5020576132;0.0600000000;9.3300000000;0.1000000000;double_bottom_neckline_break;156.3810000000;156.2230000000;156.2230000000;188.9437314906;0.0557142857;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6181616773;156.4632628878;1;-0.1793001466;-0.0137719352;below;below;mixed;28.5669542768;24.9191932178;middle;middle;minus_di;plus_di;0.1067142857;0.0557142857;75.5000000000;77.0000000000;high_vol;high_vol;4.3615384615;6.5512820513;2.8358974359;1.0230769231;2.8358974359;1.0000000000;1.4897435897;0.9655172414;0.9540229885;high;0;MixedTrend;0;0;0;234;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 11:55:00;LONG_1767697800_156.381;2026.01.06 11:50:00;2026.01.06 11:55:00;2026.01.06 11:50:00;2026.01.06 11:55:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;156.3880000000;156.4060000000;156.2140000000;156.6940000000;192.0000000000;288.0000000000;1.5000000000;0.0800000000;9.8300000000;0.1000000000;double_bottom_neckline_break;156.3810000000;156.2230000000;156.2230000000;188.9437314906;0.0586428571;19.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6181616773;156.4632628878;1;-0.1793001466;-0.0137719352;below;below;mixed;26.3841653026;25.5009209889;middle;middle;plus_di;plus_di;0.1100714286;0.0586428571;81.5000000000;80.5000000000;high_vol;high_vol;3.2740560292;4.9110840438;2.6942752741;0.1193666261;2.6942752741;1.0000000000;0.3580998782;0.7659574468;0.4468085106;middle;0;MixedTrend;0;0;0;238;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 15:05:00;LONG_1767708600_156.529;2026.01.06 15:00:00;2026.01.06 15:05:00;2026.01.06 15:00:00;2026.01.06 15:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.5470000000;156.5630000000;156.2810000000;156.9860000000;282.0000000000;423.0000000000;1.5000000000;0.0500000000;9.0200000000;0.1000000000;double_bottom_neckline_break;156.5290000000;156.2820000000;156.2890000000;188.9437314906;0.0561428571;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5945272318;156.4596055197;1;-0.1709804767;-0.0163528202;below;below;mixed;19.6720482129;28.3914644172;low;middle;plus_di;plus_di;0.0873571429;0.0561428571;42.0000000000;74.5000000000;normal_vol;high_vol;5.0229007634;7.5343511450;4.2748091603;0.3206106870;4.2748091603;0.9716599190;1.0152671756;0.7045454545;0.6477272727;high;0;MixedTrend;0;0;0;276;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 17:05:00;LONG_1767718200_156.470;2026.01.06 17:00:00;2026.01.06 17:05:00;2026.01.06 17:00:00;2026.01.06 17:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.5170000000;156.5350000000;156.3240000000;156.8510000000;211.0000000000;316.0000000000;1.4976303318;0.0700000000;9.4500000000;0.1000000000;double_bottom_neckline_break;156.4700000000;156.3440000000;156.3350000000;188.9437314906;0.0742142857;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5725722574;156.4558562836;1;-0.1763659653;-0.0242052590;below;below;mixed;14.6973449826;15.4786988397;low;low;plus_di;plus_di;0.0990714286;0.0742142857;61.0000000000;95.5000000000;normal_vol;high_vol;2.8431183831;4.2579403272;1.6977863330;0.6333012512;1.8190567854;0.9333333333;1.5899903754;0.7594936709;0.7468354430;high;0;MixedTrend;0;0;0;300;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 20:40:00;LONG_1767729600_156.734;2026.01.06 20:35:00;2026.01.06 20:40:00;2026.01.06 20:35:00;2026.01.06 20:40:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.7370000000;156.7530000000;156.6610000000;156.8910000000;92.0000000000;138.0000000000;1.5000000000;0.1700000000;9.9800000000;0.1000000000;double_bottom_neckline_break;156.7340000000;156.6640000000;156.6650000000;188.9437314906;0.0262142857;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5831844233;156.4648030960;1;-0.0895704327;0.0039441951;above;above;mixed;19.6800261542;21.7142737112;low;low;minus_di;plus_di;0.0817142857;0.0262142857;28.0000000000;0.5000000000;low_vol;low_vol;3.5095367847;5.2643051771;2.6321525886;0.1144414169;2.6321525886;0.9857142857;0.2288828338;1.0000000000;0.7500000000;low;0;MixedTrend;0;0;0;343;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 22:00:00;SHORT_1767731700_156.658;2026.01.06 21:55:00;2026.01.06 22:00:00;2026.01.06 21:55:00;2026.01.06 22:00:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;late_us;156.6240000000;156.6240000000;156.7410000000;156.4480000000;117.0000000000;176.0000000000;1.5042735043;0.1300000000;9.7000000000;0.1000000000;double_top_neckline_break;156.6580000000;156.7340000000;156.7370000000;178.6771105309;0.0237142857;18.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5831844233;156.4648030960;1;-0.0895704327;0.0039441951;above;above;mixed;23.0266729705;28.7217235797;middle;middle;minus_di;minus_di;0.0493571429;0.0237142857;1.0000000000;6.5000000000;low_vol;low_vol;4.9337349398;7.4216867470;3.2048192771;1.4337349398;3.3313253012;0.9620253165;2.1084337349;0.3055555556;0.6944444444;high;0;MixedTrend;0;0;0;359;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 23:15:00;SHORT_1767731700_156.658;2026.01.06 23:10:00;2026.01.06 23:15:00;2026.01.06 23:10:00;2026.01.06 23:15:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;late_us;156.6410000000;156.6420000000;156.7410000000;156.4930000000;99.0000000000;149.0000000000;1.5050505051;0.1500000000;9.4700000000;0.1000000000;double_top_neckline_break;156.6580000000;156.7340000000;156.7370000000;178.6771105309;0.0262142857;17.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5831844233;156.4648030960;1;-0.0895704327;0.0039441951;above;above;mixed;30.0715384023;25.3898216213;middle;middle;minus_di;plus_di;0.0465714286;0.0262142857;2.0000000000;9.0000000000;low_vol;low_vol;3.7765667575;5.6839237057;2.8991825613;0.6485013624;3.0136239782;0.9620253165;0.9155313352;0.3333333333;0.6666666667;high;0;MixedTrend;0;0;0;374;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 23:40:00;SHORT_1767731700_156.658;2026.01.06 23:35:00;2026.01.06 23:40:00;2026.01.06 23:35:00;2026.01.06 23:40:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;late_us;156.6510000000;156.6460000000;156.7410000000;156.5030000000;95.0000000000;143.0000000000;1.5052631579;0.1600000000;9.7000000000;0.1000000000;double_top_neckline_break;156.6580000000;156.7340000000;156.7370000000;178.6771105309;0.0264285714;25.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5831844233;156.4648030960;1;-0.0895704327;0.0039441951;above;above;mixed;28.4311711944;17.8897069700;middle;low;minus_di;plus_di;0.0470714286;0.0264285714;3.0000000000;13.0000000000;low_vol;low_vol;3.5945945946;5.4108108108;2.8756756757;0.2648648649;2.9891891892;0.9620253165;0.5675675676;0.2500000000;0.7500000000;high;0;MixedTrend;0;0;0;379;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.06 23:55:00;SHORT_1767731700_156.658;2026.01.06 23:50:00;2026.01.06 23:55:00;2026.01.06 23:50:00;2026.01.06 23:55:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;late_us;156.6560000000;156.6560000000;156.7410000000;156.5290000000;85.0000000000;127.0000000000;1.4941176471;0.1800000000;9.7600000000;0.1000000000;double_top_neckline_break;156.6580000000;156.7340000000;156.7370000000;178.6771105309;0.0266428571;31.0000000000;1;1;1;0;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5831844233;156.4648030960;1;-0.0895704327;0.0039441951;above;above;mixed;26.4097231698;14.5665699798;middle;low;minus_di;plus_di;0.0460714286;0.0266428571;1.0000000000;15.5000000000;low_vol;low_vol;3.1903485255;4.7667560322;2.8525469169;0.0750670241;2.9651474531;0.9620253165;0.4504021448;0.0000000000;0.7058823529;middle;0;MixedTrend;0;0;0;382;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 00:05:00;SHORT_1767743400_156.631;2026.01.07 00:00:00;2026.01.07 00:05:00;2026.01.07 00:00:00;2026.01.07 00:05:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.5920000000;156.5920000000;156.6780000000;156.4630000000;86.0000000000;129.0000000000;1.5000000000;0.1800000000;9.8800000000;0.1000000000;double_top_neckline_break;156.6310000000;156.6730000000;156.6730000000;178.6771105309;0.0342142857;81.0000000000;1;1;1;0;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5910716211;156.4726931707;1;-0.0088784272;0.0336258238;above;above;flat;24.6578015485;14.2121627327;middle;low;minus_di;minus_di;0.0441428571;0.0342142857;0.5000000000;25.5000000000;low_vol;low_vol;2.5135699374;3.7703549061;1.2275574113;1.1398747390;1.2275574113;1.0000000000;0.3799582463;0.8219178082;0.1780821918;middle;0;MixedTrend;0;0;0;384;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 01:40:00;LONG_1767749100_156.673;2026.01.07 01:35:00;2026.01.07 01:40:00;2026.01.07 01:35:00;2026.01.07 01:40:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.6780000000;156.6960000000;156.6280000000;156.7980000000;68.0000000000;102.0000000000;1.5000000000;0.2300000000;9.9900000000;0.1000000000;double_bottom_neckline_break;156.6730000000;156.6310000000;156.6320000000;188.9437314906;0.0255714286;18.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5910716211;156.4726931707;1;-0.0088784272;0.0336258238;above;above;flat;24.4630826746;24.8019295928;middle;middle;minus_di;plus_di;0.0499285714;0.0255714286;5.5000000000;9.5000000000;low_vol;low_vol;2.6592178771;3.9888268156;1.6033519553;0.1955307263;1.6033519553;0.9761904762;1.0167597765;0.6500000000;0.6500000000;high;0;MixedTrend;0;0;0;403;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 02:05:00;LONG_1767749100_156.673;2026.01.07 02:00:00;2026.01.07 02:05:00;2026.01.07 02:00:00;2026.01.07 02:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.7460000000;156.7630000000;156.6250000000;156.9700000000;138.0000000000;207.0000000000;1.5000000000;0.1100000000;9.6900000000;0.1000000000;double_bottom_neckline_break;156.6730000000;156.6310000000;156.6320000000;188.9437314906;0.0439285714;17.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5910716211;156.4726931707;1;-0.0088784272;0.0336258238;above;above;flat;21.5814175552;23.5953106962;low;middle;plus_di;plus_di;0.0527857143;0.0439285714;7.5000000000;49.5000000000;low_vol;normal_vol;3.1414634146;4.7121951220;0.9333333333;1.6617886179;0.9333333333;0.9761904762;2.0032520325;0.9151515152;0.5333333333;high;0;MixedTrend;0;0;0;408;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 05:00:00;SHORT_1767761100_156.677;2026.01.07 04:55:00;2026.01.07 05:00:00;2026.01.07 04:55:00;2026.01.07 05:00:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;asia;156.6390000000;156.6400000000;156.7240000000;156.5140000000;84.0000000000;126.0000000000;1.5000000000;0.1800000000;9.6500000000;0.1000000000;double_top_neckline_break;156.6770000000;156.7230000000;156.7180000000;178.6771105309;0.0415714286;17.0000000000;1;1;1;1;double_top_neckline_close_break;pattern_adx_bucket_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.6025886096;156.4820777522;1;0.0785768382;0.0686425880;above;above;bullish;15.8635080166;15.6428143212;low;low;minus_di;minus_di;0.0947142857;0.0415714286;51.5000000000;47.0000000000;normal_vol;normal_vol;2.0206185567;3.0309278351;0.9862542955;0.9140893471;0.9862542955;0.8913043478;1.4432989691;0.0547945205;0.8219178082;high;0;CounterTrend;0;0;0;443;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 15:20:00;SHORT_1767796800_156.492;2026.01.07 15:15:00;2026.01.07 15:20:00;2026.01.07 15:15:00;2026.01.07 15:20:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.4550000000;156.4550000000;156.5610000000;156.2960000000;106.0000000000;159.0000000000;1.5000000000;0.1400000000;9.4800000000;0.1000000000;double_top_neckline_break;156.4920000000;156.5570000000;156.5540000000;178.6771105309;0.0446428571;17.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5693616509;156.4771713507;1;-0.0579484428;0.0119531973;below;below;mixed;15.6148253039;14.6516952967;low;low;plus_di;minus_di;0.0567142857;0.0446428571;10.5000000000;67.5000000000;low_vol;normal_vol;2.3744000000;3.5616000000;1.3888000000;0.8288000000;1.3888000000;0.9538461538;2.2848000000;0.3503184713;0.6496815287;high;0;MixedTrend;0;0;0;567;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 15:35:00;SHORT_1767798600_156.425;2026.01.07 15:30:00;2026.01.07 15:35:00;2026.01.07 15:30:00;2026.01.07 15:35:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.3930000000;156.3930000000;156.5890000000;156.0990000000;196.0000000000;294.0000000000;1.5000000000;0.0700000000;8.7600000000;0.1000000000;double_top_neckline_break;156.4250000000;156.5780000000;156.5810000000;178.6771105309;0.0557142857;17.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5693616509;156.4771713507;1;-0.0579484428;0.0119531973;below;below;mixed;14.5356752074;15.2990554270;low;low;minus_di;minus_di;0.0650000000;0.0557142857;19.0000000000;90.0000000000;low_vol;high_vol;3.5179487179;5.2769230769;2.7461538462;0.5743589744;2.8000000000;0.9807692308;0.8974358974;0.2125000000;0.6250000000;high;0;MixedTrend;0;0;0;570;0;0;0;0;0;false;;0.0000000000;0.0000000000
2026.01.07 15:45:00;SHORT_1767798600_156.425;2026.01.07 15:40:00;2026.01.07 15:45:00;2026.01.07 15:40:00;2026.01.07 15:45:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;new_york;156.4030000000;156.4030000000;156.5900000000;156.1220000000;187.0000000000;281.0000000000;1.5026737968;0.0800000000;9.5500000000;0.1000000000;double_top_neckline_break;156.4250000000;156.5780000000;156.5810000000;178.6771105309;0.0585000000;18.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;156.5693616509;156.4771713507;1;-0.0579484428;0.0119531973;below;below;mixed;15.5415267096;20.1273061227;low;low;minus_di;minus_di;0.0676428571;0.0585000000;23.5000000000;93.0000000000;low_vol;high_vol;3.1965811966;4.8034188034;2.6153846154;0.3760683761;2.6666666667;0.9807692308;0.4102564103;0.6438356164;0.3287671233;middle;0;MixedTrend;0;0;0;572;0;0;0;0;0;false;;0.0000000000;0.0000000000
