session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
ny_open,1,3.0,0.45,0.7,10.0,100.0,9,0.026165960024227743,0.08370370370370374,0.6666666666666666,4,0.07145515444733905,0.21666666666666673,0.75,0.22780726607891968
ny_open,1,3.0,0.45,0.65,12.0,100.0,9,0.026165960024227743,0.082962962962963,0.6666666666666666,4,0.07145515444733905,0.21666666666666673,0.75,0.22765911793077154
ny,2,0.0,0.55,0.6,14.0,65.0,17,0.04912161009721986,0.05254901960784319,0.6470588235294118,4,0.1428217208033722,0.22166666666666673,0.75,0.22743706711748324
ny,2,1.0,0.55,0.6,14.0,65.0,17,0.04912161009721986,0.05254901960784319,0.6470588235294118,4,0.1428217208033722,0.22166666666666673,0.75,0.22743706711748324
all,1,0.0,0.7,0.6,14.0,65.0,29,0.07482060791743933,-0.17885057471264368,0.5172413793103449,5,0.12339331619537275,0.31066666666666676,0.8,0.2248560756064764
all,1,1.0,0.7,0.6,14.0,65.0,29,0.07482060791743933,-0.17885057471264368,0.5172413793103449,5,0.12339331619537275,0.31066666666666676,0.8,0.2248560756064764
ny_open,1,2.0,0.7,0.6,14.0,100.0,21,0.06069120539477381,-0.1692063492063492,0.5238095238095238,5,0.0893189430591738,0.30666666666666675,0.8,0.22248744742816115
ny_open,1,3.0,0.7,0.7,14.0,100.0,15,0.043609933373712904,-0.15466666666666667,0.5333333333333333,5,0.0893189430591738,0.30666666666666675,0.8,0.22245532000807597
ny_open,1,2.0,0.7,0.7,14.0,100.0,17,0.04942459115687462,-0.15999999999999998,0.5294117647058824,5,0.0893189430591738,0.30666666666666675,0.8,0.2223555064666691
ny_open,1,3.0,0.7,0.6,14.0,100.0,19,0.05491109059527154,-0.16596491228070173,0.5263157894736842,5,0.0893189430591738,0.30666666666666675,0.8,0.22210502513659822
all,1,0.0,0.7,0.6,8.0,65.0,34,0.08772071273079093,-0.20862745098039215,0.5,5,0.12339331619537275,0.31066666666666676,0.8,0.2206186523500798
all,1,0.0,0.7,0.6,10.0,65.0,34,0.08772071273079093,-0.20862745098039215,0.5,5,0.12339331619537275,0.31066666666666676,0.8,0.2206186523500798
all,1,1.0,0.7,0.6,8.0,65.0,34,0.08772071273079093,-0.20862745098039215,0.5,5,0.12339331619537275,0.31066666666666676,0.8,0.2206186523500798
all,1,1.0,0.7,0.6,10.0,65.0,34,0.08772071273079093,-0.20862745098039215,0.5,5,0.12339331619537275,0.31066666666666676,0.8,0.2206186523500798
ny,2,2.0,0.55,0.6,14.0,65.0,16,0.046232103620912804,0.012916666666666708,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21782975405751595
ny,2,3.0,0.55,0.6,14.0,65.0,16,0.046232103620912804,0.012916666666666708,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21782975405751595
ny_open,1,0.0,0.45,0.65,8.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,0.0,0.45,0.65,10.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,1.0,0.45,0.65,8.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,1.0,0.45,0.65,10.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,2.0,0.45,0.65,8.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,2.0,0.45,0.65,10.0,100.0,11,0.031980617807389464,0.03151515151515156,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.21701733568269008
ny_open,1,0.0,0.45,0.6,12.0,100.0,11,0.031980617807389464,0.030303030303030318,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.2167749114402658
