feature,horizon,train_pearson,train_spearman,test_pearson,test_spearman,abs_consistency
ret_3,3,0.0006998674367211729,-0.011001031214160874,-0.021963262591489396,-0.013704738097820194,0.011001031214160874
roc_atr_6,6,-0.0003585594358314047,-0.011425313536862738,-0.0072976055137398245,-0.01093760164871436,0.01093760164871436
spread_acceleration_3,6,0.002977472465560824,-0.010839572029854977,-0.006805140737607007,-0.025547424757564885,0.010839572029854977
breakout_persist_down_3,12,0.004686313019262485,0.01128196603124479,0.014148745947216887,0.010797169317534739,0.010797169317534739
ret_3,12,-0.0011081492131252944,-0.010795596571773312,-0.00848290173305868,-0.01247980108806899,0.010795596571773312
stoch_d,3,-0.007440130326021067,-0.01382994536869218,-0.014480513679216133,-0.010759439840337816,0.010759439840337816
macd_line_atr,12,0.005362614030889755,-0.010715722225634314,-0.06538975443157971,-0.062023990669426744,0.010715722225634314
ema_gap_10_20,3,-0.003099956952398101,-0.010645457911424502,-0.026118172364339217,-0.024563482224851895,0.010645457911424502
macd_hist,6,-0.012129333456919392,-0.015594743466901397,0.010083263690952578,0.010643149409327724,0.010643149409327724
spread_change_1,6,0.0009070350976059915,-0.010424495029631907,-0.012675668116997963,-0.018603684923078814,0.010424495029631907
ret_1,6,-0.0036857965619214554,-0.01306614288113877,-0.02120883648969188,-0.010417049622425838,0.010417049622425838
ret_6,6,0.0006658696369847682,-0.01040790007932977,-0.011272272316566852,-0.013400757762622704,0.01040790007932977
rsi7,6,-0.0013154415203629605,-0.010281107144499849,-0.010885977183780458,-0.011975079198122927,0.010281107144499849
breakout_persist_up_6,12,-0.00918314524826847,-0.01019813340468716,-0.014947693448348329,-0.015052977348044026,0.01019813340468716
macd_line_atr,3,-0.0013470539249049447,-0.010146021391200272,-0.030303730737610262,-0.029494768694671165,0.010146021391200272
roc_atr_3,6,-0.0018350969088865255,-0.01010480021349177,-0.01508803786579312,-0.01165829961262909,0.01010480021349177
ema50_slope_6,6,0.0012001485741946843,-0.010050892775099808,-0.039559855618802854,-0.04220272357142883,0.010050892775099808
breakout_down_24,12,0.006362506151737089,0.010024398124907094,0.030137938454483072,0.030704139274154215,0.010024398124907094
breakout_persist_up_3,12,-0.00831063133167339,-0.010237304335739153,-0.008318371699936431,-0.009620233618401211,0.009620233618401211
range_compression_24,6,0.010322774112512926,0.009437369556348872,-0.023833779305233626,-0.0197958019452383,0.009437369556348872
tick_flow_signed_3,3,-0.007302958823496707,-0.009430868713148584,-0.011786432453301425,-0.009903350476263032,0.009430868713148584
stoch_spread,6,-0.007356475124132706,-0.009998592467478525,-0.0060245751529634595,-0.009366878071538146,0.009366878071538146
adx14,3,0.010316896983622589,0.0090599877532298,-3.3297913779865424e-05,-0.009560191969941735,0.0090599877532298
breakout_down_12,12,0.004160057193164225,0.008899952178654866,0.014640591800287294,0.014324016853308055,0.008899952178654866
spread_change_3,12,0.021249453654218216,-0.00927816588401989,0.01198584211004599,-0.008890733440915006,0.008890733440915006
ret_3,6,0.0019981713577587644,-0.008742389422886443,-0.01888597284276412,-0.013097625447738655,0.008742389422886443
spread_points,3,0.03931406399363101,-0.0089509502829985,0.04046436809666886,-0.008705216015111662,0.008705216015111662
spread_price,3,0.03931406399363107,-0.0089509502829985,0.04046436809666888,-0.008705216015111662,0.008705216015111662
roc_atr_12,3,-0.01079741593341862,-0.014924793552621092,-0.011996729251903478,-0.008701371527127142,0.008701371527127142
close_location,12,-0.008283833496381758,-0.01135978008025991,-0.009433974645652647,-0.008637387534630317,0.008637387534630317
breakout_followthrough_down,6,-0.0005685253481473197,0.00856080856167379,0.01627983923266473,0.008488959898039855,0.008488959898039855
ret_24,3,0.0013537819866323408,-0.008484775585815705,-0.018638647949553215,-0.02368805304986887,0.008484775585815705
spread_points,12,0.07453419287270081,0.008439550858966501,0.11140539349881037,0.04546510346210784,0.008439550858966501
spread_price,12,0.07453419287270084,0.008439550858966501,0.11140539349881033,0.04546510346210784,0.008439550858966501
low_break_12,3,-0.00991844824092996,-0.01882299301189461,-0.012154960337364728,-0.008380999398318127,0.008380999398318127
rsi7,3,-0.0018691342642396757,-0.008374855731562044,-0.013431379420478319,-0.017002897174116984,0.008374855731562044
ema_gap_50_100,12,0.0033185827053989095,0.0082845869059636,-0.007621191152647844,-0.02160256046377827,0.0082845869059636
tick_volume_z,12,-0.0024400073141970235,0.011193200157509244,0.009518832405599538,0.00819143867151347,0.00819143867151347
ret_12,6,-0.002191128793855426,-0.014693704538150767,-0.006830898780590947,-0.008190086319879657,0.008190086319879657
breakout_persist_down_6,3,0.0012139844026348432,0.008671336990280746,0.005377992762124178,0.008155316759657558,0.008155316759657558
spread_change_1,3,0.0006038045141632452,-0.008098780145856943,-0.004195022699526636,-0.012607875333519227,0.008098780145856943
spread_acceleration_3,3,4.2528729775283345e-05,-0.008762291078332594,0.007121280005445467,-0.008084824704002467,0.008084824704002467
tick_volume_change_1,12,0.0027125949132215397,0.008058254682566752,0.0336995999615017,0.015093633893379964,0.008058254682566752
ema50_slope_6,3,-0.0005115316296539717,-0.007932597720982962,-0.027652968897520017,-0.029775520650162927,0.007932597720982962
stoch_spread,3,-0.01199657874029029,-0.011128349560911095,-0.00787453363970196,-0.007905316930556914,0.007905316930556914
ret_24,6,0.003451036062354101,-0.007731885083242668,-0.02128691332324531,-0.02939971183493793,0.007731885083242668
atr_pct,12,0.009014854542510251,0.007589594192832991,-0.02363397064998706,-0.01280185827190229,0.007589594192832991
breakout_persist_down_3,6,0.00011188682081516058,0.008555720721956183,0.007978609172880794,0.007557409481415175,0.007557409481415175
body_atr,3,-0.009294826083393907,-0.013543790200963773,-0.01485999312855984,-0.007404353457923135,0.007404353457923135
breakout_followthrough_up,12,0.00174104452335433,-0.009969527999228548,-0.005630237029412037,-0.007383493111292169,0.007383493111292169
ret_1,3,-0.0074182661664914,-0.012200589594460116,-0.02569581362044525,-0.007360425378389934,0.007360425378389934
breakout_up_12,3,-0.004232238829520628,-0.0074234940114198894,0.005401211932862527,0.00735351784778317,0.00735351784778317
ema50_slope_6,12,0.005874051463623819,-0.007338571850301751,-0.05706507929484471,-0.05908805749586334,0.007338571850301751
tick_volume_rel10,3,0.019783692876362967,0.007138319832737885,0.026744705263097374,0.025730622826465575,0.007138319832737885
lower_wick_share,12,-0.009075453304913064,-0.010616257809659621,-0.0045674625043912115,-0.0068745166509651045,0.0068745166509651045
bb_width,3,0.005954824616348472,0.0068724920978069926,-0.008071523141675255,-0.008953862778356319,0.0068724920978069926
body_atr,12,-0.0030102763477934404,-0.008765385878998416,-0.008219410891007277,-0.006790910185260154,0.006790910185260154
range_atr,3,0.00830258702663866,0.006728627809591088,0.01656576300710586,0.014198157521548578,0.006728627809591088
ret_12,3,-0.002441179219654015,-0.01239236873011589,-0.008859228984451075,-0.0063913402497848435,0.0063913402497848435
range_atr,6,0.008048078674406399,0.006300578090348196,0.010602205504506426,0.009790436471668296,0.006300578090348196
tick_volume_change_3,6,0.014114715543255578,0.006187444052978296,0.03797480471943262,0.02789530284134484,0.006187444052978296
ret_1,12,-0.0024731281684507497,-0.008854660005172165,-0.010350460924280335,-0.006178990641486706,0.006178990641486706
upper_wick_share,6,0.005512451412204487,0.006177234800199023,0.011287149880204949,0.013192234924653403,0.006177234800199023
tick_volume_z,6,0.002606447866560224,0.0060447050795331995,0.014089108804119658,0.007528890390791793,0.0060447050795331995
macd_hist,3,-0.008224169657602915,-0.010667171189135717,0.007433691100771531,0.00553574064957073,0.00553574064957073
range_compression_24,3,0.007046387273992705,0.00546977236375675,-0.011302409590821011,-0.01171685472600035,0.00546977236375675
spread_acceleration_3,12,-0.001161724970348253,-0.005307689350169945,-0.009920661103745091,-0.012652561179643316,0.005307689350169945
ema_gap_20_50,3,0.0016312607670326675,-0.0049744342792579265,-0.03052785082503336,-0.03305785174943855,0.0049744342792579265
low_break_12,6,-0.008591945135580053,-0.016995770758074492,-0.009438356833522366,-0.004799230282113799,0.004799230282113799
range_compression_12,12,0.010526971751112859,0.014503175074878239,-0.017226274614090487,0.004723469141337174,0.004723469141337174
spread_change_1,12,0.010938686111768407,-0.0048838347946155115,0.004269933745881213,-0.004389670519157152,0.004389670519157152
tick_flow_signed_3,6,-0.0054077406244781604,-0.004274133789997215,-0.007563635730835556,-0.006259840454288151,0.004274133789997215
breakout_persist_up_6,6,-0.013897127582126502,-0.011218692738932464,-0.007159167958846144,-0.003946595377277204,0.003946595377277204
tick_volume_z,3,0.0030986610952352515,0.003932745063611064,0.010163883270347944,0.005107016410563969,0.003932745063611064
spread_points,6,0.055991945340617966,0.0038805934796727094,0.06678258451216518,0.017191444736960663,0.0038805934796727094
spread_price,6,0.05599194534061797,0.0038805934796727094,0.06678258451216511,0.017191444736960663,0.0038805934796727094
ema_gap_20_50,12,0.011477429653361392,0.0038397910078829403,-0.048998686064053186,-0.057436168509546005,0.0038397910078829403
range_atr,12,0.012174834343388992,0.003802775057760214,0.002005337729616692,0.00972522704137988,0.003802775057760214
breakout_followthrough_up,3,0.008986625222665932,-0.003709380838911752,-0.0006832895766696228,0.00419474345539239,0.003709380838911752
spread_z,3,-0.0297061324200924,0.006686626637446469,-0.06102371633521889,-0.0035385816476652273,0.0035385816476652273
ema_gap_20_50,6,0.005003078506658064,-0.003439370595219077,-0.0412850603619912,-0.045972568650081494,0.003439370595219077
breakout_up_24,3,-0.001534103505163079,-0.0038915420285205895,0.0033486648657039633,0.003279112348166718,0.003279112348166718
breakout_persist_down_6,6,-0.004887891409188011,0.0032364551678902326,0.003263806740908365,0.005597469870858123,0.0032364551678902326
tick_acceleration_3,3,0.011455033459067784,0.007520428711492302,0.0015181487324803502,-0.003226946947911264,0.003226946947911264
ema_gap_50_100,6,0.0015055075962756511,0.0031495466567359204,-0.016727025496192562,-0.018759338466488123,0.0031495466567359204
tick_volume_change_3,3,0.014453860243918622,0.0031044430860180084,0.00645192530252685,0.009789339993008976,0.0031044430860180084
atr_pct,6,0.008872984425977342,0.002797802720218239,-0.014299267328122811,-0.00969189847756193,0.002797802720218239
stoch_spread,12,-0.0048086706779287315,-0.007132651295725349,0.0016268217699924332,-0.0026403376893064877,0.0026403376893064877
spread_atr,6,0.04931246434144542,0.0025722064130759424,0.04820154466082316,0.021496123339215134,0.0025722064130759424
range_compression_12,6,0.006423599733011187,0.002532340891358343,-0.004625531944447694,0.012050984965107227,0.002532340891358343
tick_volume_change_1,6,0.004389857379660422,0.0025169526860071532,0.03333429482749937,0.010273199807240787,0.0025169526860071532
atr_pct,3,0.007507625957920183,0.0020889274464594193,-0.007723630204262074,-0.010825326901119548,0.0020889274464594193
tick_flow_signed_3,12,-0.0016868650812203853,-0.0020681021604967587,-0.01123658377531347,-0.0055303308587257086,0.0020681021604967587
breakout_persist_up_3,6,-0.006974162819198643,-0.008231796237845026,-0.006619486421592597,-0.002032129072260004,0.002032129072260004
lower_wick_share,6,-0.011609679202318016,-0.009453441015134767,-0.0048490798450622425,-0.0019126924826941456,0.0019126924826941456
breakout_persist_up_3,3,-0.000701159056084128,-0.004287823235547733,-0.0012948762338907476,0.0018750875732087776,0.0018750875732087776
spread_atr,3,0.03540021380482017,-0.0017741983921759376,0.021074282310026338,0.015934493309944765,0.0017741983921759376
tick_acceleration_3,12,0.002856483787684383,0.0016337845148431882,-0.002739112058164023,-0.0045461847053346535,0.0016337845148431882
breakout_up_24,6,-0.0025858653284652447,-0.00539933609818226,-0.002264531791878423,-0.0016293665200292154,0.0016293665200292154
tick_acceleration_3,6,0.003040613632885985,0.0014174780957909483,-0.0034399018098691244,-0.004274163546739733,0.0014174780957909483
upper_wick_share,12,0.0026846160483046644,0.0033526792032301184,0.001960484802365558,-0.0010847028905010656,0.0010847028905010656
breakout_persist_up_6,3,-0.007054624971230499,-0.006062331643309682,-0.005552727032566451,-0.0009888372901069099,0.0009888372901069099
breakout_followthrough_up,6,0.007720574146474388,-0.007560510809319364,-0.002208218635206108,0.0008234314379447666,0.0008234314379447666
ema_gap_50_100,3,0.00027355910372315353,0.0007816040241759749,-0.014829137137020628,-0.01368364255885244,0.0007816040241759749
upper_wick_share,3,0.005271569103535029,0.006532996712298655,0.0020853048879600866,0.0006811062628294435,0.0006811062628294435
ret_24,12,0.00865146612347518,-0.0006036452356433307,-0.029888045747341413,-0.04347053207113309,0.0006036452356433307
breakout_up_12,12,-0.006124432192047003,-0.008497645923717188,-0.003806404320330543,-0.0005556953828028292,0.0005556953828028292
range_compression_12,3,0.004809824853710264,0.0005137384428849053,-0.0006351526898417247,0.006283744080504421,0.0005137384428849053
breakout_up_24,12,-0.0038457991907708596,-0.006069885713352334,-0.0014650808935213133,0.0004174545195471877,0.0004174545195471877
tick_volume_change_1,3,0.011084722086824969,0.0002996572373689861,0.014850538439599706,0.006894636533970795,0.0002996572373689861
spread_atr,12,0.0629100155328932,0.00027526628570376596,0.09831975027994753,0.03120742034666902,0.00027526628570376596
breakout_up_12,6,-0.004248821199250508,-0.008053875195626352,-0.002821994245962485,0.00018168639870405352,0.00018168639870405352
macd_hist,12,-0.02060595862773526,-0.023562268946936245,-0.009787996780803712,1.0015965001132696e-05,1.0015965001132696e-05
