period_id,variant,required_light_bucket,wave1_quality_pass_bucket,m15_wave1_impulse_bucket,m15_wave1_body_efficiency_bucket,m15_wave1_overlap_bucket,m15_wave1_break_quality,m15_wave1_speed_bucket,m15_wave1_follow_through_bucket,m15_wave1_obstacle_clearance_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,blocked,45,11,0.24444444444444444,-150.56999999999996,236.91,-387.47999999999996,0.6114122019200992,-6.736800000000001,-0.14970666666666668,0.6067089723456303,177.04999999999998,1.7704999999999997,-0.8504377294549561,5,0.1111111111111111,7,0.15555555555555556,33,0.7333333333333333,0.6628066666666667,0.5905644444444444,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,room_available,3,0,0.0,-29.47,0,-29.47,0.0,-1.3105000000000002,-0.4368333333333334,0.0,29.47,0.2947,-1.0,0,0.0,0,0.0,3,1.0,0.6969,0.5548333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,32,7,0.21875,-141.97999999999996,136.0,-277.97999999999996,0.48924383049140235,-6.1053999999999995,-0.19079374999999998,0.5056876604082162,152.55999999999997,1.5255999999999996,-0.930650235972732,5,0.15625,4,0.125,23,0.71875,0.546778125,0.5583812499999999,0.46875,0.3125,0.1875,0.125,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,weak_break,normal,normal_hold,blocked,3,1,0.3333333333333333,15.770000000000001,31.02,-15.25,2.0340983606557375,0.5786,0.19286666666666666,1.8031649083842312,15.249999999999998,0.1525,1.034098360655738,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.8508333333333332,0.35126666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,weak_break,too_old,normal_hold,blocked,6,0,0.0,-32.66,0,-32.66,0.0,-1.4121000000000001,-0.23535000000000003,0.0,32.66,0.3266,-1.0,0,0.0,0,0.0,6,1.0,0.6658833333333333,0.41025000000000006,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,weak_break,too_slow,normal_hold,blocked,4,1,0.25,-1.7600000000000016,29.71,-31.47,0.944073721004131,-0.19689999999999996,-0.04922499999999999,0.8684614870732849,31.470000000000002,0.3147,-0.055926278995869126,0,0.0,1,0.25,3,0.75,0.707675,0.539075,0.75,0.25,0.25,0.25,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,normal,normal_break,too_old,normal_hold,blocked,2,0,0.0,-31.5,0,-31.5,0.0,-1.375,-0.6875,0.0,31.5,0.315,-1.0,0,0.0,0,0.0,2,1.0,0.39440000000000003,0.6896,0.5,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,normal,strong_break,normal,normal_hold,blocked,3,2,0.6666666666666666,27.310000000000002,37.32,-10.01,3.7282717282717286,1.1522999999999999,0.38409999999999994,3.409157432573698,10.009999999999998,0.10009999999999997,2.728271728271729,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6025333333333333,0.3788,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,normal,strong_break,too_old,normal_hold,blocked,9,5,0.5555555555555556,37.70000000000001,92.79,-55.089999999999996,1.684334724995462,1.6842999999999997,0.18714444444444442,1.7017624265655595,34.16,0.34159999999999996,1.1036299765807966,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.8521222222222222,0.5604888888888888,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,normal,strong_break,too_slow,normal_hold,blocked,6,1,0.16666666666666666,-3.030000000000001,28.89,-31.92,0.9050751879699248,-0.11830000000000013,-0.019716666666666688,0.9168774592467677,28.42,0.2842,-0.10661505981703029,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.4890666666666667,0.40893333333333337,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,blocked,6,1,0.16666666666666666,-22.84,28.86,-51.699999999999996,0.558220502901354,-1.0194999999999999,-0.16991666666666663,0.5615808033026577,39.43,0.39430000000000004,-0.5792543748414912,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.5766000000000001,0.5928666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,room_available,1,1,1.0,28.73,28.73,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3226,0.4135,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,normal_break,too_slow,normal_hold,blocked,1,0,0.0,-23.84,0,-23.84,0.0,-1.0236,-1.0236,0.0,23.84,0.23839999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2992,1.0945,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,blocked,24,3,0.125,-115.55,87.53999999999999,-203.09000000000003,0.43104042542715043,-5.125,-0.21354166666666666,0.4358895334118502,145.1,1.4509999999999998,-0.7963473466574776,2,0.08333333333333333,3,0.125,19,0.7916666666666666,0.557225,0.5765875,0.4166666666666667,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.041666666666666664
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,room_available,1,0,0.0,-19.23,0,-19.23,0.0,-0.8551,-0.8551,0.0,19.23,0.1923,-1.0,0,0.0,0,0.0,1,1.0,0.2754,0.8744,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,too_fast,normal_hold,blocked,3,0,0.0,-33.55,0,-33.55,0.0,-1.4746000000000001,-0.4915333333333334,0.0,33.55,0.33549999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.3161666666666667,0.4915333333333334,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,too_old,normal_hold,blocked,1,0,0.0,-6.58,0,-6.58,0.0,-0.2794,-0.2794,0.0,6.58,0.06580000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.6176,0.3897,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,too_slow,normal_hold,blocked,16,5,0.3125,-16.910000000000004,136.24,-153.15,0.8895853738165198,-0.938799999999999,-0.058674999999999936,0.8636535277543788,113.35,1.1335,-0.14918394353771508,2,0.125,4,0.25,10,0.625,0.54801875,0.5687,0.375,0.3125,0.25,0.25,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,strong_break,too_slow,normal_hold,room_available,5,2,0.4,-8.629999999999999,29.98,-38.61,0.7764827764827765,-0.32299999999999973,-0.06459999999999995,0.8108567078526674,36.89,0.3689,-0.23393873678503657,0,0.0,1,0.2,4,0.8,0.5967800000000001,0.52894,0.4,0.4,0.4,0.2,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-15.45,0,-15.45,0.0,-0.7312,-0.7312,0.0,15.45,0.1545,-1.0,0,0.0,0,0.0,1,1.0,0.5578,0.7312,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,none,normal_break,too_fast,normal_hold,blocked,1,0,0.0,-2.93,0,-2.93,0.0,-0.1341,-0.1341,0.0,2.93,0.029300000000000003,-1.0,0,0.0,0,0.0,1,1.0,0.7263,0.6536,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-15.36,0,-15.36,0.0,-0.6982,-0.6982,0.0,15.36,0.15360000000000001,-1.0,0,0.0,0,0.0,1,1.0,1.1745,0.6982,1.0,1.0,1.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,normal_break,too_old,normal_hold,blocked,1,0,0.0,-6.78,0,-6.78,0.0,-0.314,-0.314,0.0,6.78,0.0678,-1.0,0,0.0,0,0.0,1,1.0,0.2209,0.4709,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,normal_break,too_slow,normal_hold,blocked,1,0,0.0,-11.78,0,-11.78,0.0,-0.4871,-0.4871,0.0,11.78,0.1178,-1.0,0,0.0,0,0.0,1,1.0,0.6199,0.6384,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-7.07,0,-7.07,0.0,-0.3412,-0.3412,0.0,7.07,0.0707,-1.0,0,0.0,0,0.0,1,1.0,0.3581,0.3986,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,strong_break,too_slow,normal_hold,blocked,3,0,0.0,-44.39,0,-44.39,0.0,-1.8706999999999998,-0.6235666666666666,0.0,44.39,0.4439,-1.0,0,0.0,0,0.0,3,1.0,0.42463333333333336,0.6552333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,strong_break,too_slow,normal_hold,room_available,1,0,0.0,-12.78,0,-12.78,0.0,-0.5844,-0.5844,0.0,12.78,0.1278,-1.0,0,0.0,0,0.0,1,1.0,0.3292,0.5844,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,normal,normal,weak_break,normal,normal_hold,blocked,1,0,0.0,-13.28,0,-13.28,0.0,-0.5571,-0.5571,0.0,13.28,0.1328,-1.0,0,0.0,0,0.0,1,1.0,0.3905,0.7238,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,none,none,none,none,none,none,none,46,10,0.21739130434782608,-227.67999999999998,171.82,-399.50000000000006,0.4300876095118898,-9.930699999999996,-0.21588478260869556,0.4370830144828955,229.17999999999998,2.2918,-0.9934549262588358,5,0.10869565217391304,5,0.10869565217391304,36,0.782608695652174,0.4940934782608696,0.570695652173913,0.43478260869565216,0.2391304347826087,0.17391304347826086,0.021739130434782608,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,normal_break,normal,invalidated,blocked,2,0,0.0,-31.050000000000004,0,-31.050000000000004,0.0,-1.4136,-0.7068,0.0,31.050000000000004,0.31050000000000005,-1.0,0,0.0,0,0.0,2,1.0,0.2711,0.7458,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,normal_break,normal,normal_hold,blocked,1,0,0.0,-24.0,0,-24.0,0.0,-1.0338,-1.0338,0.0,24.0,0.24,-1.0,1,1.0,0,0.0,0,0.0,0.4928,1.0338,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,strong_break,normal,normal_hold,blocked,3,1,0.3333333333333333,5.439999999999998,28.93,-23.490000000000002,1.2315879097488291,0.26459999999999995,0.08819999999999999,1.2552329507089803,23.490000000000002,0.23490000000000005,0.23158790974882917,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5216999999999999,0.5501,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,strong_break,normal,weak_hold,blocked,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,strong_break,too_old,normal_hold,blocked,1,0,0.0,-11.84,0,-11.84,0.0,-0.5385,-0.5385,0.0,11.84,0.11839999999999999,-1.0,0,0.0,0,0.0,1,1.0,0.9923,0.5385,1.0,1.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,4,1,0.25,-5.719999999999997,15.17,-20.889999999999997,0.7261847774054573,-0.2269,-0.056725,0.7531549173194082,20.889999999999997,0.20889999999999997,-0.2738152225945427,0,0.0,0,0.0,4,1.0,0.719,0.475325,0.75,0.5,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,choppy,weak_break,too_old,normal_hold,blocked,1,0,0.0,-5.48,0,-5.48,0.0,-0.2657,-0.2657,0.0,5.48,0.05480000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.3543,0.3171,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,inefficient,normal,strong_break,too_slow,normal_hold,blocked,1,1,1.0,29.2,29.2,0,inf,1.3094,1.3094,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3094,0.3498,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,normal,normal,choppy,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-22.86,0,-22.86,0.0,-1.0242,-1.0242,0.0,22.86,0.22859999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.6371,1.0242,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,small,inefficient,choppy,normal_break,normal,normal_hold,blocked,1,1,1.0,29.93,29.93,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3196,0.4886,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,small,inefficient,choppy,strong_break,normal,normal_hold,blocked,2,0,0.0,-28.5,0,-28.5,0.0,-1.2652999999999999,-0.6326499999999999,0.0,28.5,0.28500000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.492,0.66865,0.5,0.5,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,small,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,1,0,0.0,-23.54,0,-23.54,0.0,-1.0597,-1.0597,0.0,23.54,0.23539999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2463,1.0597,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,small,inefficient,choppy,weak_break,too_fast,normal_hold,blocked,1,0,0.0,-20.19,0,-20.19,0.0,-0.8537,-0.8537,0.0,20.19,0.2019,-1.0,0,0.0,0,0.0,1,1.0,0.1037,0.8537,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,tiny,inefficient,choppy,strong_break,normal,normal_hold,blocked,1,0,0.0,-14.08,0,-14.08,0.0,-0.6021,-0.6021,0.0,14.08,0.1408,-1.0,0,0.0,0,0.0,1,1.0,0.0451,0.7241,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_pass,wave1_quality_high,large,efficient,normal,weak_break,normal,normal_hold,blocked,1,0,0.0,-14.55,0,-14.55,0.0,-0.5926,-0.5926,0.0,14.55,0.14550000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.6593,0.7704,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_pass,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-7.05,0,-7.05,0.0,-0.3059,-0.3059,0.0,7.05,0.07050000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,normal,normal_hold,blocked,1,0,0.0,-6.76,0,-6.76,0.0,-0.2822,-0.2822,0.0,6.76,0.0676,-1.0,0,0.0,0,0.0,1,1.0,0.3519,0.2822,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,too_fast,normal_hold,blocked,2,0,0.0,-33.269999999999996,0,-33.269999999999996,0.0,-1.3609,-0.68045,0.0,33.269999999999996,0.33269999999999994,-1.0,1,0.5,0,0.0,1,0.5,0.8716,0.73445,1.0,1.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,efficient,normal,normal_break,too_fast,normal_hold,blocked,2,0,0.0,-46.709999999999994,0,-46.709999999999994,0.0,-1.9107,-0.95535,0.0,46.709999999999994,0.46709999999999996,-1.0,1,0.5,0,0.0,1,0.5,0.10865,0.95535,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,efficient,normal,strong_break,normal,normal_hold,blocked,2,1,0.5,12.39,31.5,-19.11,1.6483516483516485,0.5066,0.2533,1.6288480635551144,19.11,0.1911,0.6483516483516484,0,0.0,1,0.5,1,0.5,0.7209,0.6456,0.5,0.5,0.5,0.5,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,efficient,normal,strong_break,too_fast,normal_hold,blocked,2,1,0.5,-15.75,5.44,-21.19,0.25672487022180274,-0.6961999999999999,-0.34809999999999997,0.2405367077560816,21.19,0.21190000000000003,-0.7432751297781972,0,0.0,0,0.0,2,1.0,0.42095000000000005,0.7792,0.5,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,6,3,0.5,-22.310000000000006,26.42,-48.730000000000004,0.5421711471372871,-0.8203999999999997,-0.1367333333333333,0.5897794889744488,46.800000000000004,0.468,-0.4767094017094018,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.5713666666666667,0.5525833333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,24,5,0.20833333333333334,-84.81,128.93,-213.73999999999998,0.6032095068775148,-3.7302,-0.155425,0.5901689775648771,116.86,1.1686,-0.7257402019510526,3,0.125,3,0.125,18,0.75,0.6267583333333333,0.47214583333333343,0.5416666666666666,0.2916666666666667,0.25,0.125,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,room_available,2,0,0.0,-23.35,0,-23.35,0.0,-0.9912000000000001,-0.49560000000000004,0.0,23.35,0.23350000000000004,-1.0,0,0.0,0,0.0,2,1.0,0.21445,0.51935,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-6.4,0,-6.4,0.0,-0.2867,-0.2867,0.0,6.4,0.064,-1.0,0,0.0,0,0.0,1,1.0,0.8029,0.3692,1.0,1.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_old,normal_hold,room_available,1,0,0.0,-8.18,0,-8.18,0.0,-0.3602,-0.3602,0.0,8.18,0.0818,-1.0,0,0.0,0,0.0,1,1.0,0.4037,0.4907,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_slow,normal_hold,blocked,3,0,0.0,-18.64,0,-18.64,0.0,-0.7615000000000001,-0.25383333333333336,0.0,18.64,0.1864,-1.0,0,0.0,0,0.0,3,1.0,0.8203666666666667,0.5747666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,weak_break,normal,normal_hold,blocked,2,1,0.5,21.54,31.41,-9.87,3.182370820668693,0.9024999999999999,0.45124999999999993,3.2305981216015813,9.870000000000001,0.09870000000000001,2.1823708206686927,0,0.0,1,0.5,1,0.5,0.77315,0.31425000000000003,0.5,0.5,0.5,0.5,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,normal,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-8.25,0,-8.25,0.0,-0.347,-0.347,0.0,8.25,0.0825,-1.0,0,0.0,0,0.0,1,1.0,0.3516,0.4064,0.0,0.0,0.0,0.0,0.0
q1_quick,base,required_light_reject,wave1_quality_low,none,none,none,none,none,none,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,light,required_light_pass,wave1_quality_low,none,none,none,none,none,none,none,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,light_and_wave1,required_light_pass,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-3.74,0,-3.74,0.0,-0.1474,-0.1474,0.0,3.74,0.0374,-1.0,0,0.0,0,0.0,1,1.0,1.2628,0.4744,1.0,1.0,1.0,0.0,0.0
q1_quick,light_and_wave1,required_light_pass,wave1_quality_high,large,normal,normal,strong_break,too_slow,normal_hold,blocked,1,0,0.0,-25.27,0,-25.27,0.0,-1.037,-1.037,0.0,25.27,0.25270000000000004,-1.0,1,1.0,0,0.0,0,0.0,0.5648,1.037,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,normal,normal_hold,blocked,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,too_old,normal_hold,blocked,1,0,0.0,-4.82,0,-4.82,0.0,-0.2131,-0.2131,0.0,4.82,0.0482,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,blocked,3,2,0.6666666666666666,42.14,63.94,-21.8,2.9330275229357796,1.7269999999999999,0.5756666666666667,2.9832338079926504,21.8,0.218,1.9330275229357798,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0369,0.5062000000000001,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,2,0,0.0,-22.75,0,-22.75,0.0,-0.9362,-0.4681,0.0,22.75,0.2275,-1.0,0,0.0,0,0.0,2,1.0,0.62575,0.47615,0.5,0.5,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-5.91,0,-5.91,0.0,-0.2521,-0.2521,0.0,5.91,0.05910000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.4145,0.2521,0.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_old,normal_hold,blocked,2,2,1.0,43.83,43.83,0,inf,1.7783,0.88915,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,0.97365,0.5111,1.0,0.5,0.5,0.5,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-13.69,0,-13.69,0.0,-0.5479,-0.5479,0.0,13.69,0.1369,-1.0,0,0.0,0,0.0,1,1.0,0.8032,0.5479,1.0,1.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,blocked,2,0,0.0,-34.4,0,-34.4,0.0,-1.4133,-0.70665,0.0,34.4,0.344,-1.0,1,0.5,0,0.0,1,0.5,0.33705,0.7645500000000001,0.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,blocked,2,1,0.5,20.83,31.79,-10.96,2.9005474452554743,0.8659999999999999,0.43299999999999994,2.982146944380865,10.96,0.10960000000000002,1.9005474452554743,0,0.0,1,0.5,1,0.5,1.1296,0.6736,1.0,1.0,0.5,0.5,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-25.99,0,-25.99,0.0,-1.0652,-1.0652,0.0,25.99,0.25989999999999996,-1.0,1,1.0,0,0.0,0,0.0,0.8696,1.0942,1.0,1.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,large,efficient,normal,normal_break,too_fast,normal_hold,blocked,1,0,0.0,-25.4,0,-25.4,0.0,-1.0357,-1.0357,0.0,25.4,0.25399999999999995,-1.0,1,1.0,0,0.0,0,0.0,0.0655,1.0357,0.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,3,2,0.6666666666666666,-4.49,5.08,-9.57,0.5308254963427377,-0.1883,-0.06276666666666667,0.5278335005015045,9.57,0.09570000000000001,-0.46917450365726227,0,0.0,0,0.0,3,1.0,0.6546333333333334,0.3313,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,6,1,0.16666666666666666,-23.930000000000007,32.05,-55.980000000000004,0.5725259021078956,-0.9792000000000002,-0.16320000000000004,0.5705451515284417,55.980000000000004,0.5598000000000001,-0.4274740978921044,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5614333333333333,0.44860000000000005,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
