episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,horizon_seconds,entry_msc,entry_bid,entry_ask,atr14_m5,pip_size,status,exit_msc,exit_price,gross_r,gross_pips,mfe,mae,time_to_mfe_ms,month,distance,calendar_segment,entry_eligible_msc,stage1_score
202503:two_stage_dev_202503_20260913_USDJPY_mh_679,-1,0.20308562026682,-0.46917757444902,0.20308562026682,USDJPY,202503:9199,1742305407000,1742305410329,300,1742305411225,149.62,149.623,0.055714793931,0.01,TIME,1742305711246,149.617,0.053845662675,0.300000000001,0.019,0.014,180404,202503,0.055714793931,2,1742305410329,0.44824147889004
202503:two_stage_dev_202503_20260913_EURUSD_mh_325,-1,0.20963914350093,-0.32999811958789,0.20963914350093,EURUSD,202503:9201,1742306016750,1742306017316,300,1742306018017,1.09324,1.09325,0.000477126062,0.0001,TIME,1742306318386,1.09335,-0.230547037327,-1.100000000001,1e-05,0.00034,46369,202503,0.000477126062,2,1742306017316,1.1477617821219
202503:two_stage_dev_202503_20260913_USDJPY_mh_680,-1,0.31813237790119,-0.54616016469595,0.31813237790119,USDJPY,202503:9202,1742306454000,1742306454668,300,1742306455154,149.627,149.63,0.051525984675,0.01,TIME,1742306755547,149.633,-0.116446100698,-0.6,0.009,0.02,255119,202503,0.051525984675,2,1742306454668,0.98067697997122
202503:two_stage_dev_202503_20260913_EURUSD_mh_326,1,0.094216713896114,0.094216713896114,-0.2578484806314,EURUSD,202503:9206,1742308835250,1742308836318,300,1742308836318,1.09275,1.09277,0.000422446783,0.0001,TIME,1742309136824,1.09265,-0.284059448179,-1.200000000001,0.00016,0.00015,16142,202503,0.000422446783,2,1742308836318,1.1532636167537
202503:two_stage_dev_202503_20260913_GBPUSD_mh_274,-1,0.15622080311785,-0.27863765437509,0.15622080311785,GBPUSD,202503:9209,1742309927000,1742309928216,300,1742309928252,1.29713,1.29715,0.000418656733,0.0001,TIME,1742310228403,1.29728,-0.358288755934,-1.499999999999,0.00076,0.00023,78529,202503,0.000418656733,2,1742309928216,0.6202885611373
202503:two_stage_dev_202503_20260913_EURUSD_mh_327,-1,0.21927720846704,-0.41711482762065,0.21927720846704,EURUSD,202503:9235,1742312259750,1742312260128,300,1742312260128,1.08966,1.08968,0.000502468416,0.0001,TIME,1742312560144,1.09032,-1.313515395436,-6.599999999999,0.00039,0.00066,42074,202503,0.000502468416,2,1742312260128,1.2458816017142
202503:two_stage_dev_202503_20260913_USDJPY_mh_683,-1,0.32824857719149,-0.50920785220948,0.32824857719149,USDJPY,202503:9238,1742312757000,1742312757092,300,1742312757868,149.916,149.919,0.065737468717,0.01,TIME,1742313058131,149.864,0.791025286114,5.199999999999,0.056,0.016,287672,202503,0.065737468717,2,1742312757092,0.72040498999854
202503:two_stage_dev_202503_20260913_USDJPY_mh_684,1,0.10147256125604,0.10147256125604,-0.2370078980687,USDJPY,202503:9241,1742313724000,1742313724197,300,1742313724197,149.745,149.747,0.0641072226,0.01,TIME,1742314024556,149.678,-1.076321780945,-6.900000000002,0.02,0.095,74265,202503,0.0641072226,2,1742313724197,0.97934598111453
202503:two_stage_dev_202503_20260913_GBPUSD_mh_275,-1,0.24212774536187,-0.3070521012977,0.24212774536187,GBPUSD,202503:9243,1742314503500,1742314503624,300,1742314505066,1.29663,1.29666,0.000591132478,0.0001,TIME,1742314805911,1.29705,-0.710500632752,-4.200000000001,0.00024,0.00045,44977,202503,0.000591132478,2,1742314503624,0.85907480489339
202503:two_stage_dev_202503_20260913_USDCAD_mh_367,1,0.27351461281203,0.27351461281203,-0.39859755032928,USDCAD,202503:9249,1742314864750,1742314865185,300,1742314865201,1.42842,1.42845,0.000631553197,0.0001,TIME,1742315165651,1.42741,-1.64673380714,-10.399999999999,5e-05,0.00104,30150,202503,0.000631553197,2,1742314865185,0.61678813125947
202503:two_stage_dev_202503_20260913_USDJPY_mh_686,-1,0.29753491908214,-0.53027738140035,0.29753491908214,USDJPY,202503:9261,1742315945000,1742315945237,300,1742315945256,149.774,149.777,0.073264754824,0.01,TIME,1742316245356,149.737,0.505017727677,3.700000000001,0.051,0.026,133230,202503,0.073264754824,2,1742315945237,1.0819670547921
202503:two_stage_dev_202503_20260913_USDCAD_mh_369,1,0.097283449874944,0.097283449874944,-0.28362185037745,USDCAD,202503:9286,1742317201250,1742317201399,300,1742317201558,1.42928,1.42929,0.000710849576,0.0001,TIME,1742317501827,1.4294,0.154744412493,1.100000000001,0.0007,0.00027,228361,202503,0.000710849576,2,1742317201399,0.97022989750796
202503:two_stage_dev_202503_20260913_AUDUSD_mh_413,-1,0.052393870514986,-0.45995759904716,0.052393870514986,AUDUSD,202503:9310,1742318401250,1742318404286,300,1742318404849,0.63549,0.63554,0.000349418718,0.0001,TIME,1742318706672,0.63547,0.057237918178,0.2,7e-05,0.00016,282531,202503,0.000349418718,2,1742318404286,0.40359221811751
202503:two_stage_dev_202503_20260913_EURUSD_mh_331,-1,0.38347851552232,-0.57599924871853,0.38347851552232,EURUSD,202503:9319,1742319065750,1742319066763,300,1742319066763,1.09174,1.09176,0.000623009238,0.0001,TIME,1742319367093,1.09174,-0,-0,0.00045,0.00023,130869,202503,0.000623009238,2,1742319066763,0.69043881629452
202503:two_stage_dev_202503_20260913_AUDUSD_mh_414,-1,0.099392090089773,-0.43120024131437,0.099392090089773,AUDUSD,202503:9323,1742319755250,1742319755622,300,1742319756099,0.63522,0.63528,0.000337505154,0.0001,TIME,1742320056323,0.635,0.651841896651,2.2,0.00028,0.00014,278652,202503,0.000337505154,2,1742319755622,0.54912337023661
202503:two_stage_dev_202503_20260913_USDCAD_mh_371,-1,0.16030805734952,-0.25881733700324,0.16030805734952,USDCAD,202503:9325,1742320144250,1742320144510,300,1742320144538,1.43019,1.43025,0.000782587925,0.0001,TIME,1742320444714,1.43056,-0.472790325962,-3.7,0,0.00052,0,202503,0.000782587925,2,1742320144510,0.73617979461312
202503:two_stage_dev_202503_20260913_GBPUSD_mh_280,-1,0.17928236717676,-0.29248941560218,0.17928236717676,GBPUSD,202503:9336,1742320845000,1742320845183,300,1742320845237,1.29636,1.29637,0.000630257818,0.0001,TIME,1742321147709,1.29604,0.50772872789,3.199999999999,0.0005,0.00026,295964,202503,0.000630257818,2,1742320845183,1.3268204291469
202503:two_stage_dev_202503_20260913_USDJPY_mh_690,1,0.051234271786967,0.051234271786967,-0.21043746091564,USDJPY,202503:9349,1742321207000,1742321207197,300,1742321207224,149.58,149.586,0.089439232373,0.01,TIME,1742321507270,149.64,0.603761890248,5.399999999997,0.076,0.008,276932,202503,0.089439232373,2,1742321207197,0.66281834541348
202503:two_stage_dev_202503_20260913_USDJPY_mh_691,1,0.056527563725402,0.056527563725402,-0.17602850735185,USDJPY,202503:9358,1742322288250,1742322289950,300,1742322289954,149.539,149.543,0.088025507839,0.01,TIME,1742322590194,149.56,0.193125838377,1.7,0.045,0.006,182030,202503,0.088025507839,2,1742322289950,0.74104347793546
202503:two_stage_dev_202503_20260913_GBPUSD_mh_282,-1,0.21220569529767,-0.31685174744385,0.21220569529767,GBPUSD,202503:9365,1742323376250,1742323377270,300,1742323377372,1.29852,1.29853,0.000667846858,0.0001,TIME,1742323683965,1.29835,0.254549374714,1.699999999998,0.00017,0.00029,306593,202503,0.000667846858,2,1742323377270,0.38325034150559
202503:two_stage_dev_202503_20260913_USDCAD_mh_373,1,0.13391519032404,0.13391519032404,-0.2639792891981,USDCAD,202503:9368,1742324113000,1742324113115,300,1742324113115,1.43107,1.43111,0.000705330989,0.0001,TIME,1742324413436,1.43118,0.099244186147,0.7,0.00039,0.00014,166616,202503,0.000705330989,2,1742324113115,0.89435874976561
202503:two_stage_dev_202503_20260913_AUDUSD_mh_417,1,0.19938078872492,0.19938078872492,-0.47433293159622,AUDUSD,202503:9371,1742324573000,1742324573326,300,1742324574308,0.63543,0.63548,0.000323756128,0.0001,TIME,1742324877253,0.63548,0,0,6e-05,0.00014,170705,202503,0.000323756128,2,1742324573326,0.79298680865457
202503:two_stage_dev_202503_20260913_USDCAD_mh_374,-1,0.23679738002193,-0.56873203366132,0.23679738002193,USDCAD,202503:9376,1742325115000,1742325117242,300,1742325118054,1.43107,1.43112,0.000631349192,0.0001,TIME,1742325419391,1.43059,0.760276573232,4.8,0.0006,6e-05,219670,202503,0.000631349192,2,1742325117242,0.66536262600025
202503:two_stage_dev_202503_20260913_EURUSD_mh_334,1,0.22307304175132,0.22307304175132,-0.35820558673242,EURUSD,202503:9381,1742326169750,1742326169896,300,1742326169896,1.09336,1.0934,0.00065500244,0.0001,TIME,1742326470202,1.09337,-0.045801356069,-0.3,7e-05,0.00037,75708,202503,0.00065500244,2,1742326169896,0.78403515488803
202503:two_stage_dev_202503_20260913_USDCAD_mh_375,1,0.20153919143655,0.20153919143655,-0.46722538957545,USDCAD,202503:9386,1742327071250,1742327072138,300,1742327072305,1.43102,1.43107,0.000610495988,0.0001,TIME,1742327372457,1.43131,0.39312297647,2.4,0.00031,0.00014,218313,202503,0.000610495988,2,1742327072138,0.49378659952512
202503:two_stage_dev_202503_20260913_USDCHF_mh_398,-1,0.23702592482886,-0.68993420216289,0.23702592482886,USDCHF,202503:9404,1742328732000,1742328732790,300,1742328733060,0.8764,0.87644,0.000388030679,0.0001,TIME,1742329033699,0.87629,0.283482739606,1.099999999999,0.00015,7e-05,295074,202503,0.000388030679,2,1742328732790,0.8251198440815
202503:two_stage_dev_202503_20260913_USDCAD_mh_376,1,0.13876706286491,0.13876706286491,-0.38533005638002,USDCAD,202503:9406,1742329142000,1742329142402,300,1742329142645,1.43174,1.43176,0.000592259072,0.0001,TIME,1742329442692,1.43095,-1.367644733212,-8.1,0,0.00098,0,202503,0.000592259072,2,1742329142402,1.5007701138138
202503:two_stage_dev_202503_20260913_USDJPY_mh_696,-1,0.3557030460711,-0.52196482109906,0.3557030460711,USDJPY,202503:9426,1742329828250,1742329829007,300,1742329829037,149.301,149.303,0.085010453007,0.01,TIME,1742330129213,149.313,-0.141159111327,-1.2,0.027,0.025,167524,202503,0.085010453007,2,1742329829007,1.0783721677746
202503:two_stage_dev_202503_20260913_USDJPY_mh_698,1,0.09252794340185,0.09252794340185,-0.33989182308437,USDJPY,202503:9439,1742332510750,1742332512028,300,1742332512517,149.12,149.122,0.07414512495,0.01,TIME,1742332814219,149.12,-0.026974126773,-0.200000000001,0.03,0.01,153371,202503,0.07414512495,2,1742332512028,0.52319897697074
202503:two_stage_dev_202503_20260913_USDJPY_mh_699,-1,0.13952717806157,-0.37086400883622,0.13952717806157,USDJPY,202503:9441,1742334585250,1742334585334,300,1742334585405,149.216,149.22,0.066703907018,0.01,TIME,1742334886151,149.202,0.209882758387,1.400000000001,0.024,0.016,83221,202503,0.066703907018,2,1742334585334,0.47261590680512
202503:two_stage_dev_202503_20260913_EURUSD_mh_339,1,0.052015109447239,0.052015109447239,-0.24453562503782,EURUSD,202503:9447,1742335965750,1742335966253,300,1742335967214,1.09477,1.09478,0.000382191853,0.0001,TIME,1742336267984,1.09485,0.183154087432,0.7,0.00012,0.00013,194025,202503,0.000382191853,2,1742335966253,0.44392724357731
202503:two_stage_dev_202503_20260913_USDJPY_mh_702,-1,0.090798270511337,-0.30764925133075,0.090798270511337,USDJPY,202503:9455,1742338241250,1742338242552,300,1742338242975,149.226,149.23,0.057709309558,0.01,TIME,1742338543029,149.242,-0.277251627553,-1.599999999999,0,0.031,0,202503,0.057709309558,2,1742338242552,0.82885970110406
202503:two_stage_dev_202503_20260913_USDJPY_mh_709,-1,0.14920423330724,-0.29149375238899,0.14920423330724,USDJPY,202503:9502,1742353250500,1742353251171,300,1742353251196,149.407,149.409,0.046105496671,0.01,TIME,1742353551253,149.447,-0.867575514597,-3.999999999999,0.003,0.059,4902,202503,0.046105496671,2,1742353251171,1.6049205535414
202503:two_stage_dev_202503_20260913_USDJPY_mh_710,-1,0.3108609078542,-0.50501528967914,0.3108609078542,USDJPY,202503:9507,1742354277250,1742354278193,300,1742354278280,149.363,149.368,0.047421565565,0.01,TIME,1742354578313,149.328,0.73806082914,3.5,0.063,0.014,255992,202503,0.047421565565,2,1742354278193,0.71549291009799
202503:two_stage_dev_202503_20260913_USDCAD_mh_383,1,0.42525819159901,0.42525819159901,-0.88045544689785,USDCAD,202503:9509,1742355337500,1742355337641,300,1742355337722,1.42975,1.4298,0.000229333863,0.0001,TIME,1742355638333,1.42976,-0.174418201676,-0.4,0,0.00015,0,202503,0.000229333863,2,1742355337641,0.47657949723945
202503:two_stage_dev_202503_20260913_USDJPY_mh_712,-1,0.29428518421748,-0.47585543272469,0.29428518421748,USDJPY,202503:9511,1742356662500,1742356663892,300,1742356664121,149.641,149.643,0.061469809453,0.01,TIME,1742356964152,149.62,0.341631122448,2.099999999999,0.048,0.003,156868,202503,0.061469809453,2,1742356663892,0.69113429939821
202503:two_stage_dev_202503_20260913_USDCAD_mh_385,-1,0.16313991493521,-0.49084168061935,0.16313991493521,USDCAD,202503:9517,1742358083000,1742358093218,300,1742358093311,1.4303,1.43031,0.000234102875,0.0001,TIME,1742358396793,1.43036,-0.256297578214,-0.600000000002,3e-05,0.00011,17426,202503,0.000234102875,2,1742358093218,0.40222155156662
202503:two_stage_dev_202503_20260913_USDCHF_mh_409,1,0.53287432960641,0.53287432960641,-1.4165945640409,USDCHF,202503:9533,1742361935000,1742361935278,300,1742361935424,0.87717,0.87723,0.000166919568,0.0001,TIME,1742362235651,0.8768,-2.576091017597,-4.299999999999,1e-05,0.00047,146972,202503,0.000166919568,2,1742361935278,1.8724852042716
202503:two_stage_dev_202503_20260913_EURUSD_mh_343,-1,0.097506783579601,-0.34188343826661,0.097506783579601,EURUSD,202503:9557,1742362590500,1742362590609,300,1742362590609,1.09444,1.09445,0.000216083268,0.0001,TIME,1742362896738,1.09438,0.27767073556,0.600000000002,7e-05,8e-05,49492,202503,0.000216083268,2,1742362590609,0.6947511248981
202503:two_stage_dev_202503_20260913_USDJPY_mh_718,-1,0.1433252063594,-0.3698988230082,0.1433252063594,USDJPY,202503:9565,1742365088750,1742365089600,300,1742365090501,149.418,149.425,0.074164819379,0.01,TIME,1742365395887,149.482,-0.862942841849,-6.399999999999,0,0.067,0,202503,0.074164819379,2,1742365089600,0.58645838492576
202503:two_stage_dev_202503_20260913_USDJPY_mh_721,-1,0.15097614858401,-0.37852717099471,0.15097614858401,USDJPY,202503:9578,1742370303000,1742370303179,300,1742370303254,149.552,149.554,0.059295380515,0.01,TIME,1742370604354,149.566,-0.236106082437,-1.400000000001,0.008,0.018,38121,202503,0.059295380515,2,1742370303179,0.51758422165151
202503:two_stage_dev_202503_20260913_USDCAD_mh_388,-1,0.093145088857768,-0.73092065702607,0.093145088857768,USDCAD,202503:9579,1742370973250,1742370984922,300,1742370988273,1.431,1.43106,0.000173613595,0.0001,TIME,1742371288479,1.43105,-0.28799587958,-0.499999999999,0,0.00017,0,202503,0.000173613595,2,1742370984922,0.82763182208042
202503:two_stage_dev_202503_20260913_USDJPY_mh_724,-1,0.10924395126366,-0.2207505648839,0.10924395126366,USDJPY,202503:9595,1742374862500,1742374863012,300,1742374863018,149.809,149.812,0.060951161329,0.01,TIME,1742375163433,149.809,-0,-0,0.036,0.01,106961,202503,0.060951161329,2,1742374863012,0.68151002625605
202503:two_stage_dev_202503_20260913_USDCAD_mh_389,-1,0.16839147318772,-0.93846838226038,0.16839147318772,USDCAD,202503:9598,1742375442750,1742375451990,300,1742375452052,1.43116,1.43121,0.000202388387,0.0001,TIME,1742375752644,1.43138,-1.087018890375,-2.199999999999,1e-05,0.00024,8102,202503,0.000202388387,2,1742375451990,0.83320796587389
202503:two_stage_dev_202503_20260913_USDJPY_mh_725,-1,0.10609164270197,-0.38565850171612,0.10609164270197,USDJPY,202503:9601,1742375947750,1742375966356,300,1742375968267,149.808,149.812,0.057727660872,0.01,TIME,1742376269152,149.878,-1.212590272018,-6.999999999999,0,0.095,0,202503,0.057727660872,2,1742375966356,0.8389421918828
202503:two_stage_dev_202503_20260913_USDJPY_mh_726,-1,0.081290364503069,-0.2000340478685,0.081290364503069,USDJPY,202503:9615,1742377081250,1742377084230,300,1742377086066,149.866,149.867,0.071246999219,0.01,TIME,1742377386128,149.985,-1.670245783035,-11.9,0,0.15,0,202503,0.071246999219,2,1742377084230,1.2379673793308
202503:two_stage_dev_202503_20260913_GBPUSD_mh_291,-1,0.25714413880342,-0.41993683179646,0.25714413880342,GBPUSD,202503:9645,1742377767750,1742377767860,300,1742377767939,1.29816,1.29817,0.00028420498,0.0001,TIME,1742378068071,1.29814,0.070371743757,0.199999999999,0.00014,0.00012,191088,202503,0.00028420498,2,1742377767860,0.79414503561055
202503:two_stage_dev_202503_20260913_USDJPY_mh_727,-1,0.40774529432446,-0.65046475417867,0.40774529432446,USDJPY,202503:9660,1742378238500,1742378238635,300,1742378238641,149.689,149.692,0.112746656231,0.01,TIME,1742378538658,149.454,2.084319019799,23.499999999999,0.278,0.031,284571,202503,0.112746656231,2,1742378238635,0.71939209391136
202503:two_stage_dev_202503_20260913_USDCAD_mh_390,-1,0.035000249487367,-0.400435360075,0.035000249487367,USDCAD,202503:9696,1742378848250,1742378849309,300,1742378849365,1.43203,1.43208,0.000308897872,0.0001,TIME,1742379150070,1.43177,0.841702140701,2.600000000001,0.00029,0.0001,288226,202503,0.000308897872,2,1742378849309,0.61815178497018
202503:two_stage_dev_202503_20260913_EURUSD_mh_346,1,0.050713812544879,0.050713812544879,-0.22097128376503,EURUSD,202503:9720,1742379792000,1742379792739,300,1742379792739,1.09031,1.09034,0.00040478427,0.0001,TIME,1742380094183,1.09084,1.235225866195,4.999999999999,0.00056,1e-05,279900,202503,0.00040478427,2,1742379792739,0.55849526440648
202503:two_stage_dev_202503_20260913_USDCAD_mh_391,-1,0.036803512470979,-0.28687177073311,0.036803512470979,USDCAD,202503:9731,1742380221500,1742380222457,300,1742380223694,1.43171,1.43175,0.000350087496,0.0001,TIME,1742380524235,1.43181,-0.285642878484,-1,0.00017,0.00021,118497,202503,0.000350087496,2,1742380222457,1.3400751156333
202503:two_stage_dev_202503_20260913_EURUSD_mh_347,1,0.27338873066347,0.27338873066347,-0.35852208382662,EURUSD,202503:9778,1742380895500,1742380895630,300,1742380895630,1.08839,1.08841,0.000573160493,0.0001,TIME,1742381195801,1.08818,-0.401283763947,-2.300000000002,0.00031,0.0011,29723,202503,0.000573160493,2,1742380895630,0.9400987857822
202503:two_stage_dev_202503_20260913_GBPUSD_mh_293,1,0.16945101743582,0.16945101743582,-0.31310845650527,GBPUSD,202503:9802,1742381223750,1742381226398,300,1742381226448,1.29624,1.29625,0.000457943146,0.0001,TIME,1742381526708,1.29676,1.113675365519,5.099999999998,0.00071,0.00015,247771,202503,0.000457943146,2,1742381226398,0.83427150094085
202503:two_stage_dev_202503_20260913_USDCHF_mh_417,-1,0.17022475231665,-0.49901954785996,0.17022475231665,USDCHF,202503:9822,1742381633250,1742381633365,300,1742381633594,0.87732,0.87738,0.00037684206,0.0001,TIME,1742381933850,0.87727,0.132681580079,0.5,0.00018,0.00016,112275,202503,0.00037684206,2,1742381633365,0.77796506069003
202503:two_stage_dev_202503_20260913_GBPUSD_mh_294,-1,0.059212842253814,-0.17997609467236,0.059212842253814,GBPUSD,202503:9843,1742382397250,1742382397305,300,1742382397433,1.29706,1.29709,0.000493664728,0.0001,TIME,1742382698265,1.29686,0.405133258891,2,0.00021,0.00033,269070,202503,0.000493664728,2,1742382397305,1.2333510776977
202503:two_stage_dev_202503_20260913_EURUSD_mh_350,1,0.21235140408415,0.21235140408415,-0.30817295277258,EURUSD,202503:9883,1742384486000,1742384486099,300,1742384486099,1.09039,1.09041,0.000655283341,0.0001,TIME,1742384786220,1.09061,0.305211482469,2,0.00029,0.00025,65951,202503,0.000655283341,2,1742384486099,0.78660563775667
202503:two_stage_dev_202503_20260913_AUDUSD_mh_441,1,0.13088109227285,0.13088109227285,-0.37923125279421,AUDUSD,202503:9891,1742384942250,1742384943372,300,1742384943414,0.63306,0.63312,0.000431917598,0.0001,TIME,1742385243464,0.63252,-1.389153864291,-6,0,0.00069,0,202503,0.000431917598,2,1742384943372,0.41258124570076
202503:two_stage_dev_202503_20260913_AUDUSD_mh_442,-1,0.20360156760153,-0.52212984997178,0.20360156760153,AUDUSD,202503:9905,1742386401000,1742386402974,300,1742386403057,0.63238,0.63244,0.000400712149,0.0001,TIME,1742386712899,0.63246,-0.199644558426,-0.8,0.00011,0.00012,98727,202503,0.000400712149,2,1742386402974,0.48378335533321
202503:two_stage_dev_202503_20260913_USDJPY_mh_734,-1,0.038984284365276,-0.16360947267158,0.038984284365276,USDJPY,202503:9907,1742386908000,1742386911156,300,1742386911341,149.629,149.632,0.095748385936,0.01,TIME,1742387212303,149.653,-0.250656966856,-2.4,0.01,0.035,111434,202503,0.095748385936,2,1742386911156,0.40255366164005
202503:two_stage_dev_202503_20260913_USDCHF_mh_421,-1,0.070878291969225,-0.61424282991563,0.070878291969225,USDCHF,202503:9917,1742388467250,1742388475127,300,1742388475324,0.87786,0.87791,0.000308766384,0.0001,TIME,1742388776861,0.87809,-0.74489974292,-2.300000000001,4e-05,0.00033,97200,202503,0.000308766384,2,1742388475127,0.43232541344711
202503:two_stage_dev_202503_20260913_EURUSD_mh_351,-1,0.17375377267275,-0.30904742458763,0.17375377267275,EURUSD,202503:9921,1742388800250,1742388800548,300,1742388800548,1.09092,1.09094,0.000591413189,0.0001,TIME,1742389100833,1.09018,1.251240273351,7.400000000002,0.00078,0.00012,285596,202503,0.000591413189,2,1742388800548,0.40888921604282
202503:two_stage_dev_202503_20260913_USDCHF_mh_422,-1,0.16647672141938,-0.57052335174784,0.16647672141938,USDCHF,202503:9926,1742389456250,1742389457146,300,1742389458483,0.87864,0.8787,0.000324759382,0.0001,TIME,1742389760142,0.87902,-1.170097065063,-3.8,0,0.00058,0,202503,0.000324759382,2,1742389457146,0.71506387536384
202503:two_stage_dev_202503_20260913_USDJPY_mh_736,-1,0.32600256520149,-0.56534472336092,0.32600256520149,USDJPY,202503:9938,1742393369250,1742393370318,300,1742393371419,149.847,149.85,0.06368302217,0.01,TIME,1742393672037,149.867,-0.314055447095,-1.999999999998,0.013,0.033,50739,202503,0.06368302217,2,1742393370318,0.39669585768969
202503:two_stage_dev_202503_20260913_EURUSD_mh_353,1,0.2342732576994,0.2342732576994,-0.5217899843955,EURUSD,202503:9945,1742396158000,1742396158212,300,1742396158212,1.09107,1.09108,0.000459578215,0.0001,TIME,1742396458802,1.09091,-0.369904391258,-1.7,0.00024,0.00043,18100,202503,0.000459578215,2,1742396158212,0.75591659936968
202503:two_stage_dev_202503_20260913_GBPUSD_mh_299,-1,0.12307665122094,-0.40335221243864,0.12307665122094,GBPUSD,202503:9959,1742397174000,1742397176226,300,1742397176402,1.29801,1.29802,0.000492556643,0.0001,TIME,1742397476563,1.29784,0.345137970332,1.700000000002,0.00024,3e-05,114335,202503,0.000492556643,2,1742397176226,0.90730238181841
202503:two_stage_dev_202503_20260913_USDCHF_mh_425,1,0.15166509831167,0.15166509831167,-0.35713829287205,USDCHF,202503:9960,1742397939000,1742397940058,300,1742397940377,0.87864,0.87867,0.000322042092,0.0001,TIME,1742398240832,0.87854,-0.403673939737,-1.3,0.00011,0.00015,11792,202503,0.000322042092,2,1742397940058,1.2442803648338
202503:two_stage_dev_202503_20260913_USDCHF_mh_426,1,0.45280098723057,0.45280098723057,-0.64040853688081,USDCHF,202503:9963,1742399933500,1742399934227,300,1742399934462,0.87889,0.87894,0.00030506373,0.0001,TIME,1742400235036,0.87894,0,0,0.00031,8e-05,101090,202503,0.00030506373,2,1742399934227,0.90609868045956
202503:two_stage_dev_202503_20260913_USDCHF_mh_427,-1,0.10158626795017,-0.42638200379689,0.10158626795017,USDCHF,202503:9966,1742401240000,1742401240227,300,1742401243180,0.87942,0.87947,0.000331482934,0.0001,TIME,1742401543283,0.87979,-1.116196227929,-3.7,0,0.00047,0,202503,0.000331482934,2,1742401240227,0.86867995137742
202503:two_stage_dev_202503_20260913_USDCAD_mh_402,-1,0.16310615794459,-0.37376710475587,0.16310615794459,USDCAD,202503:9973,1742401836500,1742401837026,300,1742401837107,1.43188,1.43194,0.000440472585,0.0001,TIME,1742402138262,1.43162,0.590275102427,2.599999999999,0.00038,0.00022,183380,202503,0.000440472585,2,1742401837026,0.97949954331731
202503:two_stage_dev_202503_20260913_USDCHF_mh_428,1,0.086047368546296,0.086047368546296,-0.3308950365122,USDCHF,202503:9978,1742402768500,1742402768594,300,1742402769942,0.87995,0.88,0.000361939432,0.0001,TIME,1742403070984,0.8798,-0.552578642872,-2,0,0.00025,0,202503,0.000361939432,2,1742402768594,1.1559535420795
202503:two_stage_dev_202503_20260913_USDJPY_mh_742,-1,0.2285494839905,-0.40816121720726,0.2285494839905,USDJPY,202503:9987,1742403846000,1742403846686,300,1742403846867,150.132,150.133,0.065644989649,0.01,TIME,1742404147077,150.106,0.396069831663,2.600000000001,0.052,0.01,177027,202503,0.065644989649,2,1742403846686,0.47956921439266
202503:two_stage_dev_202503_20260913_USDJPY_mh_743,-1,0.11789042431633,-0.28992274252559,0.11789042431633,USDJPY,202503:9992,1742405395000,1742405395266,300,1742405395376,149.92,149.924,0.069180293334,0.01,TIME,1742405695402,149.904,0.231279736308,1.599999999999,0.039,0.023,121467,202503,0.069180293334,2,1742405395266,0.4885119302437
202503:two_stage_dev_202503_20260913_USDCAD_mh_403,1,0.16058516660463,0.16058516660463,-0.40355748617898,USDCAD,202503:9998,1742406350000,1742406350542,300,1742406350550,1.43191,1.43195,0.000526025461,0.0001,TIME,1742406650570,1.43228,0.627346059595,3.299999999999,0.00071,3e-05,168742,202503,0.000526025461,2,1742406350542,0.56539008654304
202503:two_stage_dev_202503_20260913_GBPUSD_mh_301,1,0.065127245063909,0.065127245063909,-0.32868524156371,GBPUSD,202503:10001,1742406725500,1742406727412,300,1742406727530,1.29682,1.29683,0.000455504439,0.0001,TIME,1742407028578,1.29681,-0.043907365747,-0.199999999999,7e-05,0.00058,231075,202503,0.000455504439,2,1742406727412,0.92585787662144
202503:two_stage_dev_202503_20260913_EURUSD_mh_357,-1,0.13741317414475,-0.35819204861927,0.13741317414475,EURUSD,202503:10004,1742407044500,1742407044632,300,1742407044632,1.08869,1.0887,0.000490913158,0.0001,TIME,1742407346194,1.08846,0.468514637037,2.3,0.00038,0.00012,270633,202503,0.000490913158,2,1742407044632,0.96273636336464
202503:two_stage_dev_202503_20260913_USDJPY_mh_745,-1,0.046050011597286,-0.32970364202742,0.046050011597286,USDJPY,202503:10006,1742407443250,1742407444385,300,1742407444413,149.854,149.856,0.071422762933,0.01,TIME,1742407745116,149.878,-0.336027325386,-2.399999999997,0.013,0.055,25665,202503,0.071422762933,2,1742407444385,0.46650330835458
202503:two_stage_dev_202503_20260913_USDCHF_mh_429,-1,0.065291370803892,-0.55736992994979,0.065291370803892,USDCHF,202503:10010,1742408609500,1742408610940,300,1742408610954,0.8801,0.88016,0.000305953393,0.0001,TIME,1742408914220,0.8799,0.65369433667,2,0.00027,0.00029,288349,202503,0.000305953393,2,1742408610940,0.93160583276385
202503:two_stage_dev_202503_20260913_GBPUSD_mh_304,-1,0.18648798011514,-0.54167403753487,0.18648798011514,GBPUSD,202503:10025,1742413378500,1742413380040,300,1742413380769,1.2969,1.29691,0.000423956472,0.0001,TIME,1742413680899,1.29752,-1.462414282474,-6.200000000001,1e-05,0.00062,3257,202503,0.000423956472,2,1742413380040,0.44846709749516
