family,variant,horizon,gate,policy,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,mean_hold_seconds,timeout_rate,clusters,days,predicted_ev,longest_loss_streak,min_month_trades,positive_months,worst_month_ev,symbol_positive_profit_share,cost04_total_r,all_converged,pass_gate,neighbor_positive
EXTRA_TREES,SCALE_FREE,600,25,FREQUENCY_300,1791,0.47962032384143,-0.10279202372799,-184.10051449684,-0.43740926856505,-783.4,0.78129645563497,186.14896025762,291,1500,0,0,1791,-0.067823882388609,0.088116403686748,-208.37461570135,615.93038637633,1,1791,104,-0.013614763369471,8,196,0,-0.19908670351564,0.38364103086586,-246.72845563568,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,FREQUENCY_500,2995,0.4550918196995,-0.14774431116617,-442.49421194268,-0.80420701168616,-2408.6,0.69853959925808,447.76466447547,723,2272,0,0,2995,-0.1129664351349,0.15077509554609,-468.21563775861,671.77630751252,1,2995,105,-0.049599196584305,9,323,0,-0.22500728865531,0.41474798634417,-546.65395065633,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,PERCENTILE_100,498,0.5140562248996,0.0075708926814739,3.770304555374,0.47650602409639,237.3,1.0179765992869,19.728316789032,17,481,0,0,498,0.043137986535173,0.10782501443274,-12.905138005709,621.02215461847,1,498,92,0.049030935118974,7,50,4,-0.23894280444031,0.33268626260991,-13.942108183768,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,PERCENTILE_150,751,0.50066577896138,-0.030439144332087,-22.859797393398,0.15326231691075,115.09999999997,0.92944600533723,31.545245360949,49,702,0,0,751,0.0048168814291758,0.097452483330184,-43.539501416074,617.23474034621,1,751,100,0.033333896833756,6,80,2,-0.15825229887581,0.34514765235013,-49.337072740106,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,PERCENTILE_200,986,0.49797160243408,-0.041311698401943,-40.733334624316,0.16277890466529,160.49999999997,0.90685410250358,43.793491464517,85,901,0,0,986,-0.0058732106426237,0.081763731166445,-63.416747121216,619.97695334686,1,986,100,0.02065965233323,7,97,1,-0.16329440175584,0.35740473484634,-75.675683555005,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,PERCENTILE_300,1431,0.49126484975542,-0.061756069109672,-88.37293489594,-0.096016771488471,-137.4,0.86361995637141,101.38202948994,196,1235,0,0,1431,-0.026167641116377,0.094742465633704,-112.88094243299,616.15380782669,1,1431,101,0.0011046599437394,8,141,0,-0.1725198335874,0.37294460783086,-139.29997535435,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,PERCENTILE_500,2063,0.46485700436258,-0.13730194710922,-283.25391688632,-0.65540475036356,-1352.1,0.72198092711127,285.1955334069,370,1693,0,0,2063,-0.10247453531795,0.086979711980995,-307.52801809084,699.67498691226,1,2063,104,-0.023278933952714,14,207,0,-0.27780872995815,0.38681615871198,-355.10286741171,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ROLLING_100,680,0.50588235294118,-0.032665325290247,-22.212421197368,0.21955882352938,149.29999999998,0.92375129822285,27.666239646725,38,642,0,0,680,0.0026899231559618,0.11551136993935,-39.257856546714,617.80436617647,1,680,96,0.038774969180751,8,58,1,-0.17952088079855,0.34110520504161,-46.253990140789,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ROLLING_150,978,0.48977505112474,-0.062245925670909,-60.876515306149,-0.025153374233151,-24.600000000022,0.86361332757668,65.114616685944,92,886,0,0,978,-0.02682725095727,0.092162431191735,-83.55992780305,615.89095092025,1,978,100,0.022064028734337,7,82,1,-0.15978631405319,0.36233051838297,-95.515979176089,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ROLLING_200,1231,0.49309504467912,-0.048214304092195,-59.351808337492,0.08237205523962,101.39999999997,0.89338163823417,68.490540399272,143,1088,0,0,1231,-0.012755974639862,0.096234469953651,-83.055961354433,617.61766450041,1,1231,100,0.0090513736730173,7,111,0,-0.10696079514677,0.3775163030378,-103.00101189331,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ROLLING_300,1644,0.4860097323601,-0.085231777517626,-140.12104223898,-0.27591240875912,-453.59999999999,0.81703452805982,148.33718646621,250,1394,0,0,1644,-0.049947750486408,0.080104936850447,-164.39514344349,617.33098418491,1,1644,103,-0.0080489363681149,8,150,0,-0.18611131490616,0.3814912170666,-198.1279826783,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ROLLING_500,2367,0.45627376425856,-0.16008091616183,-378.91152855505,-0.86911702577102,-2057.2,0.68127668676305,381.40812711523,475,1892,0,0,2367,-0.12532432347615,0.1139238698334,-403.18562975956,688.873582594,1,2367,105,-0.032951269339329,10,234,0,-0.24353801345402,0.38692394486145,-461.18038344205,True,False,False
EXTRA_TREES,SCALE_FREE,600,25,ZERO,715,0.48811188811189,-0.028503719356588,-20.380159339961,0.21370629370628,152.79999999999,0.93610156713973,39.97576350217,79,636,0,0,715,0.0091493826722573,0.11387931385797,-43.721988524218,609.6876,1,715,77,0.054571807534521,6,4,2,-0.23930332501922,0.42881988122536,-47.302127290585,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,FREQUENCY_100,630,0.4968253968254,-0.054160539201605,-34.121139697011,0.074603174603138,46.999999999977,0.88291569545443,38.956606802092,33,597,0,0,630,-0.01643283496389,0.10221378456702,-56.298593160108,620.16591269841,1,630,96,0.032687233806761,6,67,1,-0.19563130293941,0.32761174780759,-57.889593366771,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,FREQUENCY_150,916,0.49235807860262,-0.052161323469984,-47.779772298505,0.14443231441047,132.29999999999,0.88830139147019,65.118218819154,92,824,0,0,916,-0.014604405960273,0.082936907680959,-71.121601482763,621.12151310044,1,916,99,0.014667227281051,7,83,1,-0.14803207531844,0.3596968189092,-82.181908737401,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,FREQUENCY_200,1208,0.4908940397351,-0.088814402812914,-107.287798598,-0.16076158940397,-194.2,0.81648034187093,119.3000771791,174,1034,0,0,1208,-0.051948890156756,0.080058754731139,-131.56189980252,617.80774337748,1,1208,101,-0.0038644243261977,8,115,0,-0.16634782234513,0.36238054332697,-151.82133788664,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,FREQUENCY_300,1802,0.46004439511654,-0.16106985836102,-290.24788476655,-0.73601553829078,-1326.3,0.69065591185547,292.47507157448,359,1443,0,0,1802,-0.12468411361653,0.091336689785775,-314.52198597107,616.55753884573,1,1802,104,-0.031140527447431,9,187,0,-0.30968767804779,0.37169928757522,-355.81499679613,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,FREQUENCY_500,3007,0.45294313269039,-0.16282822236308,-489.62446464579,-0.77422680412372,-2328.1,0.69759313442721,496.47890423905,847,2160,0,0,3007,-0.12431577081624,0.1158231206557,-530.37619922747,785.88533887596,1,3007,104,-0.078772402604822,11,330,0,-0.23513028246752,0.39024780975441,-605.43140644714,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,PERCENTILE_100,480,0.50416666666667,-0.040996052020712,-19.678104969942,0.14479166666664,69.499999999989,0.90968544487988,26.067627467189,17,463,0,0,480,-0.0034061615724104,0.081394462045361,-37.132045225703,623.76424583333,1,480,92,0.040890197161722,7,54,1,-0.161712218662,0.31462366740891,-37.721252385127,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,PERCENTILE_150,725,0.50068965517241,-0.04891914026976,-35.466376695576,0.087172413793073,63.199999999978,0.89354428562747,39.859561448626,45,680,0,0,725,-0.011283077411846,0.088952849991064,-58.149789192477,618.48660689655,1,725,97,0.024914018536083,6,73,1,-0.25104662678169,0.31810252981286,-62.752522267565,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,PERCENTILE_200,955,0.49109947643979,-0.04982507187803,-47.582943643519,0.10481675392669,100.09999999999,0.89315059077437,62.056690150169,96,859,0,0,955,-0.012150890370816,0.075128812401091,-72.090951180565,620.66311204188,1,955,100,0.010425403585542,6,99,0,-0.17076670503666,0.35022254693094,-83.561786982908,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,PERCENTILE_300,1333,0.47786946736684,-0.10937143212797,-145.79211902658,-0.37036759189797,-493.69999999999,0.77856994358811,153.74144186585,206,1127,0,0,1333,-0.072491227438297,0.082986228354211,-170.5574314093,616.30221530383,1,1333,102,-0.010104176320168,8,130,0,-0.24458301156548,0.35660306438456,-194.95343187792,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,PERCENTILE_500,2023,0.45477014335146,-0.16392570514146,-331.62170150117,-0.79347503707365,-1605.2,0.68790162354404,333.8488883091,451,1572,0,0,2023,-0.12696794698136,0.10748853329913,-357.3431273171,615.61659367276,1,2023,104,-0.040173973004993,10,195,0,-0.32756270343194,0.36577613309979,-406.38724625903,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ROLLING_100,749,0.49265687583445,-0.063829897484906,-47.808593216195,-0.0002670226969532,-0.20000000001794,0.86517306429881,52.201777969244,58,691,0,0,749,-0.026494137379821,0.089606195388747,-70.492005713095,618.71489319092,1,749,97,0.022528288873602,6,69,0,-0.22142234040878,0.32425741909852,-75.773077534903,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ROLLING_150,1029,0.49076773566569,-0.06606583245803,-67.981741599312,-0.061127308066095,-62.900000000012,0.85924939888198,83.332501943558,124,905,0,0,1029,-0.028698476321598,0.076493552268068,-92.489749136359,620.0511350826,1,1029,99,0.0049388847900794,7,97,0,-0.16684410105795,0.35057807282883,-106.4327510637,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ROLLING_200,1250,0.488,-0.099896263050405,-124.87032881301,-0.26991999999999,-337.39999999999,0.7973216475421,137.31127298651,182,1068,0,0,1250,-0.063095907963722,0.081084975597513,-149.14443001752,620.385992,1,1250,102,-0.006975424916924,8,117,0,-0.19671638681579,0.36435296793815,-170.87077267136,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ROLLING_300,1647,0.4669095324833,-0.14824625099649,-244.16157539122,-0.59447480267151,-979.09999999997,0.71263720023478,246.85019385529,315,1332,0,0,1647,-0.11183611256047,0.092292745613877,-268.43567659574,617.92682817243,1,1647,103,-0.025708176612983,9,160,0,-0.33312148796468,0.35874056982429,-304.12907339535,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ROLLING_500,2337,0.45699614890886,-0.15487417778471,-361.94095348287,-0.73431750106975,-1716.1,0.70137325311672,366.78939092738,575,1762,0,0,2337,-0.1181487224607,0.085716872514797,-387.6623792988,616.60053401797,1,2337,104,-0.051913926373304,10,239,0,-0.31297469536273,0.36073138714325,-447.76834257509,True,False,False
EXTRA_TREES,SCALE_FREE,600,50,ZERO,549,0.48998178506375,-0.032917595166987,-18.071759746676,0.27632058287796,151.7,0.92913140332844,41.452887956345,42,507,0,0,549,0.0070011891819454,0.1146590286626,-41.413588930933,612.04319307832,1,549,75,0.055046197291898,6,4,2,-0.23930332501922,0.39763274489642,-39.987172354239,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,FREQUENCY_100,557,0.48473967684022,-0.06037438227982,-33.62853092986,-0.054757630161598,-30.50000000001,0.89117160022703,51.023812547284,23,534,0,0,557,-0.025322822473172,0.090357854885316,-63.443302572668,924.87905206463,1,557,92,0.070401783005012,6,45,1,-0.2504010128458,0.31224777174088,-53.152249742162,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,FREQUENCY_150,846,0.49408983451537,-0.028354090564056,-23.987560617192,0.15035460992905,127.19999999998,0.94494123766361,53.651558727475,43,803,0,0,846,0.0071504616506501,0.080762539790802,-55.566291128642,920.08780023641,1,846,101,0.049622465299861,8,83,1,-0.12655893796873,0.36650105909342,-54.024411790833,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,FREQUENCY_200,1162,0.47934595524957,-0.062585134565779,-72.723926365435,-0.036833046471651,-42.800000000059,0.87973188617116,89.707795851643,84,1078,0,0,1162,-0.027828489417944,0.09874304523213,-102.40925288032,919.4268777969,1,1162,105,0.029905422488373,10,126,0,-0.16107453420589,0.38804429476204,-113.11114802722,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,FREQUENCY_300,1783,0.47223780145822,-0.081154851205715,-144.69909969979,-0.25535614133485,-455.30000000004,0.84706471440832,153.30780447304,251,1532,0,0,1783,-0.047122477470511,0.092194196283975,-176.33014999152,914.30223948402,1,1783,105,0.0035163550458728,8,180,0,-0.16954725339394,0.41414045542369,-205.37882206966,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,FREQUENCY_500,2997,0.47013680347014,-0.10546350115879,-316.0741129729,-0.55658992325657,-1668.0999999999,0.80682874337782,331.38831474724,715,2282,0,0,2997,-0.072246700074046,0.082100139712073,-352.05603536073,1026.3384901568,1,2997,106,-0.035389274028793,10,328,0,-0.15486616247172,0.45247036750858,-415.62486582388,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,PERCENTILE_100,466,0.48712446351931,-0.051482215900032,-23.990712609415,0.052575107296155,24.500000000008,0.90486919065446,38.12246530761,5,461,0,0,466,-0.015646305078539,0.082561837184866,-49.977119696472,930.25283261803,1,466,91,0.075306374259087,7,46,0,-0.095478163382691,0.31606022154611,-40.690247052231,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,PERCENTILE_150,701,0.490727532097,-0.0341175834641,-23.916426008334,0.071326676176865,49.999999999982,0.93603529306174,53.394930720731,32,669,0,0,701,0.00093766859393009,0.076708852581319,-55.495156519785,922.49417974322,1,701,100,0.055535730741213,6,74,2,-0.079305425744049,0.34102260041168,-48.490157701014,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,PERCENTILE_200,928,0.49030172413793,-0.046814526629586,-43.443880712256,0.056249999999974,52.199999999976,0.91034399754259,66.661501885113,50,878,0,0,928,-0.011940069194428,0.091733650518955,-73.129207227138,922.7689299569,1,928,103,0.04127372576024,8,104,1,-0.19341906479475,0.36120589534603,-75.807377212082,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,PERCENTILE_300,1334,0.47226386806597,-0.084110444573877,-112.20333306155,-0.18598200899554,-248.10000000005,0.84090424096356,129.61047396545,123,1211,0,0,1334,-0.049674821344869,0.093624185528378,-142.9001791201,917.11955622189,1,1334,105,0.020297543872568,10,138,0,-0.21634184104798,0.39638040581974,-158.14045444905,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,PERCENTILE_500,1981,0.47703180212014,-0.085420775131586,-169.21855553567,-0.35259969712267,-698.50000000001,0.83944102195446,177.93785307788,302,1679,0,0,1981,-0.051964789411769,0.088083891076341,-201.92194635204,1001.6598541141,1,1981,105,-0.0043905782055834,9,203,0,-0.1267045092072,0.43018270000501,-235.49486324663,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ROLLING_100,518,0.4980694980695,-0.042310419473502,-21.916797287274,0.044594594594575,23.09999999999,0.91955193362986,34.555950734772,9,509,0,0,518,-0.0061359067203494,0.081121177669843,-46.07095759146,926.01017181467,1,518,90,0.076751592436723,7,40,2,-0.2720207818189,0.30061924003522,-40.655194893407,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ROLLING_150,757,0.49669749009247,-0.019428914118002,-14.707687987327,0.19986789960365,151.29999999997,0.96186145288846,44.560696924447,33,724,0,0,757,0.016132959081071,0.078506846054778,-46.286418498778,920.83818626156,1,757,98,0.055071554984008,7,62,2,-0.11271366087588,0.35049309275769,-41.628025999026,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ROLLING_200,978,0.48568507157464,-0.05020624061541,-49.101703321871,0.019836400817964,19.399999999969,0.9034833792448,69.857565521322,61,917,0,0,978,-0.01513498318238,0.089909910351858,-78.787029836753,917.43832413088,1,978,102,0.041872448497153,7,86,0,-0.20674231418787,0.37401777027088,-83.401393091375,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ROLLING_300,1370,0.47153284671533,-0.081886437994007,-112.18442005179,-0.19554744525551,-267.90000000005,0.84380843791589,126.7490534055,132,1238,0,0,1370,-0.047511679312043,0.088706885895182,-142.88126611034,916.72751678832,1,1370,105,0.019706052183405,10,127,1,-0.21731236551377,0.39827227639353,-159.27783944608,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ROLLING_500,2032,0.47736220472441,-0.094548781264757,-192.12312352999,-0.40009842519685,-812.99999999999,0.82391317498561,200.84242107219,320,1712,0,0,2032,-0.061116875457801,0.073582434207976,-224.82651434635,998.7225246063,1,2032,105,-0.0058397013158397,9,190,0,-0.14237468657254,0.43350078146381,-260.05675612972,True,False,False
EXTRA_TREES,SCALE_FREE,900,0,ZERO,891,0.48260381593715,-0.047196991101632,-42.052519071554,-0.1099887766555,-98.000000000049,0.90904699510521,53.922377734222,93,798,0,0,891,-0.011070139326328,0.097587242474799,-73.331665557657,912.50230190797,1,891,80,0.06157729324044,7,5,1,-0.088940948261006,0.43966536765483,-74.24154400335,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,FREQUENCY_100,571,0.48511383537653,-0.049608324101735,-28.326353062091,0.18581436077055,106.09999999999,0.91093276509664,52.390074438494,24,547,0,0,571,-0.013571371726102,0.084777312745245,-60.001801798271,926.42365323993,1,571,99,0.064733560501727,7,64,1,-0.12888269428376,0.34787631089924,-48.903452868578,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,FREQUENCY_150,902,0.48558758314856,-0.058437876604412,-52.710964697179,-0.057317073170768,-51.700000000033,0.88955301443431,71.081912243934,58,844,0,0,902,-0.022656278081131,0.10112011736708,-82.128752799268,919.42280266075,1,902,103,0.042146360163901,8,101,1,-0.220139184844,0.36748511206911,-84.985966565179,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,FREQUENCY_200,1169,0.47390932420873,-0.080799933297292,-94.455122024534,-0.12677502138584,-148.20000000005,0.84980078665626,109.29744913982,94,1075,0,0,1169,-0.044930538037561,0.089329324256076,-125.15196808308,915.90943541488,1,1169,104,0.025962876111428,9,126,0,-0.2558623777044,0.38014673085587,-136.38644508316,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,FREQUENCY_300,1748,0.47654462242563,-0.10181520441446,-177.97297731647,-0.4029176201373,-704.3,0.81728813670176,186.60883529127,222,1526,0,0,1748,-0.066995563507895,0.082820135379564,-209.6040276082,1012.6716086957,1,1748,105,-0.0012974369597004,8,187,0,-0.19421147930992,0.41155609180287,-238.83770962115,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,FREQUENCY_500,2924,0.46853625170999,-0.11679270093268,-341.50185752715,-0.67243502051982,-1966.2,0.7961591586409,354.18867850921,659,2265,0,0,2924,-0.082274706311686,0.097367510363082,-379.41804601503,1030.4187055404,1,2924,106,-0.044857508300533,9,341,0,-0.18016553206093,0.44022532322583,-442.43247379892,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,PERCENTILE_100,466,0.49356223175966,-0.05357701135897,-24.96688729328,0.0530042918455,24.700000000003,0.90099927183589,34.084225597497,9,457,0,0,466,-0.017075712469365,0.077447014502018,-50.953294380336,930.28955364807,1,466,92,0.073176567936229,7,48,1,-0.12572172686259,0.29626465355215,-41.976492575836,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,PERCENTILE_150,695,0.48776978417266,-0.034774368136883,-24.168185855133,0.12302158273378,85.499999999976,0.93556151139057,48.350481761637,34,661,0,0,695,0.0014378073050245,0.068442290365015,-55.746916366584,922.6150647482,1,695,100,0.05324475219231,6,78,2,-0.16559317963369,0.30926972766374,-49.335647787259,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,PERCENTILE_200,927,0.48867313915858,-0.052800620826445,-48.946175506114,0.032146709816579,29.799999999969,0.89889983399438,73.086784872321,55,872,0,0,927,-0.017234341554283,0.096534376654718,-78.363963608203,919.29697842503,1,927,103,0.039095987069347,8,104,1,-0.22429377846263,0.36627050268352,-81.916116391409,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,PERCENTILE_300,1320,0.46818181818182,-0.093562563284544,-123.5025835356,-0.2866666666667,-378.40000000004,0.82732097224357,136.53592143283,129,1191,0,0,1320,-0.058310546621849,0.1004748186688,-154.19942959415,915.28569848485,1,1320,104,0.01701670558247,10,140,0,-0.2291883344277,0.3882868232401,-170.03524553036,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,PERCENTILE_500,1947,0.48125321006677,-0.096570986033822,-188.02370980785,-0.38875192604006,-756.9,0.82541676443073,196.89708317697,276,1671,0,0,1947,-0.061993464342871,0.081006512154477,-219.65476009958,1001.0463703133,1,1947,105,-0.010148770602347,10,206,0,-0.21145433461569,0.41294830430991,-255.34614454014,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ROLLING_100,625,0.4816,-0.060032638755303,-37.520399222064,0.0011199999999473,0.69999999996709,0.89014601264458,55.53486933927,26,599,0,0,625,-0.023350698991619,0.080433508105508,-69.099129733515,924.4799968,1,625,95,0.06245776962535,8,53,1,-0.16209119479357,0.32023076195241,-60.446611574367,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ROLLING_150,900,0.47888888888889,-0.05929375571685,-53.364380145165,0.012222222222182,10.999999999964,0.88769229606489,71.487331155938,56,844,0,0,900,-0.023192296055054,0.088310129909514,-82.263144091869,918.60096777778,1,900,102,0.04324372992986,8,85,0,-0.22985686878829,0.37048372259554,-85.855693840781,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ROLLING_200,1138,0.4780316344464,-0.080387126848795,-91.480550353929,-0.16942003514942,-192.80000000004,0.8509675725897,109.64454013076,89,1049,0,0,1138,-0.044637308745167,0.10279573641905,-122.17739641248,916.40150351494,1,1138,104,0.027743970062001,9,112,1,-0.27639275251428,0.37139729180641,-132.16384335586,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ROLLING_300,1524,0.47112860892388,-0.10139150949946,-154.52066047717,-0.38963254593178,-593.80000000004,0.81751616645191,163.32036391755,178,1346,0,0,1524,-0.066341909332629,0.094085744138052,-185.21750653572,913.61914566929,1,1524,104,0.0076998947831233,8,144,0,-0.23847243469085,0.3890286239481,-207.93625113141,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ROLLING_500,2183,0.46999541914796,-0.10894583008703,-237.82874707998,-0.48479157123224,-1058.3,0.80502087404547,249.66475104574,372,1811,0,0,2183,-0.074146531971136,0.068978050531614,-270.2399577409,990.86996655978,1,2183,105,-0.019276777907121,10,220,0,-0.21272880362872,0.40747158153064,-313.79561486698,True,False,False
EXTRA_TREES,SCALE_FREE,900,25,ZERO,811,0.47718865598027,-0.05191569757232,-42.103630731152,-0.07188655980278,-58.300000000055,0.90169784355904,54.346158263483,64,747,0,0,811,-0.014763312656815,0.10211764625339,-73.382777217255,913.59162022195,1,811,80,0.063327560908246,7,5,1,-0.096202520895155,0.42887929841288,-72.234214897626,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,FREQUENCY_100,593,0.49241146711636,-0.033651457069902,-19.955314042452,0.22782462057331,135.09999999998,0.93757872571103,40.790735316582,24,569,0,0,593,0.0046833443267707,0.07750485738646,-51.630762778632,925.64492411467,1,593,98,0.057139452843953,7,65,3,-0.1510156599721,0.31962522988738,-42.687851270679,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,FREQUENCY_150,900,0.47222222222222,-0.088965219375388,-80.06869743785,-0.11233333333335,-101.10000000001,0.84355972353638,100.70297897391,67,833,0,0,900,-0.05080230044851,0.08766771999231,-110.86226172113,918.43069111111,1,900,103,0.027657049928687,9,98,1,-0.26054907323222,0.35517135561321,-114.41532447204,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,FREQUENCY_200,1149,0.46127067014795,-0.1209771305347,-139.00272298437,-0.52567449956485,-604.00000000002,0.79261091175129,148.45345563854,111,1038,0,0,1149,-0.083477821177659,0.090924653603337,-169.79628726765,915.53291818973,1,1149,103,0.012173218877429,10,127,0,-0.2622973836516,0.35551034546925,-182.08942943561,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,FREQUENCY_300,1754,0.46636259977195,-0.11408519204444,-200.10542684595,-0.4461801596351,-782.59999999997,0.80594396203355,213.75000029003,283,1471,0,0,1754,-0.077278744820587,0.09240925949297,-234.63711263534,914.56307297605,1,1754,104,-0.022193218575335,13,206,0,-0.1913178144227,0.38068318302554,-264.66393527659,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,FREQUENCY_500,2788,0.45911047345768,-0.13937045385503,-388.56482534782,-0.64225251076042,-1790.6,0.77359784780753,398.97957053862,703,2085,0,0,2788,-0.10032458326166,0.089633193740484,-428.31179307654,1160.5661441894,1,2788,105,-0.076739158698882,13,354,0,-0.18812341788387,0.40973356565818,-497.42471256214,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,PERCENTILE_100,442,0.49321266968326,-0.042119345451927,-18.616750689752,0.24230769230768,107.1,0.92390069024525,33.916892334954,11,431,0,0,442,-0.0039101593868597,0.080128924242851,-44.942164530876,930.89052714932,1,442,94,0.067832837678223,6,55,1,-0.17976601751915,0.27604985261907,-35.505210930511,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,PERCENTILE_150,681,0.48164464023495,-0.073183441324333,-49.837923541871,0.00014684287807199,0.099999999967025,0.8672021634413,67.515296844646,36,645,0,0,681,-0.03528085675054,0.096215690590907,-79.352429868689,923.66465345081,1,681,100,0.047464588825218,9,75,2,-0.24117139508592,0.32121647158522,-75.649583636624,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,PERCENTILE_200,886,0.47404063205418,-0.086558223666852,-76.690586168831,-0.14537246049664,-128.80000000002,0.84725378536254,94.708103326745,61,825,0,0,886,-0.048324192166026,0.092211803018705,-107.48415045211,918.74188148984,1,886,103,0.029985309392082,9,96,1,-0.25465225967055,0.34257789829718,-110.56593807856,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,PERCENTILE_300,1213,0.46166529266282,-0.12579417995705,-152.5883402879,-0.54773289365212,-664.40000000002,0.78649578024432,155.54455929558,120,1093,0,0,1213,-0.088398324295601,0.087634741675032,-183.38190457118,914.95733223413,1,1213,104,0.0078069394973024,10,127,0,-0.26335914655323,0.36816799481775,-197.94951320523,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,PERCENTILE_500,1827,0.45977011494253,-0.14092801498295,-257.47548337386,-0.65725232621784,-1200.8,0.76701975296297,271.00492245773,316,1511,0,0,1827,-0.10394563134297,0.09178657749809,-292.00716916325,913.94303393541,1,1827,104,-0.02652386197909,11,202,0,-0.19945762084662,0.38737205416436,-325.04229828411,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,ROLLING_100,682,0.47653958944282,-0.082805631514218,-56.473440692697,-0.087536656891545,-59.700000000034,0.85123598020205,74.709575409605,37,645,0,0,682,-0.044787101986457,0.087293756273476,-85.46892286413,922.98934750733,1,682,100,0.048568290791005,9,67,1,-0.25414970909769,0.33335817823498,-82.40207783063,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,ROLLING_150,915,0.47103825136612,-0.091288901791151,-83.529345138903,-0.20153005464483,-184.40000000002,0.83751420156105,100.27705257123,66,849,0,0,915,-0.053212202087302,0.09257679155195,-114.32290942218,918.07146885246,1,915,103,0.02833143280459,10,89,1,-0.29411172533283,0.34834447737919,-118.36952536792,True,False,False
EXTRA_TREES,SCALE_FREE,900,50,ROLLING_200,1115,0.46547085201794,-0.10580927549425,-117.97734217609,-0.4168609865471,-464.80000000002,0.81817772416024,129.0878869963,109,1006,0,0,1115,-0.068506893530803,0.087526113579176,-148.77090645936,915.5920044843,1,1115,103,0.014495652539998,10,104,0,-0.25195889110897,0.35297121773124,-159.56949806533,True,False,False
