time_msc,score
1750391501880,-0.14389910366783
1750393395851,-0.22800534991325
1750393543765,-0.13157969944507
1750394240132,-0.11980019521829
1750395629971,-0.14693223498249
1750397629125,-0.13337807662708
1750398966622,-0.12578766409566
1750400372019,-0.15020768807303
1750403480960,-0.15662310493329
1750405520370,-0.12878447062521
1750407769264,-0.18874649800029
1750408600926,-0.035539053411955
1750408860008,-0.20220157965002
1750409763159,-0.21838368906939
1750410001505,-0.90579380145188
1750410017856,-0.094231127314896
1750410259508,-0.10605109048134
1750410322089,-0.14338263552626
1750411083812,-0.08059852935806
1750412870930,-0.053305541773096
1750413366097,-0.052721050057872
1750413601559,-0.080273604359332
1750414800108,-0.1764072200375
1750415212326,-0.11309893414637
1750417618096,-0.21116827289533
1750418675560,-0.10168937033736
1750425243437,-0.14255625076993
1750430729600,-0.18345048309436
1750433600370,-0.090547616417584
1750433603724,-0.20036047042519
1750433603724,-0.11996407218867
1750433604883,-0.090285108851936
1750436126151,-0.12139474349108
1750437651416,-0.10136117846867
1750437694496,-0.015846242359724
1750438549084,-0.062870209485768
1750440644374,-0.06454302413133
1750441359817,-0.10989043031957
1750442201695,-0.071794489030748
1750442346256,-0.11028464365905
1750442524682,-0.018139147210181
1750444270091,-0.17452546952385
1750444811225,-0.0033490651392505
1750446856406,-0.10647437505403
1750463792570,-2.0507107227906
1750637154443,-0.68819248308093
1750637808911,-0.60345766123635
1750638848507,-1.5241479439258
1750639776686,-1.495228872662
1750640401662,-1.9182615094941
1750640405577,-1.4477426978968
1750640408068,-1.0409203187337
1750640475768,-1.5697598889086
1750641126772,-0.36703823797116
1750641429878,-0.051210837950313
1750641764268,-0.44216344906708
1750642671418,-0.055058501244687
1750643974853,-0.09456899687214
1750645952403,-0.18024908608257
1750647642708,-0.11413141409424
1750648836099,-0.062765988632263
1750648928837,-0.050138641289167
1750649818089,-0.1152469589835
1750650646490,-0.10604985859913
1750650900307,-0.0722247222086
1750650900526,-0.1527512841209
1750651478088,-0.17046730660149
1750653287100,0.020720799683701
1750653412114,-0.094083200098873
1750653652090,-0.076340923631298
1750654047099,-0.20303381194382
1750654642248,-0.10374304384377
1750654971960,-0.10676624557177
1750655632458,-0.12582751584568
1750656638736,-0.061707424944768
1750658437039,-0.097646854807316
1750659928998,-0.041109161013851
1750660043085,-0.11351859001372
1750661189089,-0.090922555199824
1750662553758,-0.11979449883059
1750662553758,-0.03580897908734
1750663957964,-0.073435076348594
1750665506111,-0.10319504396244
1750665596801,-0.23622269312466
1750665938394,-0.049749349859701
1750666125094,-0.15904717025841
1750666132471,-0.12400217578754
1750666685440,-0.076597314265582
1750666975878,-0.24981120239784
1750667089159,-0.070527324529374
1750668095309,-0.079063469190123
1750668401086,-0.053420062634943
1750669451094,0.034021172237461
1750669687901,-0.095315037139579
1750670676837,-0.079435496780616
1750670749215,-0.074596078021518
1750670941650,-0.020855121819993
1750671127296,-0.082603692066746
1750671199627,-0.23404343535119
1750672238488,-0.10671615272053
1750672740291,-0.046749162826987
1750672740906,-0.081958254941679
1750672803642,-0.055339007566142
1750672840071,-0.1550115733586
1750673717331,-0.12393814352743
1750673797655,-0.043421248678584
1750674600540,-0.53472386125681
1750674615314,-0.1887839011276
1750674615689,-0.052359369243538
1750674804086,-0.067743051303932
1750675706508,-0.049343221046316
1750675881700,-0.13240745684825
1750676102451,-0.069338035001358
1750676886970,-0.059927871191094
1750676924872,-0.032251288245212
1750676982035,-0.060574009924865
1750678221404,-0.10599985217238
1750678222915,-0.12659604126485
1750678244002,-0.093205364564123
1750679122220,-0.093901263869778
1750679427670,-0.081990665039362
1750679484102,-0.017929926375685
1750680539643,-0.10134417221027
1750680557129,-0.060841210311501
1750682006211,-0.088833132471254
1750682245646,-0.067656386970579
1750683619086,-0.16976661476709
1750688044150,-0.12405056541162
1750689106561,-0.11331638082473
1750692880517,-0.089441886531242
1750694503027,-0.094555614090545
1750694598684,-0.085146708855
1750694907015,-0.046791815512142
1750694907093,-0.16872660945237
1750695530895,-0.1135904051448
1750696478583,-0.070431854670078
1750696537093,-0.12137578472713
1750696537768,-0.047560157112677
1750697082090,-0.33366763724897
1750697549318,-0.03467889825189
1750697553050,-0.020317215389951
1750697926420,-0.087123703281545
1750698430542,-0.065872455497629
1750698541149,0.028823088542238
1750698969718,-0.087141332002738
1750699229085,0.012624930902193
1750699788757,0.00744738613804
1750700101232,-0.068572076359987
1750700587659,-0.053531134197593
1750701470162,-0.037460734069387
1750702650433,0.0063067396140897
1750702792412,-0.08086544874127
1750703407305,-0.037099277432423
1750704459047,-0.028735396572621
1750706647163,-0.11393646671743
1750707328046,-0.11647831484088
1750707450829,-0.0091607098174518
1750707450953,-0.15477448035719
1750708186867,-0.11457484552189
1750708394589,-0.083938877023196
1750708603102,-0.06335022629892
1750708870863,-0.0049581757958399
1750709213321,-0.14048217027851
1750710624801,-0.05201371324991
1750710660329,-0.069835901306398
1750711945156,-0.04722138875171
1750712033094,-0.063205511378809
1750713460484,-0.097604383647908
1750722154268,-0.20668199498161
1750724705627,-2.3652772510369
1750725764184,-2.2484810685848
1750726805665,-1.7265749733639
1750726831164,-1.4596187561997
1750727013557,-0.18327869453354
1750727015989,-0.16125678277953
1750727015989,-0.080179853276316
1750728359156,-0.096835178813596
1750728542859,-0.10884335733291
1750729738946,-0.08524358110008
1750730705294,-0.04797888891449
1750731898087,-0.15673433581682
1750733420246,-0.13049100411191
1750734047955,-0.066652424835177
1750734133101,-0.14236409376119
1750736958092,-0.074790931982881
1750737060014,-0.047352447591944
1750737066522,-0.12376280935611
1750737614778,-0.11953811086812
1750738064048,-0.064089204430137
1750738633284,-0.084647679554612
1750738633284,-0.15991834514206
1750739996093,-0.062841219358355
1750740123899,-0.091711155106254
1750741747122,-0.05594007655786
1750741751275,-0.10180128000795
1750741751312,-0.11309967587769
1750741904584,-0.17255189887975
1750744510045,-0.11175101679058
1750745832205,-0.22411512621757
1750746978166,-0.18350903812818
1750751757087,-0.021123173493513
1750752994511,-0.074565677827023
1750755605221,-0.31901574362676
1750755605247,-0.057417343801191
1750755881081,-0.16237611990793
1750756644837,-0.00085380403254806
1750756651381,-0.13127899807627
1750756740995,-0.032997873043675
1750756923795,0.010090725871992
1750756957816,-0.09056438828537
1750758212335,-0.10416488606304
1750758285673,-0.098241797451952
1750758303064,-0.056543014356199
1750759227766,-0.12131211859299
1750759541498,-0.12544130352372
1750759897089,-0.10737260695414
1750760037595,-0.07185628774616
1750760802472,-0.10526083847687
1750761018598,-0.05266258310919
1750761019079,-0.034793574461414
1750761019079,-0.16676998570881
1750761719614,-0.2423086283132
1750762378566,-0.090089192999123
1750762380763,-0.064745886335276
1750762410790,-0.043927336238211
1750762444067,-0.037560824503433
1750762802178,-0.05575985837025
1750763599093,-0.084594461334714
1750764236967,-0.0378428532224
1750764250106,-0.017460211742016
1750766012347,-0.10270063628974
1750768871130,-0.067836325503777
1750775980092,-0.23546629639452
1750778220467,-0.02678794300959
1750779012198,-0.099025616068553
1750780882930,-0.12151485466248
1750781192430,-0.19888545722313
1750781703562,-0.13031113412001
1750781711291,-0.087940690806509
1750781745028,-0.088500142227038
1750782019809,-0.038768741037008
1750782524093,-0.10000737991485
1750782891901,-0.067075228597388
1750783528195,-0.074867072660934
1750784401978,-0.89310433322451
1750784414670,-0.065840589173492
1750784836547,-0.042359592207122
1750784994849,-0.17139359444568
1750785499761,-0.033507107123377
1750785499781,0.0070877177400659
1750785504286,-0.011787657121883
1750785936490,-0.012443009312751
1750785964443,-0.082219399803633
1750787143269,-0.11095619194953
1750787148795,-0.034228683213237
1750787149963,-0.042239662268003
1750787865770,-0.05461258051684
1750788451022,-0.01497627390748
1750788451044,-0.043211155090611
1750788451066,-0.090799874659949
1750788451304,-0.04266844504358
1750790247600,-0.04718533502271
1750790404890,-0.05630712016273
1750791224868,-0.062627306059948
1750792380006,-0.07900339486817
1750792611766,-0.12477658997688
1750793564582,-0.12055944129002
1750793564922,-0.083649679867565
1750796590302,-0.14226048011267
1750800051977,-0.1868953692628
1750801993884,-0.17499166686887
1750808658804,-0.1235591654796
1750809720016,-4.9260506700584
1750810260018,-2.9863660365696
1750813236276,-2.6905417552533
1750820449090,-0.11271405691859
1750824007093,-0.065829805021321
1750825801444,-0.12634695250767
1750825825101,-0.087223680339868
1750827029555,-0.075052227325228
1750828138161,-0.29471714985923
1750828792891,-0.13850179330234
1750831901089,-0.13486401274532
1750832131108,-0.096864787122935
1750838427095,-0.10526563739167
1750839044304,-0.17850584026089
1750839907646,-0.097958371491719
1750842116419,-0.11777524397459
1750842964094,-0.1872792801088
1750843380002,-0.0914087774752
1750843549901,-0.11622438963176
1750844892304,-0.24778034960549
1750845246223,-0.11507471193055
1750845484657,-0.086523052856017
1750845634545,-0.0025573121599146
1750845693035,-0.071690799926879
1750847120620,-0.081400407857471
1750848213180,-0.020045932992372
1750848265385,-0.20591037652112
1750848303093,-0.093859624643454
1750848603089,-0.095969005106591
1750848715886,-0.081841998750624
1750849265827,-0.15741987282722
1750850386750,-0.041252767232206
1750851028473,-0.030065351212815
1750851028473,-0.1222488035251
1750851577162,-0.12291712643612
1750854421526,0.0024394979704628
1750854421937,-0.065853021358947
1750854443087,-0.12665018369971
1750855756176,-0.094869895313347
1750857535316,-0.15988512500297
1750865487040,-0.19693815804016
1750866721088,-0.025070635332925
1750869024275,-0.20845696606552
1750869424620,-0.062364394179471
1750869949516,-0.07920235640159
1750870171310,-0.12802414536268
1750870983679,-0.15533403502414
1750871024308,-0.13265670390073
1750871563455,-0.050253158469536
1750872016441,0.0057382121952627
1750872518063,-0.18600981728793
1750872866203,-0.089040761094998
1750872979114,-0.028477581135415
1750874251772,-0.082064675271368
1750875030103,-0.04160551552319
1750878077151,-0.12108452307504
1750879427105,-0.042282202242979
1750895651102,-0.37981367056089
1750896813682,-1.5933311679899
1750897134988,-1.5234127961994
1750897980001,-3.0123435356566
1750899387062,-2.2929838316873
1750899642253,-1.9850977522478
1750903237212,-0.19871305006689
1750903240020,-0.19485697011827
1750903323031,-0.42816048056736
1750910018089,-0.10581482740538
1750910902492,-0.17045041622179
1750911757456,-0.14949770002541
1750912833068,-0.12910193978306
1750914662177,-0.066724632057733
1750915315967,-0.20648718084392
1750916433924,-0.093831515676656
1750917601275,0.017084286665189
1750917897869,-0.086995841118482
1750917939839,-0.132208016487
1750917940435,-0.31134663630843
1750918655091,-0.078509238028648
1750919591102,-0.098643001864431
1750919701384,-0.21936598091794
1750923360000,-0.21342305233729
1750928031913,-0.11978755145934
1750928480658,-0.051150958289006
1750929057875,-0.039378089488048
1750929211087,-0.011435370147209
1750930019228,-0.092332172268066
1750930112094,-0.049142022088419
1750930746656,-0.20653031489047
1750930940408,-0.091212895703545
1750931452837,-0.1110811738934
1750932034098,-0.038877472681867
1750932967311,0.015580531256133
1750932967545,-0.12128826374344
1750932971553,0.00185815162914
1750933124511,-0.073764181754205
1750933802269,-0.076559239407088
1750935036732,-0.029369380345347
1750935959617,0.028253138419492
1750935959888,0.054206930741992
1750935960852,-0.15476961012558
1750936386118,-0.061329611961174
1750936386143,-0.061999655635977
1750937144541,-0.14151931779544
1750937279531,0.010163020331242
1750937605095,0.0011789586079088
1750938127374,-0.040064637854286
1750938438512,-0.079810219362685
1750940045089,-0.066384461130959
1750941587839,-0.076031741609074
1750942970152,-0.09145925192431
1750944146309,-0.10682971871192
1750945404795,-0.078425450318809
1750946891198,-0.13236840773581
1750948740267,-0.08994167367276
1750948779437,-0.087974693568967
1750951801107,-1.2951270517771
1750951802446,-0.15171293757038
1750951808301,-0.561680870127
1750951816110,-0.064523678900634
1750951820567,-0.097457062062867
1750953315546,-0.11576173719766
1750953604152,-0.063235631354839
1750953604330,-0.060732880357709
1750953673549,0.0066304679379187
1750954717148,-0.038981468028007
1750954853841,-0.091537954623153
1750956264663,-0.064852020058139
1750956356597,-0.032555600048382
1750957268281,-0.11171583867297
1750957322387,-0.058798517979686
1750958427006,-0.054155363781472
1750958600944,-0.049952682622291
1750959451087,-0.13356592943536
1750959906100,-0.035478106870725
1750960412478,-0.089722670000145
1750960513143,-0.080710712008894
1750961126138,-0.090468928969137
1750961557090,-0.037913038118338
1750962709102,-0.12074853112855
1750964873034,-0.12324142257666
1750965426048,-0.16835103754599
1750965950446,-0.065641600195097
1750965951244,-0.085690458783893
1750967041107,-0.1423147200624
1750967423780,-0.060467398166391
1750974845235,-0.22462639639862
1750977291133,-0.26373304900673
1750983100457,-2.9032345396305
1750983376366,-5.5562697226253
1750984680816,-0.55204400685131
1750988256325,-0.1084710481235
1750989665117,-0.25714397115597
1750989815215,-0.11322038312684
1750991403100,-0.20402640246562
1750992498989,-0.10286721903654
1750993230204,-0.095760632184547
1750996501111,-0.11495549023888
1750996815789,-0.18438663488193
1750997252855,-0.23092246686179
1750998617867,-0.099384669314818
1750998617867,-0.055959225273095
1750999122242,-0.19394972568824
1750999842888,-0.063213432128368
1751000417614,-0.23612439319614
1751000417820,-0.12490797964638
1751002818654,-0.12838357227799
1751007304220,-0.11921504179519
1751010347353,-0.18823309369592
1751011433771,-0.21595254233597
1751012239770,-0.20000372026915
1751013082170,-0.085664385477341
1751013334096,-0.15174628967995
1751014217530,-0.15061513777513
1751014414291,-0.088001361072042
1751014694810,-0.11674996708164
1751015548087,-0.17478310583375
1751016053518,-0.0086832248881074
1751016557952,-0.081510846640975
1751017440448,-0.20538275686613
1751017631713,-0.064062954871096
1751017712782,-0.021163463750569
1751017966152,-0.080217459735879
1751018224773,0.014089610594361
1751018842789,-0.027899398982321
1751019355503,-0.167980515548
1751019956419,-0.082253708771966
1751021753197,-0.084068804770992
1751021758003,-0.14020974197893
1751022187083,-0.069605683253627
1751022466683,-0.088297549790413
1751023884505,-0.17935816427994
1751024063613,-0.080784513535293
1751024522470,-0.062681466678305
1751025124298,-0.13686197698883
1751028543078,-0.20400173284027
1751033947893,-0.20265744351439
1751036544505,-0.13256871423207
1751037314465,-0.11052789868371
1751037682817,-0.046011118676776
1751038203525,-0.77342565864128
1751038207784,-0.35117328137688
1751038209320,-0.2161470778598
1751038757666,-0.06450715956234
1751039193915,-0.10605801965568
1751040012528,-0.03998803756865
1751040064089,-0.10108111331535
1751040231675,-0.031708624099963
1751040301508,-0.025672525180317
1751041441676,-0.041574433781025
1751041453175,-0.023696811607315
1751042511098,-0.016732096234427
1751043601481,-0.081685637329409
1751043608283,-0.039211606199748
1751043609614,-0.12650704904016
1751043914299,-0.066538613086844
1751045262004,-0.035262960709349
1751045790311,-0.040819257849612
1751045853198,-0.075663985301878
1751045853198,-0.094863378785655
1751046146232,-0.0304293565146
1751046281023,-0.071661163297743
1751047049161,-0.072418821192388
1751049130739,-0.089176116407592
1751053795096,-0.078185550070768
1751056081160,-0.12738963528419
1751057131119,-0.19009488392206
1751057131392,-0.084448425799173
1751057161841,-0.13004902035058
1751057762855,-0.15528277987209
1751058480801,-0.21922986223657
1751059946061,-0.13383150329179
1751064464701,-0.10488467891513
1751068382304,-0.21045002215408
1751068612915,-0.62249528417735
1751243340018,-2.5458424483313
1751245112488,-2.0459214572515
1751245200998,-4.04443987526
1751245204466,-2.4044311762768
1751245204466,-1.7294705314487
1751245204576,-0.3268131961205
1751245779287,-0.76726695486617
1751248861444,-0.10384444259111
1751252437361,-0.098697137132214
1751252437648,-0.48349293748573
1751255701942,-0.088093903258727
1751255712886,-0.064834464325206
1751255897041,-0.18199161851294
1751257515316,-0.1198794099337
1751259169966,-0.14634421226864
1751259423096,-0.1065145169415
1751259628586,-0.095359431324175
1751260189728,-0.044669449919412
1751260225540,-0.20931698181083
1751260225865,-0.090673796267212
1751260665113,-0.027392571004617
1751262232294,-0.11825732713777
1751263142847,-0.061956462505277
1751263276091,-0.060808463137558
1751264796087,-0.31158593261086
1751266961450,-0.15311485286549
1751269961392,-0.090686860629792
1751270897967,-0.074902338792679
1751271387726,-0.094385105566937
1751274003113,-0.1238060615049
1751274018284,-0.20595828024293
1751275335076,-0.10502706431963
1751277832360,-0.084021681345996
1751277909658,-0.090783306669452
1751278021475,-0.022664378055065
1751278021996,-0.074464830057161
1751279276201,-0.23294194718269
1751280055251,-0.10941429535043
1751281200772,-0.11754750025412
1751281201034,-0.044691401651306
1751281227304,-0.057661896173153
1751281504096,-0.057947086235829
1751282695303,-0.11613506028079
1751282874877,-0.054495811676057
1751283581345,-0.079905857572028
1751283783153,-0.090334672885521
1751284081144,-0.071226488366224
1751285986418,-0.096416906914874
1751288944165,-0.11690210518462
1751290033087,-0.15339386321808
1751291720323,-0.20233036571121
1751296790898,-0.05045130583768
1751301224158,-0.22061088184879
1751301849151,-0.091536083004599
1751301950502,-0.0026627301052654
1751301950544,-0.096328875795933
1751302621347,-0.10479422240879
1751302648476,-0.11275245075134
1751303847095,-0.12423946639901
1751304898140,-0.047061399611446
1751305043542,-0.15434258515688
1751305813466,0.053487780723374
1751305813792,-0.0095604729192646
1751305816521,-0.040306737873741
1751306145710,-0.01022408130899
1751306750089,-0.071815122797453
1751306775112,-0.016189957244899
1751307130924,-0.057802977266208
1751308221501,-0.097567090241132
1751308690636,-0.021397268443229
1751309184079,0.018073480098838
1751309210092,-0.086657827351464
1751309416642,-0.061078093664253
1751309720479,-0.031761774251526
1751311209840,-0.13819557690409
1751311570633,-0.023535018181118
1751312566582,-0.069847274034555
1751314588489,-0.13242423733013
1751316380345,-0.078982536848612
1751316953318,-0.16568034633487
1751316983889,-0.13632426869641
1751318276866,-0.054484929875606
1751318277000,-0.077093192752576
1751318277125,-0.14480436082373
1751318365505,-0.10720459728449
1751323652106,-0.21131013857424
1751324402095,-0.16230325825553
