episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc,entry_bid,entry_ask,entry_price,entry_spread,pip_size,tick_size,stops_distance,distance,sl,tp,status,exit_msc,exit_price,gross_pips,gross_r,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,calendar_segment
tstech_discovery_r2_202504_GBPUSD_mh_630,1,-0.39150333213076,-0.39150333213076,-0.469716604009,GBPUSD,15828,1745482929500,1745482929732,3,1,0.000344425057,1745482929931,1.32712,1.32732,1.32732,0.0002,0.0001,1e-05,0,0.00035,1.32697,1.32767,COST_DISTANCE_REJECT,0,0,,,0,0.00026,0,0.00052,7e-05,0.00052,,97.14,1745482929732,1745482929166,3
tstech_discovery_r2_202504_USDCAD_mh_604,1,-0.17652697911591,-0.17652697911591,-0.469716604009,USDCAD,15829,1745483061000,1745483061467,3,1,0.000294494816,1745483061872,1.38684,1.3871,1.3871,0.00026,0.0001,1e-05,0,0.0003,1.3868,1.3874,COST_DISTANCE_REJECT,0,0,,,0,0.00031,0,0.00043,0,0.00076,,2.01,1745483061467,1745483060666,3
tstech_discovery_r2_202504_USDJPY_mh_671,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15830,1745483166750,1745483167420,3,1,0.07177185571,1745483168465,142.824,142.846,142.824,0.022,0.01,0.001,0,0.072,142.896,142.752,TP,1745483600366,142.752,7.2,1,0.012,0.039,0.071,0.039,0.082,0.039,431.901,,1745483167420,1745483166255,3
tstech_discovery_r2_202504_GBPUSD_mh_631,1,-0.17652697911591,-0.17652697911591,-0.469716604009,GBPUSD,15835,1745484391250,1745484393896,3,1,0.000384884689,1745484395202,1.3266,1.3268,1.3268,0.0002,0.0001,1e-05,0,0.00039,1.32641,1.32719,COST_DISTANCE_REJECT,0,0,,,0.00015,0.00024,0.00033,0.00024,0.00033,0.00042,,534.648,1745484393896,1745484391216,3
tstech_discovery_r2_202504_AUDUSD_mh_331,1,-0.17652697911591,-0.17652697911591,-0.469716604009,AUDUSD,15836,1745484451500,1745484451714,3,1,0.000393497982,1745484451823,0.6359,0.63612,0.63612,0.00022,0.0001,1e-05,0,0.0004,0.63572,0.63652,COST_DISTANCE_REJECT,0,0,,,0,0.00027,0,0.00052,0,0.00185,,177.643,1745484451714,1745484451221,3
tstech_discovery_r2_202504_USDJPY_mh_672,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15836,1745484451750,1745484452220,3,1,0.078975217872,1745484452428,142.82,142.842,142.82,0.022,0.01,0.001,0,0.079,142.899,142.741,TIME,1745485352909,142.856,-3.6,-0.455696202532,0.014,0.027,0.014,0.067,0.053,0.067,,,1745484452220,1745484451613,3
tstech_discovery_r2_202504_EURUSD_mh_469,1,-0.39150333213076,-0.39150333213076,-0.469716604009,EURUSD,15839,1745484870500,1745484874167,3,1,0.000507208698,1745484874167,1.13362,1.1338,1.1338,0.00018,0.0001,1e-05,0,0.00051,1.13329,1.13431,COST_DISTANCE_REJECT,0,0,,,0,0.00037,0.00015,0.00051,0.00095,0.00051,661.481,83.116,1745484874167,1745484870346,3
tstech_discovery_r2_202504_USDCAD_mh_605,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCAD,15842,1745485060500,1745485060953,3,1,0.000299990084,1745485060955,1.38741,1.38766,1.38766,0.00025,0.0001,1e-05,0,0.0003,1.38736,1.38796,COST_DISTANCE_REJECT,0,0,,,0,0.00046,0,0.00094,0,0.00111,,0.493,1745485060953,1745485060272,3
tstech_discovery_r2_202504_GBPUSD_mh_632,1,-0.39150333213076,-0.39150333213076,-0.469716604009,GBPUSD,15847,1745485375250,1745485376548,3,1,0.000418779758,1745485376952,1.32693,1.32713,1.32713,0.0002,0.0001,1e-05,0,0.00042,1.32671,1.32755,COST_DISTANCE_REJECT,0,0,,,0,0.00027,5e-05,0.00029,0.00076,0.00029,567.491,,1745485376548,1745485375147,3
tstech_discovery_r2_202504_AUDUSD_mh_332,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,AUDUSD,15848,1745486056500,1745486058358,3,1,0.000450186335,1745486058935,0.63545,0.63566,0.63545,0.00021,0.0001,1e-05,0,0.00046,0.63591,0.63499,COST_DISTANCE_REJECT,0,0,,,0,0.0004,0,0.00073,0,0.00129,,113.493,1745486058358,1745486056012,3
tstech_discovery_r2_202504_USDJPY_mh_673,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15852,1745486778750,1745486778923,3,1,0.078885560273,1745486779213,142.774,142.795,142.774,0.021,0.01,0.001,0,0.079,142.853,142.695,SL,1745486999871,142.853,-7.900000000001,-1,0,0.025,0.001,0.106,0.07,0.106,,220.658,1745486778923,1745486778508,3
tstech_discovery_r2_202504_EURUSD_mh_470,1,-0.17652697911591,-0.17652697911591,-0.469716604009,EURUSD,15853,1745486999500,1745487000272,3,1,0.000541721484,1745487000272,1.13468,1.13486,1.13486,0.00018,0.0001,1e-05,0,0.00055,1.13431,1.13541,TIME,1745487900360,1.13506,2,0.363636363636,0.00014,0.00021,0.00014,0.00021,0.00051,0.00028,,,1745487000272,1745486999067,3
tstech_discovery_r2_202504_GBPUSD_mh_633,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,GBPUSD,15854,1745487373000,1745487373589,3,1,0.000476169768,1745487373690,1.32737,1.32757,1.32757,0.0002,0.0001,1e-05,0,0.00048,1.32709,1.32805,COST_DISTANCE_REJECT,0,0,,,0.00024,0.00026,0.00041,0.00026,0.00041,0.00026,,,1745487373589,1745487372784,3
tstech_discovery_r2_202504_USDCAD_mh_606,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCAD,15855,1745487501500,1745487501845,3,1,0.000341400324,1745487502011,1.38619,1.38641,1.38641,0.00022,0.0001,1e-05,0,0.00035,1.38606,1.38676,COST_DISTANCE_REJECT,0,0,,,0,0.00027,0,0.00037,0,0.0007,,248.626,1745487501845,1745487501405,3
tstech_discovery_r2_202504_AUDUSD_mh_333,1,-0.17652697911591,-0.17652697911591,-0.18011448748955,AUDUSD,15857,1745488541500,1745488544378,3,1,0.000411797757,1745488546392,0.63693,0.63714,0.63714,0.00021,0.0001,1e-05,0,0.00042,0.63672,0.63756,COST_DISTANCE_REJECT,0,0,,,0,0.00027,0.00012,0.00027,0.00048,0.00027,554.281,,1745488544378,1745488541368,3
tstech_discovery_r2_202504_USDCHF_mh_628,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCHF,15858,1745488579250,1745488582281,3,1,0.000426318886,1745488584977,0.82744,0.82769,0.82769,0.00025,0.0001,1e-05,0,0.00043,0.82726,0.82812,COST_DISTANCE_REJECT,0,0,,,0,0.00049,0,0.00102,0,0.00125,,23.292,1745488582281,1745488579002,3
tstech_discovery_r2_202504_GBPUSD_mh_634,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,GBPUSD,15859,1745488636250,1745488637365,3,1,0.000484010431,1745488638560,1.32734,1.32754,1.32754,0.0002,0.0001,1e-05,0,0.00049,1.32705,1.32803,COST_DISTANCE_REJECT,0,0,,,4e-05,0.00036,0.00044,0.00036,0.00054,0.00036,460.645,,1745488637365,1745488635901,3
tstech_discovery_r2_202504_USDJPY_mh_674,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15864,1745488813500,1745488813863,3,1,0.080140918953,1745488814016,142.673,142.694,142.673,0.021,0.01,0.001,0,0.081,142.754,142.592,TP,1745489103028,142.592,8.099999999999,1,0.01,0.04,0.111,0.04,0.111,0.055,289.012,,1745488813863,1745488813319,3
tstech_discovery_r2_202504_USDCAD_mh_607,-1,-0.18011448748955,-0.39150333213076,-0.18011448748955,USDCAD,15865,1745488877500,1745488878535,3,1,0.000348509699,1745488878864,1.38513,1.38538,1.38513,0.00025,0.0001,1e-05,0,0.00035,1.38548,1.38478,COST_DISTANCE_REJECT,0,0,,,0,0.00043,0.00011,0.00043,0.00034,0.00043,,6.327,1745488878535,1745488877234,3
tstech_discovery_r2_202504_EURUSD_mh_471,1,-0.39150333213076,-0.39150333213076,-0.469716604009,EURUSD,15872,1745489321000,1745489321380,3,1,0.000546401836,1745489321380,1.13545,1.13563,1.13563,0.00018,0.0001,1e-05,0,0.00055,1.13508,1.13618,TP,1745489616350,1.13618,5.500000000001,1,0.0003,0.00019,0.00069,0.00023,0.00124,0.00023,294.97,,1745489321380,1745489320765,3
tstech_discovery_r2_202504_AUDUSD_mh_334,1,-0.39150333213076,-0.39150333213076,-0.469716604009,AUDUSD,15875,1745489583000,1745489583381,3,1,0.000428523933,1745489583442,0.63761,0.63782,0.63782,0.00021,0.0001,1e-05,0,0.00043,0.63739,0.63825,COST_DISTANCE_REJECT,0,0,,,0,0.00027,0,0.00042,0,0.00049,,318.244,1745489583381,1745489582739,3
tstech_discovery_r2_202504_USDJPY_mh_675,-1,0.00033540251226757,-0.57366167947715,0.00033540251226757,USDJPY,15880,1745490263250,1745490263874,3,1,0.087189368566,1745490265033,142.674,142.695,142.674,0.021,0.01,0.001,0,0.088,142.762,142.586,TP,1745490696173,142.586,8.799999999999,1,0,0.023,0.047,0.025,0.096,0.025,431.14,,1745490263874,1745490263224,3
tstech_discovery_r2_202504_GBPUSD_mh_635,-1,0.00033540251226757,-0.39150333213076,0.00033540251226757,GBPUSD,15882,1745490630250,1745490630865,3,1,0.000568644971,1745490631368,1.32883,1.32903,1.32883,0.0002,0.0001,1e-05,0,0.00057,1.3294,1.32826,COST_DISTANCE_REJECT,0,0,,,0,0.00037,0,0.00045,0.00034,0.00045,,,1745490630865,1745490630168,3
tstech_discovery_r2_202504_AUDUSD_mh_335,-1,0.00033540251226757,-0.39150333213076,0.00033540251226757,AUDUSD,15884,1745491710000,1745491711717,3,1,0.000434573148,1745491713207,0.63777,0.63798,0.63777,0.00021,0.0001,1e-05,0,0.00044,0.63821,0.63733,COST_DISTANCE_REJECT,0,0,,,0,0.00039,0,0.00058,0,0.00092,,147.707,1745491711717,1745491709692,3
tstech_discovery_r2_202504_GBPUSD_mh_636,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,GBPUSD,15885,1745491744000,1745491744620,3,1,0.000555595118,1745491745077,1.32896,1.32916,1.32896,0.0002,0.0001,1e-05,0,0.00056,1.32952,1.3284,COST_DISTANCE_REJECT,0,0,,,0,0.0006,0,0.0006,0,0.00113,,55.804,1745491744620,1745491743995,3
tstech_discovery_r2_202504_USDCAD_mh_608,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,USDCAD,15886,1745492052250,1745492053233,3,1,0.000391066149,1745492053235,1.38444,1.38469,1.38469,0.00025,0.0001,1e-05,0,0.0004,1.38429,1.38509,COST_DISTANCE_REJECT,0,0,,,0,0.00038,0,0.00056,0,0.0008,,61.535,1745492053233,1745492051830,3
tstech_discovery_r2_202504_USDJPY_mh_676,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15891,1745492616000,1745492617982,3,1,0.081702329572,1745492618147,142.505,142.526,142.505,0.021,0.01,0.001,0,0.082,142.587,142.423,SL,1745493129447,142.59,-8.500000000001,-1.036585365854,0,0.036,0,0.077,0,0.115,,511.3,1745492617982,1745492615636,3
tstech_discovery_r2_202504_USDCHF_mh_629,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,USDCHF,15892,1745492824500,1745492828443,3,1,0.000511490517,1745492828497,0.82584,0.8261,0.8261,0.00026,0.0001,1e-05,0,0.00052,0.82558,0.82662,COST_DISTANCE_REJECT,0,0,,,0,0.00041,0.00021,0.00044,0.00086,0.00048,836.533,,1745492828443,1745492824291,3
tstech_discovery_r2_202504_AUDUSD_mh_336,-1,-0.34903240873589,-0.39150333213076,-0.34903240873589,AUDUSD,15893,1745492972500,1745492973599,3,1,0.000448363538,1745492973803,0.63843,0.63864,0.63843,0.00021,0.0001,1e-05,0,0.00045,0.63888,0.63798,COST_DISTANCE_REJECT,0,0,,,0,0.00028,0.0002,0.00028,0.00041,0.00028,,,1745492973599,1745492972395,3
tstech_discovery_r2_202504_GBPUSD_mh_637,-1,-0.34903240873589,-0.39150333213076,-0.34903240873589,GBPUSD,15894,1745493138500,1745493138832,3,1,0.000561732924,1745493139335,1.33018,1.33038,1.33018,0.0002,0.0001,1e-05,0,0.00057,1.33075,1.32961,COST_DISTANCE_REJECT,0,0,,,0,0.00024,0.00018,0.00024,0.00065,0.00024,589.975,,1745493138832,1745493138329,3
tstech_discovery_r2_202504_USDCAD_mh_609,-1,-0.34903240873589,-0.39150333213076,-0.34903240873589,USDCAD,15896,1745493744250,1745493745693,3,1,0.000402323253,1745493745700,1.38513,1.38538,1.38513,0.00025,0.0001,1e-05,0,0.00041,1.38554,1.38472,COST_DISTANCE_REJECT,0,0,,,0,0.00033,0,0.00045,0.00015,0.00045,,116.915,1745493745693,1745493744200,3
tstech_discovery_r2_202504_USDCHF_mh_630,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,USDCHF,15897,1745493997250,1745493999641,3,1,0.000568437647,1745493999743,0.82702,0.82729,0.82702,0.00027,0.0001,1e-05,0,0.00057,0.82759,0.82645,COST_DISTANCE_REJECT,0,0,,,0,0.00031,0.00039,0.00031,0.00079,0.00074,578.855,760.393,1745493999641,1745493996908,3
tstech_discovery_r2_202504_AUDUSD_mh_337,1,-0.39150333213076,-0.39150333213076,-0.469716604009,AUDUSD,15898,1745494663500,1745494664802,3,1,0.000406436176,1745494664816,0.6379,0.63811,0.63811,0.00021,0.0001,1e-05,0,0.00041,0.6377,0.63852,COST_DISTANCE_REJECT,0,0,,,0,0.00027,0,0.00058,0.00012,0.00058,,95.311,1745494664802,1745494663309,3
tstech_discovery_r2_202504_EURUSD_mh_472,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,EURUSD,15899,1745494743000,1745494743345,3,1,0.000567322904,1745494743345,1.13732,1.1375,1.13732,0.00018,0.0001,1e-05,0,0.00057,1.13789,1.13675,TP,1745494760086,1.13675,5.7,1,0.0009,0.00028,0.0009,0.00061,0.0009,0.00094,16.741,194.994,1745494743345,1745494742930,3
tstech_discovery_r2_202504_GBPUSD_mh_638,1,-0.39150333213076,-0.39150333213076,-0.469716604009,GBPUSD,15899,1745494743500,1745494743963,3,1,0.000503419487,1745494744007,1.32949,1.32969,1.32969,0.0002,0.0001,1e-05,0,0.00051,1.32918,1.3302,COST_DISTANCE_REJECT,0,0,,,0,0.00076,0.0005,0.00076,0.00118,0.00076,477.939,3.018,1745494743963,1745494743405,3
tstech_discovery_r2_202504_USDJPY_mh_677,-1,-0.14413591156793,-0.3462857962514,-0.14413591156793,USDJPY,15911,1745495062000,1745495062446,3,1,0.083092681452,1745495062648,142.63,142.649,142.63,0.019,0.01,0.001,0,0.084,142.714,142.546,TIME,1745495963514,142.642,-1.2,-0.142857142857,0,0.051,0.025,0.063,0.063,0.063,,,1745495062446,1745495061586,3
tstech_discovery_r2_202504_USDCAD_mh_610,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,USDCAD,15914,1745495718500,1745495719422,3,1,0.000445828894,1745495720804,1.38513,1.38538,1.38513,0.00025,0.0001,1e-05,0,0.00045,1.38558,1.38468,COST_DISTANCE_REJECT,0,0,,,0,0.00033,9e-05,0.00047,0.00081,0.00047,799.505,127.661,1745495719422,1745495718137,3
tstech_discovery_r2_202504_GBPUSD_mh_639,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,GBPUSD,15915,1745495849000,1745495851231,3,1,0.000598669408,1745495851832,1.33019,1.33039,1.33039,0.0002,0.0001,1e-05,0,0.0006,1.32979,1.33099,TP,1745496553584,1.33099,5.999999999999,1,0,0.00033,0.00011,0.00039,0.00092,0.00039,701.752,,1745495851231,1745495848718,3
tstech_discovery_r2_202504_USDCHF_mh_631,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,USDCHF,15916,1745496079750,1745496080051,3,1,0.000624097386,1745496080222,0.82672,0.82699,0.82699,0.00027,0.0001,1e-05,0,0.00063,0.82636,0.82762,COST_DISTANCE_REJECT,0,0,,,0,0.00052,0,0.0009,0,0.00147,,114.644,1745496080051,1745496079490,3
tstech_discovery_r2_202504_GBPUSD_mh_640,-1,0.00033540251226757,-0.39150333213076,0.00033540251226757,GBPUSD,15918,1745496910250,1745496910786,3,1,0.000644219777,1745496910888,1.33126,1.33146,1.33126,0.0002,0.0001,1e-05,0,0.00065,1.33191,1.33061,TIME,1745497811339,1.33097,2.899999999999,0.446153846154,7e-05,0.00019,0.00023,0.00021,0.00038,0.00021,,,1745496910786,1745496910082,3
tstech_discovery_r2_202504_USDCAD_mh_611,-1,0.00033540251226757,-0.17652697911591,0.00033540251226757,USDCAD,15919,1745497061500,1745497064084,3,1,0.000460930577,1745497064086,1.38424,1.38449,1.38424,0.00025,0.0001,1e-05,0,0.00047,1.38471,1.38377,COST_DISTANCE_REJECT,0,0,,,0,0.00024,4e-05,0.00027,6e-05,0.00068,,765.11,1745497064084,1745497061374,3
tstech_discovery_r2_202504_GBPUSD_mh_641,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,GBPUSD,15923,1745498180250,1745498180929,3,1,0.000605178078,1745498181731,1.33013,1.33033,1.33033,0.0002,0.0001,1e-05,0,0.00061,1.32972,1.33094,SL,1745498979530,1.32972,-6.1,-1,0,0.00025,0,0.00037,0,0.00062,,797.799,1745498180929,1745498179925,3
tstech_discovery_r2_202504_AUDUSD_mh_338,1,-0.39150333213076,-0.39150333213076,-0.469716604009,AUDUSD,15924,1745498730750,1745498731114,3,1,0.000388507957,1745498731394,0.6382,0.63841,0.63841,0.00021,0.0001,1e-05,0,0.00039,0.63802,0.6388,COST_DISTANCE_REJECT,0,0,,,0,0.00028,0,0.00052,0.0001,0.00057,,206.94,1745498731114,1745498730587,3
tstech_discovery_r2_202504_EURUSD_mh_473,1,-0.39150333213076,-0.39150333213076,-0.469716604009,EURUSD,15925,1745499221500,1745499222405,3,1,0.000614933785,1745499222405,1.13767,1.13785,1.13785,0.00018,0.0001,1e-05,0,0.00062,1.13723,1.13847,TP,1745499403900,1.13847,6.200000000001,1,0.00015,0.00019,0.00082,0.00019,0.00121,0.00019,181.495,,1745499222405,1745499221197,3
tstech_discovery_r2_202504_USDCAD_mh_612,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCAD,15926,1745500264750,1745500265835,3,1,0.000381139564,1745500266840,1.38433,1.38458,1.38458,0.00025,0.0001,1e-05,0,0.00039,1.38419,1.38497,COST_DISTANCE_REJECT,0,0,,,0,0.00024,0.00025,0.00024,0.0005,0.00024,465.627,,1745500265835,1745500264580,3
tstech_discovery_r2_202504_GBPUSD_mh_642,1,-0.17652697911591,-0.17652697911591,-0.469716604009,GBPUSD,15927,1745501325500,1745501328915,3,1,0.000531897739,1745501329014,1.33134,1.33154,1.33154,0.0002,0.0001,1e-05,0,0.00054,1.331,1.33208,COST_DISTANCE_REJECT,0,0,,,0,0.00015,0.00026,0.0003,0.00044,0.00041,,,1745501328915,1745501325225,3
tstech_discovery_r2_202504_USDCHF_mh_632,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCHF,15928,1745502910250,1745502911336,3,1,0.000536288882,1745502911722,0.82492,0.82521,0.82521,0.00029,0.0001,1e-05,0,0.00054,0.82467,0.82575,COST_DISTANCE_REJECT,0,0,,,2e-05,0.00026,0.00066,0.00026,0.0007,0.00026,217.35,,1745502911336,1745502909858,3
tstech_discovery_r2_202504_GBPUSD_mh_643,1,-0.39150333213076,-0.39150333213076,-0.469716604009,GBPUSD,15929,1745503043000,1745503044635,3,1,0.00053413109,1745503044668,1.33029,1.33049,1.33049,0.0002,0.0001,1e-05,0,0.00054,1.32995,1.33103,COST_DISTANCE_REJECT,0,0,,,0,0.00056,0.00028,0.00082,0.00062,0.00082,784.863,31.591,1745503044635,1745503042659,3
tstech_discovery_r2_202504_EURUSD_mh_474,1,-0.17652697911591,-0.17652697911591,-0.469716604009,EURUSD,15930,1745503324500,1745503325630,3,1,0.000596730906,1745503325630,1.13826,1.13844,1.13844,0.00018,0.0001,1e-05,0,0.0006,1.13784,1.13904,TIME,1745504226158,1.13859,1.499999999999,0.25,0,0.00038,0,0.00053,0.00032,0.00053,,,1745503325630,1745503324223,3
tstech_discovery_r2_202504_USDJPY_mh_678,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15931,1745503332750,1745503333271,3,1,0.072142828765,1745503333443,142.465,142.484,142.465,0.019,0.01,0.001,0,0.073,142.538,142.392,TP,1745504095069,142.392,7.300000000001,1,0,0.028,0,0.063,0.088,0.063,761.626,,1745503333271,1745503332638,3
tstech_discovery_r2_202504_GBPUSD_mh_644,1,-0.17652697911591,-0.17652697911591,-0.469716604009,GBPUSD,15932,1745504318250,1745504318503,3,1,0.000564533476,1745504319064,1.33129,1.33149,1.33149,0.0002,0.0001,1e-05,0,0.00057,1.33092,1.33206,COST_DISTANCE_REJECT,0,0,,,0.00019,0.00011,0.00019,0.00023,0.0005,0.00023,,,1745504318503,1745504318159,3
tstech_discovery_r2_202504_EURUSD_mh_475,1,-0.39150333213076,-0.39150333213076,-0.469716604009,EURUSD,15933,1745505547750,1745505548169,3,1,0.00052421859,1745505548169,1.13773,1.13791,1.13791,0.00018,0.0001,1e-05,0,0.00053,1.13738,1.13844,COST_DISTANCE_REJECT,0,0,,,0.00034,0.00035,0.00091,0.00035,0.00091,0.00035,100.424,,1745505548169,1745505547564,3
tstech_discovery_r2_202504_GBPUSD_mh_645,1,-0.17652697911591,-0.17652697911591,-0.469716604009,GBPUSD,15933,1745505548000,1745505548387,3,1,0.00057455593,1745505548426,1.33101,1.33121,1.33121,0.0002,0.0001,1e-05,0,0.00058,1.33063,1.33179,COST_DISTANCE_REJECT,0,0,,,0.00013,0.00029,0.00079,0.00029,0.00079,0.00029,206.217,,1745505548387,1745505547929,3
tstech_discovery_r2_202504_USDJPY_mh_679,-1,-0.469716604009,-0.57366167947715,-0.469716604009,USDJPY,15933,1745505548000,1745505548169,3,1,0.066099802697,1745505548226,142.537,142.557,142.537,0.02,0.01,0.001,0,0.067,142.604,142.47,TP,1745505551944,142.47,6.700000000001,1,0.114,0.06,0.121,0.06,0.122,0.06,3.718,,1745505548169,1745505547819,3
tstech_discovery_r2_202504_USDCHF_mh_633,1,-0.39150333213076,-0.39150333213076,-0.469716604009,USDCHF,15933,1745505548250,1745505548670,3,1,0.000562010691,1745505548860,0.82639,0.82669,0.82669,0.0003,0.0001,1e-05,0,0.00057,0.82612,0.82726,COST_DISTANCE_REJECT,0,0,,,0,0.00117,0,0.00172,0,0.00177,,0.811,1745505548670,1745505548054,3
tstech_discovery_r2_202504_AUDUSD_mh_339,1,-0.17652697911591,-0.17652697911591,-0.469716604009,AUDUSD,15933,1745505548500,1745505548670,3,1,0.000286689274,1745505548823,0.63844,0.63865,0.63865,0.00021,0.0001,1e-05,0,0.00029,0.63836,0.63894,COST_DISTANCE_REJECT,0,0,,,0,0.00077,0,0.00077,0,0.00099,,0.406,1745505548670,1745505548271,3
tstech_discovery_r2_202504_USDCAD_mh_613,1,-0.17652697911591,-0.17652697911591,-0.469716604009,USDCAD,15942,1745506568000,1745506569184,3,1,0.000368049687,1745506569692,1.38622,1.38643,1.38643,0.00021,0.0001,1e-05,0,0.00037,1.38606,1.3868,COST_DISTANCE_REJECT,0,0,,,0,0.00032,0,0.00035,0,0.00069,,372.368,1745506569184,1745506567995,3
tstech_discovery_r2_202504_EURUSD_mh_476,1,-0.39150333213076,-0.39150333213076,-0.469716604009,EURUSD,15943,1745507102000,1745507103084,3,1,0.00064406395,1745507103084,1.13727,1.13745,1.13745,0.00018,0.0001,1e-05,0,0.00065,1.1368,1.1381,SL,1745507714765,1.13677,-6.8,-1.046153846154,4e-05,0.0006,0.00019,0.0006,0.00033,0.00099,,611.681,1745507103084,1745507101882,3
tstech_discovery_r2_202504_GBPUSD_mh_646,-1,0.00033540251226757,-0.39150333213076,0.00033540251226757,GBPUSD,15943,1745507102000,1745507102382,3,1,0.000631393065,1745507102681,1.33087,1.33107,1.33087,0.0002,0.0001,1e-05,0,0.00064,1.33151,1.33023,TP,1745507739741,1.33023,6.4,1,0.00013,0.00028,0.00051,0.00028,0.00075,0.00028,637.06,,1745507102382,1745507101882,3
tstech_discovery_r2_202504_USDJPY_mh_680,-1,-0.14413591156793,-0.3462857962514,-0.14413591156793,USDJPY,15943,1745507102000,1745507102382,3,1,0.085852924122,1745507102589,142.563,142.58,142.563,0.017,0.01,0.001,0,0.086,142.649,142.477,TIME,1745508008799,142.605,-4.2,-0.488372093023,0.014,0.034,0.035,0.034,0.035,0.054,,,1745507102382,1745507101881,3
tstech_discovery_r2_202504_USDCHF_mh_634,-1,-0.34903240873589,-0.39150333213076,-0.34903240873589,USDCHF,15945,1745507134250,1745507135246,3,1,0.000680502239,1745507138196,0.8259,0.82612,0.8259,0.00022,0.0001,1e-05,0,0.00069,0.82659,0.82521,TIME,1745508040593,0.82612,-2.2,-0.31884057971,0,0.00028,0.00023,0.00028,0.00033,0.00066,,,1745507135246,1745507134137,3
tstech_discovery_r2_202504_USDCAD_mh_614,1,-0.17652697911591,-0.17652697911591,-0.469716604009,USDCAD,15947,1745507942500,1745507942654,3,1,0.000372676413,1745507943317,1.38649,1.38674,1.38674,0.00025,0.0001,1e-05,0,0.00038,1.38636,1.38712,COST_DISTANCE_REJECT,0,0,,,0,0.00029,0,0.00056,0.00021,0.00056,,81.22,1745507942654,1745507942413,3
tstech_discovery_r2_202504_GBPUSD_mh_647,1,-0.17652697911591,-0.17652697911591,-0.34903240873589,GBPUSD,15948,1745508591500,1745508592045,3,1,0.000628324845,1745508592193,1.32998,1.33018,1.33018,0.0002,0.0001,1e-05,0,0.00063,1.32955,1.33081,TIME,1745509492324,1.33025,0.7,0.111111111111,0.00019,0.00052,0.00039,0.00052,0.00044,0.00052,,,1745508592045,1745508591287,3
