feature_a,feature_b,spearman
m5_cci20,m5_ema10_slope3_atr,0.93370787849467
m5_cci20,m5_ema20_close_gap_atr,0.93865015899158
m5_cci20,m5_ema20_slope1_atr,0.93865015899158
m5_cci20,m5_ema20_slope3_atr,0.91122996642719
m5_cci20,m5_rsi7_value,0.93317349766226
m5_cci20,m5_rsi7_centered,0.93317349766226
m5_cci20,m5_rsi14_value,0.90940550265651
m5_cci20,m5_rsi14_centered,0.90940550265651
m5_cci20,m5_stoch14_k,0.90353699962922
m5_cci20,m5_stoch14_d,0.91319456236084
m5_cci20,m5_williams14_r,0.90353704658317
m5_di_balance,m5_ema20_close_gap_atr,0.91657280577889
m5_di_balance,m5_ema20_slope1_atr,0.91657280577889
m5_di_balance,m5_ema20_slope3_atr,0.92932424388835
m5_di_balance,m5_ema50_close_gap_atr,0.91352990035823
m5_di_balance,m5_ema50_slope1_atr,0.91352990035823
m5_di_balance,m5_rsi14_value,0.93730408133247
m5_di_balance,m5_rsi14_centered,0.93730408133247
m5_di_balance,m5_rsi21_value,0.93044021147787
m5_di_balance,m5_rsi21_centered,0.93044021147787
m5_di_balance,m5_plus_di14,0.90981349555303
m5_di_balance,m5_minus_di14,-0.91845020011891
m5_roc1_atr,m5_body_atr,0.99583734218412
m5_roc1_atr,m5_ema5_accel_atr,0.90808341161339
m5_roc1_atr,m5_ema10_accel_atr,0.94948686980228
m5_roc1_atr,m5_ema20_accel_atr,0.97344808578868
m5_roc1_atr,m5_ema50_accel_atr,0.98929738437432
m5_roc1_atr,m5_rsi7_slope1,0.96833489835967
m5_roc1_atr,m5_rsi14_slope1,0.98668108078354
m5_roc1_atr,m5_rsi21_slope1,0.99138529306224
m5_roc1_pct,m5_body_atr,0.96451031828111
m5_roc1_pct,m5_ema10_accel_atr,0.91568682136761
m5_roc1_pct,m5_ema20_accel_atr,0.94030805355963
m5_roc1_pct,m5_ema50_accel_atr,0.95706787102719
m5_roc1_pct,m5_rsi7_slope1,0.93871375443495
m5_roc1_pct,m5_rsi14_slope1,0.95535036951959
m5_roc1_pct,m5_rsi21_slope1,0.96116729905324
m5_roc1_pct,m5_roc1_atr,0.96824938753828
m5_roc3_atr,m5_sma5_gap_pct64,0.90536648532692
m5_roc3_atr,m5_rsi14_slope3,0.93547062575299
m5_roc3_atr,m5_rsi21_slope3,0.95453986898137
m5_roc3_pct,m5_rsi14_slope3,0.90123500001506
m5_roc3_pct,m5_rsi21_slope3,0.92173044438387
m5_roc3_pct,m5_roc3_atr,0.96689096795508
m5_roc5_atr,m5_ema5_slope3_atr,0.91750130014993
m5_roc5_atr,m5_sma5_slope1_atr,0.9999999805379
m5_roc5_pct,m5_sma5_slope1_atr,0.96672193844102
m5_roc5_pct,m5_roc5_atr,0.96672195725546
m5_roc10_atr,m1_sma50_slope1_atr,0.94287679144235
m5_roc10_atr,m1_sma50_slope3_atr,0.96354384943784
m5_roc10_atr,m1_ema20_50_gap_atr,0.90911697322513
m5_roc10_atr,m5_sma10_slope1_atr,0.9999999941854
m5_roc10_atr,m5_sma10_slope3_atr,0.93553182665293
m5_roc10_pct,m1_sma50_slope1_atr,0.91208838965316
m5_roc10_pct,m1_sma50_slope3_atr,0.93190301754006
m5_roc10_pct,m5_sma10_slope1_atr,0.96608345602252
m5_roc10_pct,m5_sma10_slope3_atr,0.90405242579031
m5_roc10_pct,m5_roc10_atr,0.96608346163992
m5_roc20_atr,m5_sma20_slope1_atr,1
m5_roc20_atr,m5_sma20_slope3_atr,0.96929160104477
m5_roc20_pct,m5_sma20_slope1_atr,0.96642537318761
m5_roc20_pct,m5_sma20_slope3_atr,0.93847080518403
m5_roc20_pct,m5_roc20_atr,0.96642537318761
m5_range5_position,m1_ema20_price_gap_atr,0.94795335441614
m5_range5_position,m1_sma20_price_gap_atr,0.93708381499901
m5_range5_position,m1_range20_position,0.95317328011735
m5_range5_position,m1_range20_high_distance_atr,-0.92588464260296
m5_range5_position,m1_range20_low_distance_atr,0.90341451096267
m5_range5_position,m1_bb20_price_z,0.92701181181439
m5_range5_position,m1_bb20_position,0.92701181181439
m5_range5_position,m5_ema5_price_gap_atr,0.94735844537384
m5_range5_position,m5_sma5_price_gap_atr,0.95060488429624
m5_range5_high_distance_atr,m1_ema20_price_gap_atr,-0.90572732742474
m5_range5_high_distance_atr,m1_range20_position,-0.9055393274476
m5_range5_high_distance_atr,m1_range20_high_distance_atr,0.93031997273469
m5_range5_high_distance_atr,m5_ema5_price_gap_atr,-0.9084314057913
m5_range5_high_distance_atr,m5_sma5_price_gap_atr,-0.91578849937934
m5_range5_high_distance_atr,m5_range5_position,-0.95164041033452
m5_range5_low_distance_atr,m1_range20_low_distance_atr,0.91614199304829
m5_range5_low_distance_atr,m5_ema5_price_gap_atr,0.90547563348159
m5_range5_low_distance_atr,m5_sma5_price_gap_atr,0.9092314778251
m5_range5_low_distance_atr,m5_range5_position,0.91479219031014
m5_range5_signed_efficiency,m5_sma5_slope1_atr,0.96854023396647
m5_range5_signed_efficiency,m5_roc5_atr,0.96854025059482
m5_range5_signed_efficiency,m5_roc5_pct,0.94013956313016
m5_range20_position,m1_ema50_price_gap_atr,0.90871095118126
m5_range20_position,m1_range60_position,0.91428682466618
m5_range20_position,m5_ema10_price_gap_atr,0.90862402652086
m5_range20_position,m5_ema20_price_gap_atr,0.95102634654801
m5_range20_position,m5_sma20_price_gap_atr,0.95703380919825
m5_range20_high_distance_atr,m5_ema20_price_gap_atr,-0.91474243652648
m5_range20_high_distance_atr,m5_sma20_price_gap_atr,-0.92346505414213
m5_range20_high_distance_atr,m5_range20_position,-0.95185416761257
m5_range20_low_distance_atr,m5_ema20_price_gap_atr,0.91139417579019
m5_range20_low_distance_atr,m5_sma20_price_gap_atr,0.92031911358116
m5_range20_low_distance_atr,m5_range20_position,0.93313642869254
m5_range20_signed_efficiency,m5_sma20_slope1_atr,0.99519491739895
m5_range20_signed_efficiency,m5_sma20_slope3_atr,0.9639527724943
m5_range20_signed_efficiency,m5_rsi14_value,0.90027212082235
m5_range20_signed_efficiency,m5_rsi14_centered,0.90027212082235
m5_range20_signed_efficiency,m5_roc20_atr,0.99519491739895
m5_range20_signed_efficiency,m5_roc20_pct,0.9594545788582
m5_realized_vol20,m1_realized_vol60,0.92674011336222
m5_realized_vol20,m5_atr14_price,0.95131536490803
m5_range60_position,m5_ema50_price_gap_atr,0.94744879298634
m5_range60_position,m5_ema50_close_gap_atr,0.90949913031841
m5_range60_position,m5_ema50_slope1_atr,0.90949913031841
m5_range60_position,m5_sma50_price_gap_atr,0.94065215288319
m5_range60_position,m5_rsi21_value,0.90233294337448
m5_range60_position,m5_rsi21_centered,0.90233294337448
m5_range60_high_distance_atr,m5_range60_position,-0.93120347069901
m5_range60_low_distance_atr,m5_range60_position,0.92098907628083
m5_range60_signed_efficiency,m5_sma50_slope1_atr,0.90342835077526
m5_range60_signed_efficiency,m5_sma50_slope3_atr,0.90674849252123
m5_realized_vol60,m5_atr14_price,0.93114912208163
m5_bb20_price_z,m1_ema50_price_gap_atr,0.93280396764228
m5_bb20_price_z,m1_sma50_price_gap_atr,0.90774248647371
m5_bb20_price_z,m1_range60_position,0.91881832339033
m5_bb20_price_z,m5_ema10_price_gap_atr,0.93879104710514
m5_bb20_price_z,m5_sma10_price_gap_atr,0.9155704068558
m5_bb20_price_z,m5_ema20_price_gap_atr,0.9606292679069
m5_bb20_price_z,m5_sma20_price_gap_atr,0.96751645941241
m5_bb20_price_z,m5_range20_position,0.96285708618213
m5_bb20_price_z,m5_range20_high_distance_atr,-0.91300044909282
m5_bb20_position,m1_ema50_price_gap_atr,0.93280396764228
m5_bb20_position,m1_sma50_price_gap_atr,0.90774248647371
m5_bb20_position,m1_range60_position,0.91881832339033
m5_bb20_position,m5_ema10_price_gap_atr,0.93879104710514
m5_bb20_position,m5_sma10_price_gap_atr,0.9155704068558
m5_bb20_position,m5_ema20_price_gap_atr,0.9606292679069
m5_bb20_position,m5_sma20_price_gap_atr,0.96751645941241
m5_bb20_position,m5_range20_position,0.96285708618213
m5_bb20_position,m5_range20_high_distance_atr,-0.91300044909282
m5_bb20_position,m5_bb20_price_z,1
m5_ema5_20_gap_atr,m1_ema20_50_gap_atr,0.9141751303935
m5_ema5_20_gap_atr,m5_ema20_close_gap_atr,0.93444144339863
m5_ema5_20_gap_atr,m5_ema20_slope1_atr,0.93444144339863
m5_ema5_20_gap_atr,m5_ema20_slope3_atr,0.98640965695165
m5_ema5_20_gap_atr,m5_sma20_slope1_atr,0.92318213037802
m5_ema5_20_gap_atr,m5_sma20_slope3_atr,0.91816644365913
m5_ema5_20_gap_atr,m5_ema50_close_gap_atr,0.93060274433012
m5_ema5_20_gap_atr,m5_ema50_slope1_atr,0.93060274433012
m5_ema5_20_gap_atr,m5_ema50_slope3_atr,0.92949683533065
m5_ema5_20_gap_atr,m5_sma50_price_gap_atr,0.90084409344831
m5_ema5_20_gap_atr,m5_rsi14_value,0.96074213617051
m5_ema5_20_gap_atr,m5_rsi14_centered,0.96074213617051
m5_ema5_20_gap_atr,m5_rsi21_value,0.95109111269032
m5_ema5_20_gap_atr,m5_rsi21_centered,0.95109111269032
m5_ema5_20_gap_atr,m5_macd_atr,0.91823336310553
m5_ema5_20_gap_atr,m5_di_balance,0.93484593177159
m5_ema5_20_gap_atr,m5_roc20_atr,0.92318213037802
m5_ema5_20_gap_atr,m5_range20_signed_efficiency,0.92035200459342
m5_ema10_20_gap_atr,m5_ema20_slope3_atr,0.93001709638533
m5_ema10_20_gap_atr,m5_sma20_slope1_atr,0.92715940633827
m5_ema10_20_gap_atr,m5_sma20_slope3_atr,0.94801867139418
m5_ema10_20_gap_atr,m5_ema50_close_gap_atr,0.93701699084673
m5_ema10_20_gap_atr,m5_ema50_slope1_atr,0.93701699084673
m5_ema10_20_gap_atr,m5_ema50_slope3_atr,0.95840881027321
m5_ema10_20_gap_atr,m5_sma50_price_gap_atr,0.92336580802374
m5_ema10_20_gap_atr,m5_rsi14_value,0.91405060293829
m5_ema10_20_gap_atr,m5_rsi14_centered,0.91405060293829
m5_ema10_20_gap_atr,m5_rsi21_value,0.94218551974812
m5_ema10_20_gap_atr,m5_rsi21_centered,0.94218551974812
m5_ema10_20_gap_atr,m5_macd_atr,0.98143983157613
m5_ema10_20_gap_atr,m5_di_balance,0.90165017673255
m5_ema10_20_gap_atr,m5_roc20_atr,0.92715940633827
m5_ema10_20_gap_atr,m5_range20_signed_efficiency,0.92310338950037
m5_ema10_20_gap_atr,m5_ema5_20_gap_atr,0.97242178421627
m5_ema20_50_gap_atr,m5_sma50_slope1_atr,0.9172648003262
m5_ema20_50_gap_atr,m5_sma50_slope3_atr,0.92914274447461
m5_ema20_50_gap_atr,m5_macd_signal_atr,0.95117063646558
m5_ema20_50_gap_atr,m5_range60_signed_efficiency,0.90475136723942
m5_rsi14_x_adx14,m5_ema20_close_gap_atr,0.96354765029338
m5_rsi14_x_adx14,m5_ema20_slope1_atr,0.96354765029338
m5_rsi14_x_adx14,m5_ema20_slope3_atr,0.94904114497653
m5_rsi14_x_adx14,m5_ema50_price_gap_atr,0.91619129018068
m5_rsi14_x_adx14,m5_ema50_close_gap_atr,0.95323747902161
m5_rsi14_x_adx14,m5_ema50_slope1_atr,0.95323747902161
m5_rsi14_x_adx14,m5_ema50_slope3_atr,0.91236472200741
m5_rsi14_x_adx14,m5_sma50_price_gap_atr,0.91644380617333
m5_rsi14_x_adx14,m5_rsi14_value,0.98647803456588
m5_rsi14_x_adx14,m5_rsi14_centered,0.98647803456588
m5_rsi14_x_adx14,m5_rsi21_value,0.97609767594483
m5_rsi14_x_adx14,m5_rsi21_centered,0.97609767594483
m5_rsi14_x_adx14,m5_di_balance,0.94408493749683
m5_rsi14_x_adx14,m5_range20_signed_efficiency,0.90005502142894
m5_rsi14_x_adx14,m5_ema5_20_gap_atr,0.96024340683018
m5_rsi14_x_adx14,m5_ema10_20_gap_atr,0.92673245860938
m5_macd_hist_x_atr_expansion,m5_macd_hist_atr,0.99470613978658
m5_macd_hist_x_atr_expansion,m5_macd_hist_pct64,0.91742210376608
m5_ema20_slope_x_adx,m1_ema20_50_gap_atr,0.9207839119905
m5_ema20_slope_x_adx,m5_ema10_slope3_atr,0.906836308599
m5_ema20_slope_x_adx,m5_ema20_close_gap_atr,0.92755469572512
m5_ema20_slope_x_adx,m5_ema20_slope1_atr,0.92755469572512
m5_ema20_slope_x_adx,m5_ema20_slope3_atr,0.98742710210396
m5_ema20_slope_x_adx,m5_ema50_close_gap_atr,0.90696894266768
m5_ema20_slope_x_adx,m5_ema50_slope1_atr,0.90696894266768
m5_ema20_slope_x_adx,m5_ema50_slope3_atr,0.90917579240092
m5_ema20_slope_x_adx,m5_rsi14_value,0.94744164194012
m5_ema20_slope_x_adx,m5_rsi14_centered,0.94744164194012
m5_ema20_slope_x_adx,m5_rsi21_value,0.93119650561603
m5_ema20_slope_x_adx,m5_rsi21_centered,0.93119650561603
m5_ema20_slope_x_adx,m5_di_balance,0.93545880839593
m5_ema20_slope_x_adx,m5_ema5_20_gap_atr,0.98214173563161
m5_ema20_slope_x_adx,m5_ema10_20_gap_atr,0.93863630024627
m5_ema20_slope_x_adx,m5_rsi14_x_adx14,0.96281562563444
m5_body_x_tick_activity,m5_body_atr,0.98757514524822
m5_body_x_tick_activity,m5_ema10_accel_atr,0.9319962041279
m5_body_x_tick_activity,m5_ema20_accel_atr,0.95667050877498
m5_body_x_tick_activity,m5_ema50_accel_atr,0.97282887423963
m5_body_x_tick_activity,m5_rsi7_slope1,0.95107182029577
m5_body_x_tick_activity,m5_rsi14_slope1,0.97111090390039
m5_body_x_tick_activity,m5_rsi21_slope1,0.9766656079125
m5_body_x_tick_activity,m5_roc1_atr,0.98379447007889
m5_body_x_tick_activity,m5_roc1_pct,0.95486806366774
m5_shock_x_rsi14_centered,m1_shock_x_ema20_50_gap_atr,0.91383377457474
m5_shock_x_di_balance,m5_shock_x_rsi14_centered,0.93656567714124
m15_atr7,m1_atr7,0.90867488984078
m15_atr7,m1_atr14,0.93312951850571
m15_atr7,m1_atr28,0.95723305799516
m15_atr7,m5_atr7,0.96684688512502
m15_atr7,m5_atr14,0.98960750490938
m15_atr7,m5_atr28,0.99091680813727
m15_atr14,m1_atr14,0.90210207016836
m15_atr14,m1_atr28,0.92613235623485
m15_atr14,m5_atr7,0.93325125456715
m15_atr14,m5_atr14,0.96733582863305
m15_atr14,m5_atr28,0.99147699158184
m15_atr14,m15_atr7,0.98579401565188
m15_atr28,m5_atr14,0.92909683717656
m15_atr28,m5_atr28,0.96543072045457
m15_atr28,m15_atr7,0.95080441548318
m15_atr28,m15_atr14,0.9859657384598
m15_atr14_price,m5_atr14_price,0.95271133608775
m15_atr14_price,m5_realized_vol60,0.97040748990743
m15_atr14_z64,m15_atr14_pct64,0.97978438030559
m15_spread_atr,m1_spread_atr,0.90428376025955
m15_spread_atr,m5_spread_atr,0.96774594131269
m15_tick_volume,m5_tick_volume,0.9321850800451
m15_ema5_value,quote_mid,0.99973745967652
m15_ema5_value,m1_ema5_value,0.99979466379037
m15_ema5_value,m1_sma5_value,0.99979062220813
m15_ema5_value,m1_ema10_value,0.99982996083194
m15_ema5_value,m1_sma10_value,0.99982539329301
m15_ema5_value,m1_ema20_value,0.99988564166033
m15_ema5_value,m1_sma20_value,0.99988177533387
m15_ema5_value,m1_ema50_value,0.99997341871161
m15_ema5_value,m1_sma50_value,0.99996630130142
m15_ema5_value,m5_ema5_value,0.99990741595414
m15_ema5_value,m5_sma5_value,0.99990249612703
m15_ema5_value,m5_ema10_value,0.99997388484092
m15_ema5_value,m5_sma10_value,0.99996721933585
m15_ema5_value,m5_ema20_value,0.99998252428344
m15_ema5_value,m5_sma20_value,0.99995407977521
m15_ema5_value,m5_ema50_value,0.99975982768822
m15_ema5_value,m5_sma50_value,0.99957432114808
m15_ema5_price_gap_atr,m1_ema50_price_gap_atr,0.95611475207035
m15_ema5_price_gap_atr,m1_sma50_price_gap_atr,0.92805669392941
m15_ema5_price_gap_atr,m1_range60_position,0.91752691364326
m15_ema5_price_gap_atr,m5_ema10_price_gap_atr,0.96831789754986
m15_ema5_price_gap_atr,m5_sma10_price_gap_atr,0.94193303823075
m15_ema5_price_gap_atr,m5_ema20_price_gap_atr,0.97802968391738
m15_ema5_price_gap_atr,m5_sma20_price_gap_atr,0.9655896134616
m15_ema5_price_gap_atr,m5_range20_position,0.93507956921519
m15_ema5_price_gap_atr,m5_bb20_price_z,0.95532649972203
m15_ema5_price_gap_atr,m5_bb20_position,0.95532649972203
m15_ema5_close_gap_atr,m1_ema20_50_gap_atr,0.90893435240962
m15_ema5_close_gap_atr,m5_ema10_slope3_atr,0.91630317736222
m15_ema5_close_gap_atr,m5_ema20_slope3_atr,0.93160545210741
m15_ema5_close_gap_atr,m5_ema5_20_gap_atr,0.90285083550118
m15_ema5_close_gap_atr,m5_ema20_slope_x_adx,0.91394867151001
m15_ema5_slope1_atr,m1_ema20_50_gap_atr,0.90893435240962
m15_ema5_slope1_atr,m5_ema10_slope3_atr,0.91630317736222
m15_ema5_slope1_atr,m5_ema20_slope3_atr,0.93160545210741
m15_ema5_slope1_atr,m5_ema5_20_gap_atr,0.90285083550118
m15_ema5_slope1_atr,m5_ema20_slope_x_adx,0.91394867151001
m15_ema5_slope1_atr,m15_ema5_close_gap_atr,1
m15_ema5_slope3_atr,m5_sma20_slope3_atr,0.90162178109588
m15_ema5_slope3_atr,m5_macd_atr,0.90659845309407
m15_ema5_slope3_atr,m5_ema5_20_gap_atr,0.93242772228469
m15_ema5_slope3_atr,m5_ema10_20_gap_atr,0.94943433168388
m15_ema5_gap_pct64,m15_ema5_close_gap_atr,0.94786231294129
m15_ema5_gap_pct64,m15_ema5_slope1_atr,0.94786231294129
m15_ema5_gap_z64,m15_ema5_close_gap_atr,0.94978240610795
m15_ema5_gap_z64,m15_ema5_slope1_atr,0.94978240610795
m15_ema5_gap_z64,m15_ema5_gap_pct64,0.99320438811476
m15_sma5_value,quote_mid,0.99966566009411
m15_sma5_value,m1_ema5_value,0.99972467048433
m15_sma5_value,m1_sma5_value,0.9997200993885
m15_sma5_value,m1_ema10_value,0.99976255651398
m15_sma5_value,m1_sma10_value,0.99975603709446
m15_sma5_value,m1_ema20_value,0.99982857157368
m15_sma5_value,m1_sma20_value,0.99982295058266
m15_sma5_value,m1_ema50_value,0.99994575119753
m15_sma5_value,m1_sma50_value,0.99995280690565
m15_sma5_value,m5_ema5_value,0.999854880585
m15_sma5_value,m5_sma5_value,0.99984854175428
m15_sma5_value,m5_ema10_value,0.99994522567277
m15_sma5_value,m5_sma10_value,0.99995322598949
m15_sma5_value,m5_ema20_value,0.99997017916081
m15_sma5_value,m5_sma20_value,0.99996845203152
m15_sma5_value,m5_ema50_value,0.99974120615749
m15_sma5_value,m5_sma50_value,0.99954806350537
m15_sma5_value,m15_ema5_value,0.99998242923143
m15_sma5_price_gap_atr,m1_ema50_price_gap_atr,0.9427033992184
m15_sma5_price_gap_atr,m1_sma50_price_gap_atr,0.93114479774713
m15_sma5_price_gap_atr,m1_range60_position,0.92819474785015
m15_sma5_price_gap_atr,m5_ema10_price_gap_atr,0.95305842097215
m15_sma5_price_gap_atr,m5_sma10_price_gap_atr,0.94335390263867
m15_sma5_price_gap_atr,m5_ema20_price_gap_atr,0.95667764694589
m15_sma5_price_gap_atr,m5_sma20_price_gap_atr,0.96588574128168
m15_sma5_price_gap_atr,m5_range20_position,0.92180804192441
m15_sma5_price_gap_atr,m5_bb20_price_z,0.95424168417924
m15_sma5_price_gap_atr,m5_bb20_position,0.95424168417924
m15_sma5_price_gap_atr,m15_ema5_price_gap_atr,0.98129243399074
m15_sma5_slope1_atr,m5_ema5_20_gap_atr,0.90425176116464
m15_sma5_slope1_atr,m15_ema5_slope3_atr,0.92212213023606
m15_sma5_slope3_atr,m5_sma20_slope1_atr,0.90476129322404
m15_sma5_slope3_atr,m5_sma20_slope3_atr,0.93643381443228
m15_sma5_slope3_atr,m5_roc20_atr,0.90476129322404
m15_sma5_slope3_atr,m5_ema10_20_gap_atr,0.90718668462684
m15_sma5_slope3_atr,m15_ema5_slope3_atr,0.92153983974555
m15_sma5_gap_pct64,m15_ema5_close_gap_atr,0.92312423579631
m15_sma5_gap_pct64,m15_ema5_slope1_atr,0.92312423579631
m15_sma5_gap_pct64,m15_ema5_gap_pct64,0.97126291663405
m15_sma5_gap_pct64,m15_ema5_gap_z64,0.96913415087185
m15_ema10_value,quote_mid,0.99954516162968
m15_ema10_value,m1_ema5_value,0.99960208222429
m15_ema10_value,m1_sma5_value,0.99959832003054
m15_ema10_value,m1_ema10_value,0.99964037402656
m15_ema10_value,m1_sma10_value,0.99963669761126
m15_ema10_value,m1_ema20_value,0.99970667702896
m15_ema10_value,m1_sma20_value,0.99969979950706
m15_ema10_value,m1_ema50_value,0.99984895161293
m15_ema10_value,m1_sma50_value,0.99983696925431
m15_ema10_value,m5_ema5_value,0.99973593380351
m15_ema10_value,m5_sma5_value,0.99972651318479
m15_ema10_value,m5_ema10_value,0.99984961072939
m15_ema10_value,m5_sma10_value,0.99983827999053
m15_ema10_value,m5_ema20_value,0.99996637679515
m15_ema10_value,m5_sma20_value,0.99995674392049
m15_ema10_value,m5_ema50_value,0.9999330301924
m15_ema10_value,m5_sma50_value,0.9998184683416
m15_ema10_value,m15_ema5_value,0.99992785702201
m15_ema10_value,m15_sma5_value,0.999917423606
m15_ema10_price_gap_atr,m5_ema20_price_gap_atr,0.97392170338618
m15_ema10_price_gap_atr,m5_ema20_close_gap_atr,0.9126014441934
m15_ema10_price_gap_atr,m5_ema20_slope1_atr,0.9126014441934
m15_ema10_price_gap_atr,m5_sma20_price_gap_atr,0.94901086636965
m15_ema10_price_gap_atr,m5_ema50_price_gap_atr,0.96209228001498
m15_ema10_price_gap_atr,m5_sma50_price_gap_atr,0.94584368972073
m15_ema10_price_gap_atr,m5_rsi14_value,0.92706446127916
m15_ema10_price_gap_atr,m5_rsi14_centered,0.92706446127916
m15_ema10_price_gap_atr,m5_rsi21_value,0.91746077423989
m15_ema10_price_gap_atr,m5_rsi21_centered,0.91746077423989
m15_ema10_price_gap_atr,m5_range20_position,0.91028261882034
m15_ema10_price_gap_atr,m5_range60_position,0.90160300216604
m15_ema10_price_gap_atr,m5_bb20_price_z,0.91173627301186
m15_ema10_price_gap_atr,m5_bb20_position,0.91173627301186
m15_ema10_price_gap_atr,m5_rsi14_x_adx14,0.92006283819883
m15_ema10_price_gap_atr,m15_ema5_price_gap_atr,0.94170314875952
m15_ema10_price_gap_atr,m15_sma5_price_gap_atr,0.90738536106779
m15_ema10_close_gap_atr,m5_ema20_slope3_atr,0.94493884737859
m15_ema10_close_gap_atr,m5_ema50_close_gap_atr,0.92128011539051
m15_ema10_close_gap_atr,m5_ema50_slope1_atr,0.92128011539051
m15_ema10_close_gap_atr,m5_ema50_slope3_atr,0.93451468624959
m15_ema10_close_gap_atr,m5_rsi14_value,0.91909602007205
m15_ema10_close_gap_atr,m5_rsi14_centered,0.91909602007205
m15_ema10_close_gap_atr,m5_rsi21_value,0.93371226914447
m15_ema10_close_gap_atr,m5_rsi21_centered,0.93371226914447
m15_ema10_close_gap_atr,m5_macd_atr,0.91287496925892
m15_ema10_close_gap_atr,m5_di_balance,0.90141514376075
m15_ema10_close_gap_atr,m5_ema5_20_gap_atr,0.95551696977038
m15_ema10_close_gap_atr,m5_ema10_20_gap_atr,0.94428176554902
m15_ema10_close_gap_atr,m5_rsi14_x_adx14,0.92453736571462
m15_ema10_close_gap_atr,m5_ema20_slope_x_adx,0.94595613433527
m15_ema10_close_gap_atr,m15_ema5_close_gap_atr,0.94227290813405
m15_ema10_close_gap_atr,m15_ema5_slope1_atr,0.94227290813405
m15_ema10_close_gap_atr,m15_ema5_slope3_atr,0.91546985597974
m15_ema10_slope1_atr,m5_ema20_slope3_atr,0.94493884737859
m15_ema10_slope1_atr,m5_ema50_close_gap_atr,0.92128011539051
m15_ema10_slope1_atr,m5_ema50_slope1_atr,0.92128011539051
m15_ema10_slope1_atr,m5_ema50_slope3_atr,0.93451468624959
m15_ema10_slope1_atr,m5_rsi14_value,0.91909602007205
m15_ema10_slope1_atr,m5_rsi14_centered,0.91909602007205
m15_ema10_slope1_atr,m5_rsi21_value,0.93371226914447
m15_ema10_slope1_atr,m5_rsi21_centered,0.93371226914447
m15_ema10_slope1_atr,m5_macd_atr,0.91287496925892
m15_ema10_slope1_atr,m5_di_balance,0.90141514376075
m15_ema10_slope1_atr,m5_ema5_20_gap_atr,0.95551696977038
m15_ema10_slope1_atr,m5_ema10_20_gap_atr,0.94428176554902
m15_ema10_slope1_atr,m5_rsi14_x_adx14,0.92453736571462
m15_ema10_slope1_atr,m5_ema20_slope_x_adx,0.94595613433527
m15_ema10_slope1_atr,m15_ema5_close_gap_atr,0.94227290813405
m15_ema10_slope1_atr,m15_ema5_slope1_atr,0.94227290813405
m15_ema10_slope1_atr,m15_ema5_slope3_atr,0.91546985597974
m15_ema10_slope1_atr,m15_ema10_close_gap_atr,1
m15_ema10_slope3_atr,m5_ema50_slope3_atr,0.93303359063077
m15_ema10_slope3_atr,m5_macd_atr,0.97786456476825
m15_ema10_slope3_atr,m5_macd_signal_atr,0.93291619274354
m15_ema10_slope3_atr,m5_ema10_20_gap_atr,0.96043859314609
m15_ema10_slope3_atr,m15_ema5_slope3_atr,0.94337566475384
m15_ema10_slope3_atr,m15_sma5_slope3_atr,0.92515335799057
m15_ema10_accel_atr,m15_body_atr,0.94493843732392
m15_ema10_accel_atr,m15_ema5_accel_atr,0.98406299225947
m15_ema10_gap_pct64,m15_ema5_gap_pct64,0.93963108661546
m15_ema10_gap_pct64,m15_ema5_gap_z64,0.93934848506516
m15_ema10_gap_pct64,m15_ema10_close_gap_atr,0.90284205356547
m15_ema10_gap_pct64,m15_ema10_slope1_atr,0.90284205356547
m15_ema10_gap_z64,m15_ema5_close_gap_atr,0.90254070688648
m15_ema10_gap_z64,m15_ema5_slope1_atr,0.90254070688648
m15_ema10_gap_z64,m15_ema5_gap_pct64,0.93972278094429
m15_ema10_gap_z64,m15_ema5_gap_z64,0.9457948341788
m15_ema10_gap_z64,m15_ema10_close_gap_atr,0.90827878660557
m15_ema10_gap_z64,m15_ema10_slope1_atr,0.90827878660557
m15_ema10_gap_z64,m15_ema10_gap_pct64,0.99237729615867
m15_sma10_value,quote_mid,0.99938813722072
m15_sma10_value,m1_ema5_value,0.99944603380597
m15_sma10_value,m1_sma5_value,0.99944217737659
m15_sma10_value,m1_ema10_value,0.99948598858474
m15_sma10_value,m1_sma10_value,0.99948210000829
m15_sma10_value,m1_ema20_value,0.99955891619792
m15_sma10_value,m1_sma20_value,0.99955090026321
m15_sma10_value,m1_ema50_value,0.99973506656201
m15_sma10_value,m1_sma50_value,0.99972106985191
m15_sma10_value,m5_ema5_value,0.99959330846817
m15_sma10_value,m5_sma5_value,0.99958163966389
m15_sma10_value,m5_ema10_value,0.99973633693259
m15_sma10_value,m5_sma10_value,0.99972273830621
m15_sma10_value,m5_ema20_value,0.99990499145675
m15_sma10_value,m5_sma20_value,0.99992489421731
m15_sma10_value,m5_ema50_value,0.9999170199958
m15_sma10_value,m5_sma50_value,0.99983691490417
m15_sma10_value,m15_ema5_value,0.99984252128656
m15_sma10_value,m15_sma5_value,0.99984285709125
m15_sma10_value,m15_ema10_value,0.99996529013711
m15_sma10_price_gap_atr,m5_ema20_price_gap_atr,0.95919755508474
m15_sma10_price_gap_atr,m5_ema20_close_gap_atr,0.91681054153184
m15_sma10_price_gap_atr,m5_ema20_slope1_atr,0.91681054153184
m15_sma10_price_gap_atr,m5_ema20_slope3_atr,0.90793615868628
