distance_index,direction,feature,spearman_net_r,rows
1,-1,m5_upper_wick_atr,-0.023079014775876,763
1,-1,m5_lower_wick_atr,-0.008844802681878,763
1,-1,m5_bar_range_atr,-0.0017922704711171,763
1,-1,m5_bar_close_location,-0.049367494958893,763
1,-1,m5_ema5_value,0.073961319876831,763
1,-1,m5_ema5_price_gap_atr,-0.047100442214738,763
1,-1,m5_ema5_close_gap_atr,-0.0074494905449696,763
1,-1,m5_ema5_slope1_atr,-0.0074494905449696,763
1,-1,m5_ema5_slope3_atr,0.026979111536816,763
1,-1,m5_ema5_accel_atr,-0.072463033416848,763
1,-1,m5_ema5_gap_pct64,-0.012689505472194,763
1,-1,m5_ema5_gap_z64,0.00054620186887713,763
1,-1,m5_ema5_sma_gap_atr,-0.0068830134509173,763
1,-1,m5_sma5_value,0.073922926917992,763
1,-1,m5_sma5_price_gap_atr,-0.03928372830427,763
1,-1,m5_sma5_slope1_atr,0.022290496107626,763
1,-1,m5_sma5_slope3_atr,0.023028002513471,763
1,-1,m5_sma5_gap_pct64,-0.0075796441772925,763
1,-1,m5_ema10_value,0.073074194351593,763
1,-1,m5_ema10_price_gap_atr,-0.03093063270394,763
1,-1,m5_ema10_close_gap_atr,-0.0018303624997608,763
1,-1,m5_ema10_slope1_atr,-0.0018303624997608,763
1,-1,m5_ema10_slope3_atr,0.023230018433966,763
1,-1,m5_ema10_accel_atr,-0.073448455286923,763
1,-1,m5_ema10_gap_pct64,0.0064285435495715,763
1,-1,m5_ema10_gap_z64,0.014104073394329,763
1,-1,m5_ema10_sma_gap_atr,0.021530573643997,763
1,-1,m5_sma10_value,0.072800108821942,763
1,-1,m5_sma10_price_gap_atr,-0.025645593362434,763
1,-1,m5_sma10_slope1_atr,-0.0036312105293264,763
1,-1,m5_sma10_slope3_atr,0.0071653807440968,763
1,-1,m5_sma10_gap_pct64,0.0056153940048867,763
1,-1,m5_ema20_value,0.071263093991139,763
1,-1,m5_ema20_price_gap_atr,-0.013236115453718,763
1,-1,m5_ema20_close_gap_atr,0.0051494209132852,763
1,-1,m5_ema20_slope1_atr,0.0051494209132852,763
1,-1,m5_ema20_slope3_atr,0.025060678105581,763
1,-1,m5_ema20_accel_atr,-0.070067220416715,763
1,-1,m5_ema20_gap_pct64,0.009552041566585,763
1,-1,m5_ema20_gap_z64,0.019951267330183,763
1,-1,m5_ema20_sma_gap_atr,-0.010901020066617,763
1,-1,m5_sma20_value,0.071480165488688,763
1,-1,m5_sma20_price_gap_atr,-0.013960620435395,763
1,-1,m5_sma20_slope1_atr,0.014105079821555,763
1,-1,m5_sma20_slope3_atr,0.030838198749327,763
1,-1,m5_sma20_gap_pct64,0.0064684975640234,763
1,-1,m5_ema50_value,0.067313693550432,763
1,-1,m5_ema50_price_gap_atr,-0.0014358938783141,763
1,-1,m5_ema50_close_gap_atr,0.0087109985758407,763
1,-1,m5_ema50_slope1_atr,0.0087109985758407,763
1,-1,m5_ema50_slope3_atr,0.022535973567392,763
1,-1,m5_ema50_accel_atr,-0.063667854159267,763
1,-1,m5_ema50_gap_pct64,0.026729865246599,763
1,-1,m5_ema50_gap_z64,0.025571813695607,763
1,-1,m5_ema50_sma_gap_atr,0.038961013177913,763
1,-1,m5_sma50_value,0.067481203921783,763
1,-1,m5_sma50_price_gap_atr,0.0067429509526883,763
1,-1,m5_sma50_slope1_atr,0.0032974188993801,763
1,-1,m5_sma50_slope3_atr,0.0064101049676502,763
1,-1,m5_sma50_gap_pct64,0.024869956656013,763
1,-1,m5_rsi7_value,0.0085074493632057,763
1,-1,m5_rsi7_centered,0.0085074493632057,763
1,-1,m5_rsi7_slope1,-0.069015461683992,763
1,-1,m5_rsi7_slope3,0.005937453132803,763
1,-1,m5_rsi7_pct64,0.016169874463524,763
1,-1,m5_rsi14_value,0.0087503063075261,763
1,-1,m5_rsi14_centered,0.0087503063075261,763
1,-1,m5_rsi14_slope1,-0.061779097390065,763
1,-1,m5_rsi14_slope3,0.0055260862390751,763
1,-1,m5_rsi14_pct64,0.015438784451126,763
1,-1,m5_rsi21_value,0.006847933664255,763
1,-1,m5_rsi21_centered,0.006847933664255,763
1,-1,m5_rsi21_slope1,-0.059729773264661,763
1,-1,m5_rsi21_slope3,0.0051093567441515,763
1,-1,m5_rsi21_pct64,0.01690776710909,763
1,-1,m5_macd_atr,0.021413974214475,763
1,-1,m5_macd_signal_atr,0.022516508810911,763
1,-1,m5_macd_hist_atr,0.0081690786832331,763
1,-1,m5_macd_hist_slope1_atr,-0.031179108897876,763
1,-1,m5_macd_hist_pct64,0.0078257602853153,763
1,-1,m5_stoch14_k,0.0047861621874587,763
1,-1,m5_stoch14_d,0.030076385192078,763
1,-1,m5_stoch14_k_minus_d,-0.056783057677222,763
1,-1,m5_williams14_r,0.0047861621874587,763
1,-1,m5_cci20,0.0072023516243796,763
1,-1,m5_adx14,0.062360851819009,763
1,-1,m5_plus_di14,0.015932315167673,763
1,-1,m5_minus_di14,-0.018265451922095,763
1,-1,m5_di_balance,0.016546893578746,763
1,-1,m5_adx14_slope3,-0.038566558064278,763
1,-1,m5_roc1_atr,-0.055929917805909,763
1,-1,m5_roc1_pct,-0.060674252957849,763
1,-1,m5_roc3_atr,0.0096424297881698,763
1,-1,m5_roc3_pct,0.0083715743431052,763
1,-1,m5_roc5_atr,0.022290496107626,763
1,-1,m5_roc5_pct,0.024508289659002,763
1,-1,m5_roc10_atr,-0.0036312105293264,763
1,-1,m5_roc10_pct,-0.015456570461537,763
1,-1,m5_roc20_atr,0.014105079821555,763
1,-1,m5_roc20_pct,0.0018477943430789,763
1,-1,m5_range5_width_atr,0.025391497918883,763
1,-1,m5_range5_position,-0.030827812075045,763
1,-1,m5_range5_high_distance_atr,0.031423505732716,763
1,-1,m5_range5_low_distance_atr,-0.010056457655655,763
1,-1,m5_range5_signed_efficiency,0.021247000745097,763
1,-1,m5_realized_vol5,0.13670453731811,763
1,-1,m5_realized_vol5_atr,0.010985011638995,763
1,-1,m5_range20_width_atr,0.0048007572808919,763
1,-1,m5_range20_position,-0.013070712300973,763
1,-1,m5_range20_high_distance_atr,0.016967459292157,763
1,-1,m5_range20_low_distance_atr,-0.005602310819797,763
1,-1,m5_range20_signed_efficiency,0.010747780770785,763
1,-1,m5_realized_vol20,0.1615090803006,763
1,-1,m5_realized_vol20_atr,0.016848212331567,763
1,-1,m5_range60_width_atr,0.062246427147151,763
1,-1,m5_range60_position,0.011788807474622,763
1,-1,m5_range60_high_distance_atr,0.016016023076008,763
1,-1,m5_range60_low_distance_atr,0.029823235295337,763
1,-1,m5_range60_signed_efficiency,0.01679886829588,763
1,-1,m5_realized_vol60,0.17466633715033,763
1,-1,m5_realized_vol60_atr,0.00072881397356972,763
1,-1,m5_bb20_width_atr,-0.02605779774048,763
1,-1,m5_bb20_price_z,-0.018028984172649,763
1,-1,m5_bb20_position,-0.018028984172649,763
1,-1,m5_consecutive_signed_bars,-0.048819674357737,763
1,-1,m5_ema5_20_gap_atr,0.019422179858573,763
1,-1,m5_ema10_20_gap_atr,0.022456466588457,763
1,-1,m5_ema20_50_gap_atr,0.017104995829622,763
1,-1,m5_ema_alignment,0.0084238942022839,763
1,-1,m5_ema_alignment_x_rsi14,0.021228372380275,763
1,-1,m5_ema20_gap_x_rsi14,-0.025462494976525,763
1,-1,m5_rsi14_x_adx14,0.0012528765392742,763
1,-1,m5_macd_hist_x_atr_expansion,0.0034949571358639,763
1,-1,m5_ema20_slope_x_adx,0.018304597560041,763
1,-1,m5_body_x_tick_activity,-0.054919102733724,763
1,-1,m5_shock_x_ema20_price_gap_atr,-0.027335393574938,763
1,-1,m5_shock_x_ema20_50_gap_atr,-0.0069478239308577,763
1,-1,m5_shock_x_rsi14_centered,-0.012459591889663,763
1,-1,m5_shock_x_macd_hist_atr,-0.028667790600958,763
1,-1,m5_shock_x_di_balance,-0.010845773117273,763
1,-1,m5_shock_x_roc5_atr,-0.020944982996565,763
1,-1,m5_shock_x_range20_signed_efficiency,-0.01942808965735,763
1,-1,m15_atr7,0.19065805967332,763
1,-1,m15_atr14,0.17984316541331,763
1,-1,m15_atr28,0.15224704405933,763
1,-1,m15_atr14_price,0.19442649596234,763
1,-1,m15_atr7_atr28,0.10224513742594,763
1,-1,m15_atr14_pct64,0.1240216766685,763
1,-1,m15_atr14_z64,0.11462949080512,763
1,-1,m15_atr14_change3,0.037084616056302,763
1,-1,m15_spread_atr,-0.21038097744881,763
1,-1,m15_tick_volume,0.16581539877933,763
1,-1,m15_tick_volume_rel20,-0.022130712204496,763
1,-1,m15_tick_volume_pct64,0.051761541997511,763
1,-1,m15_body_atr,0.059852401220459,763
1,-1,m15_upper_wick_atr,0.036908798125918,763
1,-1,m15_lower_wick_atr,0.03858106443414,763
1,-1,m15_bar_range_atr,0.045510707870387,763
1,-1,m15_bar_close_location,0.039468847614832,763
1,-1,m15_ema5_value,0.072217042660242,763
1,-1,m15_ema5_price_gap_atr,-0.023240608558241,763
1,-1,m15_ema5_close_gap_atr,0.032999745773302,763
1,-1,m15_ema5_slope1_atr,0.032999745773302,763
1,-1,m15_ema5_slope3_atr,0.011534158210796,763
1,-1,m15_ema5_accel_atr,0.055904712229509,763
1,-1,m15_ema5_gap_pct64,0.041201654921704,763
1,-1,m15_ema5_gap_z64,0.047187662154082,763
1,-1,m15_ema5_sma_gap_atr,-0.021909211110277,763
1,-1,m15_sma5_value,0.071967798951328,763
1,-1,m15_sma5_price_gap_atr,-0.028563902022129,763
1,-1,m15_sma5_slope1_atr,0.021834580451321,763
1,-1,m15_sma5_slope3_atr,0.017529411269332,763
1,-1,m15_sma5_gap_pct64,0.025020490559073,763
1,-1,m15_ema10_value,0.070284412519041,763
1,-1,m15_ema10_price_gap_atr,-0.011046526212911,763
1,-1,m15_ema10_close_gap_atr,0.029314031322366,763
1,-1,m15_ema10_slope1_atr,0.029314031322366,763
1,-1,m15_ema10_slope3_atr,0.011875095374968,763
1,-1,m15_ema10_accel_atr,0.055028690125387,763
1,-1,m15_ema10_gap_pct64,0.050220318363962,763
1,-1,m15_ema10_gap_z64,0.054025627053394,763
1,-1,m15_ema10_sma_gap_atr,0.020190369102886,763
1,-1,m15_sma10_value,0.069830442930846,763
1,-1,m15_sma10_price_gap_atr,-0.0016003109608141,763
1,-1,m15_sma10_slope1_atr,0.026787070979643,763
1,-1,m15_sma10_slope3_atr,0.013197942378205,763
1,-1,m15_sma10_gap_pct64,0.046056630135136,763
1,-1,m15_ema20_value,0.066262340052057,763
1,-1,m15_ema20_price_gap_atr,-0.0061963843728986,763
1,-1,m15_ema20_close_gap_atr,0.023497459595354,763
1,-1,m15_ema20_slope1_atr,0.023497459595354,763
1,-1,m15_ema20_slope3_atr,0.006994493419852,763
1,-1,m15_ema20_accel_atr,0.056080030115951,763
1,-1,m15_ema20_gap_pct64,0.066568320919983,763
1,-1,m15_ema20_gap_z64,0.062928531108292,763
1,-1,m15_ema20_sma_gap_atr,0.032840650768563,763
1,-1,m15_sma20_value,0.066222229947338,763
1,-1,m15_sma20_price_gap_atr,0.00094271016987176,763
1,-1,m15_sma20_slope1_atr,0.023618840790174,763
1,-1,m15_sma20_slope3_atr,0.0087990019682567,763
1,-1,m15_sma20_gap_pct64,0.059327724486339,763
1,-1,m15_ema50_value,0.062158288676619,763
1,-1,m15_ema50_price_gap_atr,-0.015762603023035,763
1,-1,m15_ema50_close_gap_atr,-0.0015191290132439,763
1,-1,m15_ema50_slope1_atr,-0.0015191290132439,763
1,-1,m15_ema50_slope3_atr,-0.013474811992073,763
1,-1,m15_ema50_accel_atr,0.060088851419779,763
1,-1,m15_ema50_gap_pct64,0.067649186685237,763
1,-1,m15_ema50_gap_z64,0.06416472550027,763
1,-1,m15_ema50_sma_gap_atr,0.050255245639501,763
1,-1,m15_sma50_value,0.060456764091981,763
1,-1,m15_sma50_price_gap_atr,-0.0084274696108657,763
1,-1,m15_sma50_slope1_atr,-0.019189264663572,763
1,-1,m15_sma50_slope3_atr,-0.033491457130283,763
1,-1,m15_sma50_gap_pct64,0.067932412424286,763
1,-1,m15_rsi7_value,0.031021432632378,763
1,-1,m15_rsi7_centered,0.031021432632378,763
1,-1,m15_rsi7_slope1,0.056794297710763,763
1,-1,m15_rsi7_slope3,0.018634309732794,763
1,-1,m15_rsi7_pct64,0.058804848513384,763
1,-1,m15_rsi14_value,0.016432928172482,763
1,-1,m15_rsi14_centered,0.016432928172482,763
1,-1,m15_rsi14_slope1,0.058823292634559,763
1,-1,m15_rsi14_slope3,0.016836798230785,763
1,-1,m15_rsi14_pct64,0.065930217091244,763
1,-1,m15_rsi21_value,0.003029491456775,763
1,-1,m15_rsi21_centered,0.003029491456775,763
1,-1,m15_rsi21_slope1,0.060606148209172,763
1,-1,m15_rsi21_slope3,0.018803900307127,763
1,-1,m15_rsi21_pct64,0.067297066727938,763
1,-1,m15_macd_atr,0.0017494777240452,763
1,-1,m15_macd_signal_atr,-0.0030348270423475,763
1,-1,m15_macd_hist_atr,0.035664661395648,763
1,-1,m15_macd_hist_slope1_atr,0.019193073866436,763
1,-1,m15_macd_hist_pct64,0.028878859055577,763
1,-1,m15_stoch14_k,0.035966825601256,763
1,-1,m15_stoch14_d,0.022071439927302,763
1,-1,m15_stoch14_k_minus_d,0.037534993509861,763
1,-1,m15_williams14_r,0.035966825601256,763
1,-1,m15_cci20,0.025087274986574,763
1,-1,m15_adx14,0.037330174562938,763
1,-1,m15_plus_di14,-0.0079745932121654,763
1,-1,m15_minus_di14,-0.013873981331948,763
1,-1,m15_di_balance,-0.00071064596700034,763
1,-1,m15_adx14_slope3,0.063550457768863,763
1,-1,m15_roc1_atr,0.05952754942571,763
1,-1,m15_roc1_pct,0.063701855041923,763
1,-1,m15_roc3_atr,0.018753354076211,763
1,-1,m15_roc3_pct,0.013212260658475,763
1,-1,m15_roc5_atr,0.021834580451321,763
1,-1,m15_roc5_pct,0.019160668626466,763
1,-1,m15_roc10_atr,0.026787070979643,763
1,-1,m15_roc10_pct,0.01887430302106,763
1,-1,m15_roc20_atr,0.023618840790174,763
1,-1,m15_roc20_pct,0.017219298931176,763
1,-1,m15_range5_width_atr,0.0053222128389622,763
1,-1,m15_range5_position,-0.011552704514114,763
1,-1,m15_range5_high_distance_atr,0.020859235549561,763
1,-1,m15_range5_low_distance_atr,-0.008777659625967,763
1,-1,m15_range5_signed_efficiency,0.033817430281108,763
1,-1,m15_realized_vol5,0.13804181066411,763
1,-1,m15_realized_vol5_atr,0.024448706702142,763
1,-1,m15_range20_width_atr,0.085949597204992,763
1,-1,m15_range20_position,0.011785457537351,763
1,-1,m15_range20_high_distance_atr,0.02451709675215,763
1,-1,m15_range20_low_distance_atr,0.034741334935387,763
1,-1,m15_range20_signed_efficiency,0.025043617739561,763
1,-1,m15_realized_vol20,0.16805534400893,763
1,-1,m15_realized_vol20_atr,0.0023680139239104,763
1,-1,m15_range60_width_atr,-0.03566579605182,763
1,-1,m15_range60_position,-0.0055608689289967,763
1,-1,m15_range60_high_distance_atr,-0.0048914622356231,763
1,-1,m15_range60_low_distance_atr,-0.021991635776512,763
1,-1,m15_range60_signed_efficiency,-0.017625857163024,763
1,-1,m15_realized_vol60,0.1270048479818,763
1,-1,m15_realized_vol60_atr,-0.087433295228473,763
1,-1,m15_bb20_width_atr,0.060521655210478,763
1,-1,m15_bb20_price_z,0.0051602406703574,763
1,-1,m15_bb20_position,0.0051602406703574,763
1,-1,m15_consecutive_signed_bars,0.063841032420281,763
1,-1,m15_ema5_20_gap_atr,0.012362133029143,763
1,-1,m15_ema10_20_gap_atr,0.0094907234912394,763
1,-1,m15_ema20_50_gap_atr,-0.029558063446293,763
1,-1,m15_ema_alignment,0.013807275535244,763
1,-1,m15_ema_alignment_x_rsi14,0.033474022321511,763
1,-1,m15_ema20_gap_x_rsi14,0.03966494576256,763
1,-1,m15_rsi14_x_adx14,0.0075412220933805,763
1,-1,m15_macd_hist_x_atr_expansion,0.029480488084414,763
1,-1,m15_ema20_slope_x_adx,0.0028198637289309,763
1,-1,m15_body_x_tick_activity,0.062285590499555,763
1,-1,m15_shock_x_ema20_price_gap_atr,-0.015817296152105,763
1,-1,m15_shock_x_ema20_50_gap_atr,0.0049999839938227,763
1,-1,m15_shock_x_rsi14_centered,-0.0074221507343403,763
1,-1,m15_shock_x_macd_hist_atr,-0.014104411089619,763
1,-1,m15_shock_x_di_balance,-0.0052673981395878,763
1,-1,m15_shock_x_roc5_atr,0.001770306769495,763
1,-1,m15_shock_x_range20_signed_efficiency,-0.0041703071912168,763
1,-1,m1_m5_alignment_product,0.015829527647287,763
1,-1,m1_m5_rsi14_difference,-0.05890459456331,763
1,-1,m1_m5_ema20_slope_product,-0.0013000188016736,763
1,-1,m1_m5_macd_hist_product,0.044308850335435,763
1,-1,m1_m5_atr_ratio,0.0028871866618245,763
1,-1,m1_m5_rsi_x_trend,0.0010118945379137,763
1,-1,m1_m15_alignment_product,0.013151986980786,763
1,-1,m1_m15_rsi14_difference,-0.041927922943658,763
1,-1,m1_m15_ema20_slope_product,0.012691656092534,763
1,-1,m1_m15_macd_hist_product,0.017471152078006,763
1,-1,m1_m15_atr_ratio,0.021710268061389,763
1,-1,m1_m15_rsi_x_trend,-0.0083763893268226,763
1,-1,m5_m15_alignment_product,0.045126024239977,763
1,-1,m5_m15_rsi14_difference,-0.0091638209432947,763
1,-1,m5_m15_ema20_slope_product,0.015978646961378,763
1,-1,m5_m15_macd_hist_product,-0.022598014945959,763
1,-1,m5_m15_atr_ratio,0.045431754711727,763
1,-1,m5_m15_rsi_x_trend,0.031754476995985,763
1,1,quote_mid,-0.012776506854801,763
1,1,quote_spread,-0.0022191484415858,763
1,1,shock_direction,0.048689662094186,763
1,1,m1_atr7,0.077527531561441,763
1,1,m1_atr14,0.086591737230724,763
1,1,m1_atr28,0.10034177822022,763
1,1,m1_atr14_price,0.16700529532208,763
1,1,m1_atr7_atr28,-0.026118475258218,763
1,1,m1_atr14_pct64,-0.009882434911545,763
1,1,m1_atr14_z64,-0.01145806131402,763
1,1,m1_atr14_change3,-0.042375986156234,763
1,1,m1_spread_atr,-0.16284074023653,763
1,1,m1_tick_volume,0.09515684468274,763
1,1,m1_tick_volume_rel20,-0.048024929928732,763
1,1,m1_tick_volume_pct64,-0.050983302480219,763
1,1,m1_body_atr,0.029443549646923,763
1,1,m1_upper_wick_atr,0.056161034913537,763
1,1,m1_lower_wick_atr,-0.040272420343805,763
1,1,m1_bar_range_atr,0.0075734017414699,763
1,1,m1_bar_close_location,-0.014539716897236,763
1,1,m1_ema5_value,-0.014227204688007,763
1,1,m1_ema5_price_gap_atr,0.037505120734332,763
1,1,m1_ema5_close_gap_atr,0.039598251809501,763
1,1,m1_ema5_slope1_atr,0.039598251809501,763
1,1,m1_ema5_slope3_atr,0.015750562459087,763
1,1,m1_ema5_accel_atr,0.025882480156259,763
1,1,m1_ema5_gap_pct64,0.039940411611715,763
1,1,m1_ema5_gap_z64,0.038389396583147,763
1,1,m1_ema5_sma_gap_atr,0.04569481670778,763
1,1,m1_sma5_value,-0.014295750500624,763
1,1,m1_sma5_price_gap_atr,0.045057774466151,763
1,1,m1_sma5_slope1_atr,0.025269266389619,763
1,1,m1_sma5_slope3_atr,-0.0043562715575421,763
1,1,m1_sma5_gap_pct64,0.037823840765906,763
1,1,m1_ema10_value,-0.014128300438877,763
1,1,m1_ema10_price_gap_atr,0.03931033265214,763
1,1,m1_ema10_close_gap_atr,0.03638471470537,763
1,1,m1_ema10_slope1_atr,0.03638471470537,763
1,1,m1_ema10_slope3_atr,0.013121508673699,763
1,1,m1_ema10_accel_atr,0.032136829885743,763
1,1,m1_ema10_gap_pct64,0.033390409030573,763
1,1,m1_ema10_gap_z64,0.034245170764862,763
1,1,m1_ema10_sma_gap_atr,-0.0061619292333699,763
1,1,m1_sma10_value,-0.013675018656332,763
1,1,m1_sma10_price_gap_atr,0.034324961682238,763
1,1,m1_sma10_slope1_atr,0.012328910474232,763
1,1,m1_sma10_slope3_atr,0.013185724844194,763
1,1,m1_sma10_gap_pct64,0.028723829212415,763
1,1,m1_ema20_value,-0.014838365948847,763
1,1,m1_ema20_price_gap_atr,0.037369299616468,763
1,1,m1_ema20_close_gap_atr,0.032966844826507,763
1,1,m1_ema20_slope1_atr,0.032966844826507,763
1,1,m1_ema20_slope3_atr,0.014682917970291,763
1,1,m1_ema20_accel_atr,0.033346995370519,763
1,1,m1_ema20_gap_pct64,0.019484010666249,763
1,1,m1_ema20_gap_z64,0.029945969741678,763
1,1,m1_ema20_sma_gap_atr,-0.0030854964898867,763
1,1,m1_sma20_value,-0.014744918858506,763
1,1,m1_sma20_price_gap_atr,0.029952818205801,763
1,1,m1_sma20_slope1_atr,0.023211579775347,763
1,1,m1_sma20_slope3_atr,0.025360916257407,763
1,1,m1_sma20_gap_pct64,0.017983761222231,763
1,1,m1_ema50_value,-0.016017166278409,763
1,1,m1_ema50_price_gap_atr,0.040044334016994,763
1,1,m1_ema50_close_gap_atr,0.035140752657999,763
1,1,m1_ema50_slope1_atr,0.035140752657999,763
1,1,m1_ema50_slope3_atr,0.028726456846305,763
1,1,m1_ema50_accel_atr,0.033222129093688,763
1,1,m1_ema50_gap_pct64,0.023427929769953,763
1,1,m1_ema50_gap_z64,0.025824369519855,763
1,1,m1_ema50_sma_gap_atr,0.0050193433659658,763
1,1,m1_sma50_value,-0.015957076854323,763
1,1,m1_sma50_price_gap_atr,0.035512447307453,763
1,1,m1_sma50_slope1_atr,0.035670421248121,763
1,1,m1_sma50_slope3_atr,0.034410236310391,763
1,1,m1_sma50_gap_pct64,0.012227361373783,763
1,1,m1_rsi7_value,0.031633771698624,763
1,1,m1_rsi7_centered,0.031633771698624,763
1,1,m1_rsi7_slope1,0.023253580608431,763
1,1,m1_rsi7_slope3,0.026252067585983,763
1,1,m1_rsi7_pct64,0.031531028572878,763
1,1,m1_rsi14_value,0.033138691297065,763
1,1,m1_rsi14_centered,0.033138691297065,763
1,1,m1_rsi14_slope1,0.028854698463329,763
1,1,m1_rsi14_slope3,0.022428814557621,763
1,1,m1_rsi14_pct64,0.016615558348415,763
1,1,m1_rsi21_value,0.036209369709747,763
1,1,m1_rsi21_centered,0.036209369709747,763
1,1,m1_rsi21_slope1,0.030069701101201,763
1,1,m1_rsi21_slope3,0.0224814410196,763
1,1,m1_rsi21_pct64,0.021279915424082,763
1,1,m1_macd_atr,0.025562966210764,763
1,1,m1_macd_signal_atr,0.026584630084422,763
1,1,m1_macd_hist_atr,0.004180116092792,763
1,1,m1_macd_hist_slope1_atr,0.038539914207847,763
1,1,m1_macd_hist_pct64,0.0017903742961382,763
1,1,m1_stoch14_k,0.019524156879902,763
1,1,m1_stoch14_d,-0.00095084237977831,763
1,1,m1_stoch14_k_minus_d,0.048458624493347,763
1,1,m1_williams14_r,0.019524156879902,763
1,1,m1_cci20,0.015718954163135,763
1,1,m1_adx14,0.010749859883042,763
1,1,m1_plus_di14,0.022143326807641,763
1,1,m1_minus_di14,-0.023736006704716,763
1,1,m1_di_balance,0.03089455631572,763
1,1,m1_adx14_slope3,-0.0080472290087426,763
1,1,m1_roc1_atr,0.031691249014033,763
1,1,m1_roc1_pct,0.026773668074734,763
1,1,m1_roc3_atr,0.022033657422185,763
1,1,m1_roc3_pct,0.023987941680878,763
1,1,m1_roc5_atr,0.025269266389619,763
1,1,m1_roc5_pct,0.025308992885733,763
1,1,m1_roc10_atr,0.012328910474232,763
1,1,m1_roc10_pct,0.020871187591248,763
1,1,m1_roc20_atr,0.023211579775347,763
1,1,m1_roc20_pct,0.021442095990418,763
1,1,m1_range5_width_atr,-0.00053658459333893,763
1,1,m1_range5_position,0.034305860664816,763
1,1,m1_range5_high_distance_atr,-0.02735787860152,763
1,1,m1_range5_low_distance_atr,0.044944497897836,763
1,1,m1_range5_signed_efficiency,0.030196269893171,763
1,1,m1_realized_vol5,0.11982049866343,763
1,1,m1_realized_vol5_atr,0.0038504982988474,763
1,1,m1_range20_width_atr,0.062823392807841,763
1,1,m1_range20_position,0.0180047411117,763
1,1,m1_range20_high_distance_atr,0.0027488816458124,763
1,1,m1_range20_low_distance_atr,0.046019423100956,763
1,1,m1_range20_signed_efficiency,0.020236672400843,763
1,1,m1_realized_vol20,0.15452867693272,763
1,1,m1_realized_vol20_atr,0.008879135044136,763
1,1,m1_range60_width_atr,0.034209631693644,763
1,1,m1_range60_position,0.055753077398764,763
1,1,m1_range60_high_distance_atr,-0.029809905483076,763
1,1,m1_range60_low_distance_atr,0.065759155126517,763
1,1,m1_range60_signed_efficiency,0.021988480075527,763
1,1,m1_realized_vol60,0.1686366019659,763
1,1,m1_realized_vol60_atr,0.011925026609351,763
1,1,m1_bb20_width_atr,0.056879695894731,763
1,1,m1_bb20_price_z,0.025691236457929,763
1,1,m1_bb20_position,0.025691236457929,763
1,1,m1_consecutive_signed_bars,0.007711167411987,763
1,1,m1_ema5_20_gap_atr,0.01926888998624,763
1,1,m1_ema10_20_gap_atr,0.020845009297487,763
1,1,m1_ema20_50_gap_atr,0.028945756284248,763
1,1,m1_ema_alignment,0.029699473821255,763
1,1,m1_ema_alignment_x_rsi14,-0.015271429163349,763
1,1,m1_ema20_gap_x_rsi14,-0.013395960535734,763
1,1,m1_rsi14_x_adx14,0.026457386431486,763
1,1,m1_macd_hist_x_atr_expansion,0.0084150604220246,763
1,1,m1_ema20_slope_x_adx,0.012331706509453,763
1,1,m1_body_x_tick_activity,0.03193551628214,763
1,1,m1_shock_x_ema20_price_gap_atr,-0.014203511973861,763
1,1,m1_shock_x_ema20_50_gap_atr,-0.02236855617803,763
1,1,m1_shock_x_rsi14_centered,-0.0066003795232498,763
1,1,m1_shock_x_macd_hist_atr,0.00055806202520402,763
1,1,m1_shock_x_di_balance,-0.0062385861049638,763
1,1,m1_shock_x_roc5_atr,0.024139810091559,763
1,1,m1_shock_x_range20_signed_efficiency,-0.0031621939917211,763
1,1,m5_atr7,0.10687144431214,763
1,1,m5_atr14,0.12710130754224,763
1,1,m5_atr28,0.13053639989006,763
1,1,m5_atr14_price,0.23563417304124,763
1,1,m5_atr7_atr28,0.0084939055602614,763
1,1,m5_atr14_pct64,0.010341287989597,763
1,1,m5_atr14_z64,0.015992973774968,763
1,1,m5_atr14_change3,0.021665447194733,763
1,1,m5_spread_atr,-0.22647129275575,763
1,1,m5_tick_volume,0.12438440977645,763
1,1,m5_tick_volume_rel20,-0.021423778808885,763
1,1,m5_tick_volume_pct64,-0.028809830725143,763
1,1,m5_body_atr,0.0263945757872,763
1,1,m5_upper_wick_atr,0.017692559990644,763
1,1,m5_lower_wick_atr,0.0091919772877569,763
1,1,m5_bar_range_atr,-0.035909563671856,763
1,1,m5_bar_close_location,0.027007849316918,763
1,1,m5_ema5_value,-0.014664641891478,763
1,1,m5_ema5_price_gap_atr,0.037415969130364,763
1,1,m5_ema5_close_gap_atr,0.026320268563019,763
1,1,m5_ema5_slope1_atr,0.026320268563019,763
1,1,m5_ema5_slope3_atr,0.018223411828067,763
1,1,m5_ema5_accel_atr,0.022749274050431,763
1,1,m5_ema5_gap_pct64,0.031634622585257,763
1,1,m5_ema5_gap_z64,0.03468031163914,763
1,1,m5_ema5_sma_gap_atr,0.023393651037659,763
1,1,m5_sma5_value,-0.014912828404199,763
1,1,m5_sma5_price_gap_atr,0.036354875933678,763
1,1,m5_sma5_slope1_atr,0.0019632128741135,763
1,1,m5_sma5_slope3_atr,0.011727603163133,763
1,1,m5_sma5_gap_pct64,0.029012752055465,763
1,1,m5_ema10_value,-0.015594790292881,763
1,1,m5_ema10_price_gap_atr,0.037878355275127,763
1,1,m5_ema10_close_gap_atr,0.03950991067466,763
1,1,m5_ema10_slope1_atr,0.03950991067466,763
