model_key,fold,status,scope,threshold_name,threshold,train_episodes,valid_episodes,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,240,43,118,79,0.31645569620253,-0.37240465672921,-29.419967881608,-3.5518987341773,-280.6,0.38391527528216,30.4715086053,42,37,16,40,23,-0.34956645687135,,-34.333136899764,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,23,4,3,16,0.375,-0.38219413762275,-6.1151062019641,-3.36875,-53.9,0.38574119284328,7.2954152123383,0,16,3,9,4,-0.36317306591931,1,-9.9320042990755,1,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.11932732301564,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.11932732301564,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.11932732301564,2749,600,84,9,37,38,0.39473684210526,-0.28888106515798,-10.977480476003,-2.4368421052631,-92.599999999999,0.50896609777522,11.615311451051,22,16,10,20,8,-0.26785628202158,1,-15.893174746685,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.078073955181316,2749,600,160,27,71,62,0.30645161290323,-0.41666738359966,-25.833377783179,-4.0177419354839,-249.1,0.34512559094692,26.884918506871,46,16,12,33,17,-0.39519711093597,,-30.746546801335,0,0
g3_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.078073955181316,2749,600,160,27,71,62,0.30645161290323,-0.41666738359966,-25.833377783179,-4.0177419354839,-249.1,0.34512559094692,26.884918506871,46,16,12,33,17,-0.39519711093597,,-30.746546801335,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.18206612823888,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.18206612823888,3350,616,42,3,27,12,0.5,-0.13138581065911,-1.5766297279093,-1.3583333333332,-16.299999999998,0.7223353559942,2.1818672423095,10,2,4,4,4,-0.10912509058408,0.98190226072612,-5.6188576045445,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.13267215650181,3350,616,147,11,48,88,0.29545454545455,-0.39445709830597,-34.712224650925,-3.1193181818181,-274.49999999999,0.36341412233809,35.529549396106,9,79,18,47,23,-0.36969641778728,,-39.615855200116,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.13267215650181,3350,616,147,11,48,88,0.29545454545455,-0.39445709830597,-34.712224650925,-3.1193181818181,-274.49999999999,0.36341412233809,35.529549396106,9,79,18,47,23,-0.36969641778728,,-39.615855200116,0,0
g3_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.13267215650181,3350,616,147,11,48,88,0.29545454545455,-0.39445709830597,-34.712224650925,-3.1193181818181,-274.49999999999,0.36341412233809,35.529549396106,9,79,18,47,23,-0.36969641778728,,-39.615855200116,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,209,87,11,111,0.34234234234234,-0.31177552441787,-34.607083210383,-3.8432432432433,-426.60000000001,0.44134319878706,35.369818551276,54,57,23,49,39,-0.29465121106493,,-39.557326491713,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,92,24,5,63,0.28571428571429,-0.40789510683576,-25.697391730653,-5.4809523809524,-345.3,0.32891639474365,27.054916582568,29,34,10,32,21,-0.3917916451293,,-30.640402072047,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,54,10,3,41,0.31707317073171,-0.35389174598523,-14.509561585394,-5.2975609756098,-217.2,0.41513166768563,15.483566890433,17,24,9,21,11,-0.33825001800312,,-19.450978206597,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,25,3,2,20,0.25,-0.40464943790773,-8.0929887581545,-5.215,-104.3,0.37897156023991,8.0929887581545,8,12,5,10,5,-0.38959313574285,1,-13.031591212282,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,8,0,0,8,0.25,-0.38669299099408,-3.0935439279527,-3.95,-31.6,0.38936701301755,3.0935439279527,1,7,2,3,3,-0.37018751552862,1,-3.1310268032524,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,2,0,0,2,0.5,-0.017986013986007,-0.035972027972014,5.0499999999995,10.099999999999,0.9650068027211,1.027972027972,0,2,1,1,0,-0.006993006993,,0,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.15595610128194,1571,595,12,0,2,10,0.2,-0.5155987058071,-5.155987058071,-5.94,-59.4,0.27671505503122,5.155987058071,1,9,2,5,3,-0.4993347257987,1,-5.1934699333707,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.11303845661213,1571,595,22,3,2,17,0.23529411764706,-0.47300259165957,-8.0410440582127,-6.4000000000001,-108.8,0.32944486721327,8.0410440582127,6,11,4,9,4,-0.45834486557982,,-11.407622560244,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.0603442892784,1571,595,44,9,3,32,0.28125,-0.4683665229949,-14.987728735837,-6.684375,-213.9,0.31194440313936,15.403113351221,13,19,6,19,7,-0.45300829201503,,-19.926235737108,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,0.0036722231908442,1571,595,88,23,5,60,0.26666666666667,-0.41199548151625,-24.719728890975,-5.595,-335.7,0.32546161222893,25.921913937066,27,33,10,30,20,-0.39581391047338,,-29.66273923237,0,0
g3_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.026747786663123,1571,595,120,39,6,75,0.30666666666667,-0.39257630899654,-29.443223174741,-5.0106666666667,-375.8,0.34634549864104,30.842764833379,36,39,13,37,25,-0.37621325285009,,-34.389901565262,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,90,11,32,47,0.40425531914894,-0.20313469892323,-9.547330849392,-1.8808510638297,-88.399999999997,0.57872794563297,9.7112918883532,15,32,12,20,15,-0.18163989625868,,-14.451008177899,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,37,1,14,22,0.54545454545455,-0.064715548106651,-1.4237420583463,-0.22727272727291,-5.000000000004,0.8514626063935,3.4507922064118,5,17,7,9,6,-0.042602024967182,0.53667128663489,-6.3241987749369,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,21,0,13,8,0.75,0.24283841209112,1.942707296729,2.725,21.8,1.9312420721183,1.0631578947369,2,6,3,2,3,0.26321020089788,0.90454438013389,-1.8024584572212,1,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,11,0,9,2,1,0.63299441410932,1.2659888282186,7.55,15.1,inf,0,0,2,1,0,1,0.648936170213,0.77591591889317,0,1,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,3,0,3,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.11760933774562,2165,583,10,0,8,2,1,0.63299441410932,1.2659888282186,7.55,15.1,inf,0,0,2,1,0,1,0.648936170213,0.77591591889317,0,1,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.072005015240369,2165,583,15,0,10,5,0.8,0.34414662319885,1.7207331159942,3.5400000000002,17.700000000001,2.6820649560843,1.0229885057471,2,3,2,1,2,0.3655573740682,0.72562108113041,0,1,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.028558142224369,2165,583,25,1,14,10,0.6,0.056162602160352,0.56162602160352,0.5599999999996,5.599999999996,1.1659451698893,1.2982607623045,1,9,3,3,4,0.0773885986852,0.88664937167516,-3.1007192195257,1,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.014564004613963,2165,583,39,1,15,23,0.52173913043478,-0.1075540025368,-2.4737420583463,-0.67391304347848,-15.500000000005,0.76739777972043,3.4507922064118,5,18,7,10,6,-0.085532371707739,1,-7.3741987749369,0,0
g3_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.040256821022889,2165,583,50,1,18,31,0.48387096774194,-0.064271762034369,-1.9924246230655,-0.35483870967748,-11.000000000002,0.84775205698069,3.5936493492688,9,22,10,12,9,-0.04212969984571,0.70227229407929,-6.8961019515723,0,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,109,24,21,64,0.359375,-0.30410553035175,-19.462753942512,-2.853125,-182.6,0.47399728374733,22.668562742816,23,41,15,30,19,-0.28164062149591,1,-24.371565243755,0,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,36,8,7,21,0.52380952380952,-0.1150104168925,-2.4152187547426,-1.2142857142858,-25.500000000001,0.74746153426478,4.5525097431725,8,13,6,8,7,-0.095364319947524,0.64515930566586,-7.3283128726276,0,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,25,4,5,16,0.5625,-0.087783757768407,-1.4045401242945,-0.98125,-15.7,0.77954660198221,3.3655491196625,8,8,4,5,7,-0.068947222756875,0.68611554378974,-5.7991527236986,1,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,16,3,4,9,0.55555555555556,0.085677642222538,0.77109878000285,0.25555555555622,2.300000000006,1.2130882282827,2.0647548566141,4,5,4,3,2,0.10545663250633,0.67646167827907,-3.6186831446163,1,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,7,1,4,2,0.5,0.23858459046292,0.47716918092584,1.6500000000005,3.300000000001,1.9429771908781,0.50602409638508,1,1,1,0,1,0.253012048193,1,0,1,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,4,0,3,1,1,0.98802395209581,0.98802395209581,16.5,16.5,inf,0,0,1,1,0,0,1,1,0,1,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.11701535041874,2749,600,12,2,4,6,0.5,0.019620031996219,0.11772019197731,1.3833333333342,8.300000000005,1.0457916429726,2.5707789529991,3,3,2,2,2,0.038403371942,1,-1.0434782608694,1,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.074939808765139,2749,600,19,3,4,12,0.66666666666667,0.08963726657976,1.0756471989571,0.59166666666708,7.100000000005,1.2972482408573,2.0647548566141,6,6,4,3,5,0.108503471827,0.68611554378974,-3.3141347256621,2,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.021094359450139,2749,600,31,7,5,19,0.52631578947368,-0.12441165760361,-2.3638214944686,-1.0421052631579,-19.8,0.72319832468194,3.5285097431725,8,11,5,7,7,-0.10498161678411,1,-7.2769156123537,0,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.0275166228317,2749,600,54,12,10,32,0.46875,-0.19980051236143,-6.3936163955658,-1.746875,-55.899999999999,0.60994463012914,10.152549872643,13,19,8,14,10,-0.17896370327819,0.95445233263992,-11.301394105077,0,0
g3_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.052361409306457,2749,600,68,16,13,39,0.41025641025641,-0.27733020569265,-10.815878022013,-2.6974358974358,-105.2,0.49280027511002,13.426162850442,15,24,9,17,13,-0.2558981081831,1,-15.723655731525,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,104,10,35,59,0.33898305084746,-0.31270839309303,-18.449795192489,-2.3152542372882,-136.6,0.44282518096503,18.449795192489,5,54,13,28,18,-0.28675866240563,,-23.341960895203,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,44,2,16,26,0.30769230769231,-0.39478882035397,-10.264509329203,-2.9807692307694,-77.500000000005,0.32759108569039,10.914509329204,1,25,4,13,9,-0.36984508938442,,-14.813786485263,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,26,1,9,16,0.25,-0.4582319864709,-7.3317117835344,-3.4375000000003,-55.000000000004,0.21376003805872,7.9817117835348,0,16,1,8,7,-0.433557538074,,-9.2568488829181,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,14,0,5,9,0.11111111111111,-0.60990493519573,-5.4891444167616,-5.1111111111112,-46.000000000001,0.10587794582998,6.1391444167619,0,9,0,5,4,-0.58712651082611,,-4.1794899385652,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,4,0,1,3,0,-0.82141916657765,-2.464257499733,-6.7666666666667,-20.3,0,2.464257499733,0,3,0,2,1,-0.79693486590033,,0,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.11135330603412,3350,616,13,0,4,9,0.11111111111111,-0.60990493519573,-5.4891444167616,-5.1111111111112,-46.000000000001,0.10587794582998,6.1391444167619,0,9,0,5,4,-0.58712651082611,,-4.1794899385652,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.070724108609039,3350,616,19,0,7,12,0.25,-0.51174094072247,-6.1408912886696,-4.1916666666667,-50.300000000001,0.14298717571194,6.79089128867,0,12,0,6,6,-0.48894131579658,,-6.640651463066,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.013870300451699,3350,616,41,2,14,25,0.32,-0.3492334425981,-8.7308360649524,-2.4600000000003,-61.500000000007,0.38726180734825,9.3808360649527,1,24,4,12,9,-0.3240190490356,,-13.280113221012,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.033632466502136,3350,616,60,2,23,35,0.34285714285714,-0.36043946383181,-12.615381234113,-2.597142857143,-90.900000000006,0.38858554481859,12.615381234113,2,33,7,18,10,-0.33453175275583,,-17.50118075399,0,0
g3_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.05858774827036,3350,616,77,5,28,44,0.34090909090909,-0.36727586487884,-16.160138054669,-2.6954545454546,-118.6,0.39311140842246,16.160138054669,3,41,9,23,12,-0.34166526228702,1,-21.052303757383,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,122,50,2,70,0.27142857142857,-0.44365410087154,-31.055787061008,-5.3228571428572,-372.6,0.30969581074224,31.206324695417,29,41,13,36,21,-0.42811220655496,,-36.009253556518,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,27,5,0,22,0.45454545454545,-0.28451878286057,-6.2594132229325,-3.6409090909094,-80.100000000006,0.47965998193844,6.2594132229325,4,18,5,11,6,-0.27129283585877,,-11.207195143917,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,11,2,0,9,0.33333333333333,-0.47082651867447,-4.2374386680702,-6.4666666666666,-58.199999999999,0.32312471052671,4.2374386680702,1,8,2,6,1,-0.45739669900611,,-4.2176266794024,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,7,1,0,6,0.33333333333333,-0.52097701578631,-3.1258620947179,-8.4500000000002,-50.700000000001,0.24850571446038,3.1675287613841,1,5,1,4,1,-0.50850254868817,,-1.0888888888889,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,1,0,0,1,1,0.992,0.992,24.799999999999,24.799999999999,inf,0,0,1,1,0,0,1,1,0,1,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.021732978765901,1571,595,23,5,0,18,0.44444444444444,-0.26309602780784,-4.7357285005411,-2.877777777778,-51.800000000004,0.5394973200534,5.1447023532852,2,16,5,10,3,-0.24980866360594,,-9.6835104215253,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.0028517146457642,1571,595,28,5,0,23,0.47826086956522,-0.22919083786247,-5.2713892708367,-2.7652173913046,-63.600000000006,0.56179362334675,5.2713892708367,5,18,6,11,6,-0.2160192342997,,-10.219853371765,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.032810134899134,1571,595,42,11,0,31,0.35483870967742,-0.34788270985443,-10.784364005487,-5.2354838709678,-162.3,0.39547265993959,11.124107595231,8,23,6,15,10,-0.33396680176281,,-15.728573239912,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.061120788718162,1571,595,66,18,1,47,0.27659574468085,-0.43621292198619,-20.502007333351,-5.9085106382979,-277.7,0.30026380114658,20.65254496776,17,30,8,24,15,-0.42132497456736,,-25.447446224195,0,0
g3_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.076331541685683,1571,595,86,31,1,54,0.27777777777778,-0.42924064684004,-23.178994929362,-5.587037037037,-301.7,0.31730751619137,23.88372583335,20,34,10,27,17,-0.41421934840778,,-28.12687850912,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,31,4,13,14,0.42857142857143,-0.13439661000782,-1.8815525401095,-1.0357142857144,-14.500000000001,0.71218614022198,4.8155150039305,0,14,4,6,4,-0.11437999620607,1,-6.2333937918093,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,3,0,0,3,0.66666666666667,0.31195679883209,0.93587039649628,3.9333333333333,11.8,1.9133193026048,1.0246913580247,0,3,2,1,0,0.33333333333333,1,0,1,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,1,0,0,1,1,0.97826086956522,0.97826086956522,9,9,inf,0,0,1,1,0,0,1,1,0,1,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.0029834028936631,2165,583,3,0,0,3,0.66666666666667,0.31195679883209,0.93587039649628,3.9333333333333,11.8,1.9133193026048,1.0246913580247,0,3,2,1,0,0.33333333333333,1,0,1,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.022526720876243,2165,583,4,1,0,3,0.66666666666667,0.31381609980644,0.94144829941931,5.6666666666663,16.999999999999,1.9187627982285,1.0246913580247,0,3,2,1,0,0.33333333333333,1,0,1,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.058554520229144,2165,583,15,2,4,9,0.44444444444444,-0.13498784449788,-1.2148906004809,-0.78888888888889,-7.1,0.76348958142225,4.148853064302,0,9,4,5,0,-0.11411411411411,1,-4.1228429632919,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.091050553132963,2165,583,26,2,11,13,0.46153846153846,-0.066450263466558,-0.86385342506525,-0.23076923076931,-3.000000000001,0.84349615773104,4.2256929871001,0,13,4,5,4,-0.046255380529615,1,-5.2156946767651,0,0
g3_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.10690132485021,2165,583,32,4,14,14,0.42857142857143,-0.13439661000782,-1.8815525401095,-1.0357142857144,-14.500000000001,0.71218614022198,4.8155150039305,0,14,4,6,4,-0.11437999620607,1,-6.2333937918093,0,0
g3_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,46,6,7,33,0.42424242424242,-0.23957863280241,-7.9060948824797,-3.4030303030305,-112.3,0.58513822151421,9.217505838149,4,29,9,17,7,-0.22071294569852,,-12.818333914,0,0
