scenario_id,htf_alignment_mode,entry_pattern,break_even_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
all_first120,htf_soft_alignment,double_top,break_even_at_1_1r,73,26,0.3561643835616438,-225.31000000000003,745.8000000000001,-971.1099999999997,0.7679871487267151,-9.620700000000001,-0.13179041095890412,0.7763896765556287,259.38,2.5938,-0.8686483152132009,41,0.5616438356164384,13,0.1780821917808219,4,0.0547945205479452,21,0.2876712328767123,7,0.0958904109589041,0.8931109589041096,0.8488534246575341
all_first120,htf_soft_alignment,double_top,no_break_even,73,29,0.3972602739726027,-160.59000000000003,828.4,-988.9899999999998,0.8376222206493495,-6.746200000000002,-0.09241369863013701,0.8458941347392657,250.86999999999998,2.5086999999999997,-0.640132339458684,42,0.5753424657534246,0,0.0,0,0.0,22,0.3013698630136986,9,0.1232876712328767,0.50726301369863,0.5996767123287672
all_first120,htf_soft_alignment,double_top,time_30min_and_0_5r_break_even,73,21,0.2876712328767123,-260.73,649.49,-910.2199999999999,0.7135527674628113,-11.245600000000001,-0.15404931506849318,0.7226759785353533,291.3,2.913,-0.8950566426364572,39,0.5342465753424658,27,0.3698630136986301,12,0.1643835616438356,19,0.2602739726027397,3,0.0410958904109589,0.8347520547945204,0.8268657534246573
all_first120,htf_soft_alignment,head_and_shoulders,break_even_at_1_0r,219,95,0.4337899543378995,109.53000000000004,2301.07,-2191.5399999999995,1.0499785538936093,6.629200000000002,0.030270319634703204,1.0667636854376168,253.16999999999996,2.5316999999999994,0.4326341983647354,88,0.4018264840182648,53,0.2420091324200913,5,0.0228310502283105,59,0.2694063926940639,67,0.3059360730593607,0.790827853881279,0.7113675799086758
all_first120,htf_soft_alignment,head_and_shoulders,break_even_at_1_1r,214,94,0.4392523364485981,151.75,2294.01,-2142.2599999999998,1.0708364064119202,8.192100000000002,0.03828084112149534,1.0844560322644496,263.0199999999999,2.6301999999999994,0.5769523230172612,85,0.397196261682243,42,0.19626168224299065,3,0.014018691588785047,59,0.2757009345794392,67,0.3130841121495327,0.7922584112149538,0.7131672897196263
all_first120,htf_soft_alignment,head_and_shoulders,no_break_even,218,96,0.44036697247706424,86.49,2339.5000000000005,-2253.0099999999998,1.0383886445244366,5.546800000000002,0.025444036697247714,1.054611634952313,271.19999999999993,2.7119999999999993,0.3189159292035399,89,0.40825688073394495,0,0.0,0,0.0,60,0.27522935779816515,69,0.3165137614678899,0.491352752293578,0.4659087155963303
all_first120,htf_soft_alignment,head_and_shoulders,time_30min_and_0_5r_break_even,218,77,0.3532110091743119,83.68999999999997,2020.0200000000002,-1936.3299999999992,1.0432209385796847,5.311900000000002,0.024366513761467902,1.0605474449226726,233.08000000000004,2.3308000000000004,0.3590612665179336,79,0.3623853211009174,99,0.4541284403669725,40,0.1834862385321101,54,0.24770642201834864,45,0.20642201834862386,0.7382027522935783,0.6706701834862387
all_first120,htf_soft_alignment,inverse_head_and_shoulders,break_even_at_1_0r,230,86,0.3739130434782609,-728.9499999999999,1645.46,-2374.4100000000008,0.6929974183060211,-35.244900000000015,-0.153238695652174,0.6787870336953314,757.4499999999999,7.5745,-0.9623737540431712,98,0.4260869565217391,43,0.18695652173913044,7,0.030434782608695653,35,0.15217391304347827,90,0.391304347826087,0.5992252173913041,0.7460178260869559
all_first120,htf_soft_alignment,inverse_head_and_shoulders,break_even_at_1_1r,230,87,0.3782608695652174,-762.89,1665.8400000000001,-2428.730000000001,0.6858893331082498,-37.35630000000002,-0.16241869565217398,0.6684947407373883,762.89,7.6289,-1.0,99,0.43043478260869567,34,0.14782608695652175,2,0.008695652173913044,35,0.15217391304347827,94,0.40869565217391307,0.6057782608695647,0.7525334782608689
all_first120,htf_soft_alignment,inverse_head_and_shoulders,no_break_even,228,89,0.39035087719298245,-712.3599999999999,1695.1100000000001,-2407.4700000000007,0.7041043086725898,-34.56569999999999,-0.15160394736842103,0.6895075158050186,712.3599999999999,7.1236,-1.0,97,0.42543859649122806,0,0.0,0,0.0,36,0.15789473684210525,95,0.4166666666666667,0.336665350877193,0.48826929824561405
all_first120,htf_soft_alignment,inverse_head_and_shoulders,time_30min_and_0_5r_break_even,232,79,0.34051724137931033,-696.8000000000001,1501.2900000000002,-2198.09,0.6829975114758723,-33.13600000000001,-0.1428275862068966,0.6740873047877772,696.8000000000001,6.968000000000001,-1.0,90,0.3879310344827586,71,0.30603448275862066,26,0.11206896551724138,32,0.13793103448275862,84,0.3620689655172414,0.5487922413793103,0.7308474137931028
all_first120,htf_soft_alignment,sweep_high_reclaim,break_even_at_1_0r,13,5,0.38461538461538464,0.6700000000000017,171.5,-170.82999999999998,1.003922027746883,0.08860000000000001,0.006815384615384616,1.0118360585657797,78.53999999999999,0.7854,0.008530685001273259,7,0.5384615384615384,2,0.15384615384615385,0,0.0,5,0.38461538461538464,1,0.07692307692307693,0.8947461538461539,0.9011692307692307
all_first120,htf_soft_alignment,sweep_high_reclaim,break_even_at_1_1r,13,5,0.38461538461538464,-0.0799999999999983,171.5,-171.57999999999998,0.9995337451917474,0.08860000000000001,0.006815384615384616,1.0118360585657797,79.28999999999999,0.7928999999999998,-0.001008954470929478,7,0.5384615384615384,2,0.15384615384615385,0,0.0,5,0.38461538461538464,1,0.07692307692307693,0.8947461538461539,0.9011692307692307
all_first120,htf_soft_alignment,sweep_high_reclaim,no_break_even,13,5,0.38461538461538464,-0.0799999999999983,171.5,-171.57999999999998,0.9995337451917474,0.08860000000000001,0.006815384615384616,1.0118360585657797,79.28999999999999,0.7928999999999998,-0.001008954470929478,7,0.5384615384615384,0,0.0,0,0.0,5,0.38461538461538464,1,0.07692307692307693,0.5826307692307693,0.5758153846153846
all_first120,htf_soft_alignment,sweep_high_reclaim,time_30min_and_0_5r_break_even,13,4,0.3076923076923077,-33.52999999999999,137.34,-170.87,0.8037689471528062,-1.4655,-0.11273076923076923,0.8042241102917602,79.26999999999998,0.7926999999999998,-0.4229847357133846,7,0.5384615384615384,3,0.23076923076923078,1,0.07692307692307693,4,0.3076923076923077,1,0.07692307692307693,0.8374230769230769,0.9011692307692307
all_first120,htf_soft_alignment,sweep_low_reclaim,break_even_at_1_0r,18,8,0.4444444444444444,36.189999999999976,238.64000000000001,-202.45000000000002,1.1787601877006668,1.3105000000000002,0.07280555555555557,1.1401814175384553,94.16,0.9415999999999999,0.38434579439252314,9,0.5,5,0.2777777777777778,0,0.0,7,0.3888888888888889,2,0.1111111111111111,0.8415833333333333,0.920183333333333
all_first120,htf_soft_alignment,sweep_low_reclaim,break_even_at_1_1r,18,8,0.4444444444444444,36.189999999999976,238.64000000000001,-202.45000000000002,1.1787601877006668,1.3105000000000002,0.07280555555555557,1.1401814175384553,94.16,0.9415999999999999,0.38434579439252314,9,0.5,5,0.2777777777777778,0,0.0,7,0.3888888888888889,2,0.1111111111111111,0.8415833333333333,0.920183333333333
all_first120,htf_soft_alignment,sweep_low_reclaim,no_break_even,18,8,0.4444444444444444,36.189999999999976,238.64000000000001,-202.45000000000002,1.1787601877006668,1.3105000000000002,0.07280555555555557,1.1401814175384553,94.16,0.9415999999999999,0.38434579439252314,9,0.5,0,0.0,0,0.0,7,0.3888888888888889,2,0.1111111111111111,0.5921722222222222,0.5193666666666665
all_first120,htf_soft_alignment,sweep_low_reclaim,time_30min_and_0_5r_break_even,18,7,0.3888888888888889,17.259999999999998,237.44000000000003,-220.17999999999998,1.0783904078481246,0.46999999999999975,0.0261111111111111,1.046368004104062,92.25999999999999,0.9226,0.18707999132885325,10,0.5555555555555556,7,0.3888888888888889,1,0.05555555555555555,7,0.3888888888888889,0,0.0,0.8304333333333334,0.8938555555555552
all_first120,strict_h4_h1_alignment,choch_up,break_even_at_1_0r,1,0,0.0,-20.8,0,-20.8,0.0,-1.0019,-1.0019,0.0,20.8,0.20800000000000002,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4287,1.0019
all_first120,strict_h4_h1_alignment,choch_up,break_even_at_1_1r,1,0,0.0,-20.8,0,-20.8,0.0,-1.0019,-1.0019,0.0,20.8,0.20800000000000002,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4287,1.0019
all_first120,strict_h4_h1_alignment,choch_up,no_break_even,1,0,0.0,-20.8,0,-20.8,0.0,-1.0019,-1.0019,0.0,20.8,0.20800000000000002,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0019
all_first120,strict_h4_h1_alignment,choch_up,time_30min_and_0_5r_break_even,1,0,0.0,-20.8,0,-20.8,0.0,-1.0019,-1.0019,0.0,20.8,0.20800000000000002,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4287,1.0019
all_first120,strict_h4_h1_alignment,double_bottom,break_even_at_1_0r,35,18,0.5142857142857142,114.45000000000005,466.56,-352.10999999999996,1.3250404703075744,4.9683,0.1419514285714286,1.3294737889187305,65.83999999999999,0.6583999999999999,1.7383049817739986,14,0.4,7,0.2,1,0.02857142857142857,12,0.34285714285714286,8,0.22857142857142856,0.9701085714285712,0.8457285714285714
all_first120,strict_h4_h1_alignment,double_bottom,break_even_at_1_1r,34,17,0.5,109.89000000000004,462.0,-352.10999999999996,1.3120899718837864,4.702,0.13829411764705882,1.3118140521900592,65.83999999999999,0.6583999999999999,1.6690461725394905,14,0.4117647058823529,7,0.20588235294117646,1,0.029411764705882353,12,0.35294117647058826,7,0.20588235294117646,0.9719911764705882,0.8615882352941177
all_first120,strict_h4_h1_alignment,double_bottom,no_break_even,34,17,0.5,20.74999999999999,450.16,-429.40999999999997,1.0483221163922594,1.4045000000000005,0.04130882352941178,1.0764270555585786,145.54999999999998,1.4554999999999998,0.14256269323256607,15,0.4411764705882353,0,0.0,0,0.0,12,0.35294117647058826,7,0.20588235294117646,0.5818088235294117,0.5405
all_first120,strict_h4_h1_alignment,double_bottom,time_30min_and_0_5r_break_even,35,14,0.4,96.06,414.58000000000004,-318.52,1.3015823182217758,4.0916,0.11690285714285713,1.3006075923327285,89.32,0.8931999999999999,1.075459023734886,13,0.37142857142857144,18,0.5142857142857142,8,0.22857142857142856,11,0.3142857142857143,3,0.08571428571428572,0.9088171428571428,0.8306571428571428
all_first120,strict_h4_h1_alignment,double_top,break_even_at_1_0r,20,8,0.4,-31.499999999999982,216.43,-247.93000000000004,0.8729480095188157,-1.3825000000000003,-0.06912500000000002,0.8700584619433425,136.63,1.3663,-0.230549659664788,10,0.5,3,0.15,0,0.0,6,0.3,4,0.2,0.8778050000000001,0.82901
all_first120,strict_h4_h1_alignment,double_top,break_even_at_1_1r,20,8,0.4,-31.499999999999982,216.43,-247.93000000000004,0.8729480095188157,-1.3825000000000003,-0.06912500000000002,0.8700584619433425,136.63,1.3663,-0.230549659664788,10,0.5,2,0.1,0,0.0,6,0.3,4,0.2,0.8778050000000001,0.82901
all_first120,strict_h4_h1_alignment,double_top,no_break_even,20,8,0.4,-26.699999999999992,216.43,-243.13000000000005,0.8901822070497263,-1.3825000000000003,-0.06912500000000002,0.8700584619433425,134.59,1.3459,-0.19838026599301575,10,0.5,0,0.0,0,0.0,6,0.3,4,0.2,0.462845,0.53197
all_first120,strict_h4_h1_alignment,double_top,time_30min_and_0_5r_break_even,21,7,0.3333333333333333,20.79999999999999,247.81,-227.01000000000002,1.0916259195630147,0.8479999999999998,0.04038095238095237,1.0874280883353609,116.9,1.169,0.17792985457656108,9,0.42857142857142855,9,0.42857142857142855,4,0.19047619047619047,7,0.3333333333333333,1,0.047619047619047616,0.8825095238095239,0.8177476190476192
all_first120,strict_h4_h1_alignment,head_and_shoulders,break_even_at_1_0r,44,9,0.20454545454545456,-392.91,198.22,-591.1300000000001,0.33532387122967866,-16.933799999999998,-0.3848590909090909,0.3351446216907016,434.66,4.3466000000000005,-0.9039479133115539,22,0.5,6,0.13636363636363635,3,0.06818181818181818,4,0.09090909090909091,15,0.3409090909090909,0.6135727272727273,0.7484568181818182
all_first120,strict_h4_h1_alignment,head_and_shoulders,break_even_at_1_1r,44,10,0.22727272727272727,-383.29,210.42,-593.7099999999999,0.3544154553569925,-16.3811,-0.37229772727272725,0.3566679364879884,435.07000000000005,4.350700000000001,-0.8809846691337025,22,0.5,4,0.09090909090909091,2,0.045454545454545456,4,0.09090909090909091,16,0.36363636363636365,0.6204386363636364,0.7522909090909089
all_first120,strict_h4_h1_alignment,head_and_shoulders,no_break_even,44,10,0.22727272727272727,-431.96,209.85,-641.8100000000001,0.3269659244947881,-18.664299999999997,-0.4241886363636363,0.3273180735310548,483.74,4.8374,-0.8929590275767973,24,0.5454545454545454,0,0.0,0,0.0,4,0.09090909090909091,16,0.36363636363636365,0.20640454545454545,0.6305931818181818
all_first120,strict_h4_h1_alignment,head_and_shoulders,time_30min_and_0_5r_break_even,45,6,0.13333333333333333,-411.34000000000003,103.10000000000001,-514.4399999999999,0.20041209859264447,-17.557900000000004,-0.3901755555555556,0.20277970749958002,411.34000000000003,4.1134,-1.0,19,0.4222222222222222,16,0.35555555555555557,12,0.26666666666666666,2,0.044444444444444446,12,0.26666666666666666,0.5623377777777778,0.6799333333333333
all_first120,strict_h4_h1_alignment,inverse_head_and_shoulders,break_even_at_1_0r,62,26,0.41935483870967744,16.199999999999914,646.8000000000002,-630.5999999999998,1.0256898192197912,0.6974999999999999,0.011249999999999998,1.0254213196489494,240.12000000000006,2.4012000000000007,0.06746626686656634,20,0.3225806451612903,19,0.3064516129032258,3,0.04838709677419355,14,0.22580645161290322,25,0.4032258064516129,0.741140322580645,0.7880306451612902
all_first120,strict_h4_h1_alignment,inverse_head_and_shoulders,break_even_at_1_1r,63,28,0.4444444444444444,61.86999999999991,696.9200000000001,-635.0499999999998,1.097425399574837,2.7085,0.04299206349206349,1.098112729116859,209.20000000000005,2.0920000000000005,0.29574569789674904,20,0.31746031746031744,17,0.2698412698412698,1,0.015873015873015872,15,0.23809523809523808,27,0.42857142857142855,0.7528523809523809,0.787695238095238
all_first120,strict_h4_h1_alignment,inverse_head_and_shoulders,no_break_even,63,28,0.4444444444444444,41.29999999999995,694.0000000000001,-652.6999999999998,1.063275624329708,1.6799999999999986,0.026666666666666644,1.0586704849045736,231.3,2.313,0.17855598789450905,21,0.3333333333333333,0,0.0,0,0.0,15,0.23809523809523808,27,0.42857142857142855,0.4811825396825397,0.4545158730158729
all_first120,strict_h4_h1_alignment,inverse_head_and_shoulders,time_30min_and_0_5r_break_even,64,23,0.359375,2.089999999999944,561.92,-559.8299999999998,1.0037332761731244,0.217499999999999,0.0033984374999999844,1.008936238398298,222.27000000000004,2.2227000000000006,0.00940297835965242,18,0.28125,28,0.4375,10,0.15625,12,0.1875,24,0.375,0.6734218750000001,0.7433078125
all_first120,strict_h4_h1_alignment,sweep_low_reclaim,break_even_at_1_0r,1,1,1.0,36.03,36.03,0,inf,1.5396,1.5396,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5396,0.8614
all_first120,strict_h4_h1_alignment,sweep_low_reclaim,break_even_at_1_1r,1,1,1.0,36.03,36.03,0,inf,1.5396,1.5396,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5396,0.8614
all_first120,strict_h4_h1_alignment,sweep_low_reclaim,no_break_even,1,1,1.0,36.03,36.03,0,inf,1.5396,1.5396,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5396,0.0
all_first120,strict_h4_h1_alignment,sweep_low_reclaim,time_30min_and_0_5r_break_even,1,1,1.0,36.03,36.03,0,inf,1.5396,1.5396,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1.5396,0.8614
clean_first120,h1_confirmed_h4_not_opposite,double_bottom,break_even_at_1_0r,8,0,0.0,-160.76,0,-160.76,0.0,-6.6037,-0.8254625,0.0,160.76,1.6076,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.26908750000000003,0.9196124999999999
clean_first120,h1_confirmed_h4_not_opposite,double_bottom,break_even_at_1_1r,8,0,0.0,-160.76,0,-160.76,0.0,-6.6037,-0.8254625,0.0,160.76,1.6076,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.26908750000000003,0.9196124999999999
clean_first120,h1_confirmed_h4_not_opposite,double_bottom,no_break_even,8,0,0.0,-160.76,0,-160.76,0.0,-6.6037,-0.8254625,0.0,160.76,1.6076,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.0,0.8254625
clean_first120,h1_confirmed_h4_not_opposite,double_bottom,time_30min_and_0_5r_break_even,8,0,0.0,-157.65999999999997,0,-157.65999999999997,0.0,-6.494999999999999,-0.8118749999999999,0.0,157.65999999999997,1.5765999999999996,-1.0,6,0.75,1,0.125,1,0.125,0,0.0,1,0.125,0.265825,0.9196124999999999
clean_first120,h1_confirmed_h4_not_opposite,double_top,break_even_at_1_0r,4,1,0.25,-33.57000000000001,36.55,-70.12,0.5212492869366799,-1.5301,-0.382525,0.494165096366822,45.96000000000001,0.4596000000000001,-0.7304177545691907,3,0.75,1,0.25,0,0.0,1,0.25,0,0.0,0.7717249999999999,0.9830249999999999
clean_first120,h1_confirmed_h4_not_opposite,double_top,break_even_at_1_1r,4,1,0.25,-33.57000000000001,36.55,-70.12,0.5212492869366799,-1.5301,-0.382525,0.494165096366822,45.96000000000001,0.4596000000000001,-0.7304177545691907,3,0.75,1,0.25,0,0.0,1,0.25,0,0.0,0.7717249999999999,0.9830249999999999
clean_first120,h1_confirmed_h4_not_opposite,double_top,no_break_even,4,1,0.25,-33.57000000000001,36.55,-70.12,0.5212492869366799,-1.5301,-0.382525,0.494165096366822,45.96000000000001,0.4596000000000001,-0.7304177545691907,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0.3737,0.756225
clean_first120,h1_confirmed_h4_not_opposite,double_top,time_30min_and_0_5r_break_even,4,1,0.25,-11.140000000000004,36.55,-47.69,0.7664080520025163,-0.5272,-0.1318,0.7392680514342236,24.16,0.2416,-0.46109271523178824,2,0.5,2,0.5,1,0.25,1,0.25,0,0.0,0.7717249999999999,0.951225
clean_first120,h1_confirmed_h4_not_opposite,head_and_shoulders,break_even_at_1_0r,11,1,0.09090909090909091,-168.53000000000003,12.17,-180.7,0.0673491975650249,-7.5884,-0.6898545454545455,0.06612353397245775,180.70000000000002,1.8070000000000004,-0.9326508024349752,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0.49000000000000005,0.8637727272727272
clean_first120,h1_confirmed_h4_not_opposite,head_and_shoulders,break_even_at_1_1r,11,1,0.09090909090909091,-168.53000000000003,12.17,-180.7,0.0673491975650249,-7.5884,-0.6898545454545455,0.06612353397245775,180.70000000000002,1.8070000000000004,-0.9326508024349752,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0.49000000000000005,0.8637727272727272
clean_first120,h1_confirmed_h4_not_opposite,head_and_shoulders,no_break_even,11,1,0.09090909090909091,-168.53000000000003,12.17,-180.7,0.0673491975650249,-7.5884,-0.6898545454545455,0.06612353397245775,180.70000000000002,1.8070000000000004,-0.9326508024349752,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0.048845454545454546,0.7387
clean_first120,h1_confirmed_h4_not_opposite,head_and_shoulders,time_30min_and_0_5r_break_even,11,0,0.0,-150.32000000000002,0,-150.32000000000002,0.0,-6.8364,-0.6214909090909091,0.0,150.32000000000002,1.5032,-1.0,6,0.5454545454545454,3,0.2727272727272727,3,0.2727272727272727,0,0.0,2,0.18181818181818182,0.4760363636363636,0.7966636363636362
clean_first120,h1_confirmed_h4_not_opposite,inverse_head_and_shoulders,break_even_at_1_0r,25,8,0.32,-64.08,176.50999999999996,-240.58999999999997,0.7336547653684691,-2.739299999999999,-0.10957199999999996,0.738790883951559,122.85,1.2285,-0.5216117216117216,8,0.32,4,0.16,0,0.0,2,0.08,15,0.6,0.61176,0.777268
clean_first120,h1_confirmed_h4_not_opposite,inverse_head_and_shoulders,break_even_at_1_1r,25,8,0.32,-64.08,176.50999999999996,-240.58999999999997,0.7336547653684691,-2.739299999999999,-0.10957199999999996,0.738790883951559,122.85,1.2285,-0.5216117216117216,8,0.32,4,0.16,0,0.0,2,0.08,15,0.6,0.628988,0.777268
clean_first120,h1_confirmed_h4_not_opposite,inverse_head_and_shoulders,no_break_even,25,8,0.32,-64.08,176.50999999999996,-240.58999999999997,0.7336547653684691,-2.739299999999999,-0.10957199999999996,0.738790883951559,122.85,1.2285,-0.5216117216117216,8,0.32,0,0.0,0,0.0,2,0.08,15,0.6,0.309908,0.4194800000000001
clean_first120,h1_confirmed_h4_not_opposite,inverse_head_and_shoulders,time_30min_and_0_5r_break_even,25,5,0.2,-97.51,110.04999999999998,-207.55999999999997,0.5302081325881672,-4.2359,-0.169436,0.5333729909558589,139.92000000000002,1.3992,-0.6968982275586049,7,0.28,10,0.4,5,0.2,1,0.04,12,0.48,0.527436,0.770076
clean_first120,h4_bias_h1_reversal_alignment,double_bottom,break_even_at_1_0r,3,2,0.6666666666666666,36.93,71.83,-34.9,2.058166189111748,1.5547,0.5182333333333333,2.056182065217391,34.9,0.349,1.058166189111748,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0809,0.8669333333333333
clean_first120,h4_bias_h1_reversal_alignment,double_bottom,break_even_at_1_1r,3,2,0.6666666666666666,36.93,71.83,-34.9,2.058166189111748,1.5547,0.5182333333333333,2.056182065217391,34.9,0.349,1.058166189111748,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0809,0.8669333333333333
clean_first120,h4_bias_h1_reversal_alignment,double_bottom,no_break_even,3,2,0.6666666666666666,36.93,71.83,-34.9,2.058166189111748,1.5547,0.5182333333333333,2.056182065217391,34.9,0.349,1.058166189111748,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,1.0089,0.49066666666666664
clean_first120,h4_bias_h1_reversal_alignment,double_bottom,time_30min_and_0_5r_break_even,3,2,0.6666666666666666,36.93,71.83,-34.9,2.058166189111748,1.5547,0.5182333333333333,2.056182065217391,34.9,0.349,1.058166189111748,1,0.3333333333333333,2,0.6666666666666666,0,0.0,2,0.6666666666666666,0,0.0,1.0809,0.8669333333333333
clean_first120,h4_bias_h1_reversal_alignment,double_top,break_even_at_1_0r,3,2,0.6666666666666666,51.2,75.95,-24.75,3.0686868686868687,2.0522,0.6840666666666667,3.0401630380753555,24.75,0.24750000000000003,2.0686868686868687,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.2954999999999999,0.8439666666666668
clean_first120,h4_bias_h1_reversal_alignment,double_top,break_even_at_1_1r,3,2,0.6666666666666666,51.2,75.95,-24.75,3.0686868686868687,2.0522,0.6840666666666667,3.0401630380753555,24.75,0.24750000000000003,2.0686868686868687,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,1.2954999999999999,0.8439666666666668
clean_first120,h4_bias_h1_reversal_alignment,double_top,no_break_even,3,2,0.6666666666666666,51.2,75.95,-24.75,3.0686868686868687,2.0522,0.6840666666666667,3.0401630380753555,24.75,0.24750000000000003,2.0686868686868687,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,1.0193666666666668,0.3353
clean_first120,h4_bias_h1_reversal_alignment,double_top,time_30min_and_0_5r_break_even,3,2,0.6666666666666666,75.88000000000001,75.95,-0.07,1085.0,3.0551,1.0183666666666666,1019.3666666666667,0.06999999999999318,0.0006999999999999318,1084.0000000001057,0,0.0,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,0,0.0,1.2954999999999999,0.8015666666666666
clean_first120,h4_bias_h1_reversal_alignment,head_and_shoulders,break_even_at_1_0r,6,2,0.3333333333333333,-57.720000000000006,14.7,-72.42,0.20298260149130073,-2.4189999999999996,-0.4031666666666666,0.20500854476140395,72.42,0.7242000000000001,-0.7970173985086993,3,0.5,1,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.3333333333333333,0.5040333333333333,0.7311
clean_first120,h4_bias_h1_reversal_alignment,head_and_shoulders,break_even_at_1_1r,6,2,0.3333333333333333,-57.720000000000006,14.7,-72.42,0.20298260149130073,-2.4189999999999996,-0.4031666666666666,0.20500854476140395,72.42,0.7242000000000001,-0.7970173985086993,3,0.5,1,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.3333333333333333,0.5543833333333333,0.7311
clean_first120,h4_bias_h1_reversal_alignment,head_and_shoulders,no_break_even,6,2,0.3333333333333333,-87.86000000000001,14.7,-102.56,0.14333073322932915,-3.6529999999999996,-0.6088333333333332,0.14585671530115973,102.56,1.0255999999999998,-0.8566692667706709,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0.10396666666666665,0.7128
clean_first120,h4_bias_h1_reversal_alignment,head_and_shoulders,time_30min_and_0_5r_break_even,6,1,0.16666666666666666,-66.01,6.74,-72.75,0.09264604810996564,-2.7982999999999993,-0.4663833333333332,0.08450565988353073,72.42,0.7242000000000001,-0.911488539077603,3,0.5,3,0.5,2,0.3333333333333333,0,0.0,1,0.16666666666666666,0.4089166666666666,0.7311
clean_first120,h4_bias_h1_reversal_alignment,inverse_head_and_shoulders,break_even_at_1_0r,13,4,0.3076923076923077,-39.97000000000002,104.16999999999999,-144.14,0.722700152629388,-1.618400000000001,-0.12449230769230776,0.7338114113718975,124.44,1.2444,-0.32119897139183556,5,0.38461538461538464,3,0.23076923076923078,0,0.0,1,0.07692307692307693,7,0.5384615384615384,0.6287846153846155,0.8283846153846155
clean_first120,h4_bias_h1_reversal_alignment,inverse_head_and_shoulders,break_even_at_1_1r,13,4,0.3076923076923077,-39.97000000000002,104.16999999999999,-144.14,0.722700152629388,-1.618400000000001,-0.12449230769230776,0.7338114113718975,124.44,1.2444,-0.32119897139183556,5,0.38461538461538464,3,0.23076923076923078,0,0.0,1,0.07692307692307693,7,0.5384615384615384,0.6401461538461538,0.8283846153846155
clean_first120,h4_bias_h1_reversal_alignment,inverse_head_and_shoulders,no_break_even,13,4,0.3076923076923077,-39.97000000000002,104.16999999999999,-144.14,0.722700152629388,-1.618400000000001,-0.12449230769230776,0.7338114113718975,124.44,1.2444,-0.32119897139183556,5,0.38461538461538464,0,0.0,0,0.0,1,0.07692307692307693,7,0.5384615384615384,0.3431923076923077,0.4676846153846154
clean_first120,h4_bias_h1_reversal_alignment,inverse_head_and_shoulders,time_30min_and_0_5r_break_even,13,3,0.23076923076923078,-33.40000000000002,76.52,-109.92000000000002,0.6961426491994176,-1.3459,-0.10353076923076923,0.7104532839962997,100.14000000000001,1.0014000000000003,-0.3335330537247855,4,0.3076923076923077,6,0.46153846153846156,3,0.23076923076923078,1,0.07692307692307693,5,0.38461538461538464,0.5520923076923077,0.772076923076923
clean_first120,h4_bias_h1_reversal_alignment,sweep_low_reclaim,break_even_at_1_0r,2,1,0.5,34.57,34.76,-0.19,182.94736842105263,1.4925,0.74625,200.0,0.18999999999999773,0.0018999999999999774,181.94736842105482,0,0.0,2,1.0,1,0.5,1,0.5,0,0.0,1.3439999999999999,0.78505
