scenario_id,htf_alignment_mode,session_label,break_even_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
clean_first120,h1_confirmed_h4_not_opposite,london_newyork_overlap,break_even_at_1_1r,11,3,0.2727272727272727,-103.27,45.349999999999994,-148.62,0.3051406271026779,-4.6601,-0.42364545454545455,0.29825169033385035,124.46,1.2446,-0.8297444962236863,5,0.45454545454545453,1,0.09090909090909091,0,0.0,0,0.0,6,0.5454545454545454,0.5984454545454546,0.8430363636363637
clean_first120,h1_confirmed_h4_not_opposite,london_newyork_overlap,no_break_even,11,3,0.2727272727272727,-103.27,45.349999999999994,-148.62,0.3051406271026779,-4.6601,-0.42364545454545455,0.29825169033385035,124.46,1.2446,-0.8297444962236863,5,0.45454545454545453,0,0.0,0,0.0,0,0.0,6,0.5454545454545454,0.18005454545454547,0.6037
clean_first120,h1_confirmed_h4_not_opposite,london_newyork_overlap,time_30min_and_0_5r_break_even,11,2,0.18181818181818182,-98.75,40.19,-138.94,0.28926155174895635,-4.4732,-0.4066545454545455,0.2813559322033899,114.78,1.1478,-0.8603415229133995,5,0.45454545454545453,4,0.36363636363636365,2,0.18181818181818182,0,0.0,4,0.36363636363636365,0.5289636363636364,0.8357818181818182
clean_first120,h1_confirmed_h4_not_opposite,new_york,break_even_at_1_0r,18,2,0.1111111111111111,-173.35999999999999,62.25,-235.60999999999999,0.2642078010271211,-7.504800000000001,-0.4169333333333334,0.26290563369215053,184.92999999999998,1.8493,-0.9374357865138161,9,0.5,1,0.05555555555555555,0,0.0,1,0.05555555555555555,8,0.4444444444444444,0.4246222222222223,0.7608000000000001
clean_first120,h1_confirmed_h4_not_opposite,new_york,break_even_at_1_1r,18,2,0.1111111111111111,-173.35999999999999,62.25,-235.60999999999999,0.2642078010271211,-7.504800000000001,-0.4169333333333334,0.26290563369215053,184.92999999999998,1.8493,-0.9374357865138161,9,0.5,1,0.05555555555555555,0,0.0,1,0.05555555555555555,8,0.4444444444444444,0.4264555555555556,0.7608000000000001
clean_first120,h1_confirmed_h4_not_opposite,new_york,no_break_even,18,2,0.1111111111111111,-173.35999999999999,62.25,-235.60999999999999,0.2642078010271211,-7.504800000000001,-0.4169333333333334,0.26290563369215053,184.92999999999998,1.8493,-0.9374357865138161,9,0.5,0,0.0,0,0.0,1,0.05555555555555555,8,0.4444444444444444,0.14871111111111113,0.5656444444444445
clean_first120,h1_confirmed_h4_not_opposite,new_york,time_30min_and_0_5r_break_even,18,1,0.05555555555555555,-180.96999999999997,27.28,-208.24999999999997,0.1309963985594238,-7.9444,-0.44135555555555556,0.12734382723508025,180.96999999999997,1.8096999999999999,-1.0,8,0.4444444444444444,4,0.2222222222222222,3,0.16666666666666666,0,0.0,7,0.3888888888888889,0.37518888888888896,0.7375666666666667
clean_first120,h1_confirmed_h4_not_opposite,tokyo,break_even_at_1_0r,8,1,0.125,-136.88,12.17,-149.05,0.08165045286816504,-5.815800000000001,-0.7269750000000001,0.08457288567785803,136.88,1.3687999999999998,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.5734374999999999,0.9374750000000001
clean_first120,h1_confirmed_h4_not_opposite,tokyo,break_even_at_1_1r,8,1,0.125,-136.88,12.17,-149.05,0.08165045286816504,-5.815800000000001,-0.7269750000000001,0.08457288567785803,136.88,1.3687999999999998,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.5734374999999999,0.9374750000000001
clean_first120,h1_confirmed_h4_not_opposite,tokyo,no_break_even,8,1,0.125,-136.88,12.17,-149.05,0.08165045286816504,-5.815800000000001,-0.7269750000000001,0.08457288567785803,136.88,1.3687999999999998,-1.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,0.0671625,0.7941375000000002
clean_first120,h1_confirmed_h4_not_opposite,tokyo,time_30min_and_0_5r_break_even,8,0,0.0,-104.38,0,-104.38,0.0,-4.359800000000002,-0.5449750000000002,0.0,104.38,1.0437999999999998,-1.0,4,0.5,3,0.375,3,0.375,0,0.0,1,0.125,0.5400625,0.9090750000000001
clean_first120,h4_bias_h1_reversal_alignment,london,break_even_at_1_0r,9,6,0.6666666666666666,120.40999999999998,176.0,-55.59,3.1660370570246443,5.1447,0.5716333333333333,3.1953061659910387,48.36,0.48360000000000003,2.4898676592224978,2,0.2222222222222222,4,0.4444444444444444,0,0.0,3,0.3333333333333333,4,0.4444444444444444,1.0260777777777779,0.7694777777777778
clean_first120,h4_bias_h1_reversal_alignment,london,break_even_at_1_1r,9,6,0.6666666666666666,120.40999999999998,176.0,-55.59,3.1660370570246443,5.1447,0.5716333333333333,3.1953061659910387,48.36,0.48360000000000003,2.4898676592224978,2,0.2222222222222222,4,0.4444444444444444,0,0.0,3,0.3333333333333333,4,0.4444444444444444,1.042488888888889,0.7694777777777778
clean_first120,h4_bias_h1_reversal_alignment,london,no_break_even,9,6,0.6666666666666666,120.40999999999998,176.0,-55.59,3.1660370570246443,5.1447,0.5716333333333333,3.1953061659910387,48.36,0.48360000000000003,2.4898676592224978,2,0.2222222222222222,0,0.0,0,0.0,3,0.3333333333333333,4,0.4444444444444444,0.8320222222222222,0.2603888888888889
clean_first120,h4_bias_h1_reversal_alignment,london,time_30min_and_0_5r_break_even,9,5,0.5555555555555556,117.03999999999999,148.34999999999997,-31.310000000000002,4.738102842542317,4.99,0.5544444444444445,4.726383391830335,24.07,0.2407,4.862484420440381,1,0.1111111111111111,7,0.7777777777777778,2,0.2222222222222222,3,0.3333333333333333,3,0.3333333333333333,0.9575555555555554,0.6970111111111111
clean_first120,h4_bias_h1_reversal_alignment,london_newyork_overlap,break_even_at_1_0r,4,2,0.5,39.45,73.03,-33.58,2.1748064324002385,1.6073,0.401825,2.1252450294035286,33.58,0.3358,1.1748064324002383,1,0.25,1,0.25,0,0.0,2,0.5,1,0.25,1.041875,0.8213
clean_first120,h4_bias_h1_reversal_alignment,london_newyork_overlap,break_even_at_1_1r,4,2,0.5,39.45,73.03,-33.58,2.1748064324002385,1.6073,0.401825,2.1252450294035286,33.58,0.3358,1.1748064324002383,1,0.25,1,0.25,0,0.0,2,0.5,1,0.25,1.041875,0.8213
clean_first120,h4_bias_h1_reversal_alignment,london_newyork_overlap,no_break_even,4,2,0.5,39.45,73.03,-33.58,2.1748064324002385,1.6073,0.401825,2.1252450294035286,33.58,0.3358,1.1748064324002383,1,0.25,0,0.0,0,0.0,2,0.5,1,0.25,0.7589250000000001,0.35710000000000003
clean_first120,h4_bias_h1_reversal_alignment,london_newyork_overlap,time_30min_and_0_5r_break_even,4,2,0.5,51.120000000000005,74.77000000000001,-23.65,3.1615221987315016,2.0345,0.508625,3.0320615261685977,23.65,0.2365,2.161522198731501,1,0.25,2,0.5,1,0.25,2,0.5,0,0.0,0.9468000000000001,0.80135
clean_first120,h4_bias_h1_reversal_alignment,new_york,break_even_at_1_0r,9,2,0.2222222222222222,-96.85000000000001,14.7,-111.55,0.13177947108919766,-4.0321,-0.4480111111111111,0.13398054081917565,96.85000000000001,0.9685000000000001,-1.0,4,0.4444444444444444,2,0.2222222222222222,2,0.2222222222222222,0,0.0,3,0.3333333333333333,0.5372888888888889,0.8050333333333334
clean_first120,h4_bias_h1_reversal_alignment,new_york,break_even_at_1_1r,9,2,0.2222222222222222,-132.1,14.7,-146.79999999999998,0.10013623978201636,-5.5058,-0.6117555555555555,0.10176846776298615,132.1,1.321,-1.0,5,0.5555555555555556,1,0.1111111111111111,1,0.1111111111111111,0,0.0,3,0.3333333333333333,0.5892333333333333,0.8877444444444446
clean_first120,h4_bias_h1_reversal_alignment,new_york,no_break_even,9,2,0.2222222222222222,-162.24,14.7,-176.94,0.08307900983384198,-6.7398,-0.7488666666666667,0.08471399858764735,162.24,1.6224000000000003,-1.0,6,0.6666666666666666,0,0.0,0,0.0,0,0.0,3,0.3333333333333333,0.0693111111111111,0.8181777777777777
clean_first120,h4_bias_h1_reversal_alignment,new_york,time_30min_and_0_5r_break_even,9,1,0.1111111111111111,-105.14,6.74,-111.88000000000001,0.06024311762602788,-4.4114,-0.4901555555555556,0.055314045870184375,105.14,1.0514000000000001,-1.0,4,0.4444444444444444,4,0.4444444444444444,3,0.3333333333333333,0,0.0,2,0.2222222222222222,0.43126666666666663,0.8050333333333334
clean_first120,h4_bias_h1_reversal_alignment,tokyo,break_even_at_1_0r,5,1,0.2,-38.0,37.68,-75.67999999999999,0.49788583509513745,-1.6579000000000002,-0.33158000000000004,0.47869697827249,52.35,0.5235,-0.725883476599809,3,0.6,1,0.2,0,0.0,1,0.2,1,0.2,0.55556,0.88052
clean_first120,h4_bias_h1_reversal_alignment,tokyo,break_even_at_1_1r,5,1,0.2,-38.0,37.68,-75.67999999999999,0.49788583509513745,-1.6579000000000002,-0.33158000000000004,0.47869697827249,52.35,0.5235,-0.725883476599809,3,0.6,0,0.0,0,0.0,1,0.2,1,0.2,0.55556,0.88052
clean_first120,h4_bias_h1_reversal_alignment,tokyo,no_break_even,5,1,0.2,-38.0,37.68,-75.67999999999999,0.49788583509513745,-1.6579000000000002,-0.33158000000000004,0.47869697827249,52.35,0.5235,-0.725883476599809,3,0.6,0,0.0,0,0.0,1,0.2,1,0.2,0.30448,0.63606
clean_first120,h4_bias_h1_reversal_alignment,tokyo,time_30min_and_0_5r_break_even,5,1,0.2,-13.309999999999999,37.68,-50.99,0.738968425181408,-0.655,-0.131,0.6991825112519519,27.66,0.2766,-0.4812002892263195,2,0.4,2,0.4,1,0.2,1,0.2,1,0.2,0.55556,0.8550800000000001
clean_first120,htf_soft_alignment,london,break_even_at_1_0r,13,8,0.6153846153846154,101.41999999999999,188.4,-86.98,2.166015175902506,4.3755,0.33657692307692305,2.182375830946333,40.19,0.4019,2.5235133117690967,3,0.23076923076923078,5,0.38461538461538464,0,0.0,4,0.3076923076923077,6,0.46153846153846156,0.7514307692307691,0.9571307692307692
clean_first120,htf_soft_alignment,london,break_even_at_1_1r,13,8,0.6153846153846154,101.41999999999999,188.4,-86.98,2.166015175902506,4.3755,0.33657692307692305,2.182375830946333,40.19,0.4019,2.5235133117690967,3,0.23076923076923078,5,0.38461538461538464,0,0.0,4,0.3076923076923077,6,0.46153846153846156,0.7627923076923075,0.9571307692307692
clean_first120,htf_soft_alignment,london,no_break_even,13,8,0.6153846153846154,101.41999999999999,188.4,-86.98,2.166015175902506,4.3755,0.33657692307692305,2.182375830946333,40.19,0.4019,2.5235133117690967,3,0.23076923076923078,0,0.0,0,0.0,4,0.3076923076923077,6,0.46153846153846156,0.6212384615384615,0.28466153846153847
clean_first120,htf_soft_alignment,london,time_30min_and_0_5r_break_even,13,7,0.5384615384615384,73.8,160.75,-86.94999999999999,1.8487636572742958,3.2164,0.24741538461538462,1.8691563530238335,40.15,0.40149999999999997,1.838107098381071,3,0.23076923076923078,7,0.5384615384615384,1,0.07692307692307693,4,0.3076923076923077,5,0.38461538461538464,0.7007153846153845,0.9571307692307692
clean_first120,htf_soft_alignment,london_newyork_overlap,break_even_at_1_0r,9,3,0.3333333333333333,-50.320000000000014,77.75,-128.07,0.6070898727258531,-2.1765000000000003,-0.24183333333333337,0.6011325526417065,85.08000000000001,0.8508000000000002,-0.5914433474377058,5,0.5555555555555556,2,0.2222222222222222,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.6546666666666666,0.8522666666666667
clean_first120,htf_soft_alignment,london_newyork_overlap,break_even_at_1_1r,9,3,0.3333333333333333,-50.320000000000014,77.75,-128.07,0.6070898727258531,-2.1765000000000003,-0.24183333333333337,0.6011325526417065,85.08000000000001,0.8508000000000002,-0.5914433474377058,5,0.5555555555555556,2,0.2222222222222222,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.6546666666666666,0.8522666666666667
clean_first120,htf_soft_alignment,london_newyork_overlap,no_break_even,9,3,0.3333333333333333,-50.320000000000014,77.75,-128.07,0.6070898727258531,-2.1765000000000003,-0.24183333333333337,0.6011325526417065,85.08000000000001,0.8508000000000002,-0.5914433474377058,5,0.5555555555555556,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.36446666666666666,0.6063
clean_first120,htf_soft_alignment,london_newyork_overlap,time_30min_and_0_5r_break_even,9,2,0.2222222222222222,-45.800000000000004,72.59,-118.38999999999999,0.6131430019427317,-1.9896000000000003,-0.2210666666666667,0.6052772542406507,80.56,0.8056000000000001,-0.5685203574975174,5,0.5555555555555556,4,0.4444444444444444,2,0.2222222222222222,2,0.2222222222222222,0,0.0,0.6068888888888888,0.8434
clean_first120,htf_soft_alignment,new_york,break_even_at_1_0r,17,2,0.11764705882352941,-214.98999999999998,34.05,-249.04,0.13672502409251525,-9.059000000000001,-0.5328823529411766,0.14923789220612127,214.98999999999998,2.1498999999999997,-1.0,9,0.5294117647058824,1,0.058823529411764705,0,0.0,0,0.0,8,0.47058823529411764,0.2979823529411765,0.8184705882352941
clean_first120,htf_soft_alignment,new_york,break_even_at_1_1r,17,2,0.11764705882352941,-214.98999999999998,34.05,-249.04,0.13672502409251525,-9.059000000000001,-0.5328823529411766,0.14923789220612127,214.98999999999998,2.1498999999999997,-1.0,9,0.5294117647058824,1,0.058823529411764705,0,0.0,0,0.0,8,0.47058823529411764,0.2999235294117647,0.8184705882352941
clean_first120,htf_soft_alignment,new_york,no_break_even,17,2,0.11764705882352941,-214.98999999999998,34.05,-249.04,0.13672502409251525,-9.059000000000001,-0.5328823529411766,0.14923789220612127,214.98999999999998,2.1498999999999997,-1.0,9,0.5294117647058824,0,0.0,0,0.0,0,0.0,8,0.47058823529411764,0.09347647058823529,0.6263588235294119
clean_first120,htf_soft_alignment,new_york,time_30min_and_0_5r_break_even,17,1,0.058823529411764705,-220.64999999999998,27.28,-247.92999999999998,0.11003105715322875,-9.5053,-0.5591352941176471,0.10870543667835643,220.64999999999998,2.2064999999999997,-1.0,9,0.5294117647058824,2,0.11764705882352941,1,0.058823529411764705,0,0.0,7,0.4117647058823529,0.27950588235294116,0.8184705882352941
clean_first120,htf_soft_alignment,tokyo,break_even_at_1_0r,14,4,0.2857142857142857,-172.76,65.82,-238.57999999999998,0.2758823036298097,-7.272600000000001,-0.5194714285714286,0.2814772368005058,172.76,1.7276,-1.0,10,0.7142857142857143,1,0.07142857142857142,0,0.0,1,0.07142857142857142,3,0.21428571428571427,0.5463571428571429,0.9414785714285714
clean_first120,htf_soft_alignment,tokyo,break_even_at_1_1r,14,4,0.2857142857142857,-172.76,65.82,-238.57999999999998,0.2758823036298097,-7.272600000000001,-0.5194714285714286,0.2814772368005058,172.76,1.7276,-1.0,10,0.7142857142857143,1,0.07142857142857142,0,0.0,1,0.07142857142857142,3,0.21428571428571427,0.5463571428571429,0.9414785714285714
clean_first120,htf_soft_alignment,tokyo,no_break_even,14,4,0.2857142857142857,-172.76,65.82,-238.57999999999998,0.2758823036298097,-7.272600000000001,-0.5194714285714286,0.2814772368005058,172.76,1.7276,-1.0,10,0.7142857142857143,0,0.0,0,0.0,1,0.07142857142857142,3,0.21428571428571427,0.2035,0.7229714285714286
clean_first120,htf_soft_alignment,tokyo,time_30min_and_0_5r_break_even,14,3,0.21428571428571427,-139.60000000000002,54.31,-193.90999999999997,0.2800783868805116,-5.816600000000001,-0.41547142857142866,0.2844014123494457,139.60000000000002,1.3960000000000001,-1.0,8,0.5714285714285714,5,0.35714285714285715,3,0.21428571428571427,1,0.07142857142857142,2,0.14285714285714285,0.5151857142857142,0.92525
clean_first120,strict_h4_h1_alignment,london,break_even_at_1_0r,11,6,0.5454545454545454,96.73999999999998,159.6,-62.86,2.5389755011135855,4.1462,0.3769272727272728,2.5545140971805638,55.63,0.5563,1.7389897537300014,2,0.18181818181818182,4,0.36363636363636365,1,0.09090909090909091,2,0.18181818181818182,6,0.5454545454545454,0.9635727272727272,0.7805
clean_first120,strict_h4_h1_alignment,london,break_even_at_1_1r,11,7,0.6363636363636364,134.01,196.87,-62.86,3.1318803690741333,5.647399999999999,0.5134,3.117351529694061,55.63,0.5563,2.4089520043142185,2,0.18181818181818182,3,0.2727272727272727,0,0.0,3,0.2727272727272727,6,0.5454545454545454,0.9991272727272729,0.7805
clean_first120,strict_h4_h1_alignment,london,no_break_even,11,7,0.6363636363636364,132.01,194.87,-62.86,3.100063633471206,5.647399999999999,0.5134,3.117351529694061,55.63,0.5563,2.3730001797591225,2,0.18181818181818182,0,0.0,0,0.0,3,0.2727272727272727,6,0.5454545454545454,0.7558727272727271,0.24247272727272726
clean_first120,strict_h4_h1_alignment,london,time_30min_and_0_5r_break_even,11,5,0.45454545454545453,102.57,133.95,-31.379999999999995,4.268642447418738,4.3143,0.39220909090909095,4.219626865671642,24.139999999999997,0.2414,4.2489643744821874,1,0.09090909090909091,9,0.8181818181818182,4,0.36363636363636365,2,0.18181818181818182,4,0.36363636363636365,0.8726272727272728,0.6921181818181817
clean_first120,strict_h4_h1_alignment,london_newyork_overlap,break_even_at_1_0r,5,1,0.2,-38.53,28.26,-66.78999999999999,0.4231172331187304,-1.7343,-0.34686,0.3934529430280138,66.79,0.6679,-0.5768827668812696,2,0.4,1,0.2,0,0.0,0,0.0,3,0.6,0.6083399999999999,0.8419800000000001
clean_first120,strict_h4_h1_alignment,london_newyork_overlap,break_even_at_1_1r,5,1,0.2,-38.53,28.26,-66.78999999999999,0.4231172331187304,-1.7343,-0.34686,0.3934529430280138,66.79,0.6679,-0.5768827668812696,2,0.4,1,0.2,0,0.0,0,0.0,3,0.6,0.6583399999999999,0.8419800000000001
clean_first120,strict_h4_h1_alignment,london_newyork_overlap,no_break_even,5,1,0.2,-38.53,28.26,-66.78999999999999,0.4231172331187304,-1.7343,-0.34686,0.3934529430280138,66.79,0.6679,-0.5768827668812696,2,0.4,0,0.0,0,0.0,0,0.0,3,0.6,0.225,0.57186
clean_first120,strict_h4_h1_alignment,london_newyork_overlap,time_30min_and_0_5r_break_even,5,1,0.2,-27.98,28.26,-56.239999999999995,0.5024893314366999,-1.3071,-0.26142,0.4625632169729863,56.24,0.5624,-0.4975106685633001,2,0.4,2,0.4,1,0.2,0,0.0,2,0.4,0.51716,0.82602
clean_first120,strict_h4_h1_alignment,new_york,break_even_at_1_0r,3,0,0.0,-27.459999999999997,0,-27.459999999999997,0.0,-1.1525,-0.3841666666666667,0.0,27.459999999999997,0.27459999999999996,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.5423,0.7151333333333333
clean_first120,strict_h4_h1_alignment,new_york,break_even_at_1_1r,3,0,0.0,-27.459999999999997,0,-27.459999999999997,0.0,-1.1525,-0.3841666666666667,0.0,27.459999999999997,0.27459999999999996,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.6429999999999999,0.7151333333333333
clean_first120,strict_h4_h1_alignment,new_york,no_break_even,3,0,0.0,-58.32,0,-58.32,0.0,-2.3865,-0.7955,0.0,58.32,0.5832,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.0,0.7955
clean_first120,strict_h4_h1_alignment,new_york,time_30min_and_0_5r_break_even,3,0,0.0,-27.459999999999997,0,-27.459999999999997,0.0,-1.1525,-0.3841666666666667,0.0,27.459999999999997,0.27459999999999996,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.5423,0.7151333333333333
clean_first120,strict_h4_h1_alignment,tokyo,break_even_at_1_0r,4,1,0.25,-33.13999999999999,37.68,-70.82,0.5320530923467948,-1.4928000000000001,-0.37320000000000003,0.504908463783497,48.31999999999999,0.48319999999999996,-0.6858443708609271,3,0.75,1,0.25,0,0.0,1,0.25,0,0.0,0.6797249999999999,0.9263750000000001
clean_first120,strict_h4_h1_alignment,tokyo,break_even_at_1_1r,4,1,0.25,-35.38999999999999,37.68,-73.07,0.5156699055700014,-1.4928000000000001,-0.37320000000000003,0.504908463783497,48.31999999999999,0.48319999999999996,-0.7324089403973509,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0.6797249999999999,0.9263750000000001
clean_first120,strict_h4_h1_alignment,tokyo,no_break_even,4,1,0.25,-33.13999999999999,37.68,-70.82,0.5320530923467948,-1.4928000000000001,-0.37320000000000003,0.504908463783497,48.31999999999999,0.48319999999999996,-0.6858443708609271,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0.3806,0.7538
clean_first120,strict_h4_h1_alignment,tokyo,time_30min_and_0_5r_break_even,4,1,0.25,-10.709999999999994,37.68,-48.38999999999999,0.7786732796032239,-0.4899000000000001,-0.12247500000000003,0.7565472345077771,48.31999999999999,0.48319999999999996,-0.22164735099337737,2,0.5,2,0.5,1,0.25,1,0.25,0,0.0,0.6797249999999999,0.8945750000000001
london_first120,h1_confirmed_h4_not_opposite,london,break_even_at_1_0r,51,21,0.4117647058823529,122.71999999999994,698.9200000000001,-576.2,1.2129816036098577,4.862300000000001,0.09533921568627453,1.1991448195643004,267.1,2.6710000000000003,0.4594533882441031,23,0.45098039215686275,17,0.3333333333333333,1,0.0196078431372549,18,0.35294117647058826,9,0.17647058823529413,0.8921098039215687,0.8031254901960786
london_first120,h1_confirmed_h4_not_opposite,london,break_even_at_1_1r,51,21,0.4117647058823529,122.71999999999994,698.9200000000001,-576.2,1.2129816036098577,4.862300000000001,0.09533921568627453,1.1991448195643004,267.1,2.6710000000000003,0.4594533882441031,23,0.45098039215686275,14,0.27450980392156865,1,0.0196078431372549,18,0.35294117647058826,9,0.17647058823529413,0.9037980392156862,0.8031254901960786
london_first120,h1_confirmed_h4_not_opposite,london,no_break_even,51,22,0.43137254901960786,139.14999999999995,736.4100000000001,-597.2600000000002,1.2329806114589958,5.653600000000001,0.11085490196078433,1.2249759249974135,228.86,2.2886,0.6080136327886041,23,0.45098039215686275,0,0.0,0,0.0,19,0.37254901960784315,9,0.17647058823529413,0.6035960784313725,0.49274117647058824
london_first120,h1_confirmed_h4_not_opposite,london,time_30min_and_0_5r_break_even,51,16,0.3137254901960784,54.020000000000024,550.9,-496.87999999999994,1.1087184028336823,2.1337000000000006,0.041837254901960795,1.1015854123024185,251.95,2.5195,0.21440762055963494,20,0.39215686274509803,28,0.5490196078431373,13,0.2549019607843137,15,0.29411764705882354,3,0.058823529411764705,0.7853882352941178,0.7569686274509805
london_first120,h4_bias_h1_reversal_alignment,london,break_even_at_1_0r,39,21,0.5384615384615384,268.71999999999997,646.89,-378.17,1.7105798979295026,10.728500000000002,0.27508974358974364,1.6885011294794128,98.63,0.9863000000000001,2.7245260062861196,15,0.38461538461538464,14,0.358974358974359,1,0.02564102564102564,15,0.38461538461538464,8,0.20512820512820512,0.98174358974359,0.8538358974358976
london_first120,h4_bias_h1_reversal_alignment,london,break_even_at_1_1r,39,21,0.5384615384615384,268.71999999999997,646.89,-378.17,1.7105798979295026,10.728500000000002,0.27508974358974364,1.6885011294794128,98.63,0.9863000000000001,2.7245260062861196,15,0.38461538461538464,12,0.3076923076923077,1,0.02564102564102564,15,0.38461538461538464,8,0.20512820512820512,0.9855307692307695,0.8538358974358976
london_first120,h4_bias_h1_reversal_alignment,london,no_break_even,39,21,0.5384615384615384,242.80000000000004,646.89,-404.09000000000003,1.600856244895939,9.700000000000001,0.24871794871794875,1.5839539097821314,110.75999999999996,1.1075999999999995,2.1921271217045875,16,0.41025641025641024,0,0.0,0,0.0,15,0.38461538461538464,8,0.20512820512820512,0.6746384615384615,0.42592051282051274
london_first120,h4_bias_h1_reversal_alignment,london,time_30min_and_0_5r_break_even,39,18,0.46153846153846156,268.5,576.51,-308.01,1.871724943995325,10.8439,0.27804871794871794,1.8606816305797196,101.67999999999999,1.0168,2.640637293469709,12,0.3076923076923077,21,0.5384615384615384,7,0.1794871794871795,14,0.358974358974359,6,0.15384615384615385,0.9195641025641029,0.8073410256410256
london_first120,htf_soft_alignment,london,break_even_at_1_0r,114,48,0.42105263157894735,131.50000000000006,1488.33,-1356.8300000000002,1.096917078779213,5.4867000000000035,0.048128947368421084,1.0984207335229978,208.62,2.0862000000000003,0.630332662256735,52,0.45614035087719296,32,0.2807017543859649,4,0.03508771929824561,35,0.30701754385964913,23,0.20175438596491227,0.8429561403508768,0.8534964912280706
london_first120,htf_soft_alignment,london,break_even_at_1_1r,114,48,0.42105263157894735,115.53999999999999,1488.33,-1372.7900000000002,1.0841643659991693,4.5935000000000015,0.04029385964912282,1.08109907027821,205.97000000000003,2.0597000000000003,0.5609554789532455,52,0.45614035087719296,24,0.21052631578947367,3,0.02631578947368421,35,0.30701754385964913,24,0.21052631578947367,0.8498385964912277,0.8592719298245618
london_first120,htf_soft_alignment,london,no_break_even,114,52,0.45614035087719296,217.5499999999999,1584.3199999999997,-1366.77,1.1591708919569494,9.1068,0.0798842105263158,1.1625036134516757,210.37,2.1037,1.0341303417787702,51,0.4473684210526316,0,0.0,0,0.0,37,0.32456140350877194,26,0.22807017543859648,0.5714684210526315,0.49158421052631585
london_first120,htf_soft_alignment,london,time_30min_and_0_5r_break_even,114,40,0.3508771929824561,-71.86000000000004,1186.62,-1258.4800000000002,0.9428993706693787,-3.4086999999999987,-0.029900877192982445,0.9353187855787476,204.54000000000002,2.0454000000000003,-0.3513249242202016,49,0.4298245614035088,50,0.43859649122807015,19,0.16666666666666666,30,0.2631578947368421,16,0.14035087719298245,0.7389070175438598,0.8406508771929829
london_first120,strict_h4_h1_alignment,london,break_even_at_1_0r,26,14,0.5384615384615384,270.88,457.0,-186.11999999999998,2.4554051149795835,11.1277,0.4279884615384616,2.436629355642486,75.16,0.7515999999999999,3.6040447046301227,7,0.2692307692307692,11,0.4230769230769231,3,0.11538461538461539,10,0.38461538461538464,6,0.23076923076923078,1.0793576923076922,0.7495499999999999
london_first120,strict_h4_h1_alignment,london,break_even_at_1_1r,26,16,0.6153846153846154,319.81,508.38000000000005,-188.57,2.695974969507345,13.181600000000001,0.5069846153846155,2.7033351854962726,75.16,0.7515999999999999,4.255055880787653,7,0.2692307692307692,9,0.34615384615384615,1,0.038461538461538464,11,0.4230769230769231,7,0.2692307692307692,1.0944,0.7560384615384615
london_first120,strict_h4_h1_alignment,london,no_break_even,26,16,0.6153846153846154,296.49000000000007,508.38000000000005,-211.88999999999996,2.3992637689367133,12.153100000000002,0.46742692307692313,2.386200839492654,94.47999999999999,0.9448,3.1381244707874694,8,0.3076923076923077,0,0.0,0,0.0,11,0.4230769230769231,7,0.2692307692307692,0.8046269230769231,0.33720000000000006
london_first120,strict_h4_h1_alignment,london,time_30min_and_0_5r_break_even,26,12,0.46153846153846156,261.52,393.53000000000003,-132.01000000000002,2.981062040754488,10.782900000000001,0.41472692307692316,2.98583767656863,50.870000000000005,0.5087,5.140947513269117,5,0.19230769230769232,18,0.6923076923076923,8,0.3076923076923077,9,0.34615384615384615,4,0.15384615384615385,0.9886730769230768,0.6918692307692307
one_first120,h1_confirmed_h4_not_opposite,london,break_even_at_1_0r,51,21,0.4117647058823529,107.12999999999998,673.71,-566.58,1.1890818595785237,4.862300000000001,0.09533921568627453,1.1991448195643004,269.31,2.6931,0.39779436337306445,23,0.45098039215686275,17,0.3333333333333333,1,0.0196078431372549,18,0.35294117647058826,9,0.17647058823529413,0.8921098039215687,0.8031254901960786
