scenario_id,htf_alignment_mode,symbol,break_even_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
clean_first120,h1_confirmed_h4_not_opposite,GBPJPY,no_break_even,1,1,1.0,34.97,34.97,0,inf,1.5175,1.5175,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5175,0.0
clean_first120,h1_confirmed_h4_not_opposite,GBPJPY,time_30min_and_0_5r_break_even,1,0,0.0,-0.08,0,-0.08,0.0,-0.0035,-0.0035,0.0,0.08,0.0007999999999999999,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0.6538,0.6713
clean_first120,h1_confirmed_h4_not_opposite,GBPUSD,break_even_at_1_0r,8,2,0.25,-69.14,41.78,-110.91999999999999,0.3766678687342229,-3.0544000000000002,-0.38180000000000003,0.3689256198347108,84.41,0.8440999999999999,-0.8190972633574222,4,0.5,1,0.125,0,0.0,0,0.0,4,0.5,0.477175,0.8055875
clean_first120,h1_confirmed_h4_not_opposite,GBPUSD,break_even_at_1_1r,8,2,0.25,-69.14,41.78,-110.91999999999999,0.3766678687342229,-3.0544000000000002,-0.38180000000000003,0.3689256198347108,84.41,0.8440999999999999,-0.8190972633574222,4,0.5,1,0.125,0,0.0,0,0.0,4,0.5,0.4813,0.8055875
clean_first120,h1_confirmed_h4_not_opposite,GBPUSD,no_break_even,8,2,0.25,-69.14,41.78,-110.91999999999999,0.3766678687342229,-3.0544000000000002,-0.38180000000000003,0.3689256198347108,84.41,0.8440999999999999,-0.8190972633574222,4,0.5,0,0.0,0,0.0,0,0.0,4,0.5,0.2232,0.605
clean_first120,h1_confirmed_h4_not_opposite,GBPUSD,time_30min_and_0_5r_break_even,8,2,0.25,-69.14,41.78,-110.91999999999999,0.3766678687342229,-3.0544000000000002,-0.38180000000000003,0.3689256198347108,84.41,0.8440999999999999,-0.8190972633574222,4,0.5,2,0.25,0,0.0,0,0.0,4,0.5,0.4760875,0.8055875
clean_first120,h1_confirmed_h4_not_opposite,USDJPY,break_even_at_1_0r,27,7,0.25925925925925924,-182.55000000000004,148.48,-331.03,0.44853940730447395,-7.684900000000002,-0.284625925925926,0.45734239069031746,182.55000000000004,1.8255000000000003,-1.0,12,0.4444444444444444,4,0.14814814814814814,0,0.0,2,0.07407407407407407,13,0.48148148148148145,0.6235333333333332,0.8613481481481483
clean_first120,h1_confirmed_h4_not_opposite,USDJPY,break_even_at_1_1r,27,7,0.25925925925925924,-182.55000000000004,148.48,-331.03,0.44853940730447395,-7.684900000000002,-0.284625925925926,0.45734239069031746,182.55000000000004,1.8255000000000003,-1.0,12,0.4444444444444444,4,0.14814814814814814,0,0.0,2,0.07407407407407407,13,0.48148148148148145,0.6382629629629628,0.8613481481481483
clean_first120,h1_confirmed_h4_not_opposite,USDJPY,no_break_even,27,7,0.25925925925925924,-182.55000000000004,148.48,-331.03,0.44853940730447395,-7.684900000000002,-0.284625925925926,0.45734239069031746,182.55000000000004,1.8255000000000003,-1.0,12,0.4444444444444444,0,0.0,0,0.0,2,0.07407407407407407,13,0.48148148148148145,0.23987777777777777,0.5245037037037038
clean_first120,h1_confirmed_h4_not_opposite,USDJPY,time_30min_and_0_5r_break_even,27,4,0.14814814814814814,-141.35999999999999,104.82,-246.17999999999998,0.4257860102364124,-5.905600000000002,-0.21872592592592602,0.43522751181072233,141.35999999999999,1.4136,-1.0,9,0.3333333333333333,12,0.4444444444444444,8,0.2962962962962963,2,0.07407407407407407,8,0.2962962962962963,0.5720777777777778,0.822637037037037
clean_first120,h4_bias_h1_reversal_alignment,AUDJPY,break_even_at_1_0r,3,1,0.3333333333333333,-23.03,7.96,-30.990000000000002,0.2568570506615037,-0.9606,-0.3202,0.27562023980092004,23.76,0.2376,-0.9692760942760943,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.40009999999999996,0.6239333333333333
clean_first120,h4_bias_h1_reversal_alignment,AUDJPY,break_even_at_1_1r,3,1,0.3333333333333333,-23.03,7.96,-30.990000000000002,0.2568570506615037,-0.9606,-0.3202,0.27562023980092004,23.76,0.2376,-0.9692760942760943,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.40009999999999996,0.6239333333333333
clean_first120,h4_bias_h1_reversal_alignment,AUDJPY,no_break_even,3,1,0.3333333333333333,-23.03,7.96,-30.990000000000002,0.2568570506615037,-0.9606,-0.3202,0.27562023980092004,23.76,0.2376,-0.9692760942760943,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.12183333333333334,0.4420333333333333
clean_first120,h4_bias_h1_reversal_alignment,AUDJPY,time_30min_and_0_5r_break_even,3,0,0.0,-31.33,0,-31.33,0.0,-1.3399,-0.4466333333333334,0.0,31.33,0.31329999999999997,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.34876666666666667,0.6239333333333333
clean_first120,h4_bias_h1_reversal_alignment,EURJPY,break_even_at_1_0r,3,0,0.0,-28.09,0,-28.09,0.0,-1.1917,-0.3972333333333333,0.0,28.09,0.2809,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.4633333333333333,0.7334333333333333
clean_first120,h4_bias_h1_reversal_alignment,EURJPY,break_even_at_1_1r,3,0,0.0,-28.09,0,-28.09,0.0,-1.1917,-0.3972333333333333,0.0,28.09,0.2809,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.5640333333333333,0.7334333333333333
clean_first120,h4_bias_h1_reversal_alignment,EURJPY,no_break_even,3,0,0.0,-58.230000000000004,0,-58.230000000000004,0.0,-2.4256999999999995,-0.8085666666666665,0.0,58.230000000000004,0.5823,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.0,0.8085666666666665
clean_first120,h4_bias_h1_reversal_alignment,EURJPY,time_30min_and_0_5r_break_even,3,0,0.0,-28.080000000000002,0,-28.080000000000002,0.0,-1.1917,-0.3972333333333333,0.0,28.080000000000002,0.2808,-1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.4633333333333333,0.7334333333333333
clean_first120,h4_bias_h1_reversal_alignment,EURUSD,break_even_at_1_0r,2,1,0.5,-18.22,6.74,-24.96,0.27003205128205127,-0.7417,-0.37085,0.2583,24.96,0.2496,-0.7299679487179487,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.56635,0.74165
clean_first120,h4_bias_h1_reversal_alignment,EURUSD,break_even_at_1_1r,2,1,0.5,-18.22,6.74,-24.96,0.27003205128205127,-0.7417,-0.37085,0.2583,24.96,0.2496,-0.7299679487179487,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.56635,0.74165
clean_first120,h4_bias_h1_reversal_alignment,EURUSD,no_break_even,2,1,0.5,-18.22,6.74,-24.96,0.27003205128205127,-0.7417,-0.37085,0.2583,24.96,0.2496,-0.7299679487179487,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.12915,0.5
clean_first120,h4_bias_h1_reversal_alignment,EURUSD,time_30min_and_0_5r_break_even,2,1,0.5,-18.22,6.74,-24.96,0.27003205128205127,-0.7417,-0.37085,0.2583,24.96,0.2496,-0.7299679487179487,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,0.358,0.74165
clean_first120,h4_bias_h1_reversal_alignment,GBPJPY,break_even_at_1_0r,2,1,0.5,35.64,35.83,-0.19,188.57894736842104,1.4925,0.74625,200.0,0.19,0.0019000000000000002,187.57894736842104,0,0.0,2,1.0,1,0.5,1,0.5,0,0.0,1.3439999999999999,0.6809000000000001
clean_first120,h4_bias_h1_reversal_alignment,GBPJPY,break_even_at_1_1r,2,1,0.5,0.39000000000000057,35.83,-35.44,1.0110045146726863,0.018799999999999928,0.009399999999999964,1.0126924115581961,35.44,0.3544,0.011004514672686247,1,0.5,1,0.5,0,0.0,1,0.5,0,0.0,1.4266999999999999,1.0531000000000001
clean_first120,h4_bias_h1_reversal_alignment,GBPJPY,no_break_even,2,1,0.5,0.39000000000000057,35.83,-35.44,1.0110045146726863,0.018799999999999928,0.009399999999999964,1.0126924115581961,35.44,0.3544,0.011004514672686247,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0.75,0.7406
clean_first120,h4_bias_h1_reversal_alignment,GBPJPY,time_30min_and_0_5r_break_even,2,1,0.5,35.64,35.83,-0.19,188.57894736842104,1.4925,0.74625,200.0,0.19,0.0019000000000000002,187.57894736842104,0,0.0,2,1.0,1,0.5,1,0.5,0,0.0,1.15225,0.6809000000000001
clean_first120,h4_bias_h1_reversal_alignment,GBPUSD,break_even_at_1_0r,1,1,1.0,36.0,36.0,0,inf,1.5267,1.5267,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5267,0.5038
clean_first120,h4_bias_h1_reversal_alignment,GBPUSD,break_even_at_1_1r,1,1,1.0,36.0,36.0,0,inf,1.5267,1.5267,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5267,0.5038
clean_first120,h4_bias_h1_reversal_alignment,GBPUSD,no_break_even,1,1,1.0,36.0,36.0,0,inf,1.5267,1.5267,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5267,0.0
clean_first120,h4_bias_h1_reversal_alignment,GBPUSD,time_30min_and_0_5r_break_even,1,1,1.0,36.0,36.0,0,inf,1.5267,1.5267,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1.5267,0.5038
clean_first120,h4_bias_h1_reversal_alignment,USDJPY,break_even_at_1_0r,16,7,0.4375,22.71,214.88,-192.17,1.1181766144559504,0.9368000000000004,0.058550000000000026,1.1159004305438711,61.64,0.6164000000000001,0.368429591174562,7,0.4375,5,0.3125,0,0.0,4,0.25,5,0.3125,0.8173687500000001,0.9023374999999999
clean_first120,h4_bias_h1_reversal_alignment,USDJPY,break_even_at_1_1r,16,7,0.4375,22.71,214.88,-192.17,1.1181766144559504,0.9368000000000004,0.058550000000000026,1.1159004305438711,61.64,0.6164000000000001,0.368429591174562,7,0.4375,4,0.25,0,0.0,4,0.25,5,0.3125,0.8266000000000001,0.9023374999999999
clean_first120,h4_bias_h1_reversal_alignment,USDJPY,no_break_even,16,7,0.4375,22.71,214.88,-192.17,1.1181766144559504,0.9368000000000004,0.058550000000000026,1.1159004305438711,61.64,0.6164000000000001,0.368429591174562,7,0.4375,0,0.0,0,0.0,4,0.25,5,0.3125,0.563725,0.5051749999999999
clean_first120,h4_bias_h1_reversal_alignment,USDJPY,time_30min_and_0_5r_break_even,16,6,0.375,55.7,188.97,-133.26999999999998,1.4179485255496362,2.2122,0.1382625,1.3916576669086276,46.98,0.4698,1.1856108982545766,5,0.3125,9,0.5625,4,0.25,4,0.25,3,0.1875,0.7550562500000001,0.8486374999999998
clean_first120,htf_soft_alignment,AUDJPY,break_even_at_1_0r,2,0,0.0,-31.01,0,-31.01,0.0,-1.3260999999999998,-0.6630499999999999,0.0,31.01,0.3101,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,htf_soft_alignment,AUDJPY,break_even_at_1_1r,2,0,0.0,-31.01,0,-31.01,0.0,-1.3260999999999998,-0.6630499999999999,0.0,31.01,0.3101,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,htf_soft_alignment,AUDJPY,no_break_even,2,0,0.0,-31.01,0,-31.01,0.0,-1.3260999999999998,-0.6630499999999999,0.0,31.01,0.3101,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.0,0.6630499999999999
clean_first120,htf_soft_alignment,AUDJPY,time_30min_and_0_5r_break_even,2,0,0.0,-31.020000000000003,0,-31.020000000000003,0.0,-1.3260999999999998,-0.6630499999999999,0.0,31.020000000000003,0.31020000000000003,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,htf_soft_alignment,EURJPY,break_even_at_1_0r,3,1,0.3333333333333333,-41.010000000000005,6.51,-47.519999999999996,0.1369949494949495,-1.7374999999999998,-0.5791666666666666,0.13492656211102816,47.52,0.4752,-0.8630050505050506,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.24146666666666664,0.8952666666666667
clean_first120,htf_soft_alignment,EURJPY,break_even_at_1_1r,3,1,0.3333333333333333,-41.010000000000005,6.51,-47.519999999999996,0.1369949494949495,-1.7374999999999998,-0.5791666666666666,0.13492656211102816,47.52,0.4752,-0.8630050505050506,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.24146666666666664,0.8952666666666667
clean_first120,htf_soft_alignment,EURJPY,no_break_even,3,1,0.3333333333333333,-41.010000000000005,6.51,-47.519999999999996,0.1369949494949495,-1.7374999999999998,-0.5791666666666666,0.13492656211102816,47.52,0.4752,-0.8630050505050506,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.09033333333333333,0.6694999999999999
clean_first120,htf_soft_alignment,EURJPY,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,-40.97,6.51,-47.480000000000004,0.13711036225779274,-1.7374999999999998,-0.5791666666666666,0.13492656211102816,47.48,0.47479999999999994,-0.8628896377422073,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.24146666666666664,0.8952666666666667
clean_first120,htf_soft_alignment,EURUSD,break_even_at_1_0r,1,0,0.0,-6.89,0,-6.89,0.0,-0.3365,-0.3365,0.0,6.89,0.06889999999999999,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.3269,0.3365
clean_first120,htf_soft_alignment,EURUSD,break_even_at_1_1r,1,0,0.0,-6.89,0,-6.89,0.0,-0.3365,-0.3365,0.0,6.89,0.06889999999999999,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.3269,0.3365
clean_first120,htf_soft_alignment,EURUSD,no_break_even,1,0,0.0,-6.89,0,-6.89,0.0,-0.3365,-0.3365,0.0,6.89,0.06889999999999999,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,0.3365
clean_first120,htf_soft_alignment,EURUSD,time_30min_and_0_5r_break_even,1,0,0.0,-6.89,0,-6.89,0.0,-0.3365,-0.3365,0.0,6.89,0.06889999999999999,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.3269,0.3365
clean_first120,htf_soft_alignment,GBPUSD,break_even_at_1_0r,3,1,0.3333333333333333,2.1600000000000037,27.28,-25.119999999999997,1.085987261146497,0.0794999999999999,0.026499999999999968,1.073624745323208,23.22,0.2322,0.09302325581395365,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0.4493666666666667,0.7323000000000001
clean_first120,htf_soft_alignment,GBPUSD,break_even_at_1_1r,3,1,0.3333333333333333,2.1600000000000037,27.28,-25.119999999999997,1.085987261146497,0.0794999999999999,0.026499999999999968,1.073624745323208,23.22,0.2322,0.09302325581395365,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0.46036666666666665,0.7323000000000001
clean_first120,htf_soft_alignment,GBPUSD,no_break_even,3,1,0.3333333333333333,2.1600000000000037,27.28,-25.119999999999997,1.085987261146497,0.0794999999999999,0.026499999999999968,1.073624745323208,23.22,0.2322,0.09302325581395365,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.38643333333333335,0.3599333333333334
clean_first120,htf_soft_alignment,GBPUSD,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,2.1600000000000037,27.28,-25.119999999999997,1.085987261146497,0.0794999999999999,0.026499999999999968,1.073624745323208,23.22,0.2322,0.09302325581395365,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0.4493666666666667,0.7323000000000001
clean_first120,htf_soft_alignment,USDJPY,break_even_at_1_0r,44,15,0.3409090909090909,-259.9000000000001,332.22999999999996,-592.1299999999999,0.5610761150423049,-10.812,-0.2457272727272727,0.570545080453287,263.9800000000001,2.639800000000001,-0.984544283657853,23,0.5227272727272727,8,0.18181818181818182,0,0.0,7,0.1590909090909091,14,0.3181818181818182,0.5802181818181817,0.9204704545454544
clean_first120,htf_soft_alignment,USDJPY,break_even_at_1_1r,44,15,0.3409090909090909,-259.9000000000001,332.22999999999996,-592.1299999999999,0.5610761150423049,-10.812,-0.2457272727272727,0.570545080453287,263.9800000000001,2.639800000000001,-0.984544283657853,23,0.5227272727272727,8,0.18181818181818182,0,0.0,7,0.1590909090909091,14,0.3181818181818182,0.5835749999999998,0.9204704545454544
clean_first120,htf_soft_alignment,USDJPY,no_break_even,44,15,0.3409090909090909,-259.9000000000001,332.22999999999996,-592.1299999999999,0.5610761150423049,-10.812,-0.2457272727272727,0.570545080453287,263.9800000000001,2.639800000000001,-0.984544283657853,23,0.5227272727272727,0,0.0,0,0.0,7,0.1590909090909091,14,0.3181818181818182,0.3264568181818182,0.572184090909091
clean_first120,htf_soft_alignment,USDJPY,time_30min_and_0_5r_break_even,44,11,0.25,-255.53,281.14,-536.67,0.5238601002478246,-10.774499999999998,-0.24487499999999995,0.5270836716689125,259.61,2.5961000000000003,-0.9842841184854204,21,0.4772727272727273,17,0.38636363636363635,7,0.1590909090909091,7,0.1590909090909091,9,0.20454545454545456,0.5384045454545454,0.9134931818181818
clean_first120,strict_h4_h1_alignment,AUDJPY,break_even_at_1_0r,2,0,0.0,-30.990000000000002,0,-30.990000000000002,0.0,-1.3260999999999998,-0.6630499999999999,0.0,30.990000000000002,0.3099,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,strict_h4_h1_alignment,AUDJPY,break_even_at_1_1r,2,0,0.0,-30.990000000000002,0,-30.990000000000002,0.0,-1.3260999999999998,-0.6630499999999999,0.0,30.990000000000002,0.3099,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,strict_h4_h1_alignment,AUDJPY,no_break_even,2,0,0.0,-30.990000000000002,0,-30.990000000000002,0.0,-1.3260999999999998,-0.6630499999999999,0.0,30.990000000000002,0.3099,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.0,0.6630499999999999
clean_first120,strict_h4_h1_alignment,AUDJPY,time_30min_and_0_5r_break_even,2,0,0.0,-31.049999999999997,0,-31.049999999999997,0.0,-1.3260999999999998,-0.6630499999999999,0.0,31.049999999999997,0.31049999999999994,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.22315,0.74395
clean_first120,strict_h4_h1_alignment,EURJPY,break_even_at_1_0r,1,0,0.0,-0.31,0,-0.31,0.0,-0.0128,-0.0128,0.0,0.31,0.0031000000000000003,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.0553,0.4894
clean_first120,strict_h4_h1_alignment,EURJPY,break_even_at_1_1r,1,0,0.0,-0.31,0,-0.31,0.0,-0.0128,-0.0128,0.0,0.31,0.0031000000000000003,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.3574,0.4894
clean_first120,strict_h4_h1_alignment,EURJPY,no_break_even,1,0,0.0,-31.17,0,-31.17,0.0,-1.2468,-1.2468,0.0,31.17,0.3117,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.2468
clean_first120,strict_h4_h1_alignment,EURJPY,time_30min_and_0_5r_break_even,1,0,0.0,-0.31,0,-0.31,0.0,-0.0128,-0.0128,0.0,0.31,0.0031000000000000003,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.0553,0.4894
clean_first120,strict_h4_h1_alignment,EURUSD,break_even_at_1_0r,1,0,0.0,-25.28,0,-25.28,0.0,-1.0227,-1.0227,0.0,25.28,0.2528,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0227,1.0227
clean_first120,strict_h4_h1_alignment,EURUSD,break_even_at_1_1r,1,0,0.0,-25.28,0,-25.28,0.0,-1.0227,-1.0227,0.0,25.28,0.2528,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0227,1.0227
clean_first120,strict_h4_h1_alignment,EURUSD,no_break_even,1,0,0.0,-25.28,0,-25.28,0.0,-1.0227,-1.0227,0.0,25.28,0.2528,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0227
clean_first120,strict_h4_h1_alignment,EURUSD,time_30min_and_0_5r_break_even,1,0,0.0,-25.28,0,-25.28,0.0,-1.0227,-1.0227,0.0,25.28,0.2528,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0227,1.0227
clean_first120,strict_h4_h1_alignment,GBPJPY,break_even_at_1_0r,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.2578,0.6874
clean_first120,strict_h4_h1_alignment,GBPJPY,break_even_at_1_1r,1,1,1.0,35.27,35.27,0,inf,1.5012,1.5012,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5012,0.6874
clean_first120,strict_h4_h1_alignment,GBPJPY,no_break_even,1,1,1.0,35.27,35.27,0,inf,1.5012,1.5012,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5012,0.0
clean_first120,strict_h4_h1_alignment,GBPJPY,time_30min_and_0_5r_break_even,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0.9356,0.6874
clean_first120,strict_h4_h1_alignment,GBPUSD,break_even_at_1_0r,3,1,0.3333333333333333,-10.27,36.0,-46.269999999999996,0.778041927814999,-0.48270000000000013,-0.16090000000000004,0.7597790385189608,24.61,0.2461,-0.4173100365704998,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0.7629333333333334,0.8377333333333334
clean_first120,strict_h4_h1_alignment,GBPUSD,break_even_at_1_1r,3,1,0.3333333333333333,-8.27,38.0,-46.269999999999996,0.8212664793602767,-0.48270000000000013,-0.16090000000000004,0.7597790385189608,24.61,0.2461,-0.33604225924420966,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0.7629333333333334,0.8377333333333334
clean_first120,strict_h4_h1_alignment,GBPUSD,no_break_even,3,1,0.3333333333333333,-10.27,36.0,-46.269999999999996,0.778041927814999,-0.48270000000000013,-0.16090000000000004,0.7597790385189608,24.61,0.2461,-0.4173100365704998,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0.5089,0.6698000000000001
clean_first120,strict_h4_h1_alignment,GBPUSD,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,-8.27,38.0,-46.269999999999996,0.8212664793602767,-0.48270000000000013,-0.16090000000000004,0.7597790385189608,24.61,0.2461,-0.33604225924420966,2,0.6666666666666666,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,0.7629333333333334,0.8377333333333334
clean_first120,strict_h4_h1_alignment,USDJPY,break_even_at_1_0r,15,7,0.4666666666666667,64.46,189.54,-125.08,1.515350175887432,2.6108999999999996,0.17405999999999996,1.4904756537421098,30.599999999999998,0.306,2.1065359477124184,4,0.26666666666666666,5,0.3333333333333333,0,0.0,2,0.13333333333333333,9,0.6,0.86106,0.8297133333333334
clean_first120,strict_h4_h1_alignment,USDJPY,break_even_at_1_1r,15,7,0.4666666666666667,62.21,189.54,-127.33,1.488572999293175,2.6108999999999996,0.17405999999999996,1.4904756537421098,30.599999999999998,0.306,2.0330065359477127,4,0.26666666666666666,4,0.26666666666666666,0,0.0,2,0.13333333333333333,9,0.6,0.8875733333333333,0.8297133333333334
clean_first120,strict_h4_h1_alignment,USDJPY,no_break_even,15,7,0.4666666666666667,64.46,189.54,-125.08,1.515350175887432,2.6108999999999996,0.17405999999999996,1.4904756537421098,30.599999999999998,0.306,2.1065359477124184,4,0.26666666666666666,0,0.0,0,0.0,2,0.13333333333333333,9,0.6,0.52894,0.35488
clean_first120,strict_h4_h1_alignment,USDJPY,time_30min_and_0_5r_break_even,15,6,0.4,101.33,161.89,-60.559999999999995,2.673216644649934,4.209099999999999,0.2806066666666666,2.640399080244748,24.99,0.24989999999999998,4.054821928771509,2,0.13333333333333333,11,0.7333333333333333,5,0.3333333333333333,2,0.13333333333333333,6,0.4,0.7854533333333334,0.7511
london_first120,h1_confirmed_h4_not_opposite,AUDJPY,break_even_at_1_0r,3,1,0.3333333333333333,5.239999999999999,36.21,-30.970000000000002,1.1691959961252825,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.2205387205387205,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,h1_confirmed_h4_not_opposite,AUDJPY,break_even_at_1_1r,3,1,0.3333333333333333,5.239999999999999,36.21,-30.970000000000002,1.1691959961252825,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.2205387205387205,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,h1_confirmed_h4_not_opposite,AUDJPY,no_break_even,3,1,0.3333333333333333,5.239999999999999,36.21,-30.970000000000002,1.1691959961252825,0.17679999999999996,0.05893333333333332,1.133323278787422,23.76,0.2376,0.2205387205387205,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.5009666666666667,0.4420333333333333
london_first120,h1_confirmed_h4_not_opposite,AUDJPY,time_30min_and_0_5r_break_even,3,1,0.3333333333333333,5.190000000000002,36.21,-31.02,1.1673114119922632,0.17679999999999996,0.05893333333333332,1.133323278787422,23.81,0.23809999999999998,0.21797564048719037,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6497333333333333,0.6464333333333333
london_first120,h1_confirmed_h4_not_opposite,EURJPY,break_even_at_1_0r,5,0,0.0,-108.89,0,-108.89,0.0,-4.6005,-0.9201,0.0,108.89,1.0889,-1.0,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,0.50552,0.9847400000000001
london_first120,h1_confirmed_h4_not_opposite,EURJPY,break_even_at_1_1r,5,0,0.0,-108.89,0,-108.89,0.0,-4.6005,-0.9201,0.0,108.89,1.0889,-1.0,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,0.50552,0.9847400000000001
london_first120,h1_confirmed_h4_not_opposite,EURJPY,no_break_even,5,0,0.0,-108.89,0,-108.89,0.0,-4.6005,-0.9201,0.0,108.89,1.0889,-1.0,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,0.0,0.9201
london_first120,h1_confirmed_h4_not_opposite,EURJPY,time_30min_and_0_5r_break_even,5,0,0.0,-97.0,0,-97.0,0.0,-4.0615,-0.8122999999999999,0.0,97.0,0.97,-1.0,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0,0.45055999999999996,0.9475
