run_id,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
all_first120__strict__be_30m_0_5r,2025-05,12,4,0.3333333333333333,11.150000000000004,98.68,-87.53,1.1273848966068778,0.5216,0.04346666666666666,1.137923740017981,51.37,0.5137,0.21705275452598802,3,0.25,6,0.5,3,0.25,2,0.16666666666666666,4,0.3333333333333333,0.8140000000000001,0.6651416666666666
all_first120__strict__be_30m_0_5r,2025-06,10,3,0.3,-14.829999999999998,107.06,-121.89,0.87833292312741,-0.6151999999999995,-0.06151999999999995,0.8814643545279383,62.17,0.6217,-0.23853948849927614,5,0.5,4,0.4,1,0.1,3,0.3,1,0.1,0.76546,0.9112900000000002
all_first120__strict__be_30m_0_5r,2025-07,19,6,0.3157894736842105,-44.459999999999994,124.92,-169.38,0.7375132837407015,-1.9216000000000002,-0.10113684210526316,0.7407202515078327,114.13,1.1413,-0.3895557697362656,6,0.3157894736842105,8,0.42105263157894735,3,0.15789473684210525,2,0.10526315789473684,8,0.42105263157894735,0.6481,0.7160052631578947
all_first120__strict__be_30m_0_5r,2025-08,6,2,0.3333333333333333,-44.14,18.76,-62.9,0.29825119236883946,-1.8275,-0.3045833333333333,0.3318098720292504,56.910000000000004,0.5691,-0.7756106132489896,2,0.3333333333333333,3,0.5,2,0.3333333333333333,0,0.0,2,0.3333333333333333,0.4195333333333333,0.7453333333333333
all_first120__strict__be_30m_0_5r,2025-09,10,2,0.2,-25.68,68.93,-94.61,0.7285699186132545,-1.0205999999999997,-0.10205999999999997,0.7480684258596431,70.74000000000001,0.7074000000000001,-0.36301950805767597,3,0.3,5,0.5,3,0.3,2,0.2,2,0.2,0.7041000000000001,0.7420200000000001
all_first120__strict__be_30m_0_5r,2025-10,19,5,0.2631578947368421,-41.77000000000001,110.78999999999999,-152.55999999999997,0.7262060828526482,-1.7624000000000009,-0.09275789473684215,0.734394309310667,126.31,1.2631,-0.3306943234898267,5,0.2631578947368421,8,0.42105263157894735,5,0.2631578947368421,3,0.15789473684210525,6,0.3157894736842105,0.7424473684210525,0.6765315789473684
all_first120__strict__be_30m_0_5r,2025-11,13,8,0.6153846153846154,180.89999999999998,229.45999999999998,-48.56,4.725288303130148,7.9488,0.6114461538461539,4.856955698966471,22.89,0.22890000000000002,7.903014416775884,1,0.07692307692307693,9,0.6923076923076923,3,0.23076923076923078,6,0.46153846153846156,3,0.23076923076923078,1.0286615384615385,0.6096846153846154
all_first120__strict__be_30m_0_5r,2025-12,8,3,0.375,23.71,65.16,-41.449999999999996,1.5720144752714114,0.9447000000000002,0.11808750000000003,1.5143463820983285,38.77,0.38770000000000004,0.6115553262832086,1,0.125,4,0.5,1,0.125,1,0.125,5,0.625,0.641925,0.7251124999999999
all_first120__strict__no_be,2025-01,17,3,0.17647058823529413,-238.15999999999997,76.19999999999999,-314.36,0.24239725155872244,-10.0236,-0.5896235294117647,0.2386753759684035,238.15999999999997,2.3815999999999997,-1.0,9,0.5294117647058824,0,0.0,0,0.0,2,0.11764705882352941,6,0.35294117647058826,0.18484705882352942,0.7744705882352941
all_first120__strict__no_be,2025-02,16,8,0.5,36.41,218.00999999999996,-181.6,1.2004955947136562,1.4999999999999996,0.09374999999999997,1.1938184825304943,108.37,1.0837,0.33597859186121615,7,0.4375,0,0.0,0,0.0,5,0.3125,4,0.25,0.57745,0.48369999999999996
all_first120__strict__no_be,2025-03,16,5,0.3125,-75.94000000000001,139.03,-214.97,0.6467414057775503,-3.2585000000000006,-0.20365625000000004,0.6487133323990126,102.38,1.0237999999999998,-0.7417464348505569,8,0.5,0,0.0,0,0.0,3,0.1875,5,0.3125,0.3760875,0.5797437499999999
all_first120__strict__no_be,2025-04,21,5,0.23809523809523808,-212.60000000000002,140.49,-353.09,0.39788722422045375,-9.577399999999999,-0.4560666666666666,0.3882131997853694,212.60000000000002,2.1260000000000003,-1.0,15,0.7142857142857143,0,0.0,0,0.0,4,0.19047619047619047,2,0.09523809523809523,0.2894,0.7454666666666666
all_first120__strict__no_be,2025-05,11,6,0.5454545454545454,51.27000000000001,138.29999999999998,-87.03,1.5891072044122714,2.2563999999999997,0.2051272727272727,1.5999787279302278,36.16,0.3616,1.417865044247788,3,0.2727272727272727,0,0.0,0,0.0,3,0.2727272727272727,5,0.45454545454545453,0.5470181818181818,0.3418909090909091
all_first120__strict__no_be,2025-06,10,4,0.4,18.879999999999995,138.3,-119.42,1.1580974711103669,0.8861000000000003,0.08861000000000004,1.170817750703628,61.03,0.6103,0.3093560543994756,5,0.5,0,0.0,0,0.0,4,0.4,1,0.1,0.6073500000000001,0.51874
all_first120__strict__no_be,2025-07,18,7,0.3888888888888889,-89.85,126.60000000000001,-216.45000000000002,0.5848925848925849,-4.049899999999999,-0.22499444444444439,0.5800078815281869,159.51999999999998,1.5951999999999997,-0.563252256770311,7,0.3888888888888889,0,0.0,0,0.0,2,0.1111111111111111,9,0.5,0.3107166666666667,0.535711111111111
all_first120__strict__no_be,2025-08,5,2,0.4,-22.06,40.550000000000004,-62.61,0.6476601181919822,-0.9278,-0.18556,0.6588217989262337,56.91,0.5690999999999999,-0.3876295905816201,2,0.4,0,0.0,0,0.0,1,0.2,2,0.4,0.35832,0.54388
all_first120__strict__no_be,2025-09,10,3,0.3,-63.120000000000005,73.31,-136.42999999999998,0.5373451586894379,-2.4999000000000002,-0.24999000000000002,0.576137269197511,95.85,0.9585,-0.6585289514866981,5,0.5,0,0.0,0,0.0,2,0.2,3,0.3,0.3398,0.58979
all_first120__strict__no_be,2025-10,19,7,0.3684210526315789,-56.830000000000005,160.09999999999997,-216.93,0.7380260913658783,-2.5656000000000008,-0.13503157894736847,0.7335880874748187,168.03,1.6803,-0.3382134142712611,8,0.42105263157894735,0,0.0,0,0.0,4,0.21052631578947367,7,0.3684210526315789,0.371821052631579,0.5068526315789474
all_first120__strict__no_be,2025-11,12,10,0.8333333333333334,212.65999999999997,257.15999999999997,-44.5,5.7788764044943814,9.383299999999998,0.7819416666666665,5.954485453297429,22.89,0.22890000000000002,9.29051987767584,1,0.08333333333333333,0,0.0,0,0.0,6,0.5,5,0.4166666666666667,0.9397666666666668,0.157825
all_first120__strict__no_be,2025-12,8,4,0.5,57.96,98.42000000000002,-40.46,2.4325259515570936,2.4523,0.3065375,2.3396154266360756,37.92,0.37920000000000004,1.5284810126582278,1,0.125,0,0.0,0,0.0,2,0.25,5,0.625,0.5353625,0.228825
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-01,3,0,0.0,-50.68,0,-50.68,0.0,-2.0943000000000005,-0.6981000000000002,0.0,50.68,0.5067999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.2332,0.8034
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-02,5,1,0.2,-72.72999999999999,27.28,-100.00999999999999,0.2727727227277273,-2.9595000000000002,-0.5919000000000001,0.28146547538117894,74.82,0.7481999999999999,-0.9720662924351777,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2,0.42442,0.9808999999999999
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-03,6,3,0.5,-17.439999999999998,52.36,-69.8,0.7501432664756448,-0.7259,-0.12098333333333333,0.7591972134682369,34.47,0.3447,-0.5059472004641717,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,3,0.5,0.6649666666666666,0.9141666666666666
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-04,7,1,0.14285714285714285,-30.76,34.97,-65.73,0.532024950555302,-1.5623,-0.2231857142857143,0.4927268004415872,65.73,0.6573000000000001,-0.467975049444698,2,0.2857142857142857,0,0.0,0,0.0,1,0.14285714285714285,4,0.5714285714285714,0.4848428571428572,0.6511857142857143
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-05,2,1,0.5,-18.24,5.16,-23.4,0.22051282051282053,-0.7836999999999998,-0.3918499999999999,0.22635735439289242,23.4,0.234,-0.7794871794871795,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.5699,0.8959999999999999
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-06,2,1,0.5,20.31,36.55,-16.24,2.250615763546798,0.7439999999999999,0.37199999999999994,1.9909429941395842,16.24,0.1624,1.250615763546798,0,0.0,1,0.5,0,0.0,1,0.5,1,0.5,1.08235,0.87755
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-07,9,0,0.0,-174.1,0,-174.1,0.0,-7.5487,-0.8387444444444445,0.0,174.1,1.7409999999999999,-1.0,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0.43831111111111115,0.9123444444444446
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-08,3,0,0.0,-33.45,0,-33.45,0.0,-1.3757,-0.4585666666666666,0.0,33.45,0.3345,-1.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.7416,0.6510333333333334
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-09,1,1,1.0,32.73,32.73,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1.5031,1.0556
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-10,2,0,0.0,-29.73,0,-29.73,0.0,-1.3296000000000001,-0.6648000000000001,0.0,29.73,0.2973,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.57605,0.7457
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-11,3,1,0.3333333333333333,-20.910000000000004,26.33,-47.24,0.5573666384419983,-0.8468,-0.28226666666666667,0.5778453561992123,23.78,0.23779999999999998,-0.8793103448275863,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0.5608666666666666,0.9413666666666667
clean_first120__h1_conf_h4_notopp__be_1_0r,2025-12,5,1,0.2,-31.939999999999998,9.85,-41.79,0.2357023211294568,-1.4821000000000002,-0.29642,0.22411265836038108,31.939999999999998,0.31939999999999996,-1.0,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,0.38126,0.7563599999999999
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-01,3,0,0.0,-50.68,0,-50.68,0.0,-2.0943000000000005,-0.6981000000000002,0.0,50.68,0.5067999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.2332,0.8034
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-02,5,1,0.2,-72.72999999999999,27.28,-100.00999999999999,0.2727727227277273,-2.9595000000000002,-0.5919000000000001,0.28146547538117894,74.82,0.7481999999999999,-0.9720662924351777,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2,0.43102,0.9808999999999999
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-03,6,3,0.5,-17.439999999999998,52.36,-69.8,0.7501432664756448,-0.7259,-0.12098333333333333,0.7591972134682369,34.47,0.3447,-0.5059472004641717,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,3,0.5,0.7066333333333333,0.9141666666666666
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-04,7,1,0.14285714285714285,-30.76,34.97,-65.73,0.532024950555302,-1.5623,-0.2231857142857143,0.4927268004415872,65.73,0.6573000000000001,-0.467975049444698,2,0.2857142857142857,0,0.0,0,0.0,1,0.14285714285714285,4,0.5714285714285714,0.4848428571428572,0.6511857142857143
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-05,2,1,0.5,-18.24,5.16,-23.4,0.22051282051282053,-0.7836999999999998,-0.3918499999999999,0.22635735439289242,23.4,0.234,-0.7794871794871795,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.5699,0.8959999999999999
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-06,2,1,0.5,20.31,36.55,-16.24,2.250615763546798,0.7439999999999999,0.37199999999999994,1.9909429941395842,16.24,0.1624,1.250615763546798,0,0.0,1,0.5,0,0.0,1,0.5,1,0.5,1.08235,0.87755
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-07,9,0,0.0,-174.1,0,-174.1,0.0,-7.5487,-0.8387444444444445,0.0,174.1,1.7409999999999999,-1.0,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0.43831111111111115,0.9123444444444446
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-08,3,0,0.0,-33.45,0,-33.45,0.0,-1.3757,-0.4585666666666666,0.0,33.45,0.3345,-1.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.7416,0.6510333333333334
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-09,1,1,1.0,32.73,32.73,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1.5031,1.0556
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-10,2,0,0.0,-29.73,0,-29.73,0.0,-1.3296000000000001,-0.6648000000000001,0.0,29.73,0.2973,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.57605,0.7457
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-11,3,1,0.3333333333333333,-20.910000000000004,26.33,-47.24,0.5573666384419983,-0.8468,-0.28226666666666667,0.5778453561992123,23.78,0.23779999999999998,-0.8793103448275863,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0.6101,0.9413666666666667
clean_first120__h1_conf_h4_notopp__be_1_1r,2025-12,5,1,0.2,-31.939999999999998,9.85,-41.79,0.2357023211294568,-1.4821000000000002,-0.29642,0.22411265836038108,31.939999999999998,0.31939999999999996,-1.0,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,0.38126,0.7563599999999999
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-01,3,0,0.0,-50.68,0,-50.68,0.0,-2.0943000000000005,-0.6981000000000002,0.0,50.68,0.5067999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.2332,0.8034
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-02,5,1,0.2,-72.72999999999999,27.28,-100.00999999999999,0.2727727227277273,-2.9595000000000002,-0.5919000000000001,0.28146547538117894,74.82,0.7481999999999999,-0.9720662924351777,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2,0.42442,0.9808999999999999
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-03,6,2,0.3333333333333333,-29.709999999999997,40.19,-69.89999999999999,0.574964234620887,-1.2694,-0.21156666666666668,0.579766279339226,46.739999999999995,0.4673999999999999,-0.6356439880188276,3,0.5,3,0.5,1,0.16666666666666666,0,0.0,2,0.3333333333333333,0.6253166666666666,0.9141666666666666
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-04,7,0,0.0,-58.629999999999995,0,-58.629999999999995,0.0,-2.7605,-0.39435714285714285,0.0,58.629999999999995,0.5862999999999999,-1.0,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,0,0.0,3,0.42857142857142855,0.36145714285714287,0.6054714285714285
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-05,2,0,0.0,-23.65,0,-23.65,0.0,-1.0239999999999998,-0.5119999999999999,0.0,23.65,0.2365,-1.0,1,0.5,1,0.5,1,0.5,0,0.0,0,0.0,0.54505,0.8959999999999999
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-06,2,1,0.5,20.31,36.55,-16.24,2.250615763546798,0.7439999999999999,0.37199999999999994,1.9909429941395842,16.24,0.1624,1.250615763546798,0,0.0,1,0.5,0,0.0,1,0.5,1,0.5,1.08235,0.87755
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-07,9,0,0.0,-140.68,0,-140.68,0.0,-6.1249,-0.6805444444444445,0.0,140.68,1.4068,-1.0,6,0.6666666666666666,2,0.2222222222222222,2,0.2222222222222222,0,0.0,1,0.1111111111111111,0.38345555555555555,0.8923666666666669
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-08,3,0,0.0,-7.1,0,-7.1,0.0,-0.2943,-0.0981,0.0,7.1,0.071,-1.0,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0.7329,0.5116333333333334
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-09,1,1,1.0,32.73,32.73,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,1.5031,1.0556
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-10,2,0,0.0,-7.3100000000000005,0,-7.3100000000000005,0.0,-0.3267,-0.16335,0.0,7.3100000000000005,0.07310000000000001,-1.0,0,0.0,1,0.5,1,0.5,0,0.0,1,0.5,0.57605,0.6821
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-11,3,0,0.0,-47.24,0,-47.24,0.0,-2.0059,-0.6686333333333333,0.0,47.24,0.4724,-1.0,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0.3828333333333333,0.9413666666666667
clean_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-12,5,1,0.2,-31.939999999999998,9.85,-41.79,0.2357023211294568,-1.4821000000000002,-0.29642,0.22411265836038108,31.939999999999998,0.31939999999999996,-1.0,1,0.2,1,0.2,0,0.0,0,0.0,4,0.8,0.36474,0.7563599999999999
clean_first120__h1_conf_h4_notopp__no_be,2025-01,3,0,0.0,-50.68,0,-50.68,0.0,-2.0943000000000005,-0.6981000000000002,0.0,50.68,0.5067999999999999,-1.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.0,0.6981000000000002
clean_first120__h1_conf_h4_notopp__no_be,2025-02,5,1,0.2,-72.72999999999999,27.28,-100.00999999999999,0.2727727227277273,-2.9595000000000002,-0.5919000000000001,0.28146547538117894,74.82,0.7481999999999999,-0.9720662924351777,4,0.8,0,0.0,0,0.0,0,0.0,1,0.2,0.23186,0.82376
clean_first120__h1_conf_h4_notopp__no_be,2025-03,6,3,0.5,-17.439999999999998,52.36,-69.8,0.7501432664756448,-0.7259,-0.12098333333333333,0.7591972134682369,34.47,0.3447,-0.5059472004641717,3,0.5,0,0.0,0,0.0,0,0.0,3,0.5,0.38143333333333335,0.5024166666666666
clean_first120__h1_conf_h4_notopp__no_be,2025-04,7,1,0.14285714285714285,-30.76,34.97,-65.73,0.532024950555302,-1.5623,-0.2231857142857143,0.4927268004415872,65.73,0.6573000000000001,-0.467975049444698,2,0.2857142857142857,0,0.0,0,0.0,1,0.14285714285714285,4,0.5714285714285714,0.2167857142857143,0.4399714285714285
clean_first120__h1_conf_h4_notopp__no_be,2025-05,2,1,0.5,-18.24,5.16,-23.4,0.22051282051282053,-0.7836999999999998,-0.3918499999999999,0.22635735439289242,23.4,0.234,-0.7794871794871795,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.11465,0.5065
clean_first120__h1_conf_h4_notopp__no_be,2025-06,2,1,0.5,20.31,36.55,-16.24,2.250615763546798,0.7439999999999999,0.37199999999999994,1.9909429941395842,16.24,0.1624,1.250615763546798,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.7474,0.3754
clean_first120__h1_conf_h4_notopp__no_be,2025-07,9,0,0.0,-174.1,0,-174.1,0.0,-7.5487,-0.8387444444444445,0.0,174.1,1.7409999999999999,-1.0,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,0.0,0.8387444444444445
clean_first120__h1_conf_h4_notopp__no_be,2025-08,3,0,0.0,-33.45,0,-33.45,0.0,-1.3757,-0.4585666666666666,0.0,33.45,0.3345,-1.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0.0,0.4585666666666666
clean_first120__h1_conf_h4_notopp__no_be,2025-09,1,1,1.0,32.73,32.73,0,inf,1.5031,1.5031,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.5031,0.0
clean_first120__h1_conf_h4_notopp__no_be,2025-10,2,0,0.0,-29.73,0,-29.73,0.0,-1.3296000000000001,-0.6648000000000001,0.0,29.73,0.2973,-1.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.0,0.6648000000000001
clean_first120__h1_conf_h4_notopp__no_be,2025-11,3,1,0.3333333333333333,-20.910000000000004,26.33,-47.24,0.5573666384419983,-0.8468,-0.28226666666666667,0.5778453561992123,23.78,0.23779999999999998,-0.8793103448275863,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0.3863666666666667,0.6686333333333333
clean_first120__h1_conf_h4_notopp__no_be,2025-12,5,1,0.2,-31.939999999999998,9.85,-41.79,0.2357023211294568,-1.4821000000000002,-0.29642,0.22411265836038108,31.939999999999998,0.31939999999999996,-1.0,1,0.2,0,0.0,0,0.0,0,0.0,4,0.8,0.08562,0.38204000000000005
clean_first120__h4_bias_h1_rev__be_1_0r,2025-01,1,0,0.0,-24.96,0,-24.96,0.0,-1.0,-1.0,0.0,24.96,0.2496,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.016,1.0
clean_first120__h4_bias_h1_rev__be_1_0r,2025-02,1,0,0.0,-0.3,0,-0.3,0.0,-0.0128,-0.0128,0.0,0.3,0.0029999999999999996,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.0553,0.4894
clean_first120__h4_bias_h1_rev__be_1_0r,2025-03,2,0,0.0,-47.239999999999995,0,-47.239999999999995,0.0,-2.0045,-1.00225,0.0,47.239999999999995,0.4724,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.16010000000000002,1.00225
clean_first120__h4_bias_h1_rev__be_1_0r,2025-04,4,1,0.25,-34.33,37.68,-72.00999999999999,0.5232606582419109,-1.4986000000000002,-0.37465000000000004,0.5039390930155577,47.41,0.47409999999999997,-0.7241088377979329,3,0.75,1,0.25,0,0.0,1,0.25,0,0.0,0.6708999999999999,0.9278250000000001
clean_first120__h4_bias_h1_rev__be_1_0r,2025-05,2,1,0.5,32.12,36.0,-3.88,9.278350515463918,1.3523,0.67615,8.75401376146789,3.8800000000000026,0.03880000000000003,8.278350515463911,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.8682,0.6051
clean_first120__h4_bias_h1_rev__be_1_0r,2025-06,1,0,0.0,-24.75,0,-24.75,0.0,-1.0288,-1.0288,0.0,24.75,0.24750000000000003,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0288,1.0288
clean_first120__h4_bias_h1_rev__be_1_0r,2025-07,4,2,0.5,3.7500000000000018,37.4,-33.65,1.111441307578009,0.20229999999999992,0.05057499999999998,1.1417460762331837,33.65,0.3365,0.11144130757800898,1,0.25,1,0.25,0,0.0,0,0.0,3,0.75,0.898625,0.6534
clean_first120__h4_bias_h1_rev__be_1_0r,2025-08,1,1,1.0,7.96,7.96,0,inf,0.3655,0.3655,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.754,0.3839
clean_first120__h4_bias_h1_rev__be_1_0r,2025-09,2,2,1.0,74.28,74.28,0,inf,3.0388,1.5194,inf,0.0,0.0,inf,0,0.0,1,0.5,0,0.0,2,1.0,0,0.0,1.5194,0.9456500000000001
clean_first120__h4_bias_h1_rev__be_1_0r,2025-10,3,1,0.3333333333333333,2.7799999999999976,34.76,-31.98,1.0869293308317698,0.1704,0.056799999999999996,1.1281588447653428,31.98,0.3198,0.08692933083176978,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.8840333333333334,0.7749
clean_first120__h4_bias_h1_rev__be_1_0r,2025-11,1,1,1.0,27.65,27.65,0,inf,1.1591,1.1591,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1.1591,0.8182
clean_first120__h4_bias_h1_rev__be_1_0r,2025-12,5,2,0.4,8.05,45.68,-37.629999999999995,1.2139250597927187,0.3182999999999999,0.06365999999999998,1.197726425642937,35.089999999999996,0.35089999999999993,0.22941008834425766,1,0.2,2,0.4,1,0.2,1,0.2,2,0.4,0.79536,0.8765000000000001
clean_first120__h4_bias_h1_rev__be_1_1r,2025-01,1,0,0.0,-24.96,0,-24.96,0.0,-1.0,-1.0,0.0,24.96,0.2496,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.016,1.0
clean_first120__h4_bias_h1_rev__be_1_1r,2025-02,1,0,0.0,-0.3,0,-0.3,0.0,-0.0128,-0.0128,0.0,0.3,0.0029999999999999996,-1.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1.3574,0.4894
clean_first120__h4_bias_h1_rev__be_1_1r,2025-03,2,0,0.0,-47.239999999999995,0,-47.239999999999995,0.0,-2.0045,-1.00225,0.0,47.239999999999995,0.4724,-1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.16010000000000002,1.00225
clean_first120__h4_bias_h1_rev__be_1_1r,2025-04,4,1,0.25,-34.33,37.68,-72.00999999999999,0.5232606582419109,-1.4986000000000002,-0.37465000000000004,0.5039390930155577,47.41,0.47409999999999997,-0.7241088377979329,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0.6708999999999999,0.9278250000000001
clean_first120__h4_bias_h1_rev__be_1_1r,2025-05,2,1,0.5,32.12,36.0,-3.88,9.278350515463918,1.3523,0.67615,8.75401376146789,3.8800000000000026,0.03880000000000003,8.278350515463911,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.8682,0.6051
clean_first120__h4_bias_h1_rev__be_1_1r,2025-06,1,0,0.0,-24.75,0,-24.75,0.0,-1.0288,-1.0288,0.0,24.75,0.24750000000000003,-1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0288,1.0288
clean_first120__h4_bias_h1_rev__be_1_1r,2025-07,4,2,0.5,3.7500000000000018,37.4,-33.65,1.111441307578009,0.20229999999999992,0.05057499999999998,1.1417460762331837,33.65,0.3365,0.11144130757800898,1,0.25,1,0.25,0,0.0,0,0.0,3,0.75,0.898625,0.6534
clean_first120__h4_bias_h1_rev__be_1_1r,2025-08,1,1,1.0,7.96,7.96,0,inf,0.3655,0.3655,inf,0.0,0.0,inf,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.754,0.3839
clean_first120__h4_bias_h1_rev__be_1_1r,2025-09,2,2,1.0,74.28,74.28,0,inf,3.0388,1.5194,inf,0.0,0.0,inf,0,0.0,1,0.5,0,0.0,2,1.0,0,0.0,1.5194,0.9456500000000001
clean_first120__h4_bias_h1_rev__be_1_1r,2025-10,3,1,0.3333333333333333,2.7799999999999976,34.76,-31.98,1.0869293308317698,0.1704,0.056799999999999996,1.1281588447653428,31.98,0.3198,0.08692933083176978,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.8840333333333334,0.7749
clean_first120__h4_bias_h1_rev__be_1_1r,2025-11,1,1,1.0,27.65,27.65,0,inf,1.1591,1.1591,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1.3068,0.8182
clean_first120__h4_bias_h1_rev__be_1_1r,2025-12,5,2,0.4,-27.199999999999996,45.68,-72.88000000000001,0.6267837541163556,-1.1554000000000002,-0.23108000000000004,0.6252959299497325,70.33999999999999,0.7033999999999998,-0.3866932044355985,2,0.4,1,0.2,0,0.0,1,0.2,2,0.4,0.82844,1.02538
