event_id,detector_version,market_cluster_id,market_overlap_event,symbol,direction,severity,trigger_horizon_ms,time_bucket,volatility_regime,statistical_shock,direction_available,directional_burst,activity_elevated,liquidity_normal,cost_feasible,common_strategy_eligible,detection_continuation_reachable,post_burst_continuation_reachable,pullback_continuation_reachable,failed_shock_reversal_reachable,strategy_signal,first_fail_reason,all_fail_reasons,candidate_msc,confirmed_msc,detection_entry_msc,post_burst_entry_msc,pullback_entry_msc,reversal_entry_msc,record_status
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187074000_2502","TAIL_V1_NOISE_ROBUST","1255","true","AUDUSD","LONG","P995","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187074000","1741187074000","1741187074174","1741187075689","","1741187076163","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187075000_2504","TAIL_V1_NOISE_ROBUST","1255","true","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187075000","1741187075000","1741187075689","1741187077115","","1741187077354","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187076250_2505","TAIL_V1_NOISE_ROBUST","1256","false","USDCAD","LONG","P990","250","3","NORMAL","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187076250","1741187076250","1741187076500","1741187077035","","1741187077272","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187077250_2506","TAIL_V1_NOISE_ROBUST","1256","true","USDJPY","LONG","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187077250","1741187077250","1741187077432","1741187077907","","1741187078148","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187092250_2507","TAIL_V1_NOISE_ROBUST","1257","false","USDCAD","SHORT","P990","250","3","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187092250","1741187092250","1741187092251","1741187095055","","1741187098968","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187094750_2509","TAIL_V1_NOISE_ROBUST","1258","true","AUDUSD","LONG","P990","250","3","LOW","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187094750","1741187094750","1741187094942","1741187095665","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187094500_2508","TAIL_V1_NOISE_ROBUST","1258","false","AUDUSD","LONG","P990","250","3","LOW","true","true","true","true","true","false","false","true","true","false","true","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187094500","1741187094500","1741187094942","1741187095187","","1741187098600","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187099000_2510","TAIL_V1_NOISE_ROBUST","1259","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187099000","1741187099000","1741187099127","1741187100164","","1741187105517","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187099250_2511","TAIL_V1_NOISE_ROBUST","1259","true","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187099250","1741187099250","1741187099335","1741187100164","","1741187105064","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187118500_2512","TAIL_V1_NOISE_ROBUST","1260","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187118500","1741187118500","1741187118583","1741187120108","","1741187120840","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187118750_2513","TAIL_V1_NOISE_ROBUST","1260","true","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187118750","1741187118750","1741187118818","1741187120108","","1741187120840","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187130750_2514","TAIL_V1_NOISE_ROBUST","1261","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187130750","1741187130750","1741187130863","1741187132538","","1741187132538","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1741187134250_2515","TAIL_V1_NOISE_ROBUST","1262","false","USDCHF","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187134250","1741187134250","1741187134562","1741187135873","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187153000_2516","TAIL_V1_NOISE_ROBUST","1263","false","USDJPY","LONG","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187153000","1741187153000","1741187153238","1741187157105","","1741187157105","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187160250_2517","TAIL_V1_NOISE_ROBUST","1264","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187160250","1741187160250","1741187160427","1741187161139","","1741187162331","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187160500_2518","TAIL_V1_NOISE_ROBUST","1264","true","AUDUSD","SHORT","P995","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187160500","1741187160500","1741187160671","1741187161139","","1741187162331","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187161000_2520","TAIL_V1_NOISE_ROBUST","1264","true","USDCAD","LONG","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187161000","1741187161000","1741187161036","1741187162302","","1741187162302","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187160750_2519","TAIL_V1_NOISE_ROBUST","1264","true","AUDUSD","SHORT","P995","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187160750","1741187160750","1741187160904","1741187162331","","1741187162331","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187172250_2521","TAIL_V1_NOISE_ROBUST","1265","false","AUDUSD","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187172250","1741187172250","1741187172435","1741187172874","","1741187173843","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187172500_2522","TAIL_V1_NOISE_ROBUST","1265","true","USDCAD","SHORT","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187172500","1741187172500","1741187172619","1741187173843","","1741187173843","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187172500_2523","TAIL_V1_NOISE_ROBUST","1265","true","AUDUSD","LONG","P995","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187172500","1741187172500","1741187172640","1741187173843","","1741187173843","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187172750_2524","TAIL_V1_NOISE_ROBUST","1265","true","USDCAD","SHORT","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187172750","1741187172750","1741187172856","1741187173843","","1741187173843","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1741187173000_2525","TAIL_V1_NOISE_ROBUST","1265","true","USDCHF","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187173000","1741187173000","1741187173374","1741187174082","","1741187174796","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w1000_1741187177000_2528","TAIL_V1_NOISE_ROBUST","1266","true","USDJPY","LONG","P990","1000","3","HIGH","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187177000","1741187177000","1741187177004","1741187178119","","1741187178869","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187176250_2526","TAIL_V1_NOISE_ROBUST","1266","false","AUDUSD","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187176250","1741187176250","1741187176367","1741187177442","","1741187180574","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187176500_2527","TAIL_V1_NOISE_ROBUST","1266","true","AUDUSD","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187176500","1741187176500","1741187176637","1741187177442","","1741187178188","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187226250_2529","TAIL_V1_NOISE_ROBUST","1267","false","USDJPY","LONG","P995","250","3","NORMAL","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187226250","1741187226250","1741187226402","1741187227304","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w500_1741187226500_2530","TAIL_V1_NOISE_ROBUST","1267","true","USDJPY","LONG","P990","500","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187226500","1741187226500","1741187226608","1741187228321","","1741187228321","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187251750_2531","TAIL_V1_NOISE_ROBUST","1268","false","USDCAD","SHORT","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187251750","1741187251750","1741187251974","1741187252731","","1741187253758","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187271000_2532","TAIL_V1_NOISE_ROBUST","1269","false","USDCAD","LONG","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","true","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187271000","1741187271000","1741187271195","1741187272703","1741187275156","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187271000_2533","TAIL_V1_NOISE_ROBUST","1269","true","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187271000","1741187271000","1741187271408","1741187272544","","1741187274481","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187291250_2534","TAIL_V1_NOISE_ROBUST","1270","false","USDCAD","SHORT","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187291250","1741187291250","1741187291441","1741187292786","","1741187294367","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187303000_2535","TAIL_V1_NOISE_ROBUST","1271","false","USDJPY","LONG","P990","250","3","NORMAL","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187303000","1741187303000","1741187303022","1741187305004","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187347000_2536","TAIL_V1_NOISE_ROBUST","1272","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187347000","1741187347000","1741187347058","1741187347741","","1741187349069","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCHF_TAIL_V1_NOISE_ROBUST_stat_w250_1741187347000_2537","TAIL_V1_NOISE_ROBUST","1272","true","USDCHF","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187347000","1741187347000","1741187347348","1741187349741","","1741187349741","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187354500_2538","TAIL_V1_NOISE_ROBUST","1273","false","USDJPY","LONG","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187354500","1741187354500","1741187354538","1741187356686","","1741187363499","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187408750_2540","TAIL_V1_NOISE_ROBUST","1274","true","AUDUSD","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187408750","1741187408750","1741187408941","1741187410608","","1741187410856","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187408500_2539","TAIL_V1_NOISE_ROBUST","1274","false","AUDUSD","LONG","P995","250","3","LOW","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187408500","1741187408500","1741187408681","1741187409178","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187479000_2541","TAIL_V1_NOISE_ROBUST","1275","false","USDJPY","SHORT","P990","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187479000","1741187479000","1741187479064","1741187480317","","1741187483997","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187479250_2542","TAIL_V1_NOISE_ROBUST","1275","true","USDJPY","SHORT","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187479250","1741187479250","1741187479287","1741187480317","","1741187480317","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w1000_1741187479500_2543","TAIL_V1_NOISE_ROBUST","1275","true","USDJPY","SHORT","P990","1000","3","HIGH","true","true","true","true","true","false","false","true","true","false","false","true","COST_FEASIBLE","COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187479500","1741187479500","1741187479803","1741187480317","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187530000_2544","TAIL_V1_NOISE_ROBUST","1276","false","AUDUSD","SHORT","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187530000","1741187530000","1741187530910","1741187535209","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187550000_2545","TAIL_V1_NOISE_ROBUST","1277","false","USDJPY","SHORT","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","false","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187550000","1741187550000","1741187550244","1741187551254","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w500_1741187550250_2546","TAIL_V1_NOISE_ROBUST","1277","true","USDJPY","SHORT","P990","500","3","NORMAL","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187550250","1741187550250","1741187550466","1741187551254","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187612750_2548","TAIL_V1_NOISE_ROBUST","1278","true","AUDUSD","LONG","P995","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187612750","1741187612750","1741187612877","1741187613292","","1741187614009","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187612750_2547","TAIL_V1_NOISE_ROBUST","1278","false","USDCAD","SHORT","P990","250","3","NORMAL","true","true","false","false","true","false","false","true","true","false","false","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE|FAILED_SHOCK_REVERSAL_REACHABLE","1741187612750","1741187612750","1741187612840","1741187613903","","","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDCAD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187614750_2549","TAIL_V1_NOISE_ROBUST","1278","true","USDCAD","SHORT","P990","250","3","NORMAL","true","true","false","false","true","false","false","true","true","false","true","true","DIRECTIONAL_BURST","DIRECTIONAL_BURST|ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187614750","1741187614750","1741187614787","1741187616135","","1741187618360","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_AUDUSD_TAIL_V1_NOISE_ROBUST_stat_w250_1741187634500_2550","TAIL_V1_NOISE_ROBUST","1279","false","AUDUSD","LONG","P990","250","3","LOW","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187634500","1741187634500","1741187636592","1741187637229","","1741187640075","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741187649750_2551","TAIL_V1_NOISE_ROBUST","1280","false","USDJPY","SHORT","P995","250","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187649750","1741187649750","1741187649845","1741187652138","","1741187652138","COMPLETE_120S"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w500_1741187650000_2552","TAIL_V1_NOISE_ROBUST","1280","true","USDJPY","SHORT","P995","500","3","NORMAL","true","true","true","false","true","false","false","true","true","false","true","true","ACTIVITY_ELEVATED","ACTIVITY_ELEVATED|COST_FEASIBLE|COMMON_STRATEGY_ELIGIBLE|PULLBACK_CONTINUATION_REACHABLE","1741187650000","1741187650000","1741187650076","1741187652138","","1741187652138","COMPLETE_120S"
