period_id,scenario_key,variant,exit_type,exit_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,notopp,tp,m5_failure_exit,8,8,1.0,240.46,240.46,0,inf,10.476600000000001,1.3095750000000002,inf,0.0,0.0,inf,0,0.0,8,1.0,0,0.0,1.3095750000000002,0.446075,1.0,1.0,1.0,0.75,0.0
q1_quick,all,wave1or2,full_sl,m5_failure_exit,16,0,0.0,-387.21000000000004,0,-387.21000000000004,0.0,-16.3675,-1.02296875,0.0,387.21000000000004,3.8721000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.45224375,1.0791312499999999,0.375,0.1875,0.0625,0.0,0.0
q1_quick,all,wave1or2,time,m5_failure_exit,78,13,0.16666666666666666,-574.3899999999999,78.28,-652.6699999999998,0.11993810041828186,-24.6564,-0.3161076923076923,0.1233809867492454,588.2699999999999,5.882699999999998,-0.9764053920818672,0,0.0,0,0.0,78,1.0,0.4641448717948718,0.49546794871794886,0.4230769230769231,0.19230769230769232,0.10256410256410256,0.01282051282051282,0.0
q1_quick,all,wave1or2,tp,m5_failure_exit,13,13,1.0,393.77,393.77,0,inf,17.006800000000002,1.3082153846153848,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3104384615384617,0.45114615384615386,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,one,onesym_expanded,full_sl,m5_failure_exit,6,0,0.0,-149.51,0,-149.51,0.0,-6.1671,-1.02785,0.0,149.51,1.4950999999999999,-1.0,6,1.0,0,0.0,0,0.0,0.3597166666666667,1.02785,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
q1_quick,one,onesym_expanded,time,m5_failure_exit,16,3,0.1875,-109.24999999999999,14.709999999999999,-123.96,0.11866731203614068,-4.6189,-0.28868125,0.12042732275817417,109.24999999999999,1.0924999999999998,-1.0,0,0.0,0,0.0,16,1.0,0.38910625,0.48176250000000004,0.375,0.125,0.0,0.0,0.0
q1_quick,one,onesym_expanded,tp,m5_failure_exit,5,5,1.0,155.3,155.3,0,inf,6.547700000000001,1.3095400000000001,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.31532,0.45614,1.0,1.0,1.0,0.8,0.0
q1_quick,one,onesym_quality,full_sl,m5_failure_exit,6,0,0.0,-149.51,0,-149.51,0.0,-6.1671,-1.02785,0.0,149.51,1.4950999999999999,-1.0,6,1.0,0,0.0,0,0.0,0.3597166666666667,1.02785,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
q1_quick,one,onesym_quality,time,m5_failure_exit,21,3,0.14285714285714285,-166.76,14.709999999999999,-181.47,0.08106023034110321,-6.9668,-0.33175238095238097,0.08321928624065689,166.76,1.6676,-1.0,0,0.0,0,0.0,21,1.0,0.40927142857142856,0.4788523809523809,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.0,0.0
q1_quick,one,onesym_quality,tp,m5_failure_exit,4,4,1.0,123.22,123.22,0,inf,5.2356,1.3089,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.316125,0.414975,1.0,1.0,1.0,0.75,0.0
