period_id,scenario_key,variant,m15_wave2_fib_zone,m15_wave2_type,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,nosess_expdiag,preferred_382_618,fib_pullback,41,11,0.2682926829268293,-38.010000000000005,268.45,-306.46,0.8759707629054363,-1.7756999999999996,-0.043309756097560964,0.8704738423832172,104.33,1.0433,-0.3643247388095467,3,0.07317073170731707,8,0.1951219512195122,30,0.7317073170731707,0.6531219512195122,0.4915853658536585,0.5121951219512195,0.36585365853658536,0.2926829268292683,0.14634146341463414,0.0
full2025_validation,all,nosess_expdiag,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,nosess_expdiag,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,nosess_expdiag,shallow_236_382,shallow_pullback,62,13,0.20967741935483872,-374.7599999999999,276.12,-650.8800000000001,0.4242256637168141,-16.159799999999997,-0.26064193548387093,0.4336412830146358,374.7599999999999,3.747599999999999,-1.0,9,0.14516129032258066,9,0.14516129032258066,44,0.7096774193548387,0.5717435483870966,0.6257451612903225,0.46774193548387094,0.3064516129032258,0.22580645161290322,0.11290322580645161,0.0
full2025_validation,all,nosess_expdiag,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,notopp,deep_618_786,deep_pullback,8,1,0.125,-60.82000000000001,29.66,-90.48,0.3278072502210433,-2.5733999999999995,-0.32167499999999993,0.33454009464456574,78.17,0.7817000000000001,-0.7780478444416017,1,0.125,1,0.125,6,0.75,0.6558,0.583175,0.625,0.375,0.125,0.0,0.0
full2025_validation,all,notopp,deep_618_786,fib_pullback,1,0,0.0,-13.22,0,-13.22,0.0,-0.5961,-0.5961,0.0,13.22,0.1322,-1.0,0,0.0,0,0.0,1,1.0,0.3522,0.8768,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,notopp,deep_618_786,shallow_pullback,1,0,0.0,-7.4,0,-7.4,0.0,-0.319,-0.319,0.0,7.4,0.074,-1.0,0,0.0,0,0.0,1,1.0,0.4267,0.3664,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,notopp,no_fib,ma_pullback,8,2,0.25,9.719999999999997,62.28999999999999,-52.57,1.1848963287045842,0.2709,0.0338625,1.1119930546942827,28.06,0.2806,0.34640057020669984,0,0.0,2,0.25,6,0.75,0.8352625,0.524525,0.75,0.625,0.5,0.125,0.0
full2025_validation,all,notopp,no_fib,structure_pullback,96,26,0.2708333333333333,-235.5100000000001,630.07,-865.5800000000003,0.727916541509739,-10.056700000000008,-0.10475729166666675,0.7345774807729872,312.94000000000005,3.1294000000000004,-0.7525723780916471,11,0.11458333333333333,20,0.20833333333333334,65,0.6770833333333334,0.6295687500000001,0.5849052083333334,0.5416666666666666,0.3333333333333333,0.2708333333333333,0.1875,0.010416666666666666
full2025_validation,all,notopp,preferred_382_618,deep_pullback,4,3,0.75,35.0,39.78,-4.78,8.322175732217573,1.6347,0.408675,8.671046457062412,4.78,0.0478,7.3221757322175725,0,0.0,0,0.0,4,1.0,0.737725,0.4087,0.75,0.5,0.25,0.0,0.0
full2025_validation,all,notopp,preferred_382_618,fib_pullback,35,8,0.22857142857142856,-138.79000000000002,182.99,-321.78000000000003,0.5686804649139163,-6.0200000000000005,-0.17200000000000001,0.5739380299234219,144.25000000000003,1.4425000000000001,-0.9621490467937608,5,0.14285714285714285,5,0.14285714285714285,25,0.7142857142857143,0.6768599999999999,0.5198514285714285,0.5714285714285714,0.37142857142857144,0.2857142857142857,0.11428571428571428,0.0
full2025_validation,all,notopp,preferred_382_618,shallow_pullback,3,1,0.3333333333333333,-13.390000000000004,30.56,-43.95,0.6953356086461888,-0.5718000000000001,-0.19060000000000002,0.6943553559974343,43.95,0.43950000000000006,-0.30466439135381124,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.6405333333333333,0.7919666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,all,notopp,shallow_236_382,deep_pullback,1,0,0.0,-4.19,0,-4.19,0.0,-0.1815,-0.1815,0.0,4.19,0.04190000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0
full2025_validation,all,notopp,shallow_236_382,shallow_pullback,72,17,0.2361111111111111,-271.43,385.5199999999999,-656.95,0.5868330923205722,-11.190800000000003,-0.15542777777777783,0.6046673472920412,273.25,2.7325,-0.9933394327538884,8,0.1111111111111111,12,0.16666666666666666,52,0.7222222222222222,0.6443819444444442,0.5547361111111111,0.5138888888888888,0.3611111111111111,0.2916666666666667,0.18055555555555555,0.0
full2025_validation,all,wave1or2,deep_618_786,deep_pullback,12,1,0.08333333333333333,-80.09,28.56,-108.65,0.2628624022089277,-3.5435,-0.2952916666666667,0.2674481104771355,93.88,0.9387999999999999,-0.8531103536429485,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.6047666666666668,0.5474666666666667,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,wave1or2,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,wave1or2,no_fib,ma_pullback,10,3,0.3,3.289999999999999,62.47,-59.18,1.0555931057789794,0.0779000000000003,0.00779000000000003,1.0289289958407606,33.519999999999996,0.33519999999999994,0.09815035799522671,0,0.0,2,0.2,8,0.8,0.7654099999999999,0.42756,0.6,0.6,0.5,0.2,0.0
full2025_validation,all,wave1or2,no_fib,structure_pullback,108,29,0.26851851851851855,-274.1499999999999,674.3399999999999,-948.4900000000005,0.7109616337547044,-11.978900000000001,-0.11091574074074075,0.7152863441358576,289.6599999999999,2.8965999999999994,-0.9464544638541739,13,0.12037037037037036,21,0.19444444444444445,74,0.6851851851851852,0.6230648148148147,0.5820129629629631,0.5277777777777778,0.3425925925925926,0.28703703703703703,0.17592592592592593,0.009259259259259259
full2025_validation,all,wave1or2,no_fib,unknown,63,11,0.1746031746031746,-377.0000000000001,188.89000000000001,-565.89,0.3337927865839651,-16.7639,-0.26609365079365077,0.33325776558087733,382.6300000000001,3.826300000000001,-0.9852860465724068,5,0.07936507936507936,5,0.07936507936507936,53,0.8412698412698413,0.5402761904761907,0.5733650793650794,0.47619047619047616,0.25396825396825395,0.19047619047619047,0.06349206349206349,0.0
full2025_validation,all,wave1or2,preferred_382_618,deep_pullback,7,3,0.42857142857142855,-2.4200000000000035,39.78,-42.2,0.942654028436019,-0.06379999999999997,-0.00911428571428571,0.9666248169073027,17.800000000000004,0.17800000000000005,-0.13595505617977544,0,0.0,0,0.0,7,1.0,0.5689571428571428,0.4983428571428572,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,all,wave1or2,preferred_382_618,fib_pullback,44,12,0.2727272727272727,-43.290000000000006,283.62,-326.90999999999997,0.8675782325410665,-2.0385999999999997,-0.046331818181818175,0.860983061018521,119.81,1.1981,-0.36132209331441456,3,0.06818181818181818,8,0.18181818181818182,33,0.75,0.6433318181818183,0.4859431818181818,0.5,0.36363636363636365,0.2727272727272727,0.13636363636363635,0.0
full2025_validation,all,wave1or2,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,wave1or2,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,wave1or2,shallow_236_382,shallow_pullback,64,13,0.203125,-388.1899999999999,276.12,-664.3100000000001,0.41564932034742813,-16.790299999999995,-0.2623484374999999,0.4242661152887362,388.1899999999999,3.8818999999999986,-1.0,9,0.140625,9,0.140625,46,0.71875,0.5623609374999998,0.6164046875,0.453125,0.296875,0.21875,0.109375,0.0
full2025_validation,all,wave1or2,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,clean,clean_base,no_fib,structure_pullback,4,1,0.25,4.190000000000003,32.2,-28.009999999999998,1.149589432345591,0.1293999999999998,0.03234999999999995,1.1090970407216927,25.5,0.255,0.1643137254901962,0,0.0,1,0.25,3,0.75,0.7879499999999999,0.569575,0.75,0.5,0.5,0.25,0.0
full2025_validation,clean,clean_base,no_fib,unknown,4,1,0.25,3.580000000000002,31.98,-28.4,1.1260563380281692,0.06179999999999991,0.015449999999999978,1.0499434297721026,17.79,0.1779,0.20123664980326036,0,0.0,1,0.25,3,0.75,0.478,0.5322250000000001,0.25,0.25,0.25,0.0,0.0
full2025_validation,clean,clean_base,preferred_382_618,shallow_pullback,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,ldn,ldn_base,no_fib,structure_pullback,6,3,0.5,34.8,86.37,-51.57,1.6748109365910413,1.3689,0.22815,1.622453619497999,51.57000000000001,0.5157,0.6748109365910412,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.8593333333333333,0.6408333333333334,0.8333333333333334,0.5,0.5,0.16666666666666666,0.0
full2025_validation,ldn,ldn_base,no_fib,unknown,6,1,0.16666666666666666,-37.24,29.52,-66.76,0.44218094667465546,-1.4551000000000003,-0.2425166666666667,0.4728089561972392,49.66,0.4966,-0.7498993153443416,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.37831666666666663,0.64755,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,ldn,ldn_base,preferred_382_618,fib_pullback,5,2,0.4,5.6,48.45,-42.85,1.130688448074679,0.21410000000000007,0.04282000000000001,1.1201661334680362,30.58,0.3058,0.18312622629169392,0,0.0,1,0.2,4,0.8,0.5843400000000001,0.5298,0.4,0.4,0.2,0.2,0.0
full2025_validation,ldn,ldn_base,preferred_382_618,shallow_pullback,1,1,1.0,32.36,32.36,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,ldn,ldn_base,shallow_236_382,shallow_pullback,3,1,0.3333333333333333,-1.9700000000000024,31.7,-33.67,0.9414909414909414,-0.07010000000000005,-0.023366666666666685,0.9495102276001152,33.67,0.3367,-0.058509058509058576,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.49583333333333335,0.7303666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ny,ny_base,deep_618_786,deep_pullback,1,0,0.0,-2.06,0,-2.06,0.0,-0.0898,-0.0898,0.0,2.06,0.0206,-1.0,0,0.0,0,0.0,1,1.0,0.6356,0.3433,1.0,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,no_fib,structure_pullback,10,2,0.2,-19.63999999999999,64.99000000000001,-84.63,0.7679309937374454,-1.0509000000000004,-0.10509000000000004,0.7133856979217804,52.28999999999999,0.5228999999999999,-0.37559762860967666,1,0.1,2,0.2,7,0.7,0.4237,0.49801,0.2,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,no_fib,unknown,4,0,0.0,-41.91,0,-41.91,0.0,-1.7714999999999999,-0.44287499999999996,0.0,41.91,0.4190999999999999,-1.0,0,0.0,0,0.0,4,1.0,0.2535,0.608025,0.0,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,preferred_382_618,fib_pullback,5,2,0.4,21.82,42.62,-20.799999999999997,2.0490384615384616,0.917,0.1834,2.0225245316681533,20.799999999999997,0.208,1.0490384615384616,0,0.0,1,0.2,4,0.8,0.7193400000000001,0.29008,0.6,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,shallow_236_382,shallow_pullback,6,3,0.5,38.7,59.629999999999995,-20.93,2.8490205446727184,1.8293000000000001,0.30488333333333334,3.1062751871042025,11.069999999999999,0.11069999999999999,3.495934959349594,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7515333333333333,0.3548833333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ny,ny_base,too_deep,deep_pullback,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,deep_618_786,deep_pullback,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,no_fib,ma_pullback,1,0,0.0,-13.34,0,-13.34,0.0,-0.5549,-0.5549,0.0,13.34,0.1334,-1.0,0,0.0,0,0.0,1,1.0,0.0467,0.5813,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,no_fib,structure_pullback,31,10,0.3225806451612903,-0.20000000000000373,275.70000000000005,-275.9,0.9992750996737951,-0.16389999999999982,-0.005287096774193542,0.9859373659373658,99.78,0.9978,-0.002004409701342992,3,0.0967741935483871,8,0.25806451612903225,20,0.6451612903225806,0.6513193548387097,0.5567483870967742,0.5161290322580645,0.3870967741935484,0.3225806451612903,0.22580645161290322,0.0
full2025_validation,one,one_base,no_fib,unknown,25,5,0.2,-100.82000000000001,127.09,-227.91000000000003,0.557632398753894,-3.9791999999999996,-0.15916799999999998,0.5763834181446547,100.82000000000001,1.0082,-1.0,0,0.0,4,0.16,21,0.84,0.49724799999999997,0.6277000000000001,0.32,0.24,0.2,0.12,0.0
full2025_validation,one,one_base,preferred_382_618,deep_pullback,2,0,0.0,-24.32,0,-24.32,0.0,-1.0381,-0.51905,0.0,24.32,0.24320000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.36495,0.5966,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,preferred_382_618,fib_pullback,15,7,0.4666666666666667,101.87,185.31,-83.44,2.220877277085331,4.2626,0.28417333333333333,2.218791101961457,42.89,0.4289,2.3751457216134297,0,0.0,5,0.3333333333333333,10,0.6666666666666666,0.7376533333333335,0.37370000000000003,0.5333333333333333,0.4,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,one,one_base,preferred_382_618,shallow_pullback,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,one_base,shallow_236_382,shallow_pullback,17,5,0.29411764705882354,-38.68999999999999,124.14999999999999,-162.83999999999997,0.7624048145418817,-1.3659,-0.08034705882352941,0.7963835306043349,75.57999999999998,0.7557999999999999,-0.5119079121460703,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.5951705882352942,0.5808882352941176,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0
full2025_validation,one,one_base,too_deep,deep_pullback,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,deep_618_786,deep_pullback,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,no_fib,ma_pullback,1,0,0.0,-13.34,0,-13.34,0.0,-0.5549,-0.5549,0.0,13.34,0.1334,-1.0,0,0.0,0,0.0,1,1.0,0.0467,0.5813,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,no_fib,structure_pullback,38,12,0.3157894736842105,-19.16999999999999,315.72,-334.89,0.9427573233001882,-1.0324999999999995,-0.027171052631578936,0.9264993771133653,121.57,1.2157,-0.15768692934112027,4,0.10526315789473684,9,0.23684210526315788,25,0.6578947368421053,0.6638394736842106,0.57175,0.5526315789473685,0.39473684210526316,0.3157894736842105,0.21052631578947367,0.0
full2025_validation,one,onesym_expanded,preferred_382_618,deep_pullback,2,0,0.0,-24.32,0,-24.32,0.0,-1.0381,-0.51905,0.0,24.32,0.24320000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.36495,0.5966,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,preferred_382_618,fib_pullback,16,8,0.5,131.50000000000003,215.52,-84.02,2.5651035467745777,5.574700000000001,0.34841875000000005,2.593955509807285,43.47,0.43470000000000003,3.0250747642051996,0,0.0,6,0.375,10,0.625,0.77355625,0.38914375000000007,0.5625,0.4375,0.375,0.3125,0.0
full2025_validation,one,onesym_expanded,preferred_382_618,shallow_pullback,1,1,1.0,32.36,32.36,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,onesym_expanded,shallow_236_382,shallow_pullback,21,6,0.2857142857142857,-46.39999999999999,155.57999999999998,-201.98000000000002,0.7702742845826318,-1.6386999999999996,-0.07803333333333332,0.8027445079747216,94.39000000000001,0.9439000000000001,-0.49157749761627273,2,0.09523809523809523,5,0.23809523809523808,14,0.6666666666666666,0.6023809523809525,0.5592047619047618,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.23809523809523808,0.0
full2025_validation,one,onesym_expanded,too_deep,deep_pullback,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,deep_618_786,deep_pullback,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,no_fib,ma_pullback,1,0,0.0,-13.34,0,-13.34,0.0,-0.5549,-0.5549,0.0,13.34,0.1334,-1.0,0,0.0,0,0.0,1,1.0,0.0467,0.5813,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,no_fib,structure_pullback,28,9,0.32142857142857145,0.9099999999999957,243.5,-242.58999999999995,1.0037511851271694,-0.13560000000000005,-0.004842857142857144,0.9868492512995577,95.14999999999999,0.9514999999999999,0.009563846558066167,3,0.10714285714285714,7,0.25,18,0.6428571428571429,0.6441464285714286,0.5372642857142856,0.5,0.39285714285714285,0.32142857142857145,0.21428571428571427,0.0
full2025_validation,one,onesym_quality,no_fib,unknown,23,5,0.21739130434782608,-76.01,127.09,-203.10000000000002,0.62575086164451,-2.9736000000000002,-0.12928695652173913,0.6454851093254489,87.78,0.8777999999999999,-0.8659147869674186,0,0.0,4,0.17391304347826086,19,0.8260869565217391,0.5196260869565217,0.6224695652173914,0.34782608695652173,0.2608695652173913,0.21739130434782608,0.13043478260869565,0.0
full2025_validation,one,onesym_quality,preferred_382_618,deep_pullback,2,0,0.0,-24.32,0,-24.32,0.0,-1.0381,-0.51905,0.0,24.32,0.24320000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.36495,0.5966,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,preferred_382_618,fib_pullback,17,7,0.4117647058823529,91.27999999999997,185.31,-94.03000000000002,1.9707540146761668,3.8175,0.22455882352941176,1.968294229549778,42.95000000000002,0.4295000000000002,2.125261932479626,0,0.0,5,0.29411764705882354,12,0.7058823529411765,0.6880411764705884,0.3704117647058824,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0
full2025_validation,one,onesym_quality,preferred_382_618,shallow_pullback,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,onesym_quality,shallow_236_382,shallow_pullback,17,5,0.29411764705882354,-31.139999999999986,124.14999999999999,-155.28999999999996,0.7994719556957951,-1.1004999999999998,-0.06473529411764704,0.8291891724095113,75.57999999999998,0.7557999999999999,-0.41201376025403535,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.547264705882353,0.5652764705882353,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.0
full2025_validation,one,onesym_quality,too_deep,deep_pullback,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,tky_base,no_fib,structure_pullback,6,3,0.5,32.92,64.22,-31.299999999999997,2.0517571884984025,1.4228,0.23713333333333333,2.1264349616024067,28.79,0.2879,1.143452587704064,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.9855,0.46765000000000007,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.0
full2025_validation,tky,tky_base,no_fib,unknown,6,3,0.5,39.3,68.84,-29.540000000000003,2.3303994583615437,1.5895999999999997,0.2649333333333333,2.3078821787065986,18.310000000000002,0.1831,2.1463681048607315,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.6826166666666666,0.6762999999999999,0.5,0.5,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,tky,tky_base,preferred_382_618,deep_pullback,1,0,0.0,-7.01,0,-7.01,0.0,-0.2849,-0.2849,0.0,7.01,0.0701,-1.0,0,0.0,0,0.0,1,1.0,0.4896,0.362,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,tky_base,preferred_382_618,fib_pullback,1,1,1.0,31.4,31.4,0,inf,1.2996,1.2996,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2996,0.1561,1.0,1.0,1.0,0.0,0.0
full2025_validation,tky,tky_base,shallow_236_382,shallow_pullback,3,1,0.3333333333333333,4.899999999999999,32.36,-27.46,1.1784413692643845,0.1612,0.053733333333333334,1.1383690987124464,20.71,0.2071,0.23660067600193135,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9354999999999999,0.5737,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
q1_quick,all,base,none,unknown,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,all,expanded,deep_618_786,deep_pullback,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded,no_fib,ma_pullback,2,1,0.5,-7.130000000000001,1.93,-9.06,0.21302428256070638,-0.30269999999999997,-0.15134999999999998,0.21089676746611052,9.06,0.0906,-0.7869757174392936,0,0.0,0,0.0,2,1.0,0.7796500000000001,0.3497,0.5,0.5,0.5,0.5,0.0
q1_quick,all,expanded,no_fib,structure_pullback,44,13,0.29545454545454547,-190.41000000000005,257.16,-447.57,0.5745693411086534,-8.0598,-0.18317727272727272,0.5799124361513605,228.63000000000005,2.2863000000000007,-0.8328303372260859,8,0.18181818181818182,8,0.18181818181818182,28,0.6363636363636364,0.616765909090909,0.5860795454545457,0.5454545454545454,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.0
q1_quick,all,expanded,preferred_382_618,deep_pullback,5,2,0.4,-0.33000000000000185,28.77,-29.1,0.9886597938144329,-0.013599999999999945,-0.002719999999999989,0.9891304347826089,17.95,0.1795,-0.018384401114206233,0,0.0,0,0.0,5,1.0,0.50102,0.45506,0.4,0.2,0.0,0.0,0.0
q1_quick,all,expanded,preferred_382_618,fib_pullback,10,3,0.3,-0.7199999999999956,73.22,-73.94,0.9902623748985664,-0.0912,-0.00912,0.9716937210962476,62.07,0.6207,-0.011599806669888765,0,0.0,2,0.2,8,0.8,0.6514899999999999,0.5368499999999999,0.7,0.4,0.2,0.2,0.0
q1_quick,all,expanded,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded,shallow_236_382,shallow_pullback,27,4,0.14814814814814814,-274.0,62.44,-336.44,0.18559029841873736,-11.4121,-0.4226703703703704,0.19569660577356784,274.0,2.74,-1.0,6,0.2222222222222222,2,0.07407407407407407,19,0.7037037037037037,0.44568518518518513,0.672462962962963,0.3333333333333333,0.2222222222222222,0.14814814814814814,0.1111111111111111,0.0
q1_quick,all,expanded,too_deep,deep_pullback,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,deep_618_786,deep_pullback,2,0,0.0,-47.18,0,-47.18,0.0,-2.0,-1.0,0.0,47.18,0.4718,-1.0,2,1.0,0,0.0,0,0.0,0.56715,1.0,0.5,0.0,0.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,no_fib,ma_pullback,2,0,0.0,-32.55,0,-32.55,0.0,-1.4503,-0.72515,0.0,32.55,0.32549999999999996,-1.0,1,0.5,0,0.0,1,0.5,0.7796500000000001,0.72515,0.5,0.5,0.5,0.5,0.0
q1_quick,all,expanded_fixed_exit,no_fib,structure_pullback,44,16,0.36363636363636365,-232.9300000000001,347.09,-580.0199999999999,0.5984103996413918,-10.0535,-0.22848863636363637,0.5994653429056342,262.7800000000001,2.627800000000001,-0.8864068802800823,22,0.5,10,0.22727272727272727,12,0.2727272727272727,0.6840272727272726,0.7490659090909091,0.5909090909090909,0.38636363636363635,0.29545454545454547,0.18181818181818182,0.0
