period_id,scenario_key,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,expanded,tokyo,17,5,0.29411764705882354,-55.50999999999999,73.30000000000001,-128.81,0.5690551975778279,-2.3793999999999995,-0.1399647058823529,0.5673188827465814,66.69,0.6668999999999999,-0.8323586744639375,2,0.11764705882352941,2,0.11764705882352941,13,0.7647058823529411,0.6571882352941177,0.5210999999999999,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.0
q1_quick,all,expanded_fixed_exit,london,18,8,0.4444444444444444,-29.050000000000015,186.46,-215.51,0.8652034708366202,-1.0586000000000007,-0.05881111111111115,0.8855121993424466,128.27,1.2827000000000002,-0.22647540344585648,8,0.4444444444444444,5,0.2777777777777778,5,0.2777777777777778,0.750411111111111,0.7464722222222222,0.6666666666666666,0.5,0.3888888888888889,0.2777777777777778,0.0
q1_quick,all,expanded_fixed_exit,london_newyork_overlap,35,7,0.2,-442.56000000000006,205.26,-647.8199999999999,0.31684727239047883,-18.982599999999998,-0.54236,0.3184572963191682,442.56000000000006,4.4256,-1.0,27,0.7714285714285715,6,0.17142857142857143,2,0.05714285714285714,0.565,0.9231114285714286,0.45714285714285713,0.3142857142857143,0.22857142857142856,0.17142857142857143,0.0
q1_quick,all,expanded_fixed_exit,new_york,22,10,0.45454545454545453,-116.68999999999997,142.57000000000002,-259.26,0.5499112859677545,-5.092900000000002,-0.23149545454545464,0.5474144442765864,165.14,1.6513999999999998,-0.7066125711517499,11,0.5,2,0.09090909090909091,9,0.4090909090909091,0.6314727272727273,0.6984181818181819,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0
q1_quick,all,expanded_fixed_exit,tokyo,17,7,0.4117647058823529,-55.400000000000006,127.47999999999999,-182.88000000000002,0.6970691163604548,-2.3699000000000003,-0.13940588235294119,0.6966993869741607,83.4,0.8340000000000001,-0.6642685851318945,5,0.29411764705882354,3,0.17647058823529413,9,0.5294117647058824,0.7873411764705882,0.6856411764705883,0.7058823529411765,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.0
q1_quick,all,expanded_short_hold,london,18,7,0.3888888888888889,-11.079999999999991,138.47000000000003,-149.55,0.9259110665329322,-0.33100000000000035,-0.01838888888888891,0.9479117489692505,97.46,0.9745999999999999,-0.11368766673507072,1,0.05555555555555555,3,0.16666666666666666,14,0.7777777777777778,0.5948166666666667,0.5357222222222222,0.5,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.0
q1_quick,all,expanded_short_hold,london_newyork_overlap,35,7,0.2,-293.23,146.99,-440.21999999999997,0.3339012312025806,-12.368599999999999,-0.3533885714285714,0.3372307362554925,293.23,2.9323,-1.0,8,0.22857142857142856,4,0.11428571428571428,23,0.6571428571428571,0.4730885714285714,0.6892742857142856,0.37142857142857144,0.2,0.14285714285714285,0.14285714285714285,0.0
q1_quick,all,expanded_short_hold,new_york,22,10,0.45454545454545453,-73.75999999999998,101.14,-174.89999999999998,0.578273299028016,-3.1212,-0.14187272727272726,0.5810076114534249,118.47999999999999,1.1847999999999999,-0.6225523295070896,4,0.18181818181818182,0,0.0,18,0.8181818181818182,0.42514545454545444,0.4973636363636364,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.0
q1_quick,all,expanded_short_hold,tokyo,17,9,0.5294117647058824,-25.380000000000003,75.25999999999999,-100.64,0.7478139904610492,-1.0089000000000001,-0.05934705882352942,0.7613426692529687,60.61999999999999,0.6061999999999999,-0.41867370504783913,2,0.11764705882352941,1,0.058823529411764705,14,0.8235294117647058,0.5557470588235294,0.4954764705882353,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0
q1_quick,all,fibstruct,london,17,5,0.29411764705882354,-6.2299999999999915,149.22,-155.45000000000002,0.959922804760373,-0.14490000000000014,-0.008523529411764715,0.978275536364863,109.00999999999999,1.0900999999999998,-0.057150720117420346,1,0.058823529411764705,5,0.29411764705882354,11,0.6470588235294118,0.6533176470588234,0.5847176470588236,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.0
q1_quick,all,fibstruct,london_newyork_overlap,35,5,0.14285714285714285,-310.9899999999999,152.89,-463.87999999999994,0.3295895490212986,-13.215300000000001,-0.37758,0.33041658644346045,310.9899999999999,3.109899999999999,-1.0,8,0.22857142857142856,5,0.14285714285714285,22,0.6285714285714286,0.49767428571428574,0.7062171428571428,0.37142857142857144,0.2571428571428571,0.17142857142857143,0.14285714285714285,0.0
q1_quick,all,fibstruct,new_york,22,8,0.36363636363636365,-110.36999999999998,77.97,-188.34,0.4139853456514814,-4.680200000000001,-0.2127363636363637,0.4213545659108332,138.67999999999998,1.3867999999999998,-0.795860974906259,4,0.18181818181818182,1,0.045454545454545456,17,0.7727272727272727,0.5114545454545454,0.5062954545454547,0.5,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.0
q1_quick,all,fibstruct,tokyo,18,5,0.2777777777777778,-82.12,73.30000000000001,-155.42000000000002,0.47162527345258015,-3.4745999999999997,-0.1930333333333333,0.47309838650976593,82.12,0.8212,-1.0,3,0.16666666666666666,2,0.1111111111111111,13,0.7222222222222222,0.6520944444444445,0.5529944444444443,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.0
q1_quick,all,light,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0
q1_quick,all,light,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0
q1_quick,all,light,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
q1_quick,all,light,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0
q1_quick,all,lowqual,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,all,lowqual,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,all,lowqual,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,all,lowqual,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,all,medlowqual,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,all,medlowqual,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,all,medlowqual,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,all,medlowqual,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,all,nosess_expdiag,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,all,nosess_expdiag,london_newyork_overlap,39,5,0.1282051282051282,-380.77,124.79,-505.56,0.24683519265764697,-16.3113,-0.4182384615384615,0.24439945893863035,380.77,3.8077,-1.0,9,0.23076923076923078,4,0.10256410256410256,26,0.6666666666666666,0.48929743589743596,0.6818589743589744,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0
q1_quick,all,nosess_expdiag,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,all,nosess_expdiag,tokyo,24,6,0.25,-77.07000000000002,103.07000000000001,-180.14,0.5721660930387478,-3.2437,-0.13515416666666666,0.5769491613845632,89.64000000000001,0.8964000000000002,-0.8597724230254352,2,0.08333333333333333,3,0.125,19,0.7916666666666666,0.6238958333333334,0.49263333333333326,0.5416666666666666,0.25,0.20833333333333334,0.125,0.0
q1_quick,all,notopp,london,14,3,0.21428571428571427,-46.79,88.73,-135.52,0.6547373081463991,-1.8342000000000005,-0.13101428571428575,0.6811085225494629,101.35000000000001,1.0135,-0.46166748889985193,1,0.07142857142857142,3,0.21428571428571427,10,0.7142857142857143,0.6177071428571427,0.5948928571428572,0.5,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0
q1_quick,all,notopp,london_newyork_overlap,26,2,0.07692307692307693,-311.12,60.41,-371.53000000000003,0.16259790595645032,-13.367100000000002,-0.5141192307692308,0.1628715289520159,311.12,3.1112,-1.0,7,0.2692307692307692,2,0.07692307692307693,17,0.6538461538461539,0.49336538461538465,0.6732846153846153,0.38461538461538464,0.2692307692307692,0.15384615384615385,0.07692307692307693,0.0
q1_quick,all,notopp,new_york,20,7,0.35,-84.92999999999999,74.49,-159.42000000000002,0.467256304102371,-3.4888999999999997,-0.174445,0.49003873419571736,143.60999999999999,1.4361,-0.5913933570085649,3,0.15,1,0.05,16,0.8,0.55094,0.48086,0.55,0.3,0.1,0.05,0.0
q1_quick,all,notopp,tokyo,15,4,0.26666666666666666,-52.52999999999999,66.59,-119.11999999999999,0.5590161182001344,-2.226,-0.1484,0.5607301430685743,66.69,0.6668999999999999,-0.7876743139901033,2,0.13333333333333333,2,0.13333333333333333,11,0.7333333333333333,0.6522733333333334,0.5239333333333334,0.6,0.26666666666666666,0.2,0.13333333333333333,0.0
q1_quick,all,wave1or2,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,all,wave1or2,london_newyork_overlap,38,4,0.10526315789473684,-388.86999999999995,123.5,-512.37,0.2410367507855651,-16.6621,-0.43847631578947366,0.23853722516989087,388.86999999999995,3.8886999999999996,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0.4780157894736842,0.704442105263158,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,all,wave1or2,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,all,wave1or2,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,one,onesym_expanded,london,6,3,0.5,46.93000000000001,92.87,-45.94,2.02154984762734,1.9935999999999998,0.33226666666666665,2.039632874426366,25.4,0.25399999999999995,1.847637795275591,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0.6800666666666667,0.6276666666666667,0.5,0.5,0.5,0.3333333333333333,0.0
q1_quick,one,onesym_expanded,london_newyork_overlap,7,1,0.14285714285714285,-76.34,31.14,-107.48,0.289728321548195,-3.1453,-0.44932857142857147,0.2941110462767629,76.34,0.7634,-1.0,2,0.2857142857142857,1,0.14285714285714285,4,0.5714285714285714,0.4749428571428571,0.6971571428571428,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
q1_quick,one,onesym_expanded,new_york,7,2,0.2857142857142857,-56.56,13.79,-70.35,0.19601990049751244,-2.4036999999999997,-0.34338571428571424,0.19764336738100005,58.480000000000004,0.5848000000000001,-0.9671682626538988,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.39958571428571427,0.5882571428571428,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
q1_quick,one,onesym_expanded,tokyo,7,2,0.2857142857142857,-17.489999999999995,32.21,-49.699999999999996,0.6480885311871228,-0.6829000000000001,-0.09755714285714287,0.6667479992192076,42.029999999999994,0.42029999999999995,-0.41613133476088504,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6797857142857142,0.4845857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
q1_quick,one,onesym_quality,london,6,2,0.3333333333333333,-2.249999999999993,60.790000000000006,-63.03999999999999,0.964308375634518,-0.024800000000000155,-0.0041333333333333595,0.9905484202904075,50.769999999999996,0.5077,-0.04431751034075228,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.49985000000000007,0.64775,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
q1_quick,one,onesym_quality,london_newyork_overlap,10,1,0.1,-106.47000000000001,31.14,-137.61,0.22629169391759318,-4.348599999999999,-0.4348599999999999,0.2315739251824495,106.47000000000001,1.0647000000000002,-1.0,2,0.2,1,0.1,7,0.7,0.5591100000000001,0.6194599999999999,0.4,0.3,0.2,0.1,0.0
q1_quick,one,onesym_quality,new_york,7,2,0.2857142857142857,-56.56,13.79,-70.35,0.19601990049751244,-2.4036999999999997,-0.34338571428571424,0.19764336738100005,58.480000000000004,0.5848000000000001,-0.9671682626538988,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.39958571428571427,0.5882571428571428,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
q1_quick,one,onesym_quality,tokyo,8,2,0.25,-27.769999999999996,32.21,-59.98,0.5370123374458153,-1.1212,-0.14015,0.5492663316582915,43.129999999999995,0.4312999999999999,-0.6438673776953396,1,0.125,1,0.125,6,0.75,0.5787749999999999,0.4605,0.375,0.25,0.125,0.125,0.0
