period_id,scenario_key,variant,mfe_1r_bucket,mfe_13r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,medlowqual,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,all,medlowqual,mfe_lt_1r,mfe_lt_1_3r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0
q1_quick,all,nosess_expdiag,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,all,nosess_expdiag,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,all,nosess_expdiag,mfe_lt_1r,mfe_lt_1_3r,89,12,0.1348314606741573,-918.02,76.14999999999999,-994.17,0.07659655793274792,-39.117799999999995,-0.43952584269662914,0.07929738342877451,931.9,9.318999999999999,-0.98510569803627,15,0.16853932584269662,0,0.0,74,0.8314606741573034,0.38883707865168543,0.5954775280898876,0.34831460674157305,0.10112359550561797,0.0,0.0,0.0
q1_quick,all,notopp,mfe_ge_1r,mfe_ge_1_3r,7,6,0.8571428571428571,165.8,179.58999999999997,-13.79,13.023205221174763,7.3113,1.0444714285714285,13.890162200282086,13.79,0.1379,12.023205221174766,0,0.0,6,0.8571428571428571,1,0.14285714285714285,1.3269857142857144,0.4886142857142857,1.0,1.0,1.0,1.0,0.0
q1_quick,all,notopp,mfe_ge_1r,mfe_lt_1_3r,6,3,0.5,51.72,62.69,-10.969999999999999,5.714676390154969,2.2138999999999998,0.3689833333333333,5.804470486111111,10.969999999999999,0.10969999999999999,4.714676390154969,0,0.0,2,0.3333333333333333,4,0.6666666666666666,1.2247999999999999,0.3202833333333333,1.0,1.0,1.0,0.0,0.0
q1_quick,all,notopp,mfe_lt_1r,mfe_lt_1_3r,62,7,0.11290322580645161,-712.8900000000001,47.94,-760.83,0.06301013366980797,-30.44139999999999,-0.490990322580645,0.06623190984215015,712.8900000000001,7.128900000000001,-1.0,13,0.20967741935483872,0,0.0,49,0.7903225806451613,0.4135580645161291,0.6123887096774194,0.3870967741935484,0.16129032258064516,0.0,0.0,0.0
q1_quick,all,wave1or2,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,all,wave1or2,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,all,wave1or2,mfe_lt_1r,mfe_lt_1_3r,85,11,0.12941176470588237,-899.21,74.85999999999999,-974.07,0.07685279292042664,-38.31699999999999,-0.45078823529411755,0.07957761026956651,913.09,9.1309,-0.9847988697718736,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3888717647058824,0.611155294117647,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0
q1_quick,one,onesym_expanded,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,123.58,123.58,0,inf,5.248600000000001,1.3121500000000001,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.319375,0.38325,1.0,1.0,1.0,1.0,0.0
q1_quick,one,onesym_expanded,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,31.72,31.72,0,inf,1.2991,1.2991,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2991,0.7477,1.0,1.0,1.0,0.0,0.0
q1_quick,one,onesym_expanded,mfe_lt_1r,mfe_lt_1_3r,22,3,0.13636363636363635,-258.76000000000005,14.709999999999999,-273.47,0.053790178081690856,-10.786,-0.49027272727272725,0.055384292019897696,258.76000000000005,2.5876,-1.0,6,0.2727272727272727,0,0.0,16,0.7272727272727273,0.3810909090909091,0.6306954545454546,0.3181818181818182,0.13636363636363635,0.0,0.0,0.0
q1_quick,one,onesym_quality,mfe_ge_1r,mfe_ge_1_3r,3,3,1.0,93.37,93.37,0,inf,3.9364999999999997,1.3121666666666665,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3217999999999999,0.30406666666666665,1.0,1.0,1.0,1.0,0.0
q1_quick,one,onesym_quality,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,11.64,29.85,-18.21,1.6392092257001647,0.5784999999999999,0.28924999999999995,1.8028032195392727,18.21,0.1821,0.6392092257001647,0,0.0,1,0.5,1,0.5,1.19715,0.7786,1.0,1.0,1.0,0.0,0.0
q1_quick,one,onesym_quality,mfe_lt_1r,mfe_lt_1_3r,26,3,0.11538461538461539,-298.06000000000006,14.709999999999999,-312.77,0.04703136490072577,-12.413299999999998,-0.4774346153846153,0.04847574296511494,298.06000000000006,2.980600000000001,-1.0,6,0.23076923076923078,0,0.0,20,0.7692307692307693,0.37145384615384613,0.5928269230769231,0.2692307692307692,0.11538461538461539,0.0,0.0,0.0
