period_id,scenario_key,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,nosess_expdiag,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,nosess_expdiag,head_and_shoulders,neckline_break_retest,39,11,0.28205128205128205,-119.75,179.14000000000001,-298.89,0.5993509317809228,-5.110100000000001,-0.13102820512820515,0.6036193268641549,154.4,1.544,-0.7755829015544041,4,0.10256410256410256,4,0.10256410256410256,31,0.7948717948717948,0.5726307692307694,0.4845769230769231,0.48717948717948717,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.0
q1_quick,all,nosess_expdiag,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-71.91000000000001,81.98,-153.89,0.5327181753200338,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,135.25,1.3525,-0.5316820702402958,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,notopp,double_bottom,neckline_break_retest,11,1,0.09090909090909091,-105.53,29.35,-134.88,0.2176008303677343,-4.5087,-0.4098818181818182,0.22572169463000807,105.53,1.0553,-1.0,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.3330272727272727,0.6469090909090909,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
q1_quick,all,notopp,double_top,neckline_break_retest,19,3,0.15789473684210525,-256.14,60.7,-316.84,0.19157934604216642,-10.5761,-0.5566368421052632,0.20307884742901927,256.14,2.5614,-1.0,9,0.47368421052631576,2,0.10526315789473684,8,0.42105263157894735,0.6641526315789475,0.7780789473684209,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.0
q1_quick,all,notopp,head_and_shoulders,neckline_break_retest,27,6,0.2222222222222222,-125.07,102.63,-227.70000000000002,0.4507246376811594,-5.3747,-0.19906296296296297,0.4532016196309031,143.99,1.4399,-0.8686019862490449,2,0.07407407407407407,2,0.07407407407407407,23,0.8518518518518519,0.5907000000000001,0.4779777777777779,0.5925925925925926,0.37037037037037035,0.14814814814814814,0.037037037037037035,0.0
q1_quick,all,notopp,inverse_head_and_shoulders,neckline_break_retest,18,6,0.3333333333333333,-8.629999999999995,97.53999999999999,-106.17,0.9187152679664687,-0.4566999999999999,-0.025372222222222216,0.9029309868435036,63.72,0.6372,-0.13543628374136843,1,0.05555555555555555,3,0.16666666666666666,14,0.7777777777777778,0.5581777777777777,0.4725111111111111,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.0
q1_quick,all,wave1or2,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,wave1or2,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,wave1or2,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,wave1or2,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,wave1or2,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,wave1or2,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,wave1or2,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-78.71999999999998,81.98,-160.7,0.5101431238332297,-3.5075999999999996,-0.13490769230769228,0.5014568557499609,142.06,1.4206,-0.5541320568773757,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0.5377615384615384,0.47673076923076924,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,one,onesym_expanded,double_bottom,neckline_break_retest,3,0,0.0,-45.83,0,-45.83,0.0,-1.9023,-0.6341,0.0,45.83,0.45829999999999993,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.1969,0.7462333333333334,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_expanded,double_top,neckline_break_retest,8,2,0.25,-77.42,61.150000000000006,-138.57,0.4412932092083424,-3.0608,-0.3826,0.4604523259708438,95.53,0.9553,-0.8104260441746048,4,0.5,2,0.25,2,0.25,0.5935625000000001,0.8324,0.375,0.375,0.25,0.25,0.0
q1_quick,one,onesym_expanded,head_and_shoulders,neckline_break_retest,9,4,0.4444444444444444,21.39,76.22,-54.83,1.3901149006018603,0.8502000000000001,0.09446666666666667,1.3574672048435923,37.29,0.3729,0.5736122284794851,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6785000000000001,0.43298888888888887,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
q1_quick,one,onesym_expanded,inverse_head_and_shoulders,neckline_break_retest,7,2,0.2857142857142857,-1.6000000000000014,32.64,-34.24,0.9532710280373832,-0.12540000000000018,-0.01791428571428574,0.914391043145822,33.32,0.3332,-0.04801920768307327,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.5021285714285714,0.4801714285714286,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
q1_quick,one,onesym_quality,double_bottom,neckline_break_retest,3,0,0.0,-45.83,0,-45.83,0.0,-1.9023,-0.6341,0.0,45.83,0.45829999999999993,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.1969,0.7462333333333334,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_quality,double_top,neckline_break_retest,7,1,0.14285714285714285,-107.63000000000001,30.94,-138.57,0.22328065237785957,-4.3729,-0.6246999999999999,0.22915968904792963,107.63000000000001,1.0763000000000003,-1.0,4,0.5714285714285714,1,0.14285714285714285,2,0.2857142857142857,0.49091428571428575,0.8626285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
q1_quick,one,onesym_quality,head_and_shoulders,neckline_break_retest,11,4,0.36363636363636365,8.37,76.22,-67.85000000000001,1.1233603537214443,0.31030000000000024,0.02820909090909093,1.1063290271733544,36.67,0.3667,0.22825197709299153,1,0.09090909090909091,2,0.18181818181818182,8,0.7272727272727273,0.6385909090909091,0.391509090909091,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0
q1_quick,one,onesym_quality,inverse_head_and_shoulders,neckline_break_retest,10,2,0.2,-47.96,30.770000000000003,-78.73,0.39082941699479234,-1.9334,-0.19334,0.40925201662185284,77.81,0.7781,-0.6163732168101786,0,0.0,1,0.1,9,0.9,0.49659,0.52992,0.4,0.3,0.2,0.0,0.0
