period_id,scenario_key,variant,m15_wave2_expansion_mode,m15_wave2_type,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,ldn,ldn_base,off,shallow_pullback,4,2,0.5,30.389999999999997,64.06,-33.67,1.9025839025839026,1.2288999999999999,0.30722499999999997,1.8851195620858543,33.67,0.3367,0.9025839025839024,1,0.25,2,0.5,1,0.25,0.696625,0.66665,0.5,0.5,0.5,0.25,0.0
full2025_validation,ldn,ldn_base,off,structure_pullback,6,3,0.5,34.8,86.37,-51.57,1.6748109365910413,1.3689,0.22815,1.622453619497999,51.57000000000001,0.5157,0.6748109365910412,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.8593333333333333,0.6408333333333334,0.8333333333333334,0.5,0.5,0.16666666666666666,0.0
full2025_validation,ldn,ldn_base,off,unknown,6,1,0.16666666666666666,-37.24,29.52,-66.76,0.44218094667465546,-1.4551000000000003,-0.2425166666666667,0.4728089561972392,49.66,0.4966,-0.7498993153443416,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.37831666666666663,0.64755,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,ny,ny_base,off,deep_pullback,2,0,0.0,-26.93,0,-26.93,0.0,-1.1010000000000002,-0.5505000000000001,0.0,26.93,0.2693,-1.0,1,0.5,0,0.0,1,0.5,0.5313,0.67725,0.5,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,off,fib_pullback,5,2,0.4,21.82,42.62,-20.799999999999997,2.0490384615384616,0.917,0.1834,2.0225245316681533,20.799999999999997,0.208,1.0490384615384616,0,0.0,1,0.2,4,0.8,0.7193400000000001,0.29008,0.6,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,off,shallow_pullback,6,3,0.5,38.7,59.629999999999995,-20.93,2.8490205446727184,1.8293000000000001,0.30488333333333334,3.1062751871042025,11.069999999999999,0.11069999999999999,3.495934959349594,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7515333333333333,0.3548833333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ny,ny_base,off,structure_pullback,10,2,0.2,-19.63999999999999,64.99000000000001,-84.63,0.7679309937374454,-1.0509000000000004,-0.10509000000000004,0.7133856979217804,52.28999999999999,0.5228999999999999,-0.37559762860967666,1,0.1,2,0.2,7,0.7,0.4237,0.49801,0.2,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,off,unknown,4,0,0.0,-41.91,0,-41.91,0.0,-1.7714999999999999,-0.44287499999999996,0.0,41.91,0.4190999999999999,-1.0,0,0.0,0,0.0,4,1.0,0.2535,0.608025,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,off,deep_pullback,6,0,0.0,-69.09,0,-69.09,0.0,-2.864,-0.47733333333333333,0.0,69.09,0.6909000000000001,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.43106666666666665,0.5733,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,off,fib_pullback,15,7,0.4666666666666667,101.87,185.31,-83.44,2.220877277085331,4.2626,0.28417333333333333,2.218791101961457,42.89,0.4289,2.3751457216134297,0,0.0,5,0.3333333333333333,10,0.6666666666666666,0.7376533333333335,0.37370000000000003,0.5333333333333333,0.4,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,one,one_base,off,ma_pullback,1,0,0.0,-13.34,0,-13.34,0.0,-0.5549,-0.5549,0.0,13.34,0.1334,-1.0,0,0.0,0,0.0,1,1.0,0.0467,0.5813,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,off,shallow_pullback,18,6,0.3333333333333333,-8.129999999999995,154.70999999999998,-162.83999999999997,0.9500736919675755,-0.0668999999999999,-0.0037166666666666615,0.9900271309740316,75.57999999999998,0.7557999999999999,-0.10756813971950248,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.6342722222222223,0.5750333333333333,0.5,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.0
