period_id,scenario_key,variant,m15_wave2_fib_zone,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,tky,tky_base,preferred_382_618,2,1,0.5,24.39,31.4,-7.01,4.479315263908702,1.0147000000000002,0.5073500000000001,4.561600561600562,7.01,0.0701,3.479315263908702,0,0.0,1,0.5,1,0.5,0.8946000000000001,0.25905,0.5,0.5,0.5,0.0,0.0
full2025_validation,tky,tky_base,shallow_236_382,3,1,0.3333333333333333,4.899999999999999,32.36,-27.46,1.1784413692643845,0.1612,0.053733333333333334,1.1383690987124464,20.71,0.2071,0.23660067600193135,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.9354999999999999,0.5737,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
q1_quick,all,base,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,all,expanded,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded,no_fib,46,14,0.30434782608695654,-197.54000000000005,259.09000000000003,-456.63,0.5673959223003308,-8.362499999999999,-0.18179347826086953,0.5726790532254108,237.69000000000005,2.3769000000000005,-0.8310825024191173,8,0.17391304347826086,8,0.17391304347826086,30,0.6521739130434783,0.6238478260869564,0.5758021739130437,0.5434782608695652,0.32608695652173914,0.2391304347826087,0.15217391304347827,0.0
q1_quick,all,expanded,preferred_382_618,15,5,0.3333333333333333,-1.0500000000000007,101.99000000000001,-103.03999999999999,0.9898097826086958,-0.10479999999999978,-0.006986666666666652,0.9765710581028819,63.35,0.6335000000000001,-0.016574585635359126,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.6013333333333333,0.5095866666666666,0.6,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.0
q1_quick,all,expanded,shallow_236_382,28,5,0.17857142857142858,-242.21000000000004,94.23,-336.44,0.2800796575912496,-10.1092,-0.3610428571428571,0.2875225529995489,242.21000000000004,2.4221000000000004,-1.0,6,0.21428571428571427,3,0.10714285714285714,19,0.6785714285714286,0.4763,0.6778357142857144,0.35714285714285715,0.25,0.17857142857142858,0.14285714285714285,0.0
q1_quick,all,expanded,too_deep,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,deep_618_786,2,0,0.0,-47.18,0,-47.18,0.0,-2.0,-1.0,0.0,47.18,0.4718,-1.0,2,1.0,0,0.0,0,0.0,0.56715,1.0,0.5,0.0,0.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,no_fib,46,16,0.34782608695652173,-265.4800000000001,347.09,-612.5699999999998,0.5666127952723772,-11.5038,-0.2500826086956522,0.5667200241050075,286.4200000000001,2.8642000000000007,-0.9268905802667412,23,0.5,10,0.21739130434782608,13,0.2826086956521739,0.6881847826086955,0.7480260869565217,0.5869565217391305,0.391304347826087,0.30434782608695654,0.1956521739130435,0.0
q1_quick,all,expanded_fixed_exit,preferred_382_618,15,8,0.5333333333333333,-7.189999999999998,144.91,-152.1,0.9527284681130835,-0.4478,-0.029853333333333332,0.9332677634716261,81.5,0.815,-0.0882208588957055,6,0.4,2,0.13333333333333333,7,0.4666666666666667,0.7043,0.7083333333333333,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.0
q1_quick,all,expanded_fixed_exit,shallow_236_382,28,8,0.2857142857142857,-300.20000000000005,169.77,-469.97,0.36123582356320616,-12.541200000000002,-0.4479000000000001,0.36957669164995255,300.20000000000005,3.0020000000000007,-1.0,19,0.6785714285714286,4,0.14285714285714285,5,0.17857142857142858,0.5991892857142858,0.8828964285714287,0.5357142857142857,0.2857142857142857,0.25,0.17857142857142858,0.0
q1_quick,all,expanded_fixed_exit,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded_short_hold,deep_618_786,2,0,0.0,-16.18,0,-16.18,0.0,-0.6680999999999999,-0.33404999999999996,0.0,16.18,0.1618,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,expanded_short_hold,no_fib,46,19,0.41304347826086957,-172.72000000000008,246.56,-419.28000000000003,0.5880557145582904,-7.313300000000001,-0.15898478260869567,0.5927984008819647,222.37000000000003,2.2237000000000005,-0.7767234788865407,8,0.17391304347826086,4,0.08695652173913043,34,0.7391304347826086,0.5385717391304348,0.5599521739130437,0.45652173913043476,0.2608695652173913,0.15217391304347827,0.08695652173913043,0.0
q1_quick,all,expanded_short_hold,preferred_382_618,15,7,0.4666666666666667,16.490000000000006,106.42999999999999,-89.94000000000001,1.1833444518567933,0.718200000000001,0.04788000000000006,1.1832049385235448,52.69999999999999,0.5269999999999999,0.3129032258064518,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.5221133333333333,0.48937333333333327,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0
q1_quick,all,expanded_short_hold,shallow_236_382,28,7,0.25,-206.78000000000006,108.87,-315.65,0.34490733407254875,-8.555300000000003,-0.30554642857142866,0.3486093239631792,206.78000000000006,2.0678000000000005,-1.0,6,0.21428571428571427,2,0.07142857142857142,20,0.7142857142857143,0.43964999999999993,0.6536107142857144,0.32142857142857145,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.0
q1_quick,all,expanded_short_hold,too_deep,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,fibstruct,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,fibstruct,no_fib,44,13,0.29545454545454547,-190.41000000000005,257.16,-447.57,0.5745693411086534,-8.0598,-0.18317727272727272,0.5799124361513605,228.63000000000005,2.2863000000000007,-0.8328303372260859,8,0.18181818181818182,8,0.18181818181818182,28,0.6363636363636364,0.616765909090909,0.5860795454545457,0.5454545454545454,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.0
q1_quick,all,fibstruct,preferred_382_618,16,5,0.3125,-27.659999999999997,101.99000000000001,-129.65,0.7866563825684536,-1.2,-0.075,0.7844943699154143,89.96,0.8995999999999998,-0.3074699866607381,1,0.0625,2,0.125,13,0.8125,0.59909375,0.5461875,0.625,0.3125,0.125,0.125,0.0
q1_quick,all,fibstruct,shallow_236_382,29,5,0.1724137931034483,-252.20000000000005,94.23,-346.42999999999995,0.27200300204947614,-10.575899999999999,-0.3646862068965517,0.2783664835727201,252.20000000000005,2.5220000000000002,-1.0,6,0.20689655172413793,3,0.10344827586206896,20,0.6896551724137931,0.4704137931034483,0.6720862068965519,0.3448275862068966,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.0
q1_quick,all,fibstruct,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,light,deep_618_786,1,0,0.0,-24.22,0,-24.22,0.0,-1.0,-1.0,0.0,24.22,0.24219999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2287,1.0,0.0,0.0,0.0,0.0,0.0
q1_quick,all,light,preferred_382_618,13,4,0.3076923076923077,-3.9399999999999995,109.02000000000001,-112.96000000000001,0.9651203966005666,-0.25760000000000033,-0.01981538461538464,0.9444372546482033,68.39,0.6839000000000001,-0.05761076180728176,1,0.07692307692307693,3,0.23076923076923078,9,0.6923076923076923,0.7510076923076923,0.5652923076923078,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0
q1_quick,all,light,shallow_236_382,4,2,0.5,52.72999999999999,64.94999999999999,-12.22,5.315057283142388,2.1075,0.526875,5.24984875983061,12.219999999999999,0.12219999999999998,4.315057283142389,0,0.0,2,0.5,2,0.5,0.9004499999999999,0.35719999999999996,0.75,0.75,0.5,0.5,0.0
q1_quick,all,lowqual,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,lowqual,no_fib,65,17,0.26153846153846155,-293.48999999999995,307.46000000000004,-600.9499999999999,0.511623263166653,-12.375000000000004,-0.19038461538461543,0.518593007830887,343.49,3.4349,-0.8544353547410404,9,0.13846153846153847,9,0.13846153846153847,47,0.7230769230769231,0.6361738461538462,0.5473061538461541,0.5692307692307692,0.3384615384615385,0.26153846153846155,0.12307692307692308,0.0
q1_quick,all,lowqual,preferred_382_618,14,5,0.35714285714285715,14.920000000000002,99.75000000000001,-84.83,1.175881174112932,0.6860000000000003,0.04900000000000002,1.1862966080981998,46.43,0.46429999999999993,0.32134395864742626,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6079642857142857,0.48950000000000005,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0
q1_quick,all,lowqual,shallow_236_382,25,4,0.16,-243.89000000000001,64.84,-308.72999999999996,0.21002170181064364,-10.3543,-0.414172,0.21153348258479152,243.89000000000001,2.4389000000000003,-1.0,6,0.24,2,0.08,17,0.68,0.38780799999999993,0.6927200000000002,0.28,0.16,0.12,0.08,0.0
q1_quick,all,lowqual,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,medlowqual,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,medlowqual,no_fib,65,17,0.26153846153846155,-293.48999999999995,307.46000000000004,-600.9499999999999,0.511623263166653,-12.375000000000004,-0.19038461538461543,0.518593007830887,343.49,3.4349,-0.8544353547410404,9,0.13846153846153847,9,0.13846153846153847,47,0.7230769230769231,0.6361738461538462,0.5473061538461541,0.5692307692307692,0.3384615384615385,0.26153846153846155,0.12307692307692308,0.0
q1_quick,all,medlowqual,preferred_382_618,14,5,0.35714285714285715,14.920000000000002,99.75000000000001,-84.83,1.175881174112932,0.6860000000000003,0.04900000000000002,1.1862966080981998,46.43,0.46429999999999993,0.32134395864742626,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6079642857142857,0.48950000000000005,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0
q1_quick,all,medlowqual,shallow_236_382,25,4,0.16,-243.89000000000001,64.84,-308.72999999999996,0.21002170181064364,-10.3543,-0.414172,0.21153348258479152,243.89000000000001,2.4389000000000003,-1.0,6,0.24,2,0.08,17,0.68,0.38780799999999993,0.6927200000000002,0.28,0.16,0.12,0.08,0.0
q1_quick,all,medlowqual,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_expdiag,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_expdiag,no_fib,69,18,0.2608695652173913,-318.23,308.75000000000006,-626.98,0.4924399502376472,-13.470300000000002,-0.1952217391304348,0.4984529461044401,369.5200000000001,3.695200000000001,-0.861198311322797,9,0.13043478260869565,9,0.13043478260869565,51,0.7391304347826086,0.618421739130435,0.5351101449275364,0.5507246376811594,0.3188405797101449,0.2463768115942029,0.11594202898550725,0.0
q1_quick,all,nosess_expdiag,preferred_382_618,14,5,0.35714285714285715,14.920000000000002,99.75000000000001,-84.83,1.175881174112932,0.6860000000000003,0.04900000000000002,1.1862966080981998,46.43,0.46429999999999993,0.32134395864742626,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6079642857142857,0.48950000000000005,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0
q1_quick,all,nosess_expdiag,shallow_236_382,25,4,0.16,-243.89000000000001,64.84,-308.72999999999996,0.21002170181064364,-10.3543,-0.414172,0.21153348258479152,243.89000000000001,2.4389000000000003,-1.0,6,0.24,2,0.08,17,0.68,0.38780799999999993,0.6927200000000002,0.28,0.16,0.12,0.08,0.0
q1_quick,all,nosess_expdiag,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,all,notopp,deep_618_786,1,0,0.0,-10.47,0,-10.47,0.0,-0.4412,-0.4412,0.0,10.47,0.1047,-1.0,0,0.0,0,0.0,1,1.0,0.3456,0.4412,0.0,0.0,0.0,0.0,0.0
q1_quick,all,notopp,no_fib,33,8,0.24242424242424243,-195.41000000000005,159.12999999999997,-354.54,0.44883511028374784,-8.336,-0.2526060606060606,0.45208000578418434,234.73000000000005,2.3473000000000006,-0.8324883909172242,7,0.21212121212121213,5,0.15151515151515152,21,0.6363636363636364,0.6037606060606059,0.5996757575757575,0.5151515151515151,0.3333333333333333,0.21212121212121213,0.09090909090909091,0.0
q1_quick,all,notopp,preferred_382_618,11,4,0.36363636363636365,-31.20000000000001,68.61,-99.81000000000002,0.6874060715359182,-1.2044999999999997,-0.10949999999999997,0.7174060953006592,65.69,0.6569,-0.47495813670269466,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.6815454545454546,0.5694636363636363,0.8181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0
q1_quick,all,notopp,shallow_236_382,30,4,0.13333333333333333,-258.29,62.480000000000004,-320.77000000000004,0.19478130747887892,-10.934500000000002,-0.3644833333333334,0.20251327381994277,260.11,2.6011,-0.9930029602860329,5,0.16666666666666666,2,0.06666666666666667,23,0.7666666666666667,0.48372,0.5605166666666667,0.36666666666666664,0.26666666666666666,0.16666666666666666,0.1,0.0
q1_quick,all,wave1or2,deep_618_786,2,0,0.0,-15.790000000000001,0,-15.790000000000001,0.0,-0.6680999999999999,-0.33404999999999996,0.0,15.790000000000001,0.1579,-1.0,0,0.0,0,0.0,2,1.0,0.36125,0.361,0.0,0.0,0.0,0.0,0.0
q1_quick,all,wave1or2,no_fib,65,17,0.26153846153846155,-299.4199999999999,307.46000000000004,-606.88,0.5066240442921172,-12.669500000000003,-0.19491538461538466,0.5127190350917679,349.41999999999996,3.4941999999999993,-0.8569057294945909,9,0.13846153846153847,9,0.13846153846153847,47,0.7230769230769231,0.6325953846153847,0.5518969230769233,0.5692307692307692,0.3384615384615385,0.26153846153846155,0.12307692307692308,0.0
q1_quick,all,wave1or2,preferred_382_618,14,5,0.35714285714285715,14.920000000000002,99.75000000000001,-84.83,1.175881174112932,0.6860000000000003,0.04900000000000002,1.1862966080981998,46.43,0.46429999999999993,0.32134395864742626,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6079642857142857,0.48950000000000005,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0
q1_quick,all,wave1or2,shallow_236_382,25,4,0.16,-243.89000000000001,64.84,-308.72999999999996,0.21002170181064364,-10.3543,-0.414172,0.21153348258479152,243.89000000000001,2.4389000000000003,-1.0,6,0.24,2,0.08,17,0.68,0.38780799999999993,0.6927200000000002,0.28,0.16,0.12,0.08,0.0
q1_quick,all,wave1or2,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_expanded,deep_618_786,1,0,0.0,-5.32,0,-5.32,0.0,-0.2269,-0.2269,0.0,5.32,0.053200000000000004,-1.0,0,0.0,0,0.0,1,1.0,0.3769,0.2808,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_expanded,no_fib,12,4,0.3333333333333333,-34.31999999999999,94.87,-129.19,0.7343447635265888,-1.4616,-0.1218,0.7306799336650082,103.17999999999999,1.0317999999999998,-0.33262260127931764,3,0.25,3,0.25,6,0.5,0.6607999999999999,0.6270166666666667,0.5833333333333334,0.4166666666666667,0.25,0.16666666666666666,0.0
q1_quick,one,onesym_expanded,preferred_382_618,6,3,0.5,36.63000000000001,73.22,-36.59,2.001093194861984,1.5634000000000006,0.2605666666666668,1.997511644228929,30.22,0.30219999999999997,1.2121111846459303,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.6788,0.5179166666666667,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
q1_quick,one,onesym_expanded,shallow_236_382,7,1,0.14285714285714285,-75.57999999999998,1.92,-77.49999999999999,0.0247741935483871,-3.102,-0.4431428571428571,0.026365348399246702,75.57999999999998,0.7557999999999999,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.3077571428571429,0.6046142857142858,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
q1_quick,one,onesym_expanded,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_quality,deep_618_786,1,0,0.0,-5.32,0,-5.32,0.0,-0.2269,-0.2269,0.0,5.32,0.053200000000000004,-1.0,0,0.0,0,0.0,1,1.0,0.3769,0.2808,0.0,0.0,0.0,0.0,0.0
q1_quick,one,onesym_quality,no_fib,17,4,0.23529411764705882,-93.70000000000002,93.0,-186.70000000000002,0.49812533476164966,-3.8095000000000008,-0.2240882352941177,0.5100258524225392,151.51,1.5151,-0.618441026994918,3,0.17647058823529413,3,0.17647058823529413,11,0.6470588235294118,0.6058,0.5806999999999999,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.0
q1_quick,one,onesym_quality,preferred_382_618,5,2,0.4,6.420000000000002,43.01,-36.59,1.1754577753484556,0.2513000000000002,0.05026000000000004,1.1603394372487719,30.22,0.30219999999999997,0.21244209133024494,0,0.0,1,0.2,4,0.8,0.55214,0.49734,0.4,0.2,0.2,0.2,0.0
q1_quick,one,onesym_quality,shallow_236_382,7,1,0.14285714285714285,-75.57999999999998,1.92,-77.49999999999999,0.0247741935483871,-3.102,-0.4431428571428571,0.026365348399246702,75.57999999999998,0.7557999999999999,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.3077571428571429,0.6046142857142858,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
q1_quick,one,onesym_quality,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
