event_id,market_cluster_id,response_episode_id,barrier_local_sigma,result,continuation_hit_msc,reversal_hit_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741334672500_5800,2551,618,2.0,CONTINUATION_FIRST,1741334694862.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741334672250_5799,2551,618,0.5,REVERSAL_FIRST,,1741334672867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741334672250_5799,2551,618,1.0,REVERSAL_FIRST,,1741334672867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741334672250_5799,2551,618,2.0,REVERSAL_FIRST,,1741334679802.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026000_5801,2552,619,0.5,CONTINUATION_FIRST,1741335026684.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026000_5801,2552,619,1.0,CONTINUATION_FIRST,1741335027412.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026000_5801,2552,619,2.0,CONTINUATION_FIRST,1741335035356.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026250_5802,2552,619,0.5,REVERSAL_FIRST,,1741335026945.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026250_5802,2552,619,1.0,CONTINUATION_FIRST,1741335035143.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335026250_5802,2552,619,2.0,CONTINUATION_FIRST,1741335036211.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741335575000_5803,2553,620,0.5,REVERSAL_FIRST,,1741335575987.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741335575000_5803,2553,620,1.0,CONTINUATION_FIRST,1741335576655.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741335575000_5803,2553,620,2.0,CONTINUATION_FIRST,1741335576655.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335976750_5804,2554,621,0.5,CONTINUATION_FIRST,1741335982477.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335976750_5804,2554,621,1.0,CONTINUATION_FIRST,1741335985195.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741335976750_5804,2554,621,2.0,CONTINUATION_FIRST,1741336004987.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336201250_5805,2555,622,0.5,REVERSAL_FIRST,,1741336201624.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336201250_5805,2555,622,1.0,REVERSAL_FIRST,,1741336201624.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336201250_5805,2555,622,2.0,REVERSAL_FIRST,,1741336201624.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741336201500_5806,2555,622,0.5,REVERSAL_FIRST,,1741336202119.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741336201500_5806,2555,622,1.0,REVERSAL_FIRST,,1741336202119.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741336201500_5806,2555,622,2.0,REVERSAL_FIRST,,1741336202560.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741336357250_5807,2556,623,0.5,CONTINUATION_FIRST,1741336361261.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741336357250_5807,2556,623,1.0,CONTINUATION_FIRST,1741336366433.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741336357250_5807,2556,623,2.0,CONTINUATION_FIRST,1741336370611.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336395750_5808,2557,623,0.5,CONTINUATION_FIRST,1741336396357.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336395750_5808,2557,623,1.0,CONTINUATION_FIRST,1741336396357.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336395750_5808,2557,623,2.0,CONTINUATION_FIRST,1741336396357.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336516250_5809,2558,624,0.5,CONTINUATION_FIRST,1741336520198.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336516250_5809,2558,624,1.0,CONTINUATION_FIRST,1741336520935.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336516250_5809,2558,624,2.0,CONTINUATION_FIRST,1741336520935.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336606750_5810,2559,624,0.5,CONTINUATION_FIRST,1741336608551.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336606750_5810,2559,624,1.0,REVERSAL_FIRST,,1741336611111.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741336606750_5810,2559,624,2.0,CONTINUATION_FIRST,1741336612217.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337090750_5811,2560,625,0.5,REVERSAL_FIRST,,1741337093285.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337090750_5811,2560,625,1.0,CONTINUATION_FIRST,1741337095103.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337090750_5811,2560,625,2.0,CONTINUATION_FIRST,1741337095562.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337186750_5812,2561,625,0.5,CONTINUATION_FIRST,1741337190901.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337186750_5812,2561,625,1.0,CONTINUATION_FIRST,1741337190901.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337186750_5812,2561,625,2.0,CONTINUATION_FIRST,1741337190901.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337187000_5813,2561,625,0.5,CONTINUATION_FIRST,1741337191141.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337187000_5813,2561,625,1.0,CONTINUATION_FIRST,1741337191141.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741337187000_5813,2561,625,2.0,REVERSAL_FIRST,,1741337192446.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337464750_5814,2562,626,0.5,REVERSAL_FIRST,,1741337473583.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337464750_5814,2562,626,1.0,REVERSAL_FIRST,,1741337473583.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337464750_5814,2562,626,2.0,REVERSAL_FIRST,,1741337473583.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741337531000_5815,2563,626,0.5,REVERSAL_FIRST,,1741337541321.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741337531000_5815,2563,626,1.0,REVERSAL_FIRST,,1741337553387.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741337531000_5815,2563,626,2.0,REVERSAL_FIRST,,1741337582069.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337531250_5816,2563,626,0.5,REVERSAL_FIRST,,1741337532874.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337531250_5816,2563,626,1.0,REVERSAL_FIRST,,1741337536489.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337531250_5816,2563,626,2.0,REVERSAL_FIRST,,1741337542480.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337582750_5817,2564,626,0.5,REVERSAL_FIRST,,1741337592899.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337582750_5817,2564,626,1.0,REVERSAL_FIRST,,1741337592899.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337582750_5817,2564,626,2.0,REVERSAL_FIRST,,1741337598387.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741337583000_5818,2564,626,0.5,REVERSAL_FIRST,,1741337592899.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741337583000_5818,2564,626,1.0,REVERSAL_FIRST,,1741337598178.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741337583000_5818,2564,626,2.0,REVERSAL_FIRST,,1741337600308.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337793000_5819,2565,627,0.5,REVERSAL_FIRST,,1741337795228.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337793000_5819,2565,627,1.0,REVERSAL_FIRST,,1741337797167.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741337793000_5819,2565,627,2.0,CONTINUATION_FIRST,1741337847633.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741337793250_5820,2565,627,0.5,REVERSAL_FIRST,,1741337795228.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741337793250_5820,2565,627,1.0,CONTINUATION_FIRST,1741337847633.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741337793250_5820,2565,627,2.0,TIMEOUT,,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337903500_5821,2566,627,0.5,CONTINUATION_FIRST,1741337907345.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337903500_5821,2566,627,1.0,CONTINUATION_FIRST,1741337907345.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741337903500_5821,2566,627,2.0,CONTINUATION_FIRST,1741337907345.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338001500_5822,2567,627,0.5,REVERSAL_FIRST,,1741338002007.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338001500_5822,2567,627,1.0,CONTINUATION_FIRST,1741338003375.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338001500_5822,2567,627,2.0,CONTINUATION_FIRST,1741338003375.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338001750_5823,2567,627,0.5,CONTINUATION_FIRST,1741338002617.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338001750_5823,2567,627,1.0,CONTINUATION_FIRST,1741338003375.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338001750_5823,2567,627,2.0,REVERSAL_FIRST,,1741338008653.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338013250_5824,2568,627,0.5,REVERSAL_FIRST,,1741338013867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338013250_5824,2568,627,1.0,REVERSAL_FIRST,,1741338013867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338013250_5824,2568,627,2.0,REVERSAL_FIRST,,1741338013867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741338013500_5825,2568,627,0.5,REVERSAL_FIRST,,1741338013867.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741338013500_5825,2568,627,1.0,REVERSAL_FIRST,,1741338014085.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741338013500_5825,2568,627,2.0,REVERSAL_FIRST,,1741338014328.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338187750_5826,2569,628,0.5,REVERSAL_FIRST,,1741338189905.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338187750_5826,2569,628,1.0,REVERSAL_FIRST,,1741338189905.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338187750_5826,2569,628,2.0,REVERSAL_FIRST,,1741338197354.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338247250_5827,2570,628,0.5,CONTINUATION_FIRST,1741338248597.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338247250_5827,2570,628,1.0,CONTINUATION_FIRST,1741338248831.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338247250_5827,2570,628,2.0,CONTINUATION_FIRST,1741338257018.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338330250_5828,2571,628,0.5,REVERSAL_FIRST,,1741338330913.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338330250_5828,2571,628,1.0,REVERSAL_FIRST,,1741338330913.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338330250_5828,2571,628,2.0,CONTINUATION_FIRST,1741338338182.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338330500_5829,2571,628,0.5,REVERSAL_FIRST,,1741338330913.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338330500_5829,2571,628,1.0,REVERSAL_FIRST,,1741338332570.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338330500_5829,2571,628,2.0,CONTINUATION_FIRST,1741338338182.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338338750_5830,2572,628,0.5,REVERSAL_FIRST,,1741338339648.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338338750_5830,2572,628,1.0,REVERSAL_FIRST,,1741338340079.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338338750_5830,2572,628,2.0,REVERSAL_FIRST,,1741338340079.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338409000_5831,2573,628,0.5,CONTINUATION_FIRST,1741338410002.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338409000_5831,2573,628,1.0,REVERSAL_FIRST,,1741338414978.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338409000_5831,2573,628,2.0,REVERSAL_FIRST,,1741338420857.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741338444000_5832,2574,628,0.5,REVERSAL_FIRST,,1741338445619.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741338444000_5832,2574,628,1.0,CONTINUATION_FIRST,1741338450233.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741338444000_5832,2574,628,2.0,CONTINUATION_FIRST,1741338452186.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338500000_5833,2575,628,0.5,CONTINUATION_FIRST,1741338500534.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338500000_5833,2575,628,1.0,REVERSAL_FIRST,,1741338503763.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338500000_5833,2575,628,2.0,REVERSAL_FIRST,,1741338503979.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338653750_5834,2576,629,0.5,REVERSAL_FIRST,,1741338654275.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338653750_5834,2576,629,1.0,REVERSAL_FIRST,,1741338654275.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741338653750_5834,2576,629,2.0,REVERSAL_FIRST,,1741338659777.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338654000_5835,2576,629,0.5,CONTINUATION_FIRST,1741338654514.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338654000_5835,2576,629,1.0,REVERSAL_FIRST,,1741338659777.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741338654000_5835,2576,629,2.0,REVERSAL_FIRST,,1741338660348.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338677000_5836,2577,629,0.5,CONTINUATION_FIRST,1741338680558.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338677000_5836,2577,629,1.0,CONTINUATION_FIRST,1741338683266.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338677000_5836,2577,629,2.0,CONTINUATION_FIRST,1741338683266.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338677250_5837,2577,629,0.5,CONTINUATION_FIRST,1741338683266.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338677250_5837,2577,629,1.0,CONTINUATION_FIRST,1741338683266.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741338677250_5837,2577,629,2.0,CONTINUATION_FIRST,1741338686342.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338726000_5838,2578,629,0.5,CONTINUATION_FIRST,1741338728240.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338726000_5838,2578,629,1.0,CONTINUATION_FIRST,1741338729038.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338726000_5838,2578,629,2.0,REVERSAL_FIRST,,1741338736996.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338793250_5839,2579,629,0.5,REVERSAL_FIRST,,1741338796449.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338793250_5839,2579,629,1.0,REVERSAL_FIRST,,1741338797664.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741338793250_5839,2579,629,2.0,CONTINUATION_FIRST,1741338803535.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741338826500_5840,2580,629,0.5,REVERSAL_FIRST,,1741338827434.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741338826500_5840,2580,629,1.0,REVERSAL_FIRST,,1741338827434.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741338826500_5840,2580,629,2.0,REVERSAL_FIRST,,1741338830627.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848250_5841,2581,629,0.5,REVERSAL_FIRST,,1741338849320.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848250_5841,2581,629,1.0,REVERSAL_FIRST,,1741338849320.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848250_5841,2581,629,2.0,REVERSAL_FIRST,,1741338856603.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741338849000_5844,2581,629,0.5,CONTINUATION_FIRST,1741338854408.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741338849000_5844,2581,629,1.0,REVERSAL_FIRST,,1741338865116.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741338849000_5844,2581,629,2.0,TIMEOUT,,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741338848750_5843,2581,629,0.5,CONTINUATION_FIRST,1741338854408.0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741338848750_5843,2581,629,1.0,REVERSAL_FIRST,,1741338856850.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741338848750_5843,2581,629,2.0,TIMEOUT,,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848500_5842,2581,629,0.5,REVERSAL_FIRST,,1741338849320.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848500_5842,2581,629,1.0,REVERSAL_FIRST,,1741338849320.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741338848500_5842,2581,629,2.0,REVERSAL_FIRST,,1741338856603.0,DISCOVERY
