event_id,market_cluster_id,response_episode_id,symbol,direction,partition,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,initial_shock_size,local_sigma_response,reference_mid,validation_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741678194500_8911,3837,991,AUDUSD,LONG,DISCOVERY,0.000225,6e-05,109819,3763,1741678195497.0,0.0,2.2162534e-05,0.627695,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741678309500_8912,3838,991,USDJPY,LONG,DISCOVERY,0.0105,0.01,114911,110799,1741678310038.0,0.0,1.5925144e-05,147.091,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741678309750_8913,3838,991,USDJPY,LONG,DISCOVERY,0.01,0.0105,114661,110549,1741678310038.0,0.0005,2.9940171e-05,147.0915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741678744500_8914,3839,992,AUDUSD,SHORT,DISCOVERY,9.5e-05,5.5e-05,17902,101078,1741678801107.0,5e-06,2.216281e-05,0.62795,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741679036500_8915,3840,993,USDJPY,SHORT,DISCOVERY,0.0465,0.0025,65816,5911,1741679042411.0,0.002,1.5929763e-05,146.973,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741679422500_8916,3841,994,USDJPY,LONG,DISCOVERY,0.0025,0.024,9736,51471,1741679422882.0,0.0005,1.5934283e-05,146.981,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741680121250_8917,3842,995,GBPUSD,LONG,DISCOVERY,0.0,0.00018,0,105166,1741680121927.0,2e-05,1.781894e-05,1.28956,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741680382250_8918,3843,996,USDJPY,SHORT,DISCOVERY,0.01,0.045,34061,115709,1741680386298.0,0.0035,1.5930776e-05,146.956,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741680393750_8919,3844,996,USDCAD,LONG,DISCOVERY,0.000165,5e-05,100389,86183,1741680396623.0,5e-06,2.2061196e-05,1.443435,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741680394000_8920,3844,996,USDCAD,LONG,DISCOVERY,0.000165,5e-05,100139,85933,1741680396623.0,5e-06,4.3229818e-05,1.443435,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741680494500_8921,3845,996,AUDUSD,SHORT,DISCOVERY,0.000395,5.5e-05,75743,1288,,9.5e-05,2.2152014e-05,0.627155,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741680494500_8922,3845,996,USDCAD,LONG,DISCOVERY,0.00033,5.5e-05,95127,587,1741680495087.0,5.5e-05,2.206139e-05,1.443475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741680495500_8929,3845,996,AUDUSD,LONG,DISCOVERY,0.0,0.00045,0,74743,1741680500361.0,5.5e-05,4.2961052e-05,0.62721,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741680495250_8928,3845,996,AUDUSD,LONG,DISCOVERY,0.0,0.00045,0,74993,1741680500361.0,5.5e-05,2.2152014e-05,0.62721,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741680495000_8925,3845,996,AUDUSD,SHORT,DISCOVERY,0.000445,5e-06,75243,788,1741680495788.0,0.000125,4.2961052e-05,0.627205,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741680494750_8923,3845,996,AUDUSD,SHORT,DISCOVERY,0.000435,1.5e-05,75493,1038,1741680495013.0,0.000115,2.2152014e-05,0.627195,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741680495500_8927,3845,996,USDCAD,SHORT,DISCOVERY,5e-06,0.00038,1761,94127,1741680506048.0,5e-05,4.3231622e-05,1.443425,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741680494750_8924,3845,996,USDCAD,LONG,DISCOVERY,0.00038,5e-06,94877,337,1741680495087.0,0.000175,2.206139e-05,1.443425,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741680495250_8926,3845,996,USDCAD,SHORT,DISCOVERY,5e-06,0.00038,2011,94377,1741680506048.0,5e-05,2.206139e-05,1.443425,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741680617000_8930,3846,997,AUDUSD,SHORT,DISCOVERY,0.000275,4e-05,56173,3282,1741680618393.0,1.5e-05,2.218129e-05,0.62688,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741680652500_8931,3847,997,AUDUSD,SHORT,DISCOVERY,0.000145,2.5e-05,20673,66853,1741680653161.0,1.5e-05,2.2179897e-05,0.62675,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741680652750_8932,3847,997,USDCAD,LONG,DISCOVERY,0.00013,3.5e-05,15442,54363,1741680653385.0,1.5e-05,2.2046154e-05,1.443735,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741681104500_8933,3848,998,AUDUSD,SHORT,DISCOVERY,0.000285,1.5e-05,114092,7333,,4.5e-05,2.2150182e-05,0.626815,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741681104750_8934,3848,998,AUDUSD,SHORT,DISCOVERY,0.000285,1.5e-05,113842,7083,1741681111833.0,0.0,2.2150182e-05,0.626815,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741681105000_8935,3848,998,AUDUSD,SHORT,DISCOVERY,0.00023,7e-05,113592,6833,1741681111833.0,5.5e-05,4.2958784e-05,0.62676,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741681208250_8936,3849,998,AUDUSD,SHORT,DISCOVERY,0.00013,1.5e-05,118422,4220,1741681208771.0,0.0,2.2144587e-05,0.626545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741681638500_8937,3850,999,AUDUSD,LONG,DISCOVERY,6.5e-05,7e-05,100125,23341,1741681659579.0,4e-05,2.210427e-05,0.62691,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741681638750_8938,3850,999,AUDUSD,LONG,DISCOVERY,6.5e-05,7e-05,99875,23091,1741681659579.0,4e-05,4.2884614e-05,0.62691,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741681782000_8939,3851,1000,AUDUSD,LONG,DISCOVERY,0.00031,5e-06,121774,4202,,1e-05,2.2100029e-05,0.62694,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741681782250_8940,3851,1000,AUDUSD,LONG,DISCOVERY,0.0003,1.5e-05,121524,3952,,2e-05,4.2876773e-05,0.62695,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741682436000_8941,3852,1001,AUDUSD,SHORT,DISCOVERY,0.000245,4.5e-05,118857,13737,1741682448780.0,1e-05,2.212448e-05,0.626905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741682900750_8942,3853,1002,USDCAD,SHORT,DISCOVERY,0.000315,1e-05,114994,16301,,1.5e-05,2.2019786e-05,1.44446,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741683123500_8943,3854,1003,USDCAD,SHORT,DISCOVERY,0.0,0.000185,0,105818,1741683125472.0,1e-05,2.202193e-05,1.44407,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741683361000_8944,3855,1004,AUDUSD,LONG,DISCOVERY,3.5e-05,0.00011,18367,108263,1741683384423.0,3.5e-05,2.2142551e-05,0.62687,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741683495500_8945,3856,1005,AUDUSD,SHORT,DISCOVERY,0.000155,5e-05,20259,90338,1741683501456.0,1e-05,2.2140749e-05,0.626745,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741683495750_8946,3856,1005,AUDUSD,SHORT,DISCOVERY,0.00015,5.5e-05,20009,90088,1741683502390.0,5e-06,4.2958214e-05,0.62674,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741683516250_8948,3857,1005,AUDUSD,SHORT,DISCOVERY,0.0,0.000195,0,69588,1741683517773.0,0.0,2.2141318e-05,0.6266,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741683516000_8947,3857,1005,AUDUSD,SHORT,DISCOVERY,0.0,0.000195,0,69838,1741683540979.0,5.5e-05,2.2141318e-05,0.6266,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741683663000_8950,3858,1006,USDCHF,LONG,DISCOVERY,6.5e-05,0.00016,19392,75062,1741683664574.0,5e-06,1.6242395e-05,0.87999,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741683663000_8949,3858,1006,AUDUSD,SHORT,DISCOVERY,0.00015,8.5e-05,72167,1361,1741683663322.0,5e-06,2.214615e-05,0.626565,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741684086250_8951,3859,1007,USDJPY,LONG,DISCOVERY,0.0765,0.002,118366,3662,,0.003,1.5886236e-05,147.292,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741684180250_8952,3860,1007,USDJPY,LONG,DISCOVERY,0.049,0.0,71195,0,1741684181091.0,0.0015,1.5881485e-05,147.3265,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741684183500_8953,3861,1007,USDCHF,LONG,DISCOVERY,0.000245,0.0,77032,0,,3.5e-05,1.6243041e-05,0.880235,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741684366000_8954,3862,1008,USDCAD,SHORT,DISCOVERY,0.00024,5e-05,93499,33186,,6.5e-05,8.3801165e-05,1.44432,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684664500_8957,3863,1009,AUDUSD,LONG,DISCOVERY,0.000215,0.0,121730,0,,1e-05,2.2113285e-05,0.626545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741684664750_8958,3863,1009,AUDUSD,LONG,DISCOVERY,0.000215,0.0,121480,0,,1e-05,4.290464e-05,0.626545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684664500_8955,3863,1009,USDCAD,SHORT,DISCOVERY,0.000115,6.5e-05,51574,1657,1741684665675.0,3e-05,2.1995153e-05,1.444195,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741684664750_8956,3863,1009,USDCAD,SHORT,DISCOVERY,0.000135,4.5e-05,51324,1407,1741684665675.0,1e-05,4.314484e-05,1.444215,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741684828250_8961,3864,1010,USDJPY,LONG,DISCOVERY,0.071,0.0195,37843,2313,1741684828604.0,0.001,1.5889676e-05,147.333,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684828000_8959,3864,1010,AUDUSD,LONG,DISCOVERY,0.00057,6.5e-05,55354,3010,,9.5e-05,2.2117046e-05,0.626905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684828250_8962,3864,1010,AUDUSD,LONG,DISCOVERY,0.00056,7.5e-05,55104,2760,1741684829213.0,5e-06,2.2117013e-05,0.626915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741684828500_8964,3864,1010,AUDUSD,LONG,DISCOVERY,0.00055,8.5e-05,54854,2510,1741684829213.0,1.5e-05,4.2916347e-05,0.626925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684828250_8960,3864,1010,GBPUSD,LONG,DISCOVERY,0.00118,9e-05,62196,2760,,0.0001,1.7780173e-05,1.28871,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684828500_8963,3864,1010,GBPUSD,LONG,DISCOVERY,0.0011,0.00017,61946,2510,1741684829031.0,2e-05,1.7780673e-05,1.28879,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684832750_8965,3865,1010,EURUSD,LONG,DISCOVERY,0.001915,0.0001,57538,1367,1741684834117.0,9e-05,2.5311243e-05,1.08498,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684833000_8967,3865,1010,EURUSD,LONG,DISCOVERY,0.001925,9e-05,57288,1117,1741684833599.0,5e-05,2.5310429e-05,1.08497,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741684833250_8968,3865,1010,EURUSD,LONG,DISCOVERY,0.001985,3e-05,57038,867,1741684833867.0,0.00011,4.9754339e-05,1.08491,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741684833000_8966,3865,1010,USDCHF,SHORT,DISCOVERY,0.00038,5e-05,50956,109759,1741684833501.0,3e-05,1.6239906e-05,0.88012,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684838500_8969,3866,1010,EURUSD,LONG,DISCOVERY,0.001845,0.0,51788,0,,1e-05,2.5317419e-05,1.08505,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684839750_8972,3866,1010,EURUSD,LONG,DISCOVERY,0.001605,6e-05,50538,3440,,0.00021,2.5315044e-05,1.08529,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684839750_8971,3866,1010,GBPUSD,LONG,DISCOVERY,0.00093,0.0001,50696,859,,0.00011,1.7782334e-05,1.28896,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684840000_8974,3866,1010,GBPUSD,LONG,DISCOVERY,0.00099,4e-05,50446,609,1741684840370.0,5e-05,1.7782334e-05,1.2889,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684840250_8977,3866,1010,GBPUSD,LONG,DISCOVERY,0.00098,5e-05,50196,359,,0.00012,6.8408942e-05,1.28891,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684840000_8973,3866,1010,EURUSD,LONG,DISCOVERY,0.001605,6e-05,50288,3190,1741684840355.0,1e-05,2.531434e-05,1.08529,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741684840250_8976,3866,1010,EURUSD,LONG,DISCOVERY,0.001635,3e-05,50038,2940,1741684840900.0,4e-05,4.9761284e-05,1.08526,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684840500_8979,3866,1010,EURUSD,LONG,DISCOVERY,0.001615,5e-05,49788,2690,,0.0002,9.3188775e-05,1.08528,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684839750_8970,3866,1010,USDCAD,SHORT,DISCOVERY,0.000475,0.000145,21339,110277,1741684945299.0,0.000125,2.1999314e-05,1.44383,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684840000_8975,3866,1010,USDCAD,SHORT,DISCOVERY,0.000515,0.000105,21089,110027,1741684840446.0,9e-05,2.1998844e-05,1.44387,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741684840250_8978,3866,1010,USDCAD,SHORT,DISCOVERY,0.00054,8e-05,20839,109777,1741684840661.0,0.000115,4.3149306e-05,1.443895,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684843500_8980,3867,1010,EURUSD,SHORT,DISCOVERY,0.0,0.001545,0,46788,1741684844552.0,5e-05,2.5337844e-05,1.08535,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684843500_8981,3867,1010,AUDUSD,SHORT,DISCOVERY,0.0,0.00047,0,39854,1741684843899.0,2e-05,2.2121619e-05,0.627005,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684846000_8982,3868,1010,AUDUSD,LONG,DISCOVERY,0.0004,2e-05,37354,1918,,3e-05,2.2121017e-05,0.627075,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684846250_8983,3868,1010,AUDUSD,LONG,DISCOVERY,0.000405,1.5e-05,37104,1668,1741684846775.0,3.5e-05,2.2122027e-05,0.62707,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684853000_8984,3869,1010,USDCAD,SHORT,DISCOVERY,0.000195,0.000425,8089,97027,1741684870201.0,3e-05,2.1992519e-05,1.44355,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684855750_8985,3870,1010,EURUSD,LONG,DISCOVERY,0.00104,0.000315,34538,84553,1741684856044.0,0.000105,2.5340513e-05,1.085855,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684855750_8986,3870,1010,AUDUSD,LONG,DISCOVERY,0.000205,0.00021,27604,89211,1741684856334.0,4e-05,2.2124982e-05,0.62727,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741684856000_8987,3870,1010,AUDUSD,LONG,DISCOVERY,0.000205,0.00021,27354,88961,1741684856572.0,4e-05,4.2927183e-05,0.62727,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684858500_8988,3871,1010,EURUSD,LONG,DISCOVERY,0.000865,0.00049,31788,81803,1741684867383.0,4e-05,2.534853e-05,1.08603,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684858750_8989,3871,1010,AUDUSD,LONG,DISCOVERY,0.00011,0.000305,24604,86211,1741684859463.0,2e-05,2.2127728e-05,0.627365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741684859000_8990,3871,1010,AUDUSD,LONG,DISCOVERY,0.00011,0.000305,24354,85961,1741684859463.0,2e-05,4.2924447e-05,0.627365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684862500_8991,3872,1010,USDCAD,LONG,DISCOVERY,0.000515,1e-05,87527,688,,1.5e-05,2.198529e-05,1.44346,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741684862750_8992,3872,1010,USDCAD,LONG,DISCOVERY,0.00051,1.5e-05,87277,438,,2e-05,4.3110132e-05,1.443465,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684867000_8993,3873,1010,AUDUSD,SHORT,DISCOVERY,0.00033,8.5e-05,77961,16354,1741684867383.0,5e-05,2.213041e-05,0.62739,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741684881500_8994,3874,1010,EURUSD,LONG,DISCOVERY,0.00051,0.000845,8788,58803,1741684901288.0,6.5e-05,4.9772573e-05,1.086385,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684883750_8996,3875,1010,EURUSD,LONG,DISCOVERY,0.000145,0.00121,6538,56553,1741684894669.0,0.00031,2.5334955e-05,1.08675,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684884000_8999,3875,1010,EURUSD,LONG,DISCOVERY,0.00017,0.001185,6288,56303,1741684884384.0,6e-05,2.5334185e-05,1.086725,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741684884000_8998,3875,1010,USDCAD,SHORT,DISCOVERY,5e-06,0.00053,6317,100645,1741684884311.0,5e-06,2.1959483e-05,1.443475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741684884250_9001,3875,1010,USDCAD,SHORT,DISCOVERY,4.5e-05,0.00049,6067,100395,1741684884627.0,4.5e-05,4.3046827e-05,1.443515,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741684884250_9002,3875,1010,AUDUSD,LONG,DISCOVERY,2.5e-05,0.0004,1994,106811,1741684884550.0,2.5e-05,4.2911549e-05,0.62745,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684884000_8997,3875,1010,AUDUSD,LONG,DISCOVERY,2e-05,0.000405,2244,107061,1741684884331.0,2e-05,2.2125766e-05,0.627455,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741684883750_8995,3875,1010,AUDUSD,LONG,DISCOVERY,1e-05,0.000415,2494,107311,1741684891746.0,9.5e-05,2.2125722e-05,0.627465,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741684884250_9003,3875,1010,EURUSD,LONG,DISCOVERY,0.000255,0.0011,6038,56053,1741684884968.0,2.5e-05,4.9776011e-05,1.08664,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684884500_9004,3875,1010,EURUSD,LONG,DISCOVERY,0.00022,0.001135,5788,55803,1741684894669.0,0.000235,9.3102917e-05,1.086675,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684884750_9006,3875,1010,EURUSD,LONG,DISCOVERY,0.00024,0.001115,5538,55553,1741684885187.0,1e-05,9.3098106e-05,1.086655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741684884250_9000,3875,1010,USDCHF,SHORT,DISCOVERY,3e-05,0.0004,1648,58509,1741684884755.0,1e-05,1.6228755e-05,0.87977,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684886500_9007,3876,1010,EURUSD,LONG,DISCOVERY,9e-05,0.001265,3788,53803,1741684886873.0,2.5e-05,2.5375067e-05,1.086805,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741684884500_9005,3875,1010,USDCHF,SHORT,DISCOVERY,7.5e-05,0.000355,1398,58259,1741684885154.0,5.5e-05,3.182309e-05,0.879815,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684892750_9014,3878,1010,EURUSD,SHORT,DISCOVERY,0.00093,0.000105,47553,349,,0.000315,9.3268043e-05,1.08647,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741684892250_9008,3877,1010,EURUSD,SHORT,DISCOVERY,0.00101,2.5e-05,48053,849,,0.00015,2.5377146e-05,1.08655,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741684892500_9012,3878,1010,EURUSD,SHORT,DISCOVERY,0.001,3.5e-05,47803,599,,0.00016,4.9865625e-05,1.08654,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684892250_9011,3878,1010,GBPUSD,SHORT,DISCOVERY,0.00067,6e-05,121409,4174,1741684896424.0,6e-05,1.7763438e-05,1.28958,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741684892000_9010,3878,1010,GBPUSD,SHORT,DISCOVERY,0.00067,6e-05,121659,4424,,0.00016,1.7764022e-05,1.28958,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741684892750_9015,3878,1010,GBPUSD,SHORT,DISCOVERY,0.00067,6e-05,120909,3674,,0.00016,6.8201616e-05,1.28958,VALID
