partition,symbol,server_hour,horizon_ms,events,valid,mean_continuation,median_continuation,mean_absolute,mean_spread
INTERNAL_CONFIRMATION,AUDUSD,9,250,32,32,-1.2310804374999998e-06,7.9151495e-06,1.7104889312499998e-05,0.000215625
INTERNAL_CONFIRMATION,AUDUSD,9,500,32,32,-1.7257105625e-06,3.9573085e-06,1.66098514375e-05,0.00021625
INTERNAL_CONFIRMATION,AUDUSD,9,1000,32,32,9.981030000000003e-07,3.9573085e-06,1.73505781875e-05,0.0002159375
INTERNAL_CONFIRMATION,AUDUSD,9,2000,32,32,3.9799939375e-06,0.0,2.97287639375e-05,0.0002171875
INTERNAL_CONFIRMATION,AUDUSD,9,3000,32,32,2.00124090625e-06,0.0,3.022081053125e-05,0.0002165625
INTERNAL_CONFIRMATION,AUDUSD,9,5000,32,32,1.7508449687500003e-06,0.0,3.791294240625e-05,0.000218125
INTERNAL_CONFIRMATION,AUDUSD,9,10000,32,32,-1.53408381875e-05,-7.9494415e-06,4.90449060625e-05,0.0002178125
INTERNAL_CONFIRMATION,AUDUSD,9,15000,32,32,-4.652463249999999e-06,-1.5896419500000003e-05,7.55722273125e-05,0.000218125
INTERNAL_CONFIRMATION,AUDUSD,9,30000,32,32,-3.9276086875e-06,-3.1707432e-05,0.0001000722295,0.0002178125
INTERNAL_CONFIRMATION,AUDUSD,9,60000,32,32,-3.394690475e-05,-7.9540574e-05,0.0001300695999375,0.0002175
INTERNAL_CONFIRMATION,AUDUSD,9,120000,32,32,-7.452602465625001e-05,-3.1800549e-05,0.0001622233825937,0.0002175
INTERNAL_CONFIRMATION,AUDUSD,10,250,59,59,-6.861199491525426e-07,7.907295e-06,1.549007679661017e-05,0.000217627118644
INTERNAL_CONFIRMATION,AUDUSD,10,500,59,59,-3.1107279830508475e-06,-0.0,1.6302228559322033e-05,0.0002183050847457
INTERNAL_CONFIRMATION,AUDUSD,10,1000,59,59,-5.799583711864407e-06,-7.909109e-06,1.97968463220339e-05,0.0002183050847457
INTERNAL_CONFIRMATION,AUDUSD,10,2000,59,59,2.717779491525428e-07,0.0,2.1000698525423727e-05,0.0002184745762711
INTERNAL_CONFIRMATION,AUDUSD,10,3000,59,59,6.782548474576278e-07,-0.0,2.3288797084745763e-05,0.0002179661016949
INTERNAL_CONFIRMATION,AUDUSD,10,5000,59,59,-4.295545576271187e-06,0.0,3.0950631508474576e-05,0.0002177966101694
INTERNAL_CONFIRMATION,AUDUSD,10,10000,59,59,3.6789111186440673e-06,0.0,4.0806436237288136e-05,0.0002193220338983
INTERNAL_CONFIRMATION,AUDUSD,10,15000,59,59,3.692421627118644e-06,-7.94196e-06,4.914536372881356e-05,0.000217627118644
INTERNAL_CONFIRMATION,AUDUSD,10,30000,59,59,-2.896447372881356e-06,-7.952128e-06,7.135550859322034e-05,0.0002167796610169
INTERNAL_CONFIRMATION,AUDUSD,10,60000,59,59,-2.771374271186437e-06,1.5822034e-05,0.0001123970144067,0.0002166101694915
INTERNAL_CONFIRMATION,AUDUSD,10,120000,59,59,-1.925576869491525e-05,-2.3840839e-05,0.0001582292281525,0.0002162711864406
INTERNAL_CONFIRMATION,AUDUSD,11,250,39,39,2.871359615384615e-06,-7.952887e-06,2.1611748794871798e-05,0.000215641025641
INTERNAL_CONFIRMATION,AUDUSD,11,500,39,39,6.220465384615384e-07,-7.952887e-06,2.3038659051282053e-05,0.0002153846153846
INTERNAL_CONFIRMATION,AUDUSD,11,1000,39,39,3.0695714871794878e-06,0.0,2.4273191230769236e-05,0.0002153846153846
INTERNAL_CONFIRMATION,AUDUSD,11,2000,39,39,3.0656572307692302e-06,-0.0,2.671834923076923e-05,0.0002153846153846
INTERNAL_CONFIRMATION,AUDUSD,11,3000,39,39,3.283378230769231e-06,0.0,2.528796058974359e-05,0.000215641025641
INTERNAL_CONFIRMATION,AUDUSD,11,5000,39,39,7.560407153846154e-06,7.952508e-06,2.9572939153846157e-05,0.0002153846153846
INTERNAL_CONFIRMATION,AUDUSD,11,10000,39,39,7.400464846153846e-06,1.5906849e-05,4.242646125641026e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,11,15000,39,39,5.362080076923077e-06,1.5967044e-05,4.893521053846154e-05,0.000215641025641
INTERNAL_CONFIRMATION,AUDUSD,11,30000,39,39,1.554233064102564e-05,2.3730516e-05,6.688776115384615e-05,0.0002151282051282
INTERNAL_CONFIRMATION,AUDUSD,11,60000,39,39,6.073040256410285e-07,7.958647e-06,0.0001169356369487,0.0002151282051282
INTERNAL_CONFIRMATION,AUDUSD,11,120000,39,39,1.854917041025641e-05,-0.0,0.0001398090966666,0.0002141025641025
INTERNAL_CONFIRMATION,AUDUSD,12,250,5,5,3.00966504e-05,3.1786143e-05,3.00966504e-05,0.000214
INTERNAL_CONFIRMATION,AUDUSD,12,500,5,5,3.00966504e-05,3.1786143e-05,3.00966504e-05,0.000214
INTERNAL_CONFIRMATION,AUDUSD,12,1000,5,5,3.00966504e-05,3.1786143e-05,3.00966504e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,12,2000,5,5,3.9622123e-05,4.7448084e-05,3.9622123e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,12,3000,5,5,3.64588674e-05,3.1786143e-05,3.64588674e-05,0.000214
INTERNAL_CONFIRMATION,AUDUSD,12,5000,5,5,1.9082114000000003e-05,0.0,3.1734536400000004e-05,0.000212
INTERNAL_CONFIRMATION,AUDUSD,12,10000,5,5,-7.716058199999995e-06,-2.3777349e-05,0.000103008631,0.000218
INTERNAL_CONFIRMATION,AUDUSD,12,15000,5,5,-1.2402354800000004e-05,-3.1703258e-05,0.000133119402,0.000216
INTERNAL_CONFIRMATION,AUDUSD,12,30000,5,5,-7.688932200000003e-06,-7.92572e-06,0.0001093459518,0.000214
INTERNAL_CONFIRMATION,AUDUSD,12,60000,5,5,-4.5538794e-05,-3.9629229e-05,0.0001980258856,0.000214
INTERNAL_CONFIRMATION,AUDUSD,12,120000,5,5,-6.941425240000001e-05,-6.340752e-05,0.0001900836508,0.000212
INTERNAL_CONFIRMATION,AUDUSD,13,250,3,3,1.6020662333333333e-05,7.926851e-06,2.1289525666666668e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,13,500,3,3,1.6020662333333333e-05,7.926851e-06,2.1289525666666668e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,13,1000,3,3,1.0683144333333331e-05,7.926851e-06,1.5952007666666668e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,13,2000,3,3,8.040860666666665e-06,0.0,1.3309724e-05,0.0002133333333333
INTERNAL_CONFIRMATION,AUDUSD,13,3000,3,3,2.756230333333333e-06,-7.903295e-06,1.8594354333333333e-05,0.0002133333333333
INTERNAL_CONFIRMATION,AUDUSD,13,5000,3,3,3.1934788e-05,4.7560164e-05,4.247247333333333e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,13,10000,3,3,1.5975458666666668e-05,3.1707027e-05,2.6513144e-05,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,13,15000,3,3,5.422236666666666e-06,1.5853639e-05,2.6497440666666667e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,13,30000,3,3,4.777963366666666e-05,4.8038431e-05,8.992937566666666e-05,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,13,60000,3,3,7.6985799e-05,9.6074554e-05,0.0001085983556666,0.00022
INTERNAL_CONFIRMATION,AUDUSD,13,120000,3,3,8.561809366666667e-05,0.000158525083,0.0002015234729999,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,14,250,3,3,1.0549102666666669e-05,7.909546e-06,1.5832497333333333e-05,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,14,500,3,3,1.31908e-05,7.909546e-06,1.31908e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,14,1000,3,3,1.0549102666666669e-05,7.909546e-06,1.5832497333333333e-05,0.0002166666666666
INTERNAL_CONFIRMATION,AUDUSD,14,2000,3,3,7.904268333333334e-06,7.909546e-06,2.375457833333333e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,14,3000,3,3,1.0542912666666668e-05,7.909546e-06,2.639322266666667e-05,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,14,5000,3,3,1.3178503666666669e-05,7.909546e-06,3.431233366666667e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,14,10000,3,3,1.5826370333333333e-05,7.909546e-06,2.1109765e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,14,15000,3,3,3.957420166666667e-05,3.1638561e-05,3.957420166666667e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,14,30000,3,3,6.8607869e-05,4.7458217e-05,6.8607869e-05,0.0002233333333333
INTERNAL_CONFIRMATION,AUDUSD,14,60000,3,3,8.181140966666667e-05,0.000118649766,8.181140966666667e-05,0.0002133333333333
INTERNAL_CONFIRMATION,AUDUSD,14,120000,3,3,0.0001716000173333,0.000213579715,0.0002560276113333,0.00022
INTERNAL_CONFIRMATION,AUDUSD,15,250,24,24,-8.914021833333332e-06,-3.956275e-06,3.67509995e-05,0.0002733333333333
INTERNAL_CONFIRMATION,AUDUSD,15,500,24,24,1.676426375000001e-06,1.2215000000005778e-09,5.4619928625e-05,0.000265
INTERNAL_CONFIRMATION,AUDUSD,15,1000,24,24,-1.6204437583333334e-05,-0.0,5.989361283333333e-05,0.0002683333333333
INTERNAL_CONFIRMATION,AUDUSD,15,2000,24,24,-5.8281865375e-05,-7.921765e-06,9.793228379166666e-05,0.0002604166666666
INTERNAL_CONFIRMATION,AUDUSD,15,3000,24,24,-3.469996704166667e-05,7.9150245e-06,7.841341129166667e-05,0.0002483333333333
INTERNAL_CONFIRMATION,AUDUSD,15,5000,24,24,1.5622061208333334e-05,8.0023045e-06,0.0001015636273749,0.0002483333333333
INTERNAL_CONFIRMATION,AUDUSD,15,10000,24,24,-6.812817791666667e-05,-7.5320579e-05,8.396390133333334e-05,0.0002304166666666
INTERNAL_CONFIRMATION,AUDUSD,15,15000,24,24,-8.5400452625e-05,-3.9683588e-05,0.0001071780925416,0.0002270833333333
INTERNAL_CONFIRMATION,AUDUSD,15,30000,24,24,-4.638434966666667e-05,-5.1485949e-05,8.071320066666667e-05,0.0002270833333333
INTERNAL_CONFIRMATION,AUDUSD,15,60000,24,24,-0.0001038452022083,-0.0001306451775,0.0001435636700416,0.0002270833333333
INTERNAL_CONFIRMATION,AUDUSD,15,120000,24,24,-0.00026771291975,-0.000261268388,0.0004124633455,0.0002225
INTERNAL_CONFIRMATION,AUDUSD,16,250,35,35,-2.0557808571428574e-06,7.908108e-06,2.6096800114285714e-05,0.0002297142857142
INTERNAL_CONFIRMATION,AUDUSD,16,500,35,35,-2.5113214571428574e-06,-0.0,2.7001899057142856e-05,0.0002291428571428
INTERNAL_CONFIRMATION,AUDUSD,16,1000,35,35,-1.3509009999999997e-06,-7.958014e-06,3.94822238e-05,0.0002277142857142
INTERNAL_CONFIRMATION,AUDUSD,16,2000,35,35,1.3631582e-05,-7.936665e-06,5.44673004e-05,0.0002277142857142
INTERNAL_CONFIRMATION,AUDUSD,16,3000,35,35,2.7473718342857145e-05,1.5901285e-05,8.28543076e-05,0.0002302857142857
INTERNAL_CONFIRMATION,AUDUSD,16,5000,35,35,4.91962576e-05,3.1677147e-05,0.0001272961935428,0.0002308571428571
INTERNAL_CONFIRMATION,AUDUSD,16,10000,35,35,0.0001003960511714,4.7557902e-05,0.0001494359078571,0.0002222857142857
INTERNAL_CONFIRMATION,AUDUSD,16,15000,35,35,0.0001244164477142,6.3411038e-05,0.0001834208723428,0.0002205714285714
INTERNAL_CONFIRMATION,AUDUSD,16,30000,35,35,0.0001416811575714,7.926317e-05,0.0002529613998,0.0002194285714285
INTERNAL_CONFIRMATION,AUDUSD,16,60000,35,35,0.0001241937825142,4.7621315e-05,0.0003127405174857,0.0002214285714285
INTERNAL_CONFIRMATION,AUDUSD,16,120000,35,35,6.672210842857142e-05,9.5146724e-05,0.0003010112902,0.0002145714285714
INTERNAL_CONFIRMATION,AUDUSD,17,250,33,33,1.1001121212120932e-08,-7.922832e-06,2.603954596969697e-05,0.0002142424242424
INTERNAL_CONFIRMATION,AUDUSD,17,500,33,33,-4.377857757575757e-06,-0.0,2.943443793939394e-05,0.0002148484848484
INTERNAL_CONFIRMATION,AUDUSD,17,1000,33,33,-6.319283424242424e-06,7.926914e-06,3.620076233333333e-05,0.0002148484848484
INTERNAL_CONFIRMATION,AUDUSD,17,2000,33,33,-1.0150595363636364e-05,-7.922455e-06,4.486968572727272e-05,0.0002160606060606
INTERNAL_CONFIRMATION,AUDUSD,17,3000,33,33,-7.493401636363638e-06,-0.0,5.526655490909091e-05,0.0002151515151515
INTERNAL_CONFIRMATION,AUDUSD,17,5000,33,33,4.87732212121212e-06,1.5889662e-05,7.186931612121212e-05,0.0002160606060606
INTERNAL_CONFIRMATION,AUDUSD,17,10000,33,33,5.920908393939395e-06,1.6074069e-05,7.79472476060606e-05,0.0002163636363636
INTERNAL_CONFIRMATION,AUDUSD,17,15000,33,33,-5.681398757575756e-06,-1.5847986e-05,9.967298184848484e-05,0.0002145454545454
INTERNAL_CONFIRMATION,AUDUSD,17,30000,33,33,-2.6748976393939396e-05,-1.5889915e-05,0.0001288717511818,0.0002148484848484
INTERNAL_CONFIRMATION,AUDUSD,17,60000,33,33,-1.6825261515151511e-06,-2.3777349e-05,0.0001857073030606,0.0002142424242424
INTERNAL_CONFIRMATION,AUDUSD,17,120000,33,33,2.110106187878788e-05,1.587541e-05,0.0002028090954545,0.0002157575757575
INTERNAL_CONFIRMATION,AUDUSD,18,250,62,62,-4.5969070645161296e-06,-7.9276995e-06,4.231110225806452e-05,0.0002154838709677
INTERNAL_CONFIRMATION,AUDUSD,18,500,62,62,-7.390244403225807e-06,-1.5850625000000002e-05,4.977069169354839e-05,0.0002158064516129
INTERNAL_CONFIRMATION,AUDUSD,18,1000,62,62,-1.5343860838709677e-05,-3.9617925e-06,5.951871712903226e-05,0.0002154838709677
INTERNAL_CONFIRMATION,AUDUSD,18,2000,62,62,-2.964148943548387e-05,-7.946360500000001e-06,0.0001038468695,0.0002132258064516
INTERNAL_CONFIRMATION,AUDUSD,18,3000,62,62,-1.9171603064516127e-05,-1.1880452e-05,0.0001192084850967,0.0002129032258064
INTERNAL_CONFIRMATION,AUDUSD,18,5000,62,62,-3.3488542080645164e-05,-2.7769043e-05,0.0001503117502096,0.000214193548387
INTERNAL_CONFIRMATION,AUDUSD,18,10000,62,62,-5.264543506451613e-05,-2.78588e-05,0.0001916867276451,0.000215
INTERNAL_CONFIRMATION,AUDUSD,18,15000,62,62,-4.2465261016129033e-05,-4.35682655e-05,0.0002106692437258,0.0002151612903225
INTERNAL_CONFIRMATION,AUDUSD,18,30000,62,62,-4.735005137096773e-05,-6.7603793e-05,0.0002035950464354,0.000215
INTERNAL_CONFIRMATION,AUDUSD,18,60000,62,62,-7.551044061290323e-05,-4.75671525e-05,0.0002631854892258,0.0002154838709677
INTERNAL_CONFIRMATION,AUDUSD,18,120000,62,62,-0.0001041141286612,-5.5912626e-05,0.0003344097106612,0.0002158064516129
INTERNAL_CONFIRMATION,AUDUSD,19,250,40,40,-1.1572700925e-05,-7.968096e-06,3.0314504775e-05,0.000219
INTERNAL_CONFIRMATION,AUDUSD,19,500,40,40,-1.935686995e-05,-1.19520025e-05,3.331381375e-05,0.00021875
INTERNAL_CONFIRMATION,AUDUSD,19,1000,40,40,-2.41460484e-05,-1.5943878e-05,3.84910988e-05,0.00021775
INTERNAL_CONFIRMATION,AUDUSD,19,2000,40,40,-3.19275104e-05,-1.6026412e-05,5.343484365e-05,0.0002155
INTERNAL_CONFIRMATION,AUDUSD,19,3000,40,40,-4.089603165e-05,-2.39034305e-05,6.360635685e-05,0.00021575
INTERNAL_CONFIRMATION,AUDUSD,19,5000,40,40,-5.0072515475e-05,-2.3839987e-05,7.9157261575e-05,0.0002142499999999
INTERNAL_CONFIRMATION,AUDUSD,19,10000,40,40,-4.6120184425e-05,-4.39428155e-05,8.0359877875e-05,0.00021725
INTERNAL_CONFIRMATION,AUDUSD,19,15000,40,40,-4.910113567499999e-05,-4.3854024e-05,8.2941074825e-05,0.000217
INTERNAL_CONFIRMATION,AUDUSD,19,30000,40,40,-3.47626291e-05,-3.980654e-05,9.174296455e-05,0.000217
INTERNAL_CONFIRMATION,AUDUSD,19,60000,40,40,-4.51139502e-05,-7.557033950000001e-05,0.0001763218928,0.0002165
INTERNAL_CONFIRMATION,AUDUSD,19,120000,40,40,-7.70392135e-06,-2.39001035e-05,0.00025567031915,0.0002165
INTERNAL_CONFIRMATION,AUDUSD,20,250,12,12,1.067905825e-05,7.9432535e-06,2.392605541666667e-05,0.0002141666666666
INTERNAL_CONFIRMATION,AUDUSD,20,500,12,12,1.3369948416666667e-05,1.5901033e-05,3.588728891666667e-05,0.0002125
INTERNAL_CONFIRMATION,AUDUSD,20,1000,12,12,1.801310425e-05,7.9483675e-06,3.655813141666667e-05,0.0002133333333333
INTERNAL_CONFIRMATION,AUDUSD,20,2000,12,12,2.8611592333333334e-05,3.1792091e-05,4.4507905e-05,0.0002133333333333
INTERNAL_CONFIRMATION,AUDUSD,20,3000,12,12,2.694261916666665e-06,0.0,3.184409008333333e-05,0.0002141666666666
INTERNAL_CONFIRMATION,AUDUSD,20,5000,12,12,-4.522200916666668e-06,-1.1935434e-05,5.245677858333334e-05,0.0002116666666666
INTERNAL_CONFIRMATION,AUDUSD,20,10000,12,12,6.7279820000000006e-06,4.803999999999624e-09,6.50281535e-05,0.0002125
INTERNAL_CONFIRMATION,AUDUSD,20,15000,12,12,2.068639633333333e-05,4.363457050000001e-05,7.500284316666667e-05,0.0002116666666666
INTERNAL_CONFIRMATION,AUDUSD,20,30000,12,12,3.854998191666666e-05,3.99301805e-05,0.0001180324585833,0.0002141666666666
INTERNAL_CONFIRMATION,AUDUSD,20,60000,12,12,-1.1936722333333329e-05,-3.9660100000000005e-06,8.212027283333332e-05,0.0002125
INTERNAL_CONFIRMATION,AUDUSD,20,120000,12,12,-5.671731466666666e-05,3.1773771e-05,0.0001657927746666,0.0002141666666666
INTERNAL_CONFIRMATION,AUDUSD,21,250,28,28,-1.5912294428571428e-05,-1.19155635e-05,3.751327035714285e-05,0.0002185714285714
INTERNAL_CONFIRMATION,AUDUSD,21,500,28,28,-2.784978446428572e-05,-1.5908368e-05,4.263313689285715e-05,0.0002178571428571
INTERNAL_CONFIRMATION,AUDUSD,21,1000,28,28,-4.118876139285714e-05,-3.18484015e-05,4.858184810714286e-05,0.0002196428571428
INTERNAL_CONFIRMATION,AUDUSD,21,2000,28,28,-2.8959189285714285e-05,-1.9902181e-05,7.500535485714286e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,21,3000,28,28,-2.440693167857143e-05,-2.3857998e-05,7.330867746428572e-05,0.00022
INTERNAL_CONFIRMATION,AUDUSD,21,5000,28,28,-2.2403518785714283e-05,-3.5803212e-05,0.0001117008765,0.0002175
INTERNAL_CONFIRMATION,AUDUSD,21,10000,28,28,-8.406389846428572e-05,-6.7504955e-05,0.0001500540526071,0.0002221428571428
INTERNAL_CONFIRMATION,AUDUSD,21,15000,28,28,-3.664984492857143e-05,-5.56639805e-05,0.0001332928912142,0.0002217857142857
INTERNAL_CONFIRMATION,AUDUSD,21,30000,28,28,-9.228141814285716e-05,-0.000159180769,0.0002265367182857,0.0002196428571428
INTERNAL_CONFIRMATION,AUDUSD,21,60000,28,28,-9.821411025e-05,-0.000230001746,0.0003575748426071,0.000215
INTERNAL_CONFIRMATION,AUDUSD,21,120000,28,28,3.027400557142857e-05,-1.9883515e-05,0.0001938267534285,0.0002221428571428
INTERNAL_CONFIRMATION,AUDUSD,22,250,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,500,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,1000,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,2000,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,3000,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,5000,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,10000,1,1,-1.5878309e-05,-1.5878309e-05,1.5878309e-05,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,15000,1,1,7.939249e-06,7.939249e-06,7.939249e-06,0.00022
INTERNAL_CONFIRMATION,AUDUSD,22,30000,1,1,7.939249e-06,7.939249e-06,7.939249e-06,0.00022
INTERNAL_CONFIRMATION,AUDUSD,22,60000,1,1,0.0,-0.0,0.0,0.00021
INTERNAL_CONFIRMATION,AUDUSD,22,120000,1,1,0.0,-0.0,0.0,0.00021
INTERNAL_CONFIRMATION,AUDUSD,23,250,8,8,7.944422624999999e-06,1.19167615e-05,2.9810656875e-05,0.0005725
INTERNAL_CONFIRMATION,AUDUSD,23,500,8,8,8.937073e-06,1.5887363e-05,3.080330725e-05,0.00057375
INTERNAL_CONFIRMATION,AUDUSD,23,1000,8,8,2.28540765e-05,3.18052245e-05,3.87568785e-05,0.0005762499999999
INTERNAL_CONFIRMATION,AUDUSD,23,2000,8,8,4.372435375e-05,3.9755804e-05,4.9687786e-05,0.0006375
INTERNAL_CONFIRMATION,AUDUSD,23,3000,8,8,1.788106925e-05,1.98770325e-05,2.5832328e-05,0.00058
INTERNAL_CONFIRMATION,AUDUSD,23,5000,8,8,4.1735895e-05,5.16622095e-05,4.769932725e-05,0.0006825
INTERNAL_CONFIRMATION,AUDUSD,23,10000,8,8,4.4720879625e-05,3.97560565e-05,6.2611603125e-05,0.00072375
INTERNAL_CONFIRMATION,AUDUSD,23,15000,8,8,3.478723175e-05,4.770632e-05,5.267004575e-05,0.00085125
INTERNAL_CONFIRMATION,AUDUSD,23,30000,8,8,1.7877335874999998e-05,2.38528755e-05,2.9804058125e-05,0.00089
INTERNAL_CONFIRMATION,AUDUSD,23,60000,8,8,5.965081625e-06,2.3852591e-05,3.5760504625e-05,0.0008925
INTERNAL_CONFIRMATION,AUDUSD,23,120000,8,8,-9.839207499999993e-07,2.3852591e-05,3.6753557e-05,0.00088875
INTERNAL_CONFIRMATION,EURUSD,4,250,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,500,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,1000,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,2000,1,1,2.7664686e-05,2.7664686e-05,2.7664686e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,3000,1,1,3.6886418e-05,3.6886418e-05,3.6886418e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,5000,1,1,7.3774196e-05,7.3774196e-05,7.3774196e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,10000,1,1,-9.221392e-06,-9.221392e-06,9.221392e-06,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,15000,1,1,-4.6106109e-05,-4.6106109e-05,4.6106109e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,30000,1,1,-0.00011065109,-0.00011065109,0.00011065109,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,60000,1,1,-0.000101430633,-0.000101430633,0.000101430633,0.00018
INTERNAL_CONFIRMATION,EURUSD,4,120000,1,1,-1.8442699e-05,-1.8442699e-05,1.8442699e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,250,3,3,-3.0667313333333336e-06,9.23084e-06,1.5375881999999997e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,500,3,3,3.083927333333333e-06,9.232886e-06,1.5379059999999997e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,1000,3,3,-1.2297656666666668e-05,-1.8461936e-05,1.8452914e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,2000,3,3,-1.5371994e-05,-9.230925e-06,1.5371994e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,3000,3,3,-1.2294365333333334e-05,-9.230925e-06,1.8449622666666667e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,5000,3,3,-2.4601759333333333e-05,-2.7699169e-05,2.4601759333333333e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,10000,3,3,-3.0853766666666666e-06,0.0,1.5380736000000002e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,15000,3,3,2.460456633333333e-05,1.8465686e-05,2.460456633333333e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,30000,3,3,1.5372110333333335e-05,4.6108234e-05,4.6142429666666666e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,60000,3,3,-2.4632799333333336e-05,2.7698401e-05,7.383722266666667e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,5,120000,3,3,-9.8488619e-05,-5.5399104e-05,0.000116931743,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,250,2,2,-1.38396175e-05,-1.38396175e-05,1.38396175e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,500,2,2,-1.38396175e-05,-1.38396175e-05,1.38396175e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,1000,2,2,-9.226965e-06,-9.226965e-06,9.226965e-06,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,2000,2,2,1.8459294e-05,1.8459294e-05,2.7684684e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,3000,2,2,2.307382e-05,2.307382e-05,3.229921e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,5000,2,2,2.307382e-05,2.307382e-05,3.229921e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,10000,2,2,2.30757355e-05,2.30757355e-05,4.15264305e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,15000,2,2,1.38485575e-05,1.38485575e-05,4.15244725e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,30000,2,2,6.459114e-05,6.459114e-05,6.459114e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,60000,2,2,5.07448385e-05,5.07448385e-05,5.07448385e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,6,120000,2,2,5.99689085e-05,5.99689085e-05,5.99689085e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,8,250,3,3,-3.5578507333333334e-05,-9.289925e-06,3.5578507333333334e-05,0.0001833333333333
INTERNAL_CONFIRMATION,EURUSD,8,500,3,3,-3.5578507333333334e-05,-9.289925e-06,3.5578507333333334e-05,0.0001833333333333
INTERNAL_CONFIRMATION,EURUSD,8,1000,3,3,-2.640206166666667e-05,-3.7159181e-05,5.717891566666666e-05,0.0001833333333333
INTERNAL_CONFIRMATION,EURUSD,8,2000,3,3,-3.2576216666666665e-05,-4.644876e-05,5.7197813333333335e-05,0.0001833333333333
INTERNAL_CONFIRMATION,EURUSD,8,3000,3,3,-4.337700633333333e-05,-6.502766e-05,5.568791833333333e-05,0.00018
INTERNAL_CONFIRMATION,EURUSD,8,5000,3,3,-0.000120608996,-0.000148563576,0.000120608996,0.00018
INTERNAL_CONFIRMATION,EURUSD,8,10000,3,3,-8.944020533333333e-05,-5.5713928e-05,8.944020533333333e-05,0.00018
