session,min_window_range_pips,max_ema13_distance_pips,min_upper_wick_share,max_lower_wick_share,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
london_ny,22.0,18.0,0.45,0.07,93,0.35682027097238317,0.07401433691756212,0.5591397849462365,31,0.39178515007898895,-0.11594982078853924,0.45161290322580644,0.10710778179303887
london,26.0,12.0,0.5,0.15,68,0.254850673433535,0.3098856209150313,0.6764705882352942,25,0.3279584585952446,-0.19511111111111623,0.48,0.10697078828147566
ny,15.0,18.0,0.35,0.05,58,0.2229965156794425,-0.07260536398467214,0.4827586206896552,22,0.2821266363879241,-0.004040404040399484,0.5454545454545454,0.10694343410071161
ny,18.0,18.0,0.35,0.05,58,0.2229965156794425,-0.07260536398467214,0.4827586206896552,22,0.2821266363879241,-0.004040404040399484,0.5454545454545454,0.10694343410071161
ny,22.0,18.0,0.35,0.05,58,0.2229965156794425,-0.07260536398467214,0.4827586206896552,22,0.2821266363879241,-0.004040404040399484,0.5454545454545454,0.10694343410071161
ny,26.0,18.0,0.35,0.05,58,0.2229965156794425,-0.07260536398467214,0.4827586206896552,22,0.2821266363879241,-0.004040404040399484,0.5454545454545454,0.10694343410071161
all,15.0,8.0,0.45,0.1,106,0.3972672262346281,0.2096436058700235,0.6509433962264151,40,0.505795574288725,-0.19375000000000803,0.4,0.1067418362322475
london,15.0,18.0,0.5,0.15,87,0.3258172739330577,0.1328863346104709,0.5977011494252874,32,0.41978682700191305,-0.14513888888889293,0.5,0.10631327917996829
london,15.0,10.0,0.5,0.15,58,0.21721151595537178,0.3587164750957855,0.6896551724137931,23,0.30259010552281757,-0.203140096618363,0.4782608695652174,0.10608140030917954
london,26.0,15.0,0.5,0.15,80,0.2998243216865118,0.16444444444444267,0.6125,28,0.36731347362667394,-0.15000000000000455,0.5,0.10597875322618885
london_ny,26.0,8.0,0.35,0.15,116,0.4347452664454421,0.13199233716475353,0.603448275862069,49,0.615948670944088,-0.1791383219954723,0.42857142857142855,0.1057648324743229
ny,15.0,8.0,0.35,0.1,49,0.1883860632759311,0.0068027210884414584,0.5510204081632653,26,0.32876712328767127,-0.025213675213679735,0.5,0.1052426234348819
ny,18.0,8.0,0.35,0.1,49,0.1883860632759311,0.0068027210884414584,0.5510204081632653,26,0.32876712328767127,-0.025213675213679735,0.5,0.1052426234348819
london_ny,15.0,8.0,0.45,0.05,40,0.15347108428919706,0.11097222222222843,0.6,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.10488866130227945
london_ny,18.0,8.0,0.45,0.05,40,0.15347108428919706,0.11097222222222843,0.6,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.10488866130227945
london_ny,22.0,8.0,0.45,0.05,40,0.15347108428919706,0.11097222222222843,0.6,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.10488866130227945
london_ny,26.0,8.0,0.45,0.05,40,0.15347108428919706,0.11097222222222843,0.6,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.10488866130227945
london_ny,26.0,18.0,0.5,0.07,83,0.3184524999000839,0.06720214190093869,0.5662650602409639,27,0.3412322274881517,-0.11008230452675784,0.48148148148148145,0.10405529248335985
london,18.0,18.0,0.5,0.15,86,0.3223111458130002,0.1238372093023239,0.5930232558139535,32,0.41978682700191305,-0.14513888888889293,0.5,0.10356833381376068
london,22.0,18.0,0.5,0.15,86,0.3223111458130002,0.1238372093023239,0.5930232558139535,32,0.41978682700191305,-0.14513888888889293,0.5,0.10356833381376068
london,26.0,15.0,0.45,0.15,90,0.33730236189732576,0.2254938271604922,0.6444444444444445,32,0.41978682700191305,-0.19600694444445088,0.46875,0.10345333503378294
london,18.0,10.0,0.5,0.15,57,0.21362482920163964,0.34902534113060435,0.6842105263157895,23,0.30259010552281757,-0.203140096618363,0.4782608695652174,0.10315360386049666
london,22.0,10.0,0.5,0.15,57,0.21362482920163964,0.34902534113060435,0.6842105263157895,23,0.30259010552281757,-0.203140096618363,0.4782608695652174,0.10315360386049666
london_ny,15.0,8.0,0.35,0.05,51,0.19567563246872627,0.02973856209150708,0.5686274509803921,19,0.23883723975383006,-0.051754385964917146,0.5263157894736842,0.10285631672422199
london_ny,18.0,8.0,0.35,0.05,51,0.19567563246872627,0.02973856209150708,0.5686274509803921,19,0.23883723975383006,-0.051754385964917146,0.5263157894736842,0.10285631672422199
london_ny,22.0,8.0,0.35,0.05,51,0.19567563246872627,0.02973856209150708,0.5686274509803921,19,0.23883723975383006,-0.051754385964917146,0.5263157894736842,0.10285631672422199
london_ny,26.0,8.0,0.35,0.05,51,0.19567563246872627,0.02973856209150708,0.5686274509803921,19,0.23883723975383006,-0.051754385964917146,0.5263157894736842,0.10285631672422199
all,22.0,18.0,0.5,0.07,116,0.4450661444386715,0.1270593869731818,0.603448275862069,41,0.5079365079365079,-0.19620596205962895,0.4634146341463415,0.10264630056327523
all,15.0,18.0,0.5,0.07,116,0.4450661444386715,0.1270593869731818,0.603448275862069,42,0.5203252032520326,-0.19404761904762655,0.4523809523809524,0.1025141867421374
all,18.0,18.0,0.5,0.07,116,0.4450661444386715,0.1270593869731818,0.603448275862069,42,0.5203252032520326,-0.19404761904762655,0.4523809523809524,0.1025141867421374
ny,15.0,8.0,0.35,0.15,68,0.2606716447709939,0.09926470588235829,0.6029411764705882,31,0.3919915700737619,-0.09964157706094105,0.45161290322580644,0.10245690959935702
all,22.0,8.0,0.5,0.1,93,0.34854577396056996,0.20053763440860342,0.6451612903225806,36,0.46784892378502774,-0.18734567901235247,0.4444444444444444,0.10221363507884954
all,15.0,18.0,0.45,0.07,134,0.5141281323688102,0.13109452736318544,0.6044776119402985,46,0.5698799845141309,-0.21896135265701264,0.41304347826086957,0.10204015167384531
all,18.0,18.0,0.45,0.07,134,0.5141281323688102,0.13109452736318544,0.6044776119402985,46,0.5698799845141309,-0.21896135265701264,0.41304347826086957,0.10204015167384531
london_ny,15.0,10.0,0.5,0.07,54,0.20718596379041604,0.20390946502057905,0.6296296296296297,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.10203390057700919
london_ny,18.0,10.0,0.5,0.07,54,0.20718596379041604,0.20390946502057905,0.6296296296296297,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.10203390057700919
london_ny,22.0,10.0,0.5,0.07,54,0.20718596379041604,0.20390946502057905,0.6296296296296297,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.10203390057700919
all,18.0,8.0,0.5,0.1,93,0.34854577396056996,0.20053763440860342,0.6451612903225806,37,0.4808447272235007,-0.18513513513514104,0.43243243243243246,0.10200717862239349
all,22.0,18.0,0.45,0.07,134,0.5141281323688102,0.13109452736318544,0.6044776119402985,45,0.5574912891986062,-0.22148148148149005,0.4222222222222222,0.10182396809896575
all,22.0,8.0,0.4,0.1,124,0.4647276986140933,0.13655913978494738,0.6209677419354839,42,0.5310853530031613,-0.20582010582011442,0.42857142857142855,0.10154385001467371
all,15.0,8.0,0.5,0.1,93,0.34854577396056996,0.20053763440860342,0.6451612903225806,38,0.4938405306619737,-0.18435672514620602,0.42105263157894735,0.10121948303206574
all,18.0,8.0,0.35,0.1,137,0.5134491508881515,0.12031630170316447,0.6131386861313869,51,0.6410894330234386,-0.217973856209155,0.4117647058823529,0.10049826011894808
all,15.0,8.0,0.35,0.1,137,0.5134491508881515,0.12031630170316447,0.6131386861313869,52,0.6536598140631138,-0.21677350427350994,0.40384615384615385,0.10024656328636845
london_ny,26.0,8.0,0.5,0.15,71,0.2660940854967792,0.1424882629108027,0.6056338028169014,35,0.442746079852418,-0.13047619047619938,0.45714285714285713,0.09899815982235746
london,15.0,15.0,0.4,0.15,108,0.40441549323243753,0.18559670781892929,0.6296296296296297,39,0.5116151954085816,-0.21481481481482037,0.46153846153846156,0.09897110117893185
ny,22.0,8.0,0.35,0.15,65,0.24989987985582698,0.09264957264957824,0.6,31,0.3919915700737619,-0.09964157706094105,0.45161290322580644,0.09883247114623822
ny,26.0,8.0,0.35,0.15,65,0.24989987985582698,0.09264957264957824,0.6,31,0.3919915700737619,-0.09964157706094105,0.45161290322580644,0.09883247114623822
all,22.0,18.0,0.4,0.05,129,0.49494424683266053,0.10598621877691727,0.5968992248062015,39,0.490116507396256,-0.21695156695157664,0.46153846153846156,0.0975911475005814
london,26.0,12.0,0.4,0.15,88,0.32980675385516295,0.2847853535353532,0.6704545454545454,33,0.4329051653457229,-0.23400673400674066,0.45454545454545453,0.09659266390234268
london,26.0,10.0,0.45,0.15,64,0.23985945734920944,0.37951388888888893,0.703125,24,0.3157461970672879,-0.24097222222222758,0.4583333333333333,0.0964267525809506
london_ny,15.0,10.0,0.45,0.07,58,0.22253307221933574,0.19195402298850814,0.6206896551724138,22,0.2781875658587988,-0.1409090909091024,0.45454545454545453,0.09597735634563884
london_ny,18.0,10.0,0.45,0.07,58,0.22253307221933574,0.19195402298850814,0.6206896551724138,22,0.2781875658587988,-0.1409090909091024,0.45454545454545453,0.09597735634563884
london_ny,22.0,10.0,0.45,0.07,58,0.22253307221933574,0.19195402298850814,0.6206896551724138,22,0.2781875658587988,-0.1409090909091024,0.45454545454545453,0.09597735634563884
london,15.0,12.0,0.45,0.1,54,0.20238141713839547,0.3251028806584341,0.6851851851851852,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09593258940685738
london,18.0,12.0,0.45,0.1,54,0.20238141713839547,0.3251028806584341,0.6851851851851852,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09593258940685738
london,22.0,12.0,0.45,0.1,54,0.20238141713839547,0.3251028806584341,0.6851851851851852,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09593258940685738
ny,18.0,8.0,0.35,0.15,66,0.25374449339207045,0.07466329966330518,0.5909090909090909,31,0.3919915700737619,-0.09964157706094105,0.45161290322580644,0.09554959380168686
all,26.0,18.0,0.4,0.05,127,0.48727069261820066,0.0961942257217856,0.5905511811023622,39,0.490116507396256,-0.21695156695157664,0.46153846153846156,0.09474618374875203
all,26.0,8.0,0.35,0.1,132,0.49471013078274445,0.12411616161616358,0.6136363636363636,48,0.6033782899044128,-0.22534722222222778,0.4166666666666667,0.09470749332826396
all,26.0,8.0,0.45,0.1,103,0.3860238141713839,0.2289104638619233,0.6601941747572816,37,0.4678609062170706,-0.22642642642643432,0.40540540540540543,0.09464521299317062
london,18.0,15.0,0.4,0.15,106,0.3972672262346281,0.1719077568134164,0.6226415094339622,39,0.5116151954085816,-0.21481481481482037,0.46153846153846156,0.09445425156848403
london,22.0,15.0,0.4,0.15,106,0.3972672262346281,0.1719077568134164,0.6226415094339622,39,0.5116151954085816,-0.21481481481482037,0.46153846153846156,0.09445425156848403
london_ny,15.0,10.0,0.4,0.05,55,0.21102274089764597,0.15909090909091045,0.6181818181818182,16,0.20529270248596632,-0.13298611111112288,0.5,0.09394206322446097
london_ny,18.0,10.0,0.4,0.05,55,0.21102274089764597,0.15909090909091045,0.6181818181818182,16,0.20529270248596632,-0.13298611111112288,0.5,0.09394206322446097
london_ny,22.0,10.0,0.4,0.05,55,0.21102274089764597,0.15909090909091045,0.6181818181818182,16,0.20529270248596632,-0.13298611111112288,0.5,0.09394206322446097
london_ny,26.0,10.0,0.4,0.05,55,0.21102274089764597,0.15909090909091045,0.6181818181818182,16,0.20529270248596632,-0.13298611111112288,0.5,0.09394206322446097
london,15.0,15.0,0.5,0.1,60,0.22486824126488383,0.15111111111110928,0.6,20,0.26240262402624026,-0.13777777777778363,0.5,0.09319587047519598
london,18.0,15.0,0.5,0.1,60,0.22486824126488383,0.15111111111110928,0.6,20,0.26240262402624026,-0.13777777777778363,0.5,0.09319587047519598
london,22.0,15.0,0.5,0.1,60,0.22486824126488383,0.15111111111110928,0.6,20,0.26240262402624026,-0.13777777777778363,0.5,0.09319587047519598
london_ny,26.0,15.0,0.45,0.07,84,0.32228927700731386,0.12685185185185122,0.5833333333333334,28,0.353870458135861,-0.1525793650793749,0.42857142857142855,0.09319132100992383
london,15.0,18.0,0.5,0.1,64,0.23985945734920944,0.13637152777777603,0.59375,20,0.26240262402624026,-0.13777777777778363,0.5,0.09293369702539447
london,18.0,18.0,0.5,0.1,64,0.23985945734920944,0.13637152777777603,0.59375,20,0.26240262402624026,-0.13777777777778363,0.5,0.09293369702539447
london,22.0,18.0,0.5,0.1,64,0.23985945734920944,0.13637152777777603,0.59375,20,0.26240262402624026,-0.13777777777778363,0.5,0.09293369702539447
london,26.0,10.0,0.4,0.15,74,0.2773374975600234,0.31261261261261364,0.6756756756756757,28,0.3683705632451692,-0.23412698412698912,0.4642857142857143,0.09284523438973752
london,15.0,18.0,0.45,0.15,98,0.3670125614418351,0.1797619047619033,0.6224489795918368,37,0.485378518720962,-0.21126126126126676,0.4594594594594595,0.09135572059871543
london,15.0,12.0,0.5,0.1,50,0.18739020105406987,0.3181111111111089,0.68,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09127673302126796
london,18.0,12.0,0.5,0.1,50,0.18739020105406987,0.3181111111111089,0.68,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09127673302126796
london,22.0,12.0,0.5,0.1,50,0.18739020105406987,0.3181111111111089,0.68,17,0.22304223042230423,-0.20196078431373238,0.47058823529411764,0.09127673302126796
london_ny,26.0,18.0,0.45,0.07,93,0.35682027097238317,0.07401433691756212,0.5591397849462365,30,0.3791469194312796,-0.1494444444444535,0.43333333333333335,0.09020724415863013
all,18.0,8.0,0.4,0.1,125,0.4684755026351747,0.12671111111111227,0.616,44,0.5563751317175976,-0.22348484848485614,0.4090909090909091,0.09017823184016306
all,15.0,8.0,0.4,0.1,125,0.4684755026351747,0.12671111111111227,0.616,45,0.5690200210748156,-0.221975308641984,0.4,0.08994843386036461
london_ny,15.0,15.0,0.4,0.05,81,0.31077894568562403,0.09588477366255052,0.5802469135802469,24,0.3077745124231899,-0.14675925925926797,0.4583333333333333,0.08953586956282317
london_ny,18.0,15.0,0.4,0.05,81,0.31077894568562403,0.09588477366255052,0.5802469135802469,24,0.3077745124231899,-0.14675925925926797,0.4583333333333333,0.08953586956282317
london_ny,22.0,15.0,0.4,0.05,81,0.31077894568562403,0.09588477366255052,0.5802469135802469,24,0.3077745124231899,-0.14675925925926797,0.4583333333333333,0.08953586956282317
london_ny,26.0,15.0,0.4,0.05,81,0.31077894568562403,0.09588477366255052,0.5802469135802469,24,0.3077745124231899,-0.14675925925926797,0.4583333333333333,0.08953586956282317
all,15.0,15.0,0.45,0.07,122,0.468086807082051,0.18624772313297047,0.6311475409836066,43,0.5327138985675571,-0.25000000000000844,0.3953488372093023,0.08945916681311104
all,18.0,15.0,0.45,0.07,122,0.468086807082051,0.18624772313297047,0.6311475409836066,43,0.5327138985675571,-0.25000000000000844,0.3953488372093023,0.08945916681311104
all,26.0,18.0,0.45,0.07,134,0.5141281323688102,0.13109452736318544,0.6044776119402985,44,0.5451025938830817,-0.2467171717171805,0.4090909090909091,0.08915477617977374
all,26.0,18.0,0.5,0.07,116,0.4450661444386715,0.1270593869731818,0.603448275862069,40,0.49554781262098335,-0.2233333333333419,0.45,0.08909752007547024
london,18.0,18.0,0.45,0.15,97,0.36353699004489554,0.17222222222222072,0.6185567010309279,37,0.485378518720962,-0.21126126126126676,0.4594594594594595,0.08895805588334554
london,22.0,18.0,0.45,0.15,97,0.36353699004489554,0.17222222222222072,0.6185567010309279,37,0.485378518720962,-0.21126126126126676,0.4594594594594595,0.08895805588334554
all,22.0,15.0,0.45,0.07,122,0.468086807082051,0.18624772313297047,0.6311475409836066,42,0.5203252032520326,-0.2534391534391627,0.40476190476190477,0.08885285452075188
london_ny,26.0,15.0,0.5,0.07,75,0.2877582830422445,0.11022222222222401,0.5866666666666667,26,0.3285939968404423,-0.14850427350428272,0.46153846153846156,0.08825635746314597
all,15.0,18.0,0.4,0.05,129,0.49494424683266053,0.10598621877691727,0.5968992248062015,41,0.5122332118688183,-0.23536585365854526,0.43902439024390244,0.08801885924027053
all,18.0,18.0,0.4,0.05,129,0.49494424683266053,0.10598621877691727,0.5968992248062015,41,0.5122332118688183,-0.23536585365854526,0.43902439024390244,0.08801885924027053
all,22.0,15.0,0.4,0.05,118,0.45273969865313135,0.13342749529190298,0.6101694915254238,35,0.4398481476633067,-0.22936507936509024,0.45714285714285713,0.08766360316730826
all,22.0,18.0,0.35,0.05,146,0.5601694576555692,0.062176560121765916,0.5684931506849316,47,0.5789068514241724,-0.2447990543735254,0.44680851063829785,0.08741513768545697
london,26.0,18.0,0.5,0.15,86,0.3223111458130002,0.1238372093023239,0.5930232558139535,31,0.4066684886581033,-0.17849462365591803,0.4838709677419355,0.08694534994279292
all,26.0,8.0,0.5,0.1,91,0.34105016591840714,0.20781440781440977,0.6483516483516484,35,0.45485312034655473,-0.2180952380952451,0.42857142857142855,0.08690478287842837
all,22.0,12.0,0.4,0.05,95,0.36449382518684303,0.24497076023392023,0.6736842105263158,29,0.3644456080638827,-0.2542145593869863,0.4482758620689655,0.0859985186686291
all,15.0,12.0,0.45,0.07,101,0.3875144878302226,0.292849284928496,0.693069306930693,37,0.45838172667440963,-0.27282282282283254,0.3783783783783784,0.08579378746584154
all,18.0,12.0,0.45,0.07,101,0.3875144878302226,0.292849284928496,0.693069306930693,37,0.45838172667440963,-0.27282282282283254,0.3783783783783784,0.08579378746584154
all,26.0,15.0,0.4,0.05,116,0.4450661444386715,0.1231800766283534,0.603448275862069,35,0.4398481476633067,-0.22936507936509024,0.45714285714285713,0.0852780586514306
london_ny,15.0,12.0,0.5,0.07,61,0.2340434035410255,0.2529143897996383,0.6557377049180327,23,0.29067930489731436,-0.19734299516909246,0.43478260869565216,0.08485235695750801
london_ny,18.0,12.0,0.5,0.07,61,0.2340434035410255,0.2529143897996383,0.6557377049180327,23,0.29067930489731436,-0.19734299516909246,0.43478260869565216,0.08485235695750801
london_ny,22.0,12.0,0.5,0.07,61,0.2340434035410255,0.2529143897996383,0.6557377049180327,23,0.29067930489731436,-0.19734299516909246,0.43478260869565216,0.08485235695750801
all,22.0,12.0,0.45,0.07,101,0.3875144878302226,0.292849284928496,0.693069306930693,36,0.445993031358885,-0.27746913580247984,0.3888888888888889,0.08475399767605132
all,26.0,8.0,0.4,0.1,120,0.44973648252976767,0.13115740740740908,0.6166666666666667,41,0.5184404636459431,-0.23252032520326088,0.4146341463414634,0.08384137961344762
all,26.0,18.0,0.35,0.05,144,0.5524959034411094,0.052932098765432416,0.5625,47,0.5789068514241724,-0.2447990543735254,0.44680851063829785,0.08373187703705175
london_ny,15.0,12.0,0.45,0.07,67,0.2570640661844051,0.24560530679933756,0.6417910447761194,25,0.315955766192733,-0.19800000000001095,0.4,0.08352342683554959
london_ny,18.0,12.0,0.45,0.07,67,0.2570640661844051,0.24560530679933756,0.6417910447761194,25,0.315955766192733,-0.19800000000001095,0.4,0.08352342683554959
london_ny,22.0,12.0,0.45,0.07,67,0.2570640661844051,0.24560530679933756,0.6417910447761194,25,0.315955766192733,-0.19800000000001095,0.4,0.08352342683554959
london,15.0,15.0,0.45,0.1,66,0.24735506539137223,0.1900673400673384,0.6212121212121212,21,0.27552275522755226,-0.18412698412698966,0.47619047619047616,0.08330699191425045
london,18.0,15.0,0.45,0.1,66,0.24735506539137223,0.1900673400673384,0.6212121212121212,21,0.27552275522755226,-0.18412698412698966,0.47619047619047616,0.08330699191425045
london,22.0,15.0,0.45,0.1,66,0.24735506539137223,0.1900673400673384,0.6212121212121212,21,0.27552275522755226,-0.18412698412698966,0.47619047619047616,0.08330699191425045
all,15.0,10.0,0.45,0.05,71,0.2724111746133248,0.29820031298904964,0.704225352112676,21,0.26783579115185335,-0.2402116402116479,0.42857142857142855,0.08318039319571571
all,18.0,10.0,0.45,0.05,71,0.2724111746133248,0.29820031298904964,0.704225352112676,21,0.26783579115185335,-0.2402116402116479,0.42857142857142855,0.08318039319571571
london_ny,15.0,8.0,0.35,0.07,62,0.23788018064825545,0.06048387096774646,0.5806451612903226,26,0.3268299070315569,-0.11688034188034792,0.46153846153846156,0.08226276069540611
london_ny,18.0,8.0,0.35,0.07,62,0.23788018064825545,0.06048387096774646,0.5806451612903226,26,0.3268299070315569,-0.11688034188034792,0.46153846153846156,0.08226276069540611
london_ny,22.0,8.0,0.35,0.07,62,0.23788018064825545,0.06048387096774646,0.5806451612903226,26,0.3268299070315569,-0.11688034188034792,0.46153846153846156,0.08226276069540611
all,15.0,10.0,0.5,0.05,63,0.24171695775548538,0.2999118165784866,0.6984126984126984,20,0.2761397957716094,-0.23555555555556182,0.45,0.08224638978742652
all,18.0,10.0,0.5,0.05,63,0.24171695775548538,0.2999118165784866,0.6984126984126984,20,0.2761397957716094,-0.23555555555556182,0.45,0.08224638978742652
all,26.0,12.0,0.4,0.05,93,0.35682027097238317,0.23458781362007386,0.6666666666666666,29,0.3644456080638827,-0.2542145593869863,0.4482758620689655,0.08204598473457747
all,15.0,12.0,0.5,0.07,89,0.3414731625434635,0.30174781523096417,0.6966292134831461,34,0.42121564072783585,-0.27271241830066284,0.4117647058823529,0.08193153858197985
all,18.0,12.0,0.5,0.07,89,0.3414731625434635,0.30174781523096417,0.6966292134831461,34,0.42121564072783585,-0.27271241830066284,0.4117647058823529,0.08193153858197985
all,22.0,10.0,0.5,0.05,63,0.24171695775548538,0.2999118165784866,0.6984126984126984,19,0.26404169079328316,-0.2423976608187214,0.47368421052631576,0.08153586347163627
all,26.0,10.0,0.5,0.05,63,0.24171695775548538,0.2999118165784866,0.6984126984126984,19,0.26404169079328316,-0.2423976608187214,0.47368421052631576,0.08153586347163627
london,15.0,10.0,0.45,0.1,49,0.18364239703298846,0.3055555555555533,0.673469387755102,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.08134639323879332
london,18.0,10.0,0.45,0.1,49,0.18364239703298846,0.3055555555555533,0.673469387755102,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.08134639323879332
london,22.0,10.0,0.45,0.1,49,0.18364239703298846,0.3055555555555533,0.673469387755102,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.08134639323879332
all,15.0,15.0,0.5,0.07,106,0.4066983733663722,0.1860587002096455,0.6320754716981132,40,0.49554781262098335,-0.24819444444445232,0.425,0.08096768830010567
all,18.0,15.0,0.5,0.07,106,0.4066983733663722,0.1860587002096455,0.6320754716981132,40,0.49554781262098335,-0.24819444444445232,0.425,0.08096768830010567
all,22.0,12.0,0.5,0.07,89,0.3414731625434635,0.30174781523096417,0.6966292134831461,33,0.4088269454123113,-0.27777777777778817,0.42424242424242425,0.0808998986532806
london,15.0,10.0,0.4,0.1,57,0.21362482920163964,0.24532163742689986,0.6491228070175439,17,0.2238990259294828,-0.2013071895424905,0.47058823529411764,0.08071602191187613
london,18.0,10.0,0.4,0.1,57,0.21362482920163964,0.24532163742689986,0.6491228070175439,17,0.2238990259294828,-0.2013071895424905,0.47058823529411764,0.08071602191187613
london,22.0,10.0,0.4,0.1,57,0.21362482920163964,0.24532163742689986,0.6491228070175439,17,0.2238990259294828,-0.2013071895424905,0.47058823529411764,0.08071602191187613
all,22.0,15.0,0.5,0.07,106,0.4066983733663722,0.1860587002096455,0.6320754716981132,39,0.4831591173054588,-0.25185185185186054,0.4358974358974359,0.08041159855651558
all,22.0,10.0,0.45,0.05,71,0.2724111746133248,0.29820031298904964,0.704225352112676,20,0.2566158781074579,-0.24694444444445382,0.45,0.0800495058249311
all,26.0,10.0,0.45,0.05,71,0.2724111746133248,0.29820031298904964,0.704225352112676,20,0.2566158781074579,-0.24694444444445382,0.45,0.0800495058249311
london,26.0,15.0,0.4,0.15,106,0.3972672262346281,0.1719077568134164,0.6226415094339622,38,0.49849685706477176,-0.24385964912281274,0.4473684210526316,0.07996707208130446
london,15.0,10.0,0.5,0.1,46,0.1723989849697443,0.30954106280192994,0.6739130434782609,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.07991699506157775
london,18.0,10.0,0.5,0.1,46,0.1723989849697443,0.30954106280192994,0.6739130434782609,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.07991699506157775
london,22.0,10.0,0.5,0.1,46,0.1723989849697443,0.30954106280192994,0.6739130434782609,15,0.197557964055426,-0.21518518518519292,0.4666666666666667,0.07991699506157775
all,22.0,15.0,0.35,0.05,133,0.5102913552615802,0.10012531328320834,0.5864661654135338,43,0.5296381832178599,-0.25749354005168285,0.4418604651162791,0.07972059546800504
all,15.0,18.0,0.35,0.05,146,0.5601694576555692,0.062176560121765916,0.5684931506849316,49,0.6035411855273287,-0.2590702947845828,0.42857142857142855,0.0791693712937942
all,18.0,18.0,0.35,0.05,146,0.5601694576555692,0.062176560121765916,0.5684931506849316,49,0.6035411855273287,-0.2590702947845828,0.42857142857142855,0.0791693712937942
all,15.0,15.0,0.4,0.05,118,0.45273969865313135,0.13342749529190298,0.6101694915254238,37,0.4622592399791775,-0.24909909909910866,0.43243243243243246,0.0788905620139224
all,18.0,15.0,0.4,0.05,118,0.45273969865313135,0.13342749529190298,0.6101694915254238,37,0.4622592399791775,-0.24909909909910866,0.43243243243243246,0.0788905620139224
london,26.0,10.0,0.5,0.15,57,0.21362482920163964,0.34902534113060435,0.6842105263157895,22,0.2894340139783472,-0.25277777777778354,0.45454545454545453,0.07844510583678113
london_ny,15.0,18.0,0.4,0.05,89,0.3414731625434635,0.07952559300873822,0.5730337078651685,27,0.34624632647608866,-0.1794238683127649,0.4444444444444444,0.07655514020739902
london_ny,18.0,18.0,0.4,0.05,89,0.3414731625434635,0.07952559300873822,0.5730337078651685,27,0.34624632647608866,-0.1794238683127649,0.4444444444444444,0.07655514020739902
london_ny,22.0,18.0,0.4,0.05,89,0.3414731625434635,0.07952559300873822,0.5730337078651685,27,0.34624632647608866,-0.1794238683127649,0.4444444444444444,0.07655514020739902
london_ny,26.0,18.0,0.4,0.05,89,0.3414731625434635,0.07952559300873822,0.5730337078651685,27,0.34624632647608866,-0.1794238683127649,0.4444444444444444,0.07655514020739902
london_ny,26.0,10.0,0.5,0.07,54,0.20718596379041604,0.20390946502057905,0.6296296296296297,20,0.2621160409556314,-0.18277777777778864,0.45,0.07645056724367563
london,15.0,10.0,0.35,0.15,89,0.33326832312673094,0.2757178526841452,0.651685393258427,34,0.44245628304188694,-0.2712418300653636,0.4411764705882353,0.0764403283545065
all,26.0,15.0,0.35,0.05,131,0.5026178010471204,0.09054283290924545,0.5801526717557252,43,0.5296381832178599,-0.25749354005168285,0.4418604651162791,0.07595371386743006
london_ny,15.0,10.0,0.35,0.05,61,0.2340434035410255,0.10327868852459102,0.5901639344262295,21,0.2639780018331806,-0.152645502645507,0.47619047619047616,0.07590118656300424
london_ny,18.0,10.0,0.35,0.05,61,0.2340434035410255,0.10327868852459102,0.5901639344262295,21,0.2639780018331806,-0.152645502645507,0.47619047619047616,0.07590118656300424
london_ny,22.0,10.0,0.35,0.05,61,0.2340434035410255,0.10327868852459102,0.5901639344262295,21,0.2639780018331806,-0.152645502645507,0.47619047619047616,0.07590118656300424
london_ny,26.0,10.0,0.35,0.05,61,0.2340434035410255,0.10327868852459102,0.5901639344262295,21,0.2639780018331806,-0.152645502645507,0.47619047619047616,0.07590118656300424
london_ny,15.0,8.0,0.5,0.07,45,0.1726549698253467,0.11432098765432777,0.6,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.07572852482926357
london_ny,18.0,8.0,0.5,0.07,45,0.1726549698253467,0.11432098765432777,0.6,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.07572852482926357
london_ny,22.0,8.0,0.5,0.07,45,0.1726549698253467,0.11432098765432777,0.6,21,0.275221843003413,-0.1317460317460421,0.47619047619047616,0.07572852482926357
