entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id
2025.04.23 03:15:00,2025.04.23 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.04.23 03:00:00,3,0,9,tokyo,2025.04.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,142.56600000,142.54500000,142.49100000,142.49100000,session_low,0.0046,false,true,true,false,1.50,141.52300000,142.49400000,141.82100000,143.14100000,141.52300000,0.64700000,1.0402,23.73,0.00,0.00,23.73,0.050,1.501,24,0.31142857,18.00,4.700,other,false,not_invalidated,DEAL_REASON_EXPERT,90
2025.04.24 03:15:00,2025.04.24 03:54:45,tokyo_first120_reference,USDJPY,LONG,2025.04.24 03:00:00,3,0,9,tokyo,2025.04.24 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,143.17400000,143.26800000,143.21600000,143.26800000,pre_session_high,0.0348,false,true,true,false,1.50,143.81600000,143.25500000,142.88000000,142.88100000,143.81600000,0.37400000,-1.0027,-23.62,0.00,0.00,-23.62,0.090,1.500,2,0.15378571,22.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,92
2025.04.28 03:15:00,2025.04.28 05:02:04,tokyo_first120_reference,USDJPY,SHORT,2025.04.28 03:00:00,3,0,9,tokyo,2025.04.28 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,143.68100000,143.68100000,143.56500000,143.56500000,h4_confirmed_swing_high,0.2314,false,true,true,false,1.50,143.27500000,143.61800000,143.84700000,143.84700000,143.27500000,0.22900000,-1.0000,-23.88,0.00,0.00,-23.88,0.150,1.498,7,0.12164286,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,94
2025.05.01 03:15:00,2025.05.01 04:54:40,tokyo_first120_reference,USDJPY,LONG,2025.05.01 03:00:00,3,0,9,tokyo,2025.05.01 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,142.97100000,143.02684615,142.98400000,143.02684615,recent_equal_highs,0.2906,false,true,true,false,1.50,143.20200000,142.98500000,143.20500000,142.84100000,143.20200000,0.14400000,1.5278,38.41,0.00,0.00,38.41,0.250,1.507,6,0.08557143,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,96
2025.05.02 03:15:00,2025.05.02 05:04:19,tokyo_first120_reference,USDJPY,LONG,2025.05.02 03:00:00,3,0,9,tokyo,2025.05.02 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,145.54400000,145.59663636,145.57200000,145.59663636,recent_equal_highs,0.0708,false,true,true,false,1.50,145.93300000,145.58000000,145.34200000,145.34500000,145.93300000,0.23500000,-1.0128,-24.56,0.00,0.00,-24.56,0.150,1.502,7,0.12892857,22.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,98
2025.05.07 03:15:00,2025.05.07 03:26:19,tokyo_first120_reference,USDJPY,SHORT,2025.05.07 03:00:00,3,0,9,tokyo,2025.05.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,142.96600000,142.96600000,142.83200000,142.83200000,session_low,0.0526,false,true,true,false,1.50,142.22700000,142.85400000,143.27300000,143.27200000,142.22700000,0.41800000,-1.0024,-23.40,0.00,0.00,-23.40,0.080,1.500,0,0.18471429,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,100
2025.05.16 03:15:00,2025.05.16 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.05.16 03:00:00,3,0,9,tokyo,2025.05.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,145.41700000,145.40700000,145.24700000,145.24700000,current_day_low,0.1510,false,true,true,false,1.50,144.77400000,145.30000000,145.31000000,145.65100000,144.77400000,0.35100000,-0.0285,-0.69,0.00,0.00,-0.69,0.100,1.499,24,0.11685714,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,102
2025.05.19 03:15:00,2025.05.19 03:52:14,tokyo_first120_reference,USDJPY,LONG,2025.05.19 03:00:00,3,0,9,tokyo,2025.05.19 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,145.18300000,145.33100000,145.18300000,145.33100000,session_high,0.3472,false,true,true,false,1.50,145.57900000,145.25600000,145.03300000,145.04000000,145.57900000,0.21600000,-1.0324,-24.60,0.00,0.00,-24.60,0.160,1.495,2,0.18121429,21.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,104
2025.05.22 03:15:00,2025.05.22 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.05.22 03:00:00,3,0,9,tokyo,2025.05.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,143.52100000,143.52100000,143.31800000,143.31800000,current_day_low,0.1063,false,true,true,false,1.50,142.76700000,143.36000000,143.19100000,143.75500000,142.76700000,0.39500000,0.4278,10.62,0.00,0.00,10.62,0.090,1.501,24,0.18564286,19.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,106
2025.05.26 03:15:00,2025.05.26 04:55:09,tokyo_first120_reference,USDJPY,LONG,2025.05.26 03:00:00,3,0,9,tokyo,2025.05.26 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,142.77800000,142.83100000,142.79600000,142.83100000,recent_rejection_zone,0.0775,false,true,true,false,1.50,143.43700000,142.79800000,142.37000000,142.37200000,143.43700000,0.42600000,-1.0047,-24.05,0.00,0.00,-24.05,0.080,1.500,6,0.15492857,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,108
2025.06.02 03:15:00,2025.06.02 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.06.02 03:00:00,3,0,9,tokyo,2025.06.02 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,143.76100000,143.71900000,143.56600000,143.56600000,current_day_low,0.0907,false,true,true,false,1.50,143.05400000,143.59900000,143.32600000,143.96300000,143.05400000,0.36400000,0.7500,17.14,0.00,0.00,17.14,0.090,1.497,24,0.12121429,19.00,4.700,other,false,not_invalidated,DEAL_REASON_EXPERT,110
2025.06.11 03:15:00,2025.06.11 03:16:29,tokyo_first120_reference,USDJPY,LONG,2025.06.11 03:00:00,3,0,9,tokyo,2025.06.11 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,144.89700000,144.95600000,144.89700000,144.95600000,session_high,0.1963,false,true,true,false,1.50,145.16800000,144.92400000,144.75800000,144.76100000,145.16800000,0.16300000,-1.0184,-24.08,0.00,0.00,-24.08,0.210,1.497,0,0.09971429,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,112
2025.06.13 03:15:00,2025.06.13 09:15:01,tokyo_first120_reference,EURJPY,SHORT,2025.06.13 03:00:00,3,0,9,tokyo,2025.06.13 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,166.18200000,166.05100000,165.49200000,165.49200000,current_day_low,0.0021,false,true,true,false,1.50,164.78900000,165.49300000,165.56400000,165.96300000,164.78900000,0.47000000,-0.1511,-3.43,0.00,0.00,-3.43,0.070,1.498,24,0.15650000,30.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,114
2025.06.16 03:15:01,2025.06.16 04:25:02,tokyo_first120_reference,AUDJPY,LONG,2025.06.16 03:00:00,3,0,9,tokyo,2025.06.16 00:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,93.79300000,93.84200000,93.80076923,93.84200000,session_high,0.0595,false,true,true,false,1.50,94.35000000,93.82100000,93.46700000,93.46800000,94.35000000,0.35300000,-1.0028,-24.45,0.00,0.00,-24.45,0.100,1.499,4,0.15964286,28.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,116
2025.06.17 03:15:00,2025.06.17 07:07:09,tokyo_first120_reference,USDJPY,LONG,2025.06.17 03:00:00,3,0,9,tokyo,2025.06.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,144.75600000,144.80900000,144.79400000,144.80900000,recent_rejection_zone,0.0496,false,true,true,false,1.50,145.16000000,144.79700000,144.55400000,144.55500000,145.16000000,0.24200000,-1.0041,-23.53,0.00,0.00,-23.53,0.140,1.500,15,0.10128571,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,118
2025.06.19 03:15:00,2025.06.19 04:59:20,tokyo_first120_reference,USDJPY,SHORT,2025.06.19 03:00:00,3,0,9,tokyo,2025.06.19 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,144.89100000,144.89100000,144.83300000,144.83300000,current_day_low,0.1404,false,true,true,false,1.50,144.44600000,144.87300000,145.15900000,145.15800000,144.44600000,0.28500000,-1.0035,-23.64,0.00,0.00,-23.64,0.120,1.498,6,0.09500000,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,120
2025.06.20 03:15:00,2025.06.20 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.06.20 03:00:00,3,0,9,tokyo,2025.06.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,145.24900000,145.24700000,145.18900000,145.18900000,pre_session_low,0.0359,false,true,true,false,1.50,144.74200000,145.20000000,145.35400000,145.50600000,144.74200000,0.30600000,-0.5033,-11.65,0.00,0.00,-11.65,0.110,1.497,24,0.10185714,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,122
2025.06.23 03:15:00,2025.06.23 07:31:18,tokyo_first120_reference,USDJPY,LONG,2025.06.23 03:00:00,3,0,9,tokyo,2025.06.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,146.21200000,146.41900000,146.39700000,146.41900000,pre_session_high,0.0131,false,true,true,false,1.50,146.98800000,146.41400000,146.98800000,146.03100000,146.98800000,0.38300000,1.4987,35.15,0.00,0.00,35.15,0.090,1.499,17,0.16528571,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,124
2025.06.30 03:15:00,2025.06.30 04:24:38,tokyo_first120_reference,USDJPY,LONG,2025.06.30 03:00:00,3,0,9,tokyo,2025.06.30 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,144.51800000,144.59700000,144.53700000,144.59700000,session_high,0.0533,false,true,true,false,1.50,144.84100000,144.58800000,144.41700000,144.41900000,144.84100000,0.16900000,-1.0118,-24.87,0.00,0.00,-24.87,0.210,1.497,4,0.12507143,15.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,126
2025.07.07 03:15:00,2025.07.07 04:56:04,tokyo_first120_reference,USDJPY,SHORT,2025.07.07 03:00:00,3,0,9,tokyo,2025.07.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_top,neckline_break_retest,144.45200000,144.45200000,144.34600000,144.34600000,failed_breakout_level,0.0388,false,true,true,false,1.50,144.00700000,144.35500000,144.58900000,144.58700000,144.00700000,0.23200000,-1.0086,-24.28,0.00,0.00,-24.28,0.150,1.500,6,0.10635714,15.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,128
2025.07.14 03:15:00,2025.07.14 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.07.14 03:00:00,3,0,9,tokyo,2025.07.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,147.14100000,147.14100000,147.12000000,147.12000000,failed_breakout_level,0.0150,false,true,true,false,1.50,146.52500000,147.12600000,147.35800000,147.52700000,146.52500000,0.40100000,-0.5786,-12.60,0.00,0.00,-12.60,0.080,1.499,24,0.13742857,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,130
2025.07.17 03:15:00,2025.07.17 06:40:55,tokyo_first120_reference,USDJPY,LONG,2025.07.17 03:00:00,3,0,9,tokyo,2025.07.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,148.00400000,148.50000000,148.16400000,148.50000000,round_number,1.0774,false,false,true,false,1.50,148.63200000,148.16600000,148.63600000,147.85600000,148.63200000,0.31000000,1.5161,34.78,0.00,0.00,34.78,0.110,1.503,13,0.10350000,15.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,132
2025.07.21 03:15:00,2025.07.21 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.07.21 03:00:00,3,0,9,tokyo,2025.07.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,148.36900000,148.28200000,148.26700000,148.26700000,session_low,0.0149,false,true,true,false,1.50,147.66900000,148.27300000,148.12900000,148.67600000,147.66900000,0.40300000,0.3573,8.75,0.00,0.00,8.75,0.090,1.499,24,0.21085714,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,134
2025.07.22 03:15:00,2025.07.22 03:32:19,tokyo_first120_reference,USDJPY,LONG,2025.07.22 03:00:00,3,0,9,tokyo,2025.07.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,147.46200000,148.00000000,147.69700000,148.00000000,round_number,1.1560,false,false,true,false,1.50,148.08600000,147.71100000,147.45800000,147.46100000,148.08600000,0.25000000,-1.0120,-24.02,0.00,0.00,-24.02,0.140,1.500,1,0.08342857,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,136
2025.07.23 03:15:00,2025.07.23 05:20:14,tokyo_first120_reference,EURJPY,SHORT,2025.07.23 03:00:00,3,0,9,tokyo,2025.07.23 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,172.11300000,172.11300000,172.03700000,172.03700000,session_low,0.0276,false,true,true,false,1.50,171.50300000,172.04700000,172.41400000,172.40900000,171.50300000,0.36200000,-1.0138,-24.89,0.00,0.00,-24.89,0.100,1.503,8,0.16350000,30.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,138
2025.07.25 03:15:00,2025.07.25 08:55:14,tokyo_first120_reference,USDJPY,LONG,2025.07.25 03:00:00,3,0,9,tokyo,2025.07.25 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,147.01200000,147.25800000,147.20600000,147.25800000,current_day_high,0.0367,false,true,true,false,1.50,147.69700000,147.24700000,146.94600000,146.94700000,147.69700000,0.30000000,-1.0033,-24.58,0.00,0.00,-24.58,0.120,1.500,22,0.09992857,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,140
2025.08.04 03:15:00,2025.08.04 09:15:00,tokyo_first120_reference,USDJPY,LONG,2025.08.04 03:00:00,3,0,9,tokyo,2025.08.04 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,147.37600000,147.79500000,147.51600000,147.79500000,h4_confirmed_swing_low,0.7094,false,true,true,false,1.50,148.09800000,147.52400000,147.70700000,147.14200000,148.09800000,0.38200000,0.4791,11.15,0.00,0.00,11.15,0.090,1.503,24,0.12992857,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,142
2025.08.07 03:15:00,2025.08.07 03:58:55,tokyo_first120_reference,USDJPY,LONG,2025.08.07 03:00:00,3,0,9,tokyo,2025.08.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,147.24200000,147.35600000,147.28500000,147.35600000,session_high,0.1943,false,true,true,false,1.50,147.58500000,147.32200000,147.58900000,147.14700000,147.58500000,0.17500000,1.5257,36.18,0.00,0.00,36.18,0.200,1.503,2,0.09521429,17.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,144
2025.08.11 03:15:00,2025.08.11 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.08.11 03:00:00,3,0,9,tokyo,2025.08.11 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,147.63100000,147.63100000,147.59400000,147.59400000,session_low,0.1038,false,true,true,false,1.50,147.33800000,147.61300000,147.51700000,147.79600000,147.33800000,0.18300000,0.5246,12.36,0.00,0.00,12.36,0.190,1.503,24,0.10014286,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,146
2025.08.18 03:15:00,2025.08.18 09:15:00,tokyo_first120_reference,USDJPY,LONG,2025.08.18 03:00:00,3,0,9,tokyo,2025.08.18 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,147.34800000,147.45100000,147.38000000,147.45100000,current_day_high,0.1310,false,true,true,false,1.50,147.76500000,147.42100000,147.42400000,147.19200000,147.76500000,0.22900000,0.0131,0.31,0.00,0.00,0.31,0.150,1.502,24,0.07650000,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,148
2025.08.26 03:15:00,2025.08.26 05:40:38,tokyo_first120_reference,USDJPY,SHORT,2025.08.26 03:00:00,3,0,9,tokyo,2025.08.26 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,147.63300000,147.63300000,147.20000000,147.20000000,current_day_low,0.0351,false,true,true,false,1.50,146.69800000,147.21200000,147.55400000,147.55400000,146.69800000,0.34200000,-1.0000,-23.18,0.00,0.00,-23.18,0.100,1.503,9,0.11414286,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,150
2025.08.29 03:15:00,2025.08.29 04:24:31,tokyo_first120_reference,USDJPY,SHORT,2025.08.29 03:00:00,3,0,9,tokyo,2025.08.29 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,146.84900000,146.81214286,146.78900000,146.78900000,pre_session_low,0.0950,false,true,true,false,1.50,146.44900000,146.81200000,147.05400000,147.05400000,146.44900000,0.24200000,-1.0000,-24.68,0.00,0.00,-24.68,0.150,1.500,4,0.09507143,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,152
2025.10.01 03:15:00,2025.10.01 07:23:23,tokyo_first120_reference,USDJPY,LONG,2025.10.01 03:00:00,3,0,9,tokyo,2025.10.01 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,148.01300000,148.08900000,148.02300000,148.08900000,h1_confirmed_swing_high,0.0302,false,true,true,false,1.50,148.43000000,148.08200000,147.85000000,147.85000000,148.43000000,0.23200000,-1.0000,-23.54,0.00,0.00,-23.54,0.150,1.500,16,0.07742857,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,154
2025.10.06 03:15:00,2025.10.06 07:41:03,tokyo_first120_reference,USDJPY,LONG,2025.10.06 03:00:00,3,0,9,tokyo,2025.10.06 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,149.40600000,149.65100000,149.58100000,149.65100000,pre_session_high,0.0957,false,true,true,false,1.50,150.31100000,149.60600000,150.31300000,149.13600000,150.31100000,0.47000000,1.5043,32.92,0.00,0.00,32.92,0.070,1.500,17,0.28342857,15.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,156
2025.10.08 03:15:00,2025.10.08 09:15:00,tokyo_first120_reference,USDJPY,LONG,2025.10.08 03:00:00,3,0,9,tokyo,2025.10.08 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,152.08600000,152.33300000,152.08600000,152.33300000,current_day_high,0.1956,false,true,true,false,1.50,152.74600000,152.27100000,152.48600000,151.95400000,152.74600000,0.31700000,0.6782,15.51,0.00,0.00,15.51,0.110,1.498,24,0.10564286,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,158
2025.10.09 03:15:00,2025.10.09 04:00:01,tokyo_first120_reference,USDJPY,SHORT,2025.10.09 03:00:00,3,0,9,tokyo,2025.10.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,152.62900000,152.61025000,152.57600000,152.57600000,wick_cluster_zone,0.1971,false,true,true,false,1.50,152.39700000,152.60300000,152.74400000,152.74000000,152.39700000,0.13700000,-1.0292,-24.92,0.00,0.00,-24.92,0.270,1.504,3,0.10828571,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,160
2025.10.10 03:15:00,2025.10.10 04:00:01,tokyo_first120_reference,USDJPY,LONG,2025.10.10 03:00:00,3,0,9,tokyo,2025.10.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,153.06800000,153.17700000,153.15400000,153.17700000,failed_breakout_level,0.0573,false,true,true,false,1.50,153.50400000,153.16400000,152.93700000,152.93700000,153.50400000,0.22700000,-1.0000,-23.75,0.00,0.00,-23.75,0.160,1.498,3,0.10535714,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,162
2025.10.13 03:15:00,2025.10.13 09:15:00,tokyo_first120_reference,USDJPY,LONG,2025.10.13 03:00:00,3,0,9,tokyo,2025.10.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,151.90800000,152.02166667,151.93100000,152.02166667,recent_equal_highs,0.0267,false,true,true,false,1.50,153.05000000,152.00300000,151.76600000,151.30500000,153.05000000,0.69800000,-0.3395,-7.81,0.00,0.00,-7.81,0.050,1.500,24,0.23257143,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,164
2025.11.07 03:15:00,2025.11.07 04:23:17,tokyo_first120_reference,USDJPY,LONG,2025.11.07 03:00:00,3,0,9,tokyo,2025.11.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,153.13800000,153.29900000,153.24300000,153.29900000,current_day_high,0.0030,false,true,true,false,1.50,153.79600000,153.29800000,152.96500000,152.96600000,153.79600000,0.33200000,-1.0030,-23.95,0.00,0.00,-23.95,0.110,1.500,4,0.11064286,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,166
2025.11.10 03:15:00,2025.11.10 09:15:00,tokyo_first120_reference,GBPJPY,LONG,2025.11.10 03:00:00,3,0,9,tokyo,2025.11.10 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,202.20600000,202.33800000,202.29100000,202.33800000,current_day_high,0.0709,false,true,true,false,1.50,203.22600000,202.29400000,202.64600000,201.67300000,203.22600000,0.62100000,0.5668,13.81,0.00,0.00,13.81,0.060,1.501,24,0.20700000,38.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,168
2025.11.14 03:15:00,2025.11.14 05:32:05,tokyo_first120_reference,USDJPY,LONG,2025.11.14 03:00:00,3,0,9,tokyo,2025.11.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.57200000,154.66700000,154.60600000,154.66700000,recent_rejection_zone,0.2184,false,true,true,false,1.50,155.00200000,154.61000000,154.34500000,154.34900000,155.00200000,0.26100000,-1.0153,-24.04,0.00,0.00,-24.04,0.140,1.502,9,0.10578571,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,170
2025.11.20 03:15:00,2025.11.20 03:51:44,tokyo_first120_reference,USDJPY,LONG,2025.11.20 03:00:00,3,0,9,tokyo,2025.11.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,157.03500000,157.11400000,157.07300000,157.11400000,session_high,0.0057,false,true,true,false,1.50,157.37700000,157.11300000,157.37700000,156.93700000,157.37700000,0.17600000,1.5000,35.23,0.00,0.00,35.23,0.210,1.500,2,0.10657143,18.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,172
2025.11.21 03:15:00,2025.11.21 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.11.21 03:00:00,3,0,9,tokyo,2025.11.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.33100000,157.33100000,157.25600000,157.25600000,h1_confirmed_swing_low,0.1299,false,true,true,false,1.50,156.93900000,157.28600000,157.12200000,157.51700000,156.93900000,0.23100000,0.7100,16.70,0.00,0.00,16.70,0.160,1.502,24,0.12900000,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,174
2025.11.25 03:15:00,2025.11.25 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.11.25 03:00:00,3,0,9,tokyo,2025.11.25 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.74500000,156.70700000,156.59800000,156.59800000,current_day_low,0.2593,false,true,true,false,1.50,156.26300000,156.66800000,156.65000000,156.93800000,156.26300000,0.27000000,0.0667,1.61,0.00,0.00,1.61,0.140,1.500,24,0.09335714,18.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,176
2025.11.26 03:15:00,2025.11.26 03:33:45,tokyo_first120_reference,USDJPY,LONG,2025.11.26 03:00:00,3,0,9,tokyo,2025.11.26 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,156.25500000,156.35400000,156.34200000,156.35400000,current_day_high,0.0097,false,true,true,false,1.50,156.81700000,156.35100000,156.04000000,156.04100000,156.81700000,0.31000000,-1.0032,-23.92,0.00,0.00,-23.92,0.120,1.503,1,0.10350000,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,178
