period_id,variant,near_miss_group,post_break_hold_bucket,no_immediate_failure_pass,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,failed_2bars,false,3,0,0.0,-19.659999999999997,0,-19.659999999999997,0.0,-0.8334,-0.2778,0.0,19.659999999999997,0.1966,-1.0,0,0.0,0,0.0,3,1.0,0.7528333333333332,0.36610000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,held_clean,true,30,1,0.03333333333333333,-246.63,17.52,-264.15,0.0663259511641113,-10.690599999999996,-0.3563533333333332,0.06730064561158614,246.63,2.4663,-1.0,0,0.0,0,0.0,30,1.0,0.4186433333333334,0.4650766666666666,0.36666666666666664,0.13333333333333333,0.06666666666666667,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,21,2,0.09523809523809523,-291.46999999999997,18.240000000000002,-309.71,0.058893803881050026,-12.451799999999999,-0.5929428571428571,0.06121218061325272,291.46999999999997,2.9146999999999994,-1.0,5,0.23809523809523808,0,0.0,16,0.7619047619047619,0.3844047619047619,0.7005619047619046,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,failed_2bars,false,1,1,1.0,32.25,32.25,0,inf,1.3039,1.3039,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3039,0.5583,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,held_clean,true,4,4,1.0,120.11,120.11,0,inf,5.2591,1.314775,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.314775,0.3993,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,no_following_closed_bar,false,4,4,1.0,119.52,119.52,0,inf,5.2292,1.3073,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.323825,0.4451,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,failed_1bar,false,6,3,0.5,42.58,74.57000000000001,-31.99,2.331040950296968,1.9351000000000003,0.32251666666666673,2.450817213975109,31.43,0.3143,1.3547566019726376,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.9010000000000001,0.4852,0.6666666666666666,0.5,0.5,0.3333333333333333,0.0
full2025_validation,invalidation,E_reject_not_near_miss,failed_2bars,false,1,0,0.0,-13.09,0,-13.09,0.0,-0.5789,-0.5789,0.0,13.09,0.13090000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.3982,0.634,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,held_clean,true,36,9,0.25,-78.34,153.86,-232.2,0.6626184323858744,-3.4322,-0.09533888888888889,0.6617222381013395,94.58,0.9458,-0.8282935081412561,1,0.027777777777777776,4,0.1111111111111111,31,0.8611111111111112,0.5466472222222223,0.49072222222222234,0.3888888888888889,0.3055555555555556,0.2222222222222222,0.08333333333333333,0.0
full2025_validation,invalidation,E_reject_not_near_miss,no_following_closed_bar,false,35,8,0.22857142857142856,-236.58999999999997,143.7,-380.29,0.3778695206289936,-10.291200000000002,-0.29403428571428575,0.3784193519161659,240.56,2.4056,-0.9834968407050215,5,0.14285714285714285,4,0.11428571428571428,26,0.7428571428571429,0.5938999999999999,0.6702257142857143,0.5428571428571428,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.0
full2025_validation,light,A_required_light_pass,failed_1bar,false,3,1,0.3333333333333333,8.469999999999999,31.41,-22.94,1.36922406277245,0.36150000000000004,0.12050000000000001,1.3837579617834395,18.26,0.1826,0.46385542168674687,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6390666666666668,0.5033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,light,A_required_light_pass,failed_2bars,false,3,2,0.6666666666666666,56.08,66.02,-9.94,6.641851106639839,2.2275,0.7425,6.56875,9.939999999999998,0.09939999999999999,5.64185110663984,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0899666666666665,0.46943333333333337,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,light,A_required_light_pass,held_clean,true,8,3,0.375,30.719999999999995,75.52,-44.8,1.6857142857142857,1.2539,0.1567375,1.685041520979021,28.63,0.2863,1.0730003492839677,0,0.0,2,0.25,6,0.75,0.821975,0.3868,0.75,0.5,0.375,0.25,0.0
full2025_validation,light,A_required_light_pass,held_no_close_back,false,1,0,0.0,-5.91,0,-5.91,0.0,-0.2521,-0.2521,0.0,5.91,0.05910000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.4145,0.2521,0.0,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,none,false,34,13,0.38235294117647056,68.63000000000001,355.41,-286.78000000000003,1.2393123648790012,2.9028,0.08537647058823529,1.2479753972321888,134.01,1.3401,0.5121259607491979,6,0.17647058823529413,10,0.29411764705882354,18,0.5294117647058824,0.78645,0.5271294117647057,0.6470588235294118,0.5,0.4117647058823529,0.23529411764705882,0.0
full2025_validation,m15completion,A_required_light_pass,failed_1bar,false,1,1,1.0,29.17,29.17,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,A_required_light_pass,failed_2bars,false,1,1,1.0,28.77,28.77,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,held_clean,true,2,1,0.5,4.160000000000001,11.21,-7.05,1.5900709219858158,0.1603,0.08015,1.5240274599542334,7.05,0.07050000000000001,0.5900709219858158,0,0.0,0,0.0,2,1.0,0.3784,0.35365,0.5,0.0,0.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,none,false,11,5,0.45454545454545453,76.77,137.68,-60.91,2.260384173370547,3.2182000000000004,0.2925636363636364,2.213636535052985,46.92,0.4692,1.6361892583120203,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8005363636363636,0.4864636363636363,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,held_clean,true,1,1,1.0,1.05,1.05,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,none,false,8,8,1.0,185.5,185.5,0,inf,8.2755,1.0344375,inf,0.0,0.0,inf,0,0.0,5,0.625,3,0.375,1.266225,0.3915375,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,failed_1bar,false,8,0,0.0,-95.96000000000001,0,-95.96000000000001,0.0,-4.2162,-0.527025,0.0,95.96000000000001,0.9596,-1.0,0,0.0,0,0.0,8,1.0,0.6372125,0.6109875,0.75,0.25,0.25,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,failed_2bars,false,7,0,0.0,-68.46,0,-68.46,0.0,-3.0003,-0.4286142857142857,0.0,68.46,0.6846,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.4643285714285713,0.5271428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,held_clean,true,23,1,0.043478260869565216,-185.88,17.56,-203.44000000000003,0.08631537554069994,-8.2932,-0.3605739130434783,0.08510028021093044,185.88,1.8588,-1.0,3,0.13043478260869565,0,0.0,20,0.8695652173913043,0.498704347826087,0.45638695652173916,0.43478260869565216,0.17391304347826086,0.08695652173913043,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,held_no_close_back,false,1,0,0.0,-22.98,0,-22.98,0.0,-1.0041,-1.0041,0.0,22.98,0.2298,-1.0,1,1.0,0,0.0,0,0.0,0.373,1.0041,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,4,0,0.0,-50.79,0,-50.79,0.0,-2.1837,-0.545925,0.0,50.79,0.5079,-1.0,0,0.0,0,0.0,4,1.0,0.140325,0.5865499999999999,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,none,false,102,4,0.0392156862745098,-1201.4899999999998,21.84,-1223.3299999999997,0.017852909680952815,-52.197900000000004,-0.5117441176470588,0.0177730023484073,1201.4899999999998,12.014899999999997,-1.0,15,0.14705882352941177,0,0.0,87,0.8529411764705882,0.4812637254901959,0.6204352941176469,0.4215686274509804,0.20588235294117646,0.09803921568627451,0.029411764705882353,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,held_clean,true,5,5,1.0,123.68,123.68,0,inf,5.3164,1.06328,inf,0.0,0.0,inf,0,0.0,4,0.8,1,0.2,1.32504,0.31185999999999997,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,no_following_closed_bar,false,1,1,1.0,28.89,28.89,0,inf,1.3049,1.3049,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3252,0.4431,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,none,false,22,22,1.0,651.42,651.42,0,inf,28.896800000000006,1.3134909090909093,inf,0.0,0.0,inf,0,0.0,22,1.0,0,0.0,1.3190181818181819,0.42761818181818184,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,failed_1bar,false,4,1,0.25,-0.8300000000000032,30.52,-31.35,0.9735247208931419,0.006500000000000207,0.0016250000000000518,1.0048732943469787,30.790000000000003,0.3079,-0.026956804157193995,1,0.25,1,0.25,2,0.5,0.7027,0.47009999999999996,0.5,0.25,0.25,0.25,0.0
full2025_validation,m15completion,E_reject_not_near_miss,failed_2bars,false,2,1,0.5,14.229999999999999,28.61,-14.38,1.9895688456189151,0.6996,0.3498,2.141458639255996,14.38,0.1438,0.989568845618915,0,0.0,1,0.5,1,0.5,0.9815,0.5035499999999999,1.0,0.5,0.5,0.5,0.0
full2025_validation,m15completion,E_reject_not_near_miss,held_clean,true,16,2,0.125,-92.64000000000001,37.45,-130.09,0.2878776231839496,-4.103300000000001,-0.25645625000000005,0.2898284843974454,92.64000000000001,0.9264000000000001,-1.0,1,0.0625,1,0.0625,14,0.875,0.46351875,0.48749375000000006,0.25,0.25,0.125,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,held_no_close_back,true,1,1,1.0,28.49,28.49,0,inf,1.3015,1.3015,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3015,0.4623,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,no_following_closed_bar,false,6,0,0.0,-106.77999999999999,0,-106.77999999999999,0.0,-4.638400000000001,-0.7730666666666668,0.0,106.77999999999999,1.0677999999999999,-1.0,3,0.5,0,0.0,3,0.5,0.3097833333333333,0.9648666666666667,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,none,false,43,11,0.2558139534883721,-197.47000000000006,214.35999999999999,-411.83,0.5205060340431732,-8.7934,-0.20449767441860464,0.5123879868689557,255.11000000000007,2.551100000000001,-0.7740582493826192,6,0.13953488372093023,6,0.13953488372093023,31,0.7209302325581395,0.5822604651162792,0.5345000000000001,0.4418604651162791,0.3023255813953488,0.23255813953488372,0.13953488372093023,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,failed_1bar,false,1,1,1.0,29.17,29.17,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,failed_2bars,false,1,1,1.0,28.77,28.77,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,held_clean,true,2,1,0.5,2.4700000000000006,8.97,-6.5,1.3800000000000001,0.1603,0.08015,1.5240274599542334,6.5,0.065,0.3800000000000001,0,0.0,0,0.0,2,1.0,0.3784,0.35365,0.5,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,none,false,11,5,0.45454545454545453,72.67,133.69,-61.02,2.19092100950508,3.2182000000000004,0.2925636363636364,2.213636535052985,47.03,0.4703,1.5451839251541568,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8005363636363636,0.4864636363636363,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,held_clean,true,2,2,1.0,32.07,32.07,0,inf,1.3444,0.6722,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.22165,0.39005,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,none,false,10,10,1.0,192.51999999999998,192.51999999999998,0,inf,8.614700000000001,0.8614700000000001,inf,0.0,0.0,inf,0,0.0,5,0.5,5,0.5,1.2221699999999998,0.39211000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,failed_1bar,false,8,0,0.0,-84.13000000000001,0,-84.13000000000001,0.0,-3.6883,-0.4610375,0.0,84.13000000000001,0.8413,-1.0,0,0.0,0,0.0,8,1.0,0.71875,0.562925,0.75,0.375,0.375,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,failed_2bars,false,6,0,0.0,-60.86000000000001,0,-60.86000000000001,0.0,-2.6732,-0.44553333333333334,0.0,60.86000000000001,0.6086,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.5154,0.5604833333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,held_clean,true,26,2,0.07692307692307693,-186.51000000000002,21.259999999999998,-207.77,0.10232468595081098,-8.413300000000001,-0.3235884615384616,0.09941126097195464,186.51000000000002,1.8651,-1.0,0,0.0,0,0.0,26,1.0,0.4452307692307693,0.46054999999999985,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,6,1,0.16666666666666666,-68.54,0.92,-69.46,0.013245033112582783,-2.9971,-0.49951666666666666,0.013267926516099296,69.46000000000001,0.6946000000000001,-0.9867549668874172,0,0.0,0,0.0,6,1.0,0.2117,0.5976833333333332,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,none,false,101,4,0.039603960396039604,-1178.7200000000003,25.65,-1204.3700000000001,0.021297441816053204,-51.8862,-0.5137247524752475,0.021281010442445823,1185.5300000000002,11.855300000000002,-0.9942557337224701,16,0.15841584158415842,0,0.0,85,0.8415841584158416,0.45673861386138614,0.6282336633663366,0.42574257425742573,0.16831683168316833,0.06930693069306931,0.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,failed_2bars,false,1,1,1.0,29.77,29.77,0,inf,1.3039,1.3039,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3039,0.5583,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,held_clean,true,3,3,1.0,85.07,85.07,0,inf,3.9438,1.3146,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3146,0.4815,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,no_following_closed_bar,false,3,3,1.0,87.22,87.22,0,inf,3.9793000000000003,1.3264333333333334,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.4175333333333333,0.8903666666666666,1.0,1.0,1.0,1.0,0.3333333333333333
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,none,false,18,18,1.0,528.31,528.31,0,inf,23.640400000000007,1.3133555555555558,inf,0.0,0.0,inf,0,0.0,18,1.0,0,0.0,1.3133555555555558,0.4588388888888889,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,failed_1bar,false,5,1,0.2,-10.430000000000001,30.52,-40.95,0.7452991452991452,-0.5284,-0.10568,0.7172365815807781,40.39,0.4039,-0.25823223570190645,1,0.2,1,0.2,3,0.6,0.80468,0.503,0.6,0.4,0.4,0.2,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,failed_2bars,false,2,0,0.0,-26.6,0,-26.6,0.0,-1.1918,-0.5959,0.0,26.6,0.266,-1.0,0,0.0,0,0.0,2,1.0,0.52435,0.6557,0.5,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,held_clean,true,34,7,0.20588235294117646,-158.93,89.62,-248.55000000000007,0.3605713136189901,-7.212899999999999,-0.21214411764705882,0.35679507758159446,164.56,1.6456000000000002,-0.9657875546912981,2,0.058823529411764705,2,0.058823529411764705,30,0.8823529411764706,0.43645,0.5216058823529413,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.029411764705882353,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,no_following_closed_bar,false,16,4,0.25,-83.39999999999998,76.41,-159.81,0.4781302797071522,-3.6384,-0.2274,0.484002722940776,105.88,1.0588,-0.78768417075935,3,0.1875,2,0.125,11,0.6875,0.602775,0.71709375,0.5625,0.375,0.1875,0.0625,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,none,false,61,13,0.21311475409836064,-353.4799999999999,247.48999999999998,-600.97,0.4118175616087325,-15.898599999999998,-0.2606327868852459,0.4069855053003008,358.63999999999993,3.5863999999999994,-0.9856123131831362,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0.5313901639344262,0.5844557377049179,0.4262295081967213,0.26229508196721313,0.19672131147540983,0.11475409836065574,0.0
full2025_validation,nofail,A_required_light_pass,failed_1bar,false,3,1,0.3333333333333333,6.59,29.17,-22.580000000000002,1.29185119574845,0.36150000000000004,0.12050000000000001,1.3837579617834395,18.26,0.1826,0.3608981380065717,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6390666666666668,0.5033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,nofail,A_required_light_pass,failed_2bars,false,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,held_clean,true,4,1,0.25,-13.71,11.19,-24.900000000000002,0.4493975903614457,-0.5847,-0.146175,0.4436197544961462,20.41,0.20409999999999998,-0.6717295443410094,0,0.0,0,0.0,4,1.0,0.54215,0.403025,0.75,0.25,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,none,false,27,12,0.4444444444444444,145.65999999999997,317.89,-172.23,1.845729547697846,6.0048,0.22240000000000001,1.8219898154739087,82.16,0.8215999999999999,1.7728821811100288,3,0.1111111111111111,9,0.3333333333333333,15,0.5555555555555556,0.8316,0.47765555555555544,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.0
full2025_validation,nofail,B_reject_mfe1_winner,held_clean,true,5,5,1.0,98.64,98.64,0,inf,4.1347000000000005,0.8269400000000001,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.1735200000000001,0.37490000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,held_clean,true,53,3,0.05660377358490566,-474.62000000000006,27.869999999999997,-502.49,0.05546379032418555,-20.506099999999993,-0.3869075471698112,0.056097179260568585,474.62000000000006,4.7462,-1.0,4,0.07547169811320754,0,0.0,49,0.9245283018867925,0.41903584905660385,0.5054037735849056,0.32075471698113206,0.1320754716981132,0.07547169811320754,0.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,held_clean,true,9,9,1.0,271.45000000000005,271.45000000000005,0,inf,11.794500000000001,1.3105000000000002,inf,0.0,0.0,inf,0,0.0,9,1.0,0,0.0,1.3145111111111114,0.34735555555555553,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,held_clean,true,78,14,0.1794871794871795,-386.7099999999999,250.54999999999998,-637.2600000000001,0.393167623889778,-16.509300000000003,-0.21165769230769235,0.3976532656166195,386.7099999999999,3.867099999999999,-1.0,4,0.05128205128205128,7,0.08974358974358974,67,0.8589743589743589,0.4749269230769231,0.5021948717948715,0.3717948717948718,0.24358974358974358,0.15384615384615385,0.07692307692307693,0.0
full2025_validation,one_best_single,A_required_light_pass,failed_1bar,false,3,1,0.3333333333333333,8.469999999999999,31.41,-22.94,1.36922406277245,0.36150000000000004,0.12050000000000001,1.3837579617834395,18.26,0.1826,0.46385542168674687,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6390666666666668,0.5033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,one_best_single,A_required_light_pass,failed_2bars,false,2,2,1.0,66.02,66.02,0,inf,2.6275,1.31375,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31375,0.50415,1.0,1.0,1.0,0.5,0.0
full2025_validation,one_best_single,A_required_light_pass,held_clean,true,4,1,0.25,-17.919999999999998,10.71,-28.63,0.37408312958435214,-0.6984,-0.1746,0.4003091190108191,28.63,0.2863,-0.6259168704156479,0,0.0,0,0.0,4,1.0,0.6552749999999999,0.498875,0.75,0.25,0.25,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,none,false,24,12,0.5,176.17,324.31,-148.14,2.1892129067098693,7.181099999999999,0.29921249999999994,2.175668374781028,63.76000000000001,0.6376000000000002,2.7630175658720195,2,0.08333333333333333,9,0.375,13,0.5416666666666666,0.8349291666666666,0.48418333333333324,0.6666666666666666,0.5416666666666666,0.5,0.2916666666666667,0.0
full2025_validation,one_best_two,A_required_light_pass,failed_1bar,false,1,1,1.0,31.41,31.41,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,A_required_light_pass,failed_2bars,false,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_best_two,A_required_light_pass,none,false,6,4,0.6666666666666666,110.09,124.28,-14.19,8.758280479210713,4.6249,0.7708166666666667,8.434335315865617,9.369999999999997,0.09369999999999998,11.74919957310566,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0.9565666666666667,0.37936666666666663,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,failed_1bar,false,1,0,0.0,-9.14,0,-9.14,0.0,-0.375,-0.375,0.0,9.14,0.09140000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.3484,0.375,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,failed_2bars,false,2,0,0.0,-29.78,0,-29.78,0.0,-1.3156999999999999,-0.6578499999999999,0.0,29.78,0.2978,-1.0,1,0.5,0,0.0,1,0.5,0.2135,0.72195,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,held_clean,true,12,0,0.0,-116.21,0,-116.21,0.0,-4.982200000000001,-0.4151833333333334,0.0,116.21,1.1621,-1.0,0,0.0,0,0.0,12,1.0,0.25199999999999995,0.4745583333333334,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,2,1,0.5,-15.33,0.92,-16.25,0.056615384615384616,-0.6334,-0.3167,0.059818910494285296,16.25,0.1625,-0.9433846153846154,0,0.0,0,0.0,2,1.0,0.32099999999999995,0.5589,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,none,false,17,0,0.0,-211.57000000000002,0,-211.57000000000002,0.0,-8.7522,-0.5148352941176471,0.0,211.57000000000002,2.1157000000000004,-1.0,2,0.11764705882352941,0,0.0,15,0.8823529411764706,0.4571764705882353,0.5889,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,failed_1bar,false,1,1,1.0,0.41,0.41,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,held_clean,true,2,2,1.0,63.22,63.22,0,inf,2.6404,1.3202,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3202,0.48434999999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,no_following_closed_bar,false,1,1,1.0,31.92,31.92,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3226,0.4135,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,none,false,4,4,1.0,120.86,120.86,0,inf,5.2334,1.30835,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.30835,0.3991,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,failed_1bar,false,1,1,1.0,32.31,32.31,0,inf,1.3403,1.3403,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3403,0.1937,1.0,1.0,1.0,1.0,0.0
