period_id,variant,near_miss_group,sma75_granville_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,granville,A_required_light_pass,reclaim_only,22,10,0.45454545454545453,106.69,260.71999999999997,-154.03,1.6926572745569044,4.566299999999999,0.20755909090909086,1.6781566519143372,89.03,0.8903,1.198360103335954,3,0.13636363636363635,8,0.36363636363636365,11,0.5,0.8410681818181818,0.5018363636363636,0.6363636363636364,0.5909090909090909,0.45454545454545453,0.3181818181818182,0.0
full2025_validation,granville,B_reject_mfe1_winner,expansion,8,8,1.0,178.92000000000002,178.92000000000002,0,inf,7.8782,0.984775,inf,0.0,0.0,inf,0,0.0,5,0.625,3,0.375,1.2042499999999998,0.6763750000000001,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,expansion,92,4,0.043478260869565216,-1012.9800000000001,22.48,-1035.46,0.02171015780426091,-44.25929999999999,-0.48107934782608686,0.022928215215274883,1019.7900000000001,10.1979,-0.9933221545612333,12,0.13043478260869565,0,0.0,80,0.8695652173913043,0.4573021739130435,0.5854717391304347,0.41304347826086957,0.17391304347826086,0.08695652173913043,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,strong_expansion,10,1,0.1,-101.51999999999998,11.93,-113.44999999999999,0.10515645658880565,-4.5252,-0.45252,0.1017329336800524,113.44999999999999,1.1344999999999998,-0.8948435434111943,2,0.2,0,0.0,8,0.8,0.5622,0.6897599999999999,0.4,0.3,0.2,0.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,expansion,18,18,1.0,523.9100000000001,523.9100000000001,0,inf,23.6411,1.3133944444444445,inf,0.0,0.0,inf,0,0.0,18,1.0,0,0.0,1.32745,0.45996666666666663,1.0,1.0,1.0,1.0,0.05555555555555555
full2025_validation,granville,D_reject_strong_mfe13_winner,strong_expansion,1,1,1.0,28.4,28.4,0,inf,1.3136,1.3136,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.339,0.2542,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,E_reject_not_near_miss,expansion,91,15,0.16483516483516483,-639.54,238.56000000000006,-878.0999999999999,0.27167748548001375,-28.340500000000002,-0.311434065934066,0.2731527788464005,663.8399999999999,6.6384,-0.9633947939262474,9,0.0989010989010989,6,0.06593406593406594,76,0.8351648351648352,0.5102934065934066,0.5418923076923075,0.4175824175824176,0.24175824175824176,0.12087912087912088,0.054945054945054944,0.0
full2025_validation,granville,E_reject_not_near_miss,strong_expansion,15,5,0.3333333333333333,-1.2800000000000047,103.64,-104.92,0.987800228745711,0.06699999999999995,0.004466666666666663,1.0144182142934002,61.510000000000005,0.6151,-0.020809624451308805,1,0.06666666666666667,3,0.2,11,0.7333333333333333,0.7299399999999999,0.4719266666666667,0.7333333333333333,0.4666666666666667,0.3333333333333333,0.2,0.0
full2025_validation,invalidation,A_required_light_pass,expansion,10,4,0.4,68.84,124.52000000000001,-55.68,2.236350574712644,2.8578,0.28578000000000003,2.203385548256695,38.24000000000001,0.3824000000000001,1.8002092050209202,1,0.1,4,0.4,5,0.5,0.9766599999999999,0.39086,0.9,0.6,0.6,0.3,0.0
full2025_validation,invalidation,A_required_light_pass,none,8,2,0.25,-28.060000000000002,41.75,-69.81,0.5980518550350953,-1.2486000000000002,-0.15607500000000002,0.5857057535337448,57.589999999999996,0.5759,-0.48723736759854147,1,0.125,1,0.125,6,0.75,0.46081249999999996,0.5690124999999999,0.375,0.125,0.125,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,reclaim_only,18,8,0.4444444444444444,91.91000000000001,189.86999999999998,-97.96000000000001,1.938240097999183,3.8872999999999998,0.2159611111111111,1.9276237292989074,56.459999999999994,0.5645999999999999,1.627878143818633,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.849538888888889,0.4643555555555555,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.2777777777777778,0.0
full2025_validation,invalidation,A_required_light_pass,strong_expansion,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,B_reject_mfe1_winner,expansion,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,expansion,35,2,0.05714285714285714,-409.32,18.240000000000002,-427.56,0.04266067920291889,-17.518099999999997,-0.5005171428571428,0.04429350791052919,409.32,4.0931999999999995,-1.0,4,0.11428571428571428,0,0.0,31,0.8857142857142857,0.44695714285714283,0.6160057142857143,0.4,0.17142857142857143,0.05714285714285714,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,none,6,1,0.16666666666666666,-36.3,17.52,-53.82,0.32552954292084724,-1.5743,-0.26238333333333336,0.3288570575947478,53.01,0.5301,-0.6847764572722128,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.7263833333333333,0.5493833333333333,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,reclaim_only,20,0,0.0,-196.94,0,-196.94,0.0,-8.5047,-0.425235,0.0,196.94,1.9694,-1.0,0,0.0,0,0.0,20,1.0,0.35830500000000004,0.4802249999999999,0.3,0.1,0.05,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,strong_expansion,1,0,0.0,-8.68,0,-8.68,0.0,-0.3584,-0.3584,0.0,8.68,0.0868,-1.0,0,0.0,0,0.0,1,1.0,1.2139,0.3584,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,expansion,6,6,1.0,179.45,179.45,0,inf,7.8574,1.3095666666666668,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3172,0.4337,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,none,2,2,1.0,63.54,63.54,0,inf,2.6299,1.31495,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31495,0.44530000000000003,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,reclaim_only,1,1,1.0,28.89,28.89,0,inf,1.3049,1.3049,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3252,0.4431,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,expansion,37,7,0.1891891891891892,-118.91999999999999,162.1,-281.0199999999999,0.5768272720802791,-5.4144,-0.14633513513513513,0.5648567846465425,148.47,1.4847,-0.8009698929076581,1,0.02702702702702703,5,0.13513513513513514,31,0.8378378378378378,0.5514891891891892,0.48734594594594594,0.40540540540540543,0.2972972972972973,0.21621621621621623,0.13513513513513514,0.0
full2025_validation,invalidation,E_reject_not_near_miss,none,4,2,0.5,21.57,46.44,-24.869999999999997,1.8673100120627262,0.8363999999999999,0.20909999999999998,1.7126789366053168,24.869999999999997,0.24869999999999998,0.8673100120627263,1,0.25,1,0.25,2,0.5,0.8174999999999999,0.625425,1.0,0.5,0.25,0.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,reclaim_only,35,10,0.2857142857142857,-186.99,156.88,-343.87,0.45621891994067526,-7.740900000000002,-0.22116857142857146,0.47241400462095234,208.89999999999998,2.089,-0.8951172809956919,5,0.14285714285714285,4,0.11428571428571428,26,0.7428571428571429,0.6094085714285715,0.6707057142857142,0.45714285714285713,0.37142857142857144,0.22857142857142856,0.08571428571428572,0.0
full2025_validation,invalidation,E_reject_not_near_miss,strong_expansion,2,1,0.5,-1.0999999999999996,6.71,-7.81,0.8591549295774649,-0.04830000000000001,-0.024150000000000005,0.852112676056338,7.81,0.0781,-0.14084507042253516,0,0.0,0,0.0,2,1.0,0.6328,0.33045,1.0,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,none,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0
full2025_validation,m15completion,A_required_light_pass,expansion,2,2,1.0,61.4,61.4,0,inf,2.6319,1.31595,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.34305,0.15560000000000002,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,A_required_light_pass,none,7,2,0.2857142857142857,-19.889999999999997,39.980000000000004,-59.87,0.6677801904125606,-0.9296000000000002,-0.13280000000000003,0.6550393350155855,55.089999999999996,0.5509,-0.3610455618079506,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.46568571428571426,0.5979571428571429,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,reclaim_only,7,4,0.5714285714285714,76.03,105.45,-29.419999999999998,3.584296397008838,3.2786999999999997,0.46838571428571424,3.5963731390560656,29.419999999999995,0.2941999999999999,2.584296397008838,0,0.0,3,0.42857142857142855,4,0.5714285714285714,0.9041428571428572,0.5039,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,expansion,3,3,1.0,75.98,75.98,0,inf,3.3781999999999996,1.1260666666666665,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2797999999999998,0.4119333333333333,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,none,1,1,1.0,28.82,28.82,0,inf,1.2979,1.2979,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2979,0.3526,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,reclaim_only,5,5,1.0,81.75,81.75,0,inf,3.6448,0.72896,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.22736,0.42796,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,expansion,69,2,0.028985507246376812,-814.9599999999999,4.92,-819.8799999999999,0.006000878177294239,-35.46679999999999,-0.5140115942028984,0.006050551107399384,814.9599999999999,8.1496,-1.0,12,0.17391304347826086,0,0.0,57,0.8260869565217391,0.47055797101449265,0.5942811594202898,0.42028985507246375,0.17391304347826086,0.08695652173913043,0.014492753623188406,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,none,34,2,0.058823529411764705,-383.65000000000003,29.43,-413.08,0.07124527936477196,-16.597099999999998,-0.4881499999999999,0.07157401295548373,383.65000000000003,3.8365000000000005,-1.0,7,0.20588235294117646,0,0.0,27,0.7941176470588235,0.6049764705882354,0.6478352941176472,0.5588235294117647,0.3235294117647059,0.17647058823529413,0.058823529411764705,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,reclaim_only,39,1,0.02564102564102564,-400.18,5.05,-405.23,0.012462058584014016,-17.6346,-0.45216923076923077,0.01234941277282121,400.18,4.001799999999999,-1.0,1,0.02564102564102564,0,0.0,38,0.9743589743589743,0.37613589743589754,0.5409769230769231,0.3076923076923077,0.1282051282051282,0.05128205128205128,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,strong_expansion,3,0,0.0,-26.77,0,-26.77,0.0,-1.1969,-0.3989666666666667,0.0,26.77,0.2677,-1.0,0,0.0,0,0.0,3,1.0,0.7114666666666666,0.5265333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,expansion,11,11,1.0,328.22999999999996,328.22999999999996,0,inf,14.430399999999999,1.3118545454545454,inf,0.0,0.0,inf,0,0.0,11,1.0,0,0.0,1.3207,0.3885181818181818,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,none,9,9,1.0,243.09,243.09,0,inf,10.6274,1.1808222222222222,inf,0.0,0.0,inf,0,0.0,8,0.8888888888888888,1,0.1111111111111111,1.323311111111111,0.39246666666666663,1.0,1.0,1.0,1.0,0.0
