period_id,variant,near_miss_group,target_room_bucket,clean_path_to_1r,clean_path_to_1_3r,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,m15completion,B_reject_mfe1_winner,lt_1_0r,false,false,1,1,1.0,29.85,29.85,0,inf,1.2991,1.2991,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2991,0.7477,1.0,1.0,1.0,0.0,0.0
q1_quick,m15completion,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,51,4,0.0784313725490196,-603.1800000000002,34.349999999999994,-637.5300000000001,0.05387981742035667,-25.6976,-0.5038745098039216,0.05499209355348803,603.1800000000002,6.031800000000001,-1.0,10,0.19607843137254902,0,0.0,41,0.803921568627451,0.4459039215686275,0.619058823529412,0.37254901960784315,0.19607843137254902,0.058823529411764705,0.0196078431372549,0.0
q1_quick,m15completion,D_reject_strong_mfe13_winner,lt_1_0r,false,false,6,6,1.0,180.65999999999997,180.65999999999997,0,inf,7.863899999999999,1.3106499999999999,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.31505,0.34975000000000006,1.0,1.0,1.0,1.0,0.0
q1_quick,m15completion,E_reject_not_near_miss,lt_1_0r,false,false,23,7,0.30434782608695654,-70.21,134.09,-204.29999999999998,0.6563387175721979,-2.9391999999999996,-0.12779130434782607,0.6610427502219967,100.75999999999999,1.0076,-0.6968042874156412,3,0.13043478260869565,4,0.17391304347826086,16,0.6956521739130435,0.5885695652173912,0.5532608695652175,0.391304347826087,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.0
q1_quick,nearmiss_diag,A_required_light_pass,lt_1_0r,false,false,6,3,0.5,43.82,70.97,-27.15,2.613996316758748,1.9111999999999998,0.3185333333333333,2.6335042735042733,18.18,0.1818,2.4103410341034106,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7486,0.5307,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
q1_quick,nearmiss_diag,B_reject_mfe1_winner,lt_1_0r,false,false,3,3,1.0,62.69,62.69,0,inf,2.6746999999999996,0.8915666666666665,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2711333333333332,0.3297666666666667,1.0,1.0,1.0,0.0,0.0
q1_quick,nearmiss_diag,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,56,5,0.08928571428571429,-627.21,35.97,-663.18,0.054238668234868365,-26.729499999999998,-0.4773125,0.05518087279873882,627.21,6.2721,-1.0,11,0.19642857142857142,0,0.0,45,0.8035714285714286,0.4746464285714286,0.6065910714285715,0.42857142857142855,0.21428571428571427,0.10714285714285714,0.0,0.0
q1_quick,nearmiss_diag,D_reject_strong_mfe13_winner,lt_1_0r,false,false,6,6,1.0,179.26999999999998,179.26999999999998,0,inf,7.8759999999999994,1.3126666666666666,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3126666666666666,0.38886666666666675,1.0,1.0,1.0,1.0,0.0
q1_quick,nearmiss_diag,E_reject_not_near_miss,lt_1_0r,false,false,36,9,0.25,-220.46999999999997,123.15,-343.62,0.35839008206740003,-9.455000000000004,-0.262638888888889,0.35850899987109114,234.34999999999997,2.3434999999999997,-0.9407723490505654,5,0.1388888888888889,3,0.08333333333333333,28,0.7777777777777778,0.49850833333333333,0.5834250000000001,0.4166666666666667,0.19444444444444445,0.1388888888888889,0.1111111111111111,0.0
q1_quick,nofail,A_required_light_pass,lt_1_0r,false,false,14,5,0.35714285714285715,23.31,139.28,-115.97,1.2010002586875916,0.8197000000000003,0.058550000000000026,1.1686001069562713,55.56,0.5556,0.41954643628509714,2,0.14285714285714285,4,0.2857142857142857,8,0.5714285714285714,0.7216357142857143,0.5754857142857143,0.5714285714285714,0.5,0.2857142857142857,0.21428571428571427,0.0
q1_quick,nofail,B_reject_mfe1_winner,lt_1_0r,false,false,2,2,1.0,49.22,49.22,0,inf,2.0373,1.01865,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.19,0.39895,1.0,1.0,1.0,0.0,0.0
q1_quick,nofail,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,18,2,0.1111111111111111,-103.36,21.22,-124.58,0.1703323165837213,-4.4064,-0.2448,0.17407358812393395,103.36,1.0336,-1.0,1,0.05555555555555555,0,0.0,17,0.9444444444444444,0.5089999999999999,0.4197166666666667,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.0,0.0
q1_quick,nofail,D_reject_strong_mfe13_winner,lt_1_0r,false,false,2,2,1.0,60.84,60.84,0,inf,2.6275000000000004,1.3137500000000002,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3137500000000002,0.28175,1.0,1.0,1.0,1.0,0.0
q1_quick,nofail,E_reject_not_near_miss,lt_1_0r,false,false,23,5,0.21739130434782608,-103.73999999999998,53.2,-156.94,0.33898305084745767,-4.290300000000001,-0.1865347826086957,0.3398014926521504,124.11999999999999,1.2411999999999999,-0.8358040605865291,0,0.0,1,0.043478260869565216,22,0.9565217391304348,0.44142173913043475,0.4123999999999999,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.0
q1_quick,one_best_single,A_required_light_pass,lt_1_0r,false,false,10,5,0.5,78.41000000000001,140.52,-62.11,2.2624376106907103,3.1195000000000004,0.31195000000000006,2.2176034348165494,26.039999999999992,0.2603999999999999,3.011136712749617,0,0.0,4,0.4,6,0.6,0.73661,0.56831,0.6,0.4,0.4,0.3,0.0
q1_quick,one_best_two,A_required_light_pass,lt_1_0r,false,false,4,2,0.5,46.980000000000004,61.17,-14.19,4.3107822410148,1.993,0.49825,4.203665005626105,9.369999999999997,0.09369999999999998,5.013874066168625,0,0.0,2,0.5,2,0.5,0.763325,0.49124999999999996,0.5,0.5,0.5,0.5,0.0
q1_quick,one_best_two,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,15,1,0.06666666666666667,-182.32000000000002,0.92,-183.24,0.005020737830168085,-7.647500000000001,-0.5098333333333334,0.005242071854106506,182.32000000000002,1.8232000000000002,-1.0,3,0.2,0,0.0,12,0.8,0.34068,0.5683600000000001,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0
q1_quick,one_best_two,D_reject_strong_mfe13_winner,lt_1_0r,false,false,1,1,1.0,31.29,31.29,0,inf,1.326,1.326,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.326,0.3323,1.0,1.0,1.0,1.0,0.0
q1_quick,one_best_two,E_reject_not_near_miss,lt_1_0r,false,false,8,3,0.375,-37.57,40.8,-78.37,0.5206073752711496,-1.5047000000000001,-0.18808750000000002,0.5316254746933947,43.64,0.4364,-0.8609074243813015,2,0.25,1,0.125,5,0.625,0.47465000000000007,0.5577624999999999,0.375,0.125,0.125,0.125,0.0
q1_quick,retest,A_required_light_pass,lt_1_0r,false,false,15,6,0.4,58.15000000000002,172.32,-114.17,1.5093281947972321,2.2494,0.14996,1.475298989984364,46.00999999999999,0.4600999999999999,1.2638556835470556,1,0.06666666666666667,5,0.3333333333333333,9,0.6,0.7791733333333332,0.5367399999999999,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.26666666666666666,0.0
q1_quick,retest,B_reject_mfe1_winner,lt_1_0r,false,false,2,2,1.0,49.22,49.22,0,inf,2.0373,1.01865,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.19,0.39895,1.0,1.0,1.0,0.0,0.0
q1_quick,retest,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,17,2,0.11764705882352941,-86.85000000000001,21.22,-108.07,0.19635421486073842,-3.6384999999999996,-0.21402941176470586,0.20334121562445262,86.85000000000001,0.8685,-1.0,1,0.058823529411764705,0,0.0,16,0.9411764705882353,0.5348999999999999,0.4407882352941176,0.5294117647058824,0.29411764705882354,0.17647058823529413,0.0,0.0
q1_quick,retest,D_reject_strong_mfe13_winner,lt_1_0r,false,false,3,3,1.0,93.09,93.09,0,inf,3.9314000000000004,1.310466666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.310466666666667,0.3739333333333333,1.0,1.0,1.0,1.0,0.0
q1_quick,retest,E_reject_not_near_miss,lt_1_0r,false,false,20,5,0.25,-78.37,53.2,-131.57000000000002,0.4043474956297028,-3.2335,-0.16167499999999999,0.405792307550949,99.28,0.9927999999999999,-0.7893835616438356,0,0.0,1,0.05,19,0.95,0.47928499999999996,0.40003500000000003,0.4,0.2,0.1,0.05,0.0
q1_quick,targetroom,A_required_light_pass,lt_1_0r,false,false,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
