period_id,variant,near_miss_group,retest_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,invalidation,E_reject_not_near_miss,no_retest,37,9,0.24324324324324326,-210.25,173.74,-383.99,0.4524596994713404,-9.163500000000003,-0.24766216216216225,0.4520715861730816,244.26000000000002,2.4426000000000005,-0.8607631212642266,5,0.13513513513513514,5,0.13513513513513514,27,0.7297297297297297,0.5993081081081081,0.6540297297297297,0.5405405405405406,0.35135135135135137,0.1891891891891892,0.08108108108108109,0.0
full2025_validation,invalidation,E_reject_not_near_miss,strong_retest,3,1,0.3333333333333333,13.51,29.52,-16.009999999999998,1.8438475952529672,0.609,0.20299999999999999,1.875,10.58,0.10579999999999999,1.2769376181474479,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6924666666666667,0.5124000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,invalidation,E_reject_not_near_miss,weak_retest,4,3,0.75,67.56,74.57000000000001,-7.01,10.6376604850214,2.9840000000000004,0.7460000000000001,11.473850473850474,7.01,0.0701,9.6376604850214,0,0.0,2,0.5,2,0.5,1.1062750000000001,0.396625,0.75,0.75,0.75,0.5,0.0
full2025_validation,light,A_required_light_pass,clean_retest,10,3,0.3,35.78,96.42999999999999,-60.64999999999999,1.5899422918384172,1.4671000000000003,0.14671000000000003,1.5909768378650557,28.63,0.2863,1.2497380370241007,0,0.0,3,0.3,7,0.7,0.8329000000000001,0.42743000000000003,0.7,0.5,0.4,0.3,0.0
full2025_validation,light,A_required_light_pass,no_retest,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,none,34,13,0.38235294117647056,68.63000000000001,355.41,-286.78000000000003,1.2393123648790012,2.9028,0.08537647058823529,1.2479753972321888,134.01,1.3401,0.5121259607491979,6,0.17647058823529413,10,0.29411764705882354,18,0.5294117647058824,0.78645,0.5271294117647057,0.6470588235294118,0.5,0.4117647058823529,0.23529411764705882,0.0
full2025_validation,light,A_required_light_pass,strong_retest,1,1,1.0,11.0,11.0,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,weak_retest,4,2,0.5,42.57999999999999,65.52,-22.94,2.8561464690496945,1.6574999999999998,0.41437499999999994,2.7595541401273884,18.26,0.1826,2.331872946330777,0,0.0,2,0.5,2,0.5,0.8033,0.39727500000000004,0.5,0.5,0.5,0.25,0.0
full2025_validation,m15completion,A_required_light_pass,clean_retest,2,1,0.5,22.12,29.17,-7.05,4.13758865248227,0.9976,0.4988,4.261196469434456,7.05,0.07050000000000001,3.1375886524822696,0,0.0,1,0.5,1,0.5,0.71255,0.3981,0.5,0.5,0.5,0.5,0.0
full2025_validation,m15completion,A_required_light_pass,no_retest,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,none,11,5,0.45454545454545453,76.77,137.68,-60.91,2.260384173370547,3.2182000000000004,0.2925636363636364,2.213636535052985,46.92,0.4692,1.6361892583120203,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8005363636363636,0.4864636363636363,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,m15completion,A_required_light_pass,strong_retest,1,1,1.0,11.21,11.21,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,weak_retest,1,1,1.0,28.77,28.77,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,clean_retest,1,1,1.0,1.05,1.05,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,none,8,8,1.0,185.5,185.5,0,inf,8.2755,1.0344375,inf,0.0,0.0,inf,0,0.0,5,0.625,3,0.375,1.266225,0.3915375,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,clean_retest,24,1,0.041666666666666664,-218.69000000000003,17.56,-236.25,0.07432804232804233,-9.671100000000003,-0.4029625000000001,0.07387119942542494,218.69000000000003,2.1869000000000005,-1.0,5,0.20833333333333334,0,0.0,19,0.7916666666666666,0.5866333333333335,0.5293291666666665,0.5,0.2916666666666667,0.16666666666666666,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,no_retest,7,0,0.0,-70.78,0,-70.78,0.0,-3.1172999999999997,-0.4453285714285714,0.0,70.78,0.7078,-1.0,0,0.0,0,0.0,7,1.0,0.1557714285714286,0.4793,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,none,102,4,0.0392156862745098,-1201.4899999999998,21.84,-1223.3299999999997,0.017852909680952815,-52.197900000000004,-0.5117441176470588,0.0177730023484073,1201.4899999999998,12.014899999999997,-1.0,15,0.14705882352941177,0,0.0,87,0.8529411764705882,0.4812637254901959,0.6204352941176469,0.4215686274509804,0.20588235294117646,0.09803921568627451,0.029411764705882353,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,strong_retest,5,0,0.0,-39.45,0,-39.45,0.0,-1.7304000000000002,-0.34608000000000005,0.0,39.45,0.3945000000000001,-1.0,0,0.0,0,0.0,5,1.0,0.3008,0.37294,0.2,0.0,0.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,weak_retest,7,0,0.0,-95.15,0,-95.15,0.0,-4.178699999999999,-0.5969571428571427,0.0,95.15,0.9515000000000001,-1.0,0,0.0,0,0.0,7,1.0,0.5827,0.6430571428571428,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,clean_retest,3,3,1.0,62.87,62.87,0,inf,2.6935000000000002,0.8978333333333334,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.3341,0.3306,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,no_retest,2,2,1.0,59.04,59.04,0,inf,2.6275,1.31375,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3239,0.4366,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,none,22,22,1.0,651.42,651.42,0,inf,28.896800000000006,1.3134909090909093,inf,0.0,0.0,inf,0,0.0,22,1.0,0,0.0,1.3190181818181819,0.42761818181818184,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,strong_retest,1,1,1.0,30.66,30.66,0,inf,1.3003,1.3003,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3003,0.1374,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,clean_retest,17,3,0.17647058823529413,-68.61000000000001,65.58,-134.19000000000003,0.48871003800581253,-2.8971999999999998,-0.1704235294117647,0.5081739012341487,89.99000000000001,0.8999,-0.7624180464496055,2,0.11764705882352941,2,0.11764705882352941,13,0.7647058823529411,0.5426352941176471,0.4944882352941176,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0
full2025_validation,m15completion,E_reject_not_near_miss,no_retest,7,1,0.14285714285714285,-77.80999999999999,28.97,-106.77999999999999,0.271305487919086,-3.343300000000001,-0.4776142857142859,0.2792126595377716,106.77999999999999,1.0677999999999999,-0.728694512080914,3,0.42857142857142855,1,0.14285714285714285,3,0.42857142857142855,0.4505428571428571,0.8996285714285713,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,none,43,11,0.2558139534883721,-197.47000000000006,214.35999999999999,-411.83,0.5205060340431732,-8.7934,-0.20449767441860464,0.5123879868689557,255.11000000000007,2.551100000000001,-0.7740582493826192,6,0.13953488372093023,6,0.13953488372093023,31,0.7209302325581395,0.5822604651162792,0.5345000000000001,0.4418604651162791,0.3023255813953488,0.23255813953488372,0.13953488372093023,0.0
full2025_validation,m15completion,E_reject_not_near_miss,strong_retest,3,0,0.0,-35.26,0,-35.26,0.0,-1.5490000000000002,-0.5163333333333334,0.0,35.26,0.35259999999999997,-1.0,0,0.0,0,0.0,3,1.0,0.3806,0.5598333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,weak_retest,2,1,0.5,24.15,30.52,-6.37,4.791208791208791,1.0554000000000001,0.5277000000000001,4.704457704457705,6.37,0.06369999999999999,3.791208791208791,0,0.0,1,0.5,1,0.5,0.91495,0.27785,0.5,0.5,0.5,0.5,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,clean_retest,2,1,0.5,22.67,29.17,-6.5,4.487692307692308,0.9976,0.4988,4.261196469434456,6.5,0.065,3.487692307692308,0,0.0,1,0.5,1,0.5,0.71255,0.3981,0.5,0.5,0.5,0.5,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,no_retest,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,none,11,5,0.45454545454545453,72.67,133.69,-61.02,2.19092100950508,3.2182000000000004,0.2925636363636364,2.213636535052985,47.03,0.4703,1.5451839251541568,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8005363636363636,0.4864636363636363,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,strong_retest,1,1,1.0,8.97,8.97,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,weak_retest,1,1,1.0,28.77,28.77,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,clean_retest,2,2,1.0,32.07,32.07,0,inf,1.3444,0.6722,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.22165,0.39005,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,none,10,10,1.0,192.51999999999998,192.51999999999998,0,inf,8.614700000000001,0.8614700000000001,inf,0.0,0.0,inf,0,0.0,5,0.5,5,0.5,1.2221699999999998,0.39211000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,clean_retest,23,2,0.08695652173913043,-176.58,21.259999999999998,-197.84,0.10746057420137484,-7.849500000000001,-0.3412826086956522,0.10579617689275707,180.28,1.8028,-0.9794763700909697,1,0.043478260869565216,0,0.0,22,0.9565217391304348,0.5287217391304349,0.5264347826086955,0.4782608695652174,0.2608695652173913,0.13043478260869565,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,no_retest,11,1,0.09090909090909091,-96.82,0.92,-97.74,0.009412727644771844,-4.2520999999999995,-0.38655454545454543,0.009388686981641973,96.82,0.9682,-1.0,0,0.0,0,0.0,11,1.0,0.3143,0.4658090909090909,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,none,101,4,0.039603960396039604,-1178.7200000000003,25.65,-1204.3700000000001,0.021297441816053204,-51.8862,-0.5137247524752475,0.021281010442445823,1185.5300000000002,11.855300000000002,-0.9942557337224701,16,0.15841584158415842,0,0.0,85,0.8415841584158416,0.45673861386138614,0.6282336633663366,0.42574257425742573,0.16831683168316833,0.06930693069306931,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,strong_retest,5,0,0.0,-43.31999999999999,0,-43.31999999999999,0.0,-2.0195,-0.4039,0.0,43.31999999999999,0.4331999999999999,-1.0,0,0.0,0,0.0,5,1.0,0.2679,0.41558,0.2,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,weak_retest,7,0,0.0,-83.32000000000001,0,-83.32000000000001,0.0,-3.6508000000000003,-0.5215428571428572,0.0,83.32000000000001,0.8332,-1.0,0,0.0,0,0.0,7,1.0,0.6758857142857142,0.5881285714285714,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,clean_retest,4,4,1.0,114.84,114.84,0,inf,5.2477,1.311925,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.311925,0.5007,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,no_retest,3,3,1.0,87.22,87.22,0,inf,3.9793000000000003,1.3264333333333334,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.4175333333333333,0.8903666666666666,1.0,1.0,1.0,1.0,0.3333333333333333
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,none,18,18,1.0,528.31,528.31,0,inf,23.640400000000007,1.3133555555555558,inf,0.0,0.0,inf,0,0.0,18,1.0,0,0.0,1.3133555555555558,0.4588388888888889,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,clean_retest,31,5,0.16129032258064516,-223.19000000000005,31.13,-254.32000000000005,0.12240484429065741,-10.1147,-0.3262806451612903,0.12165999461604592,232.52000000000007,2.3252000000000006,-0.9598744194047824,3,0.0967741935483871,0,0.0,28,0.9032258064516129,0.4082838709677419,0.546341935483871,0.2903225806451613,0.12903225806451613,0.06451612903225806,0.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,no_retest,18,5,0.2777777777777778,-58.129999999999995,105.38,-163.51,0.6444865757446028,-2.5107000000000004,-0.13948333333333335,0.6521901753802676,109.58000000000001,1.0958,-0.5304800146012045,3,0.16666666666666666,3,0.16666666666666666,12,0.6666666666666666,0.6129055555555555,0.6785944444444445,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,none,61,13,0.21311475409836064,-353.4799999999999,247.48999999999998,-600.97,0.4118175616087325,-15.898599999999998,-0.2606327868852459,0.4069855053003008,358.63999999999993,3.5863999999999994,-0.9856123131831362,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0.5313901639344262,0.5844557377049179,0.4262295081967213,0.26229508196721313,0.19672131147540983,0.11475409836065574,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,strong_retest,5,1,0.2,-10.370000000000001,29.52,-39.89,0.7400350965154173,-0.46660000000000007,-0.09332000000000001,0.7366222623617069,24.16,0.2416,-0.4292218543046358,0,0.0,1,0.2,4,0.8,0.56484,0.5385800000000001,0.4,0.2,0.2,0.2,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,weak_retest,3,1,0.3333333333333333,12.329999999999998,30.52,-18.19,1.6778449697636062,0.5205,0.1735,1.6349109538911928,18.19,0.1819,0.6778449697636062,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.0141666666666667,0.3967666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,nofail,A_required_light_pass,clean_retest,4,1,0.25,4.27,29.17,-24.900000000000002,1.1714859437751004,0.25260000000000016,0.06315000000000004,1.2403654010847847,24.900000000000002,0.249,0.17148594377510037,0,0.0,1,0.25,3,0.75,0.709225,0.42525,0.75,0.5,0.25,0.25,0.0
full2025_validation,nofail,A_required_light_pass,no_retest,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,none,27,12,0.4444444444444444,145.65999999999997,317.89,-172.23,1.845729547697846,6.0048,0.22240000000000001,1.8219898154739087,82.16,0.8215999999999999,1.7728821811100288,3,0.1111111111111111,9,0.3333333333333333,15,0.5555555555555556,0.8316,0.47765555555555544,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.0
full2025_validation,nofail,A_required_light_pass,strong_retest,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,weak_retest,3,1,0.3333333333333333,7.979999999999997,30.56,-22.580000000000002,1.353410097431355,0.3569999999999999,0.11899999999999995,1.378980891719745,18.26,0.1826,0.4370208105147862,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6375666666666667,0.4984,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,nofail,B_reject_mfe1_winner,clean_retest,5,5,1.0,98.64,98.64,0,inf,4.1347000000000005,0.8269400000000001,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.1735200000000001,0.37490000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,clean_retest,40,3,0.075,-358.54999999999995,27.869999999999997,-386.41999999999996,0.07212359608715906,-15.5319,-0.3882975,0.07275560278437787,358.54999999999995,3.5854999999999997,-1.0,3,0.075,0,0.0,37,0.925,0.43173249999999996,0.5294625,0.35,0.15,0.075,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,no_retest,7,0,0.0,-58.269999999999996,0,-58.269999999999996,0.0,-2.5276,-0.3610857142857143,0.0,58.269999999999996,0.5827,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.4095714285714286,0.4327142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,strong_retest,6,0,0.0,-57.8,0,-57.8,0.0,-2.4465999999999997,-0.4077666666666666,0.0,57.8,0.578,-1.0,0,0.0,0,0.0,6,1.0,0.3454333333333333,0.4298166666666667,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,clean_retest,8,8,1.0,242.74,242.74,0,inf,10.479200000000002,1.3099000000000003,inf,0.0,0.0,inf,0,0.0,8,1.0,0,0.0,1.3144125000000002,0.3716875,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,no_retest,1,1,1.0,28.71,28.71,0,inf,1.3153,1.3153,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3153,0.1527,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,clean_retest,63,9,0.14285714285714285,-421.2,128.8,-550.0000000000001,0.23418181818181816,-18.060799999999997,-0.28667936507936503,0.23497119620467627,421.2,4.212,-1.0,4,0.06349206349206349,3,0.047619047619047616,56,0.8888888888888888,0.43420158730158726,0.5157777777777778,0.3333333333333333,0.19047619047619047,0.1111111111111111,0.047619047619047616,0.0
full2025_validation,nofail,E_reject_not_near_miss,no_retest,11,4,0.36363636363636365,31.28000000000001,92.23,-60.949999999999996,1.5132075471698114,1.4052000000000002,0.12774545454545458,1.5319503331314357,30.38,0.3038,1.0296247531270575,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0.6832636363636363,0.42379090909090905,0.6363636363636364,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0
full2025_validation,nofail,E_reject_not_near_miss,strong_retest,4,1,0.25,3.209999999999999,29.52,-26.310000000000002,1.122006841505131,0.14629999999999993,0.03657499999999998,1.126262190385777,15.73,0.1573,0.2040686586141131,0,0.0,1,0.25,3,0.75,0.543425,0.5038750000000001,0.25,0.25,0.25,0.25,0.0
full2025_validation,one_best_single,A_required_light_pass,clean_retest,5,2,0.4,36.44,65.07,-28.63,2.272790778903248,1.4674,0.29348,2.2600034346556757,28.63,0.2863,1.2727907789032482,0,0.0,2,0.4,3,0.6,0.9235800000000001,0.52344,0.8,0.6,0.6,0.4,0.0
full2025_validation,one_best_single,A_required_light_pass,no_retest,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,none,24,12,0.5,176.17,324.31,-148.14,2.1892129067098693,7.181099999999999,0.29921249999999994,2.175668374781028,63.76000000000001,0.6376000000000002,2.7630175658720195,2,0.08333333333333333,9,0.375,13,0.5416666666666666,0.8349291666666666,0.48418333333333324,0.6666666666666666,0.5416666666666666,0.5,0.2916666666666667,0.0
full2025_validation,one_best_single,A_required_light_pass,strong_retest,1,1,1.0,10.71,10.71,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,weak_retest,3,1,0.3333333333333333,9.419999999999998,32.36,-22.94,1.4106364428945073,0.3569999999999999,0.11899999999999995,1.378980891719745,18.26,0.1826,0.5158817086527928,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6375666666666667,0.4984,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,one_best_two,A_required_light_pass,clean_retest,1,1,1.0,31.41,31.41,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,A_required_light_pass,none,6,4,0.6666666666666666,110.09,124.28,-14.19,8.758280479210713,4.6249,0.7708166666666667,8.434335315865617,9.369999999999997,0.09369999999999998,11.74919957310566,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0.9565666666666667,0.37936666666666663,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,one_best_two,A_required_light_pass,weak_retest,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,clean_retest,8,0,0.0,-96.0,0,-96.0,0.0,-4.1513,-0.5189125,0.0,96.0,0.96,-1.0,1,0.125,0,0.0,7,0.875,0.22127499999999997,0.6207874999999999,0.125,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,no_retest,3,1,0.3333333333333333,-20.189999999999998,0.92,-21.11,0.04358124111795358,-0.8582,-0.28606666666666664,0.04485253199777407,21.11,0.2111,-0.9564187588820463,0,0.0,0,0.0,3,1.0,0.30633333333333335,0.44753333333333334,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,none,17,0,0.0,-211.57000000000002,0,-211.57000000000002,0.0,-8.7522,-0.5148352941176471,0.0,211.57000000000002,2.1157000000000004,-1.0,2,0.11764705882352941,0,0.0,15,0.8823529411764706,0.4571764705882353,0.5889,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,strong_retest,5,0,0.0,-45.129999999999995,0,-45.129999999999995,0.0,-1.9218000000000002,-0.38436000000000003,0.0,45.129999999999995,0.4513,-1.0,0,0.0,0,0.0,5,1.0,0.28076,0.38950000000000007,0.2,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,weak_retest,1,0,0.0,-9.14,0,-9.14,0.0,-0.375,-0.375,0.0,9.14,0.09140000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.3484,0.375,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,clean_retest,2,2,1.0,63.22,63.22,0,inf,2.6404,1.3202,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3202,0.48434999999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,no_retest,1,1,1.0,31.92,31.92,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3226,0.4135,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,none,4,4,1.0,120.86,120.86,0,inf,5.2334,1.30835,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.30835,0.3991,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,weak_retest,1,1,1.0,0.41,0.41,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,clean_retest,10,2,0.2,-41.67999999999999,9.86,-51.53999999999999,0.19130772215754754,-1.8028000000000002,-0.18028000000000002,0.1845116931288732,46.21999999999999,0.46219999999999994,-0.9017741237559498,0,0.0,0,0.0,10,1.0,0.42238999999999993,0.37495,0.3,0.1,0.1,0.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,no_retest,1,0,0.0,-13.77,0,-13.77,0.0,-0.612,-0.612,0.0,13.77,0.1377,-1.0,0,0.0,0,0.0,1,1.0,0.412,0.612,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,none,11,3,0.2727272727272727,-37.44,77.03999999999999,-114.48,0.6729559748427673,-1.3619000000000003,-0.12380909090909094,0.7106895526192801,53.87,0.5387,-0.6950064971227028,2,0.18181818181818182,2,0.18181818181818182,7,0.6363636363636364,0.5977181818181818,0.6137636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,strong_retest,2,1,0.5,15.139999999999999,29.52,-14.38,2.052851182197496,0.6920999999999999,0.34604999999999997,2.129221732745962,14.38,0.1438,1.0528511821974964,0,0.0,1,0.5,1,0.5,0.9777499999999999,0.72465,1.0,0.5,0.5,0.5,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,weak_retest,1,1,1.0,32.31,32.31,0,inf,1.3403,1.3403,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3403,0.1937,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,A_required_light_pass,clean_retest,3,1,0.3333333333333333,17.630000000000003,29.17,-11.54,2.527729636048527,0.8161,0.27203333333333335,2.674394747640542,11.54,0.11539999999999999,1.5277296360485273,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.7559333333333335,0.33126666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
