period_id,variant,near_miss_separator_mode,near_miss_separator_component,near_miss_separator_pass,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,exhaustion,corrective_exhaustion,corrective_exhaustion,true,65,19,0.2923076923076923,-230.50000000000006,397.93,-628.4299999999998,0.6332129274541319,-9.375200000000001,-0.14423384615384618,0.6439860559433126,240.67000000000002,2.4067000000000003,-0.9577429675489261,11,0.16923076923076924,11,0.16923076923076924,43,0.6615384615384615,0.6671492307692305,0.5896892307692307,0.5076923076923077,0.38461538461538464,0.2923076923076923,0.16923076923076924,0.015384615384615385
q1_quick,granville,granville_quality,granville_quality,false,11,4,0.36363636363636365,2.5799999999999965,104.50999999999999,-101.93,1.025311488276268,0.01579999999999987,0.0014363636363636245,1.0036189559999085,72.48,0.7248,0.03559602649006618,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,0.7095181818181818,0.5964909090909091,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0
q1_quick,granville,granville_quality,granville_quality,true,79,17,0.21518987341772153,-468.2999999999999,313.72,-782.0200000000001,0.4011662105828495,-19.6909,-0.24925189873417722,0.4085573543988225,531.4599999999999,5.3145999999999995,-0.8811575659504007,10,0.12658227848101267,8,0.10126582278481013,61,0.7721518987341772,0.5700050632911395,0.5450620253164556,0.5189873417721519,0.27848101265822783,0.21518987341772153,0.06329113924050633,0.0
q1_quick,invalidation,invalidation_quality,invalidation_quality,false,11,4,0.36363636363636365,56.19,128.09,-71.89999999999999,1.7815020862308766,2.1423000000000005,0.1947545454545455,1.697136348844777,55.459999999999994,0.5546,1.0131626397403535,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.8409363636363637,0.5615909090909091,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.0
q1_quick,invalidation,invalidation_quality,invalidation_quality,true,53,12,0.22641509433962265,-244.60000000000008,232.68,-477.2799999999999,0.4875125712370098,-10.2398,-0.19320377358490567,0.4914553897345484,244.60000000000008,2.446000000000001,-1.0,3,0.05660377358490566,6,0.11320754716981132,44,0.8301886792452831,0.5350754716981132,0.531977358490566,0.4528301886792453,0.2641509433962264,0.18867924528301888,0.09433962264150944,0.0
q1_quick,light,off,none,false,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,m15completion,m15_completion_quality,m15_completion_quality,true,87,21,0.2413793103448276,-416.8199999999999,452.16,-868.9800000000002,0.5203341849064419,-17.5626,-0.20186896551724137,0.5257747547543764,439.8799999999999,4.398799999999999,-0.9475766118032191,13,0.14942528735632185,13,0.14942528735632185,61,0.7011494252873564,0.5742436781609194,0.5784758620689656,0.4482758620689655,0.3103448275862069,0.20689655172413793,0.14942528735632185,0.0
q1_quick,nearmiss_diag,diagnostic_only,corrective_exhaustion,true,26,7,0.2692307692307692,-148.95999999999998,154.24999999999997,-303.21,0.5087233270670491,-6.264800000000001,-0.24095384615384619,0.5148905855569837,149.74999999999997,1.4974999999999996,-0.9947245409015025,6,0.23076923076923078,5,0.19230769230769232,15,0.5769230769230769,0.62675,0.656473076923077,0.5,0.4230769230769231,0.2692307692307692,0.19230769230769232,0.0
q1_quick,nearmiss_diag,diagnostic_only,granville_quality,true,10,2,0.2,-51.040000000000006,59.51,-110.55,0.5383084577114428,-2.1174,-0.21173999999999998,0.5534512938397621,72.89000000000001,0.7289000000000001,-0.7002332281520098,3,0.3,2,0.2,5,0.5,0.63756,0.65808,0.6,0.3,0.3,0.2,0.0
q1_quick,nearmiss_diag,diagnostic_only,invalidation_quality,true,34,9,0.2647058823529412,-78.49000000000002,161.97,-240.46,0.673583964068868,-3.233800000000001,-0.09511176470588238,0.6859077090435812,108.50000000000001,1.0850000000000002,-0.723410138248848,2,0.058823529411764705,4,0.11764705882352941,28,0.8235294117647058,0.5517441176470589,0.49492058823529417,0.4411764705882353,0.29411764705882354,0.20588235294117646,0.08823529411764706,0.0
q1_quick,nearmiss_diag,diagnostic_only,m15_completion_quality,true,25,5,0.2,-198.42000000000007,76.38,-274.8,0.2779475982532751,-8.437200000000002,-0.3374880000000001,0.2800901039266882,206.12000000000003,2.0612000000000004,-0.9626431205123231,4,0.16,2,0.08,19,0.76,0.4480159999999999,0.5942880000000001,0.36,0.16,0.12,0.08,0.0
q1_quick,nearmiss_diag,diagnostic_only,no_immediate_failure,true,3,2,0.6666666666666666,-0.45999999999999996,6.85,-7.31,0.9370725034199726,-0.015800000000000036,-0.005266666666666679,0.9478031053848693,7.31,0.0731,-0.06292749658002736,0,0.0,0,0.0,3,1.0,0.5961333333333334,0.39853333333333335,0.6666666666666666,0.0,0.0,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,none,false,8,1,0.125,-61.639999999999986,13.09,-74.72999999999999,0.17516392345778137,-2.6285000000000003,-0.32856250000000004,0.17872207467583187,74.72999999999999,0.7472999999999999,-0.8248360765422186,0,0.0,0,0.0,8,1.0,0.7758499999999999,0.49060000000000004,0.875,0.375,0.25,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,retest_quality,true,1,0,0.0,-22.89,0,-22.89,0.0,-1.0251,-1.0251,0.0,22.89,0.22890000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.0815,1.0251,0.0,0.0,0.0,0.0,0.0
q1_quick,nofail,no_immediate_failure,no_immediate_failure,false,12,4,0.3333333333333333,16.61000000000001,128.09,-111.48,1.148995335486186,0.5349999999999999,0.04458333333333333,1.1143089118218918,62.25999999999999,0.6225999999999999,0.26678445229681996,2,0.16666666666666666,4,0.3333333333333333,6,0.5,0.71875,0.6214833333333333,0.5,0.5,0.3333333333333333,0.25,0.0
q1_quick,nofail,no_immediate_failure,no_immediate_failure,true,47,12,0.2553191489361702,-90.34,195.67,-286.0100000000001,0.68413691828957,-3.7472000000000003,-0.07972765957446809,0.6881257750663748,154.8,1.548,-0.5835917312661498,1,0.02127659574468085,4,0.0851063829787234,42,0.8936170212765957,0.5489382978723404,0.40426595744680854,0.44680851063829785,0.2978723404255319,0.19148936170212766,0.06382978723404255,0.0
q1_quick,one_best_single,target_room,target_room,false,10,5,0.5,78.41000000000001,140.52,-62.11,2.2624376106907103,3.1195000000000004,0.31195000000000006,2.2176034348165494,26.039999999999992,0.2603999999999999,3.011136712749617,0,0.0,4,0.4,6,0.6,0.73661,0.56831,0.6,0.4,0.4,0.3,0.0
q1_quick,one_best_two,best_two,best_two_no_component,false,3,1,0.3333333333333333,16.770000000000003,30.96,-14.19,2.181818181818182,0.6808999999999998,0.22696666666666662,2.0945185661469217,9.369999999999997,0.09369999999999998,1.789754535752402,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5804,0.4480666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
q1_quick,one_best_two,best_two,corrective_exhaustion,true,25,6,0.24,-158.39000000000007,103.22,-261.61000000000007,0.3945567829975917,-6.5141,-0.260564,0.4023980771347841,158.39000000000007,1.5839000000000005,-1.0,5,0.2,3,0.12,17,0.68,0.4618200000000001,0.5576240000000001,0.36,0.2,0.12,0.12,0.0
q1_quick,retest,retest_quality,retest_quality,false,13,5,0.38461538461538464,51.45000000000002,161.13,-109.67999999999999,1.4690919037199126,1.9646999999999997,0.1511307692307692,1.4316978312935333,52.48,0.5248,0.9803734756097565,1,0.07692307692307693,5,0.38461538461538464,7,0.5384615384615384,0.7853615384615384,0.5732384615384615,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.0
q1_quick,retest,retest_quality,retest_quality,true,44,13,0.29545454545454547,-16.209999999999983,227.92,-244.13000000000002,0.9336009503133575,-0.6186000000000005,-0.01405909090909092,0.939295807819124,140.99,1.4099,-0.1149726930988012,1,0.022727272727272728,5,0.11363636363636363,38,0.8636363636363636,0.6015522727272727,0.4093818181818181,0.5454545454545454,0.3409090909090909,0.22727272727272727,0.09090909090909091,0.0
q1_quick,targetroom,target_room,target_room,false,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
