feature,near_miss_group,m5_invalidation_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,post_break_hold_bucket,retest_quality_bucket,m5_corrective_exhaustion_bucket,m15_wave2_completion_quality_bucket,m15_wave2_depth_bucket,target_room_bucket,sma75_granville_quality_bucket,entry_pattern,symbol,direction,session_label
direction,C_reject_loser_or_no_mfe1,,59,3,0.05084745762711865,-562.9600000000003,9.67,-572.6300000000003,0.016886995092817342,-25.0128,-0.4239457627118644,0.016440629313158407,562.9600000000003,5.629600000000003,-1.0,1,0.01694915254237288,0,0.0,58,0.9830508474576272,0.35658813559322033,0.5641016949152544,0.3050847457627119,0.1016949152542373,0.05084745762711865,0.0,0.0,,,,,,,,,,LONG,
direction,C_reject_loser_or_no_mfe1,,88,4,0.045454545454545456,-1015.8000000000004,38.16,-1053.9600000000003,0.036206307639758614,-44.6453,-0.5073329545454546,0.03624655689010543,1022.6100000000004,10.226100000000002,-0.9933405697186611,16,0.18181818181818182,0,0.0,72,0.8181818181818182,0.531596590909091,0.6090488636363637,0.5,0.22727272727272727,0.11363636363636363,0.0,0.0,,,,,,,,,,SHORT,
session_label,B_reject_mfe1_winner,,6,6,1.0,76.05,76.05,0,inf,3.3963,0.56605,inf,0.0,0.0,inf,0,0.0,1,0.16666666666666666,5,0.8333333333333334,1.1605833333333335,0.5532833333333335,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,london
session_label,B_reject_mfe1_winner,,4,4,1.0,117.41,117.41,0,inf,5.1866,1.29665,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.29665,0.292,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,london_newyork_overlap
session_label,B_reject_mfe1_winner,,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2153,0.0574,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,new_york
session_label,B_reject_mfe1_winner,,1,1,1.0,29.31,29.31,0,inf,1.2996,1.2996,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2996,0.1561,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,tokyo
session_label,C_reject_loser_or_no_mfe1,,29,1,0.034482758620689655,-314.99999999999994,5.05,-320.04999999999995,0.015778784564911733,-14.0374,-0.48404827586206894,0.01546511057028034,314.99999999999994,3.1499999999999995,-1.0,3,0.10344827586206896,0,0.0,26,0.896551724137931,0.524548275862069,0.5959689655172413,0.5172413793103449,0.27586206896551724,0.13793103448275862,0.0,0.0,,,,,,,,,,,london
session_label,C_reject_loser_or_no_mfe1,,62,1,0.016129032258064516,-738.2700000000002,6.81,-745.0800000000002,0.009139958125301979,-32.63899999999999,-0.5264354838709676,0.009576811734932304,745.0800000000002,7.450800000000002,-0.9908600418746981,6,0.0967741935483871,0,0.0,56,0.9032258064516129,0.41159516129032253,0.6141225806451613,0.3548387096774194,0.14516129032258066,0.0967741935483871,0.0,0.0,,,,,,,,,,,london_newyork_overlap
session_label,C_reject_loser_or_no_mfe1,,39,3,0.07692307692307693,-357.92,31.349999999999998,-389.27,0.08053536106044648,-15.741599999999998,-0.4036307692307692,0.07971306803234124,357.92,3.5792000000000006,-1.0,5,0.1282051282051282,0,0.0,34,0.8717948717948718,0.3977846153846154,0.5522282051282053,0.3333333333333333,0.10256410256410256,0.0,0.0,0.0,,,,,,,,,,,new_york
session_label,C_reject_loser_or_no_mfe1,,17,2,0.11764705882352941,-167.57000000000002,4.62,-172.19000000000003,0.02683082641268366,-7.240099999999999,-0.42588823529411757,0.026567352810680726,167.57000000000002,1.6757000000000002,-1.0,3,0.17647058823529413,0,0.0,14,0.8235294117647058,0.6808705882352941,0.5872176470588235,0.7058823529411765,0.29411764705882354,0.17647058823529413,0.0,0.0,,,,,,,,,,,tokyo
