period_id,variant,near_miss_group,m5_corrective_exhaustion_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,nearmiss_diag,A_required_light_pass,mild_exhaustion,2,0,0.0,-34.55,0,-34.55,0.0,-1.5960999999999999,-0.7980499999999999,0.0,34.55,0.3455,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,no_shrink,8,3,0.375,3.59,51.230000000000004,-47.64,1.075356842989085,0.3241999999999998,0.04052499999999998,1.1567319313512205,38.67,0.38670000000000004,0.09283682441168864,0,0.0,1,0.125,7,0.875,0.648925,0.440225,0.625,0.375,0.25,0.125,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,none,1,1,1.0,27.95,27.95,0,inf,1.3057,1.3057,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3599,0.0064,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,strong_exhaustion,5,4,0.8,114.76,121.42,-6.66,18.23123123123123,4.9472000000000005,0.9894400000000001,17.884641638225258,6.659999999999997,0.06659999999999996,17.23123123123124,0,0.0,4,0.8,1,0.2,1.05234,0.52384,0.8,0.8,0.8,0.6,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,no_shrink,3,3,1.0,89.02,89.02,0,inf,3.8885000000000005,1.296166666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.296166666666667,0.2796,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,none,4,4,1.0,82.22,82.22,0,inf,3.6465,0.911625,inf,0.0,0.0,inf,0,0.0,2,0.5,2,0.5,1.180425,0.45930000000000004,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,strong_exhaustion,5,5,1.0,53.35,53.35,0,inf,2.4241,0.48482000000000003,inf,0.0,0.0,inf,0,0.0,1,0.2,4,0.8,1.21096,0.40503999999999996,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,mild_exhaustion,14,2,0.14285714285714285,-112.91999999999999,24.369999999999997,-137.28999999999996,0.17750746594799333,-5.0862,-0.3633,0.17608371671094408,119.72999999999999,1.1973,-0.9431220245552493,1,0.07142857142857142,0,0.0,13,0.9285714285714286,0.48402142857142866,0.5358428571428572,0.5,0.14285714285714285,0.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,no_shrink,45,2,0.044444444444444446,-460.42000000000013,15.57,-475.9900000000002,0.032710771234689795,-20.339699999999997,-0.45199333333333325,0.03167802105203022,460.42000000000013,4.604200000000001,-1.0,3,0.06666666666666667,0,0.0,42,0.9333333333333333,0.4790377777777777,0.5721155555555556,0.4,0.2,0.13333333333333333,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,none,27,1,0.037037037037037035,-325.58,1.92,-327.5,0.005862595419847328,-14.349999999999998,-0.5314814814814814,0.005819592628516005,325.58,3.2558,-1.0,5,0.18518518518518517,0,0.0,22,0.8148148148148148,0.4065074074074075,0.6167592592592592,0.4074074074074074,0.1111111111111111,0.037037037037037035,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,strong_exhaustion,61,2,0.03278688524590164,-679.8400000000003,5.97,-685.8100000000002,0.008705034922208773,-29.8822,-0.489872131147541,0.008652091696247885,679.8400000000003,6.798400000000003,-1.0,8,0.13114754098360656,0,0.0,53,0.8688524590163934,0.4673852459016396,0.6062098360655738,0.4262295081967213,0.19672131147540983,0.09836065573770492,0.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,no_shrink,6,6,1.0,171.45999999999998,171.45999999999998,0,inf,7.892399999999999,1.3154,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3604500000000002,0.7126833333333332,1.0,1.0,1.0,1.0,0.16666666666666666
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,none,5,5,1.0,147.79000000000002,147.79000000000002,0,inf,6.5516000000000005,1.3103200000000002,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3103200000000002,0.58398,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,strong_exhaustion,14,14,1.0,411.12000000000006,411.12000000000006,0,inf,18.4234,1.3159571428571428,inf,0.0,0.0,inf,0,0.0,14,1.0,0,0.0,1.3161714285714285,0.4097857142857143,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,mild_exhaustion,7,1,0.14285714285714285,-76.57000000000001,3.15,-79.72,0.03951329653788259,-3.3259000000000003,-0.47512857142857146,0.037505426132252925,76.57000000000001,0.7657,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.41638571428571425,0.6613857142857144,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,no_shrink,39,7,0.1794871794871795,-204.04,140.95000000000002,-344.99000000000007,0.4085625670309284,-9.239500000000001,-0.23691025641025645,0.4022449375687391,232.23,2.3223000000000003,-0.8786117211385265,3,0.07692307692307693,4,0.10256410256410256,32,0.8205128205128205,0.5410871794871793,0.5830487179487179,0.48717948717948717,0.2564102564102564,0.15384615384615385,0.07692307692307693,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,none,17,2,0.11764705882352941,-180.92000000000004,8.96,-189.88000000000002,0.04718769749315357,-8.128,-0.47811764705882354,0.048087508490853303,180.92000000000004,1.8092000000000004,-1.0,2,0.11764705882352941,0,0.0,15,0.8823529411764706,0.4103882352941176,0.5879764705882353,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0
full2025_validation,nearmiss_diag,E_reject_not_near_miss,strong_exhaustion,55,15,0.2727272727272727,-171.31000000000003,290.98,-462.28999999999996,0.6294317419801424,-7.776700000000001,-0.14139454545454547,0.6240306704569627,206.18000000000004,2.0618000000000003,-0.8308759336502085,8,0.14545454545454545,8,0.14545454545454545,39,0.7090909090909091,0.5632163636363636,0.5694927272727272,0.41818181818181815,0.3090909090909091,0.21818181818181817,0.10909090909090909,0.0
full2025_validation,nofail,A_required_light_pass,mild_exhaustion,2,0,0.0,-36.94,0,-36.94,0.0,-1.5960999999999999,-0.7980499999999999,0.0,36.94,0.3694,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,A_required_light_pass,no_shrink,18,5,0.2777777777777778,-39.389999999999986,118.22,-157.60999999999999,0.7500793096884716,-1.6590999999999998,-0.09217222222222221,0.7505900392357299,109.03999999999999,1.0903999999999998,-0.3612435803374907,3,0.16666666666666666,3,0.16666666666666666,12,0.6666666666666666,0.703138888888889,0.5229888888888888,0.6666666666666666,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.0
full2025_validation,nofail,A_required_light_pass,none,5,4,0.8,100.30999999999999,107.71,-7.4,14.555405405405404,4.3141,0.8628199999999999,14.52382445141066,7.400000000000006,0.07400000000000005,13.555405405405393,0,0.0,3,0.6,2,0.4,1.14354,0.25822,0.8,0.8,0.8,0.6,0.0
full2025_validation,nofail,A_required_light_pass,strong_exhaustion,11,6,0.5454545454545454,121.42000000000002,162.88,-41.46,3.928605885190545,5.0217,0.4565181818181818,3.9012074643249175,18.88,0.1888,6.431144067796612,0,0.0,5,0.45454545454545453,6,0.5454545454545454,0.8283272727272728,0.44660000000000005,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,nofail,B_reject_mfe1_winner,no_shrink,2,2,1.0,49.17,49.17,0,inf,2.0549,1.02745,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.1730999999999998,0.3185,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,B_reject_mfe1_winner,strong_exhaustion,3,3,1.0,49.47,49.47,0,inf,2.0798,0.6932666666666667,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.1738,0.41250000000000003,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,mild_exhaustion,8,1,0.125,-36.8,17.52,-54.31999999999999,0.3225331369661267,-1.5252000000000001,-0.19065000000000001,0.3358878341896717,50.94,0.5094,-0.7224185316058107,0,0.0,0,0.0,8,1.0,0.36692500000000006,0.410075,0.25,0.125,0.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,no_shrink,12,2,0.16666666666666666,-133.58,10.350000000000001,-143.93,0.0719099562287223,-5.9159999999999995,-0.49299999999999994,0.07029371552496347,133.58,1.3358,-1.0,3,0.25,0,0.0,9,0.75,0.43606666666666666,0.6267333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,strong_exhaustion,33,0,0.0,-304.24,0,-304.24,0.0,-13.064899999999996,-0.3959060606060605,0.0,304.24,3.0423999999999998,-1.0,1,0.030303030303030304,0,0.0,32,0.9696969696969697,0.42547575757575773,0.4843939393939394,0.3333333333333333,0.12121212121212122,0.09090909090909091,0.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,no_shrink,3,3,1.0,90.48,90.48,0,inf,3.9189,1.3063,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3063,0.3174666666666666,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,strong_exhaustion,6,6,1.0,180.97,180.97,0,inf,7.8756,1.3126,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3186166666666665,0.3623,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,mild_exhaustion,10,1,0.1,-85.44,3.15,-88.58999999999999,0.03555706061632239,-3.6734999999999998,-0.36734999999999995,0.034077463122189795,88.59,0.8859,-0.9644429393836775,1,0.1,0,0.0,9,0.9,0.36047,0.4518,0.2,0.1,0.0,0.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,no_shrink,27,5,0.18518518518518517,-117.25000000000003,97.96,-215.20999999999998,0.45518330932577483,-4.847899999999999,-0.17955185185185182,0.4722972090390562,117.25000000000003,1.1725000000000003,-1.0,1,0.037037037037037035,3,0.1111111111111111,23,0.8518518518518519,0.4857,0.5468370370370369,0.48148148148148145,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
full2025_validation,nofail,E_reject_not_near_miss,strong_exhaustion,41,8,0.1951219512195122,-184.01999999999998,149.44,-333.46,0.44814970311281715,-7.987900000000002,-0.19482682926829276,0.44599262054042055,188.26999999999998,1.8826999999999996,-0.9774260370744144,2,0.04878048780487805,4,0.0975609756097561,35,0.8536585365853658,0.4957487804878048,0.4850878048780488,0.34146341463414637,0.2926829268292683,0.21951219512195122,0.07317073170731707,0.0
full2025_validation,one_best_single,A_required_light_pass,mild_exhaustion,2,0,0.0,-38.269999999999996,0,-38.269999999999996,0.0,-1.5960999999999999,-0.7980499999999999,0.0,38.269999999999996,0.3827,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_single,A_required_light_pass,no_shrink,15,5,0.3333333333333333,-8.639999999999999,122.88999999999999,-131.53,0.9343115639017714,-0.4063000000000005,-0.0270866666666667,0.9247495045654066,102.08,1.0208,-0.08463949843260186,2,0.13333333333333333,3,0.2,10,0.6666666666666666,0.6872799999999999,0.5402133333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.0
full2025_validation,one_best_single,A_required_light_pass,none,3,3,1.0,79.7,79.7,0,inf,3.3135000000000003,1.1045,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.3238,0.22746666666666668,1.0,1.0,1.0,0.6666666666666666,0.0
full2025_validation,one_best_single,A_required_light_pass,strong_exhaustion,14,8,0.5714285714285714,176.24999999999997,229.85999999999999,-53.61,4.287632904308897,7.1606,0.5114714285714286,4.226512864416708,23.540000000000003,0.23540000000000003,7.487255734919284,0,0.0,7,0.5,7,0.5,0.8979499999999999,0.4622714285714285,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.0
full2025_validation,one_best_two,A_required_light_pass,no_shrink,4,2,0.5,48.18000000000001,62.370000000000005,-14.19,4.395348837209303,1.9844,0.4961,4.189840861597814,9.369999999999997,0.09369999999999998,5.141942369263609,0,0.0,2,0.5,2,0.5,0.761175,0.45862500000000006,0.5,0.5,0.5,0.5,0.0
full2025_validation,one_best_two,A_required_light_pass,none,1,1,1.0,30.75,30.75,0,inf,1.3057,1.3057,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3599,0.0064,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,A_required_light_pass,strong_exhaustion,3,3,1.0,93.13,93.13,0,inf,3.9373,1.3124333333333333,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3124333333333333,0.46703333333333336,1.0,1.0,1.0,0.6666666666666666,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,mild_exhaustion,9,0,0.0,-96.85000000000001,0,-96.85000000000001,0.0,-4.039700000000001,-0.4488555555555556,0.0,96.85000000000001,0.9685000000000001,-1.0,0,0.0,0,0.0,9,1.0,0.3267888888888889,0.5177111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,strong_exhaustion,25,1,0.04,-285.18,0.92,-286.09999999999997,0.003215658860538274,-12.018799999999997,-0.4807519999999999,0.0033418746009237846,285.18,2.8518000000000003,-1.0,3,0.12,0,0.0,22,0.88,0.370892,0.5593319999999999,0.28,0.16,0.0,0.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,strong_exhaustion,8,8,1.0,216.41,216.41,0,inf,9.211,1.151375,inf,0.0,0.0,inf,0,0.0,7,0.875,1,0.125,1.315725,0.40688749999999996,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,mild_exhaustion,4,1,0.25,-15.08,3.15,-18.23,0.17279210093252878,-0.628,-0.157,0.1710665258711721,18.23,0.1823,-0.8272078990674712,0,0.0,0,0.0,4,1.0,0.565525,0.33685,0.5,0.25,0.25,0.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,strong_exhaustion,21,6,0.2857142857142857,-30.359999999999992,145.57999999999998,-175.94,0.8274411731272023,-1.1163000000000003,-0.05315714285714287,0.8488504346413193,77.38,0.7737999999999999,-0.39234944430085283,2,0.09523809523809523,4,0.19047619047619047,15,0.7142857142857143,0.5830714285714286,0.5432619047619048,0.38095238095238093,0.2857142857142857,0.23809523809523808,0.19047619047619047,0.0
full2025_validation,retest,A_required_light_pass,mild_exhaustion,2,0,0.0,-36.94,0,-36.94,0.0,-1.5960999999999999,-0.7980499999999999,0.0,36.94,0.3694,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,retest,A_required_light_pass,no_shrink,17,6,0.35294117647058826,12.490000000000002,151.26000000000002,-138.76999999999998,1.0900050443179365,0.47469999999999973,0.02792352941176469,1.0815803945830755,69.84,0.6984,0.17883734249713634,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.7752882352941176,0.5035470588235293,0.7647058823529411,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.0
full2025_validation,retest,A_required_light_pass,none,5,4,0.8,100.30999999999999,107.71,-7.4,14.555405405405404,4.3141,0.8628199999999999,14.52382445141066,7.400000000000006,0.07400000000000005,13.555405405405393,0,0.0,3,0.6,2,0.4,1.14354,0.25822,0.8,0.8,0.8,0.6,0.0
full2025_validation,retest,A_required_light_pass,strong_exhaustion,11,6,0.5454545454545454,119.71000000000001,161.17,-41.46,3.8873613121080557,5.0217,0.4565181818181818,3.9012074643249175,18.88,0.1888,6.340572033898306,0,0.0,5,0.45454545454545453,6,0.5454545454545454,0.8283272727272728,0.44660000000000005,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,retest,B_reject_mfe1_winner,no_shrink,2,2,1.0,47.87,47.87,0,inf,2.0549,1.02745,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.1730999999999998,0.3185,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,B_reject_mfe1_winner,strong_exhaustion,3,3,1.0,49.47,49.47,0,inf,2.0798,0.6932666666666667,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.1738,0.41250000000000003,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,mild_exhaustion,7,1,0.14285714285714285,-28.25,17.52,-45.769999999999996,0.38278348263054407,-1.1666,-0.16665714285714286,0.3980392156862745,42.39,0.42389999999999994,-0.6664307619721632,0,0.0,0,0.0,7,1.0,0.38178571428571434,0.41344285714285717,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,no_shrink,14,2,0.14285714285714285,-126.61999999999999,10.350000000000001,-136.97,0.0755639921150617,-5.642799999999999,-0.40305714285714284,0.07344706983464967,130.32,1.3032,-0.9716083486801719,2,0.14285714285714285,0,0.0,12,0.8571428571428571,0.505907142857143,0.5366071428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,strong_exhaustion,34,0,0.0,-338.4,0,-338.4,0.0,-14.329999999999998,-0.42147058823529404,0.0,338.4,3.3839999999999995,-1.0,2,0.058823529411764705,0,0.0,32,0.9411764705882353,0.42960588235294117,0.5351411764705882,0.35294117647058826,0.14705882352941177,0.08823529411764706,0.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,no_shrink,3,3,1.0,90.48,90.48,0,inf,3.9189,1.3063,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3063,0.3174666666666666,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,strong_exhaustion,6,6,1.0,186.97,186.97,0,inf,7.8642,1.3107,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3167166666666668,0.4299,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,E_reject_not_near_miss,mild_exhaustion,8,1,0.125,-63.440000000000005,3.15,-66.59,0.04730440006006908,-2.7043,-0.3380375,0.04573203006457532,66.59,0.6659,-0.9526955999399309,1,0.125,0,0.0,7,0.875,0.3024375,0.42444999999999994,0.125,0.0,0.0,0.0,0.0
full2025_validation,retest,E_reject_not_near_miss,no_shrink,22,3,0.13636363636363635,-155.75,38.849999999999994,-194.6,0.19964028776978415,-6.639799999999999,-0.30180909090909086,0.206316192115518,155.75,1.5575,-1.0,1,0.045454545454545456,1,0.045454545454545456,20,0.9090909090909091,0.4249227272727273,0.5875909090909089,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0
full2025_validation,retest,E_reject_not_near_miss,strong_exhaustion,43,7,0.16279069767441862,-265.6600000000001,119.75999999999999,-385.41999999999996,0.31072596128898344,-11.449099999999998,-0.2662581395348837,0.3102660955582465,269.1000000000001,2.6910000000000007,-0.9872166480862133,4,0.09302325581395349,3,0.06976744186046512,36,0.8372093023255814,0.5154186046511628,0.5191209302325581,0.3953488372093023,0.2558139534883721,0.18604651162790697,0.06976744186046512,0.0
full2025_validation,targetroom,A_required_light_pass,mild_exhaustion,3,0,0.0,-48.209999999999994,0,-48.209999999999994,0.0,-1.9960999999999998,-0.6653666666666666,0.0,48.209999999999994,0.4821,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.36810000000000004,0.7589333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,targetroom,A_required_light_pass,no_shrink,21,6,0.2857142857142857,-51.750000000000014,156.34,-208.09000000000003,0.7513095295304916,-2.2294,-0.10616190476190476,0.7384223679733425,136.36,1.3636000000000001,-0.3795101202698739,4,0.19047619047619047,4,0.19047619047619047,13,0.6190476190476191,0.6918714285714287,0.543242857142857,0.6666666666666666,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.0
full2025_validation,targetroom,A_required_light_pass,none,6,4,0.6666666666666666,77.78,111.16,-33.38,3.3301378070701015,3.3141000000000003,0.55235,3.5125852918877944,25.480000000000004,0.2548,3.052590266875981,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0.9661833333333334,0.38185,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0
full2025_validation,targetroom,A_required_light_pass,strong_exhaustion,20,9,0.45,156.47000000000003,260.86,-104.38999999999999,2.498898361912061,6.405000000000001,0.32025000000000003,2.4921374490390216,40.69,0.4069,3.8454165642664053,1,0.05,8,0.4,11,0.55,0.879785,0.46055999999999997,0.65,0.6,0.5,0.3,0.0
q1_quick,base,E_reject_not_near_miss,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,best_single,A_required_light_pass,no_shrink,11,4,0.36363636363636365,0.03999999999999737,109.46000000000001,-109.42000000000002,1.0003655638822884,-0.11500000000000038,-0.010454545454545489,0.9743418116912093,44.35999999999999,0.4435999999999999,0.0009017132551847921,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,0.7176454545454546,0.5764272727272727,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0
q1_quick,best_single,A_required_light_pass,strong_exhaustion,7,2,0.2857142857142857,24.530000000000005,64.50999999999999,-39.980000000000004,1.6135567783891942,0.9649000000000001,0.13784285714285716,1.5847524392461063,21.719999999999995,0.21719999999999995,1.129373848987109,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.8142142857142859,0.4909857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0
q1_quick,best_two,A_required_light_pass,no_shrink,10,4,0.4,19.21,104.55000000000001,-85.34,1.2250996015936255,0.7557999999999996,0.07557999999999995,1.2092933097031457,43.18,0.43179999999999996,0.44488188976377957,2,0.2,3,0.3,5,0.5,0.73812,0.54403,0.6,0.5,0.3,0.2,0.0
q1_quick,best_two,A_required_light_pass,strong_exhaustion,2,2,1.0,62.0,62.0,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0
q1_quick,best_two,B_reject_mfe1_winner,strong_exhaustion,4,4,1.0,62.04,62.04,0,inf,2.6138,0.65345,inf,0.0,0.0,inf,0,0.0,1,0.25,3,0.75,1.190825,0.31322500000000003,1.0,1.0,1.0,0.0,0.0
q1_quick,best_two,C_reject_loser_or_no_mfe1,mild_exhaustion,4,1,0.25,-28.029999999999998,17.55,-45.58,0.38503729706011414,-1.1310000000000002,-0.28275000000000006,0.40548780487804875,45.58,0.4558,-0.6149627029398859,0,0.0,0,0.0,4,1.0,0.3615,0.59365,0.25,0.25,0.0,0.0,0.0
q1_quick,best_two,C_reject_loser_or_no_mfe1,strong_exhaustion,30,1,0.03333333333333333,-380.63,0.92,-381.54999999999995,0.0024112174026995154,-16.043000000000003,-0.5347666666666667,0.002505704675035596,380.63,3.8063,-1.0,7,0.23333333333333334,0,0.0,23,0.7666666666666667,0.6038733333333333,0.6322166666666668,0.4666666666666667,0.3,0.13333333333333333,0.03333333333333333,0.03333333333333333
q1_quick,best_two,D_reject_strong_mfe13_winner,strong_exhaustion,5,5,1.0,153.96,153.96,0,inf,6.5632,1.31264,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3192,0.36234,1.0,1.0,1.0,1.0,0.0
q1_quick,best_two,E_reject_not_near_miss,mild_exhaustion,5,1,0.2,-52.839999999999996,3.15,-55.99,0.05626004643686372,-2.1684,-0.43368,0.056396866840731065,52.839999999999996,0.5284,-1.0,1,0.2,0,0.0,4,0.8,0.28158000000000005,0.6440400000000001,0.2,0.0,0.0,0.0,0.0
q1_quick,best_two,E_reject_not_near_miss,strong_exhaustion,15,5,0.3333333333333333,-47.0,98.30999999999999,-145.31,0.6765535751152707,-1.8247999999999998,-0.12165333333333332,0.6983851506586668,55.2,0.552,-0.8514492753623188,3,0.2,3,0.2,9,0.6,0.5613533333333334,0.6173466666666666,0.4,0.26666666666666666,0.26666666666666666,0.2,0.0
q1_quick,exhaustion,A_required_light_pass,no_shrink,10,4,0.4,19.21,104.55000000000001,-85.34,1.2250996015936255,0.7557999999999996,0.07557999999999995,1.2092933097031457,43.18,0.43179999999999996,0.44488188976377957,2,0.2,3,0.3,5,0.5,0.73812,0.54403,0.6,0.5,0.3,0.2,0.0
q1_quick,exhaustion,A_required_light_pass,strong_exhaustion,2,2,1.0,62.0,62.0,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0
q1_quick,exhaustion,B_reject_mfe1_winner,strong_exhaustion,4,4,1.0,62.04,62.04,0,inf,2.6138,0.65345,inf,0.0,0.0,inf,0,0.0,1,0.25,3,0.75,1.190825,0.31322500000000003,1.0,1.0,1.0,0.0,0.0
q1_quick,exhaustion,C_reject_loser_or_no_mfe1,mild_exhaustion,4,1,0.25,-28.029999999999998,17.55,-45.58,0.38503729706011414,-1.1310000000000002,-0.28275000000000006,0.40548780487804875,45.58,0.4558,-0.6149627029398859,0,0.0,0,0.0,4,1.0,0.3615,0.59365,0.25,0.25,0.0,0.0,0.0
q1_quick,exhaustion,C_reject_loser_or_no_mfe1,strong_exhaustion,30,1,0.03333333333333333,-380.63,0.92,-381.54999999999995,0.0024112174026995154,-16.043000000000003,-0.5347666666666667,0.002505704675035596,380.63,3.8063,-1.0,7,0.23333333333333334,0,0.0,23,0.7666666666666667,0.6038733333333333,0.6322166666666668,0.4666666666666667,0.3,0.13333333333333333,0.03333333333333333,0.03333333333333333
q1_quick,exhaustion,D_reject_strong_mfe13_winner,strong_exhaustion,5,5,1.0,153.96,153.96,0,inf,6.5632,1.31264,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3192,0.36234,1.0,1.0,1.0,1.0,0.0
q1_quick,exhaustion,E_reject_not_near_miss,mild_exhaustion,5,1,0.2,-52.839999999999996,3.15,-55.99,0.05626004643686372,-2.1684,-0.43368,0.056396866840731065,52.839999999999996,0.5284,-1.0,1,0.2,0,0.0,4,0.8,0.28158000000000005,0.6440400000000001,0.2,0.0,0.0,0.0,0.0
q1_quick,exhaustion,E_reject_not_near_miss,strong_exhaustion,15,5,0.3333333333333333,-47.0,98.30999999999999,-145.31,0.6765535751152707,-1.8247999999999998,-0.12165333333333332,0.6983851506586668,55.2,0.552,-0.8514492753623188,3,0.2,3,0.2,9,0.6,0.5613533333333334,0.6173466666666666,0.4,0.26666666666666666,0.26666666666666666,0.2,0.0
