detector,event_id,market_cluster_id,symbol,event_msc,control_id,control_msc,time_difference_ms,delta_abs_return_1s,delta_abs_return_3s,delta_realized_volatility_120s,delta_abs_return_10s,delta_abs_return_30s,delta_abs_return_120s,delta_mfe_120s,delta_mae_120s,delta_spread_change_120s,delta_tick_activity_120s,delta_quote_reversion_ratio
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742917576000_43560,21574,USDJPY,1742917576000,USDJPY_TAIL_V1_RAW_ctrl_h0_1742917216500_1434188,1742917216500,359500,2.0021845999999998e-05,2.6698296e-05,6.0488856e-05,-5.6638324e-05,-2.3232484e-05,-7.324398e-05,-0.0125,-0.0005000000000000004,-0.002,83.0,1.03030303
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742917623750_43562,21575,USDCAD,1742917623750,USDCAD_TAIL_V1_RAW_ctrl_h0_1742916966500_1172541,1742916966500,657250,-6.7620000000007325e-09,-7.005349e-06,4.2886920000000006e-05,-1.750827e-05,6.981826999999995e-06,0.00025196329300000004,-7.000000000000001e-05,0.00037999999999999997,0.0,3.0,-22.265245392105
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742917912500_43563,21576,AUDUSD,1742917912500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742917203000_831799,1742917203000,709500,-7.919373e-06,-1.1140000000000032e-08,-5.4018158000000016e-05,-9.467900000001373e-08,-4.7575739000000006e-05,-4.7544580000000004e-05,0.000145,-0.00022,2e-05,10.0,-17.998789290346
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742917920750_43564,21577,AUDUSD,1742917920750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742917203000_831799,1742917203000,717750,1.5802137e-05,6.3244968e-05,-5.607706300000002e-05,-5.5454560000000013e-05,-0.000102935932,-0.00011080919200000001,8.5e-05,-0.00018,0.0,14.0,-17.498789290346
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742918056250_43565,21578,USDJPY,1742918056250,USDJPY_TAIL_V1_RAW_ctrl_h0_1742917917750_1434745,1742917917750,138500,-1.6677046e-05,3.3352077e-05,1.8290662e-05,8.004466899999999e-05,-0.00015345801,0.000136703928,0.003999999999999997,-0.0025,0.001,-24.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742918154000_43566,21579,USDJPY,1742918154000,USDJPY_TAIL_V1_RAW_ctrl_h0_1742917917750_1434745,1742917917750,236250,2.0000796000000002e-05,6.665374999999999e-06,-4.6471581000000006e-05,4.0011069e-05,-0.000213493898,-6.719739999999999e-06,-0.023500000000000004,0.007,0.0,-49.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742918157500_43569,21580,USDCAD,1742918157500,USDCAD_TAIL_V1_RAW_ctrl_h0_1742918035750_1172956,1742918035750,121750,3.1505171e-05,6.997556000000002e-06,-1.0593300000001226e-07,2.450114400000001e-05,0.000108525588,-4.803999999994542e-09,-0.00022,0.000235,0.0,4.0,2.15384615
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742918197000_43570,21581,GBPUSD,1742918197000,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742917577500_570515,1742917577500,619500,7.714231000000001e-06,2.3145791e-05,3.644201599999999e-05,1.5410407000000003e-05,-5.406844e-05,-4.636511400000001e-05,0.00011,-8.999999999999997e-05,0.0,-17.0,-25.088199317719
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742918237000_43571,21582,GBPUSD,1742918237000,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742917577500_570515,1742917577500,659500,-2.9199999999992876e-09,-5.720999999999737e-09,2.2718149999999992e-05,-3.8610543e-05,-1.5476668999999996e-05,-0.000108109231,0.0002,-0.00016999999999999999,0.0,-25.0,-26.997290227719
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742918277250_43572,21583,GBPUSD,1742918277250,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742917577500_570515,1742917577500,699750,7.715541000000001e-06,-1.5442346e-05,-1.5442126000000004e-05,-3.0891963e-05,-2.3186374e-05,-0.000108108457,0.00019,-0.0003,0.0,-5.0,-26.997290227719
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742918465750_43573,21584,AUDUSD,1742918465750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742846122000_817368,1742846122000,72343750,7.781340999999998e-06,1.5562374e-05,7.4037095e-05,-5.5860857e-05,-7.2053308e-05,-0.000279298835,-0.00013000000000000002,1.5000000000000012e-05,-1e-05,25.0,0.5
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742918484750_43575,21585,AUDUSD,1742918484750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742846122000_817368,1742846122000,72362750,-8.034499000000001e-06,2.3470482000000002e-05,4.0172642000000004e-05,-4.795274900000001e-05,-4.042219e-05,-0.000279299585,-0.000125,1.0000000000000013e-05,-1e-05,20.0,0.36363636
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742918500500_43576,21586,AUDUSD,1742918500500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742846122000_817368,1742846122000,72378500,-8.035437e-06,-8.163262e-06,2.8526390000000005e-05,-2.4232428000000005e-05,-1.6702744e-05,-0.000271395167,-0.000205,9.000000000000002e-05,0.0,24.0,0.55555556
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742918533750_43577,21587,AUDUSD,1742918533750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742846122000_817368,1742846122000,72411750,3.1511106e-05,7.8836868e-05,1.48118700000002e-06,7.8585482e-05,0.000133560372,-0.000303022532,-0.00019999999999999998,8.5e-05,-2e-05,2.0,0.09090909
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742918695500_43578,21588,USDCAD,1742918695500,USDCAD_TAIL_V1_RAW_ctrl_h0_1742845757500_1158684,1742845757500,72938000,2.6225999999999298e-08,5.2672000000000434e-08,-1.0360443000000008e-05,5.6089696e-05,2.8087691e-05,-8.3709415e-05,-2.500000000000001e-05,-7.5e-05,-2e-05,1.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742918774750_43579,21589,GBPUSD,1742918774750,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742846121750_557157,1742846121750,72653000,-1.5497989e-05,3.0813673e-05,1.9992321e-05,3.8502465e-05,-1.5855411e-05,0.000177452467,-1e-05,0.00020999999999999998,0.0,-24.0,0.250023246719
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742918792500_43580,21590,USDJPY,1742918792500,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,222500,3.343817e-06,6.0048437999999996e-05,3.8320943999999995e-05,-9.995119e-06,6.6715912e-05,0.000276816866,-0.014499999999999999,0.0565,-0.001,37.0,1.75510204
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w500_1742918800500_43583,21591,USDCHF,1742918800500,USDCHF_TAIL_V1_RAW_ctrl_h1_1742845300500_362064,1742845300500,73500000,-4.5226533e-05,-4.5226501e-05,-3.737710800000001e-05,2.2902820000000002e-05,0.000119498842,2.8657841000000008e-05,8.5e-05,-3.5000000000000004e-05,1e-05,-36.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742918813500_43584,21592,AUDUSD,1742918813500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742918689500_832489,1742918689500,124000,7.910234e-06,-7.1191549e-05,-9.317831399999999e-05,-3.1638498999999996e-05,-7.908921000000002e-06,0.000181908371,9.999999999999999e-06,4.4999999999999996e-05,1e-05,-34.0,-0.77265806118
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919066750_43585,21593,USDJPY,1742919066750,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,496750,-3.6684336e-05,-1.0006453e-05,5.7517578000000006e-05,-6.6702029e-05,-7.0036413e-05,6.668844e-05,-0.0245,0.0525,-0.002,23.0,0.95833333
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1742919115500_43586,21594,USDJPY,1742919115500,USDJPY_TAIL_V1_RAW_ctrl_h1_1742918570250_1435336,1742918570250,545250,-1.0003952e-05,1.0006287e-05,4.141488599999999e-05,1.6680171000000004e-05,3.3357037999999997e-05,3.3349831e-05,-0.0045000000000000005,0.0275,0.002,33.0,0.4137931
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1742919158000_43587,21595,USDJPY,1742919158000,USDJPY_TAIL_V1_RAW_ctrl_h1_1742918570250_1435336,1742918570250,587750,2.6677915999999998e-05,3.3347950000000003e-06,1.1651030000000152e-06,2.0003266e-05,1.3334020000000006e-05,0.00012340111,-0.0034999999999999996,0.023,0.003,9.0,1.02631579
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742919176250_43590,21596,AUDUSD,1742919176250,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742919011250_832583,1742919011250,165000,-1.5817279e-05,-3.9542165e-05,-1.9193515000000006e-05,-5.5356629000000004e-05,3.954272799999999e-05,-2.3716194e-05,-0.000125,9.5e-05,-1e-05,-26.0,2.2
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742919278000_43591,21597,USDCAD,1742919278000,USDCAD_TAIL_V1_RAW_ctrl_h0_1742918820750_1173000,1742918820750,457250,1.750457e-05,4.9013994e-05,3.185809899999999e-05,2.8007331000000004e-05,7.002081499999999e-05,3.1507915999999994e-05,-5.9999999999999995e-05,8.999999999999999e-05,-1e-05,40.0,0.75
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919280250_43592,21598,USDJPY,1742919280250,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,710250,-2.0007357000000003e-05,-2.0009471e-05,3.119228999999999e-05,3.340479000000002e-06,-6.6699093e-05,2.3348437000000003e-05,-0.009999999999999998,0.0135,0.001,34.0,0.43478261
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919351000_43593,21599,USDJPY,1742919351000,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,781000,-1.3338591000000003e-05,-1.0004217999999999e-05,-2.686539600000001e-05,-6.3364788e-05,-3.6683535e-05,2.0011373000000002e-05,-0.024999999999999998,0.019,0.0,31.0,0.33333333
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w500_1742919446000_43594,21600,AUDUSD,1742919446000,AUDUSD_TAIL_V1_RAW_ctrl_h1_1742918689500_832490,1742918689500,756500,-8.130000000006307e-10,-6.328244000000001e-05,-3.7444664000000006e-05,-3.9548671e-05,1.5816902999999996e-05,4.7456403e-05,4.5e-05,-5e-05,0.0,2.0,-6.999833898607
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w500_1742919514000_43595,21601,USDCAD,1742919514000,USDCAD_TAIL_V1_RAW_ctrl_h1_1742918820750_1173001,1742918820750,693250,6.303229700000001e-05,5.9531148e-05,2.559831999999999e-05,1.4012308000000003e-05,-1.0501878999999998e-05,3.1516007e-05,2.0000000000000012e-05,4e-05,5e-05,38.0,0.71428571
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1742919592500_43598,21602,USDJPY,1742919592500,USDJPY_TAIL_V1_RAW_ctrl_h1_1742918570250_1435336,1742918570250,1022250,-1.3335097000000002e-05,-1.6673651999999998e-05,4.423442499999999e-05,-3.3340374e-05,-4.334635e-05,0.000170144528,0.013000000000000001,0.0105,-0.003,61.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742919599000_43600,21603,GBPUSD,1742919599000,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742846121750_557157,1742846121750,73477250,-1.5497989e-05,-7.776011e-06,-2.2040844999999997e-05,-7.802759e-06,-8.5314588e-05,3.8531076e-05,0.00015000000000000001,-0.00015000000000000001,0.0,-11.0,-2.999976753281
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1742919695000_43601,21604,USDCHF,1742919695000,USDCHF_TAIL_V1_RAW_ctrl_h0_1742845300500_362063,1742845300500,74394500,-3.3874829e-05,-3.9550697e-05,-2.5291013999999984e-05,-5.0882274e-05,3.194599999999998e-07,0.000147831586,-0.00013,0.000185,2e-05,-32.0,2.5
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1742919705500_43602,21605,USDJPY,1742919705500,USDJPY_TAIL_V1_RAW_ctrl_h1_1742918570250_1435336,1742918570250,1135250,-2.0004998e-05,-3.3271510000000002e-06,1.243536499999999e-05,6.702279999999997e-06,-3.6668714e-05,0.000106762619,-0.014499999999999999,0.025,-0.002,43.0,1.61904762
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1742919734000_43603,21606,USDCHF,1742919734000,USDCHF_TAIL_V1_RAW_ctrl_h0_1742845300500_362063,1742845300500,74433500,-3.9552886999999996e-05,-3.9552886999999996e-05,-5.6128204e-05,-4.5208564e-05,-7.914195300000001e-05,2.642000000000101e-07,-7e-05,-2e-05,0.0,-26.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919855250_43604,21607,USDJPY,1742919855250,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1285250,-3.6684336e-05,-1.6673651999999998e-05,4.367891000000001e-05,-6.3361806e-05,3.0046564999999995e-05,0.000387035866,-0.020499999999999997,0.062,0.0,33.0,5.17391304
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919935750_43605,21608,USDJPY,1742919935750,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1365750,-3.3347772e-05,-1.3336353999999999e-05,-8.652737000000007e-06,2.3396957000000002e-05,8.0125931e-05,0.000133478109,-0.024999999999999998,0.028,0.0,40.0,1.59259259
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742919945000_43607,21609,USDJPY,1742919945000,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1375000,-3.0010551000000003e-05,-1.6672584e-05,-1.2059419000000007e-05,-7.6705147e-05,4.607399999999491e-08,2.0027699000000002e-05,-0.012499999999999999,0.005,0.002,42.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742920156500_43608,21610,AUDUSD,1742920156500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742919969500_832925,1742919969500,187000,4.7463848e-05,4.7463848e-05,1.3287077e-05,-3.1642253e-05,-4.7464098999999996e-05,-1.581727800000001e-05,-7.500000000000001e-05,6e-05,0.0,1.0,0.7
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920202000_43609,21611,GBPUSD,1742920202000,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,139500,6.1765807e-05,6.948647400000001e-05,4.535025300000001e-05,9.264740000000001e-05,7.721201999999999e-06,0.000138931939,0.00013000000000000002,1.9999999999999998e-05,0.0,2.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920212750_43613,21612,USDJPY,1742920212750,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1642750,-2.3330036e-05,-1.3332344e-05,9.586686099999998e-05,-1.9951363e-05,0.000267106661,0.000260381517,-0.022,0.068,0.0,150.0,3.375
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920232500_43614,21613,USDJPY,1742920232500,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1662500,-3.6684336e-05,5.0084104e-05,8.115430700000002e-05,7.682675499999999e-05,0.00016359523,8.678991099999999e-05,0.0125,0.0005,0.0,135.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920326250_43615,21614,USDJPY,1742920326250,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1756250,-3.3347048e-05,-6.6602079999999996e-06,4.8671854999999994e-05,6.0133252e-05,-9.957047999999998e-06,0.00011680442999999999,-0.0075,0.021,-0.001,93.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920355250_43616,21615,GBPUSD,1742920355250,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,292750,-2.3162178e-05,1.543436e-05,6.812007999999997e-06,1.543436e-05,3.0872712999999996e-05,-7.757322999999984e-06,-0.00015999999999999999,0.00019,0.0,-7.0,1.63636364
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742920380750_43618,21616,USDCAD,1742920380750,USDCAD_TAIL_V1_RAW_ctrl_h0_1742920232250_1173977,1742920232250,148500,5.400000000000829e-10,2.1016375000000003e-05,6.727618300000001e-05,-2.4513438999999998e-05,0.000154125304,-1.3997016000000006e-05,0.00017,-8e-05,-2e-05,50.0,-17.999464225841
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742920409250_43619,21617,USDCAD,1742920409250,USDCAD_TAIL_V1_RAW_ctrl_h0_1742920232250_1173977,1742920232250,177000,7.007180000000001e-06,1.0511395000000002e-05,8.002045e-05,-2.1009897999999998e-05,4.1219999999990095e-09,0.00024168334,-4.999999999999998e-05,0.000355,-1e-05,73.0,-13.856607085840999
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742920445500_43620,21618,AUDUSD,1742920445500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742919969500_832925,1742919969500,476000,1.5820282e-05,1.5820282e-05,6.096124299999998e-05,2.3726574e-05,2.3722820000000004e-05,9.490892599999999e-05,2.9999999999999997e-05,7.500000000000001e-05,-2e-05,28.0,2.33333333
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920485500_43622,21619,USDJPY,1742920485500,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,1915500,4.0078924e-05,3.6728023e-05,0.00010402011799999999,3.3435282000000006e-05,0.000113545033,0.000280391707,0.027,0.0,-0.002,163.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w500_1742920519750_43624,21620,USDCAD,1742920519750,USDCAD_TAIL_V1_RAW_ctrl_h1_1742920235250_1173993,1742920235250,284500,3.8530054999999996e-05,0.000101567061,7.336954999999999e-05,0.000122578138,2.637000000000158e-09,0.00022418672700000002,0.00013000000000000002,0.00030000000000000003,-2e-05,96.0,-0.42107364190900043
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1742920550750_43626,21621,USDCAD,1742920550750,USDCAD_TAIL_V1_RAW_ctrl_h0_1742920232250_1173977,1742920232250,318500,8.099999999999126e-10,1.0510046000000002e-05,8.0299798e-05,-6.999193999999999e-06,6.3055604e-05,9.109992799999998e-05,0.000185,-0.000105,0.0,83.0,-17.999464225841
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w1000_1742920573750_43627,21622,USDCAD,1742920573750,USDCAD_TAIL_V1_RAW_ctrl_h2_1742920235250_1173994,1742920235250,338500,-3.4917520000000014e-06,-6.997182999999998e-06,4.299668e-05,-1.7508786e-05,5.2551151999999995e-05,0.000122596845,4.500000000000001e-05,0.00015500000000000003,-1e-05,76.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920577500_43628,21623,GBPUSD,1742920577500,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,515000,-1.5443895e-05,7.713516e-06,8.259968500000001e-05,7.713516e-06,4.6308444000000006e-05,-3.8644873e-05,-0.00010000000000000002,0.00026,0.0,17.0,1.27272727
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1742920595750_43630,21624,USDJPY,1742920595750,USDJPY_TAIL_V1_RAW_ctrl_h1_1742920082000_1435651,1742920082000,513750,-1.0003107000000002e-05,-1.3345809999999998e-05,-4.769946500000002e-05,-3.3196519999999967e-06,8.0123768e-05,5.3443222000000004e-05,-0.0475,0.048,-0.002,35.0,3.8
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920620750_43631,21625,GBPUSD,1742920620750,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,558250,-2.3162178e-05,7.715302999999999e-06,8.2226291e-05,-3.5750000000027567e-09,4.6310945999999996e-05,-0.000123549438,-7.999999999999999e-05,0.00023999999999999998,0.0,5.0,0.375
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920627750_43632,21626,USDJPY,1742920627750,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,2057750,1.3384675999999995e-05,4.6748654e-05,4.250782000000001e-05,-4.3325527e-05,-7.0029089e-05,0.000123507108,0.002999999999999999,0.0125,-0.001,91.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920632250_43634,21627,GBPUSD,1742920632250,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,569750,-7.723169999999999e-06,-7.722037000000001e-06,7.180005e-05,6.175591399999999e-05,0.00019296463300000002,-7.7233665e-05,-0.00015000000000000001,0.00031,0.0,-1.0,0.9
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920658500_43635,21628,GBPUSD,1742920658500,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,596000,-1.5444312e-05,-7.723645000000002e-06,3.1921565000000014e-05,-7.723645000000002e-06,0.00012349103300000002,3.0819731e-05,-0.00017,0.00019,0.0,-6.0,1.76923077
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w1000_1742920663500_43637,21629,USDCAD,1742920663500,USDCAD_TAIL_V1_RAW_ctrl_h2_1742920235250_1173994,1742920235250,428250,-2.4509318e-05,-1.7505708e-05,1.8576977999999988e-05,4.204529e-05,0.000157627752,0.000311723431,0.00031500000000000007,0.0,-1e-05,92.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1742920861750_43639,21630,USDJPY,1742920861750,USDJPY_TAIL_V1_RAW_ctrl_h0_1742918570000_1435333,1742918570000,2291750,2.3398577999999996e-05,7.0113547e-05,3.457539999999999e-05,-4.6663239000000004e-05,0.000123557197,0.000320406679,0.03950000000000001,0.001,0.0,117.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920944500_43643,21631,GBPUSD,1742920944500,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,882000,-1.144000000000069e-08,7.709226999999998e-06,3.7785882000000004e-05,3.0860502e-05,1.5429952e-05,-9.2687029e-05,-0.00025,0.00019,0.0,-27.0,0.875
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1742920947750_43644,21632,GBPUSD,1742920947750,GBPUSD_TAIL_V1_RAW_ctrl_h0_1742920062500_572024,1742920062500,885250,7.707021000000003e-06,5.4012848000000004e-05,3.1581844e-05,3.8578962999999997e-05,3.8582656e-05,-0.00013898886299999999,-0.00012000000000000002,5e-05,0.0,-26.0,0.14285714
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1742920975000_43645,21633,USDCHF,1742920975000,USDCHF_TAIL_V1_RAW_ctrl_h0_1742920666500_378168,1742920666500,308500,-1.7035629000000003e-05,-2.2714882e-05,8.0599289e-05,-1.1355119000000001e-05,1.4706000000001482e-08,-3.969571299999999e-05,0.00023,-7.999999999999999e-05,3.0000000000000004e-05,-7.0,-17.998262482413
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1742921021750_43646,21634,AUDUSD,1742921021750,AUDUSD_TAIL_V1_RAW_ctrl_h0_1742920874500_833277,1742920874500,147250,2.3725074e-05,3.1635432e-05,-4.758190999999993e-06,2.3727262000000002e-05,3.9545603000000005e-05,-0.000142306984,-1.4999999999999999e-05,-2.4999999999999984e-05,0.0,1.0,-14.001439121917
