event_id,market_cluster_id,response_episode_id,server_time_msc,server_time,utc,jst,timezone_status,symbol,direction,severity,candidate_time_msc,confirmed_time_msc,cluster_breadth,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742982934500_18379,8268,2659,1742982934500,2025-03-26 09:55:34.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P995,1742982934250,1742982934500,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742982934500_18378,8268,2659,1742982934500,2025-03-26 09:55:34.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P999,1742982934250,1742982934500,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201250_18380,8269,2660,1742983201250,2025-03-26 10:00:01.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983201000,1742983201250,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201500_18382,8269,2660,1742983201500,2025-03-26 10:00:01.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983201250,1742983201500,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201750_18384,8269,2660,1742983201750,2025-03-26 10:00:01.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983201500,1742983201750,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983203250_18390,8269,2660,1742983203250,2025-03-26 10:00:03.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1742983203000,1742983203250,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202000_18386,8269,2660,1742983202000,2025-03-26 10:00:02.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983201750,1742983202000,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202250_18387,8269,2660,1742983202250,2025-03-26 10:00:02.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983202000,1742983202250,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202500_18388,8269,2660,1742983202500,2025-03-26 10:00:02.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983202250,1742983202500,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983201500_18381,8269,2660,1742983201500,2025-03-26 10:00:01.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1742983201250,1742983201500,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983201750_18383,8269,2660,1742983201750,2025-03-26 10:00:01.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P995,1742983201500,1742983201750,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983202000_18385,8269,2660,1742983202000,2025-03-26 10:00:02.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1742983201750,1742983202000,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983203500_18391,8270,2660,1742983203500,2025-03-26 10:00:03.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983203250,1742983203500,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983204000_18392,8270,2660,1742983204000,2025-03-26 10:00:04.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1742983203750,1742983204000,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983203250_18389,8269,2660,1742983203250,2025-03-26 10:00:03.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1742983203000,1742983203250,11,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983204750_18395,8270,2660,1742983204750,2025-03-26 10:00:04.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983204500,1742983204750,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983204250_18393,8270,2660,1742983204250,2025-03-26 10:00:04.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P995,1742983204000,1742983204250,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742983204500_18394,8270,2660,1742983204500,2025-03-26 10:00:04.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1742983204250,1742983204500,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983205250_18397,8270,2660,1742983205250,2025-03-26 10:00:05.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983205000,1742983205250,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983205500_18398,8270,2660,1742983205500,2025-03-26 10:00:05.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983205250,1742983205500,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983204750_18396,8270,2660,1742983204750,2025-03-26 10:00:04.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1742983204500,1742983204750,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983205750_18399,8271,2660,1742983205750,2025-03-26 10:00:05.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P990,1742983205500,1742983205750,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983206000_18400,8271,2660,1742983206000,2025-03-26 10:00:06.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983205750,1742983206000,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983206250_18401,8271,2660,1742983206250,2025-03-26 10:00:06.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983206000,1742983206250,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983206500_18402,8271,2660,1742983206500,2025-03-26 10:00:06.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983206250,1742983206500,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983206750_18403,8271,2660,1742983206750,2025-03-26 10:00:06.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983206500,1742983206750,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983207000_18404,8271,2660,1742983207000,2025-03-26 10:00:07.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983206750,1742983207000,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983207500_18405,8271,2660,1742983207500,2025-03-26 10:00:07.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983207250,1742983207500,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983207750_18406,8271,2660,1742983207750,2025-03-26 10:00:07.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983207500,1742983207750,8,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983208000_18407,8272,2660,1742983208000,2025-03-26 10:00:08.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983207750,1742983208000,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983208250_18408,8272,2660,1742983208250,2025-03-26 10:00:08.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983208000,1742983208250,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983208500_18409,8272,2660,1742983208500,2025-03-26 10:00:08.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983208250,1742983208500,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210000_18411,8272,2660,1742983210000,2025-03-26 10:00:10.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983209750,1742983210000,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210250_18412,8273,2660,1742983210250,2025-03-26 10:00:10.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983210000,1742983210250,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210500_18413,8273,2660,1742983210500,2025-03-26 10:00:10.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983210250,1742983210500,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210750_18414,8273,2660,1742983210750,2025-03-26 10:00:10.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983210500,1742983210750,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983211000_18415,8273,2660,1742983211000,2025-03-26 10:00:11.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983210750,1742983211000,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983211250_18416,8273,2660,1742983211250,2025-03-26 10:00:11.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983211000,1742983211250,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983208750_18410,8272,2660,1742983208750,2025-03-26 10:00:08.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1742983208500,1742983208750,5,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983215750_18417,8274,2660,1742983215750,2025-03-26 10:00:15.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983215500,1742983215750,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983217250_18418,8274,2660,1742983217250,2025-03-26 10:00:17.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983217000,1742983217250,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983218750_18419,8275,2660,1742983218750,2025-03-26 10:00:18.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983218500,1742983218750,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18420,8275,2660,1742983219000,2025-03-26 10:00:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983218750,1742983219000,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219250_18423,8275,2660,1742983219250,2025-03-26 10:00:19.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983219000,1742983219250,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983219500_18424,8275,2660,1742983219500,2025-03-26 10:00:19.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983219250,1742983219500,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983219750_18425,8275,2660,1742983219750,2025-03-26 10:00:19.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983219500,1742983219750,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983220000_18426,8275,2660,1742983220000,2025-03-26 10:00:20.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983219750,1742983220000,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983220750_18427,8275,2660,1742983220750,2025-03-26 10:00:20.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983220500,1742983220750,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983221000_18428,8276,2660,1742983221000,2025-03-26 10:00:21.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983220750,1742983221000,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983221250_18429,8276,2660,1742983221250,2025-03-26 10:00:21.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983221000,1742983221250,2,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223250_18430,8277,2660,1742983223250,2025-03-26 10:00:23.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983223000,1742983223250,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223500_18431,8277,2660,1742983223500,2025-03-26 10:00:23.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983223250,1742983223500,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18421,8275,2660,1742983219000,2025-03-26 10:00:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1742983218750,1742983219000,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223750_18432,8277,2660,1742983223750,2025-03-26 10:00:23.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983223500,1742983223750,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983224000_18433,8277,2660,1742983224000,2025-03-26 10:00:24.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983223750,1742983224000,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18422,8275,2660,1742983219000,2025-03-26 10:00:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P990,1742983218750,1742983219000,9,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983231750_18441,8279,2660,1742983231750,2025-03-26 10:00:31.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983231500,1742983231750,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983229250_18434,8278,2660,1742983229250,2025-03-26 10:00:29.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983229000,1742983229250,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983230000_18435,8278,2660,1742983230000,2025-03-26 10:00:30.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983229750,1742983230000,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983230250_18436,8278,2660,1742983230250,2025-03-26 10:00:30.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983230000,1742983230250,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983230500_18437,8278,2660,1742983230500,2025-03-26 10:00:30.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983230250,1742983230500,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983230750_18438,8278,2660,1742983230750,2025-03-26 10:00:30.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983230500,1742983230750,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983231000_18439,8278,2660,1742983231000,2025-03-26 10:00:31.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983230750,1742983231000,6,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983231500_18440,8279,2660,1742983231500,2025-03-26 10:00:31.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983231250,1742983231500,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983233250_18443,8279,2660,1742983233250,2025-03-26 10:00:33.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983233000,1742983233250,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983233000_18442,8279,2660,1742983233000,2025-03-26 10:00:33.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983232750,1742983233000,4,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248250_18451,8282,2660,1742983248250,2025-03-26 10:00:48.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983248000,1742983248250,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983242500_18444,8280,2660,1742983242500,2025-03-26 10:00:42.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983242250,1742983242500,3,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244250_18445,8280,2660,1742983244250,2025-03-26 10:00:44.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983244000,1742983244250,3,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244500_18446,8280,2660,1742983244500,2025-03-26 10:00:44.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983244250,1742983244500,3,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983244750_18447,8281,2660,1742983244750,2025-03-26 10:00:44.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983244500,1742983244750,1,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247250_18448,8282,2660,1742983247250,2025-03-26 10:00:47.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983247000,1742983247250,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247500_18449,8282,2660,1742983247500,2025-03-26 10:00:47.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983247250,1742983247500,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248000_18450,8282,2660,1742983248000,2025-03-26 10:00:48.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983247750,1742983248000,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248500_18452,8282,2660,1742983248500,2025-03-26 10:00:48.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983248250,1742983248500,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983249750_18455,8283,2660,1742983249750,2025-03-26 10:00:49.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983249500,1742983249750,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248750_18453,8282,2660,1742983248750,2025-03-26 10:00:48.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983248500,1742983248750,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983249000_18454,8282,2660,1742983249000,2025-03-26 10:00:49.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983248750,1742983249000,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983250000_18456,8283,2660,1742983250000,2025-03-26 10:00:50.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983249750,1742983250000,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250500_18458,8283,2660,1742983250500,2025-03-26 10:00:50.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983250250,1742983250500,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250250_18457,8283,2660,1742983250250,2025-03-26 10:00:50.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1742983250000,1742983250250,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250750_18459,8283,2660,1742983250750,2025-03-26 10:00:50.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1742983250500,1742983250750,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251750_18461,8283,2660,1742983251750,2025-03-26 10:00:51.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983251500,1742983251750,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251500_18460,8283,2660,1742983251500,2025-03-26 10:00:51.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1742983251250,1742983251500,7,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983252000_18462,8284,2660,1742983252000,2025-03-26 10:00:52.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1742983251750,1742983252000,1,INTERNAL_CONFIRMATION
