event_id,market_cluster_id,response_episode_id,barrier_local_sigma,result,continuation_hit_msc,reversal_hit_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743002765250_18636,8406,2703,1.0,CONTINUATION_FIRST,1743002775385.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743002765250_18636,8406,2703,2.0,CONTINUATION_FIRST,1743002775385.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743002983000_18637,8407,2704,0.5,CONTINUATION_FIRST,1743002986095.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743002983000_18637,8407,2704,1.0,CONTINUATION_FIRST,1743002986095.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743002983000_18637,8407,2704,2.0,CONTINUATION_FIRST,1743002986667.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18639,8408,2704,0.5,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18639,8408,2704,1.0,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18639,8408,2704,2.0,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18641,8408,2704,0.5,CONTINUATION_FIRST,1743003002851.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18641,8408,2704,1.0,CONTINUATION_FIRST,1743003002851.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18641,8408,2704,2.0,CONTINUATION_FIRST,1743003002851.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18644,8408,2704,0.5,CONTINUATION_FIRST,1743003003264.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18644,8408,2704,1.0,CONTINUATION_FIRST,1743003003264.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18644,8408,2704,2.0,CONTINUATION_FIRST,1743003003465.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002000_18638,8408,2704,0.5,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002000_18638,8408,2704,1.0,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002000_18638,8408,2704,2.0,REVERSAL_FIRST,,1743003002613.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18642,8408,2704,0.5,CONTINUATION_FIRST,1743003003759.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18642,8408,2704,1.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18642,8408,2704,2.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18643,8408,2704,0.5,CONTINUATION_FIRST,1743003003759.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18643,8408,2704,1.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18643,8408,2704,2.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003003750_18649,8408,2704,0.5,REVERSAL_FIRST,,1743003004145.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003003750_18649,8408,2704,1.0,REVERSAL_FIRST,,1743003004145.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003003750_18649,8408,2704,2.0,CONTINUATION_FIRST,1743003013748.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18646,8408,2704,0.5,REVERSAL_FIRST,,1743003003116.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18646,8408,2704,1.0,REVERSAL_FIRST,,1743003003116.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18646,8408,2704,2.0,REVERSAL_FIRST,,1743003003325.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1743003003000_18648,8408,2704,0.5,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1743003003000_18648,8408,2704,1.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1743003003000_18648,8408,2704,2.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18647,8408,2704,0.5,CONTINUATION_FIRST,1743003003360.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18647,8408,2704,1.0,CONTINUATION_FIRST,1743003003759.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003002750_18647,8408,2704,2.0,CONTINUATION_FIRST,1743003004096.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18645,8408,2704,0.5,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18645,8408,2704,1.0,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002500_18645,8408,2704,2.0,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18640,8408,2704,0.5,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18640,8408,2704,1.0,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743003002250_18640,8408,2704,2.0,CONTINUATION_FIRST,1743003004260.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004250_18650,8409,2704,0.5,REVERSAL_FIRST,,1743003004620.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004250_18650,8409,2704,1.0,REVERSAL_FIRST,,1743003004620.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004250_18650,8409,2704,2.0,REVERSAL_FIRST,,1743003004620.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18653,8409,2704,0.5,REVERSAL_FIRST,,1743003005096.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18653,8409,2704,1.0,REVERSAL_FIRST,,1743003005301.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18653,8409,2704,2.0,REVERSAL_FIRST,,1743003005301.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18651,8409,2704,0.5,REVERSAL_FIRST,,1743003005096.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18651,8409,2704,1.0,REVERSAL_FIRST,,1743003005301.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18651,8409,2704,2.0,REVERSAL_FIRST,,1743003005301.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18652,8409,2704,0.5,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18652,8409,2704,1.0,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004500_18652,8409,2704,2.0,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18654,8409,2704,0.5,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18654,8409,2704,1.0,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18654,8409,2704,2.0,REVERSAL_FIRST,,1743003005296.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18655,8409,2704,0.5,REVERSAL_FIRST,,1743003005588.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18655,8409,2704,1.0,REVERSAL_FIRST,,1743003005588.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743003004750_18655,8409,2704,2.0,REVERSAL_FIRST,,1743003005588.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003014000_18656,8410,2704,0.5,REVERSAL_FIRST,,1743003014486.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003014000_18656,8410,2704,1.0,REVERSAL_FIRST,,1743003014486.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003014000_18656,8410,2704,2.0,REVERSAL_FIRST,,1743003015456.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003121250_18657,8411,2704,0.5,REVERSAL_FIRST,,1743003122647.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003121250_18657,8411,2704,1.0,REVERSAL_FIRST,,1743003122647.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003121250_18657,8411,2704,2.0,REVERSAL_FIRST,,1743003123313.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743003156750_18658,8412,2704,0.5,CONTINUATION_FIRST,1743003157181.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743003156750_18658,8412,2704,1.0,CONTINUATION_FIRST,1743003157412.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743003156750_18658,8412,2704,2.0,CONTINUATION_FIRST,1743003157412.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003346250_18659,8413,2705,0.5,REVERSAL_FIRST,,1743003349862.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003346250_18659,8413,2705,1.0,REVERSAL_FIRST,,1743003367152.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743003346250_18659,8413,2705,2.0,REVERSAL_FIRST,,1743003372234.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003367750_18660,8414,2705,0.5,CONTINUATION_FIRST,1743003371510.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003367750_18660,8414,2705,1.0,CONTINUATION_FIRST,1743003371769.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003367750_18660,8414,2705,2.0,CONTINUATION_FIRST,1743003388819.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003414250_18661,8415,2705,0.5,CONTINUATION_FIRST,1743003415864.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003414250_18661,8415,2705,1.0,CONTINUATION_FIRST,1743003416103.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003414250_18661,8415,2705,2.0,REVERSAL_FIRST,,1743003417531.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18662,8416,2706,0.5,CONTINUATION_FIRST,1743003841024.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18662,8416,2706,1.0,CONTINUATION_FIRST,1743003841024.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18662,8416,2706,2.0,CONTINUATION_FIRST,1743003841024.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18663,8416,2706,0.5,CONTINUATION_FIRST,1743003840677.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18663,8416,2706,1.0,CONTINUATION_FIRST,1743003840949.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743003839000_18663,8416,2706,2.0,CONTINUATION_FIRST,1743003841206.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004243250_18664,8417,2707,0.5,REVERSAL_FIRST,,1743004243527.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004243250_18664,8417,2707,1.0,REVERSAL_FIRST,,1743004243527.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004243250_18664,8417,2707,2.0,REVERSAL_FIRST,,1743004243527.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743004243500_18665,8417,2707,0.5,CONTINUATION_FIRST,1743004243940.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743004243500_18665,8417,2707,1.0,CONTINUATION_FIRST,1743004244356.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743004243500_18665,8417,2707,2.0,CONTINUATION_FIRST,1743004244356.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004245500_18666,8418,2707,0.5,REVERSAL_FIRST,,1743004245836.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004245500_18666,8418,2707,1.0,REVERSAL_FIRST,,1743004246263.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004245500_18666,8418,2707,2.0,REVERSAL_FIRST,,1743004246263.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18668,8419,2707,0.5,CONTINUATION_FIRST,1743004253115.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18668,8419,2707,1.0,CONTINUATION_FIRST,1743004253115.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18668,8419,2707,2.0,CONTINUATION_FIRST,1743004253115.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18667,8419,2707,0.5,CONTINUATION_FIRST,1743004252803.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18667,8419,2707,1.0,CONTINUATION_FIRST,1743004253037.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252500_18667,8419,2707,2.0,REVERSAL_FIRST,,1743004253277.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252750_18669,8419,2707,0.5,REVERSAL_FIRST,,1743004253277.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252750_18669,8419,2707,1.0,REVERSAL_FIRST,,1743004253277.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004252750_18669,8419,2707,2.0,REVERSAL_FIRST,,1743004253277.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004337000_18670,8420,2707,0.5,REVERSAL_FIRST,,1743004339590.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004337000_18670,8420,2707,1.0,REVERSAL_FIRST,,1743004339590.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004337000_18670,8420,2707,2.0,REVERSAL_FIRST,,1743004339590.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743004385500_18671,8421,2707,0.5,REVERSAL_FIRST,,1743004388583.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743004385500_18671,8421,2707,1.0,REVERSAL_FIRST,,1743004401263.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743004385500_18671,8421,2707,2.0,REVERSAL_FIRST,,1743004401508.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400250_18672,8422,2707,0.5,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400250_18672,8422,2707,1.0,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400250_18672,8422,2707,2.0,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400500_18673,8422,2707,0.5,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400500_18673,8422,2707,1.0,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004400500_18673,8422,2707,2.0,CONTINUATION_FIRST,1743004401252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416000_18674,8423,2707,0.5,REVERSAL_FIRST,,1743004416282.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416000_18674,8423,2707,1.0,REVERSAL_FIRST,,1743004416282.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416000_18674,8423,2707,2.0,REVERSAL_FIRST,,1743004416525.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416250_18675,8423,2707,0.5,REVERSAL_FIRST,,1743004416525.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416250_18675,8423,2707,1.0,REVERSAL_FIRST,,1743004416525.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004416250_18675,8423,2707,2.0,REVERSAL_FIRST,,1743004416525.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004423000_18676,8424,2707,0.5,REVERSAL_FIRST,,1743004423429.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004423000_18676,8424,2707,1.0,REVERSAL_FIRST,,1743004424124.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004423000_18676,8424,2707,2.0,REVERSAL_FIRST,,1743004424124.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004995250_18677,8425,2708,0.5,REVERSAL_FIRST,,1743004996190.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743004995250_18677,8425,2708,1.0,REVERSAL_FIRST,,1743004996737.0,INTERNAL_CONFIRMATION
