event_id,market_cluster_id,response_episode_id,symbol,partition,common_strategy_eligible,detection_continuation_reachable,post_burst_continuation_reachable,pullback_continuation_reachable,failed_shock_reversal_reachable,detection_entry_msc,post_burst_entry_msc,pullback_entry_msc,reversal_entry_msc,record_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742833495250_17565,7765,2409,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742833496090,1742833499470.0,,1742833500321.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742833495500_17566,7765,2409,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742833496090,1742833499470.0,,1742833499470.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742833863250_17567,7766,2410,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742833863326,1742833868890.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742833862750_17568,7767,2410,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742833863583,1742833869554.0,,1742833869554.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834045500_17569,7768,2411,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834045683,1742834047359.0,,1742834050502.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834111250_17570,7769,2411,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834112033,1742834115995.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834189000_17571,7770,2411,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834189491,1742834190654.0,,1742834190654.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742834700750_17572,7771,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834700757,1742834701431.0,,1742834704284.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834700500_17573,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834700757,1742834701693.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834701000_17576,7772,2412,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701017,1742834702625.0,,1742834703099.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834700750_17574,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834700757,1742834701693.0,1742834704284.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742834701000_17578,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834701194,1742834701693.0,1742834704284.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742834701250_17580,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834701406,1742834702356.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742834701500_17587,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834701693,1742834702356.0,1742834704284.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834701000_17579,7772,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701196,1742834701669.0,,1742834704151.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742834701250_17581,7772,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701414,1742834702084.0,,1742834704151.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742834701000_17577,7772,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701192,1742834701669.0,,1742834704024.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742834701750_17589,7772,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701910,1742834702356.0,,1742834702835.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834701500_17591,7772,2412,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834702625,1742834702862.0,,1742834707206.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834701500_17586,7772,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834701669,1742834702084.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742834701750_17588,7772,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701880,1742834705091.0,,1742834713128.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742834700750_17575,7772,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834700825,1742834701852.0,,1742834708787.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742834701000_17583,7772,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701508,1742834701852.0,,1742834702247.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742834701250_17584,7772,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701508,1742834702247.0,,1742834702643.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834701750_17592,7772,2412,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834702625,1742834702862.0,,1742834707206.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742834701500_17585,7772,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701669,1742834702862.0,,1742834704284.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1742834701250_17582,7772,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834701431,1742834702862.0,,1742834703072.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742834702250_17590,7772,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834702356,1742834707002.0,,1742834711835.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834706000_17593,7773,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834706167,1742834707280.0,,1742834707823.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834713000_17594,7774,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834713183,1742834713940.0,,1742834713940.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834713750_17596,7774,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834713940,1742834714416.0,1742834715736.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834713500_17597,7774,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834714182,1742834714419.0,,1742834714661.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834713750_17598,7774,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834714182,1742834714419.0,,1742834714661.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742834714000_17599,7774,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834714204,1742834714629.0,1742834715736.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742834713750_17595,7774,2412,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834713889,1742834715061.0,,1742834715061.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834721500_17604,7775,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834721707,1742834722481.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834721250_17600,7775,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834721271,1742834721976.0,1742834723329.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742834721500_17605,7775,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834721743,1742834722478.0,,1742834723304.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742834722000_17608,7775,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834722234,1742834723560.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742834721750_17607,7775,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834721976,1742834723560.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742834721500_17603,7775,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834721671,1742834722482.0,,1742834725370.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742834721250_17601,7775,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,True,False,1742834721288,1742834722002.0,1742834728963.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834722250_17609,7775,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834722258,1742834723330.0,,1742834723585.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834721500_17602,7775,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834721658,1742834722481.0,,1742834722481.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742834721750_17606,7775,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834721901,1742834722481.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834757750_17610,7776,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834757787,1742834758689.0,,1742834759761.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742834758000_17611,7776,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834758014,1742834758689.0,,1742834759761.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742834761500_17613,7777,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834761512,1742834762736.0,,1742834762736.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834761250_17612,7777,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834761311,1742834762736.0,,1742834762736.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834861750_17614,7778,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834861909,1742834862795.0,,1742834863000.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742834862000_17615,7778,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834862110,1742834862795.0,,1742834863000.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742834885500_17616,7779,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834885658,1742834888417.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742834911500_17617,7780,2412,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834911857,1742834913241.0,,1742834914522.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742834956000_17618,7781,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742834956113,1742834957170.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742834956000_17619,7781,2412,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742834956140,1742834957621.0,,1742834958067.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742835065500_17621,7782,2412,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742835066263,1742835067651.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742835065500_17620,7782,2412,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,False,1742835065837,1742835066581.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742835183000_17622,7783,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835183107,1742835184017.0,,1742835184017.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742835183250_17623,7783,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835183349,1742835184017.0,,1742835184017.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742835183500_17624,7783,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835183555,1742835184256.0,,1742835185450.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742835197750_17625,7784,2412,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835197802,1742835198310.0,,1742835198518.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742835203500_17626,7785,2412,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835203688,1742835206227.0,,1742835206227.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742835497500_17627,7786,2413,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835497550,1742835498254.0,,1742835499223.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742835519500_17628,7787,2413,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742835519536,1742835520862.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742835528000_17629,7788,2413,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742835528117,1742835529806.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742835573500_17630,7789,2413,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835573686,1742835574489.0,,1742835576262.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742835735750_17631,7790,2414,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835735812,1742835736507.0,,1742835736750.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742835881250_17632,7791,2415,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835881714,1742835883790.0,,1742835885933.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742835994000_17633,7792,2415,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835994108,1742835995675.0,,1742835995949.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742835994250_17634,7792,2415,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742835994311,1742835995949.0,,1742835996835.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742835994500_17635,7792,2415,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742835994543,1742835995949.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742836003750_17636,7793,2415,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742836004064,1742836006207.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742836021250_17637,7794,2415,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836021319,1742836022308.0,,1742836022522.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742836021250_17638,7794,2415,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836021723,1742836023196.0,,1742836023914.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742836021500_17639,7794,2415,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742836021723,1742836023196.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742836344750_17640,7795,2416,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,True,False,1742836344863,1742836346479.0,1742836349481.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742836345000_17641,7795,2416,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742836345758,1742836346479.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742836351250_17642,7796,2416,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836351372,1742836352202.0,,1742836353265.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742836472500_17643,7797,2417,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836472541,1742836473989.0,,1742836475792.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742836558250_17644,7798,2417,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836558661,1742836559502.0,,1742836560190.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742836852000_17647,7799,2418,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742836852777,1742836854756.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742836851750_17645,7799,2418,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742836851916,1742836854782.0,,1742836859863.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742836852000_17646,7799,2418,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742836852613,1742836854703.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742837016750_17648,7800,2419,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,True,False,1742837017595,1742837019928.0,1742837021336.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742837157750_17649,7801,2420,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837157897,1742837159253.0,,1742837159253.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742837220250_17650,7802,2420,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837220507,1742837223075.0,,1742837223571.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742837415500_17651,7803,2421,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837415611,1742837419615.0,,1742837419615.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742837633250_17652,7804,2422,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837633459,1742837636245.0,,1742837639107.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742837633500_17653,7804,2422,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837633718,1742837636245.0,,1742837639107.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742837685500_17654,7805,2422,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,True,False,1742837688395,1742837688885.0,1742837692620.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742837913500_17655,7806,2423,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742837914353,1742837915456.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742837913750_17656,7806,2423,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742837914353,1742837915456.0,,1742837916900.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742838007750_17657,7807,2423,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838007869,1742838008879.0,,1742838008879.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742838160500_17658,7808,2424,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838160525,1742838162447.0,,1742838168993.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742838189500_17659,7809,2424,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838189710,1742838190806.0,,1742838190806.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742838213250_17660,7810,2424,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742838213654,1742838216060.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742838337500_17661,7811,2425,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838337677,1742838339668.0,,1742838340102.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742838344000_17662,7812,2425,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838344135,1742838344718.0,,1742838344986.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742838510500_17663,7813,2426,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838511617,1742838512561.0,,1742838516340.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742838539000_17664,7814,2426,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838539072,1742838540929.0,,1742838540929.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742838539250_17665,7814,2426,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838539289,1742838540929.0,,1742838540929.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742838872250_17667,7815,2427,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742838873818,1742838874443.0,,1742838876145.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742838872250_17666,7815,2427,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742838872404,1742838873169.0,,,COMPLETE_120S
