event_id,market_cluster_id,response_episode_id,symbol,server_hour,horizon_ms,status,tick_msc,quote_msc,target_lag_ms,quote_age_ms,bid,ask,mid,raw_log_return,continuation_return,absolute_return,spread,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185461000_20505,9445,3074,USDCAD,18,2000,VALID,1743185463068,1743185463068,68,0,1.42824,1.42874,1.42849,-0.000447925204,-0.000447925204,0.000447925204,0.0005,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185461750_20508,9445,3074,USDCAD,18,2000,VALID,1743185463771,1743185463771,21,0,1.42834,1.42859,1.428465,-0.000468924981,-0.000468924981,0.000468924981,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743185463000_20513,9447,3074,AUDUSD,18,2000,STALE,1743185466596,1743185466596,1596,0,0.62982,0.63003,0.629925,-1.587478e-05,-1.587478e-05,1.587478e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185462000_20509,9445,3074,USDCAD,18,2000,VALID,1743185464276,1743185464276,276,0,1.42834,1.42859,1.428465,-0.000377956728,-0.000377956728,0.000377956728,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743185463250_20514,9447,3074,AUDUSD,18,2000,STALE,1743185466596,1743185466596,1346,0,0.62982,0.63003,0.629925,-1.587478e-05,-1.587478e-05,1.587478e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185463000_20510,9445,3074,USDCAD,18,2000,VALID,1743185465576,1743185465576,576,0,1.42857,1.42882,1.428695,0.000143497884,-0.000143497884,0.000143497884,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185464000_20516,9447,3074,USDCAD,18,2000,VALID,1743185466481,1743185466481,481,0,1.42846,1.42871,1.428585,8.400273e-05,-8.400273e-05,8.400273e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185463750_20515,9447,3074,USDCAD,18,2000,VALID,1743185465777,1743185465777,27,0,1.42856,1.42881,1.428685,0.000153999615,-0.000153999615,0.000153999615,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185463500_20512,9446,3074,USDCAD,18,2000,VALID,1743185465576,1743185465576,76,0,1.42857,1.42882,1.428695,0.000153998537,-0.000153998537,0.000153998537,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185463250_20511,9446,3074,USDCAD,18,2000,VALID,1743185465576,1743185465576,326,0,1.42857,1.42882,1.428695,0.000143497884,-0.000143497884,0.000143497884,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185480000_20520,9448,3074,USDCAD,18,2000,VALID,1743185482061,1743185482061,61,0,1.42876,1.42901,1.428885,0.0,0.0,0.0,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185479750_20519,9448,3074,USDCAD,18,2000,VALID,1743185482061,1743185482061,311,0,1.42876,1.42901,1.428885,0.0,0.0,0.0,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185479500_20518,9448,3074,USDCAD,18,2000,VALID,1743185481563,1743185481563,63,0,1.4288,1.42905,1.428925,-3.4990727e-05,-3.4990727e-05,3.4990727e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185479250_20517,9448,3074,USDCAD,18,2000,VALID,1743185481563,1743185481563,313,0,1.4288,1.42905,1.428925,-3.4990727e-05,-3.4990727e-05,3.4990727e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185489750_20522,9449,3074,USDCAD,18,2000,VALID,1743185491828,1743185491828,78,0,1.42913,1.42938,1.429255,0.00011895016,0.00011895016,0.00011895016,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185489500_20521,9449,3074,USDCAD,18,2000,VALID,1743185491625,1743185491625,125,0,1.42912,1.42937,1.429245,-3.4982893e-05,-3.4982893e-05,3.4982893e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185490500_20524,9449,3074,USDCAD,18,2000,STALE,1743185494137,1743185494137,1637,0,1.4291,1.42935,1.429225,8.3965113e-05,-8.3965113e-05,8.3965113e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185490250_20523,9449,3074,USDCAD,18,2000,VALID,1743185492434,1743185492434,184,0,1.42908,1.42933,1.429205,5.5976742e-05,-5.5976742e-05,5.5976742e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185508000_20525,9450,3074,USDCAD,18,2000,VALID,1743185510537,1743185510537,537,0,1.42954,1.42979,1.429665,-7.6938142e-05,7.6938142e-05,7.6938142e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185509250_20526,9450,3074,USDCAD,18,2000,VALID,1743185512245,1743185512245,995,0,1.4296,1.42985,1.429725,6.295115e-05,-6.295115e-05,6.295115e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185536750_20529,9451,3074,USDCAD,18,2000,VALID,1743185538879,1743185538879,129,0,1.42881,1.42906,1.428935,-0.000258900584,0.000258900584,0.000258900584,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185537000_20530,9451,3074,USDCAD,18,2000,VALID,1743185539081,1743185539081,81,0,1.42885,1.4291,1.428975,-0.000279881752,0.000279881752,0.000279881752,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185536500_20528,9451,3074,USDCAD,18,2000,VALID,1743185538678,1743185538678,178,0,1.42884,1.42909,1.428965,-0.000230909715,0.000230909715,0.000230909715,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185539000_20533,9452,3074,USDCAD,18,2000,VALID,1743185541391,1743185541391,391,0,1.42871,1.42896,1.428835,-9.7977122e-05,9.7977122e-05,9.7977122e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185538750_20532,9452,3074,USDCAD,18,2000,VALID,1743185540887,1743185540887,137,0,1.42866,1.42891,1.428785,-0.000104978794,0.000104978794,0.000104978794,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185536250_20527,9451,3074,USDCAD,18,2000,VALID,1743185538276,1743185538276,26,0,1.42897,1.42922,1.429095,-9.0962524e-05,9.0962524e-05,9.0962524e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185538000_20531,9451,3074,USDCAD,18,2000,VALID,1743185540485,1743185540485,485,0,1.42885,1.4291,1.428975,-9.7967524e-05,9.7967524e-05,9.7967524e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185539500_20535,9452,3074,USDCAD,18,2000,VALID,1743185541592,1743185541592,92,0,1.42873,1.42898,1.428855,-6.2985513e-05,6.2985513e-05,6.2985513e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185539250_20534,9452,3074,USDCAD,18,2000,VALID,1743185541391,1743185541391,141,0,1.42871,1.42896,1.428835,-0.000104975121,0.000104975121,0.000104975121,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185541500_20536,9453,3074,USDCAD,18,2000,VALID,1743185543503,1743185543503,3,0,1.42876,1.42901,1.428885,2.0995612e-05,-2.0995612e-05,2.0995612e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185542500_20537,9453,3074,USDCAD,18,2000,VALID,1743185544612,1743185544612,112,0,1.42868,1.42893,1.428805,7.6990376e-05,-7.6990376e-05,7.6990376e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185543500_20538,9453,3074,USDCAD,18,2000,VALID,1743185545616,1743185545616,116,0,1.42876,1.42901,1.428885,0.0,0.0,0.0,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185543750_20539,9454,3074,USDCAD,18,2000,VALID,1743185546430,1743185546430,680,0,1.42874,1.42899,1.428865,-2.7993855e-05,-2.7993855e-05,2.7993855e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185551250_20540,9455,3074,USDCAD,18,2000,VALID,1743185553463,1743185553463,213,0,1.42854,1.42879,1.428665,0.0,-0.0,0.0,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185573500_20541,9456,3074,USDCAD,18,2000,VALID,1743185575688,1743185575688,188,0,1.42814,1.42839,1.428265,-0.000140020233,0.000140020233,0.000140020233,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185573750_20542,9456,3074,USDCAD,18,2000,VALID,1743185576188,1743185576188,438,0,1.42818,1.42843,1.428305,-4.9007939e-05,4.9007939e-05,4.9007939e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185574000_20543,9456,3074,USDCAD,18,2000,VALID,1743185576188,1743185576188,188,0,1.42818,1.42843,1.428305,7.0015508e-05,-7.0015508e-05,7.0015508e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185574250_20544,9456,3074,USDCAD,18,2000,STALE,1743185577301,1743185577301,1051,0,1.42821,1.42846,1.428335,0.000119026781,-0.000119026781,0.000119026781,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185574750_20546,9456,3074,USDCAD,18,2000,VALID,1743185577301,1743185577301,551,0,1.42821,1.42846,1.428335,2.8005027e-05,-2.8005027e-05,2.8005027e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185575000_20547,9456,3074,USDCAD,18,2000,VALID,1743185577301,1743185577301,301,0,1.42821,1.42846,1.428335,2.1003697e-05,-2.1003697e-05,2.1003697e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185574500_20545,9456,3074,USDCAD,18,2000,VALID,1743185577301,1743185577301,801,0,1.42821,1.42846,1.428335,4.9009312e-05,-4.9009312e-05,4.9009312e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185591750_20548,9457,3074,USDCAD,18,2000,VALID,1743185594192,1743185594192,442,0,1.42853,1.42878,1.428655,5.5998292e-05,5.5998292e-05,5.5998292e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185592000_20549,9457,3074,USDCAD,18,2000,VALID,1743185594192,1743185594192,192,0,1.42853,1.42878,1.428655,6.9998355e-05,6.9998355e-05,6.9998355e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185613250_20550,9458,3074,USDCAD,18,2000,VALID,1743185615305,1743185615305,55,0,1.42866,1.42891,1.428785,-7.6985527e-05,7.6985527e-05,7.6985527e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185641250_20551,9459,3074,USDCAD,18,2000,VALID,1743185643546,1743185643546,296,0,1.42833,1.42857,1.42845,-2.1001565e-05,2.1001565e-05,2.1001565e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185654750_20552,9460,3074,USDCAD,18,2000,STALE,1743185659034,1743185659034,2284,0,1.42831,1.42855,1.42843,0.000119018865,-0.000119018865,0.000119018865,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185667750_20553,9461,3074,USDCAD,18,2000,STALE,1743185671297,1743185671297,1547,0,1.42815,1.42839,1.42827,-2.1004211e-05,2.1004211e-05,2.1004211e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185677000_20554,9462,3074,USDCAD,18,2000,STALE,1743185680048,1743185680048,1048,0,1.42837,1.42861,1.42849,1.4000896e-05,1.4000896e-05,1.4000896e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743185704250_20555,9463,3074,USDJPY,18,2000,VALID,1743185706290,1743185706290,40,0,150.221,150.238,150.2295,4.6596461e-05,4.6596461e-05,4.6596461e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185709250_20556,9464,3074,USDCAD,18,2000,VALID,1743185711322,1743185711322,72,0,1.42806,1.4283,1.42818,-7.001894e-06,-7.001894e-06,7.001894e-06,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185731500_20557,9465,3074,USDCAD,18,2000,STALE,1743185738669,1743185738669,5169,0,1.42807,1.42831,1.42819,1.4003837e-05,-1.4003837e-05,1.4003837e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185754000_20558,9466,3074,USDCAD,18,2000,VALID,1743185756269,1743185756269,269,0,1.42828,1.42852,1.4284,-2.10023e-05,-2.10023e-05,2.10023e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185791250_20559,9467,3074,USDCAD,18,2000,STALE,1743185794290,1743185794290,1040,0,1.42817,1.4284,1.428285,-3.500696e-06,3.500696e-06,3.500696e-06,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185795500_20560,9468,3074,USDCAD,18,2000,STALE,1743185800424,1743185800424,2924,0,1.42785,1.42809,1.42797,-0.000136548168,0.000136548168,0.000136548168,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185806000_20561,9469,3074,USDCAD,18,2000,VALID,1743185808474,1743185808474,474,0,1.42805,1.42829,1.42817,0.0,0.0,0.0,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743185806500_20563,9469,3074,USDCAD,18,2000,VALID,1743185808774,1743185808774,274,0,1.42793,1.42817,1.42805,-7.7025149e-05,-7.7025149e-05,7.7025149e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185806250_20562,9469,3074,USDCAD,18,2000,VALID,1743185808474,1743185808474,224,0,1.42805,1.42829,1.42817,0.0,0.0,0.0,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185839750_20564,9470,3074,USDCAD,18,2000,STALE,1743185842753,1743185842753,1003,0,1.4277,1.42794,1.42782,0.0,-0.0,0.0,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185856000_20565,9471,3074,USDCAD,18,2000,VALID,1743185858643,1743185858643,643,0,1.42817,1.42841,1.42829,2.1004358e-05,2.1004358e-05,2.1004358e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185856250_20566,9471,3074,USDCAD,18,2000,VALID,1743185858643,1743185858643,393,0,1.42817,1.42841,1.42829,1.4002857e-05,1.4002857e-05,1.4002857e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743185877250_20567,9472,3074,USDCAD,18,2000,VALID,1743185880051,1743185880051,801,0,1.42826,1.4285,1.42838,-2.1002594e-05,2.1002594e-05,2.1002594e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743186061250_20568,9473,3075,USDCAD,18,2000,STALE,1743186066132,1743186066132,2882,0,1.42875,1.42898,1.428865,0.0,-0.0,0.0,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743186315250_20569,9474,3076,USDCAD,18,2000,VALID,1743186318023,1743186318023,773,0,1.42829,1.42852,1.428405,3.5004691e-05,-3.5004691e-05,3.5004691e-05,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743186347000_20570,9475,3076,USDCAD,18,2000,VALID,1743186349009,1743186349009,9,0,1.42814,1.42837,1.428255,4.9012057e-05,-4.9012057e-05,4.9012057e-05,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743186365500_20571,9476,3076,USDJPY,18,2000,STALE,1743186368682,1743186368682,1182,0,150.161,150.181,150.171,-1.3318062e-05,-1.3318062e-05,1.3318062e-05,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743186365750_20572,9476,3076,USDJPY,18,2000,VALID,1743186368682,1743186368682,932,0,150.161,150.181,150.171,-3.9953654e-05,-3.9953654e-05,3.9953654e-05,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743186665750_20573,9477,3077,GBPUSD,18,2000,VALID,1743186668152,1743186668152,402,0,1.29613,1.29633,1.29623,7.71471e-06,-7.71471e-06,7.71471e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743186694250_20574,9478,3077,GBPUSD,18,2000,STALE,1743186697313,1743186697313,1063,0,1.29614,1.29634,1.29624,7.714651e-06,7.714651e-06,7.714651e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743187201250_20575,9479,3078,AUDUSD,18,2000,VALID,1743187203456,1743187203456,206,0,0.63024,0.63045,0.630345,1.5864454e-05,-1.5864454e-05,1.5864454e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743187334250_20576,9480,3079,USDCHF,18,2000,VALID,1743187336375,1743187336375,125,0,0.88082,0.88107,0.880945,0.0,-0.0,0.0,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743187344500_20577,9481,3079,USDJPY,18,2000,VALID,1743187346864,1743187346864,364,0,150.269,150.287,150.278,1.3308756e-05,1.3308756e-05,1.3308756e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743187772500_20578,9482,3080,USDCAD,18,2000,STALE,1743187775614,1743187775614,1114,0,1.42845,1.42869,1.42857,2.800042e-05,2.800042e-05,2.800042e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743187884750_20580,9483,3080,AUDUSD,18,2000,VALID,1743187887542,1743187887542,792,0,0.62958,0.62979,0.629685,0.0,-0.0,0.0,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743187885000_20581,9483,3080,USDCAD,18,2000,VALID,1743187887129,1743187887129,129,0,1.42845,1.4287,1.428575,3.499997e-06,3.499997e-06,3.499997e-06,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743187884750_20579,9483,3080,USDCAD,18,2000,VALID,1743187886929,1743187886929,179,0,1.42843,1.42868,1.428555,1.7500354e-05,1.7500354e-05,1.7500354e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743187884750_20582,9483,3080,EURUSD,18,2000,VALID,1743187887129,1743187887129,379,0,1.08252,1.0827,1.08261,-2.7710426e-05,2.7710426e-05,2.7710426e-05,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743187900250_20583,9484,3080,AUDUSD,18,2000,STALE,1743187903530,1743187903530,1280,0,0.62957,0.62978,0.629675,3.1762922e-05,-3.1762922e-05,3.1762922e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743187962250_20584,9485,3080,USDCAD,18,2000,VALID,1743187964767,1743187964767,517,0,1.42827,1.42851,1.42839,6.3009987e-05,-6.3009987e-05,6.3009987e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743188001750_20585,9486,3080,USDCHF,18,2000,VALID,1743188003797,1743188003797,47,0,0.88054,0.88078,0.88066,1.1355184e-05,-1.1355184e-05,1.1355184e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743188141500_20586,9487,3081,USDCAD,18,2000,STALE,1743188145478,1743188145478,1978,0,1.42872,1.42896,1.42884,1.7496864e-05,1.7496864e-05,1.7496864e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743188141750_20587,9487,3081,USDCAD,18,2000,STALE,1743188145478,1743188145478,1728,0,1.42872,1.42896,1.42884,3.1494575e-05,3.1494575e-05,3.1494575e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743188188750_20588,9488,3081,GBPUSD,18,2000,STALE,1743188192237,1743188192237,1487,0,1.29368,1.29388,1.29378,-7.729259e-06,-7.729259e-06,7.729259e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743188727000_20589,9489,3082,GBPUSD,19,2000,STALE,1743188730768,1743188730768,1768,0,1.29456,1.29476,1.29466,0.0,0.0,0.0,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743188733500_20590,9490,3082,GBPUSD,19,2000,VALID,1743188736401,1743188736401,901,0,1.29469,1.29489,1.29479,2.3170049e-05,2.3170049e-05,2.3170049e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743188816250_20592,9491,3082,GBPUSD,19,2000,STALE,1743188820167,1743188820167,1917,0,1.29446,1.29466,1.29456,-2.3173628e-05,2.3173628e-05,2.3173628e-05,0.0002,INTERNAL_CONFIRMATION
