event_id,market_cluster_id,response_episode_id,symbol,direction,partition,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,initial_shock_size,local_sigma_response,reference_mid,validation_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032631000_19029,8608,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00101,5e-05,80017,517,1743032631517.0,0.00016,1.7072603e-05,1.42649,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032640750_19031,8610,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00028,0.00012,70267,19187,,0.000135,1.7073826e-05,1.42722,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032638250_19030,8609,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.0006,2e-05,72767,893,,3.5e-05,1.707304e-05,1.4269,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032641000_19032,8610,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00033,7e-05,70017,18937,1743032641353.0,1.5e-05,1.7073777e-05,1.42717,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743032641250_19033,8610,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000325,7.5e-05,69767,18687,,0.00029,6.5592197e-05,1.427175,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743032641500_19034,8610,2771,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00033,7e-05,69517,18437,,8.5e-05,6.5591937e-05,1.42717,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032655500_19035,8611,2771,USDCAD,SHORT,INTERNAL_CONFIRMATION,1.5e-05,0.000385,4437,55517,1743032663466.0,6.5e-05,1.7074798e-05,1.427115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743032771750_19036,8612,2771,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00015,0.00031,70513,114078,1743032782889.0,1e-05,1.7073864e-05,1.427235,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743032940000_19037,8613,2772,AUDUSD,LONG,INTERNAL_CONFIRMATION,5e-05,1e-05,60889,71838,1743033007007.0,5e-06,1.9811305e-05,0.629595,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743033215500_19038,8614,2773,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.000195,0,58920,1743033219501.0,2e-05,1.7072843e-05,1.426965,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743034659000_19039,8615,2774,USDCAD,SHORT,INTERNAL_CONFIRMATION,3e-05,0.00065,24136,107718,1743034660061.0,6e-05,1.7073476e-05,1.427075,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743034666500_19040,8616,2774,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.000885,2.5e-05,119210,28536,,0.000245,1.9808601e-05,0.62986,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743034666750_19041,8616,2774,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.000875,3.5e-05,118960,28286,1743034695036.0,5e-06,1.9808601e-05,0.62985,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1743034667000_19042,8616,2774,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.000875,3.5e-05,118710,28036,1743034695036.0,5e-06,3.9246496e-05,0.62985,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743034736000_19043,8617,2774,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.00047,0.0,49710,0,1743034737730.0,0.0,1.9808601e-05,0.629445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743035975500_19044,8618,2775,GBPUSD,LONG,INTERNAL_CONFIRMATION,4.5e-05,0.000195,24871,123798,1743036042150.0,5.5e-05,1.6481702e-05,1.28762,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743036692500_19045,8619,2776,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.00034,0,57351,1743036694381.0,2e-05,1.7072927e-05,1.42921,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743036697500_19046,8620,2776,USDCAD,LONG,INTERNAL_CONFIRMATION,2e-05,8e-05,52351,21846,1743036703011.0,0.0,1.7072681e-05,1.42953,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743036885000_19047,8621,2777,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00029,3e-05,102520,4975,,0.000225,1.7072841e-05,1.42966,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743037041250_19048,8622,2778,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0065,0.0005,102646,44516,1743037061982.0,0.0,1.4203462e-05,150.555,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743037041500_19049,8622,2778,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0065,0.0005,102396,44266,1743037061982.0,0.0,2.7054401e-05,150.555,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037247250_19050,8623,2779,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000145,0.000445,14096,74199,1743037288980.0,0.000145,1.7071936e-05,1.430555,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037247500_19051,8623,2779,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000145,0.000445,13846,73949,1743037247803.0,1e-05,1.7071936e-05,1.430555,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037247750_19052,8623,2779,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00022,0.00037,13596,73699,1743037249881.0,8e-05,1.7071936e-05,1.43048,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037322000_19053,8624,2779,AUDUSD,LONG,INTERNAL_CONFIRMATION,2.5e-05,0.000185,111304,18977,1743037330621.0,1.5e-05,1.9801984e-05,0.629085,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037359750_19054,8625,2779,USDCAD,LONG,INTERNAL_CONFIRMATION,8e-05,1e-05,80835,27683,1743037387433.0,5e-05,1.7070057e-05,1.43048,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037508500_19055,8626,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.001725,0.0,31696,0,,2.5e-05,1.7070057e-05,1.430025,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037518000_19056,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.001325,0.0,22196,0,,0.000255,1.7070057e-05,1.429625,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037518250_19057,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.001325,0.0,21946,0,,5.5e-05,1.7070057e-05,1.429625,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037518500_19058,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00123,0.0,21696,0,,0.00014,1.7070057e-05,1.42953,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037518750_19059,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.001225,5e-06,21446,252,,0.000355,6.5603239e-05,1.429525,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037519000_19060,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00123,0.0,21196,0,,9.5e-05,1.7070057e-05,1.42953,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037519250_19061,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.001185,0.0,20946,0,,4.5e-05,1.7070027e-05,1.429485,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037520000_19062,8627,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00108,2.5e-05,20196,2073,,0.000105,1.7070478e-05,1.42938,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037520250_19063,8628,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00107,3.5e-05,19946,1823,1743037520523.0,0.0,1.7072543e-05,1.42937,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037522500_19064,8629,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,3e-05,0.00107,590,17696,1743037522867.0,2.5e-05,1.7078026e-05,1.42937,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037524250_19065,8629,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000865,0.00015,15946,36672,,0.00023,1.7077597e-05,1.429165,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037524500_19066,8629,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000765,0.00025,15696,36422,1743037548461.0,0.00011,1.7077597e-05,1.429065,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037524750_19067,8630,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000785,0.00023,15446,36172,1743037548461.0,9e-05,1.7077785e-05,1.429085,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037525250_19069,8630,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0008,0.000215,14946,35672,1743037548461.0,7.5e-05,6.5649976e-05,1.4291,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037525000_19068,8630,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0008,0.000215,15196,35922,1743037525488.0,4.5e-05,1.7077692e-05,1.4291,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037527000_19071,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,3e-05,0.000985,13196,33922,1743037543308.0,0.000405,1.7085341e-05,1.42833,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037526750_19070,8630,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00016,0.000855,13446,34172,1743037548254.0,0.000645,1.7083432e-05,1.42846,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037527250_19072,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0001,0.000915,12946,33672,1743037543064.0,0.000175,1.7085668e-05,1.4284,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037528250_19076,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,7.5e-05,0.00094,11946,32672,1743037543064.0,8.5e-05,6.5682848e-05,1.428375,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037527500_19073,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,8.5e-05,0.00093,12696,33422,1743037543064.0,7.5e-05,1.7085613e-05,1.428385,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037527750_19074,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,8e-05,0.000935,12446,33172,1743037543308.0,0.000355,6.5684586e-05,1.42838,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037528000_19075,8631,2780,USDCAD,SHORT,INTERNAL_CONFIRMATION,8e-05,0.000935,12196,32922,1743037543064.0,0.000195,6.5683743e-05,1.42838,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037535500_19077,8632,2780,AUDUSD,LONG,INTERNAL_CONFIRMATION,8.5e-05,0.000155,113666,42134,1743037536951.0,0.00011,1.9801283e-05,0.629475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037544250_19078,8633,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00038,0.000365,16672,120991,1743037601944.0,1e-05,1.7125326e-05,1.428935,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037549000_19080,8634,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000115,0.00073,11922,117811,1743037549323.0,0.0,1.7125326e-05,1.4292,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037548750_19079,8634,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000115,0.00073,12172,118061,1743037583397.0,0.000185,1.7125326e-05,1.4292,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037549500_19082,8634,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000185,0.00066,11422,117311,1743037583397.0,0.000115,6.5869597e-05,1.42913,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037549250_19081,8634,2780,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00012,0.000725,11672,117561,1743037549875.0,0.0,1.7125326e-05,1.429195,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743037551250_19083,8635,2780,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0,0.063,0,109712,1743037637604.0,0.031,1.4200706e-05,150.597,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743037552000_19086,8635,2780,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0,0.062,0,108962,1743037637604.0,0.03,4.7839089e-05,150.596,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743037551750_19085,8635,2780,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0,0.062,0,109212,1743037552552.0,0.001,2.7050037e-05,150.596,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743037551500_19084,8635,2780,USDJPY,LONG,INTERNAL_CONFIRMATION,0.0005,0.0615,817,109462,1743037552317.0,0.0015,1.4200706e-05,150.5955,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037681250_19087,8636,2781,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00046,0.00079,16017,46657,1743037705541.0,9e-05,1.7124379e-05,1.428045,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037681500_19088,8636,2781,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000505,0.000745,15767,46407,1743037704712.0,1e-05,1.7124379e-05,1.42809,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037697000_19089,8637,2781,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.0,0.00125,0,30907,1743037698617.0,2e-05,1.7124293e-05,1.427585,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037705000_19090,8638,2781,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000695,0.0,115529,0,,0.00013,1.7124723e-05,1.42818,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037705250_19091,8638,2781,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000695,0.0,115279,0,,7e-05,1.7124723e-05,1.42818,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037720250_19093,8639,2781,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00067,0.00039,118421,49141,1743037725778.0,2.5e-05,1.7129314e-05,1.42877,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037720250_19094,8639,2781,AUDUSD,SHORT,INTERNAL_CONFIRMATION,0.000105,0.00014,118688,43606,1743037722380.0,5e-06,1.9807647e-05,0.629445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743037720250_19092,8639,2781,GBPUSD,SHORT,INTERNAL_CONFIRMATION,0.000155,6e-05,118986,43786,1743037763807.0,3e-05,1.6459169e-05,1.28785,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037764250_19098,8640,2781,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.00017,0.00089,5141,74421,1743037820529.0,0.000265,6.5881562e-05,1.42855,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1743037764250_19100,8640,2781,AUDUSD,LONG,INTERNAL_CONFIRMATION,0.0,0.000255,0,100645,1743037770136.0,5e-05,3.9223032e-05,0.629575,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037764000_19099,8640,2781,AUDUSD,LONG,INTERNAL_CONFIRMATION,0.0,0.000255,0,100895,1743037770136.0,5e-05,1.9810718e-05,0.629575,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037763750_19097,8640,2781,AUDUSD,LONG,INTERNAL_CONFIRMATION,0.0,0.000265,0,101145,1743037773413.0,6.5e-05,1.9810718e-05,0.629585,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1743037763500_19095,8640,2781,AUDUSD,LONG,INTERNAL_CONFIRMATION,1e-05,0.000255,356,101395,1743037837037.0,0.00021,1.9810718e-05,0.629575,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743037767500_19101,8641,2781,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0015,0.0435,93451,14298,1743037768641.0,0.002,1.4203894e-05,150.542,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037777250_19103,8642,2781,USDCAD,SHORT,INTERNAL_CONFIRMATION,7.5e-05,0.00081,37618,61421,1743037816641.0,6.5e-05,1.7129124e-05,1.42863,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037776500_19102,8642,2781,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000745,0.00014,62171,38368,1743037776909.0,9e-05,1.7129124e-05,1.428695,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743037763750_19096,8640,2781,GBPUSD,LONG,INTERNAL_CONFIRMATION,1e-05,0.000205,286,75486,1743037773800.0,7e-05,1.6459169e-05,1.2879,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037817500_19104,8643,2781,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00065,0.0,21171,0,,0.000215,6.5881562e-05,1.42879,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743037974750_19105,8644,2782,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000235,0.000115,92617,4570,,0.000435,6.5884719e-05,1.43002,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037975250_19107,8644,2782,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000245,0.000105,92117,4070,1743037975469.0,6e-05,1.712897e-05,1.43001,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743037975000_19106,8644,2782,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000245,0.000105,92367,4320,,0.00018,1.7129092e-05,1.43001,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038097500_19108,8645,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000825,3e-05,30269,2459,,0.000125,1.7134494e-05,1.430455,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038097750_19109,8645,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000835,2e-05,30019,2209,,0.000115,1.7134494e-05,1.430445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038098000_19110,8645,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000835,2e-05,29769,1959,1743038099093.0,1e-05,1.7134494e-05,1.430445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038116500_19111,8646,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00061,5e-06,11269,6540,,0.0001,1.7136886e-05,1.43067,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038116750_19112,8646,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00061,5e-06,11019,6290,1743038118080.0,4.5e-05,1.7136886e-05,1.43067,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038125500_19114,8647,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000245,0.000305,2269,121483,1743038147373.0,2.5e-05,1.7138211e-05,1.431035,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1743038125250_19113,8647,2783,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000245,0.000305,2519,121733,,0.00035,6.5890156e-05,1.431035,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038239000_19115,8648,2783,USDCAD,SHORT,INTERNAL_CONFIRMATION,0.000425,3e-05,83356,4559,1743038243559.0,3e-05,1.7131362e-05,1.430905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038257750_19116,8649,2783,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.125,0.0035,108779,1759,1743038259509.0,0.001,1.4205092e-05,150.5725,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038404750_19117,8650,2784,USDCAD,LONG,INTERNAL_CONFIRMATION,0.00057,0.0,61508,1352,,7e-05,1.712588e-05,1.43109,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038409000_19118,8651,2784,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000385,0.0001,57258,21560,1743038410003.0,3e-05,1.7126142e-05,1.431275,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038433750_19119,8652,2784,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000365,4.5e-05,32508,9962,1743038433999.0,3.5e-05,1.7109908e-05,1.431295,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743038444750_19120,8653,2784,USDCAD,LONG,INTERNAL_CONFIRMATION,0.000295,0.00013,21508,116794,1743038448850.0,3.5e-05,1.7110384e-05,1.431365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038463000_19121,8654,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.041,0.025,2434,120612,,0.026,1.4201927e-05,150.3895,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038463250_19122,8654,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0415,0.0245,2184,120362,1743038496004.0,0.0005,1.4201927e-05,150.39,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743038463500_19123,8654,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0415,0.0245,1934,120112,1743038496004.0,0.0005,2.704918e-05,150.39,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743038463750_19124,8654,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.039,0.027,1684,119862,,0.028,4.7823951e-05,150.3875,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743038466250_19127,8655,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0105,0.055,319,120554,1743038470851.0,0.0175,4.7835594e-05,150.361,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743038465750_19125,8655,2784,USDJPY,SHORT,INTERNAL_CONFIRMATION,0.0045,0.061,819,121054,1743038466358.0,0.0055,1.4211921e-05,150.355,VALID
