symbol,server_hour,horizon_ms,events,valid,mean_continuation,median_continuation,mean_absolute,mean_spread
AUDUSD,23,500,8,8,8.937073e-06,1.5887363e-05,3.080330725e-05,0.00057375
AUDUSD,23,1000,8,8,2.28540765e-05,3.18052245e-05,3.87568785e-05,0.0005762499999999999
AUDUSD,23,2000,8,8,4.372435375e-05,3.9755804e-05,4.9687786e-05,0.0006375
AUDUSD,23,3000,8,8,1.788106925e-05,1.98770325e-05,2.5832328e-05,0.00058
AUDUSD,23,5000,8,8,4.1735895e-05,5.16622095e-05,4.769932725e-05,0.0006825000000000001
AUDUSD,23,10000,8,8,4.4720879625e-05,3.97560565e-05,6.2611603125e-05,0.00072375
AUDUSD,23,15000,8,8,3.478723175e-05,4.770632e-05,5.267004575e-05,0.00085125
AUDUSD,23,30000,8,8,1.7877335874999998e-05,2.38528755e-05,2.9804058125e-05,0.0008900000000000001
AUDUSD,23,60000,8,8,5.965081625e-06,2.3852591e-05,3.5760504625e-05,0.0008925000000000001
AUDUSD,23,120000,8,8,-9.839207499999993e-07,2.3852591e-05,3.6753557e-05,0.00088875
EURUSD,4,250,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
EURUSD,4,500,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
EURUSD,4,1000,1,1,9.221477e-06,9.221477e-06,9.221477e-06,0.00018
EURUSD,4,2000,1,1,2.7664686e-05,2.7664686e-05,2.7664686e-05,0.00018
EURUSD,4,3000,1,1,3.6886418e-05,3.6886418e-05,3.6886418e-05,0.00018
EURUSD,4,5000,1,1,7.3774196e-05,7.3774196e-05,7.3774196e-05,0.00018
EURUSD,4,10000,1,1,-9.221392e-06,-9.221392e-06,9.221392e-06,0.00018
EURUSD,4,15000,1,1,-4.6106109e-05,-4.6106109e-05,4.6106109e-05,0.00018
EURUSD,4,30000,1,1,-0.00011065109,-0.00011065109,0.00011065109,0.00018
EURUSD,4,60000,1,1,-0.000101430633,-0.000101430633,0.000101430633,0.00018
EURUSD,4,120000,1,1,-1.8442699e-05,-1.8442699e-05,1.8442699e-05,0.00018
EURUSD,5,250,3,3,-3.0667313333333336e-06,9.23084e-06,1.5375881999999997e-05,0.00018
EURUSD,5,500,3,3,3.083927333333333e-06,9.232886e-06,1.5379059999999997e-05,0.00018
EURUSD,5,1000,3,3,-1.2297656666666667e-05,-1.8461936e-05,1.8452914e-05,0.00018
EURUSD,5,2000,3,3,-1.5371994e-05,-9.230925e-06,1.5371994e-05,0.00018
EURUSD,5,3000,3,3,-1.2294365333333334e-05,-9.230925e-06,1.8449622666666667e-05,0.00018
EURUSD,5,5000,3,3,-2.4601759333333333e-05,-2.7699169e-05,2.4601759333333333e-05,0.00018
EURUSD,5,10000,3,3,-3.0853766666666666e-06,0.0,1.5380736000000002e-05,0.00018
EURUSD,5,15000,3,3,2.4604566333333335e-05,1.8465686e-05,2.4604566333333335e-05,0.00018
EURUSD,5,30000,3,3,1.5372110333333335e-05,4.6108234e-05,4.6142429666666666e-05,0.00018
EURUSD,5,60000,3,3,-2.4632799333333336e-05,2.7698401e-05,7.383722266666667e-05,0.00018
EURUSD,5,120000,3,3,-9.8488619e-05,-5.5399104e-05,0.000116931743,0.00018
EURUSD,6,250,2,2,-1.38396175e-05,-1.38396175e-05,1.38396175e-05,0.00018
EURUSD,6,500,2,2,-1.38396175e-05,-1.38396175e-05,1.38396175e-05,0.00018
EURUSD,6,1000,2,2,-9.226965e-06,-9.226965e-06,9.226965e-06,0.00018
EURUSD,6,2000,2,2,1.8459293999999998e-05,1.8459293999999998e-05,2.7684684e-05,0.00018
EURUSD,6,3000,2,2,2.307382e-05,2.307382e-05,3.229921e-05,0.00018
EURUSD,6,5000,2,2,2.307382e-05,2.307382e-05,3.229921e-05,0.00018
EURUSD,6,10000,2,2,2.30757355e-05,2.30757355e-05,4.15264305e-05,0.00018
EURUSD,6,15000,2,2,1.38485575e-05,1.38485575e-05,4.15244725e-05,0.00018
EURUSD,6,30000,2,2,6.459114e-05,6.459114e-05,6.459114e-05,0.00018
EURUSD,6,60000,2,2,5.07448385e-05,5.07448385e-05,5.07448385e-05,0.00018
EURUSD,6,120000,2,2,5.99689085e-05,5.99689085e-05,5.99689085e-05,0.00018
EURUSD,8,250,3,3,-3.5578507333333334e-05,-9.289925e-06,3.5578507333333334e-05,0.00018333333333333334
EURUSD,8,500,3,3,-3.5578507333333334e-05,-9.289925e-06,3.5578507333333334e-05,0.00018333333333333334
EURUSD,8,1000,3,3,-2.640206166666667e-05,-3.7159181e-05,5.717891566666666e-05,0.00018333333333333334
EURUSD,8,2000,3,3,-3.2576216666666665e-05,-4.644876e-05,5.7197813333333335e-05,0.00018333333333333334
EURUSD,8,3000,3,3,-4.3377006333333334e-05,-6.502766e-05,5.568791833333333e-05,0.00018
EURUSD,8,5000,3,3,-0.000120608996,-0.000148563576,0.000120608996,0.00018
EURUSD,8,10000,3,3,-8.944020533333333e-05,-5.5713928e-05,8.944020533333333e-05,0.00018
EURUSD,8,15000,3,3,-0.00012807933233333332,-0.000134636678,0.00012807933233333332,0.00018333333333333334
EURUSD,8,30000,3,3,-0.00011894562533333333,-0.000120039706,0.00011894562533333333,0.00018333333333333334
EURUSD,8,60000,3,3,-0.000160712932,-0.000157848067,0.000160712932,0.00018
EURUSD,8,120000,3,3,-0.00017020270066666666,-3.6933759e-05,0.00018877478600000004,0.00018
EURUSD,9,250,5,5,1.8459572e-06,9.226156e-06,9.2491612e-06,0.00018
EURUSD,9,500,5,5,1.8459572e-06,9.226156e-06,9.2491612e-06,0.00018
EURUSD,9,1000,5,5,9.054999999999865e-09,9.226156e-06,1.1086063399999999e-05,0.00018
EURUSD,9,2000,5,5,1.8555975999999998e-06,0.0,1.2932606e-05,0.00018
EURUSD,9,3000,5,5,5.5473034e-06,0.0,1.66243118e-05,0.00018
EURUSD,9,5000,5,5,1.8549504e-06,9.226156e-06,1.29319588e-05,0.00018
EURUSD,9,10000,5,5,2.0324823399999998e-05,9.282078e-06,2.0324823399999998e-05,0.00018
EURUSD,9,15000,5,5,3.33066264e-05,2.7691754e-05,3.33066264e-05,0.00018
EURUSD,9,30000,5,5,6.661929359999999e-05,7.4214945e-05,7.4002092e-05,0.00018
EURUSD,9,60000,5,5,5.75228162e-05,8.3062994e-05,8.7054419e-05,0.00018
EURUSD,9,120000,5,5,0.00011859542059999999,0.000175368158,0.0001628836262,0.00018
EURUSD,10,250,26,26,-3.5686667692307693e-06,-6.927268499999999e-06,2.5301118769230772e-05,0.0002326923076923077
EURUSD,10,500,26,26,-1.2483445076923078e-05,-9.2287955e-06,2.3875277846153844e-05,0.00023192307692307694
EURUSD,10,1000,26,26,-2.5331229115384615e-05,-1.3883995499999999e-05,3.564148488461538e-05,0.00022961538461538464
EURUSD,10,2000,26,26,-3.7273340576923075e-05,-1.3905563500000001e-05,4.544871811538462e-05,0.00023
EURUSD,10,3000,26,26,-4.314873780769231e-05,-5.10470275e-05,6.128286242307692e-05,0.00022346153846153845
EURUSD,10,5000,26,26,-2.656856069230769e-05,0.0,6.43339986923077e-05,0.00021692307692307693
EURUSD,10,10000,26,26,-4.7821446538461537e-05,-2.0854976500000002e-05,7.553091969230769e-05,0.00018192307692307694
EURUSD,10,15000,26,26,-5.0673308538461545e-05,-4.40281005e-05,7.481587376923076e-05,0.00019730769230769232
EURUSD,10,30000,26,26,-5.5631976615384615e-05,-3.69733275e-05,7.589669084615385e-05,0.00018192307692307694
EURUSD,10,60000,26,26,-6.40239825e-05,-5.5501325e-05,0.00010386427903846155,0.00018153846153846155
EURUSD,10,120000,26,26,-0.00010732435576923077,-9.26960175e-05,0.00015013619276923077,0.00018
EURUSD,11,250,49,49,1.7221491428571422e-06,9.223348e-06,2.9204291673469387e-05,0.00019448979591836735
EURUSD,11,500,49,49,-1.2700477551020404e-06,9.223348e-06,4.219540865306123e-05,0.0001948979591836735
EURUSD,11,1000,49,49,-2.216973040816326e-06,9.220797e-06,5.9881409204081635e-05,0.00019448979591836735
EURUSD,11,2000,49,49,-2.1870984367346938e-05,0.0,9.082399057142857e-05,0.0001889795918367347
EURUSD,11,3000,49,49,-2.9792404469387753e-05,0.0,0.00010210699981632652,0.00018571428571428572
EURUSD,11,5000,49,49,-3.804378402040817e-05,-0.0,0.00012018641255102041,0.00018571428571428572
EURUSD,11,10000,49,49,-3.991983918367345e-06,1.8579936e-05,0.00017177166240816327,0.00018326530612244898
EURUSD,11,15000,49,49,-2.316753732653061e-05,2.7873658e-05,0.00016546296034693878,0.0001816326530612245
EURUSD,11,30000,49,49,1.1043720408163265e-05,3.6884037e-05,0.00019189994853061225,0.00018040816326530613
EURUSD,11,60000,49,49,5.2605344693877525e-06,-4.613972e-05,0.0002651648325102041,0.00018081632653061224
EURUSD,11,120000,49,49,4.5687969877551025e-05,6.4681559e-05,0.00036179986391836734,0.00018142857142857142
EURUSD,12,250,5,5,-1.10691238e-05,-4.611791e-06,2.5826820600000003e-05,0.00018800000000000002
EURUSD,12,500,5,5,-2.3060112200000002e-05,-4.611791e-06,3.7817809e-05,0.00019
EURUSD,12,1000,5,5,-2.4904824399999998e-05,-9.223561e-06,3.9662521199999996e-05,0.00019
EURUSD,12,2000,5,5,-0.00010053264520000001,-0.000124510891,0.000120824568,0.00018600000000000002
EURUSD,12,3000,5,5,-3.96619978e-05,-2.7670427e-05,6.548814660000001e-05,0.00018600000000000002
EURUSD,12,5000,5,5,-6.73311228e-05,-8.3008983e-05,9.315727160000001e-05,0.00018600000000000002
EURUSD,12,10000,5,5,-0.00010329929879999999,-0.000142955631,0.0001254359468,0.00018
EURUSD,12,15000,5,5,-2.6749315e-05,-2.3058742e-05,5.6264981400000005e-05,0.000182
EURUSD,12,30000,5,5,-2.5812455200000004e-05,-0.000142955631,0.0002029227904,0.00018
EURUSD,12,60000,5,5,-0.0001567749328,-0.000281280335,0.0002490150828,0.00018
EURUSD,12,120000,5,5,0.00018726047,0.000166038641,0.00018726047,0.000182
EURUSD,13,250,1,1,9.243383e-06,9.243383e-06,9.243383e-06,0.00018
EURUSD,13,500,1,1,9.243383e-06,9.243383e-06,9.243383e-06,0.00018
EURUSD,13,1000,1,1,9.243383e-06,9.243383e-06,9.243383e-06,0.00018
EURUSD,13,2000,1,1,-2.7730661e-05,-2.7730661e-05,2.7730661e-05,0.00018
EURUSD,13,3000,1,1,-2.7730661e-05,-2.7730661e-05,2.7730661e-05,0.00018
EURUSD,13,5000,1,1,-7.3950139e-05,-7.3950139e-05,7.3950139e-05,0.00018
EURUSD,13,10000,1,1,-6.4706073e-05,-6.4706073e-05,6.4706073e-05,0.00018
EURUSD,13,15000,1,1,-9.2438528e-05,-9.2438528e-05,9.2438528e-05,0.00018
EURUSD,13,30000,1,1,-5.5462092e-05,-5.5462092e-05,5.5462092e-05,0.00018
EURUSD,13,60000,1,1,-6.4706073e-05,-6.4706073e-05,6.4706073e-05,0.00018
EURUSD,13,120000,1,1,-0.000147905747,-0.000147905747,0.000147905747,0.00018
EURUSD,14,250,6,6,-2.0035443e-05,-9.2715355e-06,2.0035443e-05,0.00018
EURUSD,14,500,6,6,-2.0035443e-05,-9.2715355e-06,2.0035443e-05,0.00018
EURUSD,14,1000,6,6,-1.5383706e-05,-5.496499999999787e-09,2.7730326666666665e-05,0.00018
EURUSD,14,2000,6,6,-1.53858245e-05,-1.38728545e-05,3.389781316666666e-05,0.00018
EURUSD,14,3000,6,6,-3.231439466666667e-05,-2.78363005e-05,4.4675754333333334e-05,0.00018
EURUSD,14,5000,6,6,-3.0850181666666666e-05,-3.23819275e-05,4.0075571666666667e-05,0.00018
EURUSD,14,10000,6,6,-3.225039516666667e-05,-1.8510832e-05,6.624303116666666e-05,0.00018
EURUSD,14,15000,6,6,-6.012148333333333e-06,-4.520835000000002e-06,6.165841133333333e-05,0.00018
EURUSD,14,30000,6,6,-1.5237493333333352e-06,-1.3838596e-05,5.398465166666667e-05,0.00018
EURUSD,14,60000,6,6,1.6906148333333335e-05,-4.6295255e-06,7.872764233333333e-05,0.00018
EURUSD,14,120000,6,6,4.316395333333334e-05,1.3929131500000001e-05,0.00011429637399999999,0.00018
EURUSD,15,250,11,11,-4.594128181818182e-05,-3.7147275e-05,4.6784029454545456e-05,0.00028636363636363636
EURUSD,15,500,11,11,-7.207096945454546e-05,-8.8063053e-05,7.460357945454545e-05,0.00028454545454545453
EURUSD,15,1000,11,11,-9.144857254545455e-05,-9.2697736e-05,0.00010326711745454546,0.0002918181818181818
EURUSD,15,2000,11,11,-0.00011002292836363637,-0.000120455693,0.00013112693381818182,0.0002881818181818182
EURUSD,15,3000,11,11,-0.00012939479472727272,-0.000194591289,0.0001597824641818182,0.00028454545454545453
EURUSD,15,5000,11,11,-9.051480836363636e-05,-5.0985054e-05,0.00015551290800000002,0.00022818181818181818
EURUSD,15,10000,11,11,-0.000167679665,-0.000115871364,0.00023098433390909094,0.00024363636363636365
EURUSD,15,15000,11,11,-0.0002538246608181818,-0.000277988845,0.00029687423372727276,0.00018
EURUSD,15,30000,11,11,-0.000150134099,-0.000217826051,0.00022862860936363635,0.00018
EURUSD,15,60000,11,11,-0.00023315954027272728,-0.000213192936,0.0003015276306363636,0.00018090909090909092
EURUSD,15,120000,11,11,-0.0003029149512727273,-0.000152946657,0.00048262704018181817,0.00018
EURUSD,16,250,37,37,-5.375403567567568e-06,-9.258102e-06,2.5650311945945946e-05,0.00018675675675675676
EURUSD,16,500,37,37,8.78173108108108e-07,-9.231948e-06,2.6656321486486487e-05,0.00018513513513513513
EURUSD,16,1000,37,37,1.839079181081081e-05,0.0,4.0917405486486484e-05,0.00018621621621621622
EURUSD,16,2000,37,37,1.8394275783783783e-05,-0.0,5.419288762162162e-05,0.00018405405405405405
EURUSD,16,3000,37,37,1.3552547189189188e-05,-0.0,8.207896627027028e-05,0.0001810810810810811
EURUSD,16,5000,37,37,4.313130827027027e-05,9.271149e-06,0.00012962922524324325,0.0001810810810810811
EURUSD,16,10000,37,37,0.00012518292837837837,2.7756318e-05,0.00017323070454054054,0.00018216216216216218
EURUSD,16,15000,37,37,0.00016606976956756757,0.000134034937,0.0002261507404864865,0.00018081081081081082
EURUSD,16,30000,37,37,0.00022804515021621622,0.000175887655,0.00034977297048648646,0.00018027027027027028
EURUSD,16,60000,37,37,0.00021011911975675677,3.7105407e-05,0.00040687019067567565,0.00018054054054054055
EURUSD,16,120000,37,37,0.00017646267702702703,4.6323533e-05,0.00041173636064864864,0.00018027027027027028
EURUSD,17,250,31,31,5.998242903225809e-07,-9.255103e-06,1.612847229032258e-05,0.00018
EURUSD,17,500,31,31,-1.4882378709677414e-06,-0.0,2.060878341935484e-05,0.00018
EURUSD,17,1000,31,31,-8.804668903225806e-06,0.0,3.5990896967741936e-05,0.0001803225806451613
EURUSD,17,2000,31,31,3.7305418709677425e-06,1.386735e-05,5.749531774193548e-05,0.0001803225806451613
EURUSD,17,3000,31,31,3.5806422258064523e-06,0.0,5.316607235483871e-05,0.00018
EURUSD,17,5000,31,31,1.5814392935483872e-05,-0.0,7.377130261290324e-05,0.00018
EURUSD,17,10000,31,31,4.153909419354837e-06,9.240223e-06,0.00012187411083870969,0.00018
EURUSD,17,15000,31,31,1.4620685741935486e-05,2.7763253e-05,0.000128172098,0.00018
EURUSD,17,30000,31,31,-8.074141064516133e-06,-9.268227e-06,0.0001813552776451613,0.00018
EURUSD,17,60000,31,31,4.759460580645161e-06,1.8548918e-05,0.00022051117987096773,0.00018
EURUSD,17,120000,31,31,-4.065820687096774e-05,-1.8520919e-05,0.00016610797829032258,0.00018
EURUSD,18,250,80,80,-3.5406163875e-06,-9.250565e-06,3.62952552875e-05,0.00018025000000000002
EURUSD,18,500,80,80,-7.8230884e-06,0.0,4.671186285e-05,0.000181
EURUSD,18,1000,80,80,-8.4156149375e-06,-4.6146535e-06,6.11821567875e-05,0.00018050000000000002
EURUSD,18,2000,80,80,2.1370768775e-05,1.84957455e-05,0.00010381301495,0.000180625
EURUSD,18,3000,80,80,4.30521235125e-05,2.7770454999999998e-05,0.0001541670318125,0.000180375
EURUSD,18,5000,80,80,5.274100945e-05,2.7760428000000003e-05,0.000224916062525,0.00018
EURUSD,18,10000,80,80,-1.0987986899999995e-05,1.8519208e-05,0.0003205465405,0.00018
EURUSD,18,15000,80,80,-1.9772092300000003e-05,-1.3903465499999999e-05,0.00032994154465,0.000180125
EURUSD,18,30000,80,80,-1.4084855025e-05,-2.7777656e-05,0.00031656808335,0.000180375
EURUSD,18,60000,80,80,-5.8255774625e-05,-5.0906450500000006e-05,0.00033456144155,0.00018
EURUSD,18,120000,80,80,-4.487269177499999e-05,-4.6298594999999995e-06,0.00041849077945,0.000180125
EURUSD,19,250,14,14,-1.0914308428571429e-05,-1.1570397e-05,2.346815757142857e-05,0.00018142857142857145
EURUSD,19,500,14,14,-1.4553667428571428e-05,-2.3156406500000002e-05,3.3059753142857144e-05,0.00018071428571428573
EURUSD,19,1000,14,14,-2.744646235714286e-05,-2.7773346e-05,3.008507535714286e-05,0.00018
EURUSD,19,2000,14,14,-6.181844985714287e-05,-4.86690775e-05,6.842317657142857e-05,0.00018
EURUSD,19,3000,14,14,-7.997789900000001e-05,-3.9398960000000004e-05,8.262151414285715e-05,0.00018071428571428573
EURUSD,19,5000,14,14,-0.00010541643721428571,-8.3360466e-05,0.00011468689821428572,0.00018142857142857145
EURUSD,19,10000,14,14,-8.16132697857143e-05,-7.86392635e-05,0.00012658173564285714,0.00018285714285714286
EURUSD,19,15000,14,14,-5.248771328571429e-05,-8.788383800000001e-05,0.000133241136,0.00018
EURUSD,19,30000,14,14,9.8653813e-05,0.0001156264635,0.0001852591177142857,0.00018071428571428573
EURUSD,19,60000,14,14,9.186262614285714e-05,-6.93814235e-05,0.00022338937185714284,0.00018142857142857145
EURUSD,19,120000,14,14,-8.319338642857142e-06,-0.0001526473815,0.00023481780278571427,0.00018071428571428573
EURUSD,20,250,19,19,-2.936550947368421e-06,4.645901e-06,1.9062508421052632e-05,0.00018421052631578948
EURUSD,20,500,19,19,4.902146842105256e-07,9.286043e-06,2.1509705000000002e-05,0.0001831578947368421
EURUSD,20,1000,19,19,1.9762452105263163e-06,9.286129e-06,3.175834321052632e-05,0.00018210526315789476
EURUSD,20,2000,19,19,7.864314157894738e-06,9.288199e-06,7.181359615789474e-05,0.00018210526315789476
EURUSD,20,3000,19,19,-2.1469994736842087e-06,-1.8577002e-05,9.257886957894736e-05,0.00018263157894736842
EURUSD,20,5000,19,19,-2.6574823684210507e-06,-0.0,0.00010479017531578949,0.00018157894736842107
EURUSD,20,10000,19,19,-6.817845194736843e-05,-2.7839514e-05,0.00015902259931578947,0.0001805263157894737
EURUSD,20,15000,19,19,-7.329640036842106e-05,-3.7172303e-05,0.00020521939342105263,0.00018
EURUSD,20,30000,19,19,-3.0510870684210535e-05,3.7198575e-05,0.00024266239615789475,0.0001805263157894737
EURUSD,20,60000,19,19,-5.4268603999999995e-05,9.288199e-06,0.0002888929637894737,0.00018
EURUSD,20,120000,19,19,-5.1782612473684216e-05,-9.267969e-06,0.0003831867264736842,0.00018
EURUSD,21,250,12,12,-7.708865666666667e-06,-9.250999e-06,1.9270245333333333e-05,0.00018083333333333333
EURUSD,21,500,12,12,-1.464943e-05,-1.3868625e-05,2.46693055e-05,0.00018083333333333333
EURUSD,21,1000,12,12,-2.504828116666666e-05,-9.2413335e-06,3.5075292333333334e-05,0.00018
EURUSD,21,2000,12,12,-5.397054999999999e-06,-4.621948e-06,3.931127866666667e-05,0.00018083333333333333
EURUSD,21,3000,12,12,1.81122025e-05,9.241162e-06,6.667790533333334e-05,0.00018
EURUSD,21,5000,12,12,1.2698532249999999e-05,1.15620465e-05,5.433526491666667e-05,0.00018
EURUSD,21,10000,12,12,-3.7405507500000003e-05,-4.6168235000000005e-06,6.9756925e-05,0.00018
EURUSD,21,15000,12,12,-6.35960025e-05,-7.3992417e-05,0.000103672953,0.00018
EURUSD,21,30000,12,12,-7.205740775e-05,-8.09350085e-05,0.00015225210458333333,0.00018
EURUSD,21,60000,12,12,-0.00016914743233333333,-0.00020802972350000002,0.0002401067418333333,0.00018
EURUSD,21,120000,12,12,-0.00015101944166666666,-0.000251894141,0.000285159813,0.00018083333333333333
GBPUSD,0,250,10,10,6.559486599999999e-06,1.9331855e-06,1.3512658999999998e-05,0.001564
GBPUSD,0,500,10,10,6.559486599999999e-06,1.9331855e-06,1.3512658999999998e-05,0.001564
GBPUSD,0,1000,10,10,1.0418270499999999e-05,1.9331855e-06,1.73714429e-05,0.001564
GBPUSD,0,2000,10,10,1.0418270499999999e-05,1.9331855e-06,1.73714429e-05,0.001564
GBPUSD,0,3000,10,10,8.8700072e-06,1.941563e-06,1.9690654599999998e-05,0.001556
GBPUSD,0,5000,10,10,1.5833218699999997e-05,1.941563e-06,3.12819361e-05,0.001524
GBPUSD,0,10000,10,10,2.1631542e-05,2.70601255e-05,3.6306842199999994e-05,0.001499
GBPUSD,0,15000,10,10,-8.852542800000001e-06,-2.7012559999999997e-05,4.05546924e-05,0.0014960000000000002
GBPUSD,0,30000,10,10,-3.2409830199999994e-05,-4.44207675e-05,6.486266099999999e-05,0.001369
GBPUSD,0,60000,10,10,-1.3475723800000003e-05,-2.5098099e-05,5.213178540000001e-05,0.001152
GBPUSD,0,120000,10,10,-6.02453512e-05,-0.000111913156,0.0001367766564,0.000939
GBPUSD,1,250,19,19,4.683351157894737e-06,7.725199e-06,1.2416993368421054e-05,0.00034
GBPUSD,1,500,19,19,-8.055787894736847e-07,7.724423e-06,1.6682291631578946e-05,0.0003278947368421053
GBPUSD,1,1000,19,19,2.44823847368421e-06,7.736076e-06,1.7905674263157893e-05,0.00032578947368421056
GBPUSD,1,2000,19,19,7.121547842105263e-06,7.737632e-06,1.8525986789473687e-05,0.00033052631578947366
GBPUSD,1,3000,19,19,8.552538315789474e-06,7.767322e-06,2.0350352105263156e-05,0.0003289473684210526
GBPUSD,1,5000,19,19,-5.0713591052631575e-06,7.737632e-06,2.9097683e-05,0.0003557894736842105
GBPUSD,1,10000,19,19,-2.7641769684210523e-05,7.732487e-06,5.615028568421053e-05,0.0003405263157894737
GBPUSD,1,15000,19,19,-2.560009563157895e-05,7.737273e-06,5.125612394736842e-05,0.00032263157894736843
GBPUSD,1,30000,19,19,-2.7444970842105266e-05,-7.72514e-06,6.491652305263158e-05,0.0003063157894736842
GBPUSD,1,60000,19,19,-5.631870731578948e-05,0.0,0.00010803247626315788,0.00026105263157894735
GBPUSD,1,120000,19,19,-7.396821636842106e-05,-3.0944903e-05,0.00014894074521052634,0.00020684210526315791
GBPUSD,2,250,15,15,-2.2684896333333332e-05,-1.5467186e-05,2.57780666e-05,0.0002
GBPUSD,2,500,15,15,-3.144995233333333e-05,-1.5476642e-05,3.351187713333334e-05,0.0002
GBPUSD,2,1000,15,15,-1.7014964e-05,-1.5467186e-05,4.588539533333333e-05,0.0002
GBPUSD,2,2000,15,15,-2.578125933333333e-06,7.734341e-06,3.8666948333333335e-05,0.0002
GBPUSD,2,3000,15,15,-1.49523134e-05,-7.733862e-06,4.38233506e-05,0.0002
GBPUSD,2,5000,15,15,-2.0621006666666655e-06,-0.0,3.9182870266666665e-05,0.0002
GBPUSD,2,10000,15,15,-1.5978167933333335e-05,-7.730156e-06,3.763591886666666e-05,0.0002
GBPUSD,2,15000,15,15,-1.1338850266666669e-05,-0.0,4.330648973333333e-05,0.0002
GBPUSD,2,30000,15,15,-7.62974696e-05,-0.000100513003,8.867551933333334e-05,0.0002
GBPUSD,2,60000,15,15,-7.475622906666668e-05,-0.000115975645,0.0001139345028,0.0002
GBPUSD,2,120000,15,15,-0.00014692959646666666,-0.000239714509,0.0002139306874,0.0002
GBPUSD,3,250,7,7,7.717377e-06,7.726811e-06,1.6548223e-05,0.0002
GBPUSD,3,500,7,7,4.405912142857144e-06,7.718878e-06,1.7652027571428572e-05,0.0002
GBPUSD,3,1000,7,7,5.508489857142857e-06,7.718878e-06,1.8754605285714288e-05,0.0002
GBPUSD,3,2000,7,7,1.0915251428571425e-06,-0.0,2.5376504285714284e-05,0.0002
GBPUSD,3,3000,7,7,1.2111903571428572e-05,0.0,4.0812561285714286e-05,0.0002
GBPUSD,3,5000,7,7,7.701311714285717e-06,-0.0,3.640196942857143e-05,0.0002
GBPUSD,3,10000,7,7,1.543955442857143e-05,7.740747e-06,2.4267877857142854e-05,0.0002
GBPUSD,3,15000,7,7,2.0964958857142857e-05,3.0962628e-05,2.979328228571428e-05,0.0002
GBPUSD,3,30000,7,7,-5.539492714285715e-06,7.718878e-06,5.1860953285714284e-05,0.0002
GBPUSD,3,60000,7,7,-2.9834168999999995e-05,-2.32226e-05,7.393745014285715e-05,0.0002
GBPUSD,3,120000,7,7,-1.3309071714285707e-05,-4.6359612e-05,9.269742885714284e-05,0.0002
GBPUSD,4,250,10,10,3.0922824e-06,7.714828999999999e-06,9.2728794e-06,0.0002
GBPUSD,4,500,10,10,4.6352839e-06,7.7232985e-06,9.272807899999999e-06,0.0002
GBPUSD,4,1000,10,10,6.1823877e-06,7.7240425e-06,1.08196141e-05,0.0002
GBPUSD,4,2000,10,10,4.6340453e-06,3.857712e-06,9.2630499e-06,0.0002
GBPUSD,4,3000,10,10,7.728471e-07,3.857712e-06,1.3124497899999999e-05,0.0002
GBPUSD,4,5000,10,10,-1.00556784e-05,-3.8780285e-06,1.93138184e-05,0.0002
GBPUSD,4,10000,10,10,-2.24065141e-05,-1.9364408000000002e-05,3.0128624899999998e-05,0.0002
GBPUSD,4,15000,10,10,-1.93123376e-05,-1.93611055e-05,3.01203444e-05,0.0002
GBPUSD,4,30000,10,10,-3.63313769e-05,-4.25093115e-05,4.0960238499999997e-05,0.0002
GBPUSD,4,60000,10,10,-4.25126739e-05,-3.857608e-05,5.64034207e-05,0.0002
GBPUSD,4,120000,10,10,-5.1099318600000006e-05,-2.7002259000000002e-05,7.73626664e-05,0.0002
GBPUSD,5,250,21,21,5.151807666666667e-06,7.722992e-06,8.836113095238095e-06,0.00020000000000000004
GBPUSD,5,500,21,21,5.151807666666667e-06,7.722992e-06,8.836113095238095e-06,0.00020000000000000004
GBPUSD,5,1000,21,21,4.048870571428571e-06,7.722992e-06,7.732086666666666e-06,0.00020000000000000004
GBPUSD,5,2000,21,21,1.1029009047619048e-06,-0.0,7.732343380952382e-06,0.00020000000000000004
GBPUSD,5,3000,21,21,3.3148143809523806e-06,0.0,9.944251523809525e-06,0.00020000000000000004
GBPUSD,5,5000,21,21,9.934435380952382e-06,0.0,1.6565121476190477e-05,0.00020000000000000004
GBPUSD,5,10000,21,21,1.7312403095238093e-05,7.741706e-06,2.2465685857142858e-05,0.00020000000000000004
GBPUSD,5,15000,21,21,2.946805852380952e-05,1.5479277e-05,3.388410385714286e-05,0.00020000000000000004
GBPUSD,5,30000,21,21,2.6490359523809522e-05,7.745783e-06,4.269247647619048e-05,0.00020000000000000004
GBPUSD,5,60000,21,21,1.8383533e-05,2.323519e-05,4.2687201476190474e-05,0.00020000000000000004
GBPUSD,5,120000,21,21,1.7657381666666666e-05,7.72323e-06,5.521752804761905e-05,0.00020000000000000004
GBPUSD,6,250,8,8,-5.798374999999941e-09,-2.174999999999687e-09,7.729913375e-06,0.0002
GBPUSD,6,500,8,8,9.5931475e-07,3.8582775e-06,6.76480025e-06,0.0002
GBPUSD,6,1000,8,8,5.7849919999999994e-06,7.716823e-06,1.15904775e-05,0.0002
GBPUSD,6,2000,8,8,6.7496358749999995e-06,7.716853e-06,1.2555121375e-05,0.0002
GBPUSD,6,3000,8,8,6.7496358749999995e-06,7.716853e-06,1.2555121375e-05,0.0002
GBPUSD,6,5000,8,8,1.6391863749999997e-05,1.1596419e-05,2.607113975e-05,0.0002
