period_id,variant,m15_wave2_adjacent_mode,m15_wave2_adjacent_relaxed_component,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,nearmiss_diag,diagnostic_only,age_near_miss,6,0,0.0,-58.74000000000001,0,-58.74000000000001,0.0,-2.6216,-0.43693333333333334,0.0,58.74000000000001,0.5874,-1.0,0,0.0,0,0.0,6,1.0,0.16965,0.5625166666666667,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,diagnostic_only,fib_neighbor,28,6,0.21428571428571427,-84.96999999999998,156.37,-241.33999999999995,0.6479240904947379,-3.6196,-0.12927142857142856,0.6547006916289055,101.75,1.0175,-0.8350859950859949,1,0.03571428571428571,5,0.17857142857142858,22,0.7857142857142857,0.6787892857142858,0.5578035714285715,0.6071428571428571,0.35714285714285715,0.35714285714285715,0.17857142857142858,0.0
full2025_validation,nearmiss_diag,diagnostic_only,high_quality_m5_near_miss,150,38,0.25333333333333335,-480.0899999999999,846.4199999999998,-1326.5099999999998,0.6380803763258476,-20.590400000000002,-0.13726933333333335,0.6489347191532314,508.3499999999999,5.083499999999999,-0.944408380053113,16,0.10666666666666667,26,0.17333333333333334,108,0.72,0.6373393333333333,0.5701260000000002,0.5466666666666666,0.35333333333333333,0.26666666666666666,0.13333333333333333,0.006666666666666667
full2025_validation,nearmiss_diag,diagnostic_only,none,118,25,0.211864406779661,-632.8399999999999,444.03999999999996,-1076.8799999999999,0.4123393507168858,-28.470100000000002,-0.2412720338983051,0.4085425517549419,632.8399999999999,6.328399999999999,-1.0,15,0.1271186440677966,12,0.1016949152542373,91,0.7711864406779662,0.5251745762711866,0.5820872881355931,0.4152542372881356,0.2542372881355932,0.17796610169491525,0.0847457627118644,0.0
full2025_validation,nearmiss_diag,diagnostic_only,required_light,16,8,0.5,111.75,200.6,-88.85,2.257737760270118,4.981000000000001,0.31131250000000005,2.258591065292096,51.93,0.5193,2.151935297515887,1,0.0625,6,0.375,9,0.5625,0.7671812499999999,0.5015125000000001,0.625,0.5,0.4375,0.3125,0.0
full2025_validation,one_best,relax_fib_neighbor_only,required_light,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,one_combine,combine_best_two_adjacent,fib_neighbor,45,7,0.15555555555555556,-315.2199999999999,176.75,-491.9699999999999,0.35926987417931994,-13.246699999999999,-0.2943711111111111,0.35218258819847226,315.2199999999999,3.1521999999999997,-1.0,4,0.08888888888888889,5,0.1111111111111111,36,0.8,0.522108888888889,0.5900622222222222,0.4,0.2222222222222222,0.2,0.1111111111111111,0.022222222222222223
full2025_validation,one_combine,combine_best_two_adjacent,required_light,20,12,0.6,195.67999999999998,312.33,-116.65,2.677496785255036,8.213199999999999,0.4106599999999999,2.6943516111729995,26.210000000000008,0.2621000000000001,7.465852727966422,3,0.15,9,0.45,8,0.4,0.9096699999999999,0.531405,0.75,0.6,0.55,0.35,0.0
full2025_validation,one_light,off,required_light,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,relax_w1,relax_wave1_age_only,required_light,49,19,0.3877551020408163,132.42000000000002,522.9000000000001,-390.47999999999996,1.3391210817455443,5.641,0.11512244897959184,1.3529352878978422,121.83999999999999,1.2184,1.0868351936966516,7,0.14285714285714285,15,0.30612244897959184,27,0.5510204081632653,0.7706857142857142,0.5043428571428572,0.6326530612244898,0.46938775510204084,0.3877551020408163,0.24489795918367346,0.0
full2025_validation,relax_w1,relax_wave1_age_only,wave1_age,6,0,0.0,-60.66,0,-60.66,0.0,-2.6216,-0.43693333333333334,0.0,60.66,0.6065999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.16965,0.5625166666666667,0.0,0.0,0.0,0.0,0.0
full2025_validation,relax_w2,relax_wave2_age_only,required_light,49,19,0.3877551020408163,132.42000000000002,522.9000000000001,-390.47999999999996,1.3391210817455443,5.641,0.11512244897959184,1.3529352878978422,121.83999999999999,1.2184,1.0868351936966516,7,0.14285714285714285,15,0.30612244897959184,27,0.5510204081632653,0.7706857142857142,0.5043428571428572,0.6326530612244898,0.46938775510204084,0.3877551020408163,0.24489795918367346,0.0
full2025_validation,relax_w2,relax_wave2_age_only,wave2_age_proxy,6,0,0.0,-60.66,0,-60.66,0.0,-2.6216,-0.43693333333333334,0.0,60.66,0.6065999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.16965,0.5625166666666667,0.0,0.0,0.0,0.0,0.0
q1_quick,base,off,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,breaktype,allow_adjacent_break_type_only,required_light,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,context,relax_context_fib_room_only,context_fib_room,29,6,0.20689655172413793,-213.74999999999994,68.69,-282.44,0.2432020960203937,-8.817900000000003,-0.3040655172413794,0.25218165627782724,221.51999999999992,2.215199999999999,-0.9649241603466956,4,0.13793103448275862,1,0.034482758620689655,24,0.8275862068965517,0.47164827586206903,0.5464206896551724,0.41379310344827586,0.2413793103448276,0.10344827586206896,0.034482758620689655,0.0
q1_quick,context,relax_context_fib_room_only,required_light,11,5,0.45454545454545453,80.02000000000001,135.28,-55.25999999999999,2.4480636988780318,3.315000000000001,0.30136363636363644,2.398911254589189,22.009999999999998,0.2201,3.635620172648797,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8830454545454547,0.49122727272727273,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.0
q1_quick,fib_deep,relax_fib_neighbor_only,required_light,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,fib_shallow,relax_fib_neighbor_only,fib_neighbor,37,10,0.2702702702702703,-133.90000000000003,215.57999999999998,-349.48,0.6168593338674602,-5.507200000000001,-0.14884324324324327,0.622129364703622,164.32000000000002,1.6432000000000002,-0.8148734177215191,4,0.10810810810810811,6,0.16216216216216217,27,0.7297297297297297,0.6343405405405408,0.5251918918918919,0.5405405405405406,0.35135135135135137,0.2972972972972973,0.13513513513513514,0.0
q1_quick,fib_shallow,relax_fib_neighbor_only,required_light,14,6,0.42857142857142855,55.64000000000001,166.46,-110.82000000000002,1.5020754376466339,2.4346000000000005,0.17390000000000003,1.5353828561375729,50.48999999999999,0.5048999999999999,1.1020003961180436,2,0.14285714285714285,5,0.35714285714285715,7,0.5,0.8034071428571429,0.5597357142857142,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,high_quality_m5_near_miss,71,15,0.2112676056338028,-436.10999999999984,281.84,-717.9500000000002,0.39256215613900675,-18.200699999999998,-0.25634788732394365,0.4019321449108684,489.7999999999999,4.897999999999999,-0.8903838301347488,12,0.16901408450704225,8,0.11267605633802817,51,0.7183098591549296,0.5943971830985914,0.5672239436619719,0.5211267605633803,0.323943661971831,0.22535211267605634,0.07042253521126761,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,required_light,10,5,0.5,83.89,135.49,-51.6,2.6257751937984497,3.462400000000001,0.3462400000000001,2.558025469108581,21.97,0.21969999999999998,3.8183887118798365,0,0.0,4,0.4,6,0.6,0.84507,0.49291,0.8,0.6,0.4,0.4,0.0
q1_quick,light,off,required_light,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,light_breakdown,off,required_light,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,nearmiss_diag,diagnostic_only,age_near_miss,2,0,0.0,-18.439999999999998,0,-18.439999999999998,0.0,-0.7866,-0.3933,0.0,18.439999999999998,0.18439999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.20395,0.46675,0.0,0.0,0.0,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,fib_neighbor,14,2,0.14285714285714285,-78.17,59.16,-137.32999999999998,0.43078715502803466,-3.2096999999999998,-0.2292642857142857,0.448599896924927,92.17,0.9217,-0.8481067592492134,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.7286428571428571,0.5404642857142857,0.6428571428571429,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
q1_quick,nearmiss_diag,diagnostic_only,high_quality_m5_near_miss,49,12,0.24489795918367346,-288.6399999999999,218.77,-507.40999999999985,0.4311503517865239,-12.182500000000003,-0.2486224489795919,0.4381543144398838,311.9099999999999,3.119099999999999,-0.9253951460357153,10,0.20408163265306123,6,0.12244897959183673,33,0.673469387755102,0.564504081632653,0.587583673469388,0.4897959183673469,0.30612244897959184,0.1836734693877551,0.08163265306122448,0.0
q1_quick,nearmiss_diag,diagnostic_only,none,36,9,0.25,-220.46999999999997,123.15,-343.62,0.35839008206740003,-9.455000000000004,-0.262638888888889,0.35850899987109114,234.34999999999997,2.3434999999999997,-0.9407723490505654,5,0.1388888888888889,3,0.08333333333333333,28,0.7777777777777778,0.49850833333333333,0.5834250000000001,0.4166666666666667,0.19444444444444445,0.1388888888888889,0.1111111111111111,0.0
q1_quick,nearmiss_diag,diagnostic_only,required_light,6,3,0.5,43.82,70.97,-27.15,2.613996316758748,1.9111999999999998,0.3185333333333333,2.6335042735042733,18.18,0.1818,2.4103410341034106,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7486,0.5307,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
q1_quick,relax_w1,relax_wave1_age_only,required_light,17,6,0.35294117647058826,26.440000000000015,172.25,-145.81,1.1813318702420958,0.9972999999999999,0.05866470588235293,1.1666416027536886,64.21,0.6421,0.4117738669989101,2,0.11764705882352941,5,0.29411764705882354,10,0.5882352941176471,0.7253411764705882,0.5472470588235294,0.5882352941176471,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.0
q1_quick,relax_w1,relax_wave1_age_only,wave1_age,2,0,0.0,-18.439999999999998,0,-18.439999999999998,0.0,-0.7866,-0.3933,0.0,18.439999999999998,0.18439999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.20395,0.46675,0.0,0.0,0.0,0.0,0.0
q1_quick,relax_w2,relax_wave2_age_only,required_light,17,6,0.35294117647058826,26.440000000000015,172.25,-145.81,1.1813318702420958,0.9972999999999999,0.05866470588235293,1.1666416027536886,64.21,0.6421,0.4117738669989101,2,0.11764705882352941,5,0.29411764705882354,10,0.5882352941176471,0.7253411764705882,0.5472470588235294,0.5882352941176471,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.0
q1_quick,relax_w2,relax_wave2_age_only,wave2_age_proxy,2,0,0.0,-18.439999999999998,0,-18.439999999999998,0.0,-0.7866,-0.3933,0.0,18.439999999999998,0.18439999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.20395,0.46675,0.0,0.0,0.0,0.0,0.0
