period_id,variant,m15_wave2_age_bars,m15_required_light_pass,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,fib_shallow,7,true,1,0,0.0,-6.82,0,-6.82,0.0,-0.2952,-0.2952,0.0,6.82,0.0682,-1.0,0,0.0,0,0.0,1,1.0,1.2952,0.581,1.0,1.0,1.0,0.0,0.0
full2025_validation,fib_shallow,8,false,4,1,0.25,-13.829999999999998,28.6,-42.43,0.6740513787414566,-0.49839999999999995,-0.12459999999999999,0.7225407782664366,35.89,0.3589,-0.38534410699359145,1,0.25,1,0.25,2,0.5,0.673,0.5406,0.75,0.5,0.25,0.0,0.0
full2025_validation,fib_shallow,8,true,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,fib_shallow,9,false,4,0,0.0,-54.120000000000005,0,-54.120000000000005,0.0,-2.2624,-0.5656,0.0,54.120000000000005,0.5412,-1.0,1,0.25,0,0.0,3,0.75,0.593675,0.662075,0.5,0.25,0.25,0.25,0.25
full2025_validation,highq,0,false,1,0,0.0,-11.44,0,-11.44,0.0,-0.5549,-0.5549,0.0,11.44,0.1144,-1.0,0,0.0,0,0.0,1,1.0,0.0467,0.5813,0.0,0.0,0.0,0.0,0.0
full2025_validation,highq,10,false,4,3,0.75,23.71,39.11,-15.4,2.5396103896103894,0.9821,0.245525,2.399202165550648,15.4,0.15400000000000003,1.5396103896103897,0,0.0,1,0.25,3,0.75,0.745325,0.5141249999999999,0.75,0.5,0.5,0.25,0.0
full2025_validation,highq,10,true,1,1,1.0,14.28,14.28,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,highq,11,false,7,2,0.2857142857142857,-15.530000000000005,34.38,-49.91,0.6888399118413144,-0.6963999999999999,-0.09948571428571427,0.6793147909375575,32.370000000000005,0.32370000000000004,-0.4797652147049738,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.5903285714285715,0.4989428571428572,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,highq,12,false,4,1,0.25,-3.599999999999996,28.67,-32.269999999999996,0.888441276727611,-0.09760000000000002,-0.024400000000000005,0.9304843304843305,24.96,0.2496,-0.14423076923076908,0,0.0,1,0.25,3,0.75,0.5332250000000001,0.5355000000000001,0.25,0.25,0.25,0.25,0.0
full2025_validation,highq,13,false,3,0,0.0,-42.03,0,-42.03,0.0,-1.8175000000000001,-0.6058333333333333,0.0,42.03,0.4203,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.5403666666666667,0.6242666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
full2025_validation,highq,14,false,7,3,0.42857142857142855,26.76,63.57,-36.81,1.7269763651181742,1.0738000000000003,0.15340000000000004,1.6559960901704445,25.509999999999998,0.2551,1.049000392003136,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.8577714285714286,0.48215714285714284,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0
full2025_validation,highq,15,false,1,1,1.0,28.77,28.77,0,inf,1.3088,1.3088,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3088,0.7684,1.0,1.0,1.0,1.0,0.0
full2025_validation,highq,16,false,2,2,1.0,59.85,59.85,0,inf,2.6159,1.30795,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30795,0.7499,1.0,1.0,1.0,1.0,0.0
full2025_validation,highq,17,false,4,0,0.0,-47.31,0,-47.31,0.0,-2.0164,-0.5041,0.0,47.31,0.4731,-1.0,1,0.25,0,0.0,3,0.75,0.298775,0.61825,0.25,0.0,0.0,0.0,0.0
full2025_validation,highq,20,false,1,1,1.0,29.85,29.85,0,inf,1.2991,1.2991,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2991,0.7477,1.0,1.0,1.0,0.0,0.0
full2025_validation,highq,24,false,84,18,0.21428571428571427,-288.4499999999999,462.8500000000001,-751.3,0.616065486490084,-12.03109999999999,-0.14322738095238083,0.6281866252136266,288.4499999999999,2.8844999999999987,-1.0,8,0.09523809523809523,14,0.16666666666666666,62,0.7380952380952381,0.6946202380952379,0.5448357142857143,0.5952380952380952,0.38095238095238093,0.32142857142857145,0.11904761904761904,0.0
full2025_validation,highq,24,true,12,4,0.3333333333333333,13.069999999999999,102.35000000000001,-89.28,1.1463933691756274,0.5229000000000003,0.04357500000000002,1.134994191299858,43.58,0.43579999999999997,0.2999082147774208,1,0.08333333333333333,3,0.25,8,0.6666666666666666,0.6380333333333335,0.47443333333333343,0.5833333333333334,0.3333333333333333,0.25,0.25,0.0
full2025_validation,highq,26,false,1,0,0.0,-6.15,0,-6.15,0.0,-0.2574,-0.2574,0.0,6.15,0.0615,-1.0,0,0.0,0,0.0,1,1.0,0.4079,0.299,0.0,0.0,0.0,0.0,0.0
full2025_validation,highq,27,false,1,0,0.0,-11.67,0,-11.67,0.0,-0.5166,-0.5166,0.0,11.67,0.11670000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.1169,0.6587,0.0,0.0,0.0,0.0,0.0
full2025_validation,highq,4,false,38,9,0.23684210526315788,-167.85999999999999,175.3,-343.16,0.5108404242918755,-6.922100000000001,-0.1821605263157895,0.5333405243607289,202.92000000000002,2.0292,-0.8272225507589196,6,0.15789473684210525,5,0.13157894736842105,27,0.7105263157894737,0.5582394736842105,0.5283973684210527,0.47368421052631576,0.2631578947368421,0.21052631578947367,0.13157894736842105,0.0
full2025_validation,highq,4,true,2,1,0.5,17.56,30.56,-13.0,2.3507692307692305,0.7510999999999999,0.37554999999999994,2.3708705968242376,13.0,0.13,1.3507692307692307,0,0.0,1,0.5,1,0.5,1.0511,0.5117,1.0,1.0,0.5,0.0,0.0
full2025_validation,highq,5,false,15,2,0.13333333333333333,-144.88,31.39,-176.26999999999998,0.17807908322459864,-6.292400000000001,-0.4194933333333334,0.18182763821709055,146.79999999999998,1.468,-0.9869209809264305,3,0.2,1,0.06666666666666667,11,0.7333333333333333,0.64172,0.6291599999999999,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.0
full2025_validation,highq,5,true,5,2,0.4,21.889999999999997,61.7,-39.81,1.5498618437578497,0.8927999999999998,0.17855999999999997,1.518226143487346,23.38,0.23379999999999998,0.9362703165098374,1,0.2,2,0.4,2,0.4,0.73708,0.5870200000000001,0.6,0.4,0.4,0.4,0.0
full2025_validation,highq,6,false,14,3,0.21428571428571427,-33.04,74.48,-107.52,0.6927083333333334,-1.3137,-0.09383571428571429,0.7139840195075222,73.8,0.738,-0.44769647696476966,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0.6103785714285715,0.5884571428571429,0.5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142
full2025_validation,highq,6,true,5,2,0.4,34.129999999999995,60.96,-26.83,2.2720834886321284,1.4632,0.29264,2.2672787112419885,26.830000000000005,0.26830000000000004,1.2720834886321277,0,0.0,2,0.4,3,0.6,0.78322,0.40746000000000004,0.6,0.4,0.4,0.4,0.0
full2025_validation,highq,7,false,14,5,0.35714285714285715,-16.73000000000001,122.83000000000001,-139.56,0.8801232444826599,-0.6152000000000002,-0.04394285714285716,0.8963664235298083,87.70000000000002,0.8770000000000002,-0.19076396807297613,2,0.14285714285714285,4,0.2857142857142857,8,0.5714285714285714,0.7992142857142858,0.6069857142857142,0.6428571428571429,0.5,0.5,0.21428571428571427,0.0
full2025_validation,highq,8,false,10,1,0.1,-79.64,29.67,-109.31,0.2714298783276919,-3.4461000000000004,-0.34461,0.27481060606060603,109.31,1.0931,-0.7285701216723081,3,0.3,1,0.1,6,0.6,0.4131500000000001,0.5877900000000001,0.4,0.1,0.1,0.1,0.0
full2025_validation,highq,8,true,1,1,1.0,30.96,30.96,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,highq,9,false,5,0,0.0,-76.49,0,-76.49,0.0,-3.3158,-0.66316,0.0,76.49,0.7648999999999999,-1.0,0,0.0,0,0.0,5,1.0,0.42885999999999996,0.7799200000000001,0.4,0.2,0.0,0.0,0.0
full2025_validation,highq,9,true,1,0,0.0,-5.09,0,-5.09,0.0,-0.2205,-0.2205,0.0,5.09,0.0509,-1.0,0,0.0,0,0.0,1,1.0,1.076,0.2205,1.0,1.0,1.0,0.0,0.0
full2025_validation,light,10,true,1,1,1.0,15.47,15.47,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,light,11,true,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0
full2025_validation,light,12,true,1,0,0.0,-24.09,0,-24.09,0.0,-1.0,-1.0,0.0,24.09,0.2409,-1.0,1,1.0,0,0.0,0,0.0,0.0594,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,light,24,true,21,7,0.3333333333333333,-9.860000000000005,188.46,-198.32,0.9502823719241631,-0.4349999999999997,-0.020714285714285702,0.9465825085345188,87.91,0.8791,-0.1121601638038904,4,0.19047619047619047,5,0.23809523809523808,12,0.5714285714285714,0.6832095238095239,0.5442047619047619,0.6190476190476191,0.3333333333333333,0.2857142857142857,0.19047619047619047,0.0
full2025_validation,light,4,true,5,3,0.6,76.94,94.22,-17.28,5.452546296296296,3.2247,0.64494,5.637854163670358,17.28,0.1728,4.452546296296296,0,0.0,3,0.6,2,0.4,1.20898,0.35078,1.0,1.0,0.8,0.4,0.0
full2025_validation,light,5,true,7,3,0.42857142857142855,45.620000000000005,95.45,-49.83,1.915512743327313,1.8771999999999995,0.2681714285714285,1.9214608285882582,25.11,0.2511,1.8168060533651933,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,0.7342714285714285,0.5025428571428572,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0
full2025_validation,light,6,true,9,3,0.3333333333333333,-7.040000000000002,68.42,-75.46000000000001,0.9067055393586005,-0.22309999999999985,-0.024788888888888874,0.9268500606577265,52.24999999999999,0.5225,-0.1347368421052632,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6478777777777779,0.5120888888888888,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,light,7,true,2,0,0.0,-13.04,0,-13.04,0.0,-0.5473,-0.27365,0.0,13.04,0.1304,-1.0,0,0.0,0,0.0,2,1.0,0.8548499999999999,0.41655,0.5,0.5,0.5,0.0,0.0
full2025_validation,light,8,true,2,2,1.0,66.34,66.34,0,inf,2.6315,1.31575,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31575,0.5429,1.0,1.0,1.0,1.0,0.0
full2025_validation,light,9,true,1,0,0.0,-5.09,0,-5.09,0.0,-0.2205,-0.2205,0.0,5.09,0.0509,-1.0,0,0.0,0,0.0,1,1.0,1.076,0.2205,1.0,1.0,1.0,0.0,0.0
full2025_validation,light_breakdown,10,true,1,1,1.0,15.47,15.47,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,light_breakdown,11,true,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0
full2025_validation,light_breakdown,12,true,1,0,0.0,-24.09,0,-24.09,0.0,-1.0,-1.0,0.0,24.09,0.2409,-1.0,1,1.0,0,0.0,0,0.0,0.0594,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_breakdown,24,true,21,7,0.3333333333333333,-9.860000000000005,188.46,-198.32,0.9502823719241631,-0.4349999999999997,-0.020714285714285702,0.9465825085345188,87.91,0.8791,-0.1121601638038904,4,0.19047619047619047,5,0.23809523809523808,12,0.5714285714285714,0.6832095238095239,0.5442047619047619,0.6190476190476191,0.3333333333333333,0.2857142857142857,0.19047619047619047,0.0
full2025_validation,light_breakdown,4,true,5,3,0.6,76.94,94.22,-17.28,5.452546296296296,3.2247,0.64494,5.637854163670358,17.28,0.1728,4.452546296296296,0,0.0,3,0.6,2,0.4,1.20898,0.35078,1.0,1.0,0.8,0.4,0.0
full2025_validation,light_breakdown,5,true,7,3,0.42857142857142855,45.620000000000005,95.45,-49.83,1.915512743327313,1.8771999999999995,0.2681714285714285,1.9214608285882582,25.11,0.2511,1.8168060533651933,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,0.7342714285714285,0.5025428571428572,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0
full2025_validation,light_breakdown,6,true,9,3,0.3333333333333333,-7.040000000000002,68.42,-75.46000000000001,0.9067055393586005,-0.22309999999999985,-0.024788888888888874,0.9268500606577265,52.24999999999999,0.5225,-0.1347368421052632,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6478777777777779,0.5120888888888888,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,light_breakdown,7,true,2,0,0.0,-13.04,0,-13.04,0.0,-0.5473,-0.27365,0.0,13.04,0.1304,-1.0,0,0.0,0,0.0,2,1.0,0.8548499999999999,0.41655,0.5,0.5,0.5,0.0,0.0
full2025_validation,light_breakdown,8,true,2,2,1.0,66.34,66.34,0,inf,2.6315,1.31575,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31575,0.5429,1.0,1.0,1.0,1.0,0.0
full2025_validation,light_breakdown,9,true,1,0,0.0,-5.09,0,-5.09,0.0,-0.2205,-0.2205,0.0,5.09,0.0509,-1.0,0,0.0,0,0.0,1,1.0,1.076,0.2205,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,-1,false,2,1,0.5,-5.7700000000000005,3.29,-9.06,0.36313465783664456,-0.23099999999999998,-0.11549999999999999,0.3978102189781022,9.06,0.0906,-0.6368653421633554,0,0.0,0,0.0,2,1.0,0.5504,0.98455,0.5,0.5,0.0,0.0,0.0
full2025_validation,nearmiss_diag,0,false,19,0,0.0,-189.55,0,-189.55,0.0,-8.5908,-0.45214736842105263,0.0,189.55,1.8955,-1.0,1,0.05263157894736842,0,0.0,18,0.9473684210526315,0.2930842105263158,0.5406105263157897,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0
full2025_validation,nearmiss_diag,10,false,5,2,0.4,-25.720000000000002,25.23,-50.95,0.49519136408243375,-0.8879000000000001,-0.17758000000000002,0.6021240365656927,50.03,0.5003000000000001,-0.5140915450729563,1,0.2,1,0.2,3,0.6,0.57422,0.6585,0.6,0.2,0.2,0.2,0.0
full2025_validation,nearmiss_diag,10,true,1,1,1.0,13.09,13.09,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,11,false,12,3,0.25,-74.22000000000001,63.58,-137.8,0.46139332365747454,-3.2424,-0.2702,0.462020905923345,87.52000000000001,0.8752000000000001,-0.8480347349177332,3,0.25,2,0.16666666666666666,7,0.5833333333333334,0.6153333333333334,0.6414833333333334,0.5,0.3333333333333333,0.25,0.16666666666666666,0.0
full2025_validation,nearmiss_diag,12,false,10,3,0.3,28.07,90.28999999999999,-62.22,1.451141112182578,1.1602000000000001,0.11602000000000001,1.416364615108559,42.13,0.42130000000000006,0.6662710657488725,0,0.0,3,0.3,7,0.7,0.5654299999999999,0.43939000000000006,0.3,0.3,0.3,0.3,0.0
full2025_validation,nearmiss_diag,13,false,7,0,0.0,-80.19000000000001,0,-80.19000000000001,0.0,-3.5597999999999996,-0.5085428571428571,0.0,80.19000000000001,0.8019000000000002,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.3172,0.5819285714285715,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
full2025_validation,nearmiss_diag,14,false,8,3,0.375,20.169999999999998,61.92,-41.75,1.4831137724550898,0.8490000000000001,0.10612500000000001,1.4560348068969222,25.509999999999998,0.2551,0.7906703253626028,0,0.0,2,0.25,6,0.75,0.7851750000000001,0.4499875,0.625,0.5,0.5,0.25,0.0
full2025_validation,nearmiss_diag,15,false,2,2,1.0,58.16,58.16,0,inf,2.6162,1.3081,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3081,0.4579,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,16,false,4,2,0.5,41.47,59.85,-18.380000000000003,3.256256800870511,1.7764999999999997,0.44412499999999994,3.116392661424827,14.88,0.14880000000000002,2.7869623655913975,0,0.0,2,0.5,2,0.5,1.0864749999999999,0.629475,1.0,0.75,0.75,0.5,0.0
full2025_validation,nearmiss_diag,17,false,3,0,0.0,-40.14,0,-40.14,0.0,-1.7849,-0.5949666666666666,0.0,40.14,0.40140000000000003,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.3212,0.6329666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,18,false,1,0,0.0,-2.09,0,-2.09,0.0,-0.1042,-0.1042,0.0,2.09,0.0209,-1.0,0,0.0,0,0.0,1,1.0,1.1771,0.3715,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,2,false,1,0,0.0,-1.07,0,-1.07,0.0,-0.0478,-0.0478,0.0,1.07,0.010700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.9674,0.3891,1.0,1.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,20,false,1,1,1.0,29.85,29.85,0,inf,1.2991,1.2991,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2991,0.7477,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,24,false,106,27,0.25471698113207547,-367.0699999999999,528.5699999999999,-895.6399999999999,0.5901589924523246,-16.094699999999996,-0.15183679245283016,0.594345685920168,373.8799999999999,3.738799999999999,-0.9817855996576441,9,0.08490566037735849,15,0.14150943396226415,82,0.7735849056603774,0.6430056603773587,0.5602103773584904,0.5660377358490566,0.330188679245283,0.27358490566037735,0.09433962264150944,0.0
full2025_validation,nearmiss_diag,24,true,7,3,0.42857142857142855,22.800000000000004,68.78999999999999,-45.99,1.495759947814742,0.9937000000000002,0.1419571428571429,1.4726952716202077,41.209999999999994,0.41209999999999997,0.5532637709293863,1,0.14285714285714285,2,0.2857142857142857,4,0.5714285714285714,0.5616,0.5335571428571428,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
full2025_validation,nearmiss_diag,25,false,1,0,0.0,-12.27,0,-12.27,0.0,-0.5292,-0.5292,0.0,12.27,0.1227,-1.0,0,0.0,0,0.0,1,1.0,0.0,0.6345,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,26,false,1,0,0.0,-6.17,0,-6.17,0.0,-0.2574,-0.2574,0.0,6.17,0.061700000000000005,-1.0,0,0.0,0,0.0,1,1.0,0.4079,0.299,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,27,false,3,0,0.0,-31.78,0,-31.78,0.0,-1.4416,-0.4805333333333333,0.0,31.78,0.3178,-1.0,0,0.0,0,0.0,3,1.0,0.16233333333333333,0.5734333333333334,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,28,false,1,0,0.0,-8.52,0,-8.52,0.0,-0.3934,-0.3934,0.0,8.52,0.0852,-1.0,0,0.0,0,0.0,1,1.0,0.123,0.7213,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,4,false,31,7,0.22580645161290322,-154.91999999999996,120.94000000000001,-275.86,0.4384107880809106,-6.668900000000001,-0.21512580645161292,0.4487054427617222,154.91999999999996,1.5491999999999995,-1.0,4,0.12903225806451613,3,0.0967741935483871,24,0.7741935483870968,0.5164967741935484,0.5282064516129031,0.41935483870967744,0.25806451612903225,0.1935483870967742,0.0967741935483871,0.0
full2025_validation,nearmiss_diag,4,true,2,1,0.5,15.77,28.77,-13.0,2.213076923076923,0.7510999999999999,0.37554999999999994,2.3708705968242376,13.0,0.13,1.213076923076923,0,0.0,1,0.5,1,0.5,1.0511,0.5117,1.0,1.0,0.5,0.0,0.0
full2025_validation,nearmiss_diag,5,false,24,4,0.16666666666666666,-199.26000000000002,68.3,-267.56,0.2552698460158469,-8.965,-0.37354166666666666,0.2529353432830846,230.73000000000002,2.3073,-0.863606813158237,5,0.20833333333333334,2,0.08333333333333333,17,0.7083333333333334,0.5435958333333332,0.6459500000000001,0.4583333333333333,0.25,0.125,0.08333333333333333,0.0
full2025_validation,nearmiss_diag,5,true,3,1,0.3333333333333333,15.920000000000002,31.79,-15.87,2.0031505986137366,0.5879999999999999,0.19599999999999995,1.8224926563155686,15.869999999999997,0.15869999999999995,1.0031505986137368,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5599333333333333,0.5512,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,nearmiss_diag,6,false,19,4,0.21052631578947367,-31.89999999999999,101.87,-133.76999999999998,0.7615309860207821,-1.4564,-0.07665263157894736,0.7587063852347659,80.39999999999999,0.8039999999999998,-0.3967661691542288,0,0.0,3,0.15789473684210525,16,0.8421052631578947,0.5836421052631579,0.5507526315789473,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.05263157894736842
full2025_validation,nearmiss_diag,6,true,3,2,0.6666666666666666,44.169999999999995,58.16,-13.99,4.157255182273052,2.0252,0.6750666666666666,4.417482281471481,13.990000000000002,0.13990000000000002,3.1572551822730515,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.1104333333333334,0.46586666666666665,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,nearmiss_diag,7,false,19,7,0.3684210526315789,-12.610000000000001,162.58,-175.19000000000003,0.9280210057651692,-0.5055999999999998,-0.026610526315789463,0.9344066631206135,82.17,0.8217,-0.15346233418522576,2,0.10526315789473684,5,0.2631578947368421,12,0.631578947368421,0.8257052631578947,0.5980315789473684,0.6842105263157895,0.5263157894736842,0.47368421052631576,0.21052631578947367,0.0
full2025_validation,nearmiss_diag,8,false,15,3,0.2,-75.63000000000002,72.4,-148.03000000000003,0.4890900493143281,-3.1851000000000003,-0.21234000000000003,0.5083508273647814,130.79000000000002,1.3079000000000003,-0.5782552182888601,4,0.26666666666666666,2,0.13333333333333333,9,0.6,0.512,0.5869533333333333,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0
full2025_validation,nearmiss_diag,9,false,7,0,0.0,-115.48,0,-115.48,0.0,-5.0566,-0.7223714285714287,0.0,115.48,1.1548,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.3505428571428571,0.8276857142857142,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
full2025_validation,one_best,10,true,1,1,1.0,15.47,15.47,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_best,12,true,1,0,0.0,-24.09,0,-24.09,0.0,-1.0,-1.0,0.0,24.09,0.2409,-1.0,1,1.0,0,0.0,0,0.0,0.0594,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best,24,true,12,5,0.4166666666666667,11.829999999999998,123.55,-111.72,1.105889724310777,0.46850000000000014,0.039041666666666676,1.1014113165072081,74.8,0.748,0.15815508021390373,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.6850333333333333,0.6127083333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,one_best,4,true,2,2,1.0,62.86,62.86,0,inf,2.6024,1.3012,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3012,0.28049999999999997,1.0,1.0,1.0,0.5,0.0
full2025_validation,one_best,5,true,7,3,0.42857142857142855,44.94,95.45,-50.510000000000005,1.889724806968917,1.8771999999999995,0.2681714285714285,1.9214608285882582,25.11,0.2511,1.7897252090800477,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,0.7342714285714285,0.5025428571428572,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0
full2025_validation,one_best,6,true,8,3,0.375,18.799999999999997,68.78,-49.980000000000004,1.3761504601840735,0.7769000000000001,0.09711250000000002,1.3789940972730377,26.409999999999997,0.26409999999999995,0.7118515713744793,0,0.0,2,0.25,6,0.75,0.7189375000000001,0.45110000000000006,0.5,0.375,0.25,0.25,0.0
full2025_validation,one_best,7,true,1,0,0.0,-7.13,0,-7.13,0.0,-0.2952,-0.2952,0.0,7.13,0.0713,-1.0,0,0.0,0,0.0,1,1.0,1.2952,0.581,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_best,8,true,2,2,1.0,66.34,66.34,0,inf,2.6315,1.31575,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31575,0.5429,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best,9,true,1,0,0.0,-5.09,0,-5.09,0.0,-0.2205,-0.2205,0.0,5.09,0.0509,-1.0,0,0.0,0,0.0,1,1.0,1.076,0.2205,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_combine,10,true,1,1,1.0,14.28,14.28,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_combine,11,false,1,0,0.0,-18.87,0,-18.87,0.0,-0.7889,-0.7889,0.0,18.87,0.1887,-1.0,0,0.0,0,0.0,1,1.0,0.2463,0.7889,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_combine,12,false,1,0,0.0,-13.44,0,-13.44,0.0,-0.547,-0.547,0.0,13.44,0.1344,-1.0,0,0.0,0,0.0,1,1.0,0.7692,0.6752,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_combine,12,true,1,0,0.0,-24.09,0,-24.09,0.0,-1.0,-1.0,0.0,24.09,0.2409,-1.0,1,1.0,0,0.0,0,0.0,0.0594,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_combine,14,false,1,0,0.0,-4.83,0,-4.83,0.0,-0.2248,-0.2248,0.0,4.83,0.0483,-1.0,0,0.0,0,0.0,1,1.0,0.277,0.2248,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_combine,15,false,1,1,1.0,1.61,1.61,0,inf,0.0664,0.0664,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.4297,0.2656,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_combine,16,false,1,1,1.0,32.2,32.2,0,inf,1.3155,1.3155,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3155,0.8075,1.0,1.0,1.0,1.0,0.0
