period_id,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,highq,double_top,neckline_break_retest,67,18,0.26865671641791045,-348.8299999999998,441.96999999999997,-790.8000000000001,0.5588897319170459,-14.312199999999999,-0.2136149253731343,0.5753220202188047,356.1999999999998,3.5619999999999985,-0.9793093767546323,20,0.29850746268656714,14,0.208955223880597,33,0.4925373134328358,0.7971641791044776,0.674189552238806,0.7164179104477612,0.4925373134328358,0.40298507462686567,0.1791044776119403,0.0
full2025_validation,highq,head_and_shoulders,neckline_break_retest,78,16,0.20512820512820512,-248.14000000000007,366.17,-614.3100000000001,0.596067132229656,-10.903799999999999,-0.1397923076923077,0.5931767049842737,266.8400000000001,2.668400000000001,-0.9299205516414331,4,0.05128205128205128,10,0.1282051282051282,64,0.8205128205128205,0.6324743589743591,0.45823461538461546,0.5769230769230769,0.3333333333333333,0.23076923076923078,0.08974358974358974,0.0
full2025_validation,highq,inverse_head_and_shoulders,neckline_break_retest,54,12,0.2222222222222222,-118.37,275.14000000000004,-393.51,0.6991944296205943,-5.077200000000002,-0.09402222222222226,0.7040258362383557,183.23000000000002,1.8323000000000003,-0.6460186650657643,1,0.018518518518518517,9,0.16666666666666666,44,0.8148148148148148,0.5316166666666666,0.49342592592592616,0.4074074074074074,0.24074074074074073,0.2037037037037037,0.14814814814814814,0.0
full2025_validation,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0
full2025_validation,light,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
full2025_validation,light,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,light,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0
full2025_validation,light,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,light_breakdown,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light_breakdown,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0
full2025_validation,light_breakdown,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
full2025_validation,light_breakdown,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,light_breakdown,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0
full2025_validation,light_breakdown,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,nearmiss_diag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,nearmiss_diag,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02
full2025_validation,nearmiss_diag,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,nearmiss_diag,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0
full2025_validation,nearmiss_diag,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,one_best,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best,double_bottom,neckline_break_retest,8,5,0.625,91.24,146.79,-55.55,2.6424842484248425,3.5709999999999997,0.44637499999999997,2.5663654706553207,34.17,0.34170000000000006,2.670178519168861,1,0.125,4,0.5,3,0.375,0.910725,0.5906874999999999,0.75,0.625,0.625,0.25,0.0
full2025_validation,one_best,double_top,neckline_break_retest,10,4,0.4,-7.580000000000005,101.55,-109.13000000000001,0.9305415559424538,-0.3216999999999999,-0.03216999999999999,0.9279958816419717,52.72,0.5272,-0.1437784522003036,3,0.3,3,0.3,4,0.4,0.8589600000000001,0.6659400000000001,0.9,0.5,0.4,0.2,0.0
full2025_validation,one_best,head_and_shoulders,neckline_break_retest,11,4,0.36363636363636365,37.25,104.46000000000001,-67.21,1.554233001041512,1.6064,0.14603636363636363,1.577509347138338,29.85,0.29850000000000004,1.2479061976549413,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0.7106181818181819,0.37409090909090903,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,one_best,inverse_head_and_shoulders,neckline_break_retest,4,1,0.25,14.780000000000001,31.41,-16.63,1.8887552615754661,0.6101000000000001,0.15252500000000002,1.8798673204499567,11.95,0.1195,1.2368200836820085,0,0.0,1,0.25,3,0.75,0.4282,0.354225,0.25,0.25,0.25,0.25,0.0
full2025_validation,one_best,sweep_high_reclaim,sweep_reclaim_retest,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_combine,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_combine,double_bottom,neckline_break_retest,13,8,0.6153846153846154,108.86,187.41,-78.55000000000001,2.3858688733290894,4.5372,0.3490153846153846,2.3868019683956354,26.61,0.26609999999999995,4.090943254415634,1,0.07692307692307693,5,0.38461538461538464,7,0.5384615384615384,0.8268615384615383,0.5222538461538462,0.6923076923076923,0.5384615384615384,0.46153846153846156,0.23076923076923078,0.0
full2025_validation,one_combine,double_top,neckline_break_retest,21,5,0.23809523809523808,-128.79999999999998,134.66,-263.46,0.5111212328247172,-5.448300000000001,-0.2594428571428572,0.5008428767750801,150.79999999999998,1.5079999999999998,-0.8541114058355438,4,0.19047619047619047,4,0.19047619047619047,13,0.6190476190476191,0.7055857142857144,0.7329809523809525,0.6190476190476191,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.047619047619047616
full2025_validation,one_combine,head_and_shoulders,neckline_break_retest,17,4,0.23529411764705882,-19.619999999999997,103.81,-123.42999999999999,0.8410435064408978,-0.7768000000000002,-0.04569411764705883,0.8493668676918305,46.71,0.46709999999999996,-0.420038535645472,0,0.0,3,0.17647058823529413,14,0.8235294117647058,0.5788176470588237,0.3901647058823529,0.4117647058823529,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.0
full2025_validation,one_combine,inverse_head_and_shoulders,neckline_break_retest,13,1,0.07692307692307693,-111.76999999999998,31.41,-143.17999999999998,0.21937421427573686,-4.648499999999999,-0.357576923076923,0.2190020161290323,138.85999999999999,1.3885999999999998,-0.8049114215756877,2,0.15384615384615385,1,0.07692307692307693,10,0.7692307692307693,0.383,0.5802538461538462,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0
full2025_validation,one_light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light,double_bottom,neckline_break_retest,8,5,0.625,91.24,146.79,-55.55,2.6424842484248425,3.5709999999999997,0.44637499999999997,2.5663654706553207,34.17,0.34170000000000006,2.670178519168861,1,0.125,4,0.5,3,0.375,0.910725,0.5906874999999999,0.75,0.625,0.625,0.25,0.0
