period_id,variant,m15_wave2_adjacent_mode,m15_wave2_adjacent_reason,m15_required_light_reject_reason,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,nearmiss_diag,diagnostic_only,wave2_retrace_too_deep,wave2_retrace_too_deep,3,0,0.0,-37.42,0,-37.42,0.0,-1.6985000000000001,-0.5661666666666667,0.0,37.42,0.37420000000000003,-1.0,0,0.0,0,0.0,3,1.0,0.34393333333333337,0.6178666666666667,0.0,0.0,0.0,0.0,0.0
full2025_validation,nearmiss_diag,diagnostic_only,wave2_retrace_too_shallow,wave2_retrace_too_shallow,85,18,0.21176470588235294,-455.57000000000005,333.79,-789.3599999999999,0.422861558731124,-20.759099999999997,-0.2442247058823529,0.4146479699303243,495.9100000000001,4.959100000000001,-0.9186545945836946,11,0.12941176470588237,9,0.10588235294117647,65,0.7647058823529411,0.5288329411764706,0.5712576470588233,0.4117647058823529,0.25882352941176473,0.17647058823529413,0.10588235294117647,0.0
full2025_validation,one_best,relax_fib_neighbor_only,required_light_original_pass,none,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,one_combine,combine_best_two_adjacent,combine_best_two_adjacent_pass,wave2_retrace_too_shallow,45,7,0.15555555555555556,-315.2199999999999,176.75,-491.9699999999999,0.35926987417931994,-13.246699999999999,-0.2943711111111111,0.35218258819847226,315.2199999999999,3.1521999999999997,-1.0,4,0.08888888888888889,5,0.1111111111111111,36,0.8,0.522108888888889,0.5900622222222222,0.4,0.2222222222222222,0.2,0.1111111111111111,0.022222222222222223
full2025_validation,one_combine,combine_best_two_adjacent,required_light_original_pass,none,20,12,0.6,195.67999999999998,312.33,-116.65,2.677496785255036,8.213199999999999,0.4106599999999999,2.6943516111729995,26.210000000000008,0.2621000000000001,7.465852727966422,3,0.15,9,0.45,8,0.4,0.9096699999999999,0.531405,0.75,0.6,0.55,0.35,0.0
full2025_validation,one_light,off,required_light_original_pass,none,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,relax_w1,relax_wave1_age_only,relaxed_wave1_age_pass,missing_recent_wave1_break,4,0,0.0,-44.74,0,-44.74,0.0,-1.9625,-0.490625,0.0,44.74,0.4474000000000001,-1.0,0,0.0,0,0.0,4,1.0,0.13515,0.584175,0.0,0.0,0.0,0.0,0.0
full2025_validation,relax_w1,relax_wave1_age_only,relaxed_wave1_age_pass,wave2_retrace_too_shallow,2,0,0.0,-15.92,0,-15.92,0.0,-0.6591,-0.32955,0.0,15.92,0.1592,-1.0,0,0.0,0,0.0,2,1.0,0.23865,0.5192,0.0,0.0,0.0,0.0,0.0
full2025_validation,relax_w1,relax_wave1_age_only,required_light_original_pass,none,49,19,0.3877551020408163,132.42000000000002,522.9000000000001,-390.47999999999996,1.3391210817455443,5.641,0.11512244897959184,1.3529352878978422,121.83999999999999,1.2184,1.0868351936966516,7,0.14285714285714285,15,0.30612244897959184,27,0.5510204081632653,0.7706857142857142,0.5043428571428572,0.6326530612244898,0.46938775510204084,0.3877551020408163,0.24489795918367346,0.0
full2025_validation,relax_w2,relax_wave2_age_only,relaxed_wave2_age_proxy_pass,missing_recent_wave1_break,4,0,0.0,-44.74,0,-44.74,0.0,-1.9625,-0.490625,0.0,44.74,0.4474000000000001,-1.0,0,0.0,0,0.0,4,1.0,0.13515,0.584175,0.0,0.0,0.0,0.0,0.0
full2025_validation,relax_w2,relax_wave2_age_only,relaxed_wave2_age_proxy_pass,wave2_retrace_too_shallow,2,0,0.0,-15.92,0,-15.92,0.0,-0.6591,-0.32955,0.0,15.92,0.1592,-1.0,0,0.0,0,0.0,2,1.0,0.23865,0.5192,0.0,0.0,0.0,0.0,0.0
full2025_validation,relax_w2,relax_wave2_age_only,required_light_original_pass,none,49,19,0.3877551020408163,132.42000000000002,522.9000000000001,-390.47999999999996,1.3391210817455443,5.641,0.11512244897959184,1.3529352878978422,121.83999999999999,1.2184,1.0868351936966516,7,0.14285714285714285,15,0.30612244897959184,27,0.5510204081632653,0.7706857142857142,0.5043428571428572,0.6326530612244898,0.46938775510204084,0.3877551020408163,0.24489795918367346,0.0
q1_quick,base,off,not_evaluated,not_evaluated,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,breaktype,allow_adjacent_break_type_only,required_light_original_pass,none,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,context,relax_context_fib_room_only,context_fib_room_near_miss_pass,missing_recent_wave1_break,8,3,0.375,-17.279999999999994,19.87,-37.15,0.5348586810228803,-0.7531,-0.0941375,0.5284578298165424,37.15,0.3715,-0.46514131897711963,0,0.0,0,0.0,8,1.0,0.5994750000000001,0.3624625,0.625,0.375,0.125,0.0,0.0
q1_quick,context,relax_context_fib_room_only,context_fib_room_near_miss_pass,wave2_retrace_too_deep,1,1,1.0,17.22,17.22,0,inf,0.7714,0.7714,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.9571,0.4143,1.0,1.0,0.0,0.0,0.0
q1_quick,context,relax_context_fib_room_only,context_fib_room_near_miss_pass,wave2_retrace_too_shallow,20,2,0.1,-213.68999999999997,31.6,-245.29,0.12882710261323332,-8.836200000000002,-0.4418100000000001,0.1332300086321902,213.68999999999997,2.1368999999999994,-1.0,4,0.2,1,0.05,15,0.75,0.396245,0.62661,0.3,0.15,0.1,0.05,0.0
q1_quick,context,relax_context_fib_room_only,required_light_original_pass,none,11,5,0.45454545454545453,80.02000000000001,135.28,-55.25999999999999,2.4480636988780318,3.315000000000001,0.30136363636363644,2.398911254589189,22.009999999999998,0.2201,3.635620172648797,0,0.0,4,0.36363636363636365,7,0.6363636363636364,0.8830454545454547,0.49122727272727273,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.0
q1_quick,fib_deep,relax_fib_neighbor_only,required_light_original_pass,none,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,fib_shallow,relax_fib_neighbor_only,fib_neighbor_pass,wave2_retrace_too_shallow,37,10,0.2702702702702703,-133.90000000000003,215.57999999999998,-349.48,0.6168593338674602,-5.507200000000001,-0.14884324324324327,0.622129364703622,164.32000000000002,1.6432000000000002,-0.8148734177215191,4,0.10810810810810811,6,0.16216216216216217,27,0.7297297297297297,0.6343405405405408,0.5251918918918919,0.5405405405405406,0.35135135135135137,0.2972972972972973,0.13513513513513514,0.0
q1_quick,fib_shallow,relax_fib_neighbor_only,required_light_original_pass,none,14,6,0.42857142857142855,55.64000000000001,166.46,-110.82000000000002,1.5020754376466339,2.4346000000000005,0.17390000000000003,1.5353828561375729,50.48999999999999,0.5048999999999999,1.1020003961180436,2,0.14285714285714285,5,0.35714285714285715,7,0.5,0.8034071428571429,0.5597357142857142,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,high_quality_m5_near_miss_pass,missing_recent_wave1_break,7,2,0.2857142857142857,-31.62,5.5200000000000005,-37.14,0.14862681744749598,-1.3632,-0.19474285714285713,0.14645294596456077,37.14,0.3714,-0.851373182552504,0,0.0,0,0.0,7,1.0,0.5543857142857144,0.37820000000000004,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,high_quality_m5_near_miss_pass,wave2_retrace_too_deep,1,1,1.0,17.56,17.56,0,inf,0.7714,0.7714,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.9571,0.4143,1.0,1.0,0.0,0.0,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,high_quality_m5_near_miss_pass,wave2_retrace_too_shallow,63,12,0.19047619047619047,-422.04999999999984,258.76,-680.8100000000002,0.3800766733743628,-17.6089,-0.2795063492063492,0.38933047573468726,475.7399999999999,4.757399999999999,-0.8871442384495731,12,0.19047619047619047,8,0.12698412698412698,43,0.6825396825396826,0.5930857142857143,0.5906539682539682,0.5079365079365079,0.31746031746031744,0.23809523809523808,0.07936507936507936,0.0
q1_quick,highq,allow_high_quality_m5_near_miss_only,required_light_original_pass,none,10,5,0.5,83.89,135.49,-51.6,2.6257751937984497,3.462400000000001,0.3462400000000001,2.558025469108581,21.97,0.21969999999999998,3.8183887118798365,0,0.0,4,0.4,6,0.6,0.84507,0.49291,0.8,0.6,0.4,0.4,0.0
q1_quick,light,off,required_light_original_pass,none,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,light_breakdown,off,required_light_original_pass,none,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,nearmiss_diag,diagnostic_only,diagnostic_adjacent_detected,missing_recent_wave1_break,7,2,0.2857142857142857,-36.17,5.5200000000000005,-41.690000000000005,0.1324058527224754,-1.584,-0.22628571428571428,0.12866494306617526,41.690000000000005,0.4169000000000001,-0.8675941472775245,0,0.0,0,0.0,7,1.0,0.47887142857142867,0.4247857142857142,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,diagnostic_adjacent_detected,none,6,3,0.5,43.82,70.97,-27.15,2.613996316758748,1.9111999999999998,0.3185333333333333,2.6335042735042733,18.18,0.1818,2.4103410341034106,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7486,0.5307,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
q1_quick,nearmiss_diag,diagnostic_only,diagnostic_adjacent_detected,wave2_retrace_too_deep,1,1,1.0,17.56,17.56,0,inf,0.7714,0.7714,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.9571,0.4143,1.0,1.0,0.0,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,diagnostic_adjacent_detected,wave2_retrace_too_shallow,57,11,0.19298245614035087,-366.6399999999998,254.84999999999994,-621.4900000000001,0.41006291332121175,-15.366200000000003,-0.2695824561403509,0.4195454184877252,389.90999999999985,3.8990999999999985,-0.9403195609243158,11,0.19298245614035087,8,0.14035087719298245,38,0.6666666666666666,0.5957964912280702,0.5948035087719299,0.5087719298245614,0.3157894736842105,0.24561403508771928,0.10526315789473684,0.0
q1_quick,nearmiss_diag,diagnostic_only,missing_recent_wave1_break,missing_recent_wave1_break,9,1,0.1111111111111111,-113.32000000000001,6.71,-120.03,0.05590269099391819,-4.756400000000001,-0.528488888888889,0.055276381909547735,113.32000000000001,1.1332,-1.0,3,0.3333333333333333,0,0.0,6,0.6666666666666666,0.29118888888888894,0.7853444444444445,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,wave2_retrace_too_deep,wave2_retrace_too_deep,2,0,0.0,-23.540000000000003,0,-23.540000000000003,0.0,-1.0381,-0.51905,0.0,23.540000000000003,0.23540000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.36495,0.5966,0.0,0.0,0.0,0.0,0.0
q1_quick,nearmiss_diag,diagnostic_only,wave2_retrace_too_shallow,wave2_retrace_too_shallow,25,8,0.32,-83.61,116.44000000000001,-200.04999999999998,0.5820544863784055,-3.6605000000000008,-0.14642000000000002,0.5776167453238404,134.27,1.3427000000000002,-0.6227005287852834,2,0.08,3,0.12,20,0.8,0.583828,0.5096799999999999,0.52,0.24,0.2,0.16,0.0
q1_quick,relax_w1,relax_wave1_age_only,relaxed_wave1_age_pass,missing_recent_wave1_break,2,0,0.0,-18.439999999999998,0,-18.439999999999998,0.0,-0.7866,-0.3933,0.0,18.439999999999998,0.18439999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.20395,0.46675,0.0,0.0,0.0,0.0,0.0
q1_quick,relax_w1,relax_wave1_age_only,required_light_original_pass,none,17,6,0.35294117647058826,26.440000000000015,172.25,-145.81,1.1813318702420958,0.9972999999999999,0.05866470588235293,1.1666416027536886,64.21,0.6421,0.4117738669989101,2,0.11764705882352941,5,0.29411764705882354,10,0.5882352941176471,0.7253411764705882,0.5472470588235294,0.5882352941176471,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.0
q1_quick,relax_w2,relax_wave2_age_only,relaxed_wave2_age_proxy_pass,missing_recent_wave1_break,2,0,0.0,-18.439999999999998,0,-18.439999999999998,0.0,-0.7866,-0.3933,0.0,18.439999999999998,0.18439999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.20395,0.46675,0.0,0.0,0.0,0.0,0.0
q1_quick,relax_w2,relax_wave2_age_only,required_light_original_pass,none,17,6,0.35294117647058826,26.440000000000015,172.25,-145.81,1.1813318702420958,0.9972999999999999,0.05866470588235293,1.1666416027536886,64.21,0.6421,0.4117738669989101,2,0.11764705882352941,5,0.29411764705882354,10,0.5882352941176471,0.7253411764705882,0.5472470588235294,0.5882352941176471,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.0
