time,event,strategy,symbol,direction,label,reason,entry,stop_loss,take_profit,risk_price,reward_r,atr,spread_points,score
2025.01.06 20:45:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.52200000,157.37300000,157.70800000,0.14900000,1.250,0.12957143,19.00,0.617
2025.01.06 20:45:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.52200000,157.37300000,157.70800000,0.14900000,1.250,0.12957143,19.00,0.617
2025.01.06 21:00:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.54700000,157.40600000,157.72400000,0.14100000,1.250,0.12285714,19.00,0.603
2025.01.06 21:00:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,157.54700000,157.40600000,157.72400000,0.14100000,1.250,0.12285714,19.00,0.603
2025.01.06 21:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.59500000,157.45400000,157.77100000,0.14100000,1.250,0.12228571,19.00,0.603
2025.01.06 21:15:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,157.59500000,157.45400000,157.77100000,0.14100000,1.250,0.12228571,19.00,0.603
2025.01.07 18:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.99100000,157.77000000,158.26700000,0.22100000,1.250,0.19221429,18.00,1.303
2025.01.07 18:15:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.99100000,157.77000000,158.26700000,0.22100000,1.250,0.19221429,18.00,1.303
2025.01.07 19:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.85800000,157.60900000,158.17000000,0.24900000,1.250,0.21678571,19.00,1.212
2025.01.07 19:15:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,157.85800000,157.60900000,158.17000000,0.24900000,1.250,0.21678571,19.00,1.212
2025.01.08 05:00:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.11100000,157.97400000,158.28200000,0.13700000,1.250,0.11921429,17.00,0.967
2025.01.08 05:00:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.11100000,157.97400000,158.28200000,0.13700000,1.250,0.11921429,17.00,0.967
2025.01.08 11:30:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.16000000,158.03100000,158.32100000,0.12900000,1.250,0.11228571,17.00,2.026
2025.01.08 11:30:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.16000000,158.03100000,158.32100000,0.12900000,1.250,0.11228571,17.00,2.026
2025.01.08 11:45:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.18400000,158.05700000,158.34300000,0.12700000,1.250,0.11035714,19.00,2.026
2025.01.08 11:45:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.18400000,158.05700000,158.34300000,0.12700000,1.250,0.11035714,19.00,2.026
2025.01.08 12:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.18500000,158.06200000,158.33900000,0.12300000,1.250,0.10721429,19.00,2.033
2025.01.08 12:15:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.18500000,158.06200000,158.33900000,0.12300000,1.250,0.10721429,19.00,2.033
2025.01.08 16:15:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02980000,1.03131000,1.02791000,0.00151000,1.250,0.00131143,18.00,0.834
2025.01.08 16:15:00,order_sent,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02980000,1.03131000,1.02791000,0.00151000,1.250,0.00131143,18.00,0.834
2025.01.08 16:30:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.43600000,158.28200000,158.62800000,0.15400000,1.250,0.13350000,16.00,2.100
2025.01.08 16:30:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.43600000,158.28200000,158.62800000,0.15400000,1.250,0.13350000,16.00,2.100
2025.01.08 16:30:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02926000,1.03075000,1.02740000,0.00149000,1.250,0.00129714,18.00,0.834
2025.01.08 16:30:00,blocked,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.02926000,1.03075000,1.02740000,0.00149000,1.250,0.00129714,18.00,0.834
2025.01.08 16:45:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02922000,1.03069000,1.02738000,0.00147000,1.250,0.00128000,18.00,0.834
2025.01.08 16:45:00,blocked,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.02922000,1.03069000,1.02738000,0.00147000,1.250,0.00128000,18.00,0.834
2025.01.08 17:00:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02908000,1.03057000,1.02722000,0.00149000,1.250,0.00129143,18.00,1.006
2025.01.08 17:00:00,blocked,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.02908000,1.03057000,1.02722000,0.00149000,1.250,0.00129143,18.00,1.006
2025.01.08 17:45:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.23365000,1.23605000,1.23065000,0.00240000,1.250,0.00208643,20.00,0.815
2025.01.08 17:45:00,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.23365000,1.23605000,1.23065000,0.00240000,1.250,0.00208643,20.00,0.815
2025.01.08 18:00:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.38300000,158.22400000,158.58200000,0.15900000,1.250,0.13850000,16.00,2.256
2025.01.08 18:00:00,order_sent,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.38300000,158.22400000,158.58200000,0.15900000,1.250,0.13850000,16.00,2.256
2025.01.08 18:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.41100000,158.25500000,158.60600000,0.15600000,1.250,0.13571429,16.00,2.256
2025.01.08 18:15:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.41100000,158.25500000,158.60600000,0.15600000,1.250,0.13571429,16.00,2.256
2025.01.08 18:15:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.23412000,1.23624000,1.23146000,0.00212000,1.250,0.00184714,20.00,1.012
2025.01.08 18:15:00,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.23412000,1.23624000,1.23146000,0.00212000,1.250,0.00184714,20.00,1.012
2025.01.08 19:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.39400000,158.26400000,158.55700000,0.13000000,1.250,0.11328571,19.00,2.352
2025.01.08 19:15:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.39400000,158.26400000,158.55700000,0.13000000,1.250,0.11328571,19.00,2.352
2025.01.08 19:30:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.40700000,158.28200000,158.56300000,0.12500000,1.250,0.10842857,19.00,2.352
2025.01.08 19:30:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.40700000,158.28200000,158.56300000,0.12500000,1.250,0.10842857,19.00,2.352
2025.01.08 20:15:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.44500000,158.32300000,158.59700000,0.12200000,1.250,0.10607143,19.00,2.321
2025.01.08 20:15:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.44500000,158.32300000,158.59700000,0.12200000,1.250,0.10607143,19.00,2.321
2025.01.08 20:45:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.44900000,158.33200000,158.59500000,0.11700000,1.250,0.10150000,18.00,2.321
2025.01.08 20:45:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.44900000,158.33200000,158.59500000,0.11700000,1.250,0.10150000,18.00,2.321
2025.01.08 21:45:00,signal,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,,158.46800000,158.35100000,158.61400000,0.11700000,1.250,0.10150000,16.00,2.261
2025.01.08 21:45:00,blocked,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,symbol_already_open,158.46800000,158.35100000,158.61400000,0.11700000,1.250,0.10150000,16.00,2.261
2025.01.08 22:15:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.23515000,1.23659000,1.23335000,0.00144000,1.250,0.00125143,20.00,1.481
2025.01.08 22:15:00,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.23515000,1.23659000,1.23335000,0.00144000,1.250,0.00125143,20.00,1.481
2025.01.09 11:45:00,signal,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,194.32200000,194.69700000,193.85300000,0.37500000,1.250,0.32600000,38.00,3.842
2025.01.09 11:45:00,order_sent,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,194.32200000,194.69700000,193.85300000,0.37500000,1.250,0.32600000,38.00,3.842
2025.01.09 11:45:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22912000,1.23128000,1.22642000,0.00216000,1.250,0.00188000,20.00,5.541
2025.01.09 11:45:00,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22912000,1.23128000,1.22642000,0.00216000,1.250,0.00188000,20.00,5.541
2025.01.09 12:00:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22807000,1.23025000,1.22535000,0.00218000,1.250,0.00189357,20.00,5.559
2025.01.09 12:00:00,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.22807000,1.23025000,1.22535000,0.00218000,1.250,0.00189357,20.00,5.559
2025.01.09 12:30:04,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22783000,1.23000000,1.22512000,0.00217000,1.250,0.00188643,20.00,5.559
2025.01.09 12:30:04,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.22783000,1.23000000,1.22512000,0.00217000,1.250,0.00188643,20.00,5.559
2025.01.09 13:15:01,signal,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,193.94300000,194.31200000,193.48200000,0.36900000,1.250,0.32071429,38.00,3.643
2025.01.09 13:15:01,order_sent,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,193.94300000,194.31200000,193.48200000,0.36900000,1.250,0.32071429,38.00,3.643
2025.01.09 13:15:01,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22809000,1.23042000,1.22518000,0.00233000,1.250,0.00202357,20.00,5.093
2025.01.09 13:15:01,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22809000,1.23042000,1.22518000,0.00233000,1.250,0.00202357,20.00,5.093
2025.01.09 13:45:00,signal,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,194.00800000,194.34300000,193.59000000,0.33500000,1.250,0.29100000,38.00,3.643
2025.01.09 13:45:00,blocked,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,194.00800000,194.34300000,193.59000000,0.33500000,1.250,0.29100000,38.00,3.643
2025.01.09 14:15:00,signal,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,193.90900000,194.22600000,193.51300000,0.31700000,1.250,0.27528571,38.00,3.666
2025.01.09 14:15:00,blocked,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,193.90900000,194.22600000,193.51300000,0.31700000,1.250,0.27528571,38.00,3.666
2025.01.09 14:30:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22791000,1.22983000,1.22551000,0.00192000,1.250,0.00167143,20.00,4.830
2025.01.09 14:30:00,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.22791000,1.22983000,1.22551000,0.00192000,1.250,0.00167143,20.00,4.830
2025.01.09 14:45:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22712000,1.22902000,1.22475000,0.00190000,1.250,0.00164929,20.00,4.830
2025.01.09 14:45:00,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.22712000,1.22902000,1.22475000,0.00190000,1.250,0.00164929,20.00,4.830
2025.01.09 16:00:00,signal,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,193.90400000,194.22500000,193.50300000,0.32100000,1.250,0.27921429,38.00,3.549
2025.01.09 16:00:00,order_sent,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,,193.90400000,194.22500000,193.50300000,0.32100000,1.250,0.27921429,38.00,3.549
2025.01.09 18:15:02,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22962000,1.23114000,1.22772000,0.00152000,1.250,0.00132286,20.00,4.228
2025.01.09 18:15:02,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22962000,1.23114000,1.22772000,0.00152000,1.250,0.00132286,20.00,4.228
2025.01.09 18:30:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22940000,1.23078000,1.22767000,0.00138000,1.250,0.00120286,20.00,4.228
2025.01.09 18:30:00,blocked,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.22940000,1.23078000,1.22767000,0.00138000,1.250,0.00120286,20.00,4.228
2025.01.10 20:00:00,signal,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22210000,1.22413000,1.21956000,0.00203000,1.250,0.00176571,20.00,2.757
2025.01.10 20:00:00,order_sent,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.22210000,1.22413000,1.21956000,0.00203000,1.250,0.00176571,20.00,2.757
2025.01.10 20:00:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02436000,1.02612000,1.02216000,0.00176000,1.250,0.00152857,18.00,1.453
2025.01.10 20:00:00,order_sent,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02436000,1.02612000,1.02216000,0.00176000,1.250,0.00152857,18.00,1.453
2025.01.10 20:15:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02393000,1.02555000,1.02190000,0.00162000,1.250,0.00141286,18.00,1.453
2025.01.10 20:15:00,blocked,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.02393000,1.02555000,1.02190000,0.00162000,1.250,0.00141286,18.00,1.453
2025.01.10 20:30:00,signal,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,,1.02392000,1.02538000,1.02209000,0.00146000,1.250,0.00127357,18.00,1.453
2025.01.10 20:30:00,blocked,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,symbol_already_open,1.02392000,1.02538000,1.02209000,0.00146000,1.250,0.00127357,18.00,1.453
2025.01.10 23:15:00,signal,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,,157.70900000,157.82600000,157.56300000,0.11700000,1.250,0.10135714,16.00,0.090
