episode_id,symbol,direction,t0_msc,processing_msc,action_msc,quote_msc,status,retcode,detail
tstech_candidate_202504_USDCHF_mh_143,USDCHF,-1,1744147356500,1744147357629,1744147357830,1744147357824,ENTRY,10009,order=208 deal=208 external=0 request=134
tstech_candidate_202504_USDJPY_mh_219,USDJPY,1,1744147803000,1744147803101,1744147803505,1744147803504,ENTRY,10009,order=210 deal=210 external=0 request=135
tstech_candidate_202504_EURUSD_mh_105,EURUSD,-1,1744147808250,1744147808730,1744147808730,0,OVERLAP_SKIP,0,
tstech_candidate_202504_AUDUSD_mh_95,AUDUSD,-1,1744170283250,1744170284208,1744170284714,1744170284525,ENTRY,10009,order=212 deal=212 external=0 request=136
tstech_candidate_202504_AUDUSD_mh_96,AUDUSD,-1,1744171383500,1744171383651,1744171385160,1744171385146,ENTRY,10009,order=214 deal=214 external=0 request=137
tstech_candidate_202504_GBPUSD_mh_178,GBPUSD,-1,1744171398000,1744171398932,1744171398932,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_112,EURUSD,-1,1744171543250,1744171544011,1744171544011,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_233,USDJPY,-1,1744172312000,1744172312124,1744172312335,1744172312238,ENTRY,10009,order=216 deal=216 external=0 request=138
tstech_candidate_202504_AUDUSD_mh_97,AUDUSD,-1,1744172477000,1744172477118,1744172477118,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_113,EURUSD,-1,1744172698500,1744172699089,1744172699089,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_179,GBPUSD,-1,1744172761000,1744172761710,1744172770168,1744172770128,ENTRY,10009,order=218 deal=218 external=0 request=139
tstech_candidate_202504_USDCAD_mh_156,USDCAD,-1,1744173241250,1744173242550,1744173242954,1744173242551,COST_DISTANCE_REJECT,0,
tstech_candidate_202504_AUDUSD_mh_98,AUDUSD,-1,1744173608250,1744173608768,1744173609066,1744173608878,ENTRY,10009,order=220 deal=220 external=0 request=140
tstech_candidate_202504_GBPUSD_mh_180,GBPUSD,-1,1744173798500,1744173798659,1744173798659,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_161,USDCHF,-1,1744174394000,1744174394937,1744174394937,0,OVERLAP_SKIP,0,
tstech_candidate_202504_AUDUSD_mh_98,AUDUSD,-1,1744173608250,1744173608768,1744174510505,1744174510338,CLOSE_TIME,10009,order=221 deal=221 external=0 request=141
tstech_candidate_202504_GBPUSD_mh_181,GBPUSD,-1,1744174801500,1744174801736,1744174801936,1744174801749,ENTRY,10009,order=222 deal=222 external=0 request=142
tstech_candidate_202504_USDCAD_mh_158,USDCAD,-1,1744175483750,1744175484114,1744175484310,1744175484226,ENTRY,10009,order=224 deal=224 external=0 request=143
tstech_candidate_202504_USDCHF_mh_162,USDCHF,-1,1744175499000,1744175499499,1744175499499,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_169,USDCHF,-1,1744183130250,1744183130522,1744183130927,1744183130753,COST_DISTANCE_REJECT,0,
tstech_candidate_202504_EURUSD_mh_122,EURUSD,-1,1744183567250,1744183567557,1744183567557,1744183567557,ENTRY,10009,order=226 deal=226 external=0 request=144
tstech_candidate_202504_USDCHF_mh_170,USDCHF,-1,1744184118250,1744184118706,1744184119107,1744184119024,ENTRY,10009,order=228 deal=228 external=0 request=145
tstech_candidate_202504_AUDUSD_mh_105,AUDUSD,-1,1744185053500,1744185053861,1744185054061,1744185053964,ENTRY,10009,order=230 deal=230 external=0 request=146
tstech_candidate_202504_USDCHF_mh_172,USDCHF,-1,1744186177500,1744186177795,1744186178196,1744186178027,ENTRY,10009,order=232 deal=232 external=0 request=147
tstech_candidate_202504_USDJPY_mh_245,USDJPY,-1,1744186227250,1744186227838,1744186227838,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_172,USDCHF,-1,1744186177500,1744186177795,1744187079605,1744187079525,CLOSE_TIME,10009,order=233 deal=233 external=0 request=148
tstech_candidate_202504_USDJPY_mh_247,USDJPY,-1,1744188304500,1744188304997,1744188306405,1744188306404,ENTRY,10009,order=234 deal=234 external=0 request=149
tstech_candidate_202504_EURUSD_mh_127,EURUSD,-1,1744189798750,1744189799356,1744189799356,1744189799356,ENTRY,10009,order=236 deal=236 external=0 request=150
tstech_candidate_202504_USDCHF_mh_176,USDCHF,-1,1744190188500,1744190188689,1744190189799,1744190189703,ENTRY,10009,order=238 deal=238 external=0 request=151
tstech_candidate_202504_USDCHF_mh_177,USDCHF,-1,1744191199250,1744191199990,1744191200192,1744191200138,ENTRY,10009,order=240 deal=240 external=0 request=152
tstech_candidate_202504_USDCAD_mh_172,USDCAD,-1,1744191978250,1744191979020,1744191979020,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_177,USDCHF,-1,1744191199250,1744191199990,1744192100387,1744192099827,CLOSE_TIME,10009,order=241 deal=241 external=0 request=153
tstech_candidate_202504_USDCAD_mh_173,USDCAD,-1,1744193345500,1744193345797,1744193346096,1744193345898,ENTRY,10009,order=242 deal=242 external=0 request=154
tstech_candidate_202504_AUDUSD_mh_113,AUDUSD,-1,1744194371000,1744194371421,1744194371923,1744194371521,ENTRY,10009,order=244 deal=244 external=0 request=155
tstech_candidate_202504_AUDUSD_mh_113,AUDUSD,-1,1744194371000,1744194371421,1744195272381,1744195272290,CLOSE_TIME,10009,order=245 deal=245 external=0 request=156
tstech_candidate_202504_USDCHF_mh_181,USDCHF,-1,1744195336250,1744195336371,1744195336873,1744195336773,ENTRY,10009,order=246 deal=246 external=0 request=157
tstech_candidate_202504_USDCHF_mh_182,USDCHF,-1,1744196422000,1744196422217,1744196422920,1744196422834,ENTRY,10009,order=248 deal=248 external=0 request=158
tstech_candidate_202504_USDJPY_mh_255,USDJPY,-1,1744196702500,1744196702707,1744196703912,1744196703837,ENTRY,10009,order=250 deal=250 external=0 request=159
tstech_candidate_202504_USDCHF_mh_183,USDCHF,-1,1744197670750,1744197670794,1744197673210,1744197672924,ENTRY,10009,order=252 deal=252 external=0 request=160
tstech_candidate_202504_GBPUSD_mh_199,GBPUSD,1,1744198492750,1744198492964,1744198493366,1744198493167,ENTRY,10009,order=254 deal=254 external=0 request=161
tstech_candidate_202504_GBPUSD_mh_199,GBPUSD,1,1744198492750,1744198492964,1744199393745,1744199393389,CLOSE_TIME,10009,order=255 deal=255 external=0 request=162
tstech_candidate_202504_EURUSD_mh_135,EURUSD,1,1744199455000,1744199455480,1744199455480,1744199455480,ENTRY,10009,order=256 deal=256 external=0 request=163
tstech_candidate_202504_GBPUSD_mh_200,GBPUSD,1,1744199566000,1744199566170,1744199566170,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_136,EURUSD,1,1744200558000,1744200559376,1744200559376,1744200559376,ENTRY,10009,order=258 deal=258 external=0 request=164
tstech_candidate_202504_GBPUSD_mh_201,GBPUSD,1,1744200663250,1744200665643,1744200665643,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_136,EURUSD,1,1744200558000,1744200559376,1744201462289,1744201462289,CLOSE_TIME,10009,order=259 deal=259 external=0 request=165
tstech_candidate_202504_EURUSD_mh_137,EURUSD,1,1744202451000,1744202451817,1744202451817,1744202451817,ENTRY,10009,order=260 deal=260 external=0 request=166
tstech_candidate_202504_EURUSD_mh_137,EURUSD,1,1744202451000,1744202451817,1744203352091,1744203352091,CLOSE_TIME,10009,order=261 deal=261 external=0 request=167
tstech_candidate_202504_AUDUSD_mh_119,AUDUSD,1,1744211905000,1744211905232,1744211906058,1744211905764,ENTRY,10009,order=262 deal=262 external=0 request=168
tstech_candidate_202504_GBPUSD_mh_211,GBPUSD,-1,1744213055500,1744213056188,1744213056692,1744213056691,ENTRY,10009,order=264 deal=264 external=0 request=169
tstech_candidate_202504_EURUSD_mh_145,EURUSD,-1,1744213538000,1744213538545,1744213538545,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_188,USDCAD,-1,1744213733000,1744213733439,1744213733439,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_211,GBPUSD,-1,1744213055500,1744213056188,1744213956842,1744213956760,CLOSE_TIME,10009,order=265 deal=265 external=0 request=170
tstech_candidate_202504_USDCHF_mh_197,USDCHF,-1,1744215753500,1744215754080,1744215756322,1744215756053,ENTRY,10009,order=266 deal=266 external=0 request=171
tstech_candidate_202504_USDJPY_mh_270,USDJPY,1,1744216081500,1744216082525,1744216082525,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_189,USDCAD,-1,1744216354500,1744216354976,1744216355477,1744216355379,ENTRY,10009,order=268 deal=268 external=0 request=172
tstech_candidate_202504_AUDUSD_mh_121,AUDUSD,-1,1744218005250,1744218005570,1744218005775,1744218005577,ENTRY,10009,order=270 deal=270 external=0 request=173
tstech_candidate_202504_USDCAD_mh_193,USDCAD,-1,1744222124500,1744222125447,1744222126261,1744222125936,ENTRY,10009,order=272 deal=272 external=0 request=174
tstech_candidate_202504_EURUSD_mh_155,EURUSD,1,1744228291000,1744228291660,1744228291660,1744228291660,ENTRY,10009,order=274 deal=274 external=0 request=175
tstech_candidate_202504_USDJPY_mh_277,USDJPY,-1,1744230903500,1744230903883,1744230904084,1744230904072,ENTRY,10009,order=276 deal=276 external=0 request=176
tstech_candidate_202504_USDCHF_mh_209,USDCHF,-1,1744230913750,1744230914237,1744230914237,0,OVERLAP_SKIP,0,
tstech_candidate_202504_AUDUSD_mh_124,AUDUSD,-1,1744230959000,1744230959358,1744230959358,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_225,GBPUSD,-1,1744231927750,1744231927948,1744231928247,1744231928085,ENTRY,10009,order=278 deal=278 external=0 request=177
tstech_candidate_202504_AUDUSD_mh_125,AUDUSD,-1,1744231932000,1744231932368,1744231932368,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_158,EURUSD,-1,1744232072250,1744232073275,1744232073275,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_279,USDJPY,-1,1744233105000,1744233105160,1744233105571,1744233105562,ENTRY,10009,order=280 deal=280 external=0 request=178
tstech_candidate_202504_USDCHF_mh_211,USDCHF,-1,1744233779000,1744233780009,1744233780009,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_201,USDCAD,-1,1744233955750,1744233956049,1744233956049,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_279,USDJPY,-1,1744233105000,1744233105160,1744234005896,1744234005871,CLOSE_TIME,10009,order=281 deal=281 external=0 request=179
tstech_candidate_202504_USDJPY_mh_280,USDJPY,-1,1744234272750,1744234273116,1744234273322,1744234273243,ENTRY,10009,order=282 deal=282 external=0 request=180
tstech_candidate_202504_AUDUSD_mh_127,AUDUSD,-1,1744234602750,1744234603011,1744234603011,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_228,GBPUSD,-1,1744235169250,1744235169597,1744235169798,1744235169790,ENTRY,10009,order=284 deal=284 external=0 request=181
tstech_candidate_202504_EURUSD_mh_161,EURUSD,-1,1744235320500,1744235320915,1744235320915,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_228,GBPUSD,-1,1744235169250,1744235169597,1744236070039,1744236069365,CLOSE_TIME,10009,order=285 deal=285 external=0 request=182
tstech_candidate_202504_USDCAD_mh_203,USDCAD,1,1744237301250,1744237302213,1744237302516,1744237302214,ENTRY,10009,order=286 deal=286 external=0 request=183
tstech_candidate_202504_GBPUSD_mh_230,GBPUSD,-1,1744237587000,1744237587209,1744237587209,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_203,USDCAD,1,1744237301250,1744237302213,1744238202662,1744238202630,CLOSE_TIME,10009,order=287 deal=287 external=0 request=184
tstech_candidate_202504_USDJPY_mh_283,USDJPY,-1,1744238816000,1744238816119,1744238816529,1744238816365,ENTRY,10009,order=288 deal=288 external=0 request=185
tstech_candidate_202504_USDCHF_mh_215,USDCHF,-1,1744239036500,1744239037723,1744239037723,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_283,USDJPY,-1,1744238816000,1744238816119,1744239716672,1744239716535,CLOSE_TIME,10009,order=289 deal=289 external=0 request=186
tstech_candidate_202504_AUDUSD_mh_131,AUDUSD,1,1744248354250,1744248362727,1744248362932,1744248362796,ENTRY,10009,order=290 deal=290 external=0 request=187
tstech_candidate_202504_USDJPY_mh_289,USDJPY,1,1744250036250,1744250040099,1744250042742,1744250042659,ENTRY,10009,order=292 deal=292 external=0 request=188
tstech_candidate_202504_USDCHF_mh_221,USDCHF,1,1744250800000,1744250802056,1744250803867,1744250803817,ENTRY,10009,order=294 deal=294 external=0 request=189
tstech_candidate_202504_USDCHF_mh_221,USDCHF,1,1744250800000,1744250802056,1744251705274,1744251703549,CLOSE_TIME,10009,order=295 deal=295 external=0 request=190
tstech_candidate_202504_USDJPY_mh_290,USDJPY,1,1744252038500,1744252039692,1744252042104,1744252041901,ENTRY,10009,order=296 deal=296 external=0 request=191
tstech_candidate_202504_USDJPY_mh_290,USDJPY,1,1744252038500,1744252039692,1744252942721,1744252940944,CLOSE_TIME,10009,order=297 deal=297 external=0 request=192
tstech_candidate_202504_USDJPY_mh_291,USDJPY,1,1744253140750,1744253141067,1744253141975,1744253141872,ENTRY,10009,order=298 deal=298 external=0 request=193
tstech_candidate_202504_USDJPY_mh_296,USDJPY,1,1744260754500,1744260755405,1744260755908,1744260755805,ENTRY,10009,order=300 deal=300 external=0 request=194
tstech_candidate_202504_USDJPY_mh_296,USDJPY,1,1744260754500,1744260755405,1744261655930,1744261655823,CLOSE_TIME,10009,order=301 deal=301 external=0 request=195
tstech_candidate_202504_USDJPY_mh_297,USDJPY,1,1744262206250,1744262206942,1744262208349,1744262208148,ENTRY,10009,order=302 deal=302 external=0 request=196
tstech_candidate_202504_USDJPY_mh_297,USDJPY,1,1744262206250,1744262206942,1744263108515,1744263108187,CLOSE_TIME,10009,order=303 deal=303 external=0 request=197
tstech_candidate_202504_USDJPY_mh_306,USDJPY,-1,1744277269750,1744277270659,1744277272670,1744277272170,ENTRY,10009,order=304 deal=304 external=0 request=198
tstech_candidate_202504_USDCHF_mh_234,USDCHF,-1,1744277914000,1744277914197,1744277915003,1744277914651,COST_DISTANCE_REJECT,0,
tstech_candidate_202504_GBPUSD_mh_255,GBPUSD,-1,1744278297000,1744278298313,1744278298719,1744278298519,ENTRY,10009,order=306 deal=306 external=0 request=199
tstech_candidate_202504_AUDUSD_mh_143,AUDUSD,-1,1744280189500,1744280190486,1744280190786,1744280190786,ENTRY,10009,order=308 deal=308 external=0 request=200
tstech_candidate_202504_USDCAD_mh_232,USDCAD,-1,1744280843250,1744280843695,1744280844107,1744280844057,COST_DISTANCE_REJECT,0,
tstech_candidate_202504_USDCHF_mh_238,USDCHF,-1,1744282499750,1744282500960,1744282503395,1744282503294,ENTRY,10009,order=310 deal=310 external=0 request=201
tstech_candidate_202504_GBPUSD_mh_259,GBPUSD,-1,1744282543000,1744282544904,1744282544904,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_234,USDCAD,-1,1744283108000,1744283109506,1744283109506,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_238,USDCHF,-1,1744282499750,1744282500960,1744283403816,1744283403746,CLOSE_TIME,10009,order=311 deal=311 external=0 request=202
tstech_candidate_202504_USDCHF_mh_240,USDCHF,-1,1744284839000,1744284839381,1744284840084,1744284839775,ENTRY,10009,order=312 deal=312 external=0 request=203
tstech_candidate_202504_AUDUSD_mh_148,AUDUSD,-1,1744286335500,1744286335888,1744286336791,1744286336591,ENTRY,10009,order=314 deal=314 external=0 request=204
tstech_candidate_202504_USDCAD_mh_237,USDCAD,-1,1744286657000,1744286657302,1744286657302,0,OVERLAP_SKIP,0,
tstech_candidate_202504_AUDUSD_mh_148,AUDUSD,-1,1744286335500,1744286335888,1744287237283,1744287236355,CLOSE_TIME,10009,order=315 deal=315 external=0 request=205
tstech_candidate_202504_USDCAD_mh_238,USDCAD,-1,1744289529750,1744289532534,1744289533345,1744289533331,ENTRY,10009,order=316 deal=316 external=0 request=206
tstech_candidate_202504_EURUSD_mh_192,EURUSD,-1,1744298798500,1744298799212,1744298799212,1744298799212,ENTRY,10009,order=318 deal=318 external=0 request=207
tstech_candidate_202504_EURUSD_mh_193,EURUSD,-1,1744299801750,1744299801959,1744299801959,1744299801959,ENTRY,10009,order=320 deal=320 external=0 request=208
tstech_candidate_202504_USDCAD_mh_246,USDCAD,-1,1744299951250,1744299951390,1744299951390,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_247,USDCAD,-1,1744302864750,1744302865082,1744302865586,1744302865487,ENTRY,10009,order=322 deal=322 external=0 request=209
tstech_candidate_202504_USDCAD_mh_247,USDCAD,-1,1744302864750,1744302865082,1744303766336,1744303766162,CLOSE_TIME,10009,order=323 deal=323 external=0 request=210
tstech_candidate_202504_GBPUSD_mh_275,GBPUSD,-1,1744304647000,1744304647510,1744304647912,1744304647806,ENTRY,10009,order=324 deal=324 external=0 request=211
tstech_candidate_202504_EURUSD_mh_200,EURUSD,-1,1744311031250,1744311031516,1744311031516,1744311031516,ENTRY,10009,order=326 deal=326 external=0 request=212
tstech_candidate_202504_USDCHF_mh_260,USDCHF,-1,1744312198750,1744312199127,1744312200037,1744312199920,ENTRY,10009,order=328 deal=328 external=0 request=213
tstech_candidate_202504_USDCAD_mh_254,USDCAD,1,1744313985500,1744313987661,1744313988278,1744313987957,ENTRY,10009,order=330 deal=330 external=0 request=214
tstech_candidate_202504_AUDUSD_mh_153,AUDUSD,-1,1744315325000,1744315325303,1744315325603,1744315325484,ENTRY,10009,order=332 deal=332 external=0 request=215
tstech_candidate_202504_AUDUSD_mh_154,AUDUSD,-1,1744317865750,1744317866020,1744317866220,1744317866145,ENTRY,10009,order=334 deal=334 external=0 request=216
tstech_candidate_202504_USDJPY_mh_332,USDJPY,-1,1744323961750,1744323962040,1744323962868,1744323962715,ENTRY,10009,order=336 deal=336 external=0 request=217
tstech_candidate_202504_USDCHF_mh_265,USDCHF,-1,1744324122250,1744324122551,1744324122551,0,OVERLAP_SKIP,0,
tstech_candidate_202504_AUDUSD_mh_155,AUDUSD,-1,1744326583500,1744326583625,1744326584650,1744326584549,ENTRY,10009,order=338 deal=338 external=0 request=218
tstech_candidate_202504_AUDUSD_mh_155,AUDUSD,-1,1744326583500,1744326583625,1744327487209,1744327485873,CLOSE_TIME,10009,order=339 deal=339 external=0 request=219
tstech_candidate_202504_EURUSD_mh_209,EURUSD,1,1744334532750,1744334533279,1744334533279,1744334533279,ENTRY,10009,order=340 deal=340 external=0 request=220
tstech_candidate_202504_EURUSD_mh_210,EURUSD,1,1744335797750,1744335798622,1744335798622,1744335798622,ENTRY,10009,order=342 deal=342 external=0 request=221
tstech_candidate_202504_EURUSD_mh_211,EURUSD,-1,1744336771000,1744336774231,1744336774231,1744336774231,ENTRY,10009,order=344 deal=344 external=0 request=222
tstech_candidate_202504_EURUSD_mh_214,EURUSD,-1,1744340306500,1744340307128,1744340307128,1744340307128,ENTRY,10009,order=346 deal=346 external=0 request=223
tstech_candidate_202504_EURUSD_mh_214,EURUSD,-1,1744340306500,1744340307128,1744341207850,1744341207850,CLOSE_TIME,10009,order=347 deal=347 external=0 request=224
tstech_candidate_202504_EURUSD_mh_216,EURUSD,-1,1744342767250,1744342767969,1744342767969,1744342767969,ENTRY,10009,order=348 deal=348 external=0 request=225
tstech_candidate_202504_USDJPY_mh_343,USDJPY,1,1744344347250,1744344347711,1744344348512,1744344348314,ENTRY,10009,order=350 deal=350 external=0 request=226
tstech_candidate_202504_USDCHF_mh_274,USDCHF,-1,1744344362500,1744344362790,1744344362790,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_344,USDJPY,1,1744345412000,1744345412524,1744345412740,1744345412609,ENTRY,10009,order=352 deal=352 external=0 request=227
tstech_candidate_202504_USDCHF_mh_275,USDCHF,-1,1744345419000,1744345419265,1744345419265,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_219,EURUSD,-1,1744346217500,1744346217804,1744346217804,1744346217804,ENTRY,10009,order=354 deal=354 external=0 request=228
tstech_candidate_202504_GBPUSD_mh_296,GBPUSD,-1,1744346390500,1744346390725,1744346390725,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_345,USDJPY,1,1744346443500,1744346443802,1744346443802,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_348,USDJPY,-1,1744350192500,1744350193088,1744350201892,1744350201698,ENTRY,10009,order=356 deal=356 external=0 request=229
tstech_candidate_202504_USDJPY_mh_348,USDJPY,-1,1744350192500,1744350193088,1744351102325,1744351102201,CLOSE_TIME,10009,order=357 deal=357 external=0 request=230
tstech_candidate_202504_USDJPY_mh_358,USDJPY,-1,1744361495250,1744361495408,1744361498283,1744361497976,ENTRY,10009,order=358 deal=358 external=0 request=231
tstech_candidate_202504_GBPUSD_mh_312,GBPUSD,1,1744365601250,1744365601327,1744365601922,1744365601724,ENTRY,10009,order=360 deal=360 external=0 request=232
tstech_candidate_202504_EURUSD_mh_235,EURUSD,1,1744365904250,1744365904778,1744365904778,1744365904778,ENTRY,10009,order=362 deal=362 external=0 request=233
tstech_candidate_202504_GBPUSD_mh_313,GBPUSD,-1,1744366651750,1744366653614,1744366653614,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_294,USDCHF,-1,1744366652000,1744366652382,1744366654032,1744366653699,ENTRY,10009,order=364 deal=364 external=0 request=234
tstech_candidate_202504_EURUSD_mh_236,EURUSD,1,1744366869750,1744366870224,1744366870224,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_314,GBPUSD,-1,1744367711500,1744367711768,1744367712171,1744367712150,ENTRY,10009,order=366 deal=366 external=0 request=235
tstech_candidate_202504_EURUSD_mh_237,EURUSD,-1,1744367950500,1744367950956,1744367950956,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCAD_mh_293,USDCAD,-1,1744368233000,1744368234134,1744368234765,1744368234426,ENTRY,10009,order=368 deal=368 external=0 request=236
tstech_candidate_202504_EURUSD_mh_239,EURUSD,-1,1744370361500,1744370363814,1744370363814,1744370363814,ENTRY,10009,order=370 deal=370 external=0 request=237
tstech_candidate_202504_GBPUSD_mh_317,GBPUSD,-1,1744371303250,1744371303341,1744371303543,1744371303512,ENTRY,10009,order=372 deal=372 external=0 request=238
tstech_candidate_202504_EURUSD_mh_240,EURUSD,-1,1744371330750,1744371330987,1744371330987,0,OVERLAP_SKIP,0,
tstech_candidate_202504_EURUSD_mh_241,EURUSD,-1,1744372543500,1744372544230,1744372544230,1744372544230,ENTRY,10009,order=374 deal=374 external=0 request=239
tstech_candidate_202504_GBPUSD_mh_318,GBPUSD,-1,1744372621250,1744372621371,1744372621371,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_369,USDJPY,-1,1744373796250,1744373796529,1744373796732,1744373796631,ENTRY,10009,order=376 deal=376 external=0 request=240
tstech_candidate_202504_USDCHF_mh_301,USDCHF,1,1744374206250,1744374207025,1744374207025,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_370,USDJPY,1,1744374933000,1744374933321,1744374933923,1744374933846,ENTRY,10009,order=378 deal=378 external=0 request=241
tstech_candidate_202504_USDJPY_mh_370,USDJPY,1,1744374933000,1744374933321,1744375836339,1744375835637,CLOSE_TIME,10009,order=379 deal=379 external=0 request=242
tstech_candidate_202504_USDCHF_mh_302,USDCHF,1,1744375916250,1744375916764,1744375917063,1744375916978,ENTRY,10009,order=380 deal=380 external=0 request=243
tstech_candidate_202504_GBPUSD_mh_321,GBPUSD,-1,1744376288500,1744376288754,1744376288754,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDCHF_mh_303,USDCHF,1,1744376973000,1744376973405,1744376973609,1744376973572,ENTRY,10009,order=382 deal=382 external=0 request=244
tstech_candidate_202504_USDJPY_mh_372,USDJPY,1,1744377173000,1744377173696,1744377173696,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_373,USDJPY,1,1744378226000,1744378226947,1744378227353,1744378227152,ENTRY,10009,order=384 deal=384 external=0 request=245
tstech_candidate_202504_USDJPY_mh_374,USDJPY,-1,1744379196500,1744379196989,1744379197401,1744379197191,ENTRY,10009,order=386 deal=386 external=0 request=246
tstech_candidate_202504_USDCHF_mh_305,USDCHF,-1,1744379789750,1744379790211,1744379790211,0,OVERLAP_SKIP,0,
tstech_candidate_202504_USDJPY_mh_374,USDJPY,-1,1744379196500,1744379196989,1744380097685,1744380097656,CLOSE_TIME,10009,order=387 deal=387 external=0 request=247
tstech_candidate_202504_EURUSD_mh_250,EURUSD,1,1744383350750,1744383352823,1744383352823,1744383352823,ENTRY,10009,order=388 deal=388 external=0 request=248
tstech_candidate_202504_EURUSD_mh_251,EURUSD,1,1744384337000,1744384337612,1744384337612,1744384337612,ENTRY,10009,order=390 deal=390 external=0 request=249
tstech_candidate_202504_EURUSD_mh_251,EURUSD,1,1744384337000,1744384337612,1744385241567,1744385241567,CLOSE_TIME,10009,order=391 deal=391 external=0 request=250
tstech_candidate_202504_EURUSD_mh_253,EURUSD,1,1744386391750,1744386393300,1744386393300,1744386393300,ENTRY,10009,order=392 deal=392 external=0 request=251
tstech_candidate_202504_GBPUSD_mh_329,GBPUSD,1,1744386706250,1744386706663,1744386706871,1744386706702,ENTRY,10009,order=394 deal=394 external=0 request=252
tstech_candidate_202504_EURUSD_mh_254,EURUSD,1,1744387559000,1744387559280,1744387559280,0,OVERLAP_SKIP,0,
tstech_candidate_202504_GBPUSD_mh_329,GBPUSD,1,1744386706250,1744386706663,1744387607634,1744387607073,CLOSE_TIME,10009,order=395 deal=395 external=0 request=253
tstech_candidate_202504_EURUSD_mh_255,EURUSD,1,1744388652250,1744388652485,1744388652485,1744388652485,ENTRY,10009,order=396 deal=396 external=0 request=254
tstech_candidate_202504_USDJPY_mh_382,USDJPY,-1,1744389987000,1744389987362,1744389987764,1744389987466,ENTRY,10009,order=398 deal=398 external=0 request=255
tstech_candidate_202504_USDCHF_mh_312,USDCHF,-1,1744390395000,1744390395420,1744390395721,1744390395525,ENTRY,10009,order=400 deal=400 external=0 request=256
tstech_candidate_202504_EURUSD_mh_258,EURUSD,-1,1744391977000,1744391977503,1744391977503,1744391977503,ENTRY,10009,order=402 deal=402 external=0 request=257
tstech_candidate_202504_USDJPY_mh_385,USDJPY,-1,1744393372500,1744393373222,1744393373424,1744393373264,ENTRY,10009,order=404 deal=404 external=0 request=258
tstech_candidate_202504_USDJPY_mh_386,USDJPY,-1,1744394402750,1744394403328,1744394403541,1744394403328,ENTRY,10009,order=406 deal=406 external=0 request=259
tstech_candidate_202504_USDJPY_mh_386,USDJPY,-1,1744394402750,1744394403328,1744395303728,1744395303476,CLOSE_TIME,10009,order=407 deal=407 external=0 request=260
tstech_candidate_202504_USDCHF_mh_316,USDCHF,-1,1744395405250,1744395405696,1744395405994,1744395405933,ENTRY,10009,order=408 deal=408 external=0 request=261
tstech_candidate_202504_USDCHF_mh_316,USDCHF,-1,1744395405250,1744395405696,1744396306201,1744396305663,CLOSE_TIME,10009,order=409 deal=409 external=0 request=262
tstech_candidate_202504_GBPUSD_mh_338,GBPUSD,1,1744398220250,1744398220772,1744398221576,1744398221326,ENTRY,10009,order=410 deal=410 external=0 request=263
