"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","base_strength","quote_strength","strength_diff","strength_rank_base","strength_rank_quote","pair_momentum_h1","pair_momentum_h4","strength_alignment","pair_alignment","entry_type","pullback_depth_atr","overextended_flag","room_to_1r","room_to_2r","failure_type","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"D","currency_strength_momentum_room_to_2r","2025.01.29 11:15:00","2025.01.29 15:11:06","currency_strength_momentum_room_to_2r","GBPJPY","SHORT","GBP","JPY","-0.87524","2.83152","-3.70676","2","1","-2.43947","-0.77837","true","true","strength_momentum","0.8230","false","4.4877","4.4877","other","193.05600000","192.81300000","193.25900000","192.81300000","0.20300000","1.1970","25.02","0.00","0.00","25.02","0.160","1.200","15","0.20278571","38.00","4.782","DEAL_REASON_TP","436"
"D","currency_strength_momentum_room_to_2r","2025.01.29 16:00:00","2025.01.29 16:32:42","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","2.93219","1.36268","1.56950","1","2","1.70596","-0.23526","true","true","strength_momentum","0.2386","false","5.1942","5.1942","no_follow_through","155.43500000","155.33100000","155.33200000","155.55900000","0.10300000","-1.0097","-21.43","0.00","0.00","-21.43","0.320","1.200","2","0.10350000","20.00","2.350","DEAL_REASON_SL","440"
"D","currency_strength_momentum_room_to_2r","2025.01.29 18:00:00","2025.01.29 18:12:13","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","0.91938","2.08294","-1.16356","2","1","-1.16085","-0.23526","true","true","strength_momentum","1.8705","false","6.9615","6.9615","no_follow_through","155.00000000","155.13200000","155.13000000","154.84400000","0.13000000","-1.0154","-21.27","0.00","0.00","-21.27","0.250","1.200","0","0.13007143","20.00","2.138","DEAL_REASON_SL","442"
"D","currency_strength_momentum_room_to_2r","2025.01.29 18:15:00","2025.01.29 18:40:04","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","0.30856","1.99612","-1.68756","2","1","-1.16085","-0.23526","true","true","strength_momentum","1.2021","false","7.2406","7.2406","no_follow_through","155.05800000","155.19200000","155.19100000","154.89800000","0.13300000","-1.0075","-21.59","0.00","0.00","-21.59","0.250","1.200","1","0.13342857","16.00","2.690","DEAL_REASON_SL","444"
"D","currency_strength_momentum_room_to_2r","2025.01.29 20:00:00","2025.01.29 20:58:08","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","-1.33151","1.68173","-3.01324","4","1","-1.28138","-1.08528","true","true","strength_momentum","0.3945","false","6.6466","6.6466","no_follow_through","155.05100000","155.18500000","155.18400000","154.89200000","0.13300000","-1.0075","-20.72","0.00","0.00","-20.72","0.240","1.200","3","0.13257143","17.00","4.164","DEAL_REASON_SL","446"
"D","currency_strength_momentum_room_to_2r","2025.01.29 20:00:00","2025.01.29 21:00:29","currency_strength_momentum_room_to_2r","GBPUSD","LONG","GBP","USD","0.36580","-1.33151","1.69731","2","4","1.13213","0.63879","true","true","strength_momentum","0.3942","false","4.4800","4.4800","no_follow_through","1.24433000","1.24289000","1.24308000","1.24582000","0.00125000","-1.1520","-24.48","0.00","0.00","-24.48","0.170","1.200","4","0.00124571","20.00","2.508","DEAL_REASON_SL","447"
"D","currency_strength_momentum_room_to_2r","2025.01.29 21:45:00","2025.01.29 21:50:40","currency_strength_momentum_room_to_2r","GBPUSD","LONG","GBP","USD","0.81643","-1.40757","2.22400","2","4","1.65320","0.63879","true","true","strength_momentum","0.7490","false","3.7200","3.7200","no_follow_through","1.24528000","1.24398000","1.24403000","1.24677000","0.00125000","-1.0400","-22.10","0.00","0.00","-22.10","0.170","1.200","0","0.00124571","20.00","3.058","DEAL_REASON_SL","450"
"E","currency_strength_pullback_room_to_2r","2025.01.02 02:45:00","2025.01.02 02:51:03","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.98600","-1.02654","3.01254","1","5","2.16711","0.73355","true","true","strength_pullback_recovery","0.0000","false","4.8846","4.8846","pullback_failed","157.55200000","157.44500000","157.44800000","157.67700000","0.10400000","-1.0288","-25.15","0.00","0.00","-25.15","0.370","1.200","0","0.10407143","17.00","4.068","DEAL_REASON_SL","2"
"E","currency_strength_pullback_room_to_2r","2025.01.02 03:30:00","2025.01.02 03:51:02","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.39823","-0.15962","1.55784","1","3","0.40226","0.73355","true","true","strength_pullback_recovery","0.6149","false","3.3615","3.3615","pullback_failed","157.62300000","157.49300000","157.49300000","157.78000000","0.13000000","-1.0000","-24.76","0.00","0.00","-24.76","0.300","1.200","1","0.13042857","19.00","2.130","DEAL_REASON_SL","4"
"E","currency_strength_pullback_room_to_2r","2025.01.02 07:45:00","2025.01.02 08:12:01","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.06312","-0.85379","1.91691","2","5","-1.00542","2.22296","true","true","strength_pullback_recovery","0.6182","false","9.0722","9.0722","pullback_failed","157.18000000","157.08100000","157.08300000","157.29600000","0.09700000","-1.0206","-25.21","0.00","0.00","-25.21","0.400","1.200","1","0.09657143","19.00","3.119","DEAL_REASON_SL","6"
"E","currency_strength_pullback_room_to_2r","2025.01.02 10:30:00","2025.01.02 10:48:31","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","0.07154","1.22426","-1.15272","2","1","-3.84047","1.93609","true","true","strength_pullback_breakdown","0.7342","true","3.3161","3.3161","overextended_entry","156.52900000","156.68500000","156.68400000","156.34300000","0.15500000","-1.0065","-24.89","0.00","0.00","-24.89","0.250","1.200","1","0.15514286","17.00","1.785","DEAL_REASON_SL","8"
"E","currency_strength_pullback_room_to_2r","2025.01.02 13:00:00","2025.01.02 15:07:19","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","3.21253","2.00489","1.20764","1","2","-0.40619","0.26183","true","true","strength_pullback_recovery","0.0000","false","4.2326","4.2326","pullback_failed","157.14500000","156.97300000","156.97300000","157.35100000","0.17200000","-1.0000","-24.11","0.00","0.00","-24.11","0.220","1.200","8","0.17164286","18.00","1.649","DEAL_REASON_SL","10"
"E","currency_strength_pullback_room_to_2r","2025.01.02 17:45:00","2025.01.02 18:03:57","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","4.77177","1.69281","3.07896","1","2","1.22320","-0.39256","true","true","strength_pullback_recovery","0.5935","false","3.0739","3.0739","other","157.06200000","157.34600000","156.83200000","157.33900000","0.23000000","1.2348","28.88","0.00","0.00","28.88","0.160","1.200","1","0.23050000","18.00","3.530","DEAL_REASON_TP","12"
"E","currency_strength_pullback_room_to_2r","2025.01.02 20:45:00","2025.01.02 22:25:18","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-5.41135","0.68873","-6.10008","5","3","-1.69346","-2.34632","true","true","strength_pullback_breakdown","0.0000","false","3.1653","3.1653","pullback_failed","194.92700000","195.16300000","195.16300000","194.64400000","0.23600000","-1.0000","-24.00","0.00","0.00","-24.00","0.160","1.200","6","0.23557143","38.00","7.255","DEAL_REASON_SL","15"
"E","currency_strength_pullback_room_to_2r","2025.01.02 20:45:00","2025.01.03 01:45:00","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-4.09015","0.68873","-4.77888","4","3","-1.47803","-1.72138","true","true","strength_pullback_breakdown","0.1645","false","3.3628","3.3628","pullback_failed","161.64300000","161.76000000","161.86900000","161.37200000","0.22600000","-0.5177","-12.64","0.00","-1.10","-13.74","0.170","1.200","20","0.22550000","31.00","5.779","DEAL_REASON_EXPERT","14"
"E","currency_strength_pullback_room_to_2r","2025.01.02 21:00:00","2025.01.03 02:00:00","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-3.64061","4.00314","-7.64375","4","1","-3.08758","-2.60556","true","true","strength_pullback_breakdown","0.1855","false","2.2138","2.2138","pullback_failed","1.02556000","1.02688000","1.02701000","1.02382000","0.00145000","-0.9103","-22.44","0.00","0.46","-21.98","0.170","1.200","20","0.00145000","18.00","9.022","DEAL_REASON_EXPERT","16"
"E","currency_strength_pullback_room_to_2r","2025.01.03 12:30:00","2025.01.03 13:05:37","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-0.98847","1.10183","-2.09030","5","1","1.04575","-2.57293","true","true","strength_pullback_breakdown","0.7987","false","3.8529","3.8529","pullback_failed","1.23904000","1.24006000","1.24006000","1.23781000","0.00102000","-1.0000","-24.48","0.00","0.00","-24.48","0.240","1.200","2","0.00102286","20.00","2.876","DEAL_REASON_SL","20"
"E","currency_strength_pullback_room_to_2r","2025.01.03 12:45:00","2025.01.03 13:37:51","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.10183","-0.20202","1.30386","1","3","0.10141","0.77076","true","true","strength_pullback_recovery","0.6657","false","4.3419","4.3419","pullback_failed","157.33300000","157.21500000","157.21600000","157.47300000","0.11700000","-1.0085","-24.77","0.00","0.00","-24.77","0.330","1.200","3","0.11657143","16.00","1.925","DEAL_REASON_SL","21"
"E","currency_strength_pullback_room_to_2r","2025.01.03 19:00:00","2025.01.03 21:36:22","currency_strength_pullback_room_to_2r","GBPUSD","LONG","GBP","USD","0.80740","-0.07328","0.88068","2","3","1.59625","-0.40168","true","true","strength_pullback_recovery","0.0000","false","11.6250","11.6250","other","1.24187000","1.24312000","1.24083000","1.24312000","0.00104000","1.2019","28.75","0.00","0.00","28.75","0.230","1.200","10","0.00104500","20.00","2.241","DEAL_REASON_TP","24"
"E","currency_strength_pullback_room_to_2r","2025.01.03 20:30:00","2025.01.03 22:42:45","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-1.17694","0.43023","-1.60718","5","3","-0.43900","-0.83332","true","true","strength_pullback_breakdown","0.5981","false","5.3684","5.3684","pullback_failed","157.14000000","157.27400000","157.27300000","156.98000000","0.13300000","-1.0075","-23.86","0.00","0.00","-23.86","0.280","1.200","8","0.13292857","19.00","2.411","DEAL_REASON_SL","26"
"E","currency_strength_pullback_room_to_2r","2025.01.03 20:15:00","2025.01.06 01:15:00","currency_strength_pullback_room_to_2r","EURUSD","LONG","EUR","USD","0.43331","-1.17694","1.61026","2","5","0.63952","0.69269","true","true","strength_pullback_recovery","0.0000","false","7.8125","7.8125","other","1.02993000","1.03045000","1.02897000","1.03108000","0.00096000","0.5417","13.00","0.00","-1.49","11.51","0.250","1.200","20","0.00096214","18.00","2.641","DEAL_REASON_EXPERT","25"
"E","currency_strength_pullback_room_to_2r","2025.01.06 12:00:00","2025.01.06 12:06:52","currency_strength_pullback_room_to_2r","GBPUSD","LONG","GBP","USD","4.05474","-2.35137","6.40611","2","4","3.36168","1.65722","true","true","strength_pullback_recovery","0.0000","true","2.5446","2.5446","overextended_entry","1.24766000","1.24665000","1.24665000","1.24887000","0.00101000","-1.0000","-24.24","0.00","0.00","-24.24","0.240","1.200","0","0.00101143","20.00","7.637","DEAL_REASON_SL","30"
"E","currency_strength_pullback_room_to_2r","2025.01.06 14:00:00","2025.01.06 14:02:10","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-4.12495","-2.46454","-1.66041","5","4","-2.16292","0.96127","true","true","strength_pullback_breakdown","0.0000","true","3.7987","3.7987","other","157.19400000","157.01400000","157.34300000","157.01500000","0.14900000","1.2081","28.66","0.00","0.00","28.66","0.250","1.200","0","0.14907143","17.00","2.239","DEAL_REASON_TP","32"
"E","currency_strength_pullback_room_to_2r","2025.01.06 14:15:00","2025.01.06 14:36:06","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-4.12495","-3.28974","-0.83521","5","4","-2.16292","0.96127","true","true","strength_pullback_breakdown","0.0000","true","2.7870","2.7870","other","157.09900000","156.89700000","157.26800000","156.89700000","0.16900000","1.1953","28.32","0.00","0.00","28.32","0.220","1.200","1","0.16857143","16.00","1.313","DEAL_REASON_TP","34"
"E","currency_strength_pullback_room_to_2r","2025.01.06 20:00:00","2025.01.06 21:01:04","currency_strength_pullback_room_to_2r","GBPUSD","LONG","GBP","USD","3.06148","-2.43838","5.49987","2","5","1.76316","2.24758","true","true","strength_pullback_recovery","0.8229","false","2.0946","2.0946","pullback_failed","1.25191000","1.25043000","1.25043000","1.25368000","0.00148000","-1.0000","-23.68","0.00","0.00","-23.68","0.160","1.200","4","0.00147643","20.00","6.519","DEAL_REASON_SL","37"
"E","currency_strength_pullback_room_to_2r","2025.01.06 18:30:00","2025.01.06 23:30:00","currency_strength_pullback_room_to_2r","EURUSD","LONG","EUR","USD","4.12048","-3.44827","7.56875","1","5","2.61258","3.17726","true","true","strength_pullback_recovery","0.0986","false","2.0000","2.0000","pullback_failed","1.03960000","1.03904000","1.03760000","1.04200000","0.00200000","-0.2800","-6.72","0.00","0.00","-6.72","0.120","1.200","20","0.00199714","18.00","8.936","DEAL_REASON_EXPERT","36"
"E","currency_strength_pullback_room_to_2r","2025.01.06 22:45:00","2025.01.07 01:05:34","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","-0.42842","-1.49317","1.06475","4","5","1.03713","0.55468","true","true","strength_pullback_recovery","0.1801","false","3.5699","3.5699","other","157.62300000","157.73900000","157.53000000","157.73400000","0.09300000","1.2473","30.15","0.00","1.96","32.11","0.410","1.200","9","0.09271429","16.00","1.736","DEAL_REASON_TP","40"
"E","currency_strength_pullback_room_to_2r","2025.01.06 21:45:00","2025.01.07 02:28:34","currency_strength_pullback_room_to_2r","GBPUSD","LONG","GBP","USD","2.94630","-2.21745","5.16375","2","5","1.78253","2.24758","true","true","strength_pullback_recovery","0.2384","false","3.2778","3.2778","pullback_failed","1.25147000","1.25037000","1.25039000","1.25276000","0.00108000","-1.0185","-24.20","0.00","-0.25","-24.45","0.220","1.200","18","0.00107786","20.00","6.305","DEAL_REASON_SL","39"
"E","currency_strength_pullback_room_to_2r","2025.01.07 10:00:00","2025.01.07 11:19:44","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-3.77465","-2.80529","-0.96936","5","4","-1.04577","0.32074","true","true","strength_pullback_breakdown","0.0000","false","9.9841","9.9841","pullback_failed","157.48800000","157.61400000","157.61400000","157.33700000","0.12600000","-1.0000","-23.98","0.00","0.00","-23.98","0.300","1.200","5","0.12585714","19.00","2.084","DEAL_REASON_SL","44"
"E","currency_strength_pullback_room_to_2r","2025.01.07 15:00:00","2025.01.07 15:15:05","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","-2.06947","-0.61716","-1.45231","5","4","-1.22004","-0.03266","true","true","strength_pullback_breakdown","0.6610","false","14.6214","14.6214","other","157.73600000","157.60200000","157.83900000","157.61300000","0.10300000","1.3010","31.46","0.00","0.00","31.46","0.370","1.200","1","0.10257143","17.00","3.135","DEAL_REASON_TP","46"
"E","currency_strength_pullback_room_to_2r","2025.01.07 16:45:00","2025.01.07 17:00:01","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","0.44552","-1.27584","1.72136","3","5","-0.56041","2.00689","true","true","strength_pullback_recovery","0.7133","false","5.1538","5.1538","other","157.80600000","158.00700000","157.68900000","157.94600000","0.11700000","1.7179","41.98","0.00","0.00","41.98","0.330","1.200","1","0.11692857","16.00","2.577","DEAL_REASON_TP","48"
"E","currency_strength_pullback_room_to_2r","2025.01.07 17:15:00","2025.01.07 17:17:49","currency_strength_pullback_room_to_2r","EURJPY","LONG","EUR","JPY","0.15729","-1.60993","1.76722","4","5","-0.20348","1.36913","true","true","strength_pullback_recovery","0.1238","false","2.1497","2.1497","pullback_failed","164.17700000","164.00800000","164.01000000","164.37800000","0.16700000","-1.0120","-24.60","0.00","0.00","-24.60","0.230","1.200","0","0.16721429","30.00","2.251","DEAL_REASON_SL","50"
"E","currency_strength_pullback_room_to_2r","2025.01.07 17:15:00","2025.01.07 17:20:20","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","0.15729","0.95409","-0.79680","4","2","-0.35857","-0.56236","true","true","strength_pullback_breakdown","0.5268","true","8.8692","8.8692","overextended_entry","1.03673000","1.03782000","1.03780000","1.03545000","0.00107000","-1.0187","-25.07","0.00","0.00","-25.07","0.230","1.200","0","0.00107071","18.00","1.874","DEAL_REASON_SL","51"
"E","currency_strength_pullback_room_to_2r","2025.01.07 17:45:00","2025.01.07 18:01:06","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","0.15729","0.95409","-0.79680","4","2","-0.35857","-0.56236","true","true","strength_pullback_breakdown","0.0000","false","7.5041","7.5041","pullback_failed","1.03632000","1.03755000","1.03753000","1.03487000","0.00121000","-1.0165","-24.60","0.00","0.00","-24.60","0.200","1.200","1","0.00120571","18.00","1.737","DEAL_REASON_SL","54"
"E","currency_strength_pullback_room_to_2r","2025.01.07 18:15:00","2025.01.07 18:31:34","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","2.51545","-1.53357","4.04903","1","5","1.90596","2.00689","true","true","strength_pullback_recovery","0.1764","false","2.1771","2.1771","pullback_failed","157.99100000","157.79800000","157.79900000","158.22200000","0.19200000","-1.0052","-24.46","0.00","0.00","-24.46","0.200","1.200","1","0.19221429","18.00","5.071","DEAL_REASON_SL","56"
"E","currency_strength_pullback_room_to_2r","2025.01.07 18:15:00","2025.01.07 18:31:36","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-0.78437","2.51545","-3.29982","4","1","-2.54509","-0.56236","true","true","strength_pullback_breakdown","0.0000","false","7.3280","7.3280","pullback_failed","1.03640000","1.03777000","1.03765000","1.03491000","0.00125000","-1.0960","-26.03","0.00","0.00","-26.03","0.190","1.200","1","0.00124571","18.00","4.633","DEAL_REASON_SL","57"
"E","currency_strength_pullback_room_to_2r","2025.01.07 19:00:00","2025.01.07 20:49:00","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-1.39284","2.70649","-4.09934","5","1","-3.25259","-0.56236","true","true","strength_pullback_breakdown","0.5286","true","6.4394","6.4394","other","1.03677000","1.03517000","1.03809000","1.03518000","0.00132000","1.2121","28.80","0.00","0.00","28.80","0.180","1.200","7","0.00132429","18.00","5.477","DEAL_REASON_TP","61"
"E","currency_strength_pullback_room_to_2r","2025.01.07 22:45:00","2025.01.07 23:00:57","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.87498","1.06399","0.81099","1","2","0.30030","0.41832","true","true","strength_pullback_recovery","0.4603","false","6.0700","6.0700","other","157.81100000","157.93100000","157.71100000","157.93100000","0.10000000","1.2000","28.87","0.00","0.00","28.87","0.380","1.200","1","0.10014286","20.00","1.574","DEAL_REASON_TP","66"
"E","currency_strength_pullback_room_to_2r","2025.01.07 22:00:01","2025.01.07 23:09:34","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-2.45078","1.87498","-4.32576","5","1","-3.14061","-0.52464","true","true","strength_pullback_breakdown","0.0238","false","6.0495","6.0495","other","1.03541000","1.03420000","1.03642000","1.03420000","0.00101000","1.1980","29.04","0.00","0.00","29.04","0.240","1.200","4","0.00100714","18.00","5.635","DEAL_REASON_TP","65"
"E","currency_strength_pullback_room_to_2r","2025.01.07 18:15:00","2025.01.07 23:15:00","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-0.28541","2.51545","-2.80086","3","1","-2.78835","0.19410","true","true","strength_pullback_breakdown","0.0000","false","7.0329","7.0329","other","1.24939000","1.24798000","1.25091000","1.24757000","0.00152000","0.9276","22.56","0.00","0.00","22.56","0.160","1.200","20","0.00151643","20.00","3.987","DEAL_REASON_EXPERT","58"
"E","currency_strength_pullback_room_to_2r","2025.01.07 20:15:00","2025.01.07 23:42:05","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-2.17717","1.05939","-3.23655","4","2","-2.30508","0.05337","true","true","strength_pullback_breakdown","0.0000","false","9.5689","9.5689","pullback_failed","197.07500000","197.30100000","197.30000000","196.80600000","0.22500000","-1.0044","-24.31","0.00","0.00","-24.31","0.170","1.200","13","0.22450000","38.00","4.605","DEAL_REASON_SL","63"
"E","currency_strength_pullback_room_to_2r","2025.01.07 23:15:00","2025.01.08 01:05:11","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","1.72218","0.84820","0.87398","1","2","0.53985","0.41832","true","true","strength_pullback_recovery","0.1741","false","4.6344","4.6344","other","157.98700000","158.10600000","157.89400000","158.09900000","0.09300000","1.2796","30.86","0.00","1.96","32.82","0.410","1.200","7","0.09307143","16.00","1.538","DEAL_REASON_TP","70"
"E","currency_strength_pullback_room_to_2r","2025.01.07 20:15:00","2025.01.08 01:09:34","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-2.46230","1.05939","-3.52168","5","2","-2.57076","-0.06464","true","true","strength_pullback_breakdown","0.0000","false","9.4293","9.4293","pullback_failed","163.41500000","163.60600000","163.60600000","163.18600000","0.19100000","-1.0000","-24.16","0.00","-1.29","-25.45","0.200","1.200","19","0.19064286","30.00","4.952","DEAL_REASON_SL","62"
"E","currency_strength_pullback_room_to_2r","2025.01.08 12:00:00","2025.01.08 12:31:10","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-3.93497","1.05627","-4.99123","4","2","-1.52290","-1.38647","true","true","strength_pullback_breakdown","0.0000","false","5.5707","5.5707","pullback_failed","196.90000000","197.09200000","197.09100000","196.67000000","0.19100000","-1.0052","-24.26","0.00","0.00","-24.26","0.200","1.200","2","0.19135714","38.00","6.134","DEAL_REASON_SL","76"
"E","currency_strength_pullback_room_to_2r","2025.01.08 11:30:00","2025.01.08 12:31:23","currency_strength_pullback_room_to_2r","USDJPY","LONG","USD","JPY","3.07169","0.98495","2.08674","1","2","0.65249","0.60302","true","true","strength_pullback_recovery","0.4827","false","2.3036","2.3036","other","158.16000000","158.29500000","158.04800000","158.29500000","0.11200000","1.2054","29.00","0.00","0.00","29.00","0.340","1.200","4","0.11228571","17.00","2.582","DEAL_REASON_TP","74"
"E","currency_strength_pullback_room_to_2r","2025.01.08 12:00:00","2025.01.08 12:52:53","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-4.33264","1.05627","-5.38891","5","2","-1.96964","-1.64775","true","true","strength_pullback_breakdown","0.0000","false","4.0390","4.0390","pullback_failed","163.20500000","163.35900000","163.35900000","163.02000000","0.15400000","-1.0000","-24.32","0.00","0.00","-24.32","0.250","1.200","3","0.15400000","30.00","6.518","DEAL_REASON_SL","75"
"E","currency_strength_pullback_room_to_2r","2025.01.08 15:00:00","2025.01.08 15:29:50","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-5.48886","2.51340","-8.00226","4","2","-3.54520","-1.64775","true","true","strength_pullback_breakdown","0.4318","true","2.6026","2.6026","overextended_entry","162.97600000","163.12800000","163.12700000","162.79500000","0.15100000","-1.0066","-24.00","0.00","0.00","-24.00","0.250","1.200","1","0.15100000","30.00","9.285","DEAL_REASON_SL","80"
"E","currency_strength_pullback_room_to_2r","2025.01.08 15:45:00","2025.01.08 16:19:08","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-5.48886","2.51340","-8.00226","4","2","-3.54520","-1.64775","true","true","strength_pullback_breakdown","0.4180","true","2.2548","2.2548","overextended_entry","162.93700000","163.09500000","163.09400000","162.74800000","0.15700000","-1.0064","-23.95","0.00","0.00","-23.95","0.240","1.200","2","0.15742857","30.00","9.250","DEAL_REASON_SL","82"
"E","currency_strength_pullback_room_to_2r","2025.01.08 17:00:00","2025.01.08 17:06:52","currency_strength_pullback_room_to_2r","EURJPY","SHORT","EUR","JPY","-4.22759","2.64960","-6.87719","4","2","-2.97239","-1.26274","true","true","strength_pullback_breakdown","0.7943","false","2.2012","2.2012","pullback_failed","162.95500000","163.12600000","163.12400000","162.75200000","0.16900000","-1.0118","-23.76","0.00","0.00","-23.76","0.220","1.200","0","0.16921429","30.00","7.929","DEAL_REASON_SL","84"
"E","currency_strength_pullback_room_to_2r","2025.01.08 20:00:00","2025.01.08 20:12:00","currency_strength_pullback_room_to_2r","GBPJPY","SHORT","GBP","JPY","-4.83178","0.73427","-5.56604","5","2","-3.34251","-1.77894","true","true","strength_pullback_breakdown","0.2473","true","2.0950","2.0950","overextended_entry","195.53000000","195.73200000","195.73000000","195.29000000","0.20000000","-1.0100","-24.24","0.00","0.00","-24.24","0.190","1.200","0","0.19978571","38.00","6.788","DEAL_REASON_SL","86"
"E","currency_strength_pullback_room_to_2r","2025.01.08 22:15:00","2025.01.08 22:44:43","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-2.68152","2.09485","-4.77637","5","1","-0.78231","-3.30165","true","true","strength_pullback_breakdown","0.0615","false","2.5280","2.5280","pullback_failed","1.23515000","1.23641000","1.23640000","1.23365000","0.00125000","-1.0080","-23.94","0.00","0.00","-23.94","0.190","1.200","1","0.00125143","20.00","5.894","DEAL_REASON_SL","88"
"E","currency_strength_pullback_room_to_2r","2025.01.09 05:15:00","2025.01.09 06:03:12","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","1.10873","2.11303","-1.00430","2","1","-1.75433","0.50612","true","true","strength_pullback_breakdown","0.0000","false","6.1959","6.1959","other","157.96900000","157.84800000","158.06600000","157.85300000","0.09700000","1.2474","29.90","0.00","0.00","29.90","0.390","1.200","3","0.09685714","16.00","1.833","DEAL_REASON_TP","90"
"E","currency_strength_pullback_room_to_2r","2025.01.09 06:30:00","2025.01.09 06:43:21","currency_strength_pullback_room_to_2r","USDJPY","SHORT","USD","JPY","1.16193","2.90812","-1.74618","2","1","-2.64704","0.50612","true","true","strength_pullback_breakdown","0.0000","false","4.8242","4.8242","pullback_failed","157.80700000","157.89900000","157.89800000","157.69800000","0.09100000","-1.0110","-24.47","0.00","0.00","-24.47","0.420","1.200","0","0.09050000","16.00","2.606","DEAL_REASON_SL","92"
"E","currency_strength_pullback_room_to_2r","2025.01.09 12:30:04","2025.01.09 12:42:16","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-6.44154","2.56297","-9.00451","5","1","-4.43912","-3.79199","true","true","strength_pullback_breakdown","0.2651","true","2.1640","2.1640","other","1.22783000","1.22536000","1.22972000","1.22557000","0.00189000","1.3069","29.64","0.00","0.00","29.64","0.120","1.200","0","0.00188643","20.00","10.893","DEAL_REASON_TP","94"
"E","currency_strength_pullback_room_to_2r","2025.01.09 14:30:00","2025.01.09 15:00:34","currency_strength_pullback_room_to_2r","GBPUSD","SHORT","GBP","USD","-5.34829","2.02657","-7.37486","5","2","-2.76800","-3.79199","true","true","strength_pullback_breakdown","0.6671","false","2.4970","2.4970","pullback_failed","1.22791000","1.22959000","1.22958000","1.22590000","0.00167000","-1.0060","-23.52","0.00","0.00","-23.52","0.140","1.200","2","0.00167143","20.00","8.974","DEAL_REASON_SL","97"
"E","currency_strength_pullback_room_to_2r","2025.01.09 12:45:00","2025.01.09 15:22:56","currency_strength_pullback_room_to_2r","EURUSD","SHORT","EUR","USD","-1.03400","2.56297","-3.59697","3","1","-1.04630","-0.36845","true","true","strength_pullback_breakdown","0.6765","false","3.1978","3.1978","pullback_failed","1.03015000","1.03107000","1.03106000","1.02905000","0.00091000","-1.0110","-23.92","0.00","0.00","-23.92","0.260","1.200","10","0.00091357","18.00","4.193","DEAL_REASON_SL","96"
