episode_id,symbol,horizon_seconds,target_msc,snapshot_quote_msc,snapshot_lag_ms,horizon_status,episode_status
ts15k_tradeable_move_r1_202503_USDCAD_mh_190,USDCAD,1800,1741864125162,1741864125522,360,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_190,USDCAD,3600,1741865925162,1741865928038,2876,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,30,1741862379897,1741862383455,3558,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,60,1741862409897,1741862409920,23,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,120,1741862469897,1741862469957,60,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,300,1741862649897,1741862650982,1085,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,600,1741862949897,1741862950064,167,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,900,1741863249897,1741863250326,429,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,1800,1741864149897,1741864150498,601,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_99,EURUSD,3600,1741865949897,1741865950426,529,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,30,1741862420428,1741862422652,2224,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,60,1741862450428,1741862451514,1086,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,120,1741862510428,1741862510704,276,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,300,1741862690428,1741862692976,2548,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,600,1741862990428,1741862992778,2350,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,900,1741863290428,1741863290592,164,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,1800,1741864190428,1741864190971,543,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_202,AUDUSD,3600,1741865990428,1741865991099,671,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,30,1741862483407,1741862483486,79,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,60,1741862513407,1741862514834,1427,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,120,1741862573407,1741862573434,27,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,300,1741862753407,1741862754582,1175,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,600,1741863053407,1741863053758,351,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,900,1741863353407,1741863353576,169,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,1800,1741864253407,1741864253948,541,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_149,USDCHF,3600,1741866053407,1741866054296,889,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,30,1741863036935,1741863038088,1153,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,60,1741863066935,1741863067323,388,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,120,1741863126935,1741863127318,383,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,300,1741863306935,1741863307105,170,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,600,1741863606935,1741863606956,21,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,900,1741863906935,1741863907139,204,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,1800,1741864806935,1741864806955,20,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_469,USDJPY,3600,1741866606935,1741866607363,428,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,30,1741863632012,1741863632063,51,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,60,1741863662012,1741863662071,59,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,120,1741863722012,1741863722253,241,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,300,1741863902012,1741863902213,201,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,600,1741864202012,1741864202117,105,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,900,1741864502012,1741864502164,152,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,1800,1741865402012,1741865402173,161,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_191,USDCAD,3600,1741867202012,1741867202050,38,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,30,1741863634506,1741863638744,4238,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,60,1741863664506,1741863665453,947,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,120,1741863724506,1741863724672,166,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,300,1741863904506,1741863907118,2612,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,600,1741864204506,1741864205499,993,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,900,1741864504506,1741864504656,150,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,1800,1741865404506,1741865405382,876,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_150,USDCHF,3600,1741867204506,1741867204706,200,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,30,1741864172973,1741864173107,134,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,60,1741864202973,1741864203630,657,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,120,1741864262973,1741864263314,341,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,300,1741864442973,1741864444040,1067,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,600,1741864742973,1741864744242,1269,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,900,1741865042973,1741865043517,544,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,1800,1741865942973,1741865944449,1476,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_125,GBPUSD,3600,1741867742973,1741867750187,7214,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,30,1741864271267,1741864271472,205,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,60,1741864301267,1741864301321,54,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,120,1741864361267,1741864361437,170,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,300,1741864541267,1741864541702,435,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,600,1741864841267,1741864841328,61,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,900,1741865141267,1741865141432,165,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,1800,1741866041267,1741866041724,457,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_470,USDJPY,3600,1741867841267,1741867842069,802,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,30,1741864707906,1741864708028,122,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,60,1741864737906,1741864738730,824,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,120,1741864797906,1741864798061,155,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,300,1741864977906,1741864978182,276,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,600,1741865277906,1741865280100,2194,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,900,1741865577906,1741865580593,2687,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,1800,1741866477906,1741866478462,556,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_192,USDCAD,3600,1741868277906,1741868277910,4,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,30,1741864707702,1741864707759,57,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,60,1741864737702,1741864737735,33,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,120,1741864797702,1741864797806,104,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,300,1741864977702,1741864977775,73,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,600,1741865277702,1741865279164,1462,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,900,1741865577702,1741865580058,2356,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,1800,1741866477702,1741866478797,1095,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_100,EURUSD,3600,1741868277702,1741868278333,631,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,30,1741864707468,1741864707519,51,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,60,1741864737468,1741864738596,1128,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,120,1741864797468,1741864797806,338,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,300,1741864977468,1741864977683,215,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,600,1741865277468,1741865279193,1725,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,900,1741865577468,1741865580419,2951,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,1800,1741866477468,1741866479050,1582,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_203,AUDUSD,3600,1741868277468,1741868278622,1154,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,30,1741864740837,1741864741652,815,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,60,1741864770837,1741864770893,56,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,120,1741864830837,1741864831217,380,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,300,1741865010837,1741865010899,62,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,600,1741865310837,1741865310887,50,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,900,1741865610837,1741865611561,724,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,1800,1741866510837,1741866511504,667,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_151,USDCHF,3600,1741868310837,1741868312439,1602,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,30,1741865647274,1741865647551,277,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,60,1741865677274,1741865677855,581,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,120,1741865737274,1741865737456,182,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,300,1741865917274,1741865917774,500,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,600,1741866217274,1741866217622,348,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,900,1741866517274,1741866517995,721,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,1800,1741867417274,1741867417553,279,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_471,USDJPY,3600,1741869217274,1741869218218,944,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,30,1741865860361,1741865860501,140,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,60,1741865890361,1741865890644,283,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,120,1741865950361,1741865951697,1336,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,300,1741866130361,1741866130690,329,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,600,1741866430361,1741866430489,128,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,900,1741866730361,1741866730792,431,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,1800,1741867630361,1741867631766,1405,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_GBPUSD_mh_126,GBPUSD,3600,1741869430361,1741869434128,3767,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,30,1741865860361,1741865860501,140,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,60,1741865890361,1741865890630,269,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,120,1741865950361,1741865950426,65,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,300,1741866130361,1741866130681,320,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,600,1741866430361,1741866430842,481,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,900,1741866730361,1741866730770,409,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,1800,1741867630361,1741867631602,1241,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_101,EURUSD,3600,1741869430361,1741869434198,3837,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,30,1741866112338,1741866112839,501,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,60,1741866142338,1741866142985,647,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,120,1741866202338,1741866202463,125,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,300,1741866382338,1741866382762,424,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,600,1741866682338,1741866682379,41,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,900,1741866982338,1741866982393,55,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,1800,1741867882338,1741867883809,1471,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_193,USDCAD,3600,1741869682338,1741869685929,3591,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,30,1741866145141,1741866145519,378,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,60,1741866175141,1741866180531,5390,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,120,1741866235141,1741866235402,261,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,300,1741866415141,1741866417159,2018,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,600,1741866715141,1741866715762,621,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,900,1741867015141,1741867016253,1112,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,1800,1741867915141,1741867915555,414,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_152,USDCHF,3600,1741869715141,1741869718639,3498,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,30,1741866992356,1741866992775,419,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,60,1741867022356,1741867022655,299,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,120,1741867082356,1741867082760,404,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,300,1741867262356,1741867262510,154,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,600,1741867562356,1741867562798,442,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,900,1741867862356,1741867863780,1424,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,1800,1741868762356,1741868766939,4583,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_AUDUSD_mh_204,AUDUSD,3600,1741870562356,1741870562727,371,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,30,1741867135557,1741867136005,448,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,60,1741867165557,1741867165952,395,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,120,1741867225557,1741867226982,1425,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,300,1741867405557,1741867405824,267,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,600,1741867705557,1741867705907,350,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,900,1741868005557,1741868006898,1341,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,1800,1741868905557,1741868906215,658,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_EURUSD_mh_102,EURUSD,3600,1741870705557,1741870706880,1323,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,30,1741867311453,1741867311769,316,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,60,1741867341453,1741867345285,3832,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,120,1741867401453,1741867402813,1360,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,300,1741867581453,1741867584993,3540,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,600,1741867881453,1741867883809,2356,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,900,1741868181453,1741868182459,1006,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,1800,1741869081453,1741869081467,14,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_194,USDCAD,3600,1741870881453,1741870886313,4860,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,30,1741868045002,1741868045261,259,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,60,1741868075002,1741868075276,274,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,120,1741868135002,1741868135761,759,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,300,1741868315002,1741868315356,354,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,600,1741868615002,1741868615274,272,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,900,1741868915002,1741868916427,1425,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,1800,1741869815002,1741869815177,175,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_472,USDJPY,3600,1741871615002,1741871616770,1768,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,30,1741868732219,1741868740632,8413,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,60,1741868762219,1741868765757,3538,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,120,1741868822219,1741868825083,2864,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,300,1741869002219,1741869003122,903,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,600,1741869302219,1741869303205,986,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,900,1741869602219,1741869602918,699,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,1800,1741870502219,1741870504981,2762,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_153,USDCHF,3600,1741872302219,1741872303455,1236,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,30,1741869875077,1741869875144,67,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,60,1741869905077,1741869905581,504,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,120,1741869965077,1741869965697,620,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,300,1741870145077,1741870145091,14,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,600,1741870445077,1741870445527,450,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,900,1741870745077,1741870745991,914,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,1800,1741871645077,1741871645548,471,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_473,USDJPY,3600,1741873445077,1741873445121,44,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,30,1741870322509,1741870322533,24,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,60,1741870352509,1741870352758,249,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,120,1741870412509,1741870412537,28,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,300,1741870592509,1741870593011,502,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,600,1741870892509,1741870892613,104,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,900,1741871192509,1741871198244,5735,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,1800,1741872092509,1741872093678,1169,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCHF_mh_154,USDCHF,3600,1741873892509,1741873892699,190,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_195,USDCAD,30,1741870870861,1741870871370,509,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDCAD_mh_195,USDCAD,60,1741870900861,1741870902525,1664,AVAILABLE,COMPLETE_3600S
