event_id,symbol,detector_version,feature_schema,direction,spec_sha256,candidate_time_msc,confirmed_time_msc,trigger_horizon_ms,horizons_triggered_mask,raw_p_250,raw_p_500,raw_p_1000,adjusted_p_250,adjusted_p_500,adjusted_p_1000,empirical_percentile,severity,local_score,local_sigma,baseline_samples,tail_calibration_samples,quantile_half_width,time_of_day_bucket,volatility_regime,noise_return,efficiency,tick_intensity_ratio,move_spread_ratio,spread_ratio,quote_age_ms,statistical_shock,directional_burst,activity_elevated,liquidity_normal,cost_feasible,strategy_signal,symbol_cluster_id,market_cluster_id,symbol_overlap_event,market_overlap_event,abs_return_1s,abs_return_3s,abs_return_10s,abs_return_30s,abs_return_120s,mfe_120s,mae_120s,realized_volatility_120s,spread_change_120s,tick_activity_120s,quote_reversion_ratio,record_status
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708679500_9415","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708679250","1741708679500","500","2","0.005304677041","0.002066276466","0.009890309312","0.010609354082","0.006198829398","0.010609354082","99.79337235","P990","3.6209130938","0.000029890088","27038","115666","0.000261695587","3","NORMAL","0.000006764710","0.52000000","1.00000000","0.36111111","1.00000000","51","true","false","false","true","false","false","4927","4096","true","true","0.000074415332","0.000010147116","0.000087938254","0.000703289598","0.000399201602","0.070000000000","0.114000000000","0.000629747692","-0.004000000000","374","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708686000_9416","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708685750","1741708686000","250","3","0.001504029937","0.002956099332","0.020108049267","0.004512089810","0.005912198664","0.020108049267","99.84959701","P995","4.4675038641","0.000015896986","29224","138959","0.000203757014","3","NORMAL","0.000006762949","1.00000000","1.00000000","0.68421053","1.05555556","381","true","true","false","true","false","false","4928","4097","false","false","0.000040578514","0.000047341760","0.000284003505","0.000071008438","0.000317909108","0.074000000000","0.110000000000","0.000641647491","0.002000000000","373","3.61538462","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708690000_9417","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708689750","1741708690000","250","3","0.002266725194","0.003085566119","0.020126584830","0.006800175581","0.006800175581","0.020126584830","99.77332748","P990","3.9858891670","0.000015908570","29226","138966","0.000250038505","3","NORMAL","0.000006764069","1.00000000","1.00000000","0.11363636","1.22222222","213","true","true","false","true","false","false","4929","4098","false","false","0.000023674282","0.000175852717","0.000584928802","0.000260386286","0.000175883647","0.083500000000","0.100500000000","0.000622269910","0.000000000000","375","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708694250_9418","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708694000","1741708694250","250","7","0.002705366843","0.002385170462","0.009159982265","0.007155511386","0.007155511386","0.009159982265","99.72946332","P990","3.7704739304","0.000015917340","29224","138982","0.000273086388","3","NORMAL","0.000006761782","1.00000000","1.00000000","0.34090909","1.22222222","97","true","true","false","true","false","false","4930","4099","false","false","0.000081135628","0.000199446621","0.000209586912","0.000361809797","0.000625641514","0.044000000000","0.140000000000","0.000617380452","-0.005000000000","372","7.70833333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708694500_9419","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708694250","1741708694500","500","7","0.005022160824","0.001987624875","0.003184296180","0.006368592360","0.005962874624","0.006368592360","99.80123751","P990","3.6672395869","0.000029964107","27056","115715","0.000256622387","3","NORMAL","0.000006761577","1.00000000","1.00000000","0.57142857","1.16666667","102","true","true","false","true","false","false","4930","4099","true","true","0.000054089870","0.000165640989","0.000196061862","0.000382093029","0.000649306753","0.040500000000","0.143500000000","0.000616926721","-0.002000000000","372","6.19354839","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708694750_9420","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708694500","1741708694750","1000","4","0.018872540202","0.005539376237","0.002247123078","0.018872540202","0.011078752474","0.006741369234","99.77528769","P990","3.5617661219","0.000052922350","22891","99237","0.000294606276","3","HIGH","0.000006761417","1.00000000","1.33333333","1.27500000","1.11111111","144","true","true","false","true","false","false","4930","4099","true","true","0.000010141594","0.000189292789","0.000148733065","0.000429421826","0.000693252651","0.033500000000","0.150500000000","0.000615117882","-0.001000000000","372","3.15384615","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708695000_9421","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708694750","1741708695000","1000","4","0.023887298001","0.013455123663","0.002962544967","0.026910247325","0.026910247325","0.008887634902","99.70374550","P990","3.3059464843","0.000052924609","22892","99238","0.000338145096","3","HIGH","0.000006761097","1.00000000","1.33333333","1.25000000","1.00000000","90","true","true","false","true","false","false","4930","4099","true","true","0.000013521965","0.000111549233","0.000111549233","0.000507198853","0.000737213771","0.030000000000","0.154000000000","0.000614997590","-0.006000000000","372","4.19230769","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708722250_9422","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708722000","1741708722250","250","3","0.002480997001","0.002046914945","0.010765465916","0.006140744835","0.006140744835","0.010765465916","99.75190030","P990","3.8693078363","0.000015948441","29270","139056","0.000261476915","3","NORMAL","0.000006763246","1.00000000","1.00000000","0.43750000","0.88888889","3","true","true","false","true","false","false","4931","4100","false","false","0.000043965632","0.000081168831","0.000104844315","0.000060872300","0.000345013043","0.091500000000","0.011500000000","0.000541237518","0.002000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708722500_9423","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708722250","1741708722500","500","7","0.002480997001","0.001330062876","0.002386706949","0.004773413897","0.003990188627","0.004773413897","99.86699371","P995","4.1098113215","0.000030031224","27103","115783","0.000209932110","3","NORMAL","0.000006763795","1.00000000","1.50000000","1.05555556","1.00000000","9","true","true","true","true","false","false","4931","4100","true","true","0.000016909630","0.000064259201","0.000077787980","0.000091308605","0.000324720354","0.089000000000","0.014000000000","0.000540983882","0.004000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708722750_9424","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708722500","1741708722750","250","7","0.003307972213","0.001502798314","0.001258811682","0.003776435045","0.003776435045","0.003776435045","99.66920278","P995","3.5517118756","0.000015948441","29270","139057","0.000301800184","3","NORMAL","0.000006763909","1.00000000","1.00000000","0.16666667","0.83333333","23","true","true","false","true","false","false","4931","4100","true","true","0.000030437540","0.000071024529","0.000064260071","0.000104836514","0.000311192445","0.087000000000","0.016000000000","0.000540814715","0.000000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708723000_9425","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708722750","1741708723000","1000","6","0.022127298485","0.004586086281","0.001661631420","0.022127298485","0.009172172561","0.004984894260","99.83383686","P995","3.9987262004","0.000053065637","22940","99299","0.000253330614","3","HIGH","0.000006764001","1.00000000","1.66666667","1.38235294","0.89473684","6","true","true","true","true","false","false","4931","4100","true","true","0.000010146087","0.000057496436","0.000050731978","0.000121746247","0.000270600295","0.085000000000","0.018000000000","0.000541322464","0.004000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708738500_9426","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708738250","1741708738500","250","1","0.007929604095","","","0.007929604095","","","99.20703959","P990","2.7533394505","0.000015969584","29305","139098","0.000466112838","3","NORMAL","0.000006764321","1.00000000","1.00000000","0.03333333","0.83333333","414","true","true","false","true","false","false","4932","4101","false","false","0.000013528550","0.000074404762","0.000000000000","0.000230013362","0.000054116032","0.023000000000","0.080000000000","0.000531002572","0.002000000000","359","8.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708752750_9427","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708752500","1741708752750","250","1","0.002386394675","","","0.002386394675","","","99.76136053","P995","3.9172207475","0.000015971755","29317","139121","0.000256395550","3","NORMAL","0.000006763292","1.00000000","1.00000000","0.12500000","0.88888889","415","true","true","false","true","false","false","4933","4102","false","false","0.000003381651","0.000054107796","0.000219831137","0.000602114183","0.000304301816","0.046500000000","0.102500000000","0.000579131477","-0.000000000000","372","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708802000_9428","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708801750","1741708802000","250","7","0.001951825979","0.003824193206","0.004262888032","0.005855477937","0.007648386412","0.007648386412","99.80481740","P990","4.1809098415","0.000015981130","29360","230040","0.000180363954","4","NORMAL","0.000006765854","1.00000000","1.00000000","0.30555556","1.00000000","210","true","true","false","true","false","false","4934","4103","false","false","0.000006765854","0.000000000000","0.000091335168","0.000108259892","0.000740589225","0.144500000000","0.019500000000","0.000629010552","-0.001000000000","369","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708836250_9430","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708836000","1741708836250","500","7","0.004367172766","0.002386197654","0.006709876083","0.008734345532","0.007158592963","0.008734345532","99.76138023","P990","3.7919779335","0.000030110532","27245","207442","0.000209962198","4","NORMAL","0.000006765511","1.00000000","1.00000000","0.67647059","0.89473684","202","true","true","false","true","false","false","4935","4104","true","true","0.000000000000","0.000142087743","0.000064271157","0.000314551032","0.000470098848","0.138500000000","0.021500000000","0.000656507077","0.001000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708836000_9429","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708835750","1741708836000","250","1","0.003302552960","0.007939568651","0.038968134139","0.009907658881","0.015879137301","0.038968134139","99.66974470","P990","3.7014751765","0.000015995050","29411","230124","0.000234412485","4","NORMAL","0.000006765717","1.00000000","1.00000000","0.35000000","1.11111111","219","true","true","false","true","false","false","4935","4104","false","false","0.000013531113","0.000155618856","0.000050740044","0.000284111089","0.000453186518","0.136500000000","0.023500000000","0.000656637801","0.002000000000","359","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708866750_9434","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708866500","1741708866750","1000","4","0.076884315148","0.051905431975","0.001866857324","0.103810863950","0.103810863950","0.005600571973","99.81331427","P990","3.7150483968","0.000053256921","23108","201407","0.000188524377","4","HIGH","0.000006763475","0.46666667","1.00000000","0.43750000","0.84210526","108","true","false","false","true","false","false","4936","4105","true","true","0.000030432702","0.000108200956","0.000172439735","0.000490191945","0.000206290508","0.080000000000","0.049000000000","0.000595052109","0.001000000000","362","1.60526316","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708866000_9431","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708865750","1741708866000","250","7","0.000503909644","0.000857794120","0.005501352995","0.001511728931","0.001715588240","0.005501352995","99.94960904","P995","6.0204697490","0.000016011100","29431","230199","0.000091679091","4","NORMAL","0.000006763978","1.00000000","1.00000000","0.22222222","1.00000000","183","true","true","false","true","false","false","4936","4105","false","false","0.000094685762","0.000114974401","0.000273887840","0.000588259176","0.000047346243","0.094500000000","0.034500000000","0.000597706946","0.002000000000","363","1.55555556","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708866250_9432","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708866000","1741708866250","500","7","0.005217179769","0.000877066165","0.001717923001","0.005217179769","0.002631198496","0.003435846003","99.91229338","P995","4.9370893662","0.000030142342","27267","207509","0.000127368548","4","NORMAL","0.000006763589","0.36000000","1.00000000","0.26470588","0.89473684","194","true","false","false","true","false","false","4936","4105","true","true","0.000087921304","0.000182597140","0.000253598136","0.000571350346","0.000064255072","0.092000000000","0.037000000000","0.000597467727","0.003000000000","362","1.35714286","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708866500_9433","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708866250","1741708866500","1000","4","0.054964770072","0.010568114461","0.001102245701","0.054964770072","0.021136228923","0.003306737104","99.88977543","P995","4.2867777955","0.000053256667","23107","201406","0.000144916727","4","HIGH","0.000006763475","0.82417582","1.33333333","2.34375000","0.84210526","444","true","true","false","true","false","false","4936","4105","true","true","0.000094684161","0.000185978255","0.000253598136","0.000564590712","0.000125132108","0.092000000000","0.037000000000","0.000600561153","0.003000000000","363","0.49333333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708893500_9435","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708893250","1741708893500","250","1","0.002227722772","0.012510537852","","0.004455445545","0.012510537852","","99.77722772","P995","4.0577519556","0.000016039992","29469","230279","0.000192563624","4","NORMAL","0.000006760777","1.00000000","1.00000000","1.94444444","1.00000000","53","true","true","false","true","false","false","4937","4106","false","false","0.000121678761","0.000101399996","0.000131817990","0.000118312992","0.000250163960","0.023500000000","0.105500000000","0.000567277431","0.004000000000","343","0.83146067","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708893750_9436","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708893500","1741708893750","250","7","0.000151988223","0.000332392358","0.001077035324","0.000455964669","0.000664784716","0.001077035324","99.98480118","P999","8.5363686012","0.000016039725","29470","230280","0.000050349943","4","NORMAL","0.000006760342","1.00000000","1.00000000","0.63333333","0.83333333","55","true","true","false","true","false","false","4937","4106","true","true","0.000114918830","0.000104779465","0.000128437824","0.000111551495","0.000253544126","0.023000000000","0.106000000000","0.000567267360","0.003000000000","342","3.75000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708894000_9437","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708893750","1741708894000","500","7","0.000590582810","0.000236046747","0.000416916900","0.000833833799","0.000708140241","0.000833833799","99.97639533","P999","7.5836112294","0.000030201484","27307","207585","0.000066085288","4","NORMAL","0.000006760320","1.00000000","1.00000000","0.62500000","0.88888889","78","true","true","false","true","false","false","4937","4106","true","true","0.000013519131","0.000000000000","0.000050695800","0.000223092057","0.000348180591","0.007500000000","0.121500000000","0.000557598782","0.001000000000","342","2.01960784","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708894250_9438","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708894000","1741708894250","1000","6","0.010300459004","0.001194685576","0.000312687675","0.010300459004","0.002389371152","0.000938063024","99.96873123","P999","6.3317216461","0.000053392200","23148","201478","0.000077202017","4","HIGH","0.000006759611","1.00000000","1.33333333","3.55882353","0.94444444","87","true","true","false","true","false","false","4937","4106","true","true","0.000010139331","0.000010139434","0.000033797371","0.000192666831","0.000354941379","0.007000000000","0.122000000000","0.000557598789","-0.001000000000","342","0.86065574","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708894500_9439","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708894250","1741708894500","1000","7","0.004715977436","0.004576416521","0.000337504157","0.009152833043","0.009152833043","0.001012512470","99.96624958","P995","6.1255757033","0.000053392200","23148","201478","0.000080206108","4","HIGH","0.000006759588","1.00000000","1.33333333","1.44444444","1.00000000","117","true","true","false","true","false","false","4937","4106","true","true","0.000013518948","0.000020278765","0.000027037714","0.000196045294","0.000365080711","0.005500000000","0.123500000000","0.000557506595","-0.002000000000","341","1.96363636","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741708894750_9440","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708894500","1741708894750","1000","4","0.035930015937","0.008054493078","0.001270597578","0.035930015937","0.016108986155","0.003811792734","99.87294024","P995","4.1308565862","0.000053392200","23148","201479","0.000155549289","4","HIGH","0.000006759520","1.00000000","1.33333333","0.94736842","1.05555556","162","true","true","false","true","false","false","4937","4106","true","true","0.000013519177","0.000016899000","0.000030417480","0.000185904706","0.000358319957","0.006000000000","0.123000000000","0.000557506603","0.000000000000","341","3.02857143","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708909250_9442","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708909000","1741708909250","500","2","0.011202098005","0.002687654131","0.005796353458","0.011592706917","0.008062962392","0.011592706917","99.73123459","P990","3.7072552874","0.000030318760","27332","207615","0.000222703965","4","NORMAL","0.000006761417","1.00000000","1.00000000","0.31250000","0.86486486","27","true","true","false","true","false","false","4938","4107","true","true","0.000027045209","0.000226481043","0.000013522879","0.000050711739","0.000145380534","0.082500000000","0.039000000000","0.000531679478","0.001000000000","328","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708909000_9441","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708908750","1741708909000","250","3","0.001775844177","0.003564289671","0.020986968130","0.005327532532","0.007128579342","0.020986968130","99.82241558","P990","4.3065555339","0.000016091137","29493","230312","0.000171954407","4","NORMAL","0.000006761188","0.00000000","0.00000000","0.00000000","1.00000000","13","true","false","false","true","false","false","4938","4107","false","false","0.000037187100","0.000199441901","0.000013522742","0.000047331037","0.000138618648","0.082000000000","0.039500000000","0.000531679475","0.003000000000","328","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708911750_9443","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708911500","1741708911750","500","3","0.004515378337","0.002923525955","0.010172889498","0.009030756673","0.008770577866","0.010172889498","99.70764740","P990","3.6213315744","0.000030337221","27339","207625","0.000232237803","4","NORMAL","0.000006760137","1.00000000","1.00000000","0.71875000","0.88888889","97","true","true","false","true","false","false","4939","4108","false","false","0.000040560135","0.000023660279","0.000111548856","0.000240014470","0.000351590104","0.012000000000","0.109500000000","0.000521316072","0.000000000000","320","4.72727273","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708916500_9444","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708916250","1741708916500","250","3","0.003078058522","0.004088768168","0.015630272116","0.009234175567","0.009234175567","0.015630272116","99.69219415","P990","3.7773921475","0.000016107928","29504","230339","0.000226224899","4","NORMAL","0.000006761051","0.00000000","1.00000000","0.00000000","1.22222222","104","true","false","false","true","false","false","4940","4109","false","false","0.000040567266","0.000108183032","0.000050706768","0.000050709339","0.000196090364","0.089500000000","0.032000000000","0.000509859931","0.000000000000","316","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708928000_9445","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708927750","1741708928000","250","7","0.000967953365","0.001954893011","0.008800781851","0.002903860094","0.003909786021","0.008800781851","99.90320466","P995","5.0323751478","0.000016120047","29532","230382","0.000126983643","4","NORMAL","0.000006759657","1.00000000","1.00000000","0.05263158","1.05555556","422","true","true","false","true","false","false","4941","4110","false","false","0.000013519405","0.000182527397","0.000155484198","0.000398899314","0.000104780173","0.000000000000","0.120500000000","0.000493617214","-0.001000000000","308","15.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708928250_9446","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708928000","1741708928250","500","6","0.017549037906","0.002108973248","0.004628596092","0.017549037906","0.006326919743","0.009257192183","99.78910268","P990","3.9218776630","0.000030379798","27374","207683","0.000197302072","4","NORMAL","0.000006759657","1.00000000","0.50000000","0.05263158","1.05555556","154","true","true","false","true","false","false","4941","4110","true","true","0.000000000000","0.000189291509","0.000138584913","0.000382000028","0.000057459706","0.000500000000","0.118000000000","0.000494264925","-0.003000000000","308","2.42857143","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708930250_9447","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708930000","1741708930250","250","7","0.001714499019","0.002123377374","0.009748184308","0.005143497057","0.005143497057","0.009748184308","99.82855010","P990","4.3484397779","0.000016129747","29535","230387","0.000168935976","4","NORMAL","0.000006760960","1.00000000","1.00000000","0.20000000","1.11111111","104","true","true","false","true","false","false","4942","4111","false","false","0.000016902484","0.000006760914","0.000162275646","0.000331340784","0.000169009134","0.092500000000","0.025000000000","0.000482082501","-0.002000000000","307","7.14285714","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741708930500_9448","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708930250","1741708930500","500","6","0.016085837431","0.003067085883","0.003517266355","0.016085837431","0.009201257650","0.009201257650","99.69329141","P990","3.5859832672","0.000030399947","27378","207688","0.000237818294","4","NORMAL","0.000006760937","0.77777778","1.00000000","0.18421053","1.05555556","147","true","true","false","true","false","false","4942","4111","true","true","0.000013521828","0.000010141388","0.000145371195","0.000311052510","0.000155489980","0.092000000000","0.025500000000","0.000482366777","-0.002000000000","308","5.75000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741708939250_9449","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741708939000","1741708939250","250","1","0.005442661088","","","0.005442661088","","","99.45573389","P990","3.2467868862","0.000016139689","29537","230401","0.000300423228","4","NORMAL","0.000006761737","1.00000000","1.00000000","0.15000000","1.11111111","371","true","true","false","true","false","false","4943","4112","false","false","0.000043952254","0.000033809255","0.000067615081","0.000233307130","0.000273812846","0.075000000000","0.080000000000","0.000520014784","-0.001000000000","321","13.50000000","COMPLETE_120S"
