episode_id,event_id,market_cluster_id,symbol,shock_direction,t0_msc,checkpoint_seconds,checkpoint_status,action,action_direction,decision_quote_msc,decision_processing_msc,feature_max_source_msc,entry_eligible_msc,entry_quote_msc,entry_processing_msc,decision_to_entry_lag_ms,entry_bid,entry_ask,entry_price,atr_decision,risk_distance,tp_distance,sl,tp,exit_msc,exit_price,result,realized_r,mfe_r,mae_r,commission_r_0,net_r_commission_002,net_r_commission_005,net_r_commission_010,primary_deadline_msc,schema_version
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","15","ELIGIBLE","CONTINUATION","LONG","1741710263843","1741710269520","1741710263843","1741710269520","1741710269916","1741710270827","6073","148.0080000000","148.0260000000","148.0260000000","0.1195047186","0.0298761796","0.0478018874","147.9961238204","148.0738018874","1741710272237","147.9961238204","SL_FIRST","-1.000000000000","0.000000000000","1.104558895865","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","15","ELIGIBLE","REVERSAL","SHORT","1741710263843","1741710269520","1741710263843","1741710269520","1741710269916","1741710270827","6073","148.0080000000","148.0260000000","148.0080000000","0.1195047186","0.0298761796","0.0478018874","148.0378761796","147.9601981126","1741710300516","147.9601981126","TP_FIRST","1.600000000000","1.606631121258","0.602486670472","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","30","ELIGIBLE","CONTINUATION","LONG","1741710278565","1741710280115","1741710278565","1741710280115","1741710280558","1741710282040","1993","147.9920000000","148.0090000000","148.0090000000","0.1195047186","0.0298761796","0.0478018874","147.9791238204","148.0568018874","1741710291479","147.9791238204","SL_FIRST","-1.000000000000","0.000000000000","1.138030377557","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","30","ELIGIBLE","REVERSAL","SHORT","1741710278565","1741710280115","1741710278565","1741710280115","1741710280558","1741710282040","1993","147.9920000000","148.0090000000","147.9920000000","0.1195047186","0.0298761796","0.0478018874","148.0218761796","147.9441981126","1741710314658","147.9441981126","TP_FIRST","1.600000000000","1.606631121258","0.569015188779","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","60","ELIGIBLE","CONTINUATION","LONG","1741710308866","1741710312162","1741710308866","1741710312162","1741710312317","1741710312403","3451","147.9470000000","147.9630000000","147.9630000000","0.1191472387","0.0297868097","0.0476588955","147.9332131903","148.0106588955","1741710314658","147.9332131903","SL_FIRST","-1.000000000000","0.000000000000","1.208588647115","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","60","ELIGIBLE","REVERSAL","SHORT","1741710308866","1741710312162","1741710308866","1741710312162","1741710312317","1741710312403","3451","147.9470000000","147.9630000000","147.9470000000","0.1191472387","0.0297868097","0.0476588955","147.9767868097","147.8993411045","1741710483579","147.9767868097","SL_FIRST","-1.000000000000","1.074301019658","1.074301019658","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","120","ELIGIBLE","CONTINUATION","LONG","1741710368649","1741710369571","1741710368649","1741710369571","1741710369678","1741710370078","1029","147.9250000000","147.9400000000","147.9400000000","0.1191472387","0.0297868097","0.0476588955","147.9102131903","147.9876588955","1741710373680","147.9102131903","SL_FIRST","-1.000000000000","0.000000000000","1.007157205929","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_375","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741710248000_9492","4134","USDJPY","LONG","1741710248493","120","ELIGIBLE","REVERSAL","SHORT","1741710368649","1741710369571","1741710368649","1741710369571","1741710369678","1741710370078","1029","147.9250000000","147.9400000000","147.9250000000","0.1191472387","0.0297868097","0.0476588955","147.9547868097","147.8773411045","1741710445173","147.9547868097","SL_FIRST","-1.000000000000","0.201431441186","1.175016740250","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711148493","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","15","ELIGIBLE","CONTINUATION","LONG","1741710387240","1741710388714","1741710387240","1741710388714","1741710390507","1741710391749","3267","0.8800000000","0.8802400000","0.8802400000","0.0005232441","0.0001308110","0.0002092976","0.8801091890","0.8804492976","1741710390859","0.8801091890","SL_FIRST","-1.000000000000","0.000000000000","1.758261500809","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","15","ELIGIBLE","REVERSAL","SHORT","1741710387240","1741710388714","1741710387240","1741710388714","1741710390507","1741710391749","3267","0.8800000000","0.8802400000","0.8800000000","0.0005232441","0.0001308110","0.0002092976","0.8801308110","0.8797907024","1741710390859","0.8801308110","SL_FIRST","-1.000000000000","0.000000000000","1.987599957436","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","30","STALE_DECISION","CONTINUATION","LONG","1741710404061","1741710404532","1741710404061","1741710404532","","","","","","","0.0005232441","","","","","","","PENDING","","","","","","","","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","30","STALE_DECISION","REVERSAL","SHORT","1741710404061","1741710404532","1741710404061","1741710404532","","","","","","","0.0005232441","","","","","","","PENDING","","","","","","","","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","60","ELIGIBLE","CONTINUATION","LONG","1741710432525","1741710432987","1741710432525","1741710432987","1741710433737","1741710434458","1212","0.8799400000","0.8801900000","0.8801900000","0.0005232441","0.0001308110","0.0002092977","0.8800591890","0.8803992977","1741710434078","0.8800591890","SL_FIRST","-1.000000000000","0.000000000000","1.911153769162","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","60","ELIGIBLE","REVERSAL","SHORT","1741710432525","1741710432987","1741710432525","1741710432987","1741710433737","1741710434458","1212","0.8799400000","0.8801900000","0.8799400000","0.0005232441","0.0001308110","0.0002092977","0.8800708110","0.8797307023","1741710434078","0.8800708110","SL_FIRST","-1.000000000000","0.000000000000","1.987599919928","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","120","STALE_DECISION","CONTINUATION","LONG","1741710494602","1741710496607","1741710494602","1741710496607","","","","","","","0.0005232441","","","","","","","PENDING","","","","","","","","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_113","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741710370500_9493","4135","USDCHF","LONG","1741710372053","120","STALE_DECISION","REVERSAL","SHORT","1741710494602","1741710496607","1741710494602","1741710496607","","","","","","","0.0005232441","","","","","","","PENDING","","","","","","","","1741711272053","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","15","STALE_DECISION","CONTINUATION","SHORT","1741710734484","1741710734895","1741710734484","1741710734895","","","","","","","0.0003082594","","","","","","","PENDING","","","","","","","","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","15","STALE_DECISION","REVERSAL","LONG","1741710734484","1741710734895","1741710734484","1741710734895","","","","","","","0.0003082594","","","","","","","PENDING","","","","","","","","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","30","ELIGIBLE","CONTINUATION","SHORT","1741710749291","1741710750607","1741710749291","1741710750607","1741710751058","1741710751378","1767","0.6288700000","0.6291000000","0.6288700000","0.0003082594","0.0000770648","0.0001233038","0.6289470648","0.6287466962","1741710751309","0.6289470648","SL_FIRST","-1.000000000000","0.000000000000","2.854738601878","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","30","ELIGIBLE","REVERSAL","LONG","1741710749291","1741710750607","1741710749291","1741710750607","1741710751058","1741710751378","1767","0.6288700000","0.6291000000","0.6291000000","0.0003082594","0.0000770648","0.0001233038","0.6290229352","0.6292233038","1741710751309","0.6290229352","SL_FIRST","-1.000000000000","0.000000000000","2.984499447417","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","60","ELIGIBLE","CONTINUATION","SHORT","1741710779371","1741710779618","1741710779371","1741710779618","1741710780160","1741710780402","789","0.6287400000","0.6289600000","0.6287400000","0.0003082594","0.0000770648","0.0001233038","0.6288170648","0.6286166962","1741710780640","0.6288170648","SL_FIRST","-1.000000000000","0.000000000000","2.724977756339","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","60","ELIGIBLE","REVERSAL","LONG","1741710779371","1741710779618","1741710779371","1741710779618","1741710780160","1741710780402","789","0.6287400000","0.6289600000","0.6289600000","0.0003082594","0.0000770648","0.0001233038","0.6288829352","0.6290833038","1741710780640","0.6288829352","SL_FIRST","-1.000000000000","0.000000000000","2.984499447417","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","120","ELIGIBLE","CONTINUATION","SHORT","1741710839293","1741710840151","1741710839293","1741710840151","1741710840467","1741710841296","1174","0.6289000000","0.6291100000","0.6289000000","0.0003082594","0.0000770648","0.0001233038","0.6289770648","0.6287766962","1741710841189","0.6289770648","SL_FIRST","-1.000000000000","0.000000000000","2.854738601878","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_AUDUSD_mh_159","ts15n_delayed_decision_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741710718750_9496","4138","AUDUSD","SHORT","1741710718953","120","ELIGIBLE","REVERSAL","LONG","1741710839293","1741710840151","1741710839293","1741710840151","1741710840467","1741710841296","1174","0.6289000000","0.6291100000","0.6291100000","0.0003082594","0.0000770648","0.0001233038","0.6290329352","0.6292333038","1741710841189","0.6290329352","SL_FIRST","-1.000000000000","0.000000000000","2.595216910798","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741711618953","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","15","ELIGIBLE","CONTINUATION","LONG","1741711361847","1741711362050","1741711361847","1741711362050","1741711362050","1741711362329","203","147.8170000000","147.8360000000","147.8360000000","0.1375475498","0.0343868874","0.0550190199","147.8016131126","147.8910190199","1741711385079","147.8910190199","TP_FIRST","1.600000000000","1.686689442326","0.494374491717","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","15","ELIGIBLE","REVERSAL","SHORT","1741711361847","1741711362050","1741711361847","1741711362050","1741711362050","1741711362329","203","147.8170000000","147.8360000000","147.8170000000","0.1375475498","0.0343868874","0.0550190199","147.8513868874","147.7619809801","1741711364471","147.8513868874","SL_FIRST","-1.000000000000","0.000000000000","1.017829835887","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","30","ELIGIBLE","CONTINUATION","LONG","1741711376933","1741711378787","1741711376933","1741711378787","1741711379006","1741711379584","2073","147.8600000000","147.8780000000","147.8780000000","0.1375475498","0.0343868874","0.0550190199","147.8436131126","147.9330190199","1741711409915","147.9330190199","TP_FIRST","1.600000000000","1.832093704597","0.552536196624","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","30","ELIGIBLE","REVERSAL","SHORT","1741711376933","1741711378787","1741711376933","1741711378787","1741711379006","1741711379584","2073","147.8600000000","147.8780000000","147.8600000000","0.1375475498","0.0343868874","0.0550190199","147.8943868874","147.8049809801","1741711381021","147.8943868874","SL_FIRST","-1.000000000000","0.000000000000","1.134153245702","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","60","ELIGIBLE","CONTINUATION","LONG","1741711406867","1741711407082","1741711406867","1741711407082","1741711407082","1741711407854","215","147.9250000000","147.9430000000","147.9430000000","0.1375475498","0.0343868874","0.0550190199","147.9086131126","147.9980190199","1741711519648","147.9086131126","SL_FIRST","-1.000000000000","1.134153245702","1.163234098157","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","60","ELIGIBLE","REVERSAL","SHORT","1741711406867","1741711407082","1741711406867","1741711407082","1741711407082","1741711407854","215","147.9250000000","147.9430000000","147.9250000000","0.1375475498","0.0343868874","0.0550190199","147.9593868874","147.8699809801","1741711414660","147.9593868874","SL_FIRST","-1.000000000000","0.000000000000","1.046910688341","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","120","ELIGIBLE","CONTINUATION","LONG","1741711467007","1741711467279","1741711467007","1741711467279","1741711467755","1741711467949","748","147.9480000000","147.9670000000","147.9670000000","0.1375475498","0.0343868874","0.0550190199","147.9326131126","148.0220190199","1741711513127","147.9326131126","SL_FIRST","-1.000000000000","0.436212786808","1.046910688341","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDJPY_mh_376","ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741711346000_9516","4149","USDJPY","LONG","1741711346831","120","ELIGIBLE","REVERSAL","SHORT","1741711467007","1741711467279","1741711467007","1741711467279","1741711467755","1741711467949","748","147.9480000000","147.9670000000","147.9480000000","0.1375475498","0.0343868874","0.0550190199","147.9823868874","147.8929809801","1741711505459","147.9823868874","SL_FIRST","-1.000000000000","0.000000000000","1.134153245702","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712246831","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","15","ELIGIBLE","CONTINUATION","SHORT","1741711533589","1741711533726","1741711533589","1741711533726","1741711533931","1741711534890","342","0.8793700000","0.8796100000","0.8793700000","0.0005608590","0.0001402148","0.0002243436","0.8795102148","0.8791456564","1741711534863","0.8795102148","SL_FIRST","-1.000000000000","0.000000000000","1.212425844508","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","15","ELIGIBLE","REVERSAL","LONG","1741711533589","1741711533726","1741711533589","1741711533726","1741711533931","1741711534890","342","0.8793700000","0.8796100000","0.8796100000","0.0005608590","0.0001402148","0.0002243436","0.8794697852","0.8798343436","1741711534863","0.8794697852","SL_FIRST","-1.000000000000","0.000000000000","2.139575019720","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","30","ELIGIBLE","CONTINUATION","SHORT","1741711548315","1741711549073","1741711548315","1741711549073","1741711549359","1741711550307","1044","0.8790500000","0.8792900000","0.8790500000","0.0005608590","0.0001402148","0.0002243436","0.8791902148","0.8788256564","1741711550166","0.8791902148","SL_FIRST","-1.000000000000","0.000000000000","1.925617517748","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","30","ELIGIBLE","REVERSAL","LONG","1741711548315","1741711549073","1741711548315","1741711549073","1741711549359","1741711550307","1044","0.8790500000","0.8792900000","0.8792900000","0.0005608590","0.0001402148","0.0002243436","0.8791497852","0.8795143436","1741711550166","0.8791497852","SL_FIRST","-1.000000000000","0.000000000000","1.569021681128","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","60","ELIGIBLE","CONTINUATION","SHORT","1741711578302","1741711578529","1741711578302","1741711578529","1741711578653","1741711578977","351","0.8792400000","0.8794900000","0.8792400000","0.0005608590","0.0001402148","0.0002243436","0.8793802148","0.8790156564","1741711579014","0.8793802148","SL_FIRST","-1.000000000000","0.000000000000","1.996936685072","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","60","ELIGIBLE","REVERSAL","LONG","1741711578302","1741711578529","1741711578302","1741711578529","1741711578653","1741711578977","351","0.8792400000","0.8794900000","0.8794900000","0.0005608590","0.0001402148","0.0002243436","0.8793497852","0.8797143436","1741711579014","0.8793497852","SL_FIRST","-1.000000000000","0.000000000000","1.640340848452","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","120","STALE_DECISION","CONTINUATION","SHORT","1741711638680","1741711638797","1741711638680","1741711638797","","","","","","","0.0005608590","","","","","","","PENDING","","","","","","","","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_USDCHF_mh_114","ts15n_delayed_decision_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741711515500_9519","4150","USDCHF","SHORT","1741711518170","120","STALE_DECISION","REVERSAL","LONG","1741711638680","1741711638797","1741711638680","1741711638797","","","","","","","0.0005608590","","","","","","","PENDING","","","","","","","","1741712418170","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","15","STALE_DECISION","CONTINUATION","LONG","1741711755832","1741711755987","1741711755832","1741711755987","","","","","","","0.0006307633","","","","","","","PENDING","","","","","","","","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","15","STALE_DECISION","REVERSAL","SHORT","1741711755832","1741711755987","1741711755832","1741711755987","","","","","","","0.0006307633","","","","","","","PENDING","","","","","","","","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","30","STALE_DECISION","CONTINUATION","LONG","1741711770658","1741711770740","1741711770658","1741711770740","","","","","","","0.0006307633","","","","","","","PENDING","","","","","","","","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","30","STALE_DECISION","REVERSAL","SHORT","1741711770658","1741711770740","1741711770658","1741711770740","","","","","","","0.0006307633","","","","","","","PENDING","","","","","","","","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","60","ELIGIBLE","CONTINUATION","LONG","1741711800222","1741711801322","1741711800222","1741711801322","1741711801720","1741711801771","1498","1.2937500000","1.2939500000","1.2939500000","0.0006478516","0.0001619629","0.0002591407","1.2937880371","1.2942091407","1741711801965","1.2937880371","SL_FIRST","-1.000000000000","0.000000000000","1.296593179479","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","60","ELIGIBLE","REVERSAL","SHORT","1741711800222","1741711801322","1741711800222","1741711801322","1741711801720","1741711801771","1498","1.2937500000","1.2939500000","1.2937500000","0.0006478516","0.0001619629","0.0002591407","1.2939119629","1.2934908593","1741711801965","1.2939119629","SL_FIRST","-1.000000000000","0.000000000000","1.173108114769","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712640096","tickshock-delayed-decision-v1"
"ts15n_delayed_decision_r2_202503_GBPUSD_mh_94","ts15n_delayed_decision_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741711739750_9529","4156","GBPUSD","LONG","1741711740096","120","ELIGIBLE","CONTINUATION","LONG","1741711860170","1741711860561","1741711860170","1741711860561","1741711860650","1741711861256","480","1.2936400000","1.2938400000","1.2938400000","0.0006478516","0.0001619629","0.0002591407","1.2936780371","1.2940991407","1741711861127","1.2936780371","SL_FIRST","-1.000000000000","0.000000000000","1.358335711836","-1.000000000000","-1.020000000000","-1.050000000000","-1.100000000000","1741712640096","tickshock-delayed-decision-v1"
